"sample_id","spot_name","ManualAnnotation"
"Br1039","Br1039_nliloenc-1","Off_tissue"
"Br1039","Br1039_nljaddek-1","Off_tissue"
"Br1039","Br1039_nljcigoi-1","Off_tissue"
"Br1039","Br1039_nljdcibh-1","Off_tissue"
"Br1039","Br1039_nljdkgki-1","Off_tissue"
"Br1039","Br1039_nljepdac-1","Off_tissue"
"Br1039","Br1039_nljgkdia-1","Off_tissue"
"Br1039","Br1039_nlkielmj-1","Off_tissue"
"Br1039","Br1039_nlklegdo-1","Off_tissue"
"Br1039","Br1039_nlklnfao-1","Off_tissue"
"Br1039","Br1039_nllfohkk-1","Off_tissue"
"Br1039","Br1039_nlljebfb-1","Off_tissue"
"Br1039","Br1039_nllmgdmk-1","Off_tissue"
"Br1039","Br1039_nlmajdlo-1","Off_tissue"
"Br1039","Br1039_ociddofk-1","Off_tissue"
"Br1039","Br1039_ocigkgkh-1","Off_tissue"
"Br1039","Br1039_oiekocdl-1","Off_tissue"
"Br1039","Br1039_oielmngg-1","Off_tissue"
"Br1039","Br1039_oiglgnoe-1","Off_tissue"
"Br1556","Br1556_apppnfae-1","Off_tissue"
"Br1556","Br1556_mldifhjl-1","Off_tissue"
"Br1556","Br1556_mmmfnooh-1","Off_tissue"
"Br1556","Br1556_mmmgnjha-1","Off_tissue"
"Br1556","Br1556_mmndbpei-1","Off_tissue"
"Br1556","Br1556_mohhbhhp-1","Off_tissue"
"Br1556","Br1556_ohmflpml-1","Off_tissue"
"Br5367","Br5367_anbgdllp-1","Off_tissue"
"Br5367","Br5367_liopnell-1","Off_tissue"
"Br5367","Br5367_lipfnnjp-1","Off_tissue"
"Br5367","Br5367_lipjbpdd-1","Off_tissue"
"Br5367","Br5367_lipkahmp-1","Off_tissue"
"Br5367","Br5367_lipkjoib-1","Off_tissue"
"Br5367","Br5367_lipnfcnf-1","Off_tissue"
"Br5367","Br5367_lipnpkkj-1","Off_tissue"
"Br5367","Br5367_ljacideb-1","Off_tissue"
"Br5367","Br5367_ljackjnd-1","Off_tissue"
"Br5367","Br5367_ljaimejm-1","Off_tissue"
"Br5367","Br5367_ljajkdah-1","Off_tissue"
"Br5367","Br5367_ljakjobg-1","Off_tissue"
"Br5367","Br5367_ljakmabg-1","Off_tissue"
"Br5367","Br5367_najiokkn-1","Off_tissue"
"Br5367","Br5367_najjgoeo-1","Off_tissue"
"Br5367","Br5367_nakdanne-1","Off_tissue"
"Br5367","Br5367_nakdkhfg-1","Off_tissue"
"Br5367","Br5367_nakflkpj-1","Off_tissue"
"Br5367","Br5367_nandhmpg-1","Off_tissue"
"Br5367","Br5367_naneiaha-1","Off_tissue"
"Br5367","Br5367_ndcmaaao-1","Off_tissue"
"Br5367","Br5367_nddgomnd-1","Off_tissue"
"Br5367","Br5367_nddighnc-1","Off_tissue"
"Br5367","Br5367_nddkbhde-1","Off_tissue"
"Br5367","Br5367_nddoeiif-1","Off_tissue"
"Br5367","Br5367_nddokpkk-1","Off_tissue"
"Br5367","Br5367_ndeejbbj-1","Off_tissue"
"Br5367","Br5367_ndefacdk-1","Off_tissue"
"Br5367","Br5367_ndegikpd-1","Off_tissue"
"Br5367","Br5367_ndhdjpoi-1","Off_tissue"
"Br5367","Br5367_oddhlhin-1","Off_tissue"
"Br5367","Br5367_oddnafon-1","Off_tissue"
"Br5367","Br5367_odeagmel-1","Off_tissue"
"Br5367","Br5367_odefhond-1","Off_tissue"
"Br5367","Br5367_odlncmdg-1","Off_tissue"
"Br5367","Br5367_odncleoo-1","Off_tissue"
"Br5367","Br5367_ofbakgap-1","Off_tissue"
"Br5367","Br5367_ofbhcbee-1","Off_tissue"
"Br5367","Br5367_ofbhendd-1","Off_tissue"
"Br5367","Br5367_ofbjfefj-1","Off_tissue"
"Br5367","Br5367_ofbkhilh-1","Off_tissue"
"Br5367","Br5367_ofbmlmkg-1","Off_tissue"
"Br5367","Br5367_ofbpgamc-1","Off_tissue"
"Br5367","Br5367_ofcekhaf-1","Off_tissue"
"Br5367","Br5367_ofcipmlj-1","Off_tissue"
"Br5599","Br5599_aahpbhji-1","off_tissue"
"Br5599","Br5599_aaidmjck-1","off_tissue"
"Br5599","Br5599_aaiechci-1","off_tissue"
"Br5599","Br5599_aaihccgo-1","off_tissue"
"Br5599","Br5599_aaikolil-1","off_tissue"
"Br5599","Br5599_aailfeaf-1","off_tissue"
"Br5599","Br5599_aajcbkof-1","off_tissue"
"Br5599","Br5599_aajcdgfg-1","off_tissue"
"Br5599","Br5599_aajhkojc-1","off_tissue"
"Br5599","Br5599_aajlppjb-1","off_tissue"
"Br5599","Br5599_aajnokda-1","off_tissue"
"Br5599","Br5599_aakapgkg-1","off_tissue"
"Br5599","Br5599_aakedcod-1","off_tissue"
"Br5599","Br5599_aakfjopl-1","off_tissue"
"Br5599","Br5599_aakkdghb-1","off_tissue"
"Br5599","Br5599_aakpjaof-1","off_tissue"
"Br5599","Br5599_aalcakkb-1","off_tissue"
"Br5599","Br5599_aalcccoh-1","off_tissue"
"Br5599","Br5599_aalmfjoj-1","off_tissue"
"Br5599","Br5599_aalmmoeo-1","off_tissue"
"Br5599","Br5599_aalnhmoj-1","off_tissue"
"Br5599","Br5599_ahojnldo-1","off_tissue"
"Br5599","Br5599_ahokcldi-1","off_tissue"
"Br5599","Br5599_ahokibda-1","off_tissue"
"Br5599","Br5599_ahopigma-1","off_tissue"
"Br5599","Br5599_ahpaedhf-1","off_tissue"
"Br5599","Br5599_ahpaejjb-1","off_tissue"
"Br5599","Br5599_ahpccljk-1","off_tissue"
"Br5599","Br5599_ahpcebng-1","off_tissue"
"Br5599","Br5599_ahpckfon-1","off_tissue"
"Br5599","Br5599_ahpedegd-1","off_tissue"
"Br5599","Br5599_ahpjfbfg-1","off_tissue"
"Br5599","Br5599_ahpkmjkj-1","off_tissue"
"Br5599","Br5599_ahplnnkj-1","off_tissue"
"Br5599","Br5599_ahpmjlhl-1","off_tissue"
"Br5599","Br5599_aiaabfkc-1","off_tissue"
"Br5599","Br5599_aiabjjpl-1","off_tissue"
"Br5599","Br5599_aiafjhlg-1","off_tissue"
"Br5599","Br5599_aiahfoig-1","off_tissue"
"Br5599","Br5599_aiahjhgn-1","off_tissue"
"Br5599","Br5599_aiailipi-1","off_tissue"
"Br5599","Br5599_aiaolaen-1","off_tissue"
"Br5599","Br5599_aiapaaho-1","off_tissue"
"Br5599","Br5599_aibclpmk-1","off_tissue"
"Br5599","Br5599_aibeclan-1","off_tissue"
"Br5599","Br5599_cineblkp-1","Your Guess"
"Br5599","Br5599_dflnmlcb-1","off_tissue"
"Br5599","Br5599_jjlalggk-1","Off_tissue"
"Br5599","Br5599_lfcpejde-1","off_tissue"
"Br5599","Br5599_lfddgbhm-1","off_tissue"
"Br5599","Br5599_lfdeojce-1","off_tissue"
"Br5599","Br5599_lgfalfpo-1","Off_tissue"
"Br5599","Br5599_mhlpmfap-1","off_tissue"
"Br5599","Br5599_nbjbfofb-1","Off_tissue"
"Br5599","Br5599_ncjpahng-1","off_tissue"
"Br5599","Br5599_ncjpjbbj-1","off_tissue"
"Br5599","Br5599_ndcclcnj-1","off_tissue"
