Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000152990,ADGRA3,11,-1.1250,13,-1.1230,38,0.94185,59,1.83398
ENSG00000109819,PPARGC1A,12,-0.2450,16,0.54122,7,-0.9307,13,-0.0937
ENSG00000109606,DHX15,40,-0.2526,51,0.32044,39,-0.2752,45,-0.0603
ENSG00000181982,CCDC149,14,0.03357,13,-0.0086,17,0.40394,9,-0.5635
ENSG00000053900,ANAPC4,18,-0.3509,24,0.20584,32,0.58920,14,-0.7104
ENSG00000250317,SMIM20,50,0.20970,40,-0.3622,62,0.51451,41,-0.1406
ENSG00000168214,RBPJ,36,-0.1911,47,0.48522,18,-1.2616,43,0.12120
ENSG00000109689,STIM2,19,-0.4469,31,0.71965,25,0.01995,11,-1.3005
ENSG00000169851,PCDH7,137,-0.3197,195,0.57074,141,-0.2292,108,-0.6592
ENSG00000047365,ARAP2,20,-0.4511,29,0.25608,31,0.29311,23,-0.1979
ENSG00000174145,NWD2,14,-0.2300,23,1.08814,7,-1.3195,6,-1.6185
ENSG00000065882,TBC1D1,15,-0.7294,22,-0.0420,35,0.78767,25,0.21314
ENSG00000109787,KLF3,13,-0.4392,14,-0.3062,21,0.45044,25,0.73608
ENSG00000109790,KLHL5,26,0.23201,21,-0.2179,12,-1.0177,35,0.71957
ENSG00000157796,WDR19,18,0.26468,16,0.13814,11,-0.4556,12,-0.4313
ENSG00000035928,RFC1,25,-0.3516,26,-0.3727,51,0.88547,36,0.28559
ENSG00000163682,RPL9,825,0.07930,698,-0.3439,859,0.13360,1036,0.45114
ENSG00000121897,LIAS,12,-0.0682,13,0.10386,19,0.67685,5,-1.2995
ENSG00000163683,SMIM14,85,0.30957,71,-0.0838,63,-0.2399,67,-0.1470
ENSG00000078140,UBE2K,117,-0.2042,151,0.45471,113,-0.2352,93,-0.5443
ENSG00000121892,PDS5A,31,-0.8000,57,0.52314,54,0.18534,43,-0.2104
ENSG00000163697,APBB2,28,-0.3301,37,0.29028,16,-1.1603,49,0.62180
ENSG00000154277,UCHL1,2128,-0.1526,2862,0.71019,1461,-0.7320,1281,-0.9362
ENSG00000064042,LIMCH1,85,-0.4866,125,0.37190,108,-0.0451,108,-0.0384
ENSG00000109133,TMEM33,57,-0.5472,89,0.44542,75,-0.0487,72,-0.1178
ENSG00000014824,SLC30A9,122,0.11088,129,0.35783,71,-0.7643,88,-0.4271
ENSG00000124406,ATP8A1,146,-0.6243,256,0.71756,198,-0.0620,131,-0.7163
ENSG00000183783,KCTD8,17,-0.2052,25,0.99837,10,-0.9635,6,-1.7390
ENSG00000151806,GUF1,18,-0.2178,24,0.44251,10,-1.0678,23,0.15636
ENSG00000163281,GNPDA2,27,0.30928,21,-0.3096,27,0.23992,22,-0.1113
ENSG00000163285,GABRG1,58,0.12467,40,-0.7588,66,0.32450,92,0.89810
ENSG00000260878,AC104072.1,37,-0.8917,70,0.47112,85,0.56827,44,-0.4958
ENSG00000151834,GABRA2,95,0.18458,79,-0.2452,114,0.45440,72,-0.3004
ENSG00000109158,GABRA4,85,0.12345,90,0.37927,65,-0.3249,42,-1.0179
ENSG00000163288,GABRB1,15,0.02356,18,0.49878,13,-0.1836,6,-1.4522
ENSG00000260918,AC107398.3,93,-0.1160,110,0.30748,89,-0.1679,78,-0.3805
ENSG00000169019,COMMD8,19,-0.2026,24,0.34229,19,-0.2359,19,-0.2359
ENSG00000109171,SLAIN2,12,-0.3311,16,0.39035,6,-1.3777,19,0.53197
ENSG00000075539,FRYL,18,-0.2895,19,-0.1938,27,0.45769,26,0.36328
ENSG00000109180,OCIAD1,244,-0.5830,415,0.69063,309,-0.1348,229,-0.6133
ENSG00000145247,OCIAD2,67,-0.0595,72,0.10552,53,-0.4313,80,0.23105
ENSG00000109184,DCUN1D4,42,-0.1932,52,0.30397,26,-0.9142,57,0.31971
ENSG00000163069,SGCB,49,-0.4340,63,0.00965,80,0.41809,70,0.19018
ENSG00000109189,USP46,103,0.25540,97,0.20839,61,-0.6223,68,-0.4547
ENSG00000226950,DANCR,56,-0.1211,57,-0.1326,56,-0.1071,82,0.53281
ENSG00000184178,SCFD2,16,0.31677,14,0.00527,10,-0.4830,12,-0.1656
ENSG00000145216,FIP1L1,24,-0.0892,28,0.29536,20,-0.3856,22,-0.1818
ENSG00000072201,LNX1,64,0.13465,66,0.29285,50,-0.2864,37,-0.7827
ENSG00000134853,PDGFRA,25,-0.4219,27,-0.4058,32,0.00678,62,1.18449
ENSG00000157404,KIT,18,-0.3209,21,-0.0553,19,-0.1986,32,0.69888
ENSG00000128039,SRD5A3,26,0.10280,26,0.14077,25,-0.0242,18,-0.5508
ENSG00000134851,TMEM165,23,-0.8159,42,0.36584,44,0.30839,38,0.03181
ENSG00000134852,CLOCK,37,0.24367,36,0.27837,12,-1.5375,32,-0.0396
ENSG00000090989,EXOC1,31,-0.2627,40,0.34206,30,-0.2392,33,-0.1280
ENSG00000128059,PPAT,11,-0.5821,20,0.74258,16,0.04028,8,-1.0655
ENSG00000128050,PAICS,50,0.08072,44,-0.2695,48,0.00512,62,0.42095
ENSG00000174780,SRP72,72,0.22703,61,-0.1237,70,0.14056,54,-0.2883
ENSG00000171476,HOPX,980,0.66832,610,-0.3998,882,0.36851,378,-0.9959
ENSG00000084092,NOA1,13,0.14905,12,-0.0007,8,-0.6234,14,0.25208
ENSG00000047315,POLR2B,71,-0.1792,95,0.59428,59,-0.4558,48,-0.7823
ENSG00000163453,IGFBP7,76,-0.8427,64,-1.4686,276,1.47483,286,1.54090
ENSG00000150471,ADGRL3,116,0.06102,113,0.02459,123,0.15508,90,-0.3548
ENSG00000145242,EPHA5,35,-0.2939,51,0.69003,26,-0.7287,30,-0.5389
ENSG00000145241,CENPC,11,-0.3232,15,0.19896,16,0.26006,12,-0.2219
ENSG00000033178,UBA6,16,-0.7941,27,0.19755,34,0.49880,28,0.14762
ENSG00000083896,YTHDC1,37,-0.4810,50,0.06596,40,-0.3018,75,0.73357
ENSG00000132467,UTP3,24,0.25104,24,0.38147,12,-0.9278,13,-0.7081
ENSG00000018189,RUFY3,222,-0.1639,282,0.47446,191,-0.3882,176,-0.5164
ENSG00000132463,GRSF1,120,0.04342,126,0.20531,117,-0.0097,79,-0.6295
ENSG00000173542,MOB1B,87,0.52704,63,-0.1658,62,-0.1165,47,-0.5695
ENSG00000156136,DCK,31,-0.1524,36,0.17302,47,0.56982,17,-1.0535
ENSG00000080493,SLC4A4,64,-0.5698,49,-1.3864,249,1.92576,133,0.69772
ENSG00000163626,COX18,16,0.16734,18,0.56784,4,-1.7996,11,-0.5119
ENSG00000132466,ANKRD17,58,-0.0676,68,0.37327,36,-0.8239,57,-0.0713
ENSG00000163738,MTHFD2L,18,0.19261,11,-0.8476,27,0.83255,21,0.45890
ENSG00000169116,PARM1,49,-0.0513,62,0.69558,30,-0.8061,25,-1.0913
ENSG00000163743,RCHY1,55,0.36523,48,0.11333,33,-0.5272,33,-0.5341
ENSG00000138769,CDKL2,24,-0.3456,34,0.51765,29,-0.0181,18,-0.7199
ENSG00000138757,G3BP2,284,0.03686,315,0.37991,198,-0.5484,202,-0.5176
ENSG00000138768,USO1,45,-0.1359,53,0.28232,41,-0.2331,42,-0.2072
ENSG00000198301,SDAD1,26,-0.2837,35,0.50571,35,0.26021,12,-1.3752
ENSG00000138760,SCARB2,101,-0.1212,108,0.02041,93,-0.2338,132,0.34483
ENSG00000189157,FAM47E,18,-0.1116,24,0.68056,8,-1.2823,14,-0.4791
ENSG00000138758,SEPTIN11,123,-0.1775,151,0.33806,115,-0.2624,116,-0.2443
ENSG00000118816,CCNI,220,0.22806,189,-0.1050,172,-0.2098,200,0.03227
ENSG00000138764,CCNG2,38,-0.2578,44,0.05420,49,0.21076,45,0.07411
ENSG00000138767,CNOT6L,15,-0.2795,20,0.48400,10,-0.8310,17,0.02773
ENSG00000169288,MRPL1,50,-0.0470,54,0.11463,55,0.08742,43,-0.2928
ENSG00000138756,BMP2K,10,-0.8688,14,-0.5731,37,1.36289,24,0.57007
ENSG00000163291,PAQR3,19,-0.7128,32,0.38066,35,0.36675,25,-0.2109
ENSG00000152784,PRDM8,46,-0.1605,65,0.88984,22,-1.3052,26,-1.0121
ENSG00000138670,RASGEF1B,22,-0.0626,24,0.11445,29,0.38191,15,-0.6911
ENSG00000273156,AC124016.2,38,0.49935,30,0.02289,16,-0.9227,25,-0.2737
ENSG00000138668,HNRNPD,100,-0.2678,121,0.11570,126,0.13651,118,0.03151
ENSG00000152795,HNRNPDL,295,-0.1892,346,0.17770,354,0.13487,280,-0.2470
ENSG00000145293,ENOPH1,109,-0.0403,124,0.31340,65,-0.8530,114,0.03678
ENSG00000249242,TMEM150C,25,-0.8792,55,1.01385,29,-0.5739,30,-0.5265
ENSG00000145284,SCD5,361,-0.4143,467,0.10238,464,0.04744,554,0.34463
ENSG00000138674,SEC31A,43,-0.1670,54,0.43520,39,-0.2998,35,-0.4914
ENSG00000251022,THAP9-AS1,24,-0.0440,29,0.57641,11,-1.2200,19,-0.3735
ENSG00000189308,LIN54,12,-0.2043,16,0.41004,13,-0.0985,10,-0.5786
ENSG00000138663,COPS4,93,0.22327,86,0.12105,85,0.04811,46,-0.9196
ENSG00000163319,MRPS18C,137,0.53143,96,-0.2533,96,-0.1526,88,-0.2877
ENSG00000163624,CDS1,29,-0.4119,49,0.94461,29,-0.3938,12,-1.6509
ENSG00000163625,WDFY3,58,-0.1100,64,0.14462,54,-0.1979,63,0.04217
ENSG00000109339,MAPK10,207,-0.1483,258,0.45152,181,-0.3401,160,-0.5347
ENSG00000163629,PTPN13,15,-0.5631,19,-0.2286,48,1.49137,11,-0.9491
ENSG00000172493,AFF1,20,-0.0517,17,-0.5293,28,0.51635,29,0.59729
ENSG00000145332,KLHL8,22,0.46086,18,0.11538,8,-1.1171,15,-0.3037
ENSG00000198189,HSD17B11,38,0.29521,30,-0.1899,30,-0.1210,33,0.01926
ENSG00000170502,NUDT9,40,-0.0615,49,0.49946,31,-0.4918,26,-0.7162
ENSG00000152583,SPARCL1,956,-0.8834,1287,-0.5137,3339,1.35136,2099,0.49851
ENSG00000118785,SPP1,14,-1.2389,20,-0.9215,21,-0.5417,104,2.46741
ENSG00000163644,PPM1K,109,-0.0587,120,0.18907,92,-0.3232,110,-0.0351
ENSG00000138642,HERC6,15,-0.0167,19,0.61424,2,-3.0354,16,0.06716
ENSG00000145337,PYURF,102,0.00674,101,-0.0092,99,-0.0355,104,0.04430
ENSG00000138641,HERC3,30,0.03855,33,0.34313,18,-0.7389,25,-0.2548
ENSG00000177432,NAP1L5,213,0.14650,233,0.52210,135,-0.6096,87,-1.2850
ENSG00000138640,FAM13A,34,-0.5672,62,0.97692,38,-0.3308,19,-1.4031
ENSG00000145335,SNCA,574,-0.0495,739,0.74930,289,-1.1285,321,-0.9682
ENSG00000163104,SMARCAD1,15,-0.4235,20,0.25313,24,0.40354,15,-0.3906
ENSG00000163110,PDLIM5,19,-0.5223,15,-1.2673,47,1.05386,60,1.51131
ENSG00000138696,BMPR1B,10,-1.2011,10,-1.4508,70,2.42673,27,0.53122
ENSG00000138698,RAP1GDS1,118,0.03635,136,0.50701,60,-1.0422,87,-0.4714
ENSG00000168785,TSPAN5,140,0.08469,144,0.21799,118,-0.2136,98,-0.5052
ENSG00000151247,EIF4E,98,0.05539,100,0.13405,84,-0.2169,84,-0.2080
ENSG00000164024,METAP1,28,-0.1887,34,0.28575,31,0.00057,24,-0.3735
ENSG00000197894,ADH5,72,-0.1893,72,-0.2905,131,0.83866,77,-0.0605
ENSG00000109270,LAMTOR3,60,-0.0387,68,0.34019,55,-0.1565,40,-0.6637
ENSG00000164031,DNAJB14,85,-0.1456,106,0.42464,78,-0.2795,66,-0.5290
ENSG00000164032,H2AFZ,232,0.10684,245,0.34009,166,-0.4462,144,-0.6718
ENSG00000138814,PPP3CA,482,-0.0326,560,0.41012,389,-0.3777,332,-0.6290
ENSG00000254531,AP001816.1,30,0.12975,29,0.06410,33,0.24007,17,-0.7701
ENSG00000109332,UBE2D3,192,0.15973,192,0.25327,129,-0.5054,132,-0.4706
ENSG00000145354,CISD2,88,0.30444,82,0.23911,52,-0.5790,48,-0.7207
ENSG00000164038,SLC9B2,15,-0.4558,26,0.98483,6,-1.7673,16,-0.3643
ENSG00000164039,BDH2,29,-0.2692,25,-0.7800,46,0.51163,67,1.19228
ENSG00000168772,CXXC4,35,0.54749,29,0.25724,12,-1.1534,14,-0.9783
ENSG00000138777,PPA2,61,0.05099,61,0.08594,63,0.09864,45,-0.4319
ENSG00000145348,TBCK,14,-0.1579,17,0.36978,11,-0.4795,13,-0.1609
ENSG00000164022,AIMP1,13,-0.7831,21,0.04362,25,0.29382,31,0.63084
ENSG00000138801,PAPSS1,67,-0.2933,96,0.68160,50,-0.7200,56,-0.5236
ENSG00000155016,CYP2U1,8,-1.0143,16,0.34512,26,1.09028,7,-1.0247
ENSG00000138796,HADH,32,-0.2618,38,0.06478,45,0.30551,36,-0.0509
ENSG00000109475,RPL34,2104,0.48546,1235,-0.7454,1741,0.08581,2335,0.58568
ENSG00000198856,OSTC,20,-0.7598,32,0.08100,54,0.96439,26,-0.3072
ENSG00000164089,ETNPPL,116,-0.7933,98,-1.4236,594,2.28721,226,0.37522
ENSG00000138802,SEC24B,23,-0.3872,32,0.36804,29,0.04566,23,-0.2847
ENSG00000123739,PLA2G12A,36,-0.3283,48,0.30794,28,-0.6819,54,0.36379
ENSG00000109534,GAR1,16,0.05269,16,0.03753,12,-0.4537,18,0.21383
ENSG00000170522,ELOVL6,21,-0.2527,30,0.77840,12,-1.0764,16,-0.5980
ENSG00000138660,AP1AR,42,0.30963,43,0.56991,11,-1.7697,20,-0.9256
ENSG00000174720,LARP7,17,-0.9985,31,0.08652,43,0.61513,39,0.44173
ENSG00000145362,ANK2,584,0.27996,539,0.18015,317,-0.7518,416,-0.3228
ENSG00000145349,CAMK2D,250,-0.1331,333,0.70541,193,-0.5326,122,-1.2365
ENSG00000164100,NDST3,19,-0.0877,27,0.88456,5,-2.0222,13,-0.7438
ENSG00000269893,SNHG8,182,0.52891,125,-0.3117,106,-0.4489,150,0.11922
ENSG00000172403,SYNPO2,11,-0.6418,20,0.58275,8,-1.0515,21,0.41359
ENSG00000164096,C4orf3,215,0.15171,191,-0.1133,155,-0.4019,241,0.32542
ENSG00000164111,ANXA5,20,-0.3630,14,-1.3549,48,1.16773,54,1.37352
ENSG00000164112,TMEM155,52,-0.0882,73,1.01362,19,-1.6279,21,-1.4912
ENSG00000123737,EXOSC9,17,0.16835,17,0.34892,6,-1.3976,14,-0.1241
ENSG00000138686,BBS7,42,-0.0495,48,0.30278,42,-0.0522,29,-0.6580
ENSG00000138688,KIAA1109,86,0.08229,80,-0.0773,73,-0.2094,94,0.21910
ENSG00000138685,FGF2,16,-0.5304,12,-1.3537,57,1.74415,37,0.87485
ENSG00000151458,ANKRD50,29,0.53054,23,0.03210,8,-1.5192,22,-0.0405
ENSG00000164066,INTU,15,-0.5791,18,-0.2601,22,0.13454,37,1.03940
ENSG00000164070,HSPA4L,46,-0.0750,57,0.57074,24,-1.0600,37,-0.3969
ENSG00000164073,MFSD8,10,-0.4703,17,0.89026,9,-0.5333,7,-0.9998
ENSG00000138709,LARP1B,17,-0.4764,27,0.53442,27,0.28331,12,-0.9911
ENSG00000164040,PGRMC2,53,-0.5856,79,0.25179,87,0.29639,73,0.00624
ENSG00000077684,JADE1,27,0.04475,31,0.47925,21,-0.3578,13,-1.1230
ENSG00000138650,PCDH10,60,-0.5942,95,0.40676,89,0.09969,78,-0.1175
ENSG00000151012,SLC7A11,31,-0.8783,27,-1.4376,158,2.17391,74,0.66731
ENSG00000109390,NDUFC1,426,0.18303,381,-0.0530,396,0.03025,333,-0.2485
ENSG00000164134,NAA15,18,-0.2272,22,0.21254,13,-0.7056,26,0.42638
ENSG00000145391,SETD7,29,0.03983,28,-0.0911,24,-0.2834,36,0.36649
ENSG00000085871,MGST2,12,-0.4936,14,-0.3089,30,1.15343,15,-0.0567
ENSG00000153130,SCOC,369,0.28220,347,0.25036,194,-0.8003,236,-0.4873
ENSG00000109436,TBC1D9,65,-0.1885,91,0.74360,51,-0.5662,34,-1.1717
ENSG00000170153,RNF150,56,0.48153,53,0.58488,12,-1.9557,16,-1.5377
ENSG00000109445,ZNF330,16,-0.2571,19,0.04857,17,-0.1582,24,0.41516
ENSG00000109452,INPP4B,13,0.09383,11,-0.3599,14,0.11922,17,0.47166
ENSG00000170185,USP38,16,0.22526,14,0.04351,9,-0.7164,15,0.09106
ENSG00000153147,SMARCA5,54,-0.4984,73,0.07239,77,0.13777,91,0.42281
ENSG00000164162,ANAPC10,14,-0.3165,17,0.04631,19,0.18462,19,0.20211
ENSG00000164163,ABCE1,38,0.14232,38,0.26492,15,-1.2991,37,0.07001
ENSG00000164164,OTUD4,15,-0.7841,31,0.98280,9,-1.4713,23,-0.0024
ENSG00000170365,SMAD1,26,0.06214,26,0.15815,28,0.17474,15,-0.8047
ENSG00000151612,ZNF827,22,-0.0594,25,0.28669,15,-0.6778,23,0.01509
ENSG00000164167,LSM6,35,0.19298,34,0.21732,21,-0.6352,26,-0.3264
ENSG00000164168,TMEM184C,11,-0.7921,17,-0.2178,39,1.33754,16,-0.1943
ENSG00000151623,NR3C2,21,0.08436,18,-0.3238,29,0.58137,19,-0.0856
ENSG00000170390,DCLK2,74,-0.5682,107,0.18916,134,0.47947,95,-0.0997
ENSG00000198589,LRBA,12,-0.1880,10,-0.6470,18,0.54626,22,0.90728
ENSG00000145425,RPS3A,915,0.36788,585,-0.6764,779,0.03973,1134,0.68047
ENSG00000109686,SH3D19,14,-0.0303,11,-0.5354,25,1.03015,13,-0.0697
ENSG00000059691,GATB,71,0.17613,71,0.28539,47,-0.5008,44,-0.6130
ENSG00000109670,FBXW7,269,-0.1139,352,0.67751,170,-0.8305,171,-0.8200
ENSG00000109654,TRIM2,233,-0.0965,281,0.42354,164,-0.6467,208,-0.2711
ENSG00000145428,RNF175,39,-0.1584,52,0.61748,29,-0.6116,27,-0.7335
ENSG00000171566,PLRG1,34,-0.2526,39,0.00199,38,-0.0195,49,0.38814
ENSG00000164114,MAP9,54,-0.1464,65,0.35854,43,-0.4883,53,-0.1465
ENSG00000164116,GUCY1A1,35,0.04125,37,0.29924,25,-0.4766,27,-0.3653
ENSG00000260244,AC104083.1,30,-0.2644,38,0.26900,35,0.03366,30,-0.2279
ENSG00000061918,GUCY1B1,211,-0.0789,261,0.55644,161,-0.4968,128,-0.8603
ENSG00000145431,PDGFC,11,-0.3855,13,-0.2283,29,1.23960,9,-0.6403
ENSG00000109738,GLRB,86,-0.5717,160,1.09116,61,-1.0352,67,-0.9003
ENSG00000120251,GRIA2,279,-0.4260,442,0.76680,246,-0.5681,234,-0.6489
ENSG00000164125,GASK1B,16,-1.1162,22,-0.8173,44,0.58584,83,1.77341
ENSG00000164124,TMEM144,13,-0.7526,14,-0.8908,9,-1.1795,70,2.37219
ENSG00000171509,RXFP1,15,-0.4446,31,1.93866,0,-5.3800,1,-4.3965
ENSG00000171497,PPID,51,-0.3243,79,0.88311,31,-1.0403,37,-0.7887
ENSG00000052795,FNIP2,40,-0.0884,45,0.19296,41,-0.0753,37,-0.2307
ENSG00000109756,RAPGEF2,86,-0.1413,109,0.52587,70,-0.4399,61,-0.6676
ENSG00000168843,FSTL5,14,-1.0834,30,0.42021,19,-0.5281,43,0.82208
ENSG00000164128,NPY1R,20,-0.3623,32,0.89956,17,-0.5963,11,-1.2478
ENSG00000145416,MARCH1,24,0.25931,22,0.23104,8,-1.4680,21,0.00996
ENSG00000170088,TMEM192,20,0.02775,22,0.27259,9,-1.2263,23,0.20916
ENSG00000109466,KLHL2,101,-0.3841,151,0.62645,117,-0.1030,72,-0.8747
ENSG00000052802,MSMO1,100,-0.6176,172,0.66128,112,-0.3640,122,-0.2238
ENSG00000109472,CPE,1041,-0.6688,1278,-0.4318,3076,1.26879,1740,0.24595
ENSG00000196104,SPOCK3,47,0.34163,38,-0.1187,14,-1.6050,57,0.60753
ENSG00000129116,PALLD,19,0.03590,13,-0.9133,18,-0.1118,43,1.45719
ENSG00000145439,CBR4,14,-0.6806,21,0.07840,37,0.97295,16,-0.4401
ENSG00000154447,SH3RF1,42,0.52616,34,0.10941,21,-0.6840,19,-0.8160
ENSG00000137601,NEK1,14,-0.3362,15,-0.2992,23,0.47978,24,0.58692
ENSG00000109572,CLCN3,114,0.09329,118,0.25231,68,-0.7554,101,-0.1218
ENSG00000056050,HPF1,52,0.13732,48,-0.0078,53,0.14313,37,-0.4142
ENSG00000198948,MFAP3L,25,-0.4075,25,-0.5624,38,0.33600,61,1.16517
ENSG00000164104,HMGB2,14,-0.5331,17,-0.1913,26,0.55214,26,0.54732
ENSG00000164105,SAP30,21,0.00295,19,-0.3471,40,1.05969,14,-0.7158
ENSG00000164106,SCRG1,149,-0.3808,129,-0.8732,337,1.06464,312,0.92173
ENSG00000164117,FBXO8,12,0.05418,11,-0.1196,3,-1.9185,21,1.04117
ENSG00000145451,GLRA3,36,0.17412,33,0.04090,43,0.44189,15,-1.2384
ENSG00000150625,GPM6A,1733,-0.0451,1898,0.20233,1684,-0.0850,1449,-0.3287
ENSG00000150627,WDR17,53,0.14517,55,0.34721,25,-1.0300,41,-0.2780
ENSG00000129128,SPCS3,69,-0.2406,94,0.60831,50,-0.7085,60,-0.4330
ENSG00000218336,TENM3,50,-0.1688,67,0.70758,35,-0.7097,31,-0.9078
ENSG00000129187,DCTD,81,0.54383,59,-0.1396,52,-0.2834,46,-0.4939
ENSG00000168564,CDKN2AIP,12,-0.1827,14,0.13167,16,0.32563,10,-0.3892
ENSG00000168556,ING2,8,-1.0539,17,0.62534,18,0.35893,11,-0.3606
ENSG00000182552,RWDD4,11,-0.8567,23,0.96002,13,-0.4011,12,-0.5942
ENSG00000168538,TRAPPC11,30,-0.1999,31,-0.1749,51,0.69055,32,-0.0946
ENSG00000173320,STOX2,64,-0.0753,78,0.50854,52,-0.3805,39,-0.8475
ENSG00000164305,CASP3,14,-0.5022,20,0.30226,15,-0.2595,22,0.31273
ENSG00000151726,ACSL1,19,-0.0251,20,0.08522,17,-0.2008,19,0.03842
ENSG00000151729,SLC25A4,297,0.15559,293,0.19804,274,-0.0001,153,-0.9247
ENSG00000164323,CFAP97,13,-0.8713,23,0.20645,32,0.66913,22,0.00060
ENSG00000109762,SNX25,15,-0.3187,22,0.53796,15,-0.2917,13,-0.4879
ENSG00000186352,ANKRD37,16,-0.4046,23,0.34515,16,-0.3814,23,0.19432
ENSG00000109775,UFSP2,23,-0.0198,16,-0.8747,48,1.25407,27,0.25360
ENSG00000154556,SORBS2,108,0.01411,119,0.31053,113,0.08411,54,-1.0863
ENSG00000109794,FAM149A,19,0.06275,18,-0.0153,12,-0.6349,23,0.41683
ENSG00000145476,CYP4V2,4,-2.0646,14,-0.3183,37,1.48321,25,0.76859
ENSG00000083857,FAT1,9,-1.2530,16,-0.5038,35,0.99976,38,1.15657
ENSG00000109536,FRG1,34,-0.3421,40,-0.0385,46,0.20541,51,0.38311
ENSG00000164366,CCDC127,26,-0.5412,38,0.27702,44,0.39486,30,-0.2439
ENSG00000073578,SDHA,83,-0.3932,110,0.18670,121,0.26436,98,-0.0834
ENSG00000249915,PDCD6,140,-0.2548,190,0.52856,143,-0.1942,103,-0.7151
ENSG00000180104,EXOC3,51,0.02948,56,0.30995,38,-0.4716,40,-0.3746
ENSG00000225138,SLC9A3-AS1,15,-1.2242,33,0.22710,67,1.40830,14,-1.1384
ENSG00000171368,TPPP,244,-0.2546,328,0.50545,188,-0.6363,247,-0.1980
ENSG00000188818,ZDHHC11,10,-0.7052,21,1.29225,4,-1.7812,9,-0.7105
ENSG00000028310,BRD9,43,0.02246,45,0.12967,48,0.18767,29,-0.6268
ENSG00000049656,CLPTM1L,84,-0.4503,127,0.54179,90,-0.2839,91,-0.2677
ENSG00000153395,LPCAT1,47,-0.5393,78,0.68053,61,-0.0571,38,-0.7779
ENSG00000171421,MRPL36,95,0.52363,72,-0.0324,52,-0.5548,54,-0.4777
ENSG00000145494,NDUFS6,267,0.27339,213,-0.2419,218,-0.1048,255,0.15677
ENSG00000164151,ICE1,34,-0.2517,47,0.67545,23,-0.8268,28,-0.4992
ENSG00000133398,MED10,86,-0.0175,101,0.44905,71,-0.3246,50,-0.8659
ENSG00000215218,UBE2QL1,113,-0.6169,205,0.86391,116,-0.5018,107,-0.6315
ENSG00000037474,NSUN2,20,0.11925,19,0.01564,21,0.13501,15,-0.4300
ENSG00000145545,SRD5A1,24,-0.3303,38,0.83205,16,-0.9703,19,-0.6742
ENSG00000112941,TENT4A,24,-0.1870,27,0.07185,36,0.49388,20,-0.4684
ENSG00000078295,ADCY2,65,-0.2639,72,-0.1022,84,0.19460,96,0.41417
ENSG00000215217,C5orf49,17,0.16218,17,0.10536,18,0.15589,9,-0.8639
ENSG00000124275,MTRR,12,-0.4132,16,0.11675,19,0.36721,15,-0.0134
ENSG00000247516,MIR4458HG,34,0.01118,28,-0.5198,51,0.66485,42,0.33855
ENSG00000112902,SEMA5A,21,0.27282,16,-0.2711,10,-0.9127,28,0.70812
ENSG00000150753,CCT5,107,-0.2437,147,0.58530,91,-0.4661,84,-0.5925
ENSG00000164237,CMBL,38,0.25549,29,-0.3457,37,0.18062,36,0.13546
ENSG00000145495,MARCH6,204,-0.2992,283,0.52943,189,-0.3812,186,-0.4067
ENSG00000164236,ANKRD33B,36,-0.0563,45,0.68184,29,-0.3497,12,-1.7610
ENSG00000112977,DAP,32,0.11618,26,-0.3664,25,-0.3173,47,0.76100
ENSG00000169862,CTNND2,214,-0.0778,234,0.14520,147,-0.6675,272,0.33099
ENSG00000038382,TRIO,85,-0.2312,117,0.65530,61,-0.7092,66,-0.5871
ENSG00000154122,ANKH,117,0.09812,111,0.00804,117,0.07972,93,-0.2923
ENSG00000173545,ZNF622,35,0.37267,32,0.26486,8,-1.9062,27,-0.1219
ENSG00000154153,RETREG1,42,-0.7153,85,1.04123,41,-0.6745,38,-0.7943
ENSG00000145555,MYO10,23,-1.4027,34,-1.0085,122,1.55928,106,1.29646
ENSG00000176788,BASP1,1088,0.15402,1199,0.56235,540,-0.9886,531,-1.0141
ENSG00000248455,LINC02217,39,0.53101,33,0.30133,8,-2.0382,21,-0.5431
ENSG00000145526,CDH18,32,-0.2118,44,0.62098,31,-0.2789,19,-1.0344
ENSG00000286961,AC091938.1,66,1.01831,31,-0.7032,49,0.29807,22,-0.9909
ENSG00000040731,CDH10,24,-0.5696,44,0.98856,18,-0.9595,22,-0.6534
ENSG00000113100,CDH9,16,-0.0479,17,0.09235,17,0.03863,15,-0.1764
ENSG00000113360,DROSHA,38,0.33486,32,-0.0029,26,-0.3378,26,-0.3153
ENSG00000082213,C5orf22,25,-0.1987,32,0.43033,35,0.40053,9,-1.6952
ENSG00000133401,PDZD2,76,0.44801,53,-0.3983,66,0.11893,59,-0.0437
ENSG00000113384,GOLPH3,55,0.03161,53,-0.0771,64,0.27505,48,-0.1818
ENSG00000150712,MTMR12,29,-0.7420,56,0.85228,36,-0.3211,30,-0.5721
ENSG00000056097,ZFR,128,0.07326,126,0.06029,104,-0.2785,123,-0.0059
ENSG00000113387,SUB1,519,0.07095,532,0.17996,445,-0.1911,394,-0.3898
ENSG00000113407,TARS,15,-0.7660,26,0.39191,16,-0.5220,32,0.60145
ENSG00000242110,AMACR,18,0.18548,19,0.47419,6,-1.5673,12,-0.3997
