source,ligand_complex,receptor_complex,target,APOE_carrier,lr_mean,n_sig_samples,lr_specificity
Astro.4,NTRK3,PTPRD,Oligo.4,E4+,0.03800979754695948,7,0.0661478646230488
Astro.4,NXPH2,NRXN1,Astro.4,E2+,0.0032741129119430532,6,0.0065513218583232455
Astro.4,NXPH2,NRXN1,Astro.4,E4+,0.004095984205871678,7,0.023094005231262146
Astro.4,NXPH2,NRXN1,Astro.5,E4+,0.0006112991379742288,3,0.003446630841497234
Astro.4,NXPH2,NRXN1,OPC.2,E4+,0.001416419635610463,3,0.007986066554543557
Astro.4,NXPH2,NRXN1,OPC.4,E2+,0.0053120292897096254,4,0.010629081688290066
Astro.4,NXPH2,NRXN1,OPC.4,E4+,0.0036902402064235163,3,0.020806336730886433
Astro.4,PSEN1,NCSTN,Astro.4,E2+,0.04410315893612795,8,0.35959435009950663
Astro.4,PSEN1,NCSTN,Astro.4,E4+,0.04733839178877981,8,0.15176511009270557
Astro.4,PSEN1,NCSTN,Macro,E4+,0.01112341601840223,4,0.03566125491064749
Astro.4,PSEN1,NCSTN,Micro.4,E2+,0.03616417783054144,4,0.29486400379369887
Astro.4,PSEN1,NCSTN,Oligo.1,E2+,0.013659891088171562,7,0.11137568774597051
Astro.4,PSEN1,NCSTN,Oligo.1,E4+,0.011054667461709253,8,0.03544084961420696
Astro.4,PSEN1,NCSTN,Oligo.2,E2+,0.01454590033983411,7,0.11859974898600911
Astro.4,PSEN1,NCSTN,Oligo.2,E4+,0.017542408019932416,8,0.05624030271909725
Astro.4,PSEN1,NCSTN,Oligo.4,E4+,0.006027659697667967,4,0.019324451107246263
Astro.4,PSEN1,NCSTN,Vasc.VLMC,E4+,0.008960006733066857,4,0.028725445814523416
Astro.4,PSEN1,NOTCH1,Astro.4,E2+,0.16839282429328437,8,0.4594211246283054
Astro.4,PSEN1,NOTCH1,Astro.4,E4+,0.17997482129748799,8,0.48690499966212475
Astro.4,PSEN1,NOTCH1,Astro.5,E2+,0.012403568754574755,3,0.033840287022601494
Astro.4,PSEN1,NOTCH1,Astro.5,E4+,0.010559669247428464,4,0.028568194785717337
Astro.4,PSEN1,NOTCH1,OPC.4,E4+,0.030076480005231516,3,0.08136909586135288
Astro.4,PSEN1,NOTCH1,Oligo.1,E2+,0.025144923351841382,7,0.06860214509423258
Astro.4,PSEN1,NOTCH1,Oligo.1,E4+,0.02494631872065665,5,0.0674899256500727
Astro.4,PSEN1,NOTCH1,Oligo.2,E2+,0.024176333352682527,6,0.0659595698622722
Astro.4,PSEN1,NOTCH1,Oligo.2,E4+,0.028182981730329276,6,0.0762464138647553
Astro.4,PSEN1,NOTCH1,Oligo.4,E4+,0.016990487683480247,3,0.04596617093515487
Astro.4,S100A4,EGFR,Astro.2,E2+,0.0018337994720071394,3,0.007324942692599143
Astro.4,S100A4,EGFR,Astro.4,E2+,0.015399446880290898,8,0.06151166886987539
Astro.4,S100A4,EGFR,Astro.4,E4+,0.013554035962653102,8,0.04777924761236621
Astro.4,S100A4,EGFR,Vasc.PC,E4+,0.00298188452608095,3,0.010511422539800986
Astro.4,S100A4,EGFR,Vasc.VLMC,E4+,0.008505906807898365,6,0.02998411902271038
Astro.4,S100A4,ERBB3,Astro.4,E2+,0.004422918280803838,3,0.057797069147034585
Astro.4,S100A4,ERBB3,OPC.4,E2+,0.011296414974834796,3,0.1476173955661381
Astro.4,S100A4,ERBB3,OPC.4,E4+,0.009717225925994414,3,0.14525123484388006
Astro.4,S100A4,ERBB3,Oligo.1,E2+,0.015269962388391373,7,0.19954225151862265
Astro.4,S100A4,ERBB3,Oligo.1,E4+,0.007966246977651102,8,0.1190779363768613
Astro.4,S100A4,ERBB3,Oligo.2,E2+,0.017560089125282098,7,0.2294687853056068
Astro.4,S100A4,ERBB3,Oligo.2,E4+,0.012964014412988362,8,0.1937836082397886
Astro.4,S100A4,ERBB3,Oligo.4,E2+,0.007915699583283937,7,0.10343945040717911
Astro.4,S100A4,ERBB3,Oligo.4,E4+,0.005576965528389997,6,0.08336341419349076
Astro.4,S100A4,ERBB3,Oligo.5,E2+,0.010674153622355721,3,0.13948591310740635
Astro.4,SPON1,APP,Astro.4,E2+,0.6598453998563033,8,0.45563851194806876
Astro.4,SPON1,APP,Astro.4,E4+,0.5975746430778409,8,0.2447170599987497
Astro.4,SPON1,APP,Inhib.Lamp5_Lhx6,E4+,0.1069390872201875,4,0.04379338937255615
Astro.4,SPON1,APP,OPC.4,E2+,0.3291748989929459,8,0.22730288213036626
Astro.4,SPON1,APP,OPC.4,E4+,0.18915766177958684,6,0.07746330505009152
Astro.4,SPON1,APP,Oligo.1,E2+,0.45186961471725434,8,0.3120264214756276
Astro.4,SPON1,APP,Oligo.1,E4+,0.2725887552600687,8,0.11162976801087822
Astro.4,SPON1,APP,Oligo.2,E2+,0.506508766813978,8,0.34975601989501043
Astro.4,SPON1,APP,Oligo.2,E4+,0.36314372264604355,8,0.14871357945381422
Astro.4,SPON1,APP,Oligo.4,E2+,0.28586710736021004,8,0.19739785022502293
Astro.4,SPON1,APP,Oligo.4,E4+,0.24023120966627987,6,0.09837879841534262
Astro.4,SPON1,APP,Oligo.5,E2+,0.3629173149178117,4,0.250602800846003
Astro.4,SPON1,APP,Vasc.VLMC,E4+,0.13500732181878805,3,0.05528781258795014
Astro.4,TGFB1,CAV1,Oligo.2,E2+,0.007055639142738698,3,0.011336606840329432
Astro.4,TGFB1,CAV1,Vasc.Endo,E2+,0.008577856130669474,8,0.013782420064153596
Astro.4,TGFB1,CAV1,Vasc.Endo,E4+,0.007926405413384748,8,0.013731132257355597
Astro.4,TGFB1,CAV1,Vasc.PC,E2+,0.009735645449720129,8,0.015642691266872063
Astro.4,TGFB1,CAV1,Vasc.PC,E4+,0.010097995901298756,8,0.017493038776546562
Astro.4,TGFB1,CAV1,Vasc.VLMC,E4+,0.010698694155721873,5,0.018533645047368666
Astro.4,TGFB1,CXCR4,Astro.3,E2+,0.005296253890518705,3,0.020414006462182215
Astro.4,TGFB1,CXCR4,Astro.4,E2+,0.01486371453818284,8,0.05729105343263276
Astro.4,TGFB1,CXCR4,Astro.4,E4+,0.022617413829310554,8,0.07018053888044011
Astro.4,TGFB1,CXCR4,Macro,E2+,0.021103835477836497,6,0.08134312340891035
Astro.4,TGFB1,CXCR4,Macro,E4+,0.04018002560182127,7,0.12467631667557695
Astro.4,TGFB1,CXCR4,Micro.2,E4+,0.007827415018625135,3,0.024288020203975167
Astro.4,TGFB1,CXCR4,Micro.3,E2+,0.0074360164714113415,5,0.02866155804426846
Astro.4,TGFB1,CXCR4,Micro.3,E4+,0.034746687083602824,3,0.10781697864488374
Astro.4,TGFB1,CXCR4,Micro.4,E2+,0.05129563715993907,3,0.1977151190465672
Astro.4,TGFB1,CXCR4,Vasc.VLMC,E4+,0.01118519676366485,3,0.034707024520216
Astro.4,TGFB1,EGFR,Astro.2,E4+,0.003625468046190001,3,0.0201454944336437
Astro.4,TGFB1,EGFR,Astro.3,E2+,0.028044048707863818,5,0.1608214291809066
Astro.4,TGFB1,EGFR,Astro.4,E2+,0.043529427050403066,8,0.2496238949873468
Astro.4,TGFB1,EGFR,Astro.4,E4+,0.05820829763800611,8,0.32344373777908436
Astro.4,TGFB1,EGFR,Astro.5,E4+,0.005933202292440973,3,0.0329687897488609
Astro.4,TGFB1,EGFR,OPC.2,E2+,0.008767243029156968,5,0.05027664045990613
Astro.4,TGFB1,EGFR,OPC.2,E4+,0.0058298547838117375,4,0.03239452274849135
Astro.4,TGFB1,EGFR,OPC.4,E2+,0.016712072385323035,6,0.09583706666536947
Astro.4,TGFB1,EGFR,OPC.4,E4+,0.01895155426461755,3,0.10530734958427514
Astro.4,TGFB1,EGFR,Vasc.PC,E4+,0.007059051379504028,3,0.03922475069723744
Astro.4,TGFB1,EGFR,Vasc.VLMC,E2+,0.012940143759567715,3,0.07420656107463267
Astro.4,TGFB1,EGFR,Vasc.VLMC,E4+,0.018915480137444617,6,0.10510689791323514
Astro.4,VCAN,EGFR,Astro.2,E4+,0.02363051419709089,3,0.07200337806595258
Astro.4,VCAN,EGFR,Astro.3,E2+,0.14692806774758366,7,0.5124014677410152
Astro.4,VCAN,EGFR,Astro.4,E2+,0.2867440415331636,8,1.0
Astro.4,VCAN,EGFR,Astro.4,E4+,0.32818618836808133,8,1.0
Astro.4,VCAN,EGFR,Astro.5,E2+,0.026496129453398257,4,0.09240341773704766
Astro.4,VCAN,EGFR,Astro.5,E4+,0.027323908836901053,4,0.08325733929502109
Astro.4,VCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.05355100784925627,3,0.18675543374128942
Astro.4,VCAN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.058060238489769954,6,0.1769124982939616
Astro.4,VCAN,EGFR,OPC.2,E2+,0.058973524567466185,5,0.20566608551705706
Astro.4,VCAN,EGFR,OPC.2,E4+,0.035145411549432404,5,0.10708985568281937
Astro.4,VCAN,EGFR,OPC.4,E2+,0.10680520062167918,8,0.3724757454439609
Astro.4,VCAN,EGFR,OPC.4,E4+,0.07303830994653271,7,0.22255144346481662
Astro.4,VCAN,EGFR,Vasc.VLMC,E4+,0.07813453080699805,6,0.23807988750387413
Astro.4,VCAN,TLR2,Astro.4,E2+,0.011819138643915757,4,0.04291373420096393
Astro.4,VCAN,TLR2,Astro.4,E4+,0.017768073197433457,4,0.037414849997056
Astro.4,VCAN,TLR2,Macro,E2+,0.10339910321560399,7,0.37542851181432435
Astro.4,VCAN,TLR2,Macro,E4+,0.13948104147168308,8,0.2937100824669041
Astro.4,VCAN,TLR2,Micro.1,E2+,0.1793263241043537,5,0.6511102407459834
Astro.4,VCAN,TLR2,Micro.1,E4+,0.35230086086692164,4,0.7418521815338742
Astro.4,VCAN,TLR2,Micro.2,E2+,0.031106646921571415,6,0.11294413392491406
Astro.4,VCAN,TLR2,Micro.2,E4+,0.02074790063315631,7,0.043689576315764936
Astro.4,VCAN,TLR2,Micro.3,E2+,0.14698623978444927,7,0.5336876582420066
Astro.4,VCAN,TLR2,Micro.3,E4+,0.06353037148103524,6,0.13377811385668567
Astro.4,VCAN,TLR2,Micro.4,E2+,0.22015052557013293,6,0.7993375340750877
Astro.4,VCAN,TLR2,Micro.4,E4+,0.474893610393508,4,1.0
Astro.4,VCAN,TLR2,Micro.5,E2+,0.016668560644257584,7,0.060521346144673964
Astro.4,VCAN,TLR2,Micro.5,E4+,0.02033792290244054,5,0.04282627194244214
Astro.4,VIP,ADRB1,Astro.4,E2+,0.0012707685976315907,5,0.006018774455930168
Astro.4,VIP,ADRB1,Astro.4,E4+,0.0008583900904938531,4,0.0034248168354241966
Astro.5,ANXA1,EGFR,Astro.1,E2+,0.010675919754205366,5,0.04163924967810032
Astro.5,ANXA1,EGFR,Astro.1,E4+,0.015474379851188024,5,0.048671561642745095
Astro.5,ANXA1,EGFR,Astro.2,E2+,0.011215961807636675,7,0.04374557366865321
Astro.5,ANXA1,EGFR,Astro.2,E4+,0.013700375967495775,8,0.04309178783533351
Astro.5,ANXA1,EGFR,Astro.3,E2+,0.02733640079468448,4,0.10662006124035456
Astro.5,ANXA1,EGFR,Astro.3,E4+,0.031192439469700888,3,0.09810956917414596
Astro.5,ANXA1,EGFR,Astro.4,E2+,0.03114705003724813,7,0.1214827221538809
Astro.5,ANXA1,EGFR,Astro.4,E4+,0.02954996407780288,8,0.0929434918868989
Astro.5,ANXA1,EGFR,Astro.5,E2+,0.010821249113055651,6,0.04220607723001608
Astro.5,ANXA1,EGFR,Astro.5,E4+,0.013248076340100456,8,0.04166916997229379
Astro.5,ANXA1,EGFR,Inhib.Lamp5_Lhx6,E2+,0.022618977963950713,7,0.08822071471016749
Astro.5,ANXA1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.024507045180159812,5,0.07708200080639173
Astro.5,ANXA1,EGFR,Inhib.Vip,E4+,0.013415153687976585,4,0.04219467829730981
Astro.5,ANXA1,EGFR,OPC.4,E2+,0.021261921567936083,4,0.08292779275104004
Astro.5,ANXA1,EGFR,OPC.4,E4+,0.028026659238411796,4,0.08815224169761116
Astro.5,ANXA1,EGFR,Vasc.Endo,E2+,0.007489494911608959,3,0.029211248844812958
Astro.5,ANXA1,EGFR,Vasc.Endo,E4+,0.010188766802663826,3,0.03204672473264478
Astro.5,ANXA1,EGFR,Vasc.PC,E4+,0.01007397781353023,4,0.031685678964462005
Astro.5,ANXA1,EGFR,Vasc.VLMC,E2+,0.012238979232196677,4,0.0477356446833329
Astro.5,ANXA1,EGFR,Vasc.VLMC,E4+,0.02100010860688152,4,0.06605163440431538
Astro.5,APOE,TREM2,Macro,E4+,0.10153395272852146,3,0.09323995414200885
Astro.5,APOE,TREM2,Micro.1,E2+,0.6170662645483541,3,1.0
Astro.5,APOE,TREM2,Micro.1,E4+,0.6985613380416004,3,0.641497995242361
Astro.5,APOE,TREM2,Micro.2,E2+,0.28640097207111803,8,0.46413325201101685
Astro.5,APOE,TREM2,Micro.2,E4+,0.2766629971371446,8,0.25406324163140587
Astro.5,APOE,TREM2,Micro.3,E2+,0.37826322718231736,7,0.6130026042813691
Astro.5,APOE,TREM2,Micro.3,E4+,0.43319913130159,7,0.3978124169450573
Astro.5,APOE,TREM2,Micro.4,E2+,0.5209242682156767,4,0.84419502109219
Astro.5,APOE,TREM2,Micro.4,E4+,1.08895326754323,3,1.0
Astro.5,APOE,TREM2,Micro.5,E2+,0.2367798447110176,8,0.38371866736925336
Astro.5,APOE,TREM2,Micro.5,E4+,0.20418453057113575,8,0.18750531970191264
Astro.5,APP,NCSTN,Astro.1,E2+,0.1339599249470219,8,0.1561267956186642
Astro.5,APP,NCSTN,Astro.1,E4+,0.15426754703237033,8,0.18989721825922504
Astro.5,APP,NCSTN,Astro.2,E2+,0.12066415191527245,8,0.14063091922472745
Astro.5,APP,NCSTN,Astro.2,E4+,0.1531371751459038,8,0.18850577539928648
Astro.5,APP,NCSTN,Astro.3,E2+,0.14301920823320854,7,0.16668515380402002
Astro.5,APP,NCSTN,Astro.4,E2+,0.08444688886846237,3,0.09842064456375749
Astro.5,APP,NCSTN,Astro.5,E2+,0.07532069302702386,8,0.08778430154194954
Astro.5,APP,NCSTN,Astro.5,E4+,0.09966125513914895,4,0.12267904353970262
Astro.5,APP,NCSTN,Excit.L2,E2+,0.12374892358294978,5,0.14422614007812948
Astro.5,APP,NCSTN,Excit.L2,E4+,0.12970662080834575,6,0.15966369437468664
Astro.5,APP,NCSTN,Excit.L2_5.2,E2+,0.1774272737908658,4,0.20678685601890606
Astro.5,APP,NCSTN,Excit.L2_5.2,E4+,0.17149089071326454,5,0.21109846970220106
Astro.5,APP,NCSTN,Excit.L5.1,E2+,0.10515691160401698,7,0.1225576354449524
Astro.5,APP,NCSTN,Excit.L5.1,E4+,0.18769951873796634,7,0.23105064650736884
Astro.5,APP,NCSTN,Excit.L5.2,E2+,0.1424402252933504,6,0.1660103643014604
Astro.5,APP,NCSTN,Excit.L5.2,E4+,0.20226329709633037,3,0.24897807875607708
Astro.5,APP,NCSTN,Excit.L5_6_NP,E2+,0.3122691565453839,3,0.36394155043946713
Astro.5,APP,NCSTN,Excit.L6_CT,E2+,0.11083213948762431,4,0.129171965396419
Astro.5,APP,NCSTN,Excit.L6_CT,E4+,0.1429282894314454,4,0.17593904288816928
Astro.5,APP,NCSTN,Inhib.Lamp5_Lhx6,E2+,0.12399129117132283,4,0.1445086131755836
Astro.5,APP,NCSTN,Inhib.Lamp5_Lhx6,E4+,0.1260820740207653,7,0.15520202135497166
Astro.5,APP,NCSTN,Inhib.Pax6,E2+,0.14926578007192573,3,0.17396537022073116
Astro.5,APP,NCSTN,Inhib.Pax6,E4+,0.16348961191891595,4,0.20124921355732633
Astro.5,APP,NCSTN,Inhib.Pvalb,E2+,0.13708972785084708,5,0.15977449920229536
Astro.5,APP,NCSTN,Inhib.Pvalb,E4+,0.1542711401803167,6,0.18990164128151935
Astro.5,APP,NCSTN,Inhib.Vip,E2+,0.12047485584099632,6,0.14041029959156764
Astro.5,APP,NCSTN,Inhib.Vip,E4+,0.12171917916442883,8,0.14983147121196633
Astro.5,APP,NCSTN,OPC.2,E2+,0.07205795987023444,5,0.08398167121851693
Astro.5,APP,NCSTN,OPC.2,E4+,0.11915421648424278,7,0.14667410410996753
Astro.5,APP,NCSTN,OPC.4,E4+,0.13718757329441894,4,0.16887244951705396
Astro.5,APP,NCSTN,OPC.5,E2+,0.09078323876467208,5,0.10580549496289822
Astro.5,APP,NCSTN,OPC.5,E4+,0.1256168891243691,5,0.15462939723861552
Astro.5,APP,NCSTN,Oligo.1,E4+,0.13962210431925495,4,0.1718692604359774
Astro.5,APP,NCSTN,Oligo.2,E4+,0.17637517695957813,3,0.2171108319209516
Astro.5,BCAN,EGFR,Astro.1,E2+,0.2931489858026027,8,0.6386796934854808
Astro.5,BCAN,EGFR,Astro.1,E4+,0.37748109417806025,8,0.7032507361427232
Astro.5,BCAN,EGFR,Astro.2,E2+,0.32062290944636684,8,0.6985367558716984
Astro.5,BCAN,EGFR,Astro.2,E4+,0.4042917769309381,8,0.753199283694502
Astro.5,BCAN,EGFR,Astro.3,E2+,0.3806041866340342,8,0.8292171456543975
Astro.5,BCAN,EGFR,Astro.3,E4+,0.5367660135679564,7,1.0
Astro.5,BCAN,EGFR,Astro.4,E4+,0.23538284800027928,3,0.43852040190782127
Astro.5,BCAN,EGFR,Astro.5,E2+,0.21144640530756945,8,0.4606753967123778
Astro.5,BCAN,EGFR,Astro.5,E4+,0.2730932423368763,8,0.5087752119803349
Astro.5,BCAN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.3609353810831844,8,0.7863649875067272
Astro.5,BCAN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.502567612811235,8,0.9362880661363039
Astro.5,BCAN,EGFR,Inhib.Pax6,E2+,0.23600503113805585,3,0.5141809395505902
Astro.5,BCAN,EGFR,Inhib.Pax6,E4+,0.2850737025535826,3,0.5310949191038737
Astro.5,BCAN,EGFR,Inhib.Vip,E2+,0.20355090727007238,8,0.44347358292237743
Astro.5,BCAN,EGFR,Inhib.Vip,E4+,0.2682681858038228,8,0.4997860874622218
Astro.5,BCAN,EGFR,OPC.2,E2+,0.18291340360229877,8,0.39851093541141297
Astro.5,BCAN,EGFR,OPC.2,E4+,0.24304947737170937,8,0.4528034026523523
Astro.5,BCAN,EGFR,OPC.4,E2+,0.21396450443924805,6,0.46616154491508555
Astro.5,BCAN,EGFR,OPC.4,E4+,0.25765163662532375,7,0.48000735909615144
Astro.5,BCAN,EGFR,OPC.5,E2+,0.20439301975601315,5,0.44530828189951494
Astro.5,BCAN,EGFR,OPC.5,E4+,0.2237597929635863,6,0.4168665439084428
Astro.5,BCAN,EGFR,Vasc.Endo,E2+,0.09819213814069949,3,0.21392987091081095
Astro.5,BCAN,EGFR,Vasc.Endo,E4+,0.14921730210916842,3,0.2779932006449157
Astro.5,CD14,ITGB2,Macro,E2+,0.007719971492154545,3,0.03004628756270991
Astro.5,CD14,ITGB2,Macro,E4+,0.012724046966410945,5,0.05502292810871617
Astro.5,CD14,ITGB2,Micro.2,E2+,0.004252536141555153,8,0.016550957980846534
Astro.5,CD14,ITGB2,Micro.2,E4+,0.006392810593884415,8,0.027644597559919198
Astro.5,CD14,ITGB2,Micro.3,E2+,0.00563867805782382,4,0.021945850780808233
Astro.5,CD14,ITGB2,Micro.3,E4+,0.016456496458741865,5,0.07116325678151003
Astro.5,CD14,ITGB2,Micro.5,E2+,0.0038436280959918867,7,0.014959479471348739
Astro.5,CD14,ITGB2,Micro.5,E4+,0.005897546468359994,8,0.025502913986643058
Astro.5,CD48,CD2,Micro.2,E4+,0.0016129756103273364,3,0.02582979029768577
Astro.5,CDH1,EGFR,Astro.1,E2+,0.005570017306648766,7,0.05232309150674778
Astro.5,CDH1,EGFR,Astro.1,E4+,0.004395466344607624,7,0.044867416539199526
Astro.5,CDH1,EGFR,Astro.2,E2+,0.0051021478262919286,6,0.047928064294766974
Astro.5,CDH1,EGFR,Astro.2,E4+,0.004631524816283169,7,0.047277020650778497
Astro.5,CDH1,EGFR,Astro.3,E2+,0.015044203972844112,5,0.14132079269802125
Astro.5,CDH1,EGFR,Astro.4,E2+,0.003563974446285038,4,0.033478919510373746
Astro.5,CDH1,EGFR,Astro.4,E4+,0.0075672176405720305,4,0.07724356855532526
Astro.5,CDH1,EGFR,Astro.5,E2+,0.0034072834767646747,6,0.032007010989244265
Astro.5,CDH1,EGFR,Astro.5,E4+,0.0038171508358960868,7,0.038964169696626805
Astro.5,CDH1,EGFR,Inhib.Lamp5_Lhx6,E4+,0.007893978277132233,5,0.08057902933234762
Astro.5,CDH1,EGFR,Inhib.Vip,E4+,0.005002922008188811,4,0.051068116112392585
Astro.5,CDH1,EGFR,OPC.2,E4+,0.00335965993055481,3,0.03429425906518164
Astro.5,CNTN2,NRP1,Astro.1,E2+,0.01977114207821348,8,0.04588865809891159
Astro.5,CNTN2,NRP1,Astro.1,E4+,0.024152221108053745,8,0.05430564233397682
Astro.5,CNTN2,NRP1,Astro.2,E2+,0.020228839270611882,8,0.04695096951682134
Astro.5,CNTN2,NRP1,Astro.2,E4+,0.025093087905438082,8,0.056421156909389106
Astro.5,CNTN2,NRP1,Astro.3,E2+,0.027617556340782664,4,0.06410012104693345
Astro.5,CNTN2,NRP1,Astro.3,E4+,0.03829933192482667,4,0.08611505384266081
Astro.5,CNTN2,NRP1,Astro.5,E2+,0.013625320852389305,5,0.031624257597756375
Astro.5,CNTN2,NRP1,Astro.5,E4+,0.014765820570892913,6,0.03320056433332333
Astro.5,CNTN2,NRP1,Excit.L2,E4+,0.01425474036722576,3,0.032051413759545684
Astro.5,CNTN2,NRP1,Excit.L2_5.1,E2+,0.016639453419208746,3,0.03862003448694205
Astro.5,CNTN2,NRP1,Excit.L5.2,E2+,0.03546307794454282,4,0.08230951214120381
Astro.5,CNTN2,NRP1,Excit.L6_CT,E2+,0.02847662245043326,7,0.06609400641957251
Astro.5,CNTN2,NRP1,Excit.L6_CT,E4+,0.03820237625513335,3,0.08589705153566549
Astro.5,CNTN2,NRP1,Inhib.Vip,E4+,0.013930298205611815,3,0.031321913979469804
Astro.5,CNTN2,NRP1,Vasc.Endo,E2+,0.02108883110317211,7,0.04894700348471737
Astro.5,CNTN2,NRP1,Vasc.Endo,E4+,0.02681400178162925,8,0.06029058709677887
Astro.5,CXCL14,CXCR4,Astro.1,E2+,0.035163585175692694,8,0.5050730476095234
Astro.5,CXCL14,CXCR4,Astro.1,E4+,0.04250902122512671,8,0.29903495654507295
Astro.5,CXCL14,CXCR4,Astro.2,E2+,0.03764987848971923,8,0.540784984691372
Astro.5,CXCL14,CXCR4,Astro.2,E4+,0.043241130621533196,8,0.3041850704557468
Astro.5,CXCL14,CXCR4,Astro.3,E2+,0.046158524929689394,5,0.662999143657118
Astro.5,CXCL14,CXCR4,Astro.5,E2+,0.022363070444493725,8,0.32121252957774954
Astro.5,CXCL14,CXCR4,Astro.5,E4+,0.02879886840196262,8,0.2025891943152473
Astro.5,CXCL14,CXCR4,Macro,E2+,0.05138981459961811,4,0.7381389055249027
Astro.5,CXCL14,CXCR4,Macro,E4+,0.07465006048992505,6,0.5251350643071708
Astro.5,CXCL14,CXCR4,Micro.2,E4+,0.0418919218076679,6,0.29469389452657824
Astro.5,CXCL14,CXCR4,Micro.5,E4+,0.04244056582172065,3,0.29855339856060664
Astro.5,DCN,EGFR,Astro.1,E2+,0.038560619198893614,8,0.06066078180876205
Astro.5,DCN,EGFR,Astro.1,E4+,0.06323158530097331,8,0.09662677850912903
Astro.5,DCN,EGFR,Astro.2,E2+,0.030357965354320865,8,0.047756959062764566
Astro.5,DCN,EGFR,Astro.2,E4+,0.060122356757766934,8,0.09187543886852635
Astro.5,DCN,EGFR,Astro.3,E2+,0.047002669121000776,5,0.07394120517806087
Astro.5,DCN,EGFR,Astro.3,E4+,0.08720438939527789,4,0.13326060352612498
Astro.5,DCN,EGFR,Astro.4,E2+,0.028471897933245605,3,0.04478993398164908
Astro.5,DCN,EGFR,Astro.4,E4+,0.046332352986956676,4,0.07080236860372585
Astro.5,DCN,EGFR,Astro.5,E2+,0.02084673129422432,7,0.03279457240928114
Astro.5,DCN,EGFR,Astro.5,E4+,0.03484970862510039,8,0.05325526887230241
Astro.5,DCN,EGFR,Inhib.Lamp5_Lhx6,E2+,0.04413327357434127,6,0.069427279292142
Astro.5,DCN,EGFR,Inhib.Lamp5_Lhx6,E4+,0.0805654391267376,7,0.12311535136966054
Astro.5,DCN,EGFR,Inhib.Pax6,E2+,0.06830274780498714,3,0.1074489509664333
Astro.5,DCN,EGFR,Inhib.Pax6,E4+,0.068120155021047,3,0.10409720236960314
Astro.5,DCN,EGFR,Inhib.Vip,E2+,0.02479008155422894,8,0.03899796630406924
Astro.5,DCN,EGFR,Inhib.Vip,E4+,0.048133516073114634,8,0.07355479977806056
Astro.5,DCN,EGFR,OPC.2,E4+,0.039830641092882604,5,0.06086683603517589
Astro.5,DCN,EGFR,OPC.4,E4+,0.04917646900244183,3,0.07514857891894185
Astro.5,DCN,EGFR,OPC.5,E2+,0.01799568888222089,4,0.028309518349593506
Astro.5,DCN,EGFR,OPC.5,E4+,0.03339318648273809,5,0.05102949765727141
Astro.5,DCN,EGFR,Vasc.Endo,E2+,0.013512215882264485,4,0.021256442360512016
Astro.5,DCN,EGFR,Vasc.Endo,E4+,0.016409847866103822,3,0.025076561461793847
Astro.5,DCN,EGFR,Vasc.PC,E2+,0.014808932216927735,3,0.02329634286727364
Astro.5,DCN,ERBB4,Astro.1,E2+,0.01951662608136529,8,0.03371787551826192
Astro.5,DCN,ERBB4,Astro.1,E4+,0.03542238799741754,6,0.06552251224150286
Astro.5,DCN,ERBB4,Astro.2,E2+,0.013577806484355673,6,0.023457681001926925
Astro.5,DCN,ERBB4,Astro.2,E4+,0.02757159615222909,6,0.051000521097953944
Astro.5,DCN,ERBB4,Astro.3,E4+,0.04109332885443093,3,0.07601232709395121
Astro.5,DCN,ERBB4,Astro.5,E2+,0.010013378875514345,5,0.017299601941144903
Astro.5,DCN,ERBB4,Astro.5,E4+,0.018106278647524832,4,0.03349206339270519
Astro.5,DCN,ERBB4,Inhib.Chandelier,E2+,0.07655001619766967,6,0.13225154318749943
Astro.5,DCN,ERBB4,Inhib.Chandelier,E4+,0.11418869520610414,6,0.21122037791547724
Astro.5,DCN,ERBB4,Inhib.Lamp5_Lhx6,E2+,0.05206588418070457,8,0.08995156202892365
Astro.5,DCN,ERBB4,Inhib.Lamp5_Lhx6,E4+,0.07715261662966327,8,0.14271294380123778
Astro.5,DCN,ERBB4,Inhib.Pax6,E2+,0.0674301803670049,8,0.11649566981044347
Astro.5,DCN,ERBB4,Inhib.Pax6,E4+,0.08898060106081673,8,0.16459174132158166
Astro.5,DCN,ERBB4,Inhib.Pvalb,E2+,0.05968986089489805,8,0.1031231162069663
Astro.5,DCN,ERBB4,Inhib.Pvalb,E4+,0.0842000813945255,8,0.1557489818108974
Astro.5,DCN,ERBB4,Inhib.Vip,E2+,0.060142317677383074,8,0.10390480262169913
Astro.5,DCN,ERBB4,Inhib.Vip,E4+,0.1021695828748084,8,0.1889880418313957
Astro.5,DCN,ERBB4,OPC.2,E4+,0.018550706214143023,5,0.03431414265727439
Astro.5,DCN,TLR2,Macro,E2+,0.024020690002018147,6,0.023103199254223498
Astro.5,DCN,TLR2,Macro,E4+,0.03310405999291037,8,0.04133437836683738
Astro.5,DCN,TLR2,Micro.1,E4+,0.21073327212319073,3,0.2631256953463452
Astro.5,DCN,TLR2,Micro.2,E2+,0.01193612879661782,7,0.011480218173964513
