"gene","cellType.target","mean.target","cellType.2nd","mean.2nd","MeanRatio","MeanRatio.rank","MeanRatio.anno","gene_ensembl","gene_name"
"PSMA1","OPC.4",0.874466094812699,"OPC.1",0.704671686397167,1.24095534373412,3,"OPC.4/OPC.1: 1.241","ENSG00000129084","PSMA1"
"CD81","OPC.4",0.994580808505445,"OPC.1",0.823056341537761,1.20839942335808,4,"OPC.4/OPC.1: 1.208","ENSG00000110651","CD81"
"CST3","OPC.4",1.07100730174858,"OPC.1",0.898056051438,1.19258402639083,5,"OPC.4/OPC.1: 1.193","ENSG00000101439","CST3"
"APOD","OPC.4",1.32750341410897,"OPC.1",1.1428328228012,1.16159020604179,6,"OPC.4/OPC.1: 1.162","ENSG00000189058","APOD"
"H3-3B","OPC.4",0.964889882005525,"OPC.1",0.838757679515639,1.15037978854957,7,"OPC.4/OPC.1: 1.15","ENSG00000132475","H3-3B"
"GPR37L1","OPC.4",1.14381840205549,"OPC.1",1.00485218436234,1.13829518396412,8,"OPC.4/OPC.1: 1.138","ENSG00000170075","GPR37L1"
"MARCKSL1","OPC.4",1.10325813440681,"OPC.1",0.970383857395119,1.13692960368114,9,"OPC.4/OPC.1: 1.137","ENSG00000175130","MARCKSL1"
"C1QL1","OPC.4",0.878034443929383,"OPC.1",0.774130510339144,1.13422017631719,10,"OPC.4/OPC.1: 1.134","ENSG00000131094","C1QL1"
"TNK2","OPC.5",2.43143519433037,"OPC.2",2.33734782860704,1.04025389998518,1,"OPC.5/OPC.2: 1.04","ENSG00000061938","TNK2"
"MEG3","OPC.5",2.60512751403586,"OPC.2",2.55718749049467,1.01874716801931,2,"OPC.5/OPC.2: 1.019","ENSG00000214548","MEG3"
