"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"OPC.1","OPC","GO:0016529","sarcoplasmic reticulum","1/1","45/9918",0.0222222222222222,220.4,14.8121571690284,0.00453720508166977,0.0141157491429725,NA,"P3H2",1,"CC"
"OPC.1","OPC","GO:0005604","basement membrane","1/1","52/9918",0.0192307692307692,190.730769230769,13.7742792635684,0.00524299253881833,0.0141157491429725,NA,"P3H2",1,"CC"
"OPC.1","OPC","GO:0016528","sarcoplasm","1/1","60/9918",0.0166666666666667,165.3,12.8179561553315,0.00604960677555966,0.0141157491429725,NA,"P3H2",1,"CC"
"OPC.1","OPC","GO:0005788","endoplasmic reticulum lumen","1/1","166/9918",0.00602409638554217,59.7469879518072,7.66465837150014,0.0167372454123816,0.0220810647307926,NA,"P3H2",1,"CC"
"OPC.1","OPC","GO:0062023","collagen-containing extracellular matrix","1/1","168/9918",0.00595238095238095,59.0357142857143,7.61811750275055,0.0169388989715669,0.0220810647307926,NA,"P3H2",1,"CC"
"OPC.1","OPC","GO:0030312","external encapsulating structure","1/1","219/9918",0.0045662100456621,45.2876712328767,6.65489828869508,0.0220810647307926,0.0220810647307926,NA,"P3H2",1,"CC"
"OPC.1","OPC","GO:0031012","extracellular matrix","1/1","219/9918",0.0045662100456621,45.2876712328767,6.65489828869508,0.0220810647307926,0.0220810647307926,NA,"P3H2",1,"CC"
"OPC.2","OPC","GO:0022625","cytosolic large ribosomal subunit","1/1","50/9918",0.02,198.36,14.0484874630688,0.00504133897963299,0.01781273106137,NA,"RPL37",1,"CC"
"OPC.2","OPC","GO:0015934","large ribosomal subunit","1/1","89/9918",0.0112359550561798,111.438202247191,10.5089581903817,0.00897358338374676,0.01781273106137,NA,"RPL37",1,"CC"
"OPC.2","OPC","GO:0022626","cytosolic ribosome","1/1","106/9918",0.00943396226415094,93.5660377358491,9.62112455671628,0.010687638636822,0.01781273106137,NA,"RPL37",1,"CC"
"OPC.2","OPC","GO:0044391","ribosomal subunit","1/1","153/9918",0.0065359477124183,64.8235294117647,7.98896297473988,0.0154264972776769,0.0192831215970961,NA,"RPL37",1,"CC"
"OPC.2","OPC","GO:0005840","ribosome","1/1","194/9918",0.00515463917525773,51.1237113402062,7.07981012034971,0.0195603952409761,0.0195603952409761,NA,"RPL37",1,"CC"
"OPC.3","OPC","GO:0022626","cytosolic ribosome","10/15","106/9918",0.0943396226415094,62.377358490566,24.7249119213699,3.62237361379289e-17,4.23817712813768e-15,2.85976864246807e-15,"RPLP2/EEF1A1/RPS24/RPL32/RPL13A/RPL12/RPL41/RPL10/RPL37/RPS27",10,"CC"
"OPC.3","OPC","GO:0005840","ribosome","10/15","194/9918",0.0515463917525773,34.0824742268041,18.1104303061069,1.79435891531441e-14,1.04969996545893e-12,7.08299571834636e-13,"RPLP2/EEF1A1/RPS24/RPL32/RPL13A/RPL12/RPL41/RPL10/RPL37/RPS27",10,"CC"
"OPC.3","OPC","GO:0044391","ribosomal subunit","9/15","153/9918",0.0588235294117647,38.8941176470588,18.3837365345118,1.80697173141276e-13,7.04718975250976e-12,4.75518876687568e-12,"RPLP2/RPS24/RPL32/RPL13A/RPL12/RPL41/RPL10/RPL37/RPS27",9,"CC"
"OPC.3","OPC","GO:0022625","cytosolic large ribosomal subunit","7/15","50/9918",0.14,92.568,25.2619317191275,3.33588973810028e-13,9.75747748394333e-12,6.5839929041453e-12,"RPLP2/RPL32/RPL13A/RPL12/RPL41/RPL10/RPL37",7,"CC"
"OPC.3","OPC","GO:0015934","large ribosomal subunit","7/15","89/9918",0.0786516853932584,52.0044943820225,18.8105363584804,2.23833340425615e-11,5.23770016595939e-10,3.53421063829919e-10,"RPLP2/RPL32/RPL13A/RPL12/RPL41/RPL10/RPL37",7,"CC"
"OPC.3","OPC","GO:0014069","postsynaptic density","5/15","313/9918",0.0159744408945687,10.5623003194888,6.69018704648284,7.01583787918595e-05,0.00136808838644126,0.000923136563050783,"PKP4/DLG1/TMEM108/RPL12/RPS27",5,"CC"
