Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000109501,WFS1,127,0.54162,107,0.36081,39,-1.3548,83,-0.2214
ENSG00000074211,PPP2R2C,204,0.13982,219,0.38078,124,-0.6626,171,-0.2030
ENSG00000013288,MAN2B2,32,-0.3517,51,0.59387,23,-0.8936,38,-0.1390
ENSG00000179010,MRFAP1,511,0.34693,382,-0.1899,352,-0.2711,438,0.12616
ENSG00000251580,LINC02482,3,-2.0518,13,-0.0703,6,-1.1574,20,0.98486
ENSG00000170846,AC093323.1,33,-1.0149,77,0.51076,57,-0.1637,60,-0.0931
ENSG00000178988,MRFAP1L1,139,0.32911,111,-0.0717,113,-0.0194,110,-0.0874
ENSG00000186222,BLOC1S4,9,-0.7796,17,0.28438,25,0.80340,12,-0.4758
ENSG00000170871,KIAA0232,93,0.39614,90,0.50047,66,-0.1624,53,-0.7020
ENSG00000132405,TBC1D14,55,-0.0468,65,0.34720,66,0.27275,45,-0.4960
ENSG00000173011,TADA2B,1,-3.7445,28,1.27287,16,-0.1150,13,-0.6177
ENSG00000109519,GRPEL1,35,-0.4655,49,0.09472,46,-0.0565,50,0.12165
ENSG00000184985,SORCS2,19,-0.2046,17,-0.4986,6,-1.7800,31,1.03637
ENSG00000196526,AFAP1,17,-0.0465,18,0.06651,10,-0.8850,19,0.27616
ENSG00000163995,ABLIM2,1,-4.3721,26,0.40168,22,0.02309,25,0.29629
ENSG00000169676,DRD5,12,-0.3451,20,0.72459,20,0.51272,9,-0.9920
ENSG00000071127,WDR1,64,-1.0405,149,0.45159,209,0.90516,90,-0.6740
ENSG00000178163,ZNF518B,28,0.34992,25,0.26525,27,0.31488,16,-0.6535
ENSG00000157869,RAB28,32,0.00789,35,0.25424,29,-0.1247,29,-0.2107
ENSG00000038219,BOD1L1,148,0.64048,117,0.34295,56,-0.9429,86,-0.3734
ENSG00000137449,CPEB2,78,0.26234,69,0.08764,86,0.42922,54,-0.4645
ENSG00000118564,FBXL5,37,-1.1254,91,0.47078,107,0.59141,62,-0.4348
ENSG00000237765,FAM200B,123,-0.0318,112,-0.2433,132,0.08298,137,0.20944
ENSG00000169762,TAPT1,48,0.38033,42,0.22550,24,-0.7148,35,-0.1507
ENSG00000169744,LDB2,3,-3.1809,51,1.87125,7,-1.9604,19,-0.7566
ENSG00000151552,QDPR,407,-0.4303,391,-0.6553,933,0.97659,579,0.20501
ENSG00000002549,LAP3,31,-0.3503,28,-0.6681,55,0.58166,47,0.44164
ENSG00000118579,MED28,39,-0.0874,45,0.21089,53,0.42673,34,-0.4136
ENSG00000163257,DCAF16,29,0.12883,29,0.16280,36,0.44594,22,-0.4840
ENSG00000145147,SLIT2,153,2.77335,24,-0.9215,17,-1.2154,21,-1.1974
ENSG00000163138,PACRGL,16,-0.3419,32,1.20970,10,-1.0633,13,-0.8209
ENSG00000185774,KCNIP4,79,0.69448,63,0.42659,36,-0.5922,39,-0.6310
ENSG00000152990,ADGRA3,37,0.08477,27,-0.5761,31,-0.1722,44,0.55754
ENSG00000109606,DHX15,34,-0.4736,52,0.28543,58,0.38372,40,-0.3028
ENSG00000053900,ANAPC4,8,-1.0767,20,0.40286,30,0.99359,12,-0.6779
ENSG00000091490,SEL1L3,2,-3.3708,37,1.71891,20,-0.0876,11,-1.2272
ENSG00000250317,SMIM20,18,-1.1515,27,-0.7406,34,-0.1518,57,1.09328
ENSG00000168214,RBPJ,53,-0.4104,65,-0.1035,73,0.11961,74,0.21338
ENSG00000109689,STIM2,4,-2.1542,26,0.72674,13,-0.5466,19,0.04040
ENSG00000169851,PCDH7,261,0.90333,213,0.83285,108,-0.5759,76,-1.4015
ENSG00000047365,ARAP2,58,0.73728,26,-0.7514,26,-0.6225,46,0.50556
ENSG00000065882,TBC1D1,1,-4.4012,23,0.53363,8,-1.3080,24,0.58627
ENSG00000109787,KLF3,0,-4.8703,22,-0.1908,32,0.48432,31,0.64481
ENSG00000109790,KLHL5,25,-0.5013,38,0.24573,35,-0.0005,34,-0.0452
ENSG00000035928,RFC1,33,-0.4995,45,-0.0038,42,-0.1012,50,0.24953
ENSG00000163682,RPL9,1299,0.03464,891,-0.7509,1825,0.61307,1459,0.33158
ENSG00000121897,LIAS,14,-0.4135,24,0.65720,20,0.15233,14,-0.6260
ENSG00000163683,SMIM14,53,-0.8047,103,0.37441,111,0.36997,78,-0.2778
ENSG00000078140,UBE2K,77,-0.4087,138,0.83352,80,-0.3471,76,-0.5889
ENSG00000121892,PDS5A,89,1.24664,37,-0.3680,44,0.01976,35,-0.4651
ENSG00000163697,APBB2,6,-2.4953,33,-0.0912,47,0.50932,41,0.42418
ENSG00000154277,UCHL1,2053,-0.1824,3085,0.75939,1772,-0.4197,1762,-0.5701
ENSG00000064042,LIMCH1,88,-0.8282,181,0.47891,100,-0.6346,153,0.06653
ENSG00000109133,TMEM33,44,-0.5606,91,0.96872,45,-0.5289,47,-0.6146
ENSG00000014824,SLC30A9,91,-0.1709,116,0.33000,66,-0.6826,102,0.00445
ENSG00000124406,ATP8A1,79,-0.8560,198,1.03548,170,0.38982,78,-1.1089
ENSG00000151806,GUF1,21,-0.3730,32,0.43982,17,-0.6840,27,-0.0289
ENSG00000163281,GNPDA2,0,-4.3285,20,0.70628,17,0.20793,14,-0.1143
ENSG00000163285,GABRG1,149,1.03479,70,-0.3387,94,0.21895,68,-0.4224
ENSG00000260878,AC104072.1,49,0.19686,46,0.10411,46,0.08902,39,-0.2501
ENSG00000151834,GABRA2,35,-0.9199,71,0.28077,50,-0.3787,69,0.20708
ENSG00000109158,GABRA4,42,0.35556,46,0.78797,22,-0.6736,23,-0.8141
ENSG00000163288,GABRB1,26,-0.6574,68,1.58525,12,-1.8550,25,-0.9573
ENSG00000260918,AC107398.3,111,0.10117,146,0.88569,37,-1.6060,82,-0.5091
ENSG00000169019,COMMD8,19,-0.0995,16,-0.4975,27,0.44442,23,0.27936
ENSG00000109171,SLAIN2,4,-1.7205,20,0.80898,15,0.04398,12,-0.3664
ENSG00000075539,FRYL,30,-0.4065,36,-0.1448,64,0.88855,35,-0.2085
ENSG00000109180,OCIAD1,241,-0.1091,323,0.56871,244,-0.0892,202,-0.5284
ENSG00000145247,OCIAD2,98,0.84365,48,-0.4763,83,0.54466,51,-0.3361
ENSG00000109184,DCUN1D4,60,0.15530,66,0.47035,52,-0.0695,42,-0.5618
ENSG00000163069,SGCB,20,-2.0632,95,0.56524,81,0.10952,73,-0.0735
ENSG00000109189,USP46,73,-0.4053,110,0.40509,84,-0.1711,86,-0.1732
ENSG00000226950,DANCR,56,-0.0927,46,-0.5478,48,-0.3385,77,0.67561
ENSG00000145216,FIP1L1,26,-0.1919,35,0.43619,19,-0.6875,28,-0.0974
ENSG00000072201,LNX1,5,-2.4057,43,1.57461,19,-0.3892,15,-0.9723
ENSG00000134853,PDGFRA,6,-2.4430,25,-0.3737,45,0.71034,37,0.55463
ENSG00000128039,SRD5A3,15,-0.7232,30,0.57216,24,0.04429,20,-0.3472
ENSG00000134851,TMEM165,17,-1.6613,60,0.35482,68,0.46722,49,-0.1075
ENSG00000134852,CLOCK,65,1.26342,33,0.05394,23,-0.5221,23,-0.6954
ENSG00000090989,EXOC1,2,-3.8193,55,1.10182,17,-1.1786,36,-0.0449
ENSG00000128059,PPAT,0,-4.4520,22,0.72120,12,-0.4710,18,0.16888
ENSG00000128050,PAICS,39,-0.5711,58,0.10461,57,0.02120,59,0.11294
ENSG00000174780,SRP72,74,-0.1128,102,0.62943,68,-0.2605,62,-0.5172
ENSG00000171476,HOPX,106,-0.4418,106,-0.5979,182,0.43931,171,0.49796
ENSG00000047315,POLR2B,77,0.17843,98,0.91054,57,-0.3240,42,-1.0196
ENSG00000163453,IGFBP7,194,0.47035,76,-1.2991,293,1.22031,152,0.08571
ENSG00000150471,ADGRL3,67,-0.4801,112,0.53374,62,-0.6123,86,-0.1132
ENSG00000145242,EPHA5,77,0.95883,59,0.75554,19,-1.3143,26,-1.0462
ENSG00000145241,CENPC,43,1.19722,20,-0.1863,15,-0.5721,18,-0.3482
ENSG00000033178,UBA6,23,-0.3753,35,0.42560,34,0.23731,24,-0.4145
ENSG00000083896,YTHDC1,75,0.03524,71,-0.0778,90,0.32718,70,-0.1063
ENSG00000132467,UTP3,49,0.77016,34,0.20891,45,0.61247,18,-1.1285
ENSG00000018189,RUFY3,129,-0.9404,306,0.69022,205,-0.2127,205,-0.2907
ENSG00000132463,GRSF1,100,0.04471,112,0.32798,67,-0.6145,93,-0.1142
ENSG00000173542,MOB1B,41,0.06592,52,0.69095,35,-0.2071,28,-0.7143
ENSG00000156136,DCK,4,-3.2792,46,0.62774,42,0.26582,34,-0.1066
ENSG00000080493,SLC4A4,19,-1.7690,48,-0.5243,54,-0.1973,91,1.05342
ENSG00000163626,COX18,16,0.02772,18,0.22899,14,-0.2576,15,-0.1354
ENSG00000132466,ANKRD17,66,-0.4313,110,0.60177,63,-0.5135,78,-0.2415
ENSG00000163738,MTHFD2L,13,-0.4488,18,0.01361,36,1.25236,13,-0.6679
ENSG00000169116,PARM1,74,1.58589,42,0.86629,5,-2.6447,12,-1.7082
ENSG00000163743,RCHY1,16,-1.2177,32,-0.1678,43,0.37751,40,0.37403
ENSG00000138769,CDKL2,26,0.51386,30,1.24381,4,-2.0940,10,-1.1635
ENSG00000138757,G3BP2,292,-0.1106,446,0.93315,257,-0.3215,206,-0.8741
ENSG00000138768,USO1,88,0.69433,60,0.05551,62,0.08709,46,-0.5100
ENSG00000138744,NAAA,19,0.37179,16,0.19243,13,-0.2383,13,-0.2898
ENSG00000198301,SDAD1,16,-1.0557,44,0.92295,30,-0.0558,23,-0.6064
ENSG00000138760,SCARB2,151,-0.0344,128,-0.4120,210,0.51772,163,0.13395
ENSG00000138758,SEPTIN11,103,-0.4842,182,0.69378,82,-0.8384,126,-0.2145
ENSG00000118816,CCNI,189,-0.0729,153,-0.5490,262,0.47200,224,0.29629
ENSG00000138764,CCNG2,4,-2.8676,37,0.79934,23,-0.2780,27,-0.0643
ENSG00000138767,CNOT6L,27,0.73277,18,0.11167,14,-0.2678,14,-0.4256
ENSG00000169288,MRPL1,44,-0.3520,65,0.43065,59,0.13912,46,-0.3751
ENSG00000138756,BMP2K,6,-1.6007,19,0.28618,9,-0.9703,21,0.53201
ENSG00000163291,PAQR3,12,-0.8163,21,0.15709,34,0.93450,16,-0.4197
ENSG00000152784,PRDM8,33,-0.3142,60,1.07264,30,-0.4613,26,-0.8864
ENSG00000273156,AC124016.2,9,-1.0438,17,-0.1810,19,0.03253,23,0.51510
ENSG00000138668,HNRNPD,178,0.30562,131,-0.2762,185,0.37154,143,-0.0765
ENSG00000152795,HNRNPDL,276,0.05464,277,0.08677,322,0.31228,235,-0.2786
ENSG00000145293,ENOPH1,94,-0.5367,165,0.58838,134,0.04057,107,-0.4310
ENSG00000249242,TMEM150C,28,-0.7491,61,0.75831,29,-0.6862,40,-0.2430
ENSG00000145284,SCD5,438,-0.3723,612,0.24820,427,-0.4142,570,0.07756
ENSG00000138674,SEC31A,24,-1.1604,66,0.68398,39,-0.4018,47,-0.1464
ENSG00000251022,THAP9-AS1,32,0.18456,33,0.31800,13,-1.1763,28,-0.0125
ENSG00000138663,COPS4,110,0.33387,96,0.16595,72,-0.3593,83,-0.1886
ENSG00000163319,MRPS18C,132,0.33031,103,-0.1156,100,-0.1291,108,0.00494
ENSG00000163624,CDS1,20,-1.0030,61,1.24622,29,-0.4885,26,-0.8195
ENSG00000163625,WDFY3,81,0.57772,65,0.31678,58,0.02324,41,-0.6995
ENSG00000180769,WDFY3-AS2,0,-4.7401,20,-0.0335,17,-0.2828,29,0.85262
ENSG00000109339,MAPK10,174,-0.0361,231,0.65590,119,-0.6437,146,-0.4309
ENSG00000163629,PTPN13,47,1.40019,8,-1.6994,16,-0.4249,27,0.58723
ENSG00000145332,KLHL8,27,0.46674,26,0.57206,21,0.06977,13,-0.9796
ENSG00000198189,HSD17B11,11,-1.8823,48,0.48314,39,0.01072,40,0.03530
ENSG00000170502,NUDT9,38,-0.1816,47,0.23056,52,0.32534,37,-0.3295
ENSG00000152583,SPARCL1,1367,-0.2494,1148,-0.6960,1240,-0.4068,2232,0.88242
ENSG00000118785,SPP1,116,-0.8537,140,-0.7285,384,1.16664,220,0.25991
ENSG00000163644,PPM1K,169,0.19738,161,0.16724,136,-0.1572,137,-0.1996
ENSG00000145337,PYURF,127,0.27537,100,-0.1587,105,-0.0426,110,0.03801
ENSG00000138641,HERC3,53,0.88588,39,0.52998,24,-0.4496,19,-0.9879
ENSG00000177432,NAP1L5,229,0.24600,246,0.54415,180,-0.1537,144,-0.6638
ENSG00000138640,FAM13A,4,-2.1999,30,1.19049,12,-0.7317,16,-0.3993
ENSG00000185477,GPRIN3,28,0.20640,38,1.13279,25,-0.0349,11,-1.5716
ENSG00000145335,SNCA,360,-0.8761,878,0.89749,440,-0.5642,519,-0.4045
ENSG00000163104,SMARCAD1,6,-1.3614,20,0.70027,25,0.83136,10,-0.8402
ENSG00000163110,PDLIM5,22,-1.0673,33,-0.6365,55,0.38066,59,0.74210
ENSG00000138696,BMPR1B,21,-0.0089,15,-0.6865,12,-0.8662,31,0.91864
ENSG00000182168,UNC5C,4,-2.2369,28,0.93550,23,0.25265,15,-0.5492
ENSG00000138698,RAP1GDS1,150,0.32352,157,0.59095,79,-0.7194,97,-0.5283
ENSG00000168785,TSPAN5,91,-0.0950,116,0.46180,100,0.05620,77,-0.4837
ENSG00000151247,EIF4E,75,-0.2009,91,0.17598,89,0.09125,80,-0.1347
ENSG00000164024,METAP1,25,0.24682,28,0.59184,22,0.01475,15,-0.8169
ENSG00000197894,ADH5,65,-0.2918,77,-0.0139,81,0.05827,82,0.11150
ENSG00000109270,LAMTOR3,59,0.00751,65,0.23834,59,-0.0132,53,-0.2458
ENSG00000164031,DNAJB14,30,-1.2397,101,1.11729,55,-0.3060,49,-0.6699
ENSG00000164032,H2AFZ,181,0.48952,138,0.05317,118,-0.2150,122,-0.2220
ENSG00000138814,PPP3CA,136,-1.3613,558,1.59812,161,-1.1087,208,-0.9240
ENSG00000254531,AP001816.1,1,-3.5417,18,0.47788,9,-0.7927,18,0.48514
ENSG00000109332,UBE2D3,208,0.22627,206,0.29558,185,0.03081,148,-0.4488
ENSG00000145354,CISD2,58,-0.1170,72,0.35168,73,0.25958,51,-0.4584
ENSG00000164038,SLC9B2,0,-4.4582,26,1.08888,16,-0.1198,14,-0.3726
ENSG00000164039,BDH2,22,-1.0542,31,-0.7399,43,-0.0374,64,1.02152
ENSG00000168772,CXXC4,55,0.27593,74,1.24465,16,-1.6801,28,-1.0657
ENSG00000138777,PPA2,24,-0.8993,45,0.14162,35,-0.3127,48,0.31525
ENSG00000145348,TBCK,35,0.61645,34,0.94877,14,-0.8269,13,-1.1817
ENSG00000164022,AIMP1,69,0.72401,37,-0.4236,56,0.35544,42,-0.1848
ENSG00000138801,PAPSS1,54,-0.9048,138,0.95526,79,-0.3244,74,-0.5621
ENSG00000138796,HADH,16,-1.2985,44,0.33825,60,0.79740,32,-0.3846
ENSG00000109475,RPL34,1639,-0.4643,1418,-0.8979,3747,0.93481,2609,0.43637
ENSG00000198856,OSTC,57,0.72690,37,0.02978,43,0.24168,28,-0.5941
ENSG00000164089,ETNPPL,135,-0.5645,130,-0.8171,100,-1.0351,304,1.27828
ENSG00000138802,SEC24B,34,0.26714,39,0.76648,18,-0.7250,21,-0.7079
ENSG00000123739,PLA2G12A,92,0.74628,58,-0.0446,41,-0.6002,56,-0.1384
ENSG00000109534,GAR1,29,0.76744,19,0.08270,22,0.27468,13,-0.7089
ENSG00000170522,ELOVL6,9,-1.3768,24,0.26765,51,1.50488,14,-0.9259
ENSG00000138660,AP1AR,29,-0.1541,43,0.75485,24,-0.4641,25,-0.5598
ENSG00000174720,LARP7,71,-0.0276,65,-0.2144,101,0.57120,69,-0.0860
ENSG00000145362,ANK2,285,-0.7138,610,0.81430,206,-1.2144,414,-0.1657
ENSG00000145349,CAMK2D,135,-0.6170,290,1.02288,145,-0.5002,144,-0.6711
ENSG00000174607,UGT8,82,0.54718,32,-1.2249,103,0.95119,64,0.19165
ENSG00000269893,SNHG8,103,-0.6092,123,-0.4392,201,0.48993,176,0.39197
ENSG00000172403,SYNPO2,11,-1.2684,43,1.58266,23,-0.1713,12,-1.3648
ENSG00000164096,C4orf3,200,-0.3603,250,0.00621,280,0.19214,255,0.05235
ENSG00000164111,ANXA5,44,-0.7096,41,-1.0401,114,0.88431,88,0.65108
ENSG00000164112,TMEM155,25,-0.9340,74,1.38716,35,-0.4059,27,-1.0697
ENSG00000123737,EXOSC9,6,-1.7458,34,1.42287,10,-1.0374,15,-0.6442
ENSG00000138686,BBS7,51,0.66361,41,0.41092,17,-1.1166,28,-0.4179
ENSG00000138688,KIAA1109,65,-0.3717,96,0.38601,60,-0.4873,80,-0.0394
ENSG00000138685,FGF2,44,0.67652,20,-0.7705,17,-0.8381,38,0.62106
ENSG00000151458,ANKRD50,102,2.15110,32,-0.0486,15,-1.1980,16,-1.3921
ENSG00000164066,INTU,6,-1.8330,23,0.25403,22,0.09774,23,0.22237
ENSG00000164070,HSPA4L,84,0.57068,85,0.94391,35,-0.8299,34,-1.1333
ENSG00000164073,MFSD8,2,-2.5230,16,0.35556,10,-0.4862,17,0.44112
ENSG00000138709,LARP1B,25,-0.0174,30,0.36414,20,-0.4278,24,-0.1907
ENSG00000164040,PGRMC2,44,-0.7676,88,0.53163,77,0.12566,61,-0.3289
ENSG00000077684,JADE1,33,-0.1965,47,0.54012,29,-0.4362,33,-0.2996
ENSG00000138650,PCDH10,114,-0.0562,144,0.49764,81,-0.5968,105,-0.2569
ENSG00000151012,SLC7A11,54,-0.0603,39,-0.7630,69,0.34229,70,0.53448
ENSG00000109381,ELF2,2,-2.7063,23,0.83672,19,0.15206,15,-0.3220
ENSG00000109390,NDUFC1,207,-0.4183,269,0.01106,254,-0.0868,291,0.20031
ENSG00000164134,NAA15,10,-1.7760,47,1.00732,25,-0.3791,27,-0.3886
ENSG00000145391,SETD7,11,-1.5297,28,-0.0938,66,1.43049,25,-0.3840
ENSG00000153130,SCOC,417,0.28469,403,0.32622,302,-0.2481,296,-0.3831
ENSG00000109436,TBC1D9,61,0.28216,63,0.50395,42,-0.3145,39,-0.5600
ENSG00000170153,RNF150,13,-1.6551,70,1.79106,19,-1.1045,23,-1.0943
ENSG00000109445,ZNF330,21,0.14487,23,0.37300,16,-0.3262,17,-0.3237
ENSG00000170185,USP38,1,-3.4968,18,0.51871,28,1.15122,11,-0.5943
ENSG00000109458,GAB1,6,-2.3449,17,-1.0127,76,1.76901,32,0.24751
ENSG00000153147,SMARCA5,75,-0.6021,93,-0.3621,134,0.32637,130,0.41140
ENSG00000164161,HHIP,38,-0.4911,33,-0.9437,81,0.76264,66,0.59193
ENSG00000164162,ANAPC10,32,1.05435,16,-0.1984,14,-0.3570,15,-0.3010
ENSG00000164163,ABCE1,41,-0.0830,43,0.01269,50,0.27573,41,-0.1141
ENSG00000164164,OTUD4,26,0.13940,27,0.31184,29,0.33183,18,-0.5915
ENSG00000170365,SMAD1,25,0.14888,25,0.22362,18,-0.3585,21,-0.1494
ENSG00000151612,ZNF827,1,-4.4144,37,1.21836,24,-0.0219,18,-0.5734
ENSG00000164167,LSM6,49,0.54822,32,-0.2125,59,0.90192,26,-0.6590
ENSG00000164168,TMEM184C,7,-1.1909,19,0.50719,22,0.58812,13,-0.4576
ENSG00000151623,NR3C2,1,-3.7131,21,0.48923,18,0.07441,18,0.15979
ENSG00000170390,DCLK2,39,-0.8196,77,0.41557,69,0.08201,61,-0.1609
ENSG00000145425,RPS3A,1084,-0.2057,852,-0.7736,2111,0.93486,1363,0.24451
ENSG00000109686,SH3D19,29,0.39127,17,-0.6850,35,0.68591,24,0.05242
ENSG00000059691,GATB,21,-0.9988,53,0.72139,33,-0.2858,35,-0.2776
ENSG00000109670,FBXW7,88,-1.3404,336,1.39248,124,-0.8023,142,-0.7780
ENSG00000109654,TRIM2,322,0.03947,372,0.41278,300,-0.0765,258,-0.4267
ENSG00000145428,RNF175,76,1.33282,36,0.04067,32,-0.1611,23,-0.9223
ENSG00000145423,SFRP2,9,-1.6625,44,1.21925,32,0.18865,17,-0.9738
ENSG00000171566,PLRG1,51,0.26620,46,0.14773,41,-0.0886,39,-0.2479
ENSG00000164114,MAP9,146,0.54979,126,0.43217,45,-1.3213,92,-0.3135
ENSG00000164116,GUCY1A1,14,-0.6849,37,1.44313,21,-0.0948,10,-1.4465
ENSG00000260244,AC104083.1,21,0.23092,19,0.09215,22,0.34517,15,-0.3989
ENSG00000061918,GUCY1B1,199,0.15941,275,1.14685,109,-0.7996,104,-1.1228
ENSG00000256043,CTSO,6,-1.4729,15,-0.2073,18,0.13507,21,0.58382
ENSG00000109738,GLRB,141,0.48419,162,1.17452,57,-0.9653,53,-1.3546
ENSG00000120251,GRIA2,171,-0.7683,479,1.61167,136,-1.1304,158,-1.1376
ENSG00000164125,GASK1B,45,0.10689,29,-0.7826,41,-0.0645,55,0.66703
ENSG00000164124,TMEM144,99,-0.4492,69,-1.2673,258,1.19908,159,0.49854
ENSG00000171509,RXFP1,6,-2.1781,51,1.94637,18,-0.6727,13,-1.3638
ENSG00000171497,PPID,63,0.29355,72,0.80644,40,-0.4634,34,-0.8861
ENSG00000052795,FNIP2,25,-0.5099,49,0.83857,20,-0.8864,30,-0.3538
ENSG00000109756,RAPGEF2,20,-1.6014,71,0.50175,68,0.27413,54,-0.1662
ENSG00000168843,FSTL5,28,0.26272,22,-0.1274,28,0.28345,22,-0.1495
ENSG00000198498,TMA16,22,0.22513,19,0.00196,26,0.51594,16,-0.4041
ENSG00000145416,MARCH1,18,-1.0780,59,1.36360,32,-0.2038,21,-1.0943
ENSG00000170088,TMEM192,35,0.45896,33,0.55638,9,-1.6105,23,-0.3344
ENSG00000109466,KLHL2,22,-2.0989,137,1.34176,46,-0.9811,67,-0.5064
ENSG00000052802,MSMO1,172,0.39693,156,0.34601,120,-0.1938,107,-0.4993
ENSG00000109472,CPE,1247,-0.8466,2142,0.02465,2106,-0.0104,2392,0.29013
ENSG00000196104,SPOCK3,375,1.73291,82,-1.1483,129,-0.1909,137,-0.1321
ENSG00000129116,PALLD,25,0.05637,17,-0.7518,25,0.05952,31,0.61213
ENSG00000145439,CBR4,28,0.10291,25,-0.1425,23,-0.2020,28,0.17824
ENSG00000154447,SH3RF1,8,-1.4404,26,0.40391,24,0.15229,21,-0.0281
ENSG00000137601,NEK1,5,-2.0127,14,-0.7497,35,0.89000,28,0.69949
ENSG00000109572,CLCN3,101,-0.0443,122,0.38855,141,0.51132,75,-0.7035
ENSG00000056050,HPF1,60,0.06264,65,0.29299,76,0.45065,43,-0.6030
ENSG00000198948,MFAP3L,10,-1.5350,20,-0.7108,47,0.87400,36,0.60580
ENSG00000164104,HMGB2,30,-0.0820,20,-0.9587,62,1.16602,34,0.16680
ENSG00000164106,SCRG1,162,-0.7379,177,-0.7808,252,-0.0316,370,0.96632
ENSG00000145451,GLRA3,27,0.38817,24,0.33717,14,-0.5907,18,-0.3195
ENSG00000150625,GPM6A,1430,-0.4911,2648,0.80978,1255,-0.6973,1623,-0.3894
ENSG00000150627,WDR17,3,-3.2303,50,1.38212,10,-1.7540,27,-0.2560
ENSG00000129128,SPCS3,124,1.23535,59,-0.0924,58,-0.1073,44,-0.6897
ENSG00000218336,TENM3,37,-1.2578,144,1.62685,57,-0.6165,46,-1.1840
ENSG00000129187,DCTD,74,0.69866,45,-0.1937,54,0.15936,43,-0.2840
ENSG00000168564,CDKN2AIP,13,-0.3814,18,0.29435,26,0.78097,12,-0.6242
ENSG00000168556,ING2,13,-0.1406,20,0.84281,9,-0.6618,11,-0.5961
ENSG00000182552,RWDD4,18,0.16426,15,-0.1517,19,0.30872,15,-0.0870
ENSG00000168538,TRAPPC11,68,1.75516,29,0.23931,14,-1.0018,13,-1.3227
ENSG00000173320,STOX2,57,-0.4620,118,1.21412,56,-0.4864,47,-0.9935
ENSG00000151726,ACSL1,72,1.14233,31,-0.3859,47,0.40977,28,-0.5824
ENSG00000151729,SLC25A4,283,0.37520,277,0.49996,229,0.02394,155,-0.7883
ENSG00000164323,CFAP97,87,1.18501,41,-0.1858,52,0.26733,31,-0.7512
ENSG00000109762,SNX25,19,0.02754,29,1.18875,10,-0.8844,11,-1.0604
ENSG00000109775,UFSP2,19,-0.1977,30,0.75272,16,-0.5141,17,-0.5159
ENSG00000154553,PDLIM3,44,1.27271,15,-0.7402,18,-0.2416,21,-0.0225
ENSG00000154556,SORBS2,28,-1.3698,105,1.15789,71,0.06888,44,-0.8877
ENSG00000109794,FAM149A,28,0.45666,14,-0.8139,25,0.24485,25,0.37065
ENSG00000145476,CYP4V2,14,-0.6085,15,-0.6450,17,-0.3181,29,0.93481
ENSG00000083857,FAT1,3,-2.9266,17,-0.5251,18,-0.3405,34,1.23775
ENSG00000109536,FRG1,93,0.52700,70,0.07535,72,0.10423,56,-0.4251
ENSG00000164366,CCDC127,45,0.73703,32,0.23402,29,-0.0213,21,-0.6937
ENSG00000073578,SDHA,138,0.41975,110,0.05378,126,0.27405,88,-0.4276
ENSG00000249915,PDCD6,100,-0.2929,127,0.12863,119,-0.0123,120,0.00235
ENSG00000180104,EXOC3,30,-0.7140,51,0.23917,48,0.06931,46,-0.0002
ENSG00000171368,TPPP,208,-0.6285,361,0.39464,285,-0.1223,293,-0.1028
ENSG00000028310,BRD9,3,-3.5545,42,0.36503,37,0.03282,41,0.29835
ENSG00000049656,CLPTM1L,79,0.29378,80,0.46166,40,-0.7800,56,-0.3390
ENSG00000153395,LPCAT1,47,0.17553,51,0.45052,51,0.31042,29,-0.7716
ENSG00000171421,MRPL36,59,0.23044,39,-0.5760,71,0.55574,54,0.12756
ENSG00000145494,NDUFS6,250,0.05912,210,-0.3119,241,-0.0035,270,0.27061
ENSG00000164151,ICE1,37,-0.3167,65,0.98662,22,-1.1349,35,-0.5347
ENSG00000133398,MED10,97,0.35973,88,0.29598,76,-0.0372,62,-0.4943
ENSG00000215218,UBE2QL1,68,-0.6703,147,0.91814,73,-0.5603,82,-0.4994
ENSG00000145545,SRD5A1,20,-0.6970,39,0.57604,15,-1.1025,31,0.05818
ENSG00000112941,TENT4A,30,0.31352,24,-0.0876,29,0.27577,22,-0.2141
ENSG00000078295,ADCY2,58,-0.5512,83,0.05267,53,-0.6851,97,0.42398
ENSG00000215217,C5orf49,0,-4.6039,29,0.89372,10,-1.1505,23,0.19135
ENSG00000124275,MTRR,1,-3.4811,19,0.55238,17,0.18634,15,0.02754
ENSG00000247516,MIR4458HG,44,-0.4019,43,-0.5811,102,1.00916,60,0.10890
ENSG00000112902,SEMA5A,10,-1.8302,49,1.11883,26,-0.3308,25,-0.5297
ENSG00000150753,CCT5,167,0.43736,151,0.38604,134,0.06213,92,-0.7079
ENSG00000164237,CMBL,15,-1.3291,48,0.79205,15,-1.3409,36,0.05069
ENSG00000145495,MARCH6,249,0.18180,289,0.65268,169,-0.4509,167,-0.6217
ENSG00000164236,ANKRD33B,30,0.37606,35,0.99447,18,-0.4496,13,-1.2237
ENSG00000112977,DAP,42,-0.0970,42,-0.1130,26,-0.8423,53,0.45649
ENSG00000169862,CTNND2,291,0.16317,294,0.25310,167,-0.7358,258,-0.0546
ENSG00000038382,TRIO,149,1.52760,69,0.19971,33,-1.0291,40,-0.9666
ENSG00000154122,ANKH,103,-0.1744,137,0.43000,125,0.13564,93,-0.4513
