Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000070814,TCOF1,55,0.86597,50,0.71274,44,0.48519,20,-0.7344,43,0.47755,11,-1.6021,25,-0.4279,19,-0.8185,15,-1.1319,41,0.39197
ENSG00000019582,CD74,160,-0.8586,50,-2.5924,82,-1.8537,62,-2.2776,164,-0.8255,212,-0.4259,120,-1.2886,221,-0.3570,484,0.92625,1220,2.81556
ENSG00000164587,RPS14,712,-0.5147,656,-0.6419,943,-0.0726,598,-0.7829,1121,0.20632,643,-0.6721,1033,0.07334,836,-0.2635,1414,0.59035,1911,1.11186
ENSG00000070614,NDST1,28,-0.3613,24,-0.5496,29,-0.2689,21,-0.7992,33,-0.0743,83,1.47087,27,-0.4131,26,-0.4813,34,-0.0395,44,0.37805
ENSG00000171992,SYNPO,183,0.44788,80,-0.8605,95,-0.5963,70,-1.0607,316,1.40149,254,1.00095,92,-0.6457,71,-1.0440,159,0.21169,71,-1.0357
ENSG00000086589,RBM22,37,-0.0705,42,0.10588,65,0.84357,29,-0.4730,55,0.55404,25,-0.6729,13,-1.6008,24,-0.7678,34,-0.2161,66,0.86033
ENSG00000132912,DCTN4,41,-0.5824,98,0.82851,58,-0.0293,73,0.35317,59,-0.0011,32,-0.9224,82,0.54132,23,-1.4493,48,-0.3222,76,0.40743
ENSG00000211445,GPX3,57,-0.1204,53,-0.2413,67,0.13687,167,1.71704,5,-3.7537,48,-0.4031,36,-0.8243,75,0.31911,46,-0.4790,65,0.07264
ENSG00000145901,TNIP1,37,-0.1126,47,0.28211,39,-0.0086,62,0.72835,30,-0.4512,33,-0.2654,46,0.25365,37,-0.1264,46,0.24372,19,-1.1572
ENSG00000197043,ANXA6,319,-0.0856,612,0.99874,392,0.24326,674,1.16967,306,-0.1537,142,-1.3309,346,0.04131,316,-0.0995,146,-1.2914,115,-1.6483
ENSG00000196743,GM2A,6,-1.8632,22,0.16240,12,-0.7702,8,-1.4351,20,-0.0083,7,-1.5696,26,0.41618,11,-0.8800,37,0.98339,53,1.64140
ENSG00000123643,SLC36A1,3,-2.9805,55,1.58992,25,0.23883,47,1.30481,9,-1.2639,4,-2.5167,13,-0.7117,36,0.85038,12,-0.8376,11,-1.0199
ENSG00000113140,SPARC,257,0.32171,139,-0.6455,131,-0.7466,117,-0.9140,51,-2.1622,123,-0.8322,85,-1.4040,74,-1.6023,450,1.28976,678,2.09422
ENSG00000177556,ATOX1,224,-0.2418,302,0.24176,249,-0.0723,238,-0.1396,259,-0.0094,228,-0.2075,271,0.06625,239,-0.1345,275,0.08790,317,0.32061
ENSG00000145907,G3BP1,75,0.59052,40,-0.4333,70,0.46578,39,-0.4416,44,-0.2591,69,0.46070,41,-0.3953,34,-0.6465,42,-0.3291,68,0.41413
ENSG00000155511,GRIA1,206,0.97499,64,-0.8958,105,-0.1364,219,1.08375,101,-0.2018,176,0.70798,77,-0.6198,97,-0.2583,76,-0.6401,24,-2.3530
ENSG00000164576,SAP30L,30,0.28077,24,-0.0763,21,-0.2982,21,-0.2632,24,-0.0868,21,-0.2468,32,0.38144,24,-0.0712,23,-0.1484,31,0.35729
ENSG00000155506,LARP1,210,0.23949,202,0.17478,163,-0.1604,242,0.47717,180,-0.0098,215,0.28323,194,0.10949,170,-0.0942,129,-0.5347,103,-0.8736
ENSG00000170271,FAXDC2,24,-0.5704,11,-1.6978,17,-1.1004,24,-0.6020,12,-1.6527,19,-0.9175,34,-0.0306,11,-1.7745,54,0.71158,144,2.62458
ENSG00000155508,CNOT8,25,-0.5078,38,0.16154,23,-0.5938,46,0.48160,31,-0.1656,54,0.74128,43,0.34953,29,-0.2741,29,-0.2717,26,-0.4568
ENSG00000082515,MRPL22,14,-1.4492,41,0.23248,39,0.15873,35,-0.0052,30,-0.2371,48,0.49263,45,0.37753,36,0.00579,31,-0.2279,36,0.01464
ENSG00000155868,MED7,21,0.03817,21,0.07642,38,1.04096,22,0.12003,13,-0.7010,17,-0.2501,15,-0.4197,39,1.08151,16,-0.3284,0,-6.6169
ENSG00000055163,CYFIP2,472,0.37821,439,0.25896,368,-0.0261,493,0.45098,448,0.29190,463,0.34582,355,-0.0815,332,-0.1895,245,-0.6596,124,-1.6933
ENSG00000155858,LSM11,16,-0.9121,28,-0.0755,37,0.40284,43,0.64642,43,0.64406,37,0.40637,40,0.53944,25,-0.2188,16,-0.9205,4,-2.8983
ENSG00000113282,CLINT1,37,0.37826,23,-0.3554,19,-0.6560,64,1.32882,33,0.17853,30,0.02224,30,0.04945,25,-0.2364,18,-0.7455,13,-1.2287
ENSG00000145860,RNF145,104,0.18456,154,0.83006,68,-0.4918,89,-0.0762,157,0.86262,95,0.03887,91,-0.0286,86,-0.1175,38,-1.3850,48,-1.0211
ENSG00000164332,UBLCP1,25,-1.1716,105,1.08928,65,0.27325,83,0.67096,69,0.37665,39,-0.5452,42,-0.4137,45,-0.2919,30,-0.9293,44,-0.3350
ENSG00000113312,TTC1,122,0.32842,87,-0.2224,77,-0.4071,160,0.78638,80,-0.3399,92,-0.1218,116,0.24521,91,-0.1429,93,-0.1057,77,-0.3986
ENSG00000170231,FABP6,32,-0.1898,15,-1.3526,47,0.38764,63,0.90856,37,-0.0008,10,-1.8874,44,0.31525,42,0.22683,40,0.15901,34,-0.0979
ENSG00000164609,SLU7,121,0.27015,172,0.86140,55,-0.9564,70,-0.5952,95,-0.1168,112,0.14950,189,1.02533,83,-0.3277,68,-0.6365,57,-0.9036
ENSG00000164611,PTTG1,7,-1.7198,109,2.85995,21,-0.2315,17,-0.5040,3,-2.7606,9,-1.4271,12,-1.0041,44,0.98818,14,-0.8565,3,-2.8622
ENSG00000145864,GABRB2,213,-0.2725,687,1.74041,200,-0.3710,215,-0.2585,267,0.08158,291,0.22413,272,0.11498,251,-0.0151,66,-2.0415,71,-1.9427
ENSG00000022355,GABRA1,265,-0.6447,993,1.57301,414,0.05745,570,0.58345,275,-0.5853,384,-0.0633,423,0.09004,472,0.27047,128,-1.7442,70,-2.6229
ENSG00000280776,LINC01202,17,-0.3178,36,0.84143,41,1.09173,31,0.60085,1,-3.8538,17,-0.3385,28,0.42344,23,0.13629,10,-1.1929,9,-1.3002
ENSG00000113327,GABRG2,170,-0.1003,306,0.86765,260,0.58789,272,0.66253,119,-0.6604,245,0.48909,168,-0.1194,187,0.04717,70,-1.4631,17,-3.4975
ENSG00000113328,CCNG1,27,0.18350,17,-0.4917,15,-0.6975,22,-0.1162,14,-0.8141,19,-0.3900,29,0.30938,34,0.56409,19,-0.3617,43,0.96583
ENSG00000170584,NUDCD2,51,0.28276,44,0.03560,28,-0.6280,42,-0.0394,60,0.54692,18,-1.2718,60,0.55176,21,-1.0917,48,0.17762,55,0.41646
ENSG00000038274,MAT2B,71,-0.1675,104,0.45264,64,-0.3172,110,0.55335,91,0.23663,69,-0.2155,103,0.43212,80,0.03716,52,-0.6527,42,-0.9580
ENSG00000145934,TENM2,93,1.18789,29,-0.6848,58,0.39137,60,0.42299,19,-1.3697,84,1.01678,33,-0.5057,59,0.41174,22,-1.1224,0,-5.9419
ENSG00000113645,WWC1,30,0.08384,17,-0.8005,30,0.08883,25,-0.2350,41,0.56655,42,0.63813,28,-0.0570,13,-1.1644,43,0.64852,18,-0.7507
ENSG00000113643,RARS,45,0.01215,46,0.04858,51,0.18599,82,0.98427,50,0.17623,44,-0.0292,55,0.32130,39,-0.2282,34,-0.4199,4,-3.6464
ENSG00000188573,FBLL1,82,-0.1547,109,0.31366,113,0.36525,79,-0.2094,112,0.35582,86,-0.0737,104,0.23477,115,0.39699,72,-0.3576,28,-1.7491
ENSG00000120137,PANK3,95,0.85210,74,0.42470,69,0.32361,74,0.42101,45,-0.3745,58,0.04223,46,-0.3390,41,-0.4919,30,-0.9595,35,-0.7505
ENSG00000184347,SLIT3,82,1.28089,17,-1.2070,54,0.54978,59,0.71862,47,0.33353,55,0.57363,11,-1.8874,16,-1.2972,13,-1.6089,29,-0.4599
ENSG00000182132,KCNIP1,54,1.09567,3,-3.3238,28,0.02405,11,-1.3962,5,-2.4807,86,1.98307,38,0.51077,9,-1.7001,38,0.51802,6,-2.2135
ENSG00000181163,NPM1,209,0.23735,188,0.07083,162,-0.1668,218,0.30538,165,-0.1416,206,0.21344,129,-0.5289,152,-0.2728,205,0.21030,169,-0.1050
ENSG00000072803,FBXW11,139,0.48798,128,0.35505,80,-0.4052,111,0.12048,116,0.19520,163,0.75491,76,-0.4787,60,-0.8469,74,-0.5220,83,-0.3346
ENSG00000214357,NEURL1B,27,-0.1334,55,1.04066,27,-0.1359,27,-0.1208,52,0.94434,17,-0.8109,24,-0.2892,35,0.27287,9,-1.7234,20,-0.6189
ENSG00000120129,DUSP1,147,0.51059,74,-0.5915,38,-1.5835,30,-1.9535,25,-2.1919,48,-1.2525,62,-0.8526,68,-0.7200,49,-1.2125,534,3.14587
ENSG00000113719,ERGIC1,87,1.16622,57,0.45779,28,-0.6823,29,-0.6147,49,0.20509,67,0.71445,22,-1.0537,38,-0.2081,22,-1.0195,33,-0.4063
ENSG00000037241,RPL26L1,71,0.31671,60,0.04447,77,0.45001,92,0.74214,56,-0.0557,34,-0.8348,54,-0.1253,74,0.37798,31,-0.9742,35,-0.8058
ENSG00000113732,ATP6V0E1,47,-0.3042,36,-0.7084,48,-0.2785,43,-0.4486,46,-0.3634,53,-0.1307,50,-0.2137,39,-0.5890,93,0.79084,119,1.21886
ENSG00000164463,CREBRF,5,-2.5158,33,0.33330,53,1.10813,12,-1.2730,46,0.86369,25,-0.0991,22,-0.2853,20,-0.4973,17,-0.7341,38,0.54690
ENSG00000145919,BOD1,50,0.30537,53,0.41870,20,-1.1320,31,-0.4218,20,-1.0870,67,0.78535,49,0.28786,33,-0.3287,36,-0.2153,52,0.38378
ENSG00000113742,CPEB4,76,0.37865,81,0.48169,56,-0.1131,74,0.32963,84,0.55218,68,0.20729,33,-0.9281,54,-0.1787,30,-1.0425,44,-0.4703
ENSG00000170091,NSG2,627,0.53680,505,0.18010,497,0.15704,594,0.44658,493,0.14425,733,0.80383,332,-0.4849,353,-0.3885,213,-1.1620,165,-1.5436
ENSG00000164466,SFXN1,47,-0.3677,54,-0.1554,61,0.05225,91,0.69913,44,-0.4712,64,0.11354,86,0.59665,55,-0.1218,52,-0.2215,41,-0.5874
ENSG00000113749,HRH2,29,0.54748,27,0.41200,40,1.09204,21,0.00889,20,-0.0794,31,0.64221,5,-2.1832,23,0.15836,6,-1.7265,6,-1.8542
ENSG00000145920,CPLX2,282,-0.9615,10,-5.7863,417,-0.3572,991,1.07546,597,0.21560,1301,1.57769,249,-1.1485,351,-0.6251,761,0.61880,263,-1.0642
ENSG00000051596,THOC3,30,0.40991,12,-0.9533,20,-0.2281,60,1.62410,11,-1.0678,38,0.77600,10,-1.2808,19,-0.3033,22,-0.0629,10,-1.3175
ENSG00000122203,KIAA1191,131,0.12089,146,0.28795,102,-0.2867,174,0.57720,152,0.35972,95,-0.3895,152,0.36186,118,-0.0537,76,-0.7468,73,-0.7905
ENSG00000175414,ARL10,6,-1.8681,32,0.62529,12,-0.9152,12,-0.8757,32,0.63734,44,1.18519,23,0.08630,17,-0.3316,19,-0.1578,18,-0.2557
ENSG00000048162,NOP16,28,0.28114,19,-0.2995,32,0.50923,24,0.07858,19,-0.3219,29,0.34972,14,-0.8067,42,1.00476,11,-1.0598,13,-0.8415
ENSG00000146066,HIGD2A,122,-0.3407,126,-0.2869,235,0.72405,148,-0.0354,129,-0.2457,109,-0.5176,186,0.33852,183,0.30616,166,0.14809,108,-0.5249
ENSG00000175416,CLTB,197,-0.4060,317,0.35081,216,-0.2647,294,0.22678,240,-0.1020,301,0.26747,286,0.18172,328,0.40501,206,-0.3431,169,-0.6456
ENSG00000113194,FAF2,33,0.50045,33,0.51803,19,-0.3496,37,0.70977,21,-0.2228,17,-0.5577,17,-0.5424,20,-0.2727,19,-0.3828,25,0.03434
ENSG00000146083,RNF44,84,0.38277,79,0.27239,68,0.04077,55,-0.3150,88,0.44090,79,0.27439,56,-0.2833,72,0.12987,40,-0.7935,46,-0.5898
ENSG00000169258,GPRIN1,36,-0.6110,87,0.77525,49,-0.1524,44,-0.3306,67,0.33761,82,0.67424,58,0.10322,73,0.47607,34,-0.7247,12,-2.2307
ENSG00000074317,SNCB,729,0.12629,702,0.06664,710,0.08501,984,0.62173,684,0.02375,919,0.50613,906,0.48287,579,-0.2419,320,-1.1536,205,-1.8194
ENSG00000048140,TSPAN17,25,-0.3527,19,-0.7782,43,0.51204,38,0.31684,41,0.41194,55,0.92708,21,-0.6268,28,-0.1713,34,0.11037,10,-1.6799
ENSG00000113763,UNC5A,109,0.84426,64,-0.0372,99,0.68254,73,0.18821,75,0.23443,107,0.82313,25,-1.4803,37,-0.8720,36,-0.9177,27,-1.3666
ENSG00000165671,NSD1,15,-0.8381,26,-0.0563,17,-0.6879,23,-0.2535,26,-0.0586,22,-0.3081,72,1.71766,24,-0.1779,16,-0.8191,27,0.00154
ENSG00000169230,PRELID1,171,0.33093,136,-0.0396,125,-0.1773,139,-0.0015,149,0.10748,148,0.09327,175,0.36749,138,-0.0196,108,-0.4105,106,-0.4283
ENSG00000169223,LMAN2,62,-0.0253,81,0.40565,75,0.28319,55,-0.2065,64,0.02148,64,0.02167,55,-0.2243,53,-0.2817,35,-0.8988,86,0.51215
ENSG00000169220,RGS14,33,-0.1723,31,-0.2584,40,0.13289,46,0.36174,33,-0.1720,72,1.13033,32,-0.1898,48,0.44991,24,-0.6699,7,-2.4088
ENSG00000131187,F12,44,0.48672,43,0.45119,24,-0.5031,42,0.38416,65,1.15753,21,-0.6997,18,-0.9289,23,-0.5503,22,-0.5902,25,-0.4133
ENSG00000198055,GRK6,21,-0.5994,33,0.09788,39,0.32782,52,0.82466,29,-0.1087,26,-0.3221,30,-0.0851,44,0.55601,19,-0.7593,21,-0.6362
ENSG00000131188,PRR7,98,0.88708,53,-0.1242,48,-0.2939,77,0.48329,39,-0.6151,108,1.05683,46,-0.3525,47,-0.3040,41,-0.5418,17,-1.8173
ENSG00000113758,DBN1,49,-0.5950,94,0.43535,104,0.58862,74,0.03667,78,0.11446,100,0.53253,65,-0.1612,69,-0.0758,54,-0.4504,35,-1.1212
ENSG00000196923,PDLIM7,12,-0.8300,18,-0.2233,23,0.18708,16,-0.3360,29,0.57236,4,-2.3579,24,0.24890,20,-0.0514,12,-0.7523,46,1.36674
ENSG00000183258,DDX41,52,-0.0698,70,0.40854,52,-0.0610,57,0.06237,64,0.26369,50,-0.1176,44,-0.3255,59,0.14085,57,0.06235,38,-0.5530
ENSG00000146067,FAM193B,40,0.57617,31,0.14651,15,-0.9674,18,-0.6652,35,0.38664,19,-0.5790,39,0.55070,29,0.04837,15,-0.9081,37,0.47938
ENSG00000184840,TMED9,127,0.24666,109,-0.0039,95,-0.2159,148,0.49498,122,0.18473,141,0.41478,92,-0.2751,78,-0.5304,80,-0.4833,99,-0.1543
ENSG00000027847,B4GALT7,57,0.56778,62,0.68380,45,0.15717,45,0.15415,19,-1.1304,54,0.45693,41,0.00263,41,0.03769,23,-0.8415,18,-1.2272
ENSG00000204677,FAM153CP,69,2.05030,3,-2.7700,12,-0.9337,21,-0.0782,27,0.34058,34,0.75356,3,-2.6431,12,-0.8661,15,-0.5957,20,-0.0975
ENSG00000145916,RMND5B,49,0.45785,20,-0.9738,49,0.46342,49,0.45243,35,-0.0815,44,0.29192,32,-0.2250,39,0.07997,34,-0.1454,19,-1.0399
ENSG00000145912,NHP2,281,0.35591,250,0.16162,311,0.52130,223,-0.0199,194,-0.2419,254,0.18743,130,-0.8634,277,0.32752,211,-0.1116,129,-0.8706
ENSG00000197451,HNRNPAB,83,0.48640,54,-0.2288,60,-0.0570,65,0.08009,45,-0.4988,67,0.13637,54,-0.2072,68,0.14796,46,-0.4777,77,0.35017
ENSG00000113240,CLK4,8,-1.2162,21,0.14181,14,-0.4253,22,0.26034,25,0.45130,13,-0.5935,10,-0.9812,16,-0.3008,18,-0.0807,42,1.34168
ENSG00000176783,RUFY1,12,-0.6399,16,-0.2303,15,-0.2675,18,-0.0566,28,0.71341,20,0.15259,14,-0.3928,27,0.65018,15,-0.2655,16,-0.1549
ENSG00000169045,HNRNPH1,119,0.08576,151,0.47337,95,-0.2699,90,-0.3512,141,0.36386,80,-0.5302,92,-0.3152,128,0.20826,98,-0.2296,133,0.26152
ENSG00000127022,CANX,258,-0.1778,305,0.08758,238,-0.3059,295,0.03279,288,-0.0040,305,0.08773,357,0.34129,228,-0.3732,293,0.02083,322,0.17368
ENSG00000213316,LTC4S,11,-0.7849,9,-1.0574,17,-0.0578,7,-1.4727,7,-1.4250,7,-1.4180,7,-1.2878,12,-0.6102,35,1.13099,67,2.38381
ENSG00000161013,MGAT4B,54,-0.3618,68,-0.0233,49,-0.5119,54,-0.3840,65,-0.0862,118,0.90502,83,0.29986,87,0.38317,67,-0.0467,41,-0.7966
ENSG00000161011,SQSTM1,282,0.15104,235,-0.1454,416,0.79756,282,0.14763,159,-0.7546,192,-0.4561,198,-0.4101,214,-0.2918,228,-0.1919,364,0.57116
ENSG00000197226,TBC1D9B,91,-0.0931,113,0.25288,116,0.29052,91,-0.1039,100,0.06119,93,-0.0568,62,-0.6915,84,-0.2143,117,0.30909,99,0.03560
ENSG00000113269,RNF130,97,-0.0308,75,-0.4421,63,-0.6965,44,-1.2312,134,0.49582,59,-0.7897,72,-0.4936,41,-1.3350,121,0.32085,281,1.83523
ENSG00000050748,MAPK9,188,0.14164,189,0.15191,226,0.43980,206,0.28675,240,0.54486,207,0.29428,171,-0.0069,184,0.11116,52,-1.8291,58,-1.6522
ENSG00000248367,AC008610.1,12,-0.9906,6,-1.9367,28,0.28068,15,-0.6555,24,0.04807,30,0.40470,40,0.86772,22,-0.0915,39,0.82833,17,-0.4551
ENSG00000131446,MGAT1,45,0.27671,33,-0.2213,32,-0.2451,33,-0.2055,32,-0.2508,22,-0.8504,35,-0.1297,38,-0.0006,38,0.02274,70,1.01835
ENSG00000278970,HEIH,38,0.41272,29,-0.0520,38,0.39973,23,-0.4268,27,-0.1273,30,0.02266,25,-0.2506,19,-0.6905,34,0.21773,33,0.18513
ENSG00000250222,AC008443.5,41,0.07369,29,-0.4523,25,-0.6762,13,-1.6370,32,-0.2988,47,0.30749,39,-0.0152,55,0.55069,58,0.64280,51,0.42879
ENSG00000146063,TRIM41,21,-0.8428,19,-1.0116,58,0.75250,26,-0.5116,37,0.01135,67,1.02430,30,-0.3176,22,-0.7434,37,0.04365,46,0.39613
ENSG00000204628,RACK1,348,-0.0078,356,0.02703,305,-0.2188,271,-0.4041,282,-0.3417,302,-0.2324,318,-0.1507,217,-0.7507,421,0.30049,679,1.11395
ENSG00000112679,DUSP22,41,0.02669,29,-0.5229,46,0.20983,31,-0.3796,50,0.34572,49,0.33534,31,-0.4216,42,0.06285,30,-0.4417,53,0.44152
ENSG00000112685,EXOC2,30,0.44451,18,-0.3876,19,-0.3256,26,0.17221,18,-0.3527,16,-0.5192,64,1.76433,18,-0.4047,11,-1.0815,10,-1.2603
ENSG00000112699,GMDS,42,0.72270,23,-0.2591,36,0.49333,59,1.32887,17,-0.6515,28,0.05813,5,-2.4069,13,-1.0751,27,0.02884,17,-0.6894
ENSG00000124535,WRNIP1,81,0.24709,75,0.12603,57,-0.3212,90,0.41063,69,-0.0181,86,0.33359,78,0.18292,62,-0.1769,48,-0.5682,50,-0.5160
ENSG00000124570,SERPINB6,14,-1.5054,25,-0.7007,10,-2.0114,10,-2.0668,26,-0.6134,25,-0.6815,34,-0.2164,35,-0.1834,62,0.75557,149,2.45652
ENSG00000244041,LINC01011,13,-0.4965,12,-0.5588,27,0.73011,29,0.83975,16,-0.1416,6,-1.5040,32,0.97969,9,-1.0627,23,0.47393,7,-1.3333
ENSG00000124588,NQO2,56,-0.0364,60,0.09130,61,0.11806,110,1.10389,48,-0.2664,37,-0.6663,37,-0.6788,62,0.13029,57,0.01278,41,-0.5202
ENSG00000137274,BPHL,10,-1.1637,23,0.15167,24,0.20649,40,1.08611,25,0.28379,14,-0.5665,18,-0.2111,16,-0.3916,23,0.13926,15,-0.4597
ENSG00000137267,TUBB2A,1935,0.32329,1186,-0.4581,2409,0.68941,3548,1.37541,1226,-0.4060,1176,-0.4716,1516,-0.0713,1557,-0.0290,973,-0.7646,327,-2.3994
ENSG00000137285,TUBB2B,121,-1.3015,193,-0.5982,263,-0.1139,189,-0.6315,302,0.11033,277,-0.0281,598,1.27506,238,-0.2715,484,0.89893,156,-0.9252
ENSG00000180822,PSMG4,33,0.17401,16,-0.9272,25,-0.2317,43,0.61378,26,-0.2194,32,0.13653,35,0.29687,36,0.30621,27,-0.1635,22,-0.4642
ENSG00000137266,SLC22A23,42,0.32067,7,-2.4396,76,1.32950,34,-0.0332,56,0.79795,40,0.23520,20,-0.8538,11,-1.7123,33,-0.0519,26,-0.4184
ENSG00000145945,FAM50B,65,1.29165,27,-0.1898,24,-0.3492,36,0.27247,33,0.11202,25,-0.3053,20,-0.6210,23,-0.4192,21,-0.5482,29,-0.0916
ENSG00000112739,PRPF4B,70,0.53071,51,0.02046,48,-0.0801,48,-0.1027,54,0.11055,55,0.12760,39,-0.4202,34,-0.6367,30,-0.8112,78,0.70387
ENSG00000198721,ECI2,2,-3.6695,27,-0.0732,9,-1.7010,11,-1.4289,30,0.13325,43,0.68716,36,0.42687,49,0.91819,42,0.64538,31,0.17143
ENSG00000214113,LYRM4,73,0.70024,48,0.02682,74,0.72248,44,-0.1396,41,-0.2338,40,-0.2734,52,0.14908,31,-0.6897,40,-0.2777,33,-0.5569
ENSG00000124785,NRN1,316,0.53018,178,-0.3898,276,0.30433,417,1.00433,237,0.05727,160,-0.5628,269,0.26322,239,0.07027,137,-0.7971,56,-2.1260
ENSG00000124783,SSR1,89,0.16675,82,0.03975,96,0.28237,74,-0.1382,96,0.28450,73,-0.1614,59,-0.4859,47,-0.8306,95,0.26483,93,0.24278
ENSG00000239264,TXNDC5,22,-0.2899,57,1.30290,19,-0.4800,21,-0.3281,16,-0.7655,9,-1.5966,28,0.14213,27,0.02860,24,-0.1316,38,0.62804
ENSG00000124802,EEF1E1,41,-0.9163,93,0.37913,80,0.13096,123,0.84657,52,-0.5369,55,-0.4697,124,0.85776,86,0.25972,42,-0.8801,41,-0.9113
ENSG00000111843,TMEM14C,95,-0.0126,83,-0.2317,97,0.02003,97,0.01838,71,-0.4805,81,-0.2721,85,-0.1846,117,0.31815,91,-0.0924,143,0.65386
ENSG00000137210,TMEM14B,110,0.12175,80,-0.3673,125,0.32969,119,0.25015,76,-0.4488,109,0.11549,85,-0.2748,133,0.43300,101,-0.0068,78,-0.4185
ENSG00000224531,SMIM13,111,-0.0048,168,0.67395,112,0.00521,127,0.21095,146,0.43171,122,0.13726,102,-0.1495,108,-0.0505,55,-1.1004,66,-0.8253
ENSG00000205269,TMEM170B,58,0.20816,55,0.13854,68,0.47011,51,0.02278,51,0.02120,68,0.46866,51,0.01066,60,0.25684,35,-0.5687,10,-2.4234
ENSG00000112137,PHACTR1,130,-0.0972,124,-0.1732,127,-0.1245,131,-0.0765,217,0.74982,174,0.37609,144,0.06691,124,-0.1725,161,0.25196,47,-1.6547
ENSG00000145979,TBC1D7,38,0.77286,30,0.34698,33,0.50017,32,0.48885,11,-1.1073,23,-0.0423,25,0.07556,21,-0.1912,15,-0.6904,10,-1.3572
ENSG00000145990,GFOD1,178,1.17649,66,-0.4666,77,-0.2266,71,-0.3412,120,0.49944,128,0.60241,84,-0.0779,82,-0.1282,37,-1.3260,42,-1.1577
ENSG00000124523,SIRT5,27,-0.1759,35,0.24274,22,-0.4774,41,0.46497,47,0.70156,28,-0.1338,19,-0.7003,38,0.37538,25,-0.3290,21,-0.5367
ENSG00000225921,NOL7,102,0.28849,73,-0.2428,97,0.20733,98,0.22557,93,0.14863,51,-0.7900,81,-0.0760,80,-0.1020,82,-0.0625,94,0.16284
ENSG00000010017,RANBP9,95,0.45038,76,0.09772,83,0.22378,105,0.61491,98,0.51251,58,-0.3413,81,0.19941,40,-0.8932,52,-0.5057,30,-1.3401
ENSG00000050393,MCUR1,45,-0.1119,39,-0.3051,52,0.11655,48,0.00987,50,0.05585,42,-0.1950,48,-0.0132,36,-0.4274,46,-0.0489,73,0.68596
ENSG00000112149,CD83,30,-0.5244,70,0.81803,61,0.57730,51,0.29704,12,-1.8466,54,0.38696,75,0.93286,41,-0.0778,20,-1.1749,12,-1.9377
ENSG00000047579,DTNBP1,144,1.66794,45,-0.3078,29,-0.9550,39,-0.5112,30,-0.9269,79,0.59322,50,-0.1437,70,0.38430,36,-0.6589,26,-1.1524
ENSG00000007944,MYLIP,9,-1.2016,39,1.09244,28,0.51207,58,1.81984,18,-0.2173,5,-1.9963,6,-1.8103,12,-0.8012,12,-0.7458,15,-0.4190
ENSG00000124788,ATXN1,45,-0.4426,52,-0.2251,99,0.83006,42,-0.5622,77,0.39762,53,-0.1809,54,-0.1662,86,0.59006,58,-0.0510,33,-0.9191
ENSG00000112186,CAP2,310,0.28801,365,0.55818,333,0.40476,594,1.41490,279,0.11941,214,-0.3069,136,-1.0042,243,-0.1057,74,-1.9074,47,-2.5839
ENSG00000137414,FAM8A1,12,-1.9489,42,-0.0318,37,-0.2176,77,0.97388,32,-0.4240,62,0.62075,47,0.15761,45,0.07508,38,-0.1692,34,-0.3486
ENSG00000124789,NUP153,55,1.62467,38,0.94586,12,-0.8179,15,-0.5753,15,-0.5622,22,0.06485,17,-0.3526,12,-0.8587,12,-0.8742,15,-0.5446
ENSG00000137364,TPMT,36,0.57190,30,0.28293,15,-0.8237,24,-0.0485,30,0.30134,23,-0.0980,16,-0.7288,44,0.91969,24,-0.0886,9,-1.5126
ENSG00000124795,DEK,19,-1.1875,68,0.84068,41,-0.0101,18,-1.2301,33,-0.3540,29,-0.5611,58,0.55420,42,0.04650,41,0.01796,61,0.65140
ENSG00000172201,ID4,4,-3.1580,7,-2.5579,17,-1.2359,15,-1.3437,62,0.82204,15,-1.3390,95,1.59736,17,-1.1988,113,1.94878,29,-0.3938
ENSG00000272168,CASC15,12,-0.6964,13,-0.5931,12,-0.6894,30,0.69404,15,-0.3993,23,0.24701,14,-0.4886,31,0.76343,28,0.59749,15,-0.3492
ENSG00000152954,NRSN1,116,-0.2454,197,0.61139,118,-0.2225,175,0.41357,135,-0.0117,171,0.37457,134,-0.0254,176,0.41773,85,-0.7280,51,-1.5074
ENSG00000124532,MRS2,26,0.43191,20,-0.0272,23,0.18640,20,0.01379,23,0.20626,8,-1.4151,26,0.44713,12,-0.7833,15,-0.4352,27,0.50831
ENSG00000112294,ALDH5A1,37,-1.0126,94,0.45173,91,0.39958,97,0.50129,62,-0.2270,70,-0.0327,77,0.12891,92,0.41968,73,0.03386,19,-1.9682
ENSG00000137261,KIAA0319,47,0.40199,57,0.74234,33,-0.1647,60,0.81803,14,-1.4269,32,-0.1990,63,0.91494,34,-0.1063,19,-0.9812,4,-3.0469
ENSG00000111802,TDP2,31,-0.5421,70,0.74598,73,0.80471,45,0.00987,32,-0.5103,64,0.58817,38,-0.2405,29,-0.6859,33,-0.4558,30,-0.6098
