Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to11,Feature log2 fold change topic 4to11
ENSG00000055070,SZRD1,51,0.64999,30,-0.1945,33,-0.1805
ENSG00000219481,NBPF1,16,-0.2963,18,-0.1408,21,0.22396
ENSG00000058453,CROCC,16,-0.0626,26,0.86463,14,-0.6808
ENSG00000159363,ATP13A2,106,-0.5449,176,0.27760,150,-0.0262
ENSG00000117118,SDHB,73,-0.4304,86,-0.1875,101,0.30914
ENSG00000117115,PADI2,51,0.66948,17,-1.0894,36,0.31373
ENSG00000179051,RCC2,12,-0.7598,20,0.05403,20,0.22258
ENSG00000117154,IGSF21,11,-2.5799,125,1.25768,57,-0.6064
ENSG00000159423,ALDH4A1,25,-0.6819,24,-0.7892,44,0.84601
ENSG00000127463,EMC1,41,0.43095,41,0.48947,28,-0.5635
ENSG00000053372,MRTO4,22,-0.6478,34,0.00226,36,0.23178
ENSG00000053371,AKR7A2,85,0.88003,33,-0.6673,49,-0.0394
ENSG00000077549,CAPZB,311,0.59288,235,0.15766,198,-0.3914
ENSG00000173436,MICOS10,350,-0.2045,285,-0.5728,433,0.49790
ENSG00000158747,NBL1,580,1.62307,255,0.23524,171,-1.0836
ENSG00000169914,OTUD3,9,-1.1869,26,0.57904,19,-0.1324
ENSG00000162545,CAMK2N1,579,-1.3708,1103,-0.4279,1597,0.78245
ENSG00000090432,MUL1,19,-0.2967,32,0.59098,21,-0.3675
ENSG00000158828,PINK1,229,-0.9733,460,0.12211,447,0.22261
ENSG00000244038,DDOST,30,0.14305,29,0.08849,27,-0.1272
ENSG00000117245,KIF17,8,-1.1389,29,0.98885,15,-0.5186
ENSG00000189410,SH2D5,22,-0.2514,34,0.50785,24,-0.3116
ENSG00000127483,HP1BP3,177,0.01418,184,0.08392,173,-0.0692
ENSG00000075151,EIF4G3,71,-0.9240,193,0.73552,121,-0.3284
ENSG00000117298,ECE1,51,1.77706,16,-0.1740,14,-0.9482
ENSG00000076864,RAP1GAP,95,-0.7342,259,0.98861,134,-0.6019
ENSG00000090686,USP48,26,-0.7409,43,0.04649,44,0.22337
ENSG00000070831,CDC42,274,0.20299,279,0.25877,228,-0.2826
ENSG00000173372,C1QA,144,2.68041,9,-2.0730,25,-1.0717
ENSG00000159189,C1QC,112,2.60391,5,-2.6548,21,-0.9028
ENSG00000173369,C1QB,216,2.88710,17,-1.5992,32,-1.3777
ENSG00000004487,KDM1A,35,-0.5923,62,0.33816,51,-0.0632
ENSG00000169641,LUZP1,22,-0.7860,49,0.55774,35,-0.2015
ENSG00000125944,HNRNPR,81,-0.3279,117,0.27540,98,-0.0933
ENSG00000125945,ZNF436,12,-0.9717,35,0.70560,22,-0.2910
ENSG00000117318,ID3,317,3.88725,6,-3.0856,25,-2.1350
ENSG00000142676,RPL11,1678,1.34028,372,-1.1724,735,-0.1357
ENSG00000011007,ELOA,31,0.59604,31,0.69291,18,-0.8035
ENSG00000057757,PITHD1,105,-0.9453,246,0.44049,191,-0.0600
ENSG00000011009,LYPLA2,38,-0.6889,58,-0.0324,62,0.27255
ENSG00000117308,GALE,10,-0.8378,22,0.46062,17,-0.1034
ENSG00000117305,HMGCL,30,1.11301,13,-0.2017,14,-0.4565
ENSG00000179163,FUCA1,12,-0.3224,16,0.16961,14,-0.0093
ENSG00000189266,PNRC2,112,1.03403,64,0.11466,52,-0.6093
ENSG00000188529,SRSF10,50,-0.1353,71,0.45184,52,-0.3046
ENSG00000001461,NIPAL3,43,-0.4446,83,0.70312,52,-0.4201
ENSG00000133226,SRRM1,106,1.12554,59,0.16910,46,-0.7027
ENSG00000169504,CLIC4,227,2.88087,27,-0.9708,31,-1.5651
ENSG00000117614,SYF2,119,0.73588,60,-0.3854,74,-0.1103
ENSG00000117616,RSRP1,45,-0.0578,57,0.33889,45,-0.2407
ENSG00000183726,TMEM50A,99,0.07195,101,0.10846,93,-0.1119
ENSG00000204178,MACO1,38,0.37331,36,0.31488,28,-0.4014
ENSG00000117643,MAN1C1,71,0.77096,44,-0.0148,41,-0.3675
ENSG00000162430,SELENON,70,0.59589,44,-0.1605,47,-0.1729
ENSG00000117640,MTFR1L,53,-0.3531,84,0.42936,64,-0.2127
ENSG00000117632,STMN1,463,-1.3506,1565,0.62246,1085,-0.1416
ENSG00000158008,EXTL1,26,-1.0819,64,0.30237,55,0.09244
ENSG00000175087,PDIK1L,4,-1.8233,20,0.56796,15,-0.0184
ENSG00000142684,ZNF593,36,0.17592,28,-0.2365,33,0.09255
ENSG00000142669,SH3BGRL3,383,0.39031,359,0.32240,275,-0.4149
ENSG00000158062,UBXN11,33,0.27908,17,-0.8195,30,0.41053
ENSG00000117682,DHDDS,13,-0.8153,31,0.60938,21,-0.2401
ENSG00000198830,HMGN2,280,0.77466,116,-0.6899,175,0.04073
ENSG00000117713,ARID1A,38,-0.6817,79,0.51097,57,-0.1870
ENSG00000204160,ZDHHC18,24,-0.4518,48,0.75908,29,-0.4673
ENSG00000142751,GPN2,19,0.14711,21,0.32577,16,-0.3112
ENSG00000090273,NUDC,140,-0.3447,173,-0.0148,179,0.14474
ENSG00000253368,TRNP1,41,-0.9900,60,-0.4711,88,0.71381
ENSG00000090020,SLC9A1,28,0.04685,53,1.25905,21,-1.0719
ENSG00000142784,WDTC1,40,-0.0778,40,-0.0625,42,0.07899
ENSG00000186501,TMEM222,63,-0.2208,96,0.50479,68,-0.3192
ENSG00000158195,WASF2,79,1.51546,20,-0.7567,29,-0.4488
ENSG00000126705,AHDC1,10,-2.1752,70,0.96494,39,-0.3553
ENSG00000126709,IFI6,437,1.28758,293,0.68933,150,-1.1838
ENSG00000009780,FAM76A,16,-0.1307,24,0.49829,17,-0.3447
ENSG00000117758,STX12,81,-0.1556,137,0.80597,78,-0.5986
ENSG00000117751,PPP1R8,7,-2.2740,27,-0.2583,36,0.80277
ENSG00000117748,RPA2,41,-0.4397,76,0.62867,50,-0.3565
ENSG00000126698,DNAJC8,210,0.59482,155,0.11857,135,-0.3643
ENSG00000130770,ATP5IF1,319,-0.8905,477,-0.2979,620,0.54679
ENSG00000180098,TRNAU1AP,8,-1.3332,20,0.13367,20,0.29432
ENSG00000120656,TAF12,34,1.20792,24,0.73718,12,-1.1718
ENSG00000198492,YTHDF2,31,-1.2789,86,0.31739,74,0.12081
ENSG00000116350,SRSF4,51,0.23762,65,0.73412,38,-0.6802
ENSG00000116353,MECR,38,0.41549,35,0.32457,27,-0.4283
ENSG00000162511,LAPTM5,90,1.25529,19,-1.2938,42,-0.0223
ENSG00000162512,SDC3,93,-1.1755,211,0.08823,211,0.29992
ENSG00000134644,PUM1,57,-1.3563,188,0.56226,136,-0.0855
ENSG00000121766,ZCCHC17,62,-1.0992,164,0.47729,125,-0.0586
ENSG00000121769,FABP3,63,-1.5224,218,0.43165,174,0.06229
ENSG00000162517,PEF1,72,-0.3962,114,0.38658,89,-0.1631
ENSG00000084636,COL16A1,21,-0.3269,38,0.75273,23,-0.4982
ENSG00000121753,ADGRB2,123,-0.9859,296,0.43703,231,-0.0477
ENSG00000184007,PTP4A2,165,-0.1142,165,-0.1278,182,0.14250
ENSG00000121774,KHDRBS1,153,0.22384,150,0.21566,126,-0.2586
ENSG00000121775,TMEM39B,20,0.36889,22,0.58946,14,-0.6158
ENSG00000025800,KPNA6,38,0.07096,59,0.88370,31,-0.7444
ENSG00000084652,TXLNA,28,0.21350,32,0.44312,23,-0.4318
ENSG00000160050,CCDC28B,14,-0.3146,12,-0.5911,19,0.55830
ENSG00000084623,EIF3I,126,-0.0265,161,0.41719,120,-0.3158
ENSG00000175130,MARCKSL1,189,-0.4907,163,-0.7791,291,0.76201
ENSG00000160058,BSDC1,25,-1.4035,73,0.26891,65,0.18822
ENSG00000176261,ZBTB8OS,32,-0.6100,38,-0.4210,53,0.55057
ENSG00000162521,RBBP4,90,-0.0107,97,0.12605,89,-0.0914
ENSG00000162522,KIAA1522,25,-0.1151,18,-0.7179,30,0.55316
ENSG00000134684,YARS,77,-0.4987,141,0.50894,102,-0.2359
ENSG00000121905,HPCA,153,-0.7935,317,0.38851,253,-0.0516
ENSG00000121900,TMEM54,33,-0.6874,41,-0.3985,57,0.56052
ENSG00000004455,AK2,30,0.27828,24,-0.1149,25,-0.0411
ENSG00000142920,AZIN2,22,0.04935,26,0.32441,21,-0.2705
ENSG00000160094,ZNF362,1,-3.2969,17,0.10769,17,0.55574
ENSG00000134686,PHC2,67,0.27726,68,0.34291,52,-0.3800
ENSG00000163866,SMIM12,24,-0.9017,47,0.14851,45,0.18195
ENSG00000116544,DLGAP3,45,-0.5652,63,-0.0522,68,0.24954
ENSG00000163867,ZMYM6,9,-1.1385,27,0.68377,18,-0.2370
ENSG00000116560,SFPQ,184,0.45985,151,0.16239,129,-0.3280
ENSG00000146463,ZMYM4,64,0.40139,45,-0.1843,49,-0.0542
ENSG00000142687,KIAA0319L,21,-1.1675,73,0.87169,42,-0.4044
ENSG00000020129,NCDN,267,-1.0065,642,0.40986,510,-0.0190
ENSG00000126067,PSMB2,85,-0.3934,138,0.41632,106,-0.1890
ENSG00000142686,C1orf216,46,-1.2562,144,0.58545,102,-0.1249
ENSG00000092847,AGO1,24,-0.3918,32,0.06760,32,0.09613
ENSG00000126070,AGO3,11,-0.2320,20,0.70355,12,-0.4849
ENSG00000116863,ADPRHL2,19,0.06051,23,0.35774,17,-0.3015
ENSG00000054116,TRAPPC3,45,-0.4015,77,0.48556,56,-0.2450
ENSG00000116871,MAP7D1,169,-0.4054,203,-0.1399,230,0.26357
ENSG00000054118,THRAP3,65,0.11078,81,0.51873,55,-0.4513
ENSG00000196182,STK40,13,-0.6373,25,0.34072,20,-0.0526
ENSG00000181817,LSM10,53,0.11869,41,-0.3182,51,0.17597
ENSG00000116885,OSCP1,12,-0.9916,23,0.02317,24,0.31110
ENSG00000116898,MRPS15,39,-0.8176,64,-0.0549,70,0.32886
ENSG00000163873,GRIK3,0,-7.0614,40,1.48799,16,-0.7376
ENSG00000163875,MEAF6,85,-0.5448,146,0.33820,119,-0.0771
ENSG00000163877,SNIP1,9,-0.8616,17,0.13980,17,0.17884
ENSG00000134697,GNL2,20,0.12207,23,0.38240,17,-0.3458
ENSG00000185090,MANEAL,12,-1.3710,43,0.58491,31,-0.1037
ENSG00000196449,YRDC,13,-0.2267,18,0.37291,14,-0.2076
ENSG00000197982,C1orf122,252,-0.1189,209,-0.4439,289,0.37138
ENSG00000183431,SF3A3,51,0.51250,44,0.30859,33,-0.4623
ENSG00000183520,UTP11,25,-0.4880,42,0.37132,33,-0.1220
ENSG00000116954,RRAGC,43,-0.0051,43,-0.0299,44,0.02458
ENSG00000174574,AKIRIN1,38,-1.3277,104,0.23788,94,0.20120
ENSG00000168653,NDUFS5,573,-0.4148,606,-0.3623,804,0.43485
ENSG00000127603,MACF1,156,0.25930,137,0.06265,129,-0.1599
ENSG00000090621,PABPC4,84,0.24704,60,-0.3132,73,0.11047
ENSG00000116983,HPCAL4,144,-1.3644,351,-0.0019,378,0.41928
ENSG00000084072,PPIE,29,0.06130,27,-0.1030,29,0.04996
ENSG00000168389,MFSD2A,42,0.84700,19,-0.4066,24,-0.1652
ENSG00000131236,CAP1,149,-0.0315,158,0.06962,151,-0.0397
ENSG00000131238,PPT1,128,-0.1530,146,0.06553,141,0.01123
ENSG00000084073,ZMPSTE24,43,0.09796,48,0.29057,38,-0.2633
ENSG00000084070,SMAP2,95,-0.4275,171,0.57246,117,-0.3115
ENSG00000117016,RIMS3,32,-1.1743,88,0.46313,68,-0.0304
ENSG00000066136,NFYC,22,-0.7396,47,0.45633,36,-0.1243
ENSG00000179862,CITED4,26,0.32817,20,-0.0546,21,-0.1077
ENSG00000010803,SCMH1,24,0.40162,17,-0.1367,18,-0.0868
ENSG00000127124,HIVEP3,0,-4.4934,32,0.99719,18,-0.2721
ENSG00000198815,FOXJ3,43,-0.6688,87,0.47783,65,-0.1617
ENSG00000177181,RIMKLA,12,-1.5155,39,0.29618,34,0.18407
ENSG00000127125,PPCS,45,-0.4815,49,-0.4013,67,0.48899
ENSG00000171960,PPIH,2,-3.2131,14,-0.2528,19,0.89458
ENSG00000065978,YBX1,516,2.30348,67,-1.2431,114,-0.9275
ENSG00000164008,C1orf50,13,-1.0672,27,-0.0421,29,0.38529
ENSG00000177868,SVBP,40,-0.0578,33,-0.4014,44,0.31468
ENSG00000117394,SLC2A1,346,2.36314,39,-1.3917,74,-0.9362
ENSG00000117395,EBNA1BP2,17,-2.0920,80,0.29189,72,0.27345
ENSG00000066322,ELOVL1,35,0.68056,17,-0.5419,23,0.01585
ENSG00000159479,MED8,18,-0.4158,23,-0.0438,24,0.19252
ENSG00000178922,HYI,45,0.84186,15,-0.9855,28,0.14770
ENSG00000142949,PTPRF,49,-1.4219,161,0.46114,125,0.01819
ENSG00000066135,KDM4A,4,-2.3663,27,0.61344,19,-0.0001
ENSG00000126091,ST3GAL3,32,-0.4673,39,-0.1549,45,0.29715
ENSG00000117408,IPO13,51,-0.4284,59,-0.2033,71,0.32043
ENSG00000117410,ATP6V0B,262,-0.6412,523,0.50486,381,-0.1925
ENSG00000117411,B4GALT2,92,0.24524,70,-0.2132,80,0.04322
ENSG00000159214,CCDC24,2,-3.1208,29,0.77213,19,-0.0984
ENSG00000178028,DMAP1,41,-0.1490,50,0.18136,45,-0.0809
ENSG00000117419,ERI3,112,-0.7244,216,0.34007,177,-0.0281
ENSG00000187147,RNF220,61,-0.8284,129,0.36924,105,-0.0261
ENSG00000126106,TMEM53,10,-0.4845,14,0.08860,14,0.11021
ENSG00000142937,RPS8,2659,1.17577,801,-0.8299,1270,-0.1609
ENSG00000070785,EIF2B3,31,0.23590,34,0.39753,25,-0.4050
ENSG00000126107,HECTD3,9,-0.6293,19,0.48688,14,-0.1801
ENSG00000126088,UROD,54,-0.4607,87,0.30848,72,-0.0777
ENSG00000117450,PRDX1,358,-0.3512,384,-0.2677,475,0.34029
ENSG00000117448,AKR1A1,52,0.26229,52,0.28813,41,-0.3310
ENSG00000132780,NASP,59,1.18604,21,-0.4977,27,-0.3364
ENSG00000159592,GPBP1L1,44,0.25283,35,-0.1270,38,-0.0204
ENSG00000159596,TMEM69,12,-0.6704,18,-0.0404,19,0.27330
ENSG00000086015,MAST2,33,0.34555,26,-0.0304,26,-0.1333
ENSG00000117461,PIK3R3,37,0.69423,27,0.26155,21,-0.5195
ENSG00000085998,POMGNT1,57,-0.0317,65,0.18693,57,-0.1302
ENSG00000132128,LRRC41,53,-0.3197,80,0.38320,63,-0.1849
ENSG00000173660,UQCRH,417,-0.6554,594,-0.1186,673,0.33143
ENSG00000117480,FAAH,24,-0.5126,41,0.33424,33,-0.0834
ENSG00000079277,MKNK1,13,-0.7397,25,0.29220,21,0.01693
ENSG00000123472,ATPAF1,88,-0.6417,136,0.04043,138,0.19885
ENSG00000159658,EFCAB14,92,0.32133,53,-0.6015,79,0.25730
ENSG00000186377,CYP4X1,29,0.18942,35,0.57574,23,-0.5293
ENSG00000162368,CMPK1,71,-0.5853,121,0.26733,104,-0.0056
ENSG00000162373,BEND5,29,0.35460,27,0.31556,21,-0.3934
ENSG00000162374,ELAVL4,37,-1.9270,295,1.62434,103,-1.0212
ENSG00000185104,FAF1,39,-0.0143,34,-0.2523,40,0.19061
ENSG00000123091,RNF11,182,-1.4010,547,0.33549,465,0.12807
ENSG00000085832,EPS15,97,-0.9165,252,0.67385,165,-0.2744
ENSG00000117859,OSBPL9,27,0.50345,20,0.02657,19,-0.2521
ENSG00000078618,NRDC,57,-0.5464,109,0.52444,78,-0.2356
ENSG00000169213,RAB3B,36,-2.0075,130,-0.0955,151,0.61727
ENSG00000117862,TXNDC12,53,0.66821,41,0.28182,31,-0.5208
ENSG00000134717,BTF3L4,38,-1.1153,84,0.13030,82,0.24980
ENSG00000157077,ZFYVE9,28,-0.0919,38,0.46314,28,-0.3294
ENSG00000134748,PRPF38A,36,0.51663,24,-0.1340,25,-0.1481
ENSG00000134744,TUT4,67,1.22688,30,-0.1113,28,-0.5867
ENSG00000162377,COA7,9,-1.0490,28,0.88952,16,-0.4434
ENSG00000162378,ZYG11B,87,-1.0091,233,0.61068,161,-0.1973
ENSG00000116171,SCP2,130,0.35906,104,0.00047,100,-0.1619
ENSG00000162384,CZIB,73,0.19935,57,-0.2073,65,0.06116
ENSG00000162385,MAGOH,39,-0.0345,38,-0.1072,41,0.09421
ENSG00000157193,LRP8,17,-1.6487,51,0.06760,53,0.41262
ENSG00000058799,YIPF1,18,0.07291,26,0.79119,15,-0.6652
ENSG00000081870,HSPB11,37,-0.3775,45,-0.0972,49,0.22056
ENSG00000116209,TMEM59,242,0.18082,213,-0.0183,213,-0.0649
ENSG00000116221,MRPL37,22,-1.3798,64,0.27132,57,0.18158
ENSG00000157216,SSBP3,111,-0.5855,278,1.02762,139,-0.6735
ENSG00000243725,TTC4,12,-0.4267,22,0.51272,16,-0.2605
ENSG00000116133,DHCR24,108,-0.6484,251,0.79542,149,-0.4472
ENSG00000162402,USP24,20,-0.6906,41,0.48370,31,-0.1610
ENSG00000162407,PLPP3,98,-0.9008,92,-1.0769,206,1.13167
ENSG00000162409,PRKAA2,34,-0.5535,59,0.35840,48,-0.0916
ENSG00000173406,DAB1,11,-1.1454,21,-0.1873,26,0.52664
ENSG00000162601,MYSM1,33,0.40423,36,0.62608,22,-0.6611
ENSG00000177606,JUN,154,0.35297,125,0.01769,120,-0.1713
ENSG00000172456,FGGY,31,0.22192,18,-0.6067,28,0.31361
ENSG00000134709,HOOK1,12,-1.4848,49,0.78262,30,-0.2678
ENSG00000162599,NFIA,177,1.20407,39,-1.2736,86,0.00946
ENSG00000162604,TM2D1,63,-0.1300,64,-0.1301,71,0.15070
ENSG00000132849,PATJ,37,1.22305,12,-0.6051,16,-0.3058
ENSG00000162607,USP1,40,1.00699,25,0.23741,18,-0.6776
ENSG00000116641,DOCK7,39,0.35864,25,-0.3485,31,0.07719
ENSG00000125703,ATG4C,6,-1.5985,26,0.75697,16,-0.2266
ENSG00000079739,PGM1,37,-0.2280,26,-0.8212,48,0.67332
ENSG00000158966,CACHD1,4,-2.8295,26,-0.3279,36,0.93184
ENSG00000162437,RAVER2,12,-0.6108,14,-0.3361,19,0.48652
ENSG00000162434,JAK1,69,-0.0669,85,0.30448,69,-0.2096
ENSG00000162433,AK4,51,-0.7309,82,-0.0062,86,0.26380
ENSG00000116675,DNAJC6,70,-2.5422,514,0.54938,386,0.07690
ENSG00000213625,LEPROT,42,0.25119,23,-0.7765,39,0.40093
ENSG00000184588,PDE4B,40,-0.4977,61,0.18082,56,0.03936
ENSG00000118473,SGIP1,54,-0.9353,133,0.51737,97,-0.1303
ENSG00000198160,MIER1,66,1.39977,31,0.17765,23,-0.8877
ENSG00000142864,SERBP1,181,0.56246,116,-0.1670,124,-0.1504
ENSG00000116717,GADD45A,19,0.06493,16,-0.2189,19,0.13158
ENSG00000172380,GNG12,44,1.07943,7,-1.8718,24,0.31441
ENSG00000116729,WLS,117,0.08468,75,-0.6670,119,0.42231
ENSG00000033122,LRRC7,19,-2.1016,107,0.63607,75,-0.0486
ENSG00000066557,LRRC40,14,-0.9184,44,1.04656,22,-0.6152
ENSG00000116754,SRSF11,118,0.18713,104,-0.0212,104,-0.0656
ENSG00000118454,ANKRD13C,27,-0.3564,46,0.56795,31,-0.3291
ENSG00000197568,HHLA3,1,-3.7443,16,0.09793,16,0.58909
ENSG00000050628,PTGER3,0,-6.8794,31,1.17340,15,-0.4240
ENSG00000132485,ZRANB2,100,0.26047,102,0.32398,79,-0.3580
ENSG00000172260,NEGR1,60,-1.6605,269,0.75327,172,-0.2143
ENSG00000178965,ERICH3,18,-1.8549,79,0.40824,65,0.13441
ENSG00000162623,TYW3,30,0.63670,24,0.35085,18,-0.5559
ENSG00000117054,ACADM,34,-0.5385,42,-0.2266,51,0.37737
ENSG00000137955,RABGGTB,43,-0.0715,42,-0.1260,46,0.12352
ENSG00000117069,ST6GALNAC5,17,-1.9566,93,0.67540,63,-0.1025
ENSG00000142892,PIGK,21,-0.7584,44,0.47775,33,-0.1382
