Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000128059,PPAT,1,-3.5966,15,-0.0314,15,0.03484,22,0.77903
ENSG00000128050,PAICS,27,-1.0196,55,0.13967,51,-0.0214,60,0.28623
ENSG00000174780,SRP72,58,-0.4887,102,0.65955,48,-0.8710,84,0.12692
ENSG00000171476,HOPX,266,1.03858,110,-0.6181,198,0.61004,91,-0.8631
ENSG00000047315,POLR2B,51,-0.4040,99,1.07887,38,-0.9743,52,-0.4283
ENSG00000163453,IGFBP7,257,1.10219,57,-1.6825,97,-0.6176,235,1.17444
ENSG00000150471,ADGRL3,70,-0.3920,112,0.54721,69,-0.4798,87,-0.0641
ENSG00000145242,EPHA5,23,-0.8596,67,1.47766,33,-0.3577,15,-1.6673
ENSG00000145241,CENPC,32,0.79155,22,0.19486,15,-0.4687,16,-0.4106
ENSG00000033178,UBA6,15,-0.9792,34,0.53599,23,-0.2981,28,0.03004
ENSG00000083896,YTHDC1,69,-0.0013,64,-0.1493,50,-0.5802,94,0.63915
ENSG00000132467,UTP3,54,1.02167,34,0.33952,14,-1.2758,26,-0.2192
ENSG00000018189,RUFY3,181,-0.3542,273,0.47095,178,-0.4394,224,-0.0143
ENSG00000132463,GRSF1,88,-0.1052,108,0.34158,72,-0.4689,96,0.05162
ENSG00000173542,MOB1B,25,-0.5706,41,0.32656,33,-0.1057,35,-0.0279
ENSG00000156136,DCK,31,-0.2027,38,0.20307,33,-0.1222,35,-0.0262
ENSG00000080493,SLC4A4,25,-1.3666,36,-1.0197,74,0.39860,100,1.08304
ENSG00000163626,COX18,12,-0.3470,16,0.16700,13,-0.2554,17,0.20973
ENSG00000132466,ANKRD17,61,-0.5289,103,0.49602,71,-0.3366,82,-0.0564
ENSG00000163738,MTHFD2L,31,1.07968,7,-1.4708,14,-0.3207,25,0.87550
ENSG00000169116,PARM1,5,-2.5172,55,2.09733,27,-0.0798,1,-4.3397
ENSG00000163743,RCHY1,25,-0.4517,34,0.02375,37,0.19166,34,0.00639
ENSG00000138769,CDKL2,16,-0.0813,27,1.33071,11,-0.8104,8,-1.2913
ENSG00000138757,G3BP2,228,-0.4528,456,1.11898,191,-0.8243,219,-0.5904
ENSG00000138768,USO1,85,0.74288,54,-0.0201,39,-0.6298,57,0.06155
ENSG00000138744,NAAA,20,0.52557,19,0.70000,11,-0.4734,8,-1.0073
ENSG00000198301,SDAD1,30,0.00249,39,0.66722,27,-0.1993,19,-0.7870
ENSG00000138760,SCARB2,139,-0.1127,107,-0.6997,95,-0.8012,270,1.31277
ENSG00000138758,SEPTIN11,75,-0.8514,154,0.43817,120,-0.1346,126,-0.0362
ENSG00000118816,CCNI,190,0.00462,162,-0.3538,174,-0.1668,248,0.53841
ENSG00000138764,CCNG2,14,-0.9351,27,0.11165,24,-0.1216,31,0.38073
ENSG00000138767,CNOT6L,22,0.45730,18,0.22778,11,-0.7700,17,0.07477
ENSG00000169288,MRPL1,30,-0.8368,65,0.58952,47,-0.1526,45,-0.2344
ENSG00000138756,BMP2K,11,-0.6907,11,-0.8573,8,-1.3265,38,1.88956
ENSG00000163291,PAQR3,29,0.63163,21,0.05356,16,-0.4412,19,-0.0944
ENSG00000152784,PRDM8,48,0.31597,56,0.88454,37,-0.1390,14,-1.7336
ENSG00000273156,AC124016.2,21,0.20360,17,-0.1878,22,0.34325,16,-0.2703
ENSG00000138668,HNRNPD,237,0.84044,139,-0.0943,122,-0.3221,131,-0.1910
ENSG00000152795,HNRNPDL,273,0.08989,277,0.16373,195,-0.5183,287,0.20291
ENSG00000145293,ENOPH1,93,-0.4429,135,0.22338,90,-0.5753,152,0.43170
ENSG00000249242,TMEM150C,25,-0.9053,60,0.74788,38,-0.3121,38,-0.2783
ENSG00000145284,SCD5,309,-0.8728,572,0.16398,383,-0.6043,738,0.66526
ENSG00000138674,SEC31A,46,-0.1580,59,0.36268,40,-0.4463,51,0.03396
ENSG00000251022,THAP9-AS1,10,-1.6061,41,0.99866,27,-0.1053,19,-0.6682
ENSG00000138663,COPS4,76,-0.0964,96,0.39875,85,0.08698,58,-0.6125
ENSG00000163319,MRPS18C,127,0.28398,112,0.10519,113,0.10946,84,-0.4596
ENSG00000163624,CDS1,23,-0.7874,56,0.98710,28,-0.5534,30,-0.4583
ENSG00000163625,WDFY3,42,-0.3575,58,0.24933,31,-0.9379,70,0.59697
ENSG00000180769,WDFY3-AS2,1,-4.2080,17,-0.3681,26,0.52773,28,0.69448
ENSG00000109339,MAPK10,156,-0.1546,220,0.63299,144,-0.3283,133,-0.4653
ENSG00000163629,PTPN13,4,-2.3441,18,-0.0929,16,-0.3099,30,1.00425
ENSG00000145332,KLHL8,18,0.00820,19,0.08605,10,-1.0194,25,0.65420
ENSG00000198189,HSD17B11,29,-0.4053,35,-0.1100,30,-0.4013,51,0.65243
ENSG00000170502,NUDT9,54,0.31674,51,0.32912,32,-0.6105,43,-0.0783
ENSG00000152583,SPARCL1,812,-1.0059,1086,-0.7248,1557,0.03501,2525,1.07577
ENSG00000118785,SPP1,60,-1.7455,89,-1.4390,93,-1.1999,481,2.48589
ENSG00000163644,PPM1K,152,0.01886,176,0.39185,117,-0.4629,143,-0.0911
ENSG00000145337,PYURF,73,-0.5017,99,-0.0028,96,-0.0582,116,0.30238
ENSG00000138641,HERC3,22,-0.3968,38,0.72697,19,-0.7422,27,-0.0962
ENSG00000177432,NAP1L5,187,-0.1963,316,1.09749,138,-0.7626,137,-0.7777
ENSG00000138640,FAM13A,13,-0.5170,25,0.71684,20,0.11678,11,-0.9490
ENSG00000185477,GPRIN3,18,-0.4212,34,1.06595,10,-1.3397,21,-0.1544
ENSG00000145335,SNCA,598,-0.0300,768,0.58257,525,-0.2786,459,-0.5216
ENSG00000163104,SMARCAD1,10,-0.6016,20,0.71615,8,-1.1771,18,0.28681
ENSG00000163110,PDLIM5,63,0.58920,23,-1.2749,42,-0.0758,68,0.90404
ENSG00000138696,BMPR1B,2,-3.0451,15,-0.6051,21,0.03058,37,1.27284
ENSG00000182168,UNC5C,19,0.07550,21,0.30105,11,-0.9529,22,0.34352
ENSG00000138698,RAP1GDS1,70,-0.7682,146,0.62790,86,-0.5154,115,0.01843
ENSG00000168785,TSPAN5,111,0.31737,108,0.40181,66,-0.5848,82,-0.2003
ENSG00000151247,EIF4E,129,0.66437,98,0.29548,74,-0.3099,62,-0.6086
ENSG00000164024,METAP1,21,-0.0711,28,0.65668,12,-1.0078,22,0.01543
ENSG00000197894,ADH5,53,-0.5713,74,-0.0649,67,-0.2290,100,0.53943
ENSG00000109270,LAMTOR3,52,-0.1235,69,0.48510,47,-0.3489,50,-0.2395
ENSG00000164031,DNAJB14,16,-2.0887,93,0.95994,48,-0.5231,62,-0.0727
ENSG00000164032,H2AFZ,213,0.77665,157,0.36280,124,-0.1623,75,-1.0536
ENSG00000138814,PPP3CA,117,-1.4648,452,1.12941,234,-0.4551,224,-0.5294
ENSG00000254531,AP001816.1,0,-5.4309,13,0.10448,22,1.23226,8,-0.7502
ENSG00000109332,UBE2D3,237,0.49344,188,0.14825,143,-0.3921,163,-0.1531
ENSG00000145354,CISD2,33,-0.9036,74,0.61289,49,-0.3305,56,-0.0700
ENSG00000164038,SLC9B2,5,-1.6800,19,0.49392,13,-0.3452,18,0.30360
ENSG00000164039,BDH2,19,-1.2594,24,-1.0954,44,0.07442,78,1.38062
ENSG00000168772,CXXC4,19,-1.1762,59,0.95639,29,-0.6075,37,-0.2151
ENSG00000138777,PPA2,33,-0.3774,44,0.12670,44,0.08503,41,-0.0472
ENSG00000145348,TBCK,17,-0.3166,30,1.01555,11,-1.0286,17,-0.3393
ENSG00000164022,AIMP1,62,0.66179,37,-0.2627,31,-0.5283,50,0.32492
ENSG00000138801,PAPSS1,64,-0.5593,110,0.45878,63,-0.6766,105,0.27301
ENSG00000138796,HADH,42,0.18921,32,-0.3131,27,-0.5928,52,0.71258
ENSG00000109475,RPL34,4720,1.36362,1267,-1.1188,2570,0.31210,1949,-0.2240
ENSG00000198856,OSTC,40,0.13536,50,0.77687,31,-0.3425,22,-0.9255
ENSG00000164089,ETNPPL,71,-1.5112,124,-0.8592,229,0.40957,297,0.98099
ENSG00000138802,SEC24B,17,-0.7062,33,0.60149,16,-0.8535,30,0.27358
ENSG00000123739,PLA2G12A,28,-1.0273,57,0.16283,47,-0.2560,67,0.46071
ENSG00000109534,GAR1,25,0.63086,19,0.16642,11,-0.7524,17,0.00976
ENSG00000170522,ELOVL6,42,0.95080,26,0.16447,12,-1.1433,24,0.00324
ENSG00000138660,AP1AR,16,-0.9583,39,0.70997,23,-0.4187,28,-0.1050
ENSG00000174720,LARP7,73,0.10623,61,-0.2449,51,-0.5549,95,0.66427
ENSG00000145362,ANK2,242,-0.8823,513,0.48883,380,-0.1942,413,-0.0359
ENSG00000145349,CAMK2D,158,-0.2454,254,0.83445,154,-0.3289,122,-0.7455
ENSG00000174607,UGT8,18,-1.5474,22,-1.5640,22,-1.4398,135,2.64133
ENSG00000269893,SNHG8,136,-0.0389,111,-0.4838,188,0.61327,133,-0.0781
ENSG00000172403,SYNPO2,18,-0.3558,25,0.30127,10,-1.3883,33,0.76462
ENSG00000164096,C4orf3,243,0.00574,246,0.03368,222,-0.1661,257,0.11352
ENSG00000164111,ANXA5,99,0.71626,22,-2.0036,51,-0.4547,126,1.49332
ENSG00000164112,TMEM155,45,0.04389,66,1.08823,22,-1.1976,32,-0.5621
ENSG00000123737,EXOSC9,12,-0.9288,34,1.25508,11,-1.0888,18,-0.3625
ENSG00000138686,BBS7,11,-1.5338,43,0.85416,26,-0.3413,28,-0.2044
ENSG00000138688,KIAA1109,56,-0.5727,93,0.38420,73,-0.1596,77,-0.0515
ENSG00000138685,FGF2,3,-2.9069,20,-0.5404,26,-0.0219,47,1.24932
ENSG00000151458,ANKRD50,23,-0.2343,40,1.06811,14,-1.1264,21,-0.3960
ENSG00000164066,INTU,23,0.15401,20,-0.0204,22,0.13798,18,-0.2175
ENSG00000164070,HSPA4L,8,-2.7930,94,1.56042,37,-0.6936,37,-0.7028
ENSG00000164073,MFSD8,6,-1.1686,16,0.31012,14,0.00442,15,0.09913
ENSG00000138709,LARP1B,38,0.66031,26,0.03726,21,-0.3255,23,-0.2023
ENSG00000164040,PGRMC2,58,-0.2655,75,0.19383,49,-0.6284,85,0.42674
ENSG00000077684,JADE1,29,-0.3110,41,0.34099,32,-0.1799,34,-0.0971
ENSG00000138650,PCDH10,59,-0.9732,128,0.37907,98,-0.2111,119,0.15217
ENSG00000151012,SLC7A11,55,0.07142,31,-1.0662,49,-0.1410,88,1.08747
ENSG00000109381,ELF2,24,0.58357,16,-0.0916,11,-0.7169,20,0.32694
ENSG00000109390,NDUFC1,263,-0.0412,287,0.15013,287,0.12074,229,-0.3058
ENSG00000164134,NAA15,20,-0.8013,43,0.65898,25,-0.5079,33,-0.0165
ENSG00000145391,SETD7,71,1.39209,26,-0.4957,20,-0.8287,35,0.15578
ENSG00000153130,SCOC,277,-0.3115,446,0.72784,313,-0.1312,221,-0.7541
ENSG00000109436,TBC1D9,68,0.30955,83,1.04725,38,-0.7168,28,-1.1909
ENSG00000170153,RNF150,13,-1.5319,55,1.16293,29,-0.3831,25,-0.6413
ENSG00000109445,ZNF330,13,-0.5532,23,0.53733,17,-0.1311,15,-0.3050
ENSG00000170185,USP38,9,-0.6082,12,-0.2753,5,-1.5942,28,1.48949
ENSG00000109458,GAB1,24,-0.1208,6,-2.6110,19,-0.6140,66,2.26443
ENSG00000153147,SMARCA5,82,-0.4358,96,-0.2499,98,-0.1800,147,0.63955
ENSG00000164161,HHIP,11,-2.1032,18,-1.7547,27,-0.9267,123,2.59152
ENSG00000164163,ABCE1,58,0.57384,39,-0.1256,30,-0.6160,48,0.30151
ENSG00000164164,OTUD4,21,0.04240,23,0.20753,15,-0.5677,23,0.21436
ENSG00000170365,SMAD1,8,-1.5210,29,0.71318,17,-0.4638,23,0.09133
ENSG00000151612,ZNF827,2,-3.3389,30,0.69441,15,-0.7107,30,0.52552
ENSG00000164167,LSM6,72,1.29515,30,-0.2981,21,-0.9050,36,0.08626
ENSG00000164168,TMEM184C,2,-2.5782,14,-0.0286,9,-0.7280,25,1.22979
ENSG00000151623,NR3C2,15,-0.2010,14,-0.3379,19,0.18823,20,0.30941
ENSG00000170390,DCLK2,95,0.56368,61,-0.2387,48,-0.6402,85,0.44674
ENSG00000145425,RPS3A,2686,1.37624,790,-0.9357,1373,0.19842,1062,-0.2915
ENSG00000109686,SH3D19,45,1.25877,14,-0.9114,20,-0.1823,24,0.19608
ENSG00000059691,GATB,52,0.40507,52,0.58406,31,-0.5427,30,-0.5910
ENSG00000109670,FBXW7,104,-0.9520,267,0.91058,190,0.01273,113,-0.9228
ENSG00000109654,TRIM2,126,-1.2964,360,0.55773,224,-0.4635,324,0.23223
ENSG00000145428,RNF175,78,1.45846,39,0.28120,22,-0.7811,18,-1.1077
ENSG00000145423,SFRP2,7,-2.0401,3,-3.7261,0,-6.6145,103,5.10202
ENSG00000171566,PLRG1,34,-0.3158,45,0.23573,32,-0.4203,46,0.24824
ENSG00000164114,MAP9,38,-1.4929,139,0.86487,95,-0.0960,76,-0.4899
ENSG00000164116,GUCY1A1,14,-0.7752,33,1.03742,11,-1.1435,21,-0.0781
ENSG00000260244,AC104083.1,27,0.71288,17,0.00440,13,-0.5697,18,0.00897
ENSG00000061918,GUCY1B1,136,-0.4243,276,1.24110,129,-0.5675,94,-1.1110
ENSG00000256043,CTSO,5,-1.7732,9,-1.0635,11,-0.6479,35,1.94126
ENSG00000109738,GLRB,104,0.11591,152,1.22204,54,-1.0543,56,-0.9823
ENSG00000120251,GRIA2,146,-0.9322,426,1.36275,184,-0.6474,156,-0.9390
ENSG00000164125,GASK1B,10,-1.9967,23,-1.0483,40,0.07123,74,1.47643
ENSG00000164124,TMEM144,52,-1.2308,37,-2.1136,75,-0.7572,300,2.51717
ENSG00000171509,RXFP1,17,-0.5614,40,1.32658,16,-0.7431,14,-0.9761
ENSG00000171497,PPID,68,0.51354,61,0.48264,31,-0.8754,44,-0.2342
ENSG00000052795,FNIP2,16,-1.1950,41,0.45245,24,-0.5905,42,0.42501
ENSG00000109756,RAPGEF2,111,1.07438,57,-0.1224,38,-0.8230,61,0.03723
ENSG00000168843,FSTL5,4,-2.4140,32,0.97289,24,0.16684,14,-0.7987
ENSG00000198498,TMA16,3,-2.5769,19,0.27133,12,-0.5791,25,0.84300
ENSG00000145416,MARCH1,15,-1.2866,42,0.49829,15,-1.3956,52,0.83874
ENSG00000170088,TMEM192,11,-1.2079,30,0.56082,20,-0.3499,25,0.11271
ENSG00000109466,KLHL2,54,-0.6312,107,0.70240,60,-0.5605,77,-0.1002
ENSG00000052802,MSMO1,131,0.01234,159,0.49482,92,-0.6404,125,-0.0798
ENSG00000109472,CPE,1135,-0.8970,1822,-0.2010,2044,0.04918,2625,0.55912
ENSG00000196104,SPOCK3,52,-1.3827,136,0.17492,74,-0.9562,200,0.98573
ENSG00000129116,PALLD,12,-0.9524,13,-1.0795,19,-0.2435,44,1.52976
ENSG00000145439,CBR4,31,0.33905,25,-0.0722,21,-0.3736,29,0.21512
ENSG00000154447,SH3RF1,19,-0.2016,25,0.29192,18,-0.3432,23,0.06046
ENSG00000137601,NEK1,25,0.36791,15,-0.6099,26,0.52342,19,-0.0920
ENSG00000109572,CLCN3,91,-0.1642,118,0.40221,64,-0.8109,114,0.25812
ENSG00000056050,HPF1,63,0.20046,65,0.35363,42,-0.5081,53,-0.1165
ENSG00000198948,MFAP3L,39,0.63117,17,-0.9719,28,0.08024,35,0.52405
ENSG00000164104,HMGB2,35,0.17432,25,-0.4570,30,-0.0751,40,0.47532
ENSG00000164106,SCRG1,134,-0.9312,137,-1.1456,275,0.26114,416,1.18725
ENSG00000145451,GLRA3,21,-0.1111,33,1.02852,16,-0.5257,13,-0.9768
ENSG00000150625,GPM6A,983,-1.0038,2482,0.75824,1553,-0.3256,1624,-0.2434
ENSG00000150627,WDR17,17,-0.9113,40,0.74829,31,0.08015,20,-0.7347
ENSG00000129128,SPCS3,66,0.35945,61,0.34486,42,-0.4335,45,-0.2860
ENSG00000218336,TENM3,81,-0.0279,124,1.10407,40,-1.2451,63,-0.5018
ENSG00000129187,DCTD,73,0.71856,50,0.09654,45,-0.1141,35,-0.5697
ENSG00000168564,CDKN2AIP,29,0.97889,17,0.07488,11,-0.7572,15,-0.1719
ENSG00000168556,ING2,4,-1.7677,25,1.51946,10,-0.7281,9,-0.8089
ENSG00000182552,RWDD4,24,0.71216,13,-0.3302,11,-0.6140,19,0.42019
ENSG00000168538,TRAPPC11,18,-0.3401,38,1.48937,11,-1.2865,14,-0.9077
ENSG00000173320,STOX2,17,-2.2125,120,1.41673,55,-0.5065,48,-0.7607
ENSG00000151726,ACSL1,29,-0.1715,33,0.04987,22,-0.7274,44,0.60689
ENSG00000151729,SLC25A4,180,-0.2702,294,0.85358,152,-0.6042,164,-0.4692
ENSG00000164323,CFAP97,53,0.40219,45,0.20926,21,-1.1853,50,0.38853
ENSG00000109762,SNX25,7,-1.3407,29,1.32522,11,-0.7768,13,-0.5715
ENSG00000109775,UFSP2,16,-0.4376,28,0.67478,16,-0.5532,20,-0.1562
ENSG00000154553,PDLIM3,20,0.05456,17,-0.2585,14,-0.5926,28,0.72816
ENSG00000154556,SORBS2,111,0.75243,96,0.77424,43,-0.8809,41,-0.9598
ENSG00000109794,FAM149A,53,1.63793,15,-0.7532,23,0.11933,14,-0.7659
ENSG00000145476,CYP4V2,15,-0.5201,11,-1.2045,19,-0.1151,39,1.39718
ENSG00000083857,FAT1,5,-2.0612,11,-1.3610,24,0.16657,45,1.61546
ENSG00000109536,FRG1,56,-0.1562,67,0.20884,59,-0.0739,58,-0.1068
ENSG00000164366,CCDC127,31,0.21478,30,0.19033,14,-1.1716,35,0.51400
ENSG00000073578,SDHA,113,0.24177,106,0.18477,84,-0.2933,93,-0.1083
ENSG00000249915,PDCD6,67,-0.8903,147,0.58155,112,-0.0793,101,-0.2789
ENSG00000180104,EXOC3,36,-0.3419,46,0.07820,45,0.03126,46,0.05211
ENSG00000171368,TPPP,118,-1.3901,327,0.33295,251,-0.2369,339,0.34456
ENSG00000028310,BRD9,13,-1.5940,40,0.25431,36,0.03303,41,0.24639
ENSG00000049656,CLPTM1L,46,-0.4739,80,0.63562,45,-0.5694,60,-0.0711
ENSG00000153395,LPCAT1,31,-0.5076,56,0.73000,32,-0.5280,38,-0.2230
ENSG00000171421,MRPL36,63,0.39122,46,-0.1838,50,0.00607,49,-0.0326
ENSG00000145494,NDUFS6,252,0.15235,206,-0.2497,267,0.29488,218,-0.0989
ENSG00000164151,ICE1,20,-1.1535,65,1.11883,33,-0.4895,31,-0.5831
ENSG00000133398,MED10,92,0.37053,86,0.37757,59,-0.4290,61,-0.3474
ENSG00000215218,UBE2QL1,74,-0.4253,122,0.60606,85,-0.2230,78,-0.3758
ENSG00000145545,SRD5A1,5,-2.6720,42,0.88349,30,-0.0028,24,-0.3874
ENSG00000112941,TENT4A,42,0.89165,22,-0.2631,23,-0.1306,22,-0.2096
ENSG00000078295,ADCY2,20,-2.1666,91,0.27162,83,0.05408,95,0.30727
ENSG00000215217,C5orf49,13,-0.6812,23,0.34332,21,0.10022,18,-0.2180
ENSG00000124275,MTRR,13,-0.3551,19,0.29683,13,-0.4196,18,0.19169
ENSG00000247516,MIR4458HG,87,0.75561,43,-0.5707,60,0.15055,55,-0.0164
ENSG00000112902,SEMA5A,18,-0.7761,33,0.23271,21,-0.5840,39,0.54754
ENSG00000150753,CCT5,120,-0.0305,155,0.60064,75,-0.8633,120,-0.0305
ENSG00000164237,CMBL,25,-0.5500,42,0.43847,30,-0.2870,35,-0.0149
ENSG00000145495,MARCH6,195,-0.1957,302,0.82053,151,-0.6918,179,-0.3830
ENSG00000164236,ANKRD33B,13,-0.7862,32,1.10744,13,-0.8809,17,-0.3580
ENSG00000112977,DAP,21,-1.0752,42,-0.0103,42,0.00723,53,0.44571
ENSG00000169862,CTNND2,74,-1.8528,286,0.39648,240,-0.0249,266,0.17853
ENSG00000038382,TRIO,48,-0.2444,79,0.90832,32,-0.9669,48,-0.2659
ENSG00000154122,ANKH,141,0.32323,132,0.31254,73,-0.8228,122,0.09707
ENSG00000173545,ZNF622,30,0.07912,36,0.55240,25,-0.2345,20,-0.6021
ENSG00000154153,RETREG1,70,-0.3507,120,0.83471,50,-0.9765,83,-0.0980
ENSG00000145555,MYO10,37,-1.3913,43,-1.4765,85,-0.1281,196,1.80044
ENSG00000176788,BASP1,488,-1.2975,1530,0.82742,1147,0.05981,763,-0.6868
ENSG00000248455,LINC02217,3,-2.6215,23,0.23395,32,0.94219,14,-0.6703
ENSG00000145526,CDH18,23,-0.6209,46,0.81578,25,-0.5563,29,-0.2700
ENSG00000286961,AC091938.1,28,0.94957,15,-0.1478,21,0.48922,7,-1.3775
ENSG00000040731,CDH10,13,-1.8376,63,1.01898,22,-1.1456,49,0.23611
ENSG00000113360,DROSHA,17,-0.3714,22,0.06002,20,-0.0945,24,0.20682
ENSG00000082213,C5orf22,8,-1.8157,45,1.52773,14,-1.1428,21,-0.4500
ENSG00000133401,PDZD2,15,-0.3523,18,-0.0231,14,-0.4465,24,0.57358
ENSG00000113384,GOLPH3,22,-1.0654,51,0.37126,29,-0.7456,58,0.58479
ENSG00000150712,MTMR12,18,-0.3781,32,0.90435,21,-0.1464,13,-1.0275
ENSG00000056097,ZFR,79,-0.5951,132,0.33779,89,-0.4637,132,0.27692
ENSG00000113387,SUB1,526,0.24182,484,0.14821,467,0.05172,362,-0.4210
ENSG00000113407,TARS,46,0.47822,37,0.12639,33,-0.0793,28,-0.4290
ENSG00000242110,AMACR,38,1.09118,20,0.05981,13,-0.6897,17,-0.3210
ENSG00000113456,RAD1,8,-1.2853,21,0.46876,13,-0.5675,22,0.41274
ENSG00000113460,BRIX1,6,-1.9852,23,0.25031,14,-0.6766,32,0.85511
ENSG00000168724,DNAJC21,86,1.70631,31,-0.1698,19,-0.9512,25,-0.5337
ENSG00000164187,LMBRD2,39,-1.2750,144,1.38027,57,-0.7786,61,-0.6832
ENSG00000152620,NADK2,33,-0.7874,42,-0.5190,53,-0.0384,83,0.89942
ENSG00000079215,SLC1A3,147,-1.4136,206,-1.1337,448,0.43435,612,1.14192
ENSG00000285967,NIPBL-DT,22,-0.4828,33,0.26811,23,-0.4146,34,0.27739
ENSG00000164190,NIPBL,19,-0.5580,23,-0.4298,25,-0.1700,42,0.84706
ENSG00000197603,CPLANE1,44,0.84028,27,0.01701,20,-0.5183,25,-0.1601
ENSG00000113569,NUP155,0,-6.1614,26,1.11767,14,-0.2877,15,-0.2585
ENSG00000082068,WDR70,6,-1.2300,17,0.46270,13,-0.1865,15,0.10157
ENSG00000113594,LIFR,31,-0.8179,40,-0.5750,36,-0.6536,97,1.37147
ENSG00000164327,RICTOR,36,0.57126,27,0.18404,14,-1.0198,28,0.21080
ENSG00000113638,TTC33,32,-0.2554,46,0.54729,36,-0.0733,27,-0.5510
ENSG00000132356,PRKAA1,19,-0.0087,23,0.41204,13,-0.7108,20,0.09483
ENSG00000145592,RPL37,4292,1.28667,1109,-1.2600,2408,0.29343,2086,0.00913
ENSG00000182836,PLCXD3,95,2.02884,32,-0.0153,26,-0.3519,6,-2.5999
ENSG00000083720,OXCT1,75,-0.6908,157,0.79342,111,-0.0711,77,-0.7225
ENSG00000205765,C5orf51,5,-1.7589,17,-0.0448,14,-0.4201,28,0.95371
ENSG00000250722,SELENOP,91,-0.9612,66,-1.7850,67,-1.5733,458,2.68987
ENSG00000172262,ZNF131,35,0.98455,16,-0.3933,12,-0.8641,25,0.43916
ENSG00000177453,NIM1K,22,0.75444,19,0.85233,9,-0.7539,6,-1.2787
ENSG00000112972,HMGCS1,228,0.22637,252,0.59743,125,-0.8381,178,-0.2091
ENSG00000172239,PAIP1,101,0.48210,88,0.36488,49,-0.7735,71,-0.1210
ENSG00000248092,NNT-AS1,12,-1.1708,23,-0.2416,23,-0.2217,39,0.88724
ENSG00000112992,NNT,41,-0.7254,74,0.32881,60,-0.1288,66,0.05411
ENSG00000112996,MRPS30,14,-0.5929,27,0.63164,17,-0.3918,19,-0.1652
ENSG00000164588,HCN1,6,-2.3146,53,1.84499,18,-0.7951,15,-1.1851
ENSG00000164172,MOCS2,122,0.27295,109,0.11598,107,0.05354,84,-0.3992
ENSG00000164258,NDUFS4,158,0.77813,102,0.03583,86,-0.2763,83,-0.3566
ENSG00000178996,SNX18,13,-0.4743,12,-0.7901,13,-0.4545,31,1.31595
ENSG00000067248,DHX29,7,-1.9019,33,0.76888,21,-0.3003,24,-0.0416
ENSG00000039123,MTREX,33,-0.1644,44,0.39931,22,-0.9585,44,0.35413
ENSG00000067113,PLPP1,49,0.04860,47,0.00276,25,-1.1245,69,0.77493
ENSG00000134352,IL6ST,142,0.31472,110,-0.1545,80,-0.7081,155,0.55945
ENSG00000062194,GPBP1,50,-0.6774,88,0.36603,76,-0.0054,71,-0.1369
ENSG00000249436,AC008780.1,4,-2.6529,28,0.30698,35,0.72698,19,-0.4495
ENSG00000145632,PLK2,71,-0.1616,118,1.11981,45,-0.9786,55,-0.6409
ENSG00000152932,RAB3C,314,0.60774,305,0.85287,157,-0.6181,108,-1.2526
ENSG00000113448,PDE4D,20,-0.1602,33,1.06070,14,-0.7662,15,-0.7343
ENSG00000164182,NDUFAF2,80,0.34363,67,0.05413,81,0.42346,40,-0.8753
ENSG00000188725,SMIM15,30,0.30228,22,-0.2990,21,-0.3521,32,0.46656
ENSG00000130449,ZSWIM6,25,-0.4402,37,0.34196,21,-0.7874,40,0.43675
ENSG00000068796,KIF2A,106,1.18803,47,-0.2725,32,-0.9358,59,0.18044
ENSG00000086189,DIMT1,14,-0.8937,35,0.89360,13,-1.1800,27,0.17362
ENSG00000086200,IPO11,2,-3.0875,25,0.95776,15,-0.2369,15,-0.2009
ENSG00000164197,RNF180,33,0.87721,25,0.51619,13,-0.8044,13,-0.7020
ENSG00000153006,SREK1IP1,26,-0.6728,47,0.34583,27,-0.6928,51,0.45864
ENSG00000153015,CWC27,22,-0.7899,33,-0.2607,38,0.09417,48,0.54728
ENSG00000113595,TRIM23,40,-0.7675,98,1.14054,41,-0.7991,49,-0.4851
ENSG00000113597,TRAPPC13,19,-0.6223,31,0.20134,25,-0.2475,33,0.27647
ENSG00000197860,SGTB,56,-0.3241,90,0.70000,61,-0.2062,49,-0.6043
ENSG00000123213,NLN,19,0.17488,18,0.04263,14,-0.3360,19,0.15205
ENSG00000112851,ERBIN,38,-1.2060,43,-1.2466,95,0.31340,145,1.27781
ENSG00000153914,SREK1,9,-2.1042,46,0.42105,33,-0.2997,48,0.42572
ENSG00000069020,MAST4,28,0.14968,22,-0.3386,26,0.00347,30,0.29998
ENSG00000145675,PIK3R1,91,-0.5073,159,0.62142,93,-0.5243,120,-0.0737
ENSG00000145740,SLC30A5,18,-0.3641,34,1.04783,15,-0.7830,17,-0.5623
ENSG00000134056,MRPS36,102,0.52076,83,0.24407,73,-0.0497,51,-0.6933
ENSG00000134058,CDK7,15,0.06836,17,0.40589,5,-1.6480,20,0.56791
ENSG00000085231,AK6,96,1.07013,53,0.03009,47,-0.1910,34,-0.7715
ENSG00000273841,TAF9,80,0.03383,89,0.32489,69,-0.2409,70,-0.2131
ENSG00000152942,RAD17,13,-0.4719,21,0.38338,13,-0.5271,20,0.22051
ENSG00000145734,BDP1,61,0.36066,52,0.12797,49,-0.0093,39,-0.4131
