Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000008952,SEC62,598,0.94342,379,0.15049,324,-0.1091,365,0.08809,285,-0.3666,268,-0.4752
ENSG00000163558,PRKCI,21,-1.1419,12,-1.9538,7,-2.7166,61,0.57784,61,0.72075,61,0.70482
ENSG00000136603,SKIL,63,0.68160,44,0.09591,12,-1.8539,36,-0.2373,42,-0.0149,48,0.27188
ENSG00000013297,CLDN11,567,4.78224,60,-0.6189,54,-0.7779,16,-2.5513,3,-5.2181,2,-5.3473
ENSG00000013293,SLC7A14,40,-0.5553,26,-1.2035,17,-1.8035,120,1.33811,88,0.93265,36,-0.8128
ENSG00000154310,TNIK,99,0.83618,84,0.53801,58,-0.0857,77,0.39154,28,-1.3225,56,-0.1507
ENSG00000144959,NCEH1,4,-3.8402,29,-0.9090,32,-0.7381,61,0.28396,96,1.39632,46,-0.1991
ENSG00000169760,NLGN1,18,-0.7691,20,-0.6164,17,-0.8888,44,0.63589,47,0.96209,23,-0.5029
ENSG00000177565,TBL1XR1,94,-0.0847,85,-0.2436,71,-0.5429,107,0.12728,119,0.36201,99,-0.0044
ENSG00000172667,ZMAT3,63,-0.6182,59,-0.7296,71,-0.4237,94,0.02201,89,-0.0689,138,0.82618
ENSG00000121879,PIK3CA,27,-0.3029,82,1.63602,21,-0.7037,22,-0.6778,31,-0.1448,26,-0.4654
ENSG00000136522,MRPL47,82,0.77303,19,-1.5888,57,0.14312,35,-0.6261,55,0.10655,57,0.17452
ENSG00000136521,NDUFB5,105,-0.6316,111,-0.5429,169,0.13048,83,-0.9968,189,0.37602,201,0.51259
ENSG00000114757,PEX5L,137,-0.6911,159,-0.4520,83,-1.4555,55,-2.0731,345,1.05864,280,0.57642
ENSG00000163728,TTC14,73,0.95050,62,0.63760,13,-1.8008,74,0.96023,38,-0.1833,20,-1.3170
ENSG00000114416,FXR1,144,0.97622,116,0.59081,40,-1.1282,92,0.19368,76,-0.1385,55,-0.7093
ENSG00000205981,DNAJC19,42,-1.2068,49,-0.9905,43,-1.1751,100,0.14487,120,0.54996,128,0.69679
ENSG00000242808,SOX2-OT,832,3.55200,184,0.17476,153,-0.1250,54,-1.7437,31,-2.7537,20,-3.3782
ENSG00000181449,SOX2,326,2.62354,128,0.66428,50,-0.8702,132,0.71437,12,-3.1672,17,-2.6919
ENSG00000043093,DCUN1D1,52,0.39273,35,-0.2435,22,-0.9954,23,-0.8819,40,-0.0526,58,0.70686
ENSG00000114796,KLHL24,148,1.93830,72,0.54346,21,-1.3717,41,-0.3834,38,-0.5903,29,-1.0150
ENSG00000163872,YEATS2,47,0.30473,62,0.80021,14,-1.5347,51,0.45338,45,0.27954,24,-0.8933
ENSG00000180834,MAP6D1,147,2.63718,31,-0.3552,27,-0.5749,32,-0.2853,19,-1.2693,18,-1.3578
ENSG00000175193,PARL,15,-1.1512,15,-1.1276,15,-1.1086,42,0.53569,53,1.17271,26,-0.2794
ENSG00000114770,ABCC5,38,-0.3534,23,-1.1445,28,-0.8448,58,0.31099,56,0.30588,62,0.51537
ENSG00000145191,EIF2B5,51,0.60571,46,0.45605,25,-0.5378,15,-1.3664,37,0.11241,35,0.00460
ENSG00000161202,DVL3,59,0.97643,13,-1.4369,36,0.11607,43,0.41342,35,0.06796,24,-0.6261
ENSG00000161203,AP2M1,182,-1.8656,210,-1.6446,399,-0.6643,507,-0.2827,984,1.04793,778,0.51609
ENSG00000161204,ABCF3,46,0.23523,16,-1.4570,25,-0.7614,31,-0.4218,66,1.04472,36,-0.1989
ENSG00000163888,CAMK2N2,4,-4.4441,94,0.29196,106,0.49066,167,1.32448,60,-0.4982,70,-0.2158
ENSG00000175166,PSMD2,101,-0.7971,107,-0.7010,116,-0.5738,127,-0.4267,265,0.99502,173,0.07928
ENSG00000114867,EIF4G1,98,0.12462,66,-0.5029,74,-0.3193,58,-0.7031,138,0.87564,76,-0.3198
ENSG00000175182,FAM131A,30,-2.8472,47,-2.2046,104,-1.0262,87,-1.2980,416,1.72134,243,0.40634
ENSG00000163882,POLR2H,43,0.52633,20,-0.7136,21,-0.6510,42,0.50474,29,-0.1255,33,0.10037
ENSG00000090539,CHRD,8,-2.2708,17,-1.1296,13,-1.5820,88,1.64097,58,1.03598,21,-0.9152
ENSG00000177383,MAGEF1,66,0.11339,21,-1.6857,43,-0.5840,54,-0.2189,97,0.93659,59,-0.0954
ENSG00000156931,VPS8,22,-0.7321,43,0.35128,42,0.31264,10,-1.9283,46,0.53598,35,0.03032
ENSG00000073803,MAP3K13,35,-0.2327,76,1.08886,31,-0.4507,26,-0.7301,33,-0.4017,46,0.24489
ENSG00000163904,SENP2,44,0.15191,35,-0.1993,18,-1.2367,40,0.00941,43,0.14779,48,0.36120
ENSG00000136527,TRA2B,108,0.41735,69,-0.3371,47,-0.9229,80,-0.0850,115,0.63667,70,-0.3432
ENSG00000244405,ETV5,14,-2.1358,29,-1.0590,19,-1.6681,37,-0.6937,89,0.94484,89,0.93549
ENSG00000058866,DGKG,26,-0.8326,15,-1.6604,19,-1.2832,69,0.78236,68,0.95383,41,-0.0980
ENSG00000090520,DNAJB11,54,0.74405,12,-1.6884,23,-0.6321,36,0.05880,55,0.95540,22,-0.8293
ENSG00000156976,EIF4A2,404,-0.9382,434,-0.8259,441,-0.8015,869,0.29658,997,0.64318,840,0.28380
ENSG00000157005,SST,55,-2.0249,113,-0.9216,162,-0.3578,1,-7.3631,611,3.19571,33,-2.9458
ENSG00000114279,FGF12,88,-1.1827,187,0.00594,209,0.19075,96,-1.0547,158,-0.3106,298,0.99385
ENSG00000198836,OPA1,53,-1.5541,133,-0.1271,77,-0.9812,104,-0.5236,203,0.70898,188,0.54604
ENSG00000114331,ACAP2,60,0.84862,48,0.46786,27,-0.4769,53,0.61906,23,-0.8129,29,-0.4340
ENSG00000184203,PPP1R2,64,-0.4902,92,0.08678,56,-0.7093,98,0.19760,120,0.66440,73,-0.3337
ENSG00000189058,APOD,1045,3.36466,200,-0.1483,168,-0.4250,177,-0.3434,66,-2.0219,15,-4.2507
ENSG00000061938,TNK2,87,0.54696,65,0.06150,72,0.23387,57,-0.1365,54,-0.2809,56,-0.2121
ENSG00000072274,TFRC,21,-0.9991,24,-0.7758,28,-0.5409,56,0.56758,56,0.70496,38,-0.0773
ENSG00000213123,TCTEX1D2,74,0.44599,11,-2.5337,54,-0.0747,40,-0.5653,63,0.20079,75,0.55371
ENSG00000174013,FBXO45,47,0.42938,34,-0.1029,43,0.28277,37,0.04183,36,-0.0224,28,-0.4339
ENSG00000163964,PIGX,22,-1.6366,46,-0.5247,26,-1.3944,76,0.29251,74,0.29853,96,0.84512
ENSG00000180370,PAK2,102,1.69679,54,0.50903,35,-0.1951,35,-0.2312,22,-1.0515,25,-0.8448
ENSG00000119231,SENP5,30,-0.6253,49,0.16762,29,-0.6540,45,0.04050,54,0.39717,46,0.08024
ENSG00000114503,NCBP2,53,-0.1585,30,-1.0387,63,0.11072,72,0.35279,61,0.07189,64,0.18012
ENSG00000270170,NCBP2AS2,28,-0.8087,7,-2.7622,41,-0.2090,34,-0.4944,42,-0.2263,91,1.47043
ENSG00000075711,DLG1,141,0.79776,152,0.93916,54,-0.7971,56,-0.7212,64,-0.5941,88,-0.0041
ENSG00000161267,BDH1,14,-1.2557,27,-0.2584,15,-1.1751,31,-0.0106,48,0.85539,35,0.20061
ENSG00000145016,RUBCN,30,-0.7774,43,-0.1906,28,-0.8597,56,0.22838,60,0.42441,55,0.26790
ENSG00000122068,FYTTD1,70,0.51628,40,-0.4114,27,-0.9964,58,0.19675,57,0.21682,50,-0.0261
ENSG00000182899,RPL35A,1269,0.93981,895,0.32358,876,0.28760,816,0.16729,490,-0.7420,532,-0.5994
ENSG00000182903,ZNF721,50,0.41785,36,-0.1360,36,-0.1232,38,-0.0568,27,-0.6550,49,0.45271
ENSG00000273238,TMEM271,10,-2.8192,16,-2.1340,25,-1.4919,51,-0.4236,120,1.31317,93,0.69825
ENSG00000169020,ATP5ME,1074,0.35726,792,-0.1501,1080,0.36709,444,-1.0619,690,-0.4252,1086,0.44915
ENSG00000185619,PCGF3,35,0.20595,12,-1.4188,17,-0.9867,84,1.80442,27,-0.2474,23,-0.5214
ENSG00000168993,CPLX1,19,-3.5707,90,-1.2851,164,-0.3486,53,-2.0685,209,0.05073,442,1.82958
ENSG00000178950,GAK,43,-0.0853,12,-2.0018,28,-0.7521,47,0.03206,60,0.53472,58,0.46828
ENSG00000127419,TMEM175,35,0.06886,6,-2.4361,24,-0.5532,31,-0.1277,48,0.74411,38,0.23193
ENSG00000159692,CTBP1,119,-0.3498,72,-1.1469,93,-0.7401,200,0.50780,216,0.78345,134,-0.1876
ENSG00000090316,MAEA,47,-0.8078,7,-3.5449,48,-0.7801,77,-0.0344,144,1.33650,80,0.04732
ENSG00000163950,SLBP,33,-1.2267,30,-1.3662,38,-0.9812,80,0.17927,109,0.86966,87,0.39488
ENSG00000068078,FGFR3,110,-0.1799,148,0.32086,143,0.26339,336,1.86584,53,-1.4410,68,-1.0522
ENSG00000168924,LETM1,37,-0.1391,32,-0.3858,17,-1.3230,86,1.34272,50,0.43412,25,-0.8493
ENSG00000109685,NSD2,38,-0.2593,46,0.04877,41,-0.1400,61,0.54084,53,0.35430,32,-0.6125
ENSG00000243449,C4orf48,872,0.97036,372,-0.4740,488,-0.0354,323,-0.6948,462,-0.1430,504,0.02110
ENSG00000185818,NAT8L,115,-0.7784,145,-0.4190,204,0.13698,209,0.17530,216,0.27261,199,0.11208
ENSG00000123933,MXD4,55,0.78473,56,0.84349,31,-0.1891,50,0.63909,18,-1.0923,23,-0.7034
ENSG00000063978,RNF4,44,0.12361,20,-1.0744,31,-0.4071,43,0.10683,47,0.27048,46,0.25407
ENSG00000087274,ADD1,242,0.46283,125,-0.6236,118,-0.7110,237,0.42436,209,0.24705,166,-0.1906
ENSG00000109736,MFSD10,23,-0.3929,24,-0.2839,6,-2.2203,55,1.13073,46,0.98571,15,-1.1420
ENSG00000197386,HTT,63,0.01790,54,-0.2431,40,-0.6936,95,0.71501,74,0.34419,49,-0.4377
ENSG00000159788,RGS12,25,-0.4808,44,0.45364,68,1.21355,60,0.97989,23,-0.6749,14,-1.5514
ENSG00000163956,LRPAP1,162,-0.1768,89,-1.1175,135,-0.4767,198,0.14772,288,0.98266,144,-0.4225
ENSG00000168824,NSG1,21,-2.7648,26,-2.4473,112,-0.2642,104,-0.3796,145,0.18552,250,1.43345
ENSG00000072832,CRMP1,84,-1.3134,77,-1.4516,134,-0.6051,297,0.71850,300,0.90722,183,-0.1165
ENSG00000152969,JAKMIP1,18,-1.8190,23,-1.4313,40,-0.6178,51,-0.2283,75,0.48033,94,0.99709
ENSG00000109501,WFS1,138,0.49653,39,-1.5039,64,-0.7444,171,0.87875,96,-0.1282,109,0.10575
ENSG00000074211,PPP2R2C,102,-0.9665,78,-1.3624,136,-0.5088,211,0.20130,256,0.63979,228,0.39739
ENSG00000013288,MAN2B2,37,0.10615,13,-1.4786,14,-1.3575,27,-0.3847,53,0.90076,39,0.24324
ENSG00000179010,MRFAP1,444,0.34911,342,-0.0850,260,-0.5249,409,0.21036,335,-0.1405,379,0.09847
ENSG00000170846,AC093323.1,29,-1.0774,73,0.37812,23,-1.4109,69,0.27836,81,0.67178,55,-0.1217
ENSG00000178988,MRFAP1L1,84,-0.2592,86,-0.2212,104,0.10005,132,0.50214,111,0.24629,78,-0.4170
ENSG00000170871,KIAA0232,103,0.31419,89,0.06144,36,-1.3658,69,-0.3504,89,0.07170,105,0.40848
ENSG00000132405,TBC1D14,62,0.41143,52,0.08950,26,-0.9636,38,-0.4085,57,0.31954,49,-0.0061
ENSG00000109519,GRPEL1,14,-1.5990,40,0.04302,13,-1.7257,41,0.06933,47,0.36035,55,0.72497
ENSG00000071127,WDR1,125,0.30306,38,-1.5611,47,-1.2548,183,0.96618,156,0.83716,65,-0.8500
ENSG00000038219,BOD1L1,105,0.50891,78,0.02189,70,-0.1608,49,-0.7358,66,-0.2905,92,0.34823
ENSG00000137449,CPEB2,77,0.15522,79,0.18572,22,-1.7959,29,-1.3861,97,0.65536,81,0.27475
ENSG00000118564,FBXL5,144,0.74390,72,-0.4186,49,-1.0212,104,0.17893,102,0.16916,87,-0.1355
ENSG00000237765,FAM200B,108,0.81058,73,0.14323,63,-0.1128,51,-0.4383,64,-0.0966,57,-0.2949
ENSG00000169762,TAPT1,58,0.58491,18,-1.2852,34,-0.3065,42,0.01325,47,0.25105,42,0.03507
ENSG00000169744,LDB2,0,-8.6235,21,-2.0367,25,-1.7597,64,-0.3316,146,1.36669,114,0.76316
ENSG00000151552,QDPR,1129,2.33054,242,-0.5309,372,0.16294,141,-1.3728,194,-0.9895,213,-0.8290
ENSG00000002549,LAP3,87,1.36559,45,0.20438,15,-1.5182,52,0.43717,37,-0.1279,23,-0.9601
ENSG00000118579,MED28,74,0.93750,39,-0.1353,35,-0.3099,45,0.07437,48,0.22773,26,-0.8589
ENSG00000145147,SLIT2,30,-1.4975,29,-1.5544,37,-1.2071,30,-1.5306,144,1.28469,113,0.70405
ENSG00000185774,KCNIP4,17,-2.2705,52,-0.5918,88,0.25346,63,-0.3067,110,0.76282,83,0.18169
ENSG00000109606,DHX15,119,0.96771,52,-0.4228,56,-0.3014,65,-0.0593,66,-0.0478,59,-0.2659
ENSG00000250317,SMIM20,62,0.78459,30,-0.4385,27,-0.5993,50,0.40063,30,-0.5025,42,0.16356
ENSG00000168214,RBPJ,184,1.86023,80,0.28698,34,-1.0570,50,-0.4829,43,-0.7814,51,-0.5010
ENSG00000109689,STIM2,34,-0.2451,30,-0.4549,27,-0.5847,12,-1.8156,70,1.24961,36,-0.1588
ENSG00000169851,PCDH7,12,-3.6858,99,-0.6010,48,-1.6877,277,1.15271,250,1.20712,106,-0.5587
ENSG00000047365,ARAP2,106,1.87254,120,2.15189,20,-1.0065,30,-0.3668,6,-2.9195,9,-2.3872
ENSG00000109790,KLHL5,44,0.14211,58,0.59945,36,-0.1803,30,-0.4486,38,-0.1000,39,-0.0626
ENSG00000035928,RFC1,117,1.54099,53,0.11828,29,-0.8751,58,0.24461,38,-0.4798,32,-0.7838
ENSG00000163682,RPL9,1368,0.76182,1120,0.41226,992,0.20555,1075,0.34143,586,-0.7301,642,-0.5712
ENSG00000163683,SMIM14,94,0.29103,52,-0.6557,81,0.03500,123,0.75350,79,-0.0007,62,-0.4476
ENSG00000078140,UBE2K,97,-0.4667,83,-0.7117,61,-1.1854,101,-0.4029,169,0.53473,179,0.65261
ENSG00000121892,PDS5A,39,-0.1303,35,-0.3289,24,-0.9213,55,0.43231,46,0.14101,48,0.23599
ENSG00000163697,APBB2,97,1.22018,39,-0.3416,54,0.17354,68,0.57461,41,-0.3219,24,-1.2322
ENSG00000154277,UCHL1,534,-2.2292,834,-1.5631,1157,-1.0630,2732,0.31679,3781,1.10812,2633,0.30123
ENSG00000064042,LIMCH1,324,1.91701,152,0.46590,69,-0.8145,119,0.04842,72,-0.8382,57,-1.2384
ENSG00000109133,TMEM33,70,-0.3173,76,-0.1906,44,-1.0477,68,-0.3542,113,0.58561,98,0.27431
ENSG00000014824,SLC30A9,62,-0.9552,86,-0.4433,93,-0.3091,87,-0.4266,152,0.60865,135,0.36158
ENSG00000124406,ATP8A1,271,0.52722,203,0.04043,113,-0.8947,167,-0.2804,265,0.58609,151,-0.4969
ENSG00000183783,KCTD8,13,-1.1963,6,-2.3224,7,-2.0185,18,-0.7245,37,0.55534,53,1.41817
ENSG00000163285,GABRG1,278,2.52221,64,-0.2824,77,0.00594,87,0.20461,30,-1.6323,24,-1.9335
ENSG00000260878,AC104072.1,1,-4.5900,7,-2.1774,5,-2.5162,112,2.55316,47,0.93814,11,-1.6956
ENSG00000151834,GABRA2,3,-4.3809,124,1.09075,26,-1.4624,154,1.51672,85,0.50093,26,-1.5859
ENSG00000109158,GABRA4,6,-3.1247,58,0.21981,40,-0.3838,70,0.54365,58,0.27044,57,0.24701
ENSG00000260918,AC107398.3,51,-1.2313,75,-0.6219,70,-0.7377,175,0.76895,151,0.62046,109,-0.0449
ENSG00000075539,FRYL,168,2.52080,61,0.47034,24,-1.0540,14,-1.8110,33,-0.5984,18,-1.5793
ENSG00000109180,OCIAD1,191,-0.9471,231,-0.6482,169,-1.1355,323,-0.1149,510,0.80446,418,0.37577
ENSG00000145247,OCIAD2,13,-2.4461,41,-0.7763,33,-1.0847,107,0.80666,98,0.79866,71,0.13112
ENSG00000109184,DCUN1D4,60,-0.0477,35,-0.9019,32,-1.0220,45,-0.5210,76,0.40013,86,0.66512
ENSG00000163069,SGCB,174,1.86451,46,-0.5125,43,-0.6293,89,0.56938,41,-0.7939,37,-0.9624
ENSG00000109189,USP46,53,-1.1400,95,-0.2352,52,-1.1724,158,0.60332,147,0.58012,115,0.07878
ENSG00000226950,DANCR,52,0.33471,44,0.03992,43,0.01253,84,1.18807,30,-0.6476,29,-0.6790
ENSG00000145216,FIP1L1,30,-0.1675,62,1.08421,31,-0.0972,13,-1.4581,35,0.09978,30,-0.2054
ENSG00000072201,LNX1,2,-3.9518,24,-0.3412,3,-3.1033,41,0.55349,41,0.66794,42,0.71467
ENSG00000157404,KIT,9,-2.4687,20,-1.2847,21,-1.1985,1,-5.5251,133,2.95341,25,-1.0709
ENSG00000134851,TMEM165,181,2.27466,36,-0.6908,33,-0.7908,20,-1.5554,49,-0.2228,36,-0.7524
ENSG00000134852,CLOCK,27,-0.4489,69,1.11342,19,-1.0005,39,0.13279,32,-0.2176,36,-0.0441
ENSG00000090989,EXOC1,46,-0.1307,37,-0.4664,40,-0.3508,30,-0.7885,65,0.52271,58,0.29275
ENSG00000128050,PAICS,81,0.82641,37,-0.4803,58,0.23464,54,0.11397,47,-0.1317,39,-0.4705
ENSG00000174780,SRP72,77,-0.0034,63,-0.3223,42,-0.9505,88,0.22914,85,0.20751,87,0.24046
ENSG00000171476,HOPX,46,-2.4845,189,-0.3389,137,-0.8467,509,1.39106,343,0.80393,149,-0.8114
ENSG00000047315,POLR2B,87,0.18952,28,-1.5572,26,-1.6815,66,-0.2576,129,1.09166,77,-0.0084
ENSG00000163453,IGFBP7,410,2.66738,105,-0.0437,112,0.07228,88,-0.3258,35,-1.8981,37,-1.7968
ENSG00000150471,ADGRL3,46,-0.8895,116,0.63400,37,-1.2277,148,1.06311,89,0.21283,58,-0.5937
ENSG00000145242,EPHA5,12,-2.6298,59,-0.2201,35,-1.0422,7,-3.2850,62,-0.1493,151,1.91998
ENSG00000033178,UBA6,36,0.12073,55,0.86709,13,-1.4105,37,0.17585,35,0.08843,27,-0.3507
ENSG00000083896,YTHDC1,160,1.60988,78,0.28437,51,-0.4230,60,-0.1538,50,-0.5072,39,-0.9389
ENSG00000132467,UTP3,24,-0.1890,8,-1.8593,11,-1.3987,24,-0.2117,35,0.54051,39,0.77387
ENSG00000018189,RUFY3,235,-0.1889,201,-0.4381,132,-1.0978,269,0.03152,335,0.47959,302,0.26481
ENSG00000132463,GRSF1,199,0.53892,82,-0.8963,71,-1.1168,83,-0.8809,187,0.51528,174,0.36506
ENSG00000173542,MOB1B,78,0.17273,32,-1.2271,20,-1.9102,44,-0.7214,102,0.77494,91,0.52545
ENSG00000156136,DCK,58,0.60253,39,-0.0303,14,-1.6201,29,-0.5302,50,0.41352,41,0.05442
ENSG00000080493,SLC4A4,106,1.28173,73,0.58217,32,-0.7468,158,2.12065,7,-3.1858,14,-2.1684
ENSG00000132466,ANKRD17,89,0.24129,75,-0.0406,61,-0.3653,91,0.27783,74,-0.0674,75,-0.0403
ENSG00000169116,PARM1,7,-3.7223,6,-3.9539,36,-1.4089,0,-8.5990,171,1.48101,158,1.27645
ENSG00000163743,RCHY1,54,0.27456,22,-1.1034,22,-1.1593,37,-0.3276,60,0.57081,54,0.34080
ENSG00000138769,CDKL2,32,0.05370,24,-0.4033,24,-0.3969,20,-0.6698,46,0.84669,27,-0.2551
ENSG00000138757,G3BP2,174,-1.2741,199,-1.0684,179,-1.2309,349,-0.1870,613,0.95105,500,0.49550
ENSG00000138768,USO1,55,-0.1097,49,-0.3116,47,-0.3570,46,-0.3960,72,0.41295,65,0.18068
ENSG00000198301,SDAD1,30,-0.3826,42,0.15311,13,-1.6018,17,-1.2609,51,0.58834,51,0.55742
ENSG00000138760,SCARB2,351,1.90063,134,0.09916,77,-0.7880,102,-0.3393,64,-1.1882,108,-0.2923
ENSG00000138758,SEPTIN11,115,0.55494,92,0.18232,78,-0.0965,128,0.74502,65,-0.4350,59,-0.6202
ENSG00000118816,CCNI,363,1.17454,139,-0.4662,249,0.49053,124,-0.6529,106,-1.0011,200,0.14451
ENSG00000138764,CCNG2,35,-0.0640,34,-0.0977,6,-2.6069,85,1.53564,49,0.63741,15,-1.5102
ENSG00000169288,MRPL1,40,-0.7084,29,-1.2030,33,-0.9659,59,-0.0739,84,0.62084,83,0.59350
ENSG00000163291,PAQR3,43,0.48906,14,-1.2444,10,-1.7139,47,0.63466,38,0.32129,33,0.06712
ENSG00000273156,AC124016.2,21,-0.5989,19,-0.7487,21,-0.6405,37,0.30218,49,0.93732,26,-0.3081
ENSG00000138668,HNRNPD,147,0.67379,71,-0.5430,77,-0.4107,126,0.40147,83,-0.3207,102,0.06599
ENSG00000152795,HNRNPDL,498,0.64733,255,-0.4658,165,-1.1476,459,0.50369,355,0.07938,319,-0.1262
ENSG00000145293,ENOPH1,174,0.52290,42,-1.7154,84,-0.6680,121,-0.0795,155,0.38351,144,0.24634
ENSG00000145284,SCD5,876,1.60841,224,-0.7608,228,-0.7343,396,0.15659,292,-0.3931,288,-0.4155
ENSG00000138674,SEC31A,58,0.11765,42,-0.3862,31,-0.8852,40,-0.4578,76,0.70798,53,-0.0098
ENSG00000251022,THAP9-AS1,40,0.54049,1,-4.4036,24,-0.3202,39,0.46634,31,0.11545,34,0.28231
ENSG00000138663,COPS4,66,-0.7388,46,-1.2976,78,-0.4700,69,-0.6707,140,0.59054,149,0.73096
ENSG00000163319,MRPS18C,42,-0.8421,49,-0.5977,92,0.43222,42,-0.8132,78,0.18235,93,0.55479
ENSG00000163624,CDS1,71,0.39336,19,-1.6199,16,-1.9375,51,-0.1276,63,0.23904,81,0.77782
ENSG00000163625,WDFY3,97,0.50189,94,0.43921,49,-0.5982,91,0.38665,67,-0.1350,55,-0.4788
ENSG00000109339,MAPK10,112,-0.7397,150,-0.2743,140,-0.3855,108,-0.7946,242,0.62270,215,0.37437
ENSG00000170502,NUDT9,53,0.26992,6,-2.8813,38,-0.2832,54,0.28875,48,0.12332,57,0.45773
ENSG00000152583,SPARCL1,949,0.01119,1441,0.72456,851,-0.1684,1553,0.85884,396,-1.5038,979,0.07176
ENSG00000118785,SPP1,1062,3.35143,142,-0.7203,238,0.10431,17,-3.8367,74,-1.8752,90,-1.5735
ENSG00000163644,PPM1K,160,0.85075,57,-0.8430,85,-0.2233,130,0.47458,72,-0.5508,102,0.08615
ENSG00000145337,PYURF,112,0.28429,59,-0.7505,52,-0.9292,111,0.26580,111,0.31836,99,0.10262
ENSG00000138641,HERC3,23,-0.6919,9,-2.1146,23,-0.7074,37,0.02055,59,1.01386,40,0.20446
ENSG00000177432,NAP1L5,61,-1.9801,146,-0.6603,166,-0.4614,47,-2.3635,317,0.74595,356,1.01547
ENSG00000185477,GPRIN3,25,-0.1718,23,-0.2996,15,-0.9052,0,-5.8619,24,-0.2167,54,1.51134
ENSG00000145335,SNCA,127,-1.6436,195,-0.9942,223,-0.7828,354,-0.0506,624,1.16562,385,0.10319
ENSG00000138698,RAP1GDS1,126,-0.4992,72,-1.3602,114,-0.6574,53,-1.8141,281,1.04537,224,0.53598
ENSG00000168785,TSPAN5,72,-0.8382,94,-0.4141,95,-0.3866,91,-0.4555,191,0.95462,118,-0.0477
ENSG00000151247,EIF4E,79,-0.4624,88,-0.2885,54,-1.0479,118,0.19791,132,0.45593,119,0.23783
ENSG00000197894,ADH5,131,0.94640,21,-1.9313,47,-0.7462,97,0.42919,94,0.45101,59,-0.4587
ENSG00000109270,LAMTOR3,62,0.11634,25,-1.3119,23,-1.4633,64,0.16824,63,0.15112,82,0.71575
ENSG00000164031,DNAJB14,49,-1.0916,85,-0.2117,58,-0.8250,91,-0.1047,114,0.32185,133,0.63687
ENSG00000164032,H2AFZ,136,-0.3595,74,-1.2969,119,-0.5681,157,-0.1336,215,0.46961,222,0.53680
ENSG00000138814,PPP3CA,97,-2.4698,208,-1.3351,296,-0.7940,359,-0.4895,893,1.34943,570,0.31778
ENSG00000109332,UBE2D3,199,0.11691,121,-0.6737,144,-0.4076,160,-0.2406,225,0.38927,203,0.18408
ENSG00000145354,CISD2,54,-0.2880,36,-0.9033,50,-0.4227,29,-1.2241,91,0.70212,82,0.48916
ENSG00000138777,PPA2,35,-0.2909,29,-0.5871,28,-0.6325,30,-0.5000,42,0.02940,63,0.87039
ENSG00000164022,AIMP1,68,1.05255,44,0.30099,20,-0.9550,31,-0.2783,36,-0.0433,30,-0.3851
ENSG00000138801,PAPSS1,101,-0.0504,38,-1.5640,50,-1.1476,109,0.08361,171,1.06182,96,-0.1557
ENSG00000138796,HADH,69,0.86965,15,-1.5875,14,-1.6228,79,1.10276,53,0.47447,25,-0.8952
ENSG00000109475,RPL34,2816,1.04111,2714,0.97290,1958,0.39360,1882,0.32574,751,-1.2726,760,-1.2528
ENSG00000198856,OSTC,27,-0.3158,42,0.38015,15,-1.1946,27,-0.3502,47,0.69637,30,-0.1579
ENSG00000164089,ETNPPL,163,0.67452,189,0.94728,58,-1.0138,357,2.26131,19,-2.8536,35,-1.9054
ENSG00000188517,COL25A1,31,-0.3414,16,-1.3764,4,-3.3561,192,3.47476,31,-0.4321,3,-3.9565
ENSG00000138802,SEC24B,55,0.71682,23,-0.7143,31,-0.2707,35,-0.0685,40,0.17296,33,-0.1514
ENSG00000123739,PLA2G12A,59,0.13907,58,0.13679,36,-0.6391,35,-0.6651,67,0.44043,54,0.00159
ENSG00000138660,AP1AR,45,-0.0967,35,-0.5047,36,-0.4620,47,-0.0332,60,0.42695,51,0.11140
ENSG00000174720,LARP7,104,1.38363,42,-0.1972,69,0.61340,56,0.25627,24,-1.2310,32,-0.7209
ENSG00000145362,ANK2,227,-1.1176,401,-0.2232,335,-0.5133,454,-0.0242,580,0.46540,552,0.36166
ENSG00000145349,CAMK2D,92,-1.7117,116,-1.3579,136,-1.1159,581,1.32362,367,0.58082,273,-0.0193
ENSG00000164100,NDST3,0,-7.1914,4,-2.7165,1,-4.3067,21,-0.5163,38,0.57946,64,1.85867
ENSG00000269893,SNHG8,172,-0.0585,193,0.12702,229,0.41560,116,-0.6865,185,0.07503,173,-0.0546
ENSG00000164096,C4orf3,303,0.82581,133,-0.5519,219,0.25536,225,0.30749,162,-0.2705,147,-0.4446
ENSG00000164111,ANXA5,212,3.30010,31,-0.5849,30,-0.6494,37,-0.3220,20,-1.4016,5,-3.4095
ENSG00000138686,BBS7,9,-2.1166,24,-0.6383,14,-1.4581,18,-1.1043,56,0.87312,58,0.95915
ENSG00000138688,KIAA1109,104,-0.3376,236,1.06465,75,-0.8480,118,-0.1316,108,-0.3098,137,0.13216
ENSG00000164070,HSPA4L,41,-1.2669,68,-0.4956,59,-0.7120,49,-1.0075,135,0.77859,127,0.63841
ENSG00000164040,PGRMC2,69,-0.1696,63,-0.3135,63,-0.2994,95,0.37514,88,0.28513,72,-0.1176
