Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to11,Feature log2 fold change topic 7to11
ENSG00000164032,H2AFZ,3,-4.0576,109,1.06049,46,-0.3966,98,0.87601,56,-0.0574
ENSG00000138814,PPP3CA,3,-5.6419,1130,3.89402,138,-0.4155,50,-1.8593,58,-2.1961
ENSG00000109332,UBE2D3,375,1.38983,252,0.69809,91,-1.0667,89,-0.9464,163,-0.0171
ENSG00000164039,BDH2,3,-3.8149,32,-0.6404,59,0.42914,108,1.35177,42,-0.3591
ENSG00000138801,PAPSS1,6,-3.9336,143,0.87295,38,-1.3734,56,-0.6147,120,1.16227
ENSG00000109475,RPL34,2299,-0.0618,663,-1.9496,772,-1.9567,2353,-0.0254,3734,1.55327
ENSG00000164089,ETNPPL,3,-4.6229,78,-0.1229,261,3.80841,1,-5.6385,13,-3.4743
ENSG00000174720,LARP7,644,3.34669,67,-0.8500,40,-1.8203,123,0.09584,64,-1.3172
ENSG00000145362,ANK2,3,-5.8117,765,2.48942,235,0.41136,24,-3.0740,125,-1.0000
ENSG00000145349,CAMK2D,3,-3.7877,272,3.42999,40,-0.3267,1,-4.8057,25,-1.3971
ENSG00000174607,UGT8,3,-5.3586,13,-3.5060,8,-4.5292,1,-6.3731,302,5.36247
ENSG00000269893,SNHG8,10,-3.8677,70,-1.0431,51,-1.7159,5,-4.6673,254,2.66117
ENSG00000164096,C4orf3,22,-3.6511,316,0.33769,130,-1.2236,429,0.84108,332,0.78588
ENSG00000164111,ANXA5,493,2.01192,21,-2.9682,82,-1.1468,248,0.76071,141,-0.2604
ENSG00000138685,FGF2,3,-3.4389,0,-7.9678,61,1.10376,56,0.65931,33,-0.2751
ENSG00000138650,PCDH10,3,-3.9151,169,2.06172,64,0.43938,1,-4.9324,41,-0.5762
ENSG00000151012,SLC7A11,610,3.95492,0,-9.2472,90,-0.0189,1,-5.7413,24,-2.6130
ENSG00000109390,NDUFC1,1287,3.11914,163,-0.6702,157,-0.8696,88,-1.5914,151,-1.1459
ENSG00000153130,SCOC,537,1.92693,311,0.92800,77,-1.4692,51,-1.8893,163,-0.2079
ENSG00000109458,GAB1,3,-4.2590,14,-2.2782,17,-2.2544,1,-5.2754,130,3.41962
ENSG00000153147,SMARCA5,151,0.73227,105,0.14861,58,-0.9159,10,-3.3009,123,0.74001
ENSG00000170390,DCLK2,3,-3.6744,147,2.12676,60,0.65041,1,-4.6930,30,-0.8652
ENSG00000145425,RPS3A,2618,1.08446,446,-1.7019,462,-1.8763,1646,0.30547,1773,0.80340
ENSG00000109670,FBXW7,3,-5.0538,806,4.15498,85,-0.5434,1,-6.0685,37,-2.2349
ENSG00000109654,TRIM2,488,1.33278,215,-0.0388,125,-1.0265,1,-7.0153,268,0.57502
ENSG00000164114,MAP9,267,1.79656,335,2.26017,70,-0.5467,1,-5.7863,43,-1.6292
ENSG00000061918,GUCY1B1,3,-5.2153,985,4.54034,102,-0.4224,37,-1.8672,14,-3.9084
ENSG00000120251,GRIA2,3,-4.8132,610,3.74456,77,-0.4250,1,-5.8284,43,-1.7041
ENSG00000164125,GASK1B,393,3.72005,36,-0.8331,58,-0.1576,1,-5.2013,17,-2.5577
ENSG00000164124,TMEM144,3,-5.9504,38,-2.5682,19,-3.8964,1,-6.9592,447,4.71957
ENSG00000109466,KLHL2,3,-4.3844,196,1.71877,28,-1.6511,59,-0.3016,89,0.64547
ENSG00000052802,MSMO1,3,-4.4694,205,1.69097,71,-0.1216,1,-5.4853,82,0.22194
ENSG00000109472,CPE,12,-6.1892,1022,0.31013,2268,2.87988,404,-1.1320,205,-2.7441
ENSG00000196104,SPOCK3,3,-5.3812,117,-0.3114,32,-2.5131,87,-0.7752,254,2.31951
ENSG00000109572,CLCN3,3,-4.5979,188,1.37116,42,-1.2075,45,-0.9562,110,0.85800
ENSG00000198948,MFAP3L,3,-3.5550,32,-0.3463,48,0.35852,1,-4.5741,52,0.78678
ENSG00000164106,SCRG1,3,-5.6271,146,-0.2385,233,0.67483,183,0.11637,167,-0.0406
ENSG00000150625,GPM6A,49,-4.1902,3635,2.74762,1163,0.74469,496,-0.7841,275,-2.2168
ENSG00000173320,STOX2,95,0.76494,223,2.36000,19,-1.9400,1,-5.1300,55,-0.1810
ENSG00000151729,SLC25A4,3,-4.7621,346,2.34519,63,-0.7118,1,-5.7770,97,0.09713
ENSG00000073578,SDHA,198,1.99706,91,0.60241,44,-0.6425,25,-1.3972,49,-0.6134
ENSG00000249915,PDCD6,3,-4.4027,244,2.13209,58,-0.4367,5,-3.8758,75,0.07132
ENSG00000180104,EXOC3,3,-3.4494,112,1.88541,32,-0.3232,8,-2.3195,39,0.09489
ENSG00000171368,TPPP,3,-6.2188,505,1.12611,82,-1.9616,1,-7.2203,412,1.70532
ENSG00000049656,CLPTM1L,3,-3.6550,122,1.76981,28,-0.7875,1,-4.6732,53,0.58438
ENSG00000145494,NDUFS6,754,2.56301,130,-0.5445,137,-0.5624,113,-0.7528,124,-0.9192
ENSG00000078295,ADCY2,3,-4.1576,175,1.80132,121,1.61947,49,-0.3579,17,-2.5022
ENSG00000247516,MIR4458HG,348,2.70424,10,-3.0208,42,-1.1580,62,-0.3954,66,-0.4509
ENSG00000150753,CCT5,262,2.43133,214,2.00429,40,-0.9679,1,-5.3170,29,-1.7377
ENSG00000145495,MARCH6,277,1.20291,274,1.18662,87,-0.8066,69,-1.0212,119,-0.2981
ENSG00000169862,CTNND2,5,-4.8701,290,1.08212,174,0.29442,6,-4.6115,167,0.27903
ENSG00000038382,TRIO,3,-3.6246,210,3.01464,29,-0.7189,1,-4.6435,33,-0.5955
ENSG00000154122,ANKH,202,1.32887,188,1.20420,43,-1.3451,17,-2.4736,93,0.06453
ENSG00000154153,RETREG1,185,1.57302,68,-0.1104,14,-2.7050,1,-5.4301,102,1.02604
ENSG00000145555,MYO10,301,1.00505,28,-2.6568,167,0.04176,54,-1.6729,183,0.31106
ENSG00000176788,BASP1,8,-4.9168,1613,3.88050,191,-0.4825,92,-1.5041,84,-2.1787
ENSG00000056097,ZFR,3,-4.5541,140,0.89867,64,-0.4282,1,-5.5700,110,0.96059
ENSG00000113387,SUB1,165,-0.0287,459,1.72573,92,-1.0894,59,-1.5789,177,0.14737
ENSG00000164187,LMBRD2,3,-4.0241,348,3.68840,47,-0.3349,1,-5.0414,24,-1.7502
ENSG00000152620,NADK2,552,4.20536,45,-0.8363,50,-0.7817,1,-5.5034,19,-2.6497
ENSG00000079215,SLC1A3,1257,1.43688,221,-1.3570,1337,2.49833,42,-3.7768,74,-3.6374
ENSG00000113594,LIFR,726,3.20429,56,-1.3792,63,-1.3923,1,-6.3344,108,-0.5851
ENSG00000145592,RPL37,796,-2.1084,520,-2.7331,1125,-1.8189,2893,-0.1561,5509,2.12366
ENSG00000250722,SELENOP,3,-7.0229,44,-3.4445,108,-2.3997,173,-1.4566,875,3.25924
ENSG00000112972,HMGCS1,3,-4.5255,237,1.89842,92,0.30198,7,-3.4552,69,-0.3284
ENSG00000172239,PAIP1,3,-3.9830,79,0.60701,34,-0.8766,153,1.78014,52,-0.1066
ENSG00000112992,NNT,107,1.78958,105,1.75169,39,0.10225,1,-4.4706,16,-1.7398
ENSG00000164172,MOCS2,3,-4.0497,93,0.80685,35,-0.9034,187,2.08089,47,-0.4382
ENSG00000164258,NDUFS4,3,-3.9848,49,-0.1691,51,-0.1275,61,0.18004,66,0.58017
ENSG00000134352,IL6ST,3,-5.4389,175,0.26041,93,-0.8722,287,1.08395,179,0.52805
ENSG00000062194,GPBP1,356,2.44872,71,-0.3824,55,-0.9196,92,0.01899,64,-0.8366
ENSG00000164182,NDUFAF2,3,-3.5044,60,0.68758,25,-0.8075,1,-4.5235,58,1.29626
ENSG00000130449,ZSWIM6,3,-4.0511,61,0.12509,31,-1.1088,1,-5.0680,93,1.80657
ENSG00000153006,SREK1IP1,3,-3.7619,80,0.88316,44,-0.0895,47,0.01682,50,0.17349
ENSG00000112851,ERBIN,314,1.51582,55,-1.2855,67,-1.1654,13,-3.3439,165,0.75975
ENSG00000153914,SREK1,217,1.65669,105,0.39029,39,-1.3097,101,0.33838,72,-0.3173
ENSG00000145675,PIK3R1,3,-4.4245,255,2.19197,76,0.07356,1,-5.4405,64,-0.3430
ENSG00000131711,MAP1B,3,-8.6382,5722,2.61340,1374,0.00597,218,-2.7678,1001,-0.7450
ENSG00000083312,TNPO1,3,-4.1172,91,0.69096,28,-1.3470,67,0.19340,82,0.99500
ENSG00000145741,BTF3,263,0.38367,86,-1.3463,126,-0.9131,281,0.49233,254,0.59550
ENSG00000171617,ENC1,3,-5.6471,1604,5.77174,83,-1.3100,31,-2.5646,1,-7.4541
ENSG00000164346,NSA2,209,0.78080,22,-2.6137,54,-1.5449,246,1.06284,157,0.55615
ENSG00000113161,HMGCR,3,-3.5912,229,3.31906,37,-0.1978,1,-4.5714,22,-1.3866
ENSG00000171530,TBCA,1383,3.05694,346,0.36278,159,-1.0097,156,-0.8863,136,-1.5334
ENSG00000085365,SCAMP1,3,-4.4152,308,2.61990,51,-0.6749,61,-0.2955,56,-0.6357
ENSG00000152413,HOMER1,3,-3.8009,278,3.46851,30,-0.8231,121,1.56604,6,-3.6033
ENSG00000039319,ZFYVE16,3,-3.6523,14,-1.6830,27,-0.8296,2,-4.4952,75,2.11656
ENSG00000186468,RPS23,1493,-0.5458,498,-2.1941,668,-1.9929,1653,-0.3891,3530,1.90605
ENSG00000174695,TMEM167A,33,-0.9467,156,1.56431,49,-0.4453,107,0.90384,47,-0.6371
ENSG00000038427,VCAN,3,-5.1671,8,-3.9765,54,-1.4597,17,-2.9308,233,2.85801
ENSG00000164176,EDIL3,3,-7.0049,214,-1.1117,68,-3.0927,140,-1.7529,859,3.19403
ENSG00000127184,COX7C,3082,2.06342,686,-0.5087,490,-1.1964,463,-1.1098,950,0.00065
ENSG00000081189,MEF2C,3,-5.1078,825,4.09937,123,0.08151,1,-6.1226,20,-3.2596
ENSG00000175745,NR2F1,301,2.20389,107,0.34756,106,0.42063,38,-1.2719,37,-1.7572
ENSG00000164292,RHOBTB3,3,-4.5626,15,-2.5005,116,0.76107,11,-2.9024,103,0.70886
ENSG00000113441,LNPEP,151,1.54423,158,1.62670,33,-1.1058,1,-5.1581,51,-0.4000
ENSG00000145730,PAM,3,-3.9642,300,3.35444,40,-0.5510,40,-0.4335,25,-1.6030
ENSG00000145743,FBXL17,3,-3.5890,182,2.71709,54,0.55147,1,-4.6080,21,-1.4292
ENSG00000198961,PJA2,60,-1.3108,454,2.03520,77,-1.1002,64,-1.2249,150,0.15123
ENSG00000164209,SLC25A46,3,-3.7743,230,2.98745,22,-1.3413,40,-0.2432,35,-0.6706
ENSG00000224032,EPB41L4A-AS1,3,-4.0202,43,-0.3816,26,-1.3420,1,-5.0374,97,2.18056
ENSG00000134982,APC,3,-4.6762,122,0.53305,125,0.75263,1,-5.6908,93,0.15088
ENSG00000129625,REEP5,3,-5.5522,320,1.13801,89,-1.0725,59,-1.5260,224,1.04705
ENSG00000152503,TRIM36,3,-3.5660,204,3.04546,35,-0.2616,1,-4.5850,26,-0.9802
ENSG00000134970,TMED7,64,-0.6832,143,0.58306,47,-1.3311,17,-2.6435,146,1.25629
ENSG00000177879,AP3S1,3,-4.2151,159,1.54080,40,-0.8452,130,1.18769,58,-0.2557
ENSG00000092421,SEMA6A,3,-4.2321,31,-1.1338,10,-2.9532,7,-3.3113,127,3.35399
ENSG00000133835,HSD17B4,3,-4.5601,58,-0.5266,52,-0.7979,126,0.71680,109,0.92231
ENSG00000155324,GRAMD2B,546,3.48971,46,-1.0746,65,-0.6737,22,-2.1831,44,-1.6160
ENSG00000164904,ALDH7A1,762,3.36383,59,-1.2842,128,-0.1240,1,-6.3244,58,-1.7729
ENSG00000164241,C5orf63,3,-6.5387,152,-1.1381,746,2.22538,160,-1.0688,192,-1.1491
ENSG00000064651,SLC12A2,3,-5.3855,54,-1.4850,31,-2.5576,97,-0.6083,266,2.67352
ENSG00000169567,HINT1,137,-1.2094,576,1.06855,199,-0.7765,133,-1.2633,376,0.64377
ENSG00000186687,LYRM7,3,-2.8904,0,-7.4252,36,0.74564,11,-1.2250,31,0.60538
ENSG00000158985,CDC42SE2,8,-3.1310,262,2.32447,40,-1.0418,2,-4.8072,78,0.24776
ENSG00000164398,ACSL6,3,-3.5989,88,1.23804,104,2.50230,9,-2.3093,9,-2.8876
ENSG00000113522,RAD50,3,-3.8040,53,0.15276,27,-1.0451,178,2.33940,42,-0.3037
ENSG00000131437,KIF3A,3,-4.8048,561,3.49089,86,-0.2090,1,-5.8201,46,-1.5589
ENSG00000164402,SEPTIN8,3,-6.5043,226,-0.5027,148,-1.3289,39,-3.1181,544,2.18936
ENSG00000198944,SOWAHA,3,-3.4218,146,2.47806,39,0.11726,1,-4.4413,27,-0.6988
ENSG00000164405,UQCRQ,1209,1.80637,446,0.07945,296,-0.6742,219,-1.0187,380,-0.2740
ENSG00000072364,AFF4,397,3.09958,79,0.03447,49,-0.8626,1,-5.5179,46,-1.1543
ENSG00000170606,HSPA4,3,-4.0770,145,1.55475,32,-1.0427,67,0.24140,65,0.30529
ENSG00000213585,VDAC1,490,2.58587,192,0.78905,70,-0.9471,89,-0.4367,64,-1.3537
ENSG00000113558,SKP1,1143,1.56296,668,0.62020,272,-0.9477,274,-0.7869,422,-0.1958
ENSG00000113575,PPP2CA,3,-5.1328,481,2.50506,91,-0.5299,115,-0.0773,91,-0.6791
ENSG00000119048,UBE2B,3,-4.1461,180,1.86977,40,-0.7594,9,-2.8617,71,0.44683
ENSG00000152700,SAR1B,3,-4.0578,56,-0.0168,48,-0.3299,1,-5.0749,85,1.29350
ENSG00000164615,CAMLG,3,-4.3411,143,1.20085,53,-0.5234,219,1.99211,48,-0.8465
ENSG00000181904,C5orf24,3,-4.3567,120,0.88022,23,-1.9368,253,2.27217,66,-0.1744
ENSG00000113648,H2AFY,3,-4.3492,159,1.37095,35,-1.2353,183,1.63030,64,-0.2273
ENSG00000145824,CXCL14,3,-5.5469,475,1.87375,404,2.53450,1,-6.5611,15,-4.1851
ENSG00000152377,SPOCK1,3,-6.0148,885,2.50146,147,-0.7702,144,-0.6769,194,-0.3350
ENSG00000177733,HNRNPA0,109,0.07315,223,1.27600,65,-0.8661,155,0.65133,92,-0.3009
ENSG00000132563,REEP2,73,0.09109,273,2.49089,102,0.84689,3,-4.2884,20,-2.4044
ENSG00000113013,HSPA9,607,2.33470,326,1.13919,104,-0.8361,13,-3.6827,109,-0.9396
ENSG00000044115,CTNNA1,3,-5.1159,16,-2.9797,91,-0.5106,121,0.03090,179,1.37402
ENSG00000120727,PAIP2,474,2.32609,170,0.44879,76,-0.9571,22,-2.6344,104,-0.5159
ENSG00000170464,DNAJC18,3,-3.6007,74,0.93855,36,-0.2844,23,-0.9284,50,0.52723
ENSG00000131508,UBE2D2,3,-4.3995,89,0.33736,53,-0.5945,1,-5.4157,109,1.36266
ENSG00000171604,CXXC5,3,-5.5465,436,1.70882,99,-0.8818,187,0.23994,168,0.12903
ENSG00000146005,PSD2,214,2.12208,49,-0.4057,100,0.98338,1,-5.2339,28,-1.7540
ENSG00000185129,PURA,147,1.07428,84,0.13377,25,-1.9506,114,0.64408,85,0.28381
ENSG00000182700,IGIP,3,-4.4119,131,0.95244,46,-0.8631,63,-0.2402,94,0.75369
ENSG00000120306,CYSTM1,1244,3.71757,120,-0.7849,149,-0.5415,65,-1.7045,62,-2.3274
ENSG00000113068,PFDN1,119,0.84149,97,0.49748,37,-1.1824,151,1.25707,61,-0.3845
ENSG00000131503,ANKHD1,242,2.07414,67,-0.1494,48,-0.8077,1,-5.3696,72,-0.0723
ENSG00000131495,NDUFA2,197,0.03937,236,0.32872,123,-0.8246,91,-1.1474,244,0.71277
ENSG00000113141,IK,311,2.04893,62,-0.6866,32,-1.8923,124,0.40358,93,-0.0834
ENSG00000146007,ZMAT2,3,-4.2242,171,1.67462,62,-0.0798,17,-2.0145,66,0.07034
ENSG00000178913,TAF7,244,2.20166,56,-0.3403,46,-0.7877,18,-2.0240,63,-0.2664
ENSG00000131507,NDFIP1,204,0.01329,742,2.31425,176,-0.2772,122,-0.7852,127,-1.0638
ENSG00000113578,FGF1,3,-6.5441,13,-4.6525,83,-2.2873,164,-1.0343,619,3.09801
ENSG00000113580,NR3C1,3,-3.7547,51,0.14713,29,-0.8712,39,-0.2837,66,1.13661
ENSG00000133706,LARS,3,-3.9978,101,1.00700,43,-0.4509,184,2.12570,37,-0.9092
ENSG00000156475,PPP2R2B,3,-4.1997,204,2.04760,40,-0.8437,70,0.17445,59,-0.1562
ENSG00000113657,DPYSL3,843,3.79448,103,-0.3884,69,-1.1697,31,-2.1564,53,-1.8949
ENSG00000113712,CSNK1A1,172,0.51018,192,0.68700,88,-0.6665,162,0.40834,118,-0.1530
ENSG00000070808,CAMK2A,3,-5.2347,721,3.35501,172,0.59879,84,-0.6622,19,-3.4693
ENSG00000070814,TCOF1,3,-3.4109,125,2.16789,28,-0.5053,26,-0.5214,32,-0.2827
ENSG00000019582,CD74,561,1.64834,8,-4.7172,23,-3.6229,355,0.82981,271,0.71150
ENSG00000164587,RPS14,883,-0.8128,394,-2.0231,621,-1.5498,1875,0.36775,2278,1.44647
ENSG00000070614,NDST1,3,-3.4570,55,0.61961,31,-0.3807,1,-4.4763,52,1.02907
ENSG00000171992,SYNPO,3,-4.8778,498,3.01742,114,0.24794,166,0.80686,20,-3.0368
ENSG00000197043,ANXA6,350,1.94749,376,2.09121,75,-0.7782,200,0.91880,21,-3.1754
ENSG00000113140,SPARC,2080,2.22667,245,-1.3582,212,-1.7928,589,-0.0113,594,0.00677
ENSG00000177556,ATOX1,480,1.68562,80,-1.2411,84,-1.3424,85,-1.1431,214,0.51693
ENSG00000145907,G3BP1,3,-3.5345,99,1.54690,31,-0.4628,17,-1.3055,45,0.33550
ENSG00000155511,GRIA1,282,2.79021,265,2.64284,33,-1.1582,18,-1.8592,4,-4.4805
ENSG00000155506,LARP1,3,-4.9762,382,2.23838,104,-0.0837,111,0.04002,76,-0.8135
ENSG00000170271,FAXDC2,32,-1.7054,4,-4.5369,50,-1.2412,85,-0.2619,166,1.86399
ENSG00000055163,CYFIP2,3,-5.1677,582,2.90107,134,0.17081,169,0.50176,40,-2.2533
ENSG00000145860,RNF145,3,-3.8155,214,2.73624,51,0.10454,21,-1.2490,28,-1.2060
ENSG00000113312,TTC1,3,-4.2201,98,0.68804,30,-1.3149,96,0.65018,83,0.78378
ENSG00000164609,SLU7,271,1.57063,203,1.04778,76,-0.6473,74,-0.5672,81,-0.6728
ENSG00000145864,GABRB2,3,-4.3953,524,4.25807,69,-0.0885,1,-5.4113,12,-3.3521
ENSG00000022355,GABRA1,3,-4.3071,538,4.66043,60,-0.2310,22,-1.6894,0,-7.0756
ENSG00000113327,GABRG2,3,-3.3760,246,4.03794,42,0.35674,1,-4.3958,3,-4.3322
ENSG00000145934,TENM2,3,-3.0962,207,4.11728,36,0.39681,1,-4.1173,1,-5.5276
ENSG00000113645,WWC1,213,2.93118,62,0.54035,50,0.22670,1,-4.7133,12,-2.4597
ENSG00000188573,FBLL1,3,-2.9985,187,3.98287,32,0.29655,1,-4.0202,3,-3.8789
ENSG00000181163,NPM1,1375,3.10762,136,-1.0599,65,-2.4133,168,-0.7349,219,-0.5118
ENSG00000072803,FBXW11,159,1.37244,134,1.06558,44,-0.8742,2,-5.2622,69,-0.0332
ENSG00000120129,DUSP1,72,-1.6994,6,-5.2637,112,-1.2298,608,1.73279,282,0.73003
ENSG00000113732,ATP6V0E1,112,0.85951,34,-1.0365,95,0.77831,16,-2.1599,56,-0.4027
ENSG00000113742,CPEB4,3,-3.9544,152,1.80096,58,0.16937,19,-1.5373,47,-0.2904
ENSG00000170091,NSG2,3,-4.3995,460,3.75421,35,-1.2811,144,1.13967,17,-2.8023
ENSG00000145920,CPLX2,3,-6.5054,1754,3.38038,447,0.77435,64,-2.3761,54,-3.2781
ENSG00000122203,KIAA1191,20,-1.7732,257,2.43612,70,0.11859,1,-5.2860,48,-0.7682
ENSG00000146066,HIGD2A,360,1.97982,139,0.30060,85,-0.5681,14,-3.0916,100,-0.3580
ENSG00000175416,CLTB,3,-5.2734,535,2.52693,92,-0.6760,8,-4.1493,127,-0.1076
ENSG00000074317,SNCB,3,-5.4865,1242,4.76951,104,-0.7357,45,-1.8759,18,-3.8196
ENSG00000169230,PRELID1,3,-4.3350,81,0.25734,63,-0.1704,64,-0.1116,84,0.57387
ENSG00000183258,DDX41,150,1.76880,176,2.08784,32,-0.9209,10,-2.4551,31,-1.2138
ENSG00000184840,TMED9,3,-4.4543,136,0.97290,69,-0.1745,77,0.04566,81,0.19624
ENSG00000145912,NHP2,260,1.19587,173,0.50451,104,-0.3842,55,-1.2776,119,-0.1637
ENSG00000169045,HNRNPH1,3,-4.9485,155,0.61013,66,-0.8670,222,1.22708,118,0.28678
ENSG00000127022,CANX,1899,2.56560,621,0.47028,253,-1.0983,74,-2.7611,350,-0.6754
ENSG00000161011,SQSTM1,260,0.41812,322,0.77408,154,-0.4958,193,-0.0579,193,-0.0943
ENSG00000197226,TBC1D9B,3,-4.3108,93,0.49744,37,-1.0805,2,-5.1469,108,1.61029
ENSG00000113269,RNF130,3,-5.5756,106,-0.6800,51,-2.0160,109,-0.6293,286,2.20595
ENSG00000050748,MAPK9,3,-3.6758,161,2.30685,20,-1.3771,70,0.76360,37,-0.3827
ENSG00000146063,TRIM41,3,-3.9270,40,-0.4180,22,-1.4860,56,0.11770,81,1.54003
ENSG00000204628,RACK1,825,0.87820,301,-0.7326,201,-1.5494,542,0.18585,608,0.68301
ENSG00000124570,SERPINB6,268,1.84323,12,-3.0205,56,-0.9041,64,-0.5609,100,0.22463
ENSG00000137267,TUBB2A,3,-5.9035,1371,3.93831,252,0.41915,40,-2.4576,18,-4.2749
ENSG00000137285,TUBB2B,441,0.56740,306,-0.0199,653,1.84492,192,-0.7417,103,-2.2305
ENSG00000112739,PRPF4B,3,-4.0306,56,0.00511,36,-0.8092,169,1.90085,56,-6.0056
ENSG00000124785,NRN1,3,-4.3045,247,2.29728,44,-0.8063,91,0.46480,55,-0.5198
ENSG00000124783,SSR1,485,2.99971,72,-0.4833,50,-1.2342,54,-0.9254,65,-0.9501
ENSG00000111843,TMEM14C,3,-4.2762,57,-0.2457,58,-0.2728,69,0.06238,86,0.76238
ENSG00000224531,SMIM13,3,-3.7913,206,2.68320,29,-0.8914,1,-4.8092,45,-0.1434
ENSG00000205269,TMEM170B,3,-3.1970,140,2.73385,36,0.25794,1,-4.2176,19,-1.1370
ENSG00000112137,PHACTR1,3,-3.7888,185,2.44251,40,-0.3355,25,-0.9875,38,-0.5448
ENSG00000145990,GFOD1,3,-3.7234,238,3.17361,29,-0.8274,82,0.97097,18,-1.9263
ENSG00000225921,NOL7,95,0.37464,56,-0.4406,31,-1.5175,64,-0.2396,103,0.98593
ENSG00000112186,CAP2,3,-4.5580,635,4.61548,74,-0.1767,17,-2.3480,3,-5.5787
ENSG00000124795,DEK,408,2.48085,30,-1.8600,56,-1.1013,91,-0.1984,88,-0.4065
ENSG00000172201,ID4,1103,4.09733,12,-3.7552,173,0.17534,1,-6.5417,21,-3.6348
ENSG00000112294,ALDH5A1,3,-4.0074,146,1.64913,52,-0.1094,108,1.11010,39,-0.8272
ENSG00000112308,C6orf62,241,1.27940,111,-0.0169,120,0.14332,78,-0.5733,88,-0.5740
ENSG00000269293,ZSCAN16-AS1,262,1.31098,107,-0.1757,54,-1.4020,120,0.00436,133,0.28873
ENSG00000204681,GABBR1,3,-4.9155,275,1.66450,179,1.24925,22,-2.2918,60,-1.2110
ENSG00000204655,MOG,3,-5.8306,19,-3.4808,8,-4.9616,1,-6.8446,420,5.64675
ENSG00000206503,HLA-A,126,-1.0698,77,-1.7971,196,-0.4746,567,1.36254,282,0.31790
ENSG00000204592,HLA-E,212,-0.3583,9,-4.9646,121,-1.4082,709,1.67162,328,0.60535
ENSG00000204590,GNL1,3,-4.1294,101,0.84529,45,-0.5523,36,-0.7657,77,0.74547
ENSG00000196230,TUBB,99,-1.0789,601,1.90909,143,-0.6226,278,0.53353,158,-0.5703
ENSG00000137312,FLOT1,313,1.24202,247,0.82680,69,-1.3739,151,0.02214,144,-0.0879
ENSG00000204580,DDR1,467,1.32260,44,-2.3705,124,-0.9803,128,-0.7840,264,0.64821
ENSG00000204525,HLA-C,81,-1.7422,49,-2.4731,153,-0.9409,594,1.42407,324,0.71863
ENSG00000234745,HLA-B,17,-4.8419,71,-2.8229,204,-1.4661,1607,2.18457,566,0.55581
ENSG00000198563,DDX39B,238,1.53706,95,-0.0098,72,-0.5461,28,-1.8458,96,-0.0071
ENSG00000213760,ATP6V1G2,3,-3.7269,175,2.42129,36,-0.4220,9,-2.3616,40,-0.2863
ENSG00000204469,PRRC2A,3,-4.7344,186,1.17684,84,-0.1664,46,-1.0648,104,0.35420
ENSG00000204463,BAG6,362,2.55723,114,0.40963,38,-1.4967,63,-0.5232,64,-0.7594
ENSG00000204435,CSNK2B,314,1.90858,62,-0.8142,74,-0.6305,1,-5.9416,109,0.12798
ENSG00000213722,DDAH2,269,2.90575,24,-1.3045,46,-0.3787,1,-5.0059,38,-0.9200
ENSG00000204389,HSPA1A,1169,2.31873,95,-1.8428,110,-1.8519,187,-0.8302,346,0.22078
ENSG00000204388,HSPA1B,849,3.18437,70,-1.2892,36,-2.5184,80,-1.0889,134,-0.4543
ENSG00000204387,SNHG32,3,-5.5122,42,-1.9969,39,-2.3313,266,0.86633,259,1.84671
ENSG00000204371,EHMT2,3,-3.5141,80,1.18722,29,-0.5801,45,0.23127,43,0.26453
ENSG00000204356,NELFE,293,1.81639,95,-0.1101,33,-1.9265,128,0.37068,101,-0.0237
ENSG00000204314,PRRT1,3,-3.7905,286,3.57517,40,-0.3042,28,-0.8134,17,-2.1050
ENSG00000204310,AGPAT1,3,-4.1491,151,1.53592,73,0.38590,1,-5.1653,59,-0.0968
ENSG00000204308,RNF5,102,0.72130,86,0.44396,28,-1.4838,2,-4.7556,89,0.94980
ENSG00000204256,BRD2,3,-3.9030,55,0.11452,50,-0.0541,33,-0.6699,65,0.67670
ENSG00000204231,RXRB,3,-3.5826,131,2.01926,33,-0.4141,41,-0.0141,35,-0.3607
ENSG00000204227,RING1,157,1.25733,128,0.89147,37,-1.2436,8,-3.3347,82,0.28647
ENSG00000231500,RPS18,71,-4.6876,482,-1.9085,623,-1.7454,1773,0.07723,2878,2.04042
ENSG00000231925,TAPBP,128,-0.1311,152,0.14225,114,-0.3753,351,1.57549,111,-0.5478
ENSG00000112514,CUTA,227,0.52041,108,-0.6468,98,-0.9555,3,-5.7306,236,1.16001
ENSG00000197283,SYNGAP1,3,-3.4392,239,3.77352,41,0.22242,1,-4.4585,8,-2.8382
ENSG00000137288,UQCC2,3,-4.4727,25,-1.6907,79,0.06559,161,1.24274,83,0.21841
ENSG00000186577,SMIM29,3,-4.6245,246,1.83542,91,0.13498,1,-5.6333,82,-0.0892
ENSG00000272325,NUDT3,542,1.59441,237,0.17887,167,-0.4602,116,-0.9264,188,-0.3087
ENSG00000124614,RPS10,591,-0.7779,368,-1.4941,358,-1.7523,1083,0.16627,1524,1.55171
ENSG00000124507,PACSIN1,3,-4.3839,349,2.97993,70,-0.0466,158,1.31845,13,-3.1060
ENSG00000198755,RPL10A,522,-0.2424,271,-1.2420,244,-1.6058,658,0.12533,902,1.30735
ENSG00000112081,SRSF3,3,-4.8586,170,0.87753,68,-0.7045,271,1.71009,89,-0.2753
