Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000002549,LAP3,87,1.36559,45,0.20438,15,-1.5182,52,0.43717,37,-0.1279,30,-0.4627,16,-1.3705
ENSG00000118579,MED28,74,0.93750,39,-0.1353,35,-0.3099,45,0.07437,48,0.22773,18,-1.2987,34,-0.3565
ENSG00000145147,SLIT2,30,-1.4975,29,-1.5544,37,-1.2071,30,-1.5306,144,1.28469,171,1.34231,55,-0.6021
ENSG00000185774,KCNIP4,17,-2.2705,52,-0.5918,88,0.25346,63,-0.3067,110,0.76282,113,0.66973,54,-0.5451
ENSG00000109606,DHX15,119,0.96771,52,-0.4228,56,-0.3014,65,-0.0593,66,-0.0478,62,-0.1485,56,-0.3169
ENSG00000250317,SMIM20,62,0.78459,30,-0.4385,27,-0.5993,50,0.40063,30,-0.5025,34,-0.2290,51,0.44925
ENSG00000168214,RBPJ,184,1.86023,80,0.28698,34,-1.0570,50,-0.4829,43,-0.7814,66,-0.0347,36,-0.9637
ENSG00000109689,STIM2,34,-0.2451,30,-0.4549,27,-0.5847,12,-1.8156,70,1.24961,47,0.28493,26,-0.6835
ENSG00000169851,PCDH7,12,-3.6858,99,-0.6010,48,-1.6877,277,1.15271,250,1.20712,119,-0.3038,92,-0.7004
ENSG00000047365,ARAP2,106,1.87254,120,2.15189,20,-1.0065,30,-0.3668,6,-2.9195,15,-1.4020,2,-4.0387
ENSG00000109790,KLHL5,44,0.14211,58,0.59945,36,-0.1803,30,-0.4486,38,-0.1000,32,-0.3774,46,0.22257
ENSG00000035928,RFC1,117,1.54099,53,0.11828,29,-0.8751,58,0.24461,38,-0.4798,49,-0.0382,16,-1.7749
ENSG00000163682,RPL9,1368,0.76182,1120,0.41226,992,0.20555,1075,0.34143,586,-0.7301,588,-0.6426,697,-0.3722
ENSG00000163683,SMIM14,94,0.29103,52,-0.6557,81,0.03500,123,0.75350,79,-0.0007,56,-0.5434,67,-0.2516
ENSG00000078140,UBE2K,97,-0.4667,83,-0.7117,61,-1.1854,101,-0.4029,169,0.53473,164,0.38429,194,0.68406
ENSG00000121892,PDS5A,39,-0.1303,35,-0.3289,24,-0.9213,55,0.43231,46,0.14101,56,0.45826,40,-0.0969
ENSG00000163697,APBB2,97,1.22018,39,-0.3416,54,0.17354,68,0.57461,41,-0.3219,16,-1.6909,32,-0.6797
ENSG00000154277,UCHL1,534,-2.2292,834,-1.5631,1157,-1.0630,2732,0.31679,3781,1.10812,2066,-0.1473,3200,0.58923
ENSG00000064042,LIMCH1,324,1.91701,152,0.46590,69,-0.8145,119,0.04842,72,-0.8382,49,-1.3447,65,-0.9126
ENSG00000109133,TMEM33,70,-0.3173,76,-0.1906,44,-1.0477,68,-0.3542,113,0.58561,130,0.72175,66,-0.4172
ENSG00000014824,SLC30A9,62,-0.9552,86,-0.4433,93,-0.3091,87,-0.4266,152,0.60865,149,0.47121,121,0.12208
ENSG00000124406,ATP8A1,271,0.52722,203,0.04043,113,-0.8947,167,-0.2804,265,0.58609,142,-0.5341,160,-0.3421
ENSG00000183783,KCTD8,13,-1.1963,6,-2.3224,7,-2.0185,18,-0.7245,37,0.55534,67,1.55759,39,0.57129
ENSG00000163285,GABRG1,278,2.52221,64,-0.2824,77,0.00594,87,0.20461,30,-1.6323,33,-1.3266,16,-2.3990
ENSG00000260878,AC104072.1,1,-4.5900,7,-2.1774,5,-2.5162,112,2.55316,47,0.93814,10,-1.7024,12,-1.4028
ENSG00000151834,GABRA2,3,-4.3809,124,1.09075,26,-1.4624,154,1.51672,85,0.50093,37,-0.9343,16,-2.1886
ENSG00000109158,GABRA4,6,-3.1247,58,0.21981,40,-0.3838,70,0.54365,58,0.27044,87,0.92737,28,-0.9286
ENSG00000260918,AC107398.3,51,-1.2313,75,-0.6219,70,-0.7377,175,0.76895,151,0.62046,133,0.29183,85,-0.4388
ENSG00000075539,FRYL,168,2.52080,61,0.47034,24,-1.0540,14,-1.8110,33,-0.5984,18,-1.4368,18,-1.4337
ENSG00000109180,OCIAD1,191,-0.9471,231,-0.6482,169,-1.1355,323,-0.1149,510,0.80446,452,0.44906,384,0.17317
ENSG00000145247,OCIAD2,13,-2.4461,41,-0.7763,33,-1.0847,107,0.80666,98,0.79866,73,0.14778,70,0.07483
ENSG00000109184,DCUN1D4,60,-0.0477,35,-0.9019,32,-1.0220,45,-0.5210,76,0.40013,98,0.78751,73,0.28191
ENSG00000163069,SGCB,174,1.86451,46,-0.5125,43,-0.6293,89,0.56938,41,-0.7939,34,-1.0009,40,-0.7271
ENSG00000109189,USP46,53,-1.1400,95,-0.2352,52,-1.1724,158,0.60332,147,0.58012,125,0.21390,104,-0.0913
ENSG00000226950,DANCR,52,0.33471,44,0.03992,43,0.01253,84,1.18807,30,-0.6476,17,-1.4304,42,-0.0401
ENSG00000145216,FIP1L1,30,-0.1675,62,1.08421,31,-0.0972,13,-1.4581,35,0.09978,40,0.30459,19,-0.8322
ENSG00000072201,LNX1,2,-3.9518,24,-0.3412,3,-3.1033,41,0.55349,41,0.66794,32,0.11449,52,0.97853
ENSG00000157404,KIT,9,-2.4687,20,-1.2847,21,-1.1985,1,-5.5251,133,2.95341,8,-2.6488,42,-0.1413
ENSG00000134851,TMEM165,181,2.27466,36,-0.6908,33,-0.7908,20,-1.5554,49,-0.2228,41,-0.4826,32,-0.8714
ENSG00000134852,CLOCK,27,-0.4489,69,1.11342,19,-1.0005,39,0.13279,32,-0.2176,44,0.31535,27,-0.4720
ENSG00000090989,EXOC1,46,-0.1307,37,-0.4664,40,-0.3508,30,-0.7885,65,0.52271,77,0.72240,40,-0.3755
ENSG00000128050,PAICS,81,0.82641,37,-0.4803,58,0.23464,54,0.11397,47,-0.1317,41,-0.3245,36,-0.5038
ENSG00000174780,SRP72,77,-0.0034,63,-0.3223,42,-0.9505,88,0.22914,85,0.20751,75,-0.0329,98,0.41513
ENSG00000171476,HOPX,46,-2.4845,189,-0.3389,137,-0.8467,509,1.39106,343,0.80393,88,-1.5230,209,-0.1759
ENSG00000047315,POLR2B,87,0.18952,28,-1.5572,26,-1.6815,66,-0.2576,129,1.09166,63,-0.3225,91,0.26339
ENSG00000163453,IGFBP7,410,2.66738,105,-0.0437,112,0.07228,88,-0.3258,35,-1.8981,23,-2.3333,51,-1.1630
ENSG00000150471,ADGRL3,46,-0.8895,116,0.63400,37,-1.2277,148,1.06311,89,0.21283,79,-0.0163,36,-1.2369
ENSG00000145242,EPHA5,12,-2.6298,59,-0.2201,35,-1.0422,7,-3.2850,62,-0.1493,239,2.45961,63,-0.0979
ENSG00000033178,UBA6,36,0.12073,55,0.86709,13,-1.4105,37,0.17585,35,0.08843,27,-0.2971,27,-0.3139
ENSG00000083896,YTHDC1,160,1.60988,78,0.28437,51,-0.4230,60,-0.1538,50,-0.5072,36,-0.9624,42,-0.7199
ENSG00000132467,UTP3,24,-0.1890,8,-1.8593,11,-1.3987,24,-0.2117,35,0.54051,53,1.18065,25,-0.0887
ENSG00000018189,RUFY3,235,-0.1889,201,-0.4381,132,-1.0978,269,0.03152,335,0.47959,357,0.50914,247,-0.1085
ENSG00000132463,GRSF1,199,0.53892,82,-0.8963,71,-1.1168,83,-0.8809,187,0.51528,201,0.55674,147,0.02251
ENSG00000173542,MOB1B,78,0.17273,32,-1.2271,20,-1.9102,44,-0.7214,102,0.77494,156,1.43058,26,-1.5599
ENSG00000156136,DCK,58,0.60253,39,-0.0303,14,-1.6201,29,-0.5302,50,0.41352,42,0.06271,41,0.03020
ENSG00000080493,SLC4A4,106,1.28173,73,0.58217,32,-0.7468,158,2.12065,7,-3.1858,27,-1.0314,1,-5.2632
ENSG00000132466,ANKRD17,89,0.24129,75,-0.0406,61,-0.3653,91,0.27783,74,-0.0674,107,0.55428,44,-0.8938
ENSG00000169116,PARM1,7,-3.7223,6,-3.9539,36,-1.4089,0,-8.5990,171,1.48101,230,1.74421,87,-0.0257
ENSG00000163743,RCHY1,54,0.27456,22,-1.1034,22,-1.1593,37,-0.3276,60,0.57081,59,0.44331,49,0.11757
ENSG00000138769,CDKL2,32,0.05370,24,-0.4033,24,-0.3969,20,-0.6698,46,0.84669,19,-0.7538,35,0.19112
ENSG00000138757,G3BP2,174,-1.2741,199,-1.0684,179,-1.2309,349,-0.1870,613,0.95105,481,0.34609,519,0.47867
ENSG00000138768,USO1,55,-0.1097,49,-0.3116,47,-0.3570,46,-0.3960,72,0.41295,74,0.38398,55,-0.1074
ENSG00000198301,SDAD1,30,-0.3826,42,0.15311,13,-1.6018,17,-1.2609,51,0.58834,62,0.81866,39,0.03719
ENSG00000138760,SCARB2,351,1.90063,134,0.09916,77,-0.7880,102,-0.3393,64,-1.1882,102,-0.3435,114,-0.1686
ENSG00000138758,SEPTIN11,115,0.55494,92,0.18232,78,-0.0965,128,0.74502,65,-0.4350,61,-0.4924,57,-0.6019
ENSG00000118816,CCNI,363,1.17454,139,-0.4662,249,0.49053,124,-0.6529,106,-1.0011,171,-0.1401,230,0.35504
ENSG00000138764,CCNG2,35,-0.0640,34,-0.0977,6,-2.6069,85,1.53564,49,0.63741,15,-1.3010,14,-1.4418
ENSG00000169288,MRPL1,40,-0.7084,29,-1.2030,33,-0.9659,59,-0.0739,84,0.62084,75,0.31978,91,0.65201
ENSG00000163291,PAQR3,43,0.48906,14,-1.2444,10,-1.7139,47,0.63466,38,0.32129,43,0.48289,24,-0.4887
ENSG00000273156,AC124016.2,21,-0.5989,19,-0.7487,21,-0.6405,37,0.30218,49,0.93732,18,-0.8668,35,0.18219
ENSG00000138668,HNRNPD,147,0.67379,71,-0.5430,77,-0.4107,126,0.40147,83,-0.3207,107,0.13405,97,-0.0245
ENSG00000152795,HNRNPDL,498,0.64733,255,-0.4658,165,-1.1476,459,0.50369,355,0.07938,360,0.09346,277,-0.3355
ENSG00000145293,ENOPH1,174,0.52290,42,-1.7154,84,-0.6680,121,-0.0795,155,0.38351,151,0.28210,138,0.13205
ENSG00000145284,SCD5,876,1.60841,224,-0.7608,228,-0.7343,396,0.15659,292,-0.3931,245,-0.6229,332,-0.1359
ENSG00000138674,SEC31A,58,0.11765,42,-0.3862,31,-0.8852,40,-0.4578,76,0.70798,60,0.18825,47,-0.2275
ENSG00000251022,THAP9-AS1,40,0.54049,1,-4.4036,24,-0.3202,39,0.46634,31,0.11545,35,0.32536,32,0.14762
ENSG00000138663,COPS4,66,-0.7388,46,-1.2976,78,-0.4700,69,-0.6707,140,0.59054,171,0.84534,127,0.32671
ENSG00000163319,MRPS18C,42,-0.8421,49,-0.5977,92,0.43222,42,-0.8132,78,0.18235,81,0.22194,105,0.67652
ENSG00000163624,CDS1,71,0.39336,19,-1.6199,16,-1.9375,51,-0.1276,63,0.23904,121,1.36743,42,-0.4554
ENSG00000163625,WDFY3,97,0.50189,94,0.43921,49,-0.5982,91,0.38665,67,-0.1350,63,-0.2098,48,-0.6569
ENSG00000109339,MAPK10,112,-0.7397,150,-0.2743,140,-0.3855,108,-0.7946,242,0.62270,237,0.48305,193,0.13111
ENSG00000170502,NUDT9,53,0.26992,6,-2.8813,38,-0.2832,54,0.28875,48,0.12332,63,0.54041,52,0.21232
ENSG00000152583,SPARCL1,949,0.01119,1441,0.72456,851,-0.1684,1553,0.85884,396,-1.5038,1035,0.15446,922,-0.0365
ENSG00000118785,SPP1,1062,3.35143,142,-0.7203,238,0.10431,17,-3.8367,74,-1.8752,87,-1.4728,92,-1.3878
ENSG00000163644,PPM1K,160,0.85075,57,-0.8430,85,-0.2233,130,0.47458,72,-0.5508,85,-0.2256,119,0.33289
ENSG00000145337,PYURF,112,0.28429,59,-0.7505,52,-0.9292,111,0.26580,111,0.31836,107,0.20608,92,-0.0387
ENSG00000138641,HERC3,23,-0.6919,9,-2.1146,23,-0.7074,37,0.02055,59,1.01386,47,0.43157,34,-0.1232
ENSG00000177432,NAP1L5,61,-1.9801,146,-0.6603,166,-0.4614,47,-2.3635,317,0.74595,399,1.03164,312,0.58565
ENSG00000185477,GPRIN3,25,-0.1718,23,-0.2996,15,-0.9052,0,-5.8619,24,-0.2167,66,1.55788,42,0.72640
ENSG00000145335,SNCA,127,-1.6436,195,-0.9942,223,-0.7828,354,-0.0506,624,1.16562,124,-1.6860,645,0.99095
ENSG00000138698,RAP1GDS1,126,-0.4992,72,-1.3602,114,-0.6574,53,-1.8141,281,1.04537,231,0.49431,218,0.39680
ENSG00000168785,TSPAN5,72,-0.8382,94,-0.4141,95,-0.3866,91,-0.4555,191,0.95462,130,0.11124,107,-0.2064
ENSG00000151247,EIF4E,79,-0.4624,88,-0.2885,54,-1.0479,118,0.19791,132,0.45593,114,0.14009,123,0.26081
ENSG00000197894,ADH5,131,0.94640,21,-1.9313,47,-0.7462,97,0.42919,94,0.45101,42,-0.9293,76,0.00550
ENSG00000109270,LAMTOR3,62,0.11634,25,-1.3119,23,-1.4633,64,0.16824,63,0.15112,52,-0.1763,113,1.15657
ENSG00000164031,DNAJB14,49,-1.0916,85,-0.2117,58,-0.8250,91,-0.1047,114,0.32185,198,1.25282,68,-0.5769
ENSG00000164032,H2AFZ,136,-0.3595,74,-1.2969,119,-0.5681,157,-0.1336,215,0.46961,175,0.04452,269,0.78509
ENSG00000138814,PPP3CA,97,-2.4698,208,-1.3351,296,-0.7940,359,-0.4895,893,1.34943,674,0.55421,467,-0.0653
ENSG00000109332,UBE2D3,199,0.11691,121,-0.6737,144,-0.4076,160,-0.2406,225,0.38927,202,0.14300,205,0.16951
ENSG00000145354,CISD2,54,-0.2880,36,-0.9033,50,-0.4227,29,-1.2241,91,0.70212,67,0.06785,97,0.70140
ENSG00000138777,PPA2,35,-0.2909,29,-0.5871,28,-0.6325,30,-0.5000,42,0.02940,66,0.80317,60,0.61100
ENSG00000164022,AIMP1,68,1.05255,44,0.30099,20,-0.9550,31,-0.2783,36,-0.0433,29,-0.3935,31,-0.2803
ENSG00000138801,PAPSS1,101,-0.0504,38,-1.5640,50,-1.1476,109,0.08361,171,1.06182,113,0.13983,78,-0.4561
ENSG00000138796,HADH,69,0.86965,15,-1.5875,14,-1.6228,79,1.10276,53,0.47447,23,-0.9031,27,-0.6963
ENSG00000109475,RPL34,2816,1.04111,2714,0.97290,1958,0.39360,1882,0.32574,751,-1.2726,660,-1.3427,860,-0.9379
ENSG00000198856,OSTC,27,-0.3158,42,0.38015,15,-1.1946,27,-0.3502,47,0.69637,31,-0.0841,29,-0.1901
ENSG00000164089,ETNPPL,163,0.67452,189,0.94728,58,-1.0138,357,2.26131,19,-2.8536,50,-1.2304,21,-2.5190
ENSG00000188517,COL25A1,31,-0.3414,16,-1.3764,4,-3.3561,192,3.47476,31,-0.4321,1,-4.6538,4,-3.1934
ENSG00000138802,SEC24B,55,0.71682,23,-0.7143,31,-0.2707,35,-0.0685,40,0.17296,44,0.33652,22,-0.7553
ENSG00000123739,PLA2G12A,59,0.13907,58,0.13679,36,-0.6391,35,-0.6651,67,0.44043,63,0.25014,45,-0.2844
ENSG00000138660,AP1AR,45,-0.0967,35,-0.5047,36,-0.4620,47,-0.0332,60,0.42695,59,0.33282,43,-0.1758
ENSG00000174720,LARP7,104,1.38363,42,-0.1972,69,0.61340,56,0.25627,24,-1.2310,41,-0.2663,23,-1.1107
ENSG00000145362,ANK2,227,-1.1176,401,-0.2232,335,-0.5133,454,-0.0242,580,0.46540,565,0.34211,540,0.26539
ENSG00000145349,CAMK2D,92,-1.7117,116,-1.3579,136,-1.1159,581,1.32362,367,0.58082,289,0.07801,257,-0.1160
ENSG00000164100,NDST3,0,-7.1914,4,-2.7165,1,-4.3067,21,-0.5163,38,0.57946,112,2.68847,15,-0.9721
ENSG00000269893,SNHG8,172,-0.0585,193,0.12702,229,0.41560,116,-0.6865,185,0.07503,169,-0.0905,178,-0.0044
ENSG00000164096,C4orf3,303,0.82581,133,-0.5519,219,0.25536,225,0.30749,162,-0.2705,136,-0.5185,159,-0.2680
ENSG00000164111,ANXA5,212,3.30010,31,-0.5849,30,-0.6494,37,-0.3220,20,-1.4016,6,-3.0046,4,-3.4473
ENSG00000138686,BBS7,9,-2.1166,24,-0.6383,14,-1.4581,18,-1.1043,56,0.87312,50,0.52851,65,1.00121
ENSG00000138688,KIAA1109,104,-0.3376,236,1.06465,75,-0.8480,118,-0.1316,108,-0.3098,187,0.64670,87,-0.6247
ENSG00000164070,HSPA4L,41,-1.2669,68,-0.4956,59,-0.7120,49,-1.0075,135,0.77859,147,0.78875,106,0.23197
ENSG00000164040,PGRMC2,69,-0.1696,63,-0.3135,63,-0.2994,95,0.37514,88,0.28513,90,0.27271,53,-0.5689
ENSG00000138650,PCDH10,95,0.20462,92,0.14191,53,-0.7381,90,0.10980,70,-0.3587,121,0.61165,84,-0.0060
ENSG00000151012,SLC7A11,179,2.48660,81,0.82229,27,-0.9515,95,1.12327,5,-3.5065,6,-3.1634,1,-5.3992
ENSG00000109390,NDUFC1,263,0.12239,197,-0.3526,182,-0.4804,222,-0.1553,232,-0.0975,196,-0.3597,432,0.98561
ENSG00000164134,NAA15,48,0.75099,23,-0.4649,21,-0.5715,29,-0.0753,33,0.11738,41,0.48496,18,-0.8570
ENSG00000145391,SETD7,67,0.63259,45,-0.0317,44,-0.0931,28,-0.7717,40,-0.2624,60,0.44638,44,-0.0624
ENSG00000153130,SCOC,195,-1.0110,252,-0.6067,229,-0.7587,332,-0.1691,504,0.64357,400,0.13927,528,0.61075
ENSG00000109436,TBC1D9,34,-1.1845,42,-0.8609,21,-1.8910,94,0.45930,105,0.78497,74,0.04676,100,0.55311
ENSG00000170153,RNF150,14,-2.2532,18,-1.8577,58,-0.0835,46,-0.4582,90,0.79881,117,1.12815,56,-0.1366
ENSG00000153147,SMARCA5,174,0.98391,186,1.10575,87,-0.2066,60,-0.7898,65,-0.7554,84,-0.2582,68,-0.5936
ENSG00000164163,ABCE1,26,-1.0671,61,0.29020,25,-1.1538,53,0.06395,60,0.29866,84,0.84773,42,-0.3322
ENSG00000164164,OTUD4,36,0.24240,28,-0.1451,8,-2.0960,33,0.08971,41,0.58110,34,0.13836,27,-0.2367
ENSG00000151623,NR3C2,10,-1.7594,13,-1.3111,9,-1.8392,13,-1.3681,60,1.52735,57,1.06741,23,-0.4644
ENSG00000170390,DCLK2,120,0.59465,68,-0.3550,45,-1.0041,128,0.71349,87,0.06133,93,0.16821,47,-0.9373
ENSG00000145425,RPS3A,1374,1.01595,1139,0.67575,960,0.37883,751,-0.0322,446,-0.9688,493,-0.7056,519,-0.6252
ENSG00000109670,FBXW7,30,-3.2565,108,-1.3590,108,-1.3553,188,-0.4969,382,0.83458,487,1.12721,363,0.59080
ENSG00000109654,TRIM2,438,0.20971,297,-0.4248,298,-0.4219,235,-0.7955,459,0.34146,533,0.54260,372,-0.0609
ENSG00000145428,RNF175,4,-3.1691,16,-1.2179,23,-0.7107,30,-0.2781,60,1.07245,38,0.09246,57,0.77603
ENSG00000171566,PLRG1,36,0.06940,17,-1.1386,28,-0.3458,47,0.50737,31,-0.2247,57,0.86014,31,-0.1941
ENSG00000164114,MAP9,71,-0.6413,96,-0.1767,78,-0.5124,105,-0.0262,89,-0.3352,216,1.24110,110,0.04451
ENSG00000061918,GUCY1B1,78,-1.4242,116,-0.8266,89,-1.2337,188,-0.0525,276,0.72217,303,0.76213,228,0.26783
ENSG00000109738,GLRB,30,-2.3741,57,-1.4198,55,-1.4635,71,-1.0889,253,1.28836,247,0.97421,161,0.21682
ENSG00000120251,GRIA2,86,-2.5119,229,-1.0399,203,-1.2182,593,0.50242,722,1.05812,660,0.69003,308,-0.5763
ENSG00000164125,GASK1B,139,2.52702,53,0.56843,34,-0.1791,54,0.59972,6,-2.8969,7,-2.4510,4,-3.1994
ENSG00000164124,TMEM144,444,4.26474,77,0.04120,51,-0.6186,1,-6.0306,6,-3.8533,14,-2.5871,3,-4.6340
ENSG00000171497,PPID,95,0.99571,23,-1.3157,25,-1.1860,27,-1.0578,66,0.43587,82,0.74044,41,-0.4069
ENSG00000052795,FNIP2,27,-0.6105,20,-1.0500,28,-0.5224,67,0.91889,44,0.24154,33,-0.2823,50,0.40407
ENSG00000109756,RAPGEF2,57,-0.2893,65,-0.0890,11,-2.7025,128,1.07776,83,0.38511,77,0.19611,44,-0.7190
ENSG00000109466,KLHL2,59,-0.8774,75,-0.5116,61,-0.8277,111,0.11123,178,1.17096,60,-0.8648,105,0.02771
ENSG00000052802,MSMO1,102,-0.2920,43,-1.6204,54,-1.2906,121,-0.0221,241,1.54241,83,-0.6212,93,-0.4446
ENSG00000109472,CPE,1442,-0.6216,1301,-0.7832,1191,-0.9203,2933,0.54760,2886,0.62712,2606,0.34359,1735,-0.3282
ENSG00000196104,SPOCK3,290,1.97394,121,0.30634,64,-0.7246,64,-0.7246,64,-0.8131,73,-0.5169,65,-0.6962
ENSG00000154447,SH3RF1,13,-2.0220,32,-0.6832,44,-0.1555,9,-2.6031,69,0.70152,63,0.41974,92,1.11031
ENSG00000109572,CLCN3,111,-0.0589,113,-0.0309,81,-0.5687,110,-0.0720,132,0.26868,143,0.36512,99,-0.2489
ENSG00000056050,HPF1,31,-0.5625,24,-0.9953,26,-0.8322,52,0.23365,51,0.24690,57,0.41152,66,0.65592
ENSG00000198948,MFAP3L,79,1.56770,30,-0.1652,22,-0.6604,62,1.12063,22,-0.7068,17,-1.0390,9,-1.9773
ENSG00000164106,SCRG1,246,1.68528,159,0.84402,72,-0.4950,186,1.12978,15,-2.9703,35,-1.5896,50,-1.0440
ENSG00000150625,GPM6A,847,-0.9318,865,-0.8986,805,-1.0112,3363,1.41972,1886,0.43171,855,-0.9169,1653,0.13955
ENSG00000150627,WDR17,20,-1.7008,37,-0.7835,35,-0.8809,63,0.05145,105,1.15933,88,0.61081,36,-0.8281
ENSG00000129128,SPCS3,66,-0.2160,88,0.25172,43,-0.8976,81,0.13104,96,0.48604,75,0.00658,57,-0.4471
ENSG00000218336,TENM3,24,-1.0978,40,-0.3266,41,-0.3046,39,-0.3734,47,-0.1051,47,-0.0768,110,1.41822
ENSG00000129187,DCTD,33,-0.1696,24,-0.6608,54,0.63497,37,-0.0210,49,0.55923,28,-0.4520,22,-0.8064
ENSG00000168538,TRAPPC11,13,-1.5525,34,-0.0379,17,-1.1304,34,-0.0331,56,1.01544,53,0.71043,15,-1.2786
ENSG00000173320,STOX2,60,-0.1455,86,0.46041,55,-0.2646,59,-0.1697,62,-0.0856,88,0.50556,49,-0.4489
ENSG00000151726,ACSL1,109,1.54206,22,-1.1503,22,-1.1240,2,-4.4746,58,0.47527,56,0.31399,40,-0.2033
ENSG00000151729,SLC25A4,185,-0.8480,154,-1.1296,182,-0.8762,213,-0.6307,473,0.84522,436,0.54881,406,0.42677
ENSG00000164323,CFAP97,80,1.28690,31,-0.3337,17,-1.2474,38,-0.0362,21,-1.0420,57,0.65259,42,0.16387
ENSG00000109762,SNX25,14,-1.2780,8,-2.0471,37,0.25950,5,-2.7380,41,0.52769,77,1.59643,30,-0.0985
ENSG00000154556,SORBS2,22,-1.8943,40,-0.9984,8,-3.2618,91,0.30662,119,0.94535,108,0.59007,100,0.45224
ENSG00000109536,FRG1,54,0.34292,22,-1.0978,39,-0.2048,36,-0.3471,60,0.62337,47,0.11693,35,-0.3725
ENSG00000073578,SDHA,105,-0.0318,47,-1.2685,67,-0.7445,76,-0.5534,119,0.21763,173,0.83317,147,0.53940
ENSG00000249915,PDCD6,113,-0.3111,60,-1.2957,92,-0.6470,161,0.26210,168,0.40310,166,0.31427,171,0.36209
ENSG00000180104,EXOC3,46,-0.0287,19,-1.3801,44,-0.1303,53,0.18147,73,0.91969,32,-0.6166,37,-0.3896
ENSG00000171368,TPPP,412,0.93490,197,-0.3173,112,-1.2031,196,-0.3260,272,0.24406,203,-0.2749,256,0.10605
ENSG00000049656,CLPTM1L,62,-0.1868,56,-0.3459,13,-2.5223,87,0.37462,94,0.61214,88,0.39011,62,-0.1841
ENSG00000153395,LPCAT1,43,0.04640,31,-0.4988,29,-0.5915,51,0.29677,68,1.00646,28,-0.6760,20,-1.1471
ENSG00000171421,MRPL36,22,-1.1326,53,0.27836,40,-0.1888,26,-0.8494,60,0.58121,40,-0.1639,57,0.42019
ENSG00000145494,NDUFS6,292,0.45684,229,0.05146,213,-0.0666,126,-0.9085,198,-0.2166,213,-0.0712,309,0.55778
ENSG00000164151,ICE1,38,-0.1750,48,0.19253,40,-0.1249,47,0.13808,54,0.46140,38,-0.2062,24,-0.9046
ENSG00000133398,MED10,54,-0.5699,29,-1.4989,70,-0.1573,52,-0.6351,114,0.80999,118,0.73023,65,-0.2706
ENSG00000215218,UBE2QL1,35,-2.5654,83,-1.2855,69,-1.5562,195,0.05602,323,1.16755,258,0.53461,220,0.25697
ENSG00000145545,SRD5A1,27,-0.8650,20,-1.2830,28,-0.7763,35,-0.4389,69,0.84052,84,1.04129,36,-0.3867
ENSG00000078295,ADCY2,62,-0.7299,78,-0.3549,86,-0.1997,48,-1.1097,122,0.44568,151,0.73914,112,0.22090
ENSG00000247516,MIR4458HG,70,1.06187,35,-0.0989,53,0.58609,32,-0.2745,29,-0.4882,17,-1.2233,36,-0.0573
ENSG00000112902,SEMA5A,68,-0.1312,42,-0.8813,47,-0.7134,115,0.75770,57,-0.4736,34,-1.1985,170,1.48584
ENSG00000150753,CCT5,64,-1.4664,65,-1.4583,100,-0.7997,113,-0.6013,281,1.15536,268,0.83939,145,-0.2111
ENSG00000164237,CMBL,29,-0.3795,11,-1.8138,22,-0.7784,48,0.44419,46,0.46855,58,0.79614,31,-0.2389
ENSG00000145495,MARCH6,276,-0.0117,175,-0.7388,148,-1.0046,224,-0.3496,368,0.56880,448,0.81657,218,-0.3968
ENSG00000164236,ANKRD33B,0,-7.6381,9,-2.3220,23,-0.9508,51,0.34203,85,1.61591,56,0.47571,26,-0.7502
ENSG00000112977,DAP,62,0.79539,19,-1.1335,36,-0.1160,37,-0.0557,48,0.40664,32,-0.2907,28,-0.4979
ENSG00000169862,CTNND2,294,0.39295,162,-0.5801,230,-0.0193,215,-0.1291,211,-0.1870,267,0.23154,271,0.25483
ENSG00000038382,TRIO,48,-0.3664,32,-1.0128,45,-0.4876,118,1.15948,68,0.21274,49,-0.3314,58,-0.0788
ENSG00000154122,ANKH,90,-0.1078,45,-1.1998,61,-0.7271,122,0.39780,148,0.90877,81,-0.2805,74,-0.4212
ENSG00000173545,ZNF622,27,-0.0790,20,-0.5473,11,-1.4371,15,-1.0485,36,0.42843,33,0.21015,52,1.02814
ENSG00000154153,RETREG1,133,1.02060,21,-1.9220,28,-1.4986,54,-0.4912,106,0.75097,64,-0.2433,78,0.08432
ENSG00000145555,MYO10,192,2.11266,115,1.05720,43,-0.6116,104,0.86949,10,-2.9970,14,-2.3210,14,-2.2784
ENSG00000176788,BASP1,239,-2.2014,395,-1.4494,781,-0.3921,904,-0.1571,1396,0.69654,1204,0.31889,1643,0.86483
ENSG00000145526,CDH18,12,-1.7040,29,-0.3580,17,-1.1709,21,-0.8620,55,0.84139,73,1.19951,30,-0.2961
ENSG00000113360,DROSHA,42,0.59054,10,-1.6362,30,0.01472,12,-1.3918,35,0.33099,51,0.92018,22,-0.4775
ENSG00000113384,GOLPH3,94,1.29010,30,-0.6524,9,-2.3754,62,0.54924,48,0.12516,44,-0.0461,25,-0.9260
ENSG00000056097,ZFR,163,0.42945,107,-0.2663,66,-1.0207,124,-0.0221,151,0.35353,142,0.19493,105,-0.2971
