Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000228794,LINC01128,7,-2.0767,30,2.07679
ENSG00000188976,NOC2L,23,-1.1366,52,1.13667
ENSG00000188290,HES4,62,-0.7081,101,0.70814
ENSG00000187608,ISG15,179,-0.2902,219,0.29024
ENSG00000188157,AGRN,33,-0.7175,55,0.71751
ENSG00000131591,C1orf159,13,-0.0368,13,0.03684
ENSG00000078808,SDF4,67,-0.2687,81,0.26878
ENSG00000176022,B3GALT6,13,-1.3816,35,1.38167
ENSG00000160087,UBE2J2,27,-0.8978,50,0.89782
ENSG00000131584,ACAP3,77,-0.1772,87,0.17723
ENSG00000169972,PUSL1,5,-1.6600,17,1.66007
ENSG00000127054,INTS11,40,-0.6266,62,0.62666
ENSG00000224051,CPTP,8,-1.9257,33,1.92574
ENSG00000107404,DVL1,45,-0.4978,64,0.49781
ENSG00000175756,AURKAIP1,184,0.04331,179,-0.0433
ENSG00000221978,CCNL2,46,-0.3314,58,0.33143
ENSG00000242485,MRPL20,141,-0.3924,186,0.39240
ENSG00000235098,ANKRD65,40,0.62310,26,-0.6231
ENSG00000179403,VWA1,163,3.07031,19,-3.0703
ENSG00000160072,ATAD3B,7,-0.8447,13,0.84472
ENSG00000197785,ATAD3A,25,0.03284,24,-0.0328
ENSG00000205090,TMEM240,21,-1.0320,44,1.03209
ENSG00000160075,SSU72,98,-0.8257,175,0.82570
ENSG00000228594,FNDC10,12,-1.9940,48,1.99406
ENSG00000272106,AL691432.2,19,-0.3138,24,0.31381
ENSG00000197530,MIB2,33,-0.4886,47,0.48861
ENSG00000215790,SLC35E2A,17,-1.6924,55,1.69243
ENSG00000008130,NADK,13,-1.1104,30,1.11045
ENSG00000078369,GNB1,223,-1.0935,476,1.09350
ENSG00000187730,GABRD,19,-3.0758,164,3.07589
ENSG00000067606,PRKCZ,83,-1.4247,224,1.42479
ENSG00000162585,FAAP20,96,0.25741,80,-0.2574
ENSG00000157933,SKI,32,0.71487,19,-0.7148
ENSG00000157916,RER1,71,0.02419,70,-0.0241
ENSG00000157911,PEX10,36,-0.0490,38,0.04905
ENSG00000149527,PLCH2,18,0.17332,16,-0.1733
ENSG00000157870,PRXL2B,26,-0.8429,46,0.84294
ENSG00000177133,PRDM16-DT,12,-0.1567,13,0.15677
ENSG00000158109,TPRG1L,60,-1.7036,195,1.70366
ENSG00000116213,WRAP73,9,-0.9337,17,0.93375
ENSG00000130764,LRRC47,50,-0.9849,99,0.98491
ENSG00000116198,CEP104,35,1.20008,15,-1.2000
ENSG00000198912,C1orf174,10,-0.3155,13,0.31552
ENSG00000196581,AJAP1,10,-1.6641,34,1.66417
ENSG00000069424,KCNAB2,49,-2.3722,254,2.37223
ENSG00000116254,CHD5,37,-1.6780,120,1.67807
ENSG00000116251,RPL22,1234,1.70688,378,-1.7068
ENSG00000116237,ICMT,17,-1.3690,46,1.36902
ENSG00000097021,ACOT7,72,-2.1682,326,2.16821
ENSG00000215788,TNFRSF25,2,-3.3939,21,3.39392
ENSG00000171680,PLEKHG5,11,-1.3464,29,1.34649
ENSG00000162408,NOL9,18,-0.6070,28,0.60703
ENSG00000162413,KLHL21,25,-0.5648,37,0.56486
ENSG00000116273,PHF13,7,-1.1873,16,1.18732
ENSG00000041988,THAP3,19,-0.1716,22,0.17162
ENSG00000007923,DNAJC11,18,-0.8298,32,0.82981
ENSG00000171735,CAMTA1,101,-0.7035,165,0.70352
ENSG00000049245,VAMP3,129,3.37766,12,-3.3776
ENSG00000049246,PER3,28,0.53140,19,-0.5314
ENSG00000116288,PARK7,309,-0.1646,346,0.16462
ENSG00000116285,ERRFI1,22,0.07065,21,-0.0706
ENSG00000162426,SLC45A1,15,-1.5067,43,1.50676
ENSG00000142599,RERE,57,-0.6553,91,0.65530
ENSG00000074800,ENO1,478,-0.5612,705,0.56125
ENSG00000171612,SLC25A33,26,-0.4140,35,0.41401
ENSG00000188807,TMEM201,8,-0.5052,12,0.50529
ENSG00000171608,PIK3CD,6,-1.4415,17,1.44158
ENSG00000171603,CLSTN1,187,-2.0633,785,2.06335
ENSG00000178585,CTNNBIP1,40,-0.1592,45,0.15927
ENSG00000162441,LZIC,63,1.38340,24,-1.3834
ENSG00000130939,UBE4B,38,-0.0094,39,0.00946
ENSG00000054523,KIF1B,255,0.03025,249,-0.0302
ENSG00000142657,PGD,31,-0.7858,54,0.78580
ENSG00000241563,CORT,42,-1.6725,135,1.67253
ENSG00000160049,DFFA,54,0.63208,34,-0.6320
ENSG00000142655,PEX14,20,-0.6719,32,0.67199
ENSG00000120948,TARDBP,51,-0.4073,68,0.40733
ENSG00000116649,SRM,63,-0.8551,114,0.85512
ENSG00000171824,EXOSC10,38,0.58047,25,-0.5804
ENSG00000198793,MTOR,16,-1.4406,45,1.44063
ENSG00000116661,FBXO2,393,0.58666,261,-0.5866
ENSG00000132879,FBXO44,53,-1.5832,158,1.58324
ENSG00000116663,FBXO6,7,-1.2424,17,1.24240
ENSG00000116670,MAD2L2,34,1.12566,15,-1.1256
ENSG00000177000,MTHFR,9,-0.7479,16,0.74793
ENSG00000011021,CLCN6,22,-1.3739,59,1.37391
ENSG00000116685,KIAA2013,40,-0.0024,40,0.00244
ENSG00000083444,PLOD1,26,0.20678,22,-0.2067
ENSG00000116688,MFN2,63,-0.6654,100,0.66548
ENSG00000116691,MIIP,24,0.20527,21,-0.2052
ENSG00000048707,VPS13D,28,-0.8322,50,0.83229
ENSG00000162496,DHRS3,54,1.30406,21,-1.3040
ENSG00000116731,PRDM2,42,-0.4670,59,0.46705
ENSG00000189337,KAZN,55,0.05513,52,-0.0551
ENSG00000142634,EFHD2,81,-0.8816,151,0.88160
ENSG00000116138,DNAJC16,9,-1.5777,27,1.57772
ENSG00000197312,DDI2,11,-0.8146,20,0.81462
ENSG00000116786,PLEKHM2,42,-0.9866,84,0.98669
ENSG00000065526,SPEN,45,0.84537,25,-0.8453
ENSG00000116809,ZBTB17,22,0.35220,17,-0.3522
ENSG00000185519,FAM131C,7,-2.1472,32,2.14725
ENSG00000037637,FBXO42,4,-2.0210,19,2.02100
ENSG00000055070,SZRD1,56,1.44857,20,-1.4485
ENSG00000157191,NECAP2,36,1.96218,9,-1.9621
ENSG00000219481,NBPF1,16,0.00624,16,-0.0062
ENSG00000058453,CROCC,7,-1.0233,16,1.02336
ENSG00000159363,ATP13A2,50,-2.2605,242,2.26057
ENSG00000117118,SDHB,82,-0.3977,109,0.39776
ENSG00000117115,PADI2,279,4.02381,17,-4.0238
ENSG00000179051,RCC2,14,-0.9316,26,0.93164
ENSG00000074964,ARHGEF10L,14,-0.3259,18,0.32595
ENSG00000117154,IGSF21,6,-4.1262,118,4.12620
ENSG00000159423,ALDH4A1,19,0.27143,16,-0.2714
ENSG00000127481,UBR4,11,-0.4503,15,0.45039
ENSG00000127463,EMC1,23,-0.4911,33,0.49114
ENSG00000053372,MRTO4,24,-0.6773,38,0.67736
ENSG00000053371,AKR7A2,64,1.05229,31,-1.0522
ENSG00000077549,CAPZB,142,-0.3869,186,0.38693
ENSG00000173436,MICOS10,333,0.02325,328,-0.0232
ENSG00000158747,NBL1,136,-0.8469,244,0.84696
ENSG00000169914,OTUD3,2,-2.8545,17,2.85454
ENSG00000162545,CAMK2N1,574,-1.0218,1167,1.02181
ENSG00000090432,MUL1,17,-0.4866,24,0.48668
ENSG00000183114,FAM43B,18,-0.1482,19,0.14821
ENSG00000158828,PINK1,250,-0.9708,491,0.97084
ENSG00000244038,DDOST,20,-0.9119,39,0.91199
ENSG00000117245,KIF17,8,-1.3377,20,1.33773
ENSG00000189410,SH2D5,0,-6.2298,39,6.22989
ENSG00000127483,HP1BP3,145,0.11622,134,-0.1162
ENSG00000075151,EIF4G3,87,-0.7685,149,0.76853
ENSG00000117298,ECE1,41,1.67266,13,-1.6726
ENSG00000076864,RAP1GAP,51,-2.0274,210,2.02746
ENSG00000090686,USP48,53,0.56855,36,-0.5685
ENSG00000070831,CDC42,145,-0.9233,276,0.92337
ENSG00000173372,C1QA,74,2.40383,14,-2.4038
ENSG00000159189,C1QC,62,2.72108,9,-2.7210
ENSG00000173369,C1QB,113,2.39438,21,-2.3943
ENSG00000004487,KDM1A,26,-0.9773,52,0.97732
ENSG00000169641,LUZP1,10,-2.5547,60,2.55478
ENSG00000125944,HNRNPR,86,-0.1399,95,0.13991
ENSG00000125945,ZNF436,9,-0.7898,15,0.78988
ENSG00000117318,ID3,165,4.28669,8,-4.2866
ENSG00000142676,RPL11,1336,1.94779,346,-1.9477
ENSG00000011007,ELOA,12,-0.3027,15,0.30271
ENSG00000057757,PITHD1,103,-1.0025,207,1.00252
ENSG00000011009,LYPLA2,17,-1.3799,45,1.37998
ENSG00000117308,GALE,4,-2.1549,20,2.15494
ENSG00000117305,HMGCL,21,0.27259,17,-0.2725
ENSG00000179163,FUCA1,14,-0.3413,17,0.34131
ENSG00000189266,PNRC2,58,0.91425,31,-0.9142
ENSG00000188529,SRSF10,40,0.02618,39,-0.0261
ENSG00000001461,NIPAL3,117,1.05064,56,-1.0506
ENSG00000133226,SRRM1,95,1.30781,38,-1.3078
ENSG00000169504,CLIC4,173,3.81305,12,-3.8130
ENSG00000117614,SYF2,112,1.16450,50,-1.1645
ENSG00000117616,RSRP1,60,0.62006,39,-0.6200
ENSG00000183726,TMEM50A,102,0.63460,65,-0.6346
ENSG00000204178,MACO1,28,0.11629,26,-0.1162
ENSG00000117643,MAN1C1,19,-1.4317,53,1.43176
ENSG00000162430,SELENON,43,0.48666,31,-0.4866
ENSG00000117640,MTFR1L,38,-0.8129,68,0.81291
ENSG00000117632,STMN1,711,-0.9254,1350,0.92543
ENSG00000158008,EXTL1,13,-1.4593,37,1.45932
ENSG00000175087,PDIK1L,6,-1.3090,16,1.30903
ENSG00000142684,ZNF593,26,-0.4976,37,0.49760
ENSG00000142669,SH3BGRL3,207,0.03984,201,-0.0398
ENSG00000158062,UBXN11,22,-0.3856,29,0.38563
ENSG00000117682,DHDDS,8,-1.1917,20,1.19175
ENSG00000198830,HMGN2,232,1.48798,83,-1.4879
ENSG00000117713,ARID1A,43,-0.0940,46,0.09407
ENSG00000204160,ZDHHC18,10,-1.8073,36,1.80733
ENSG00000142751,GPN2,6,-1.3772,15,1.37728
ENSG00000090273,NUDC,156,0.05773,150,-0.0577
ENSG00000253368,TRNP1,11,-2.9866,87,2.98668
ENSG00000090020,SLC9A1,3,-2.8558,26,2.85580
ENSG00000142784,WDTC1,28,0.22693,24,-0.2269
ENSG00000186501,TMEM222,68,-0.2535,82,0.25353
ENSG00000158195,WASF2,98,2.73459,14,-2.7345
ENSG00000126705,AHDC1,11,-1.8221,40,1.82210
ENSG00000126709,IFI6,262,0.35237,205,-0.3523
ENSG00000009780,FAM76A,20,0.74612,12,-0.7461
ENSG00000117758,STX12,81,-0.2681,98,0.26812
ENSG00000117751,PPP1R8,25,0.09767,23,-0.0976
ENSG00000117748,RPA2,28,-0.9279,53,0.92792
ENSG00000126698,DNAJC8,111,-0.0042,112,0.00429
ENSG00000130770,ATP5IF1,274,-1.3311,691,1.33118
ENSG00000180098,TRNAU1AP,26,0.83822,14,-0.8382
ENSG00000197989,SNHG12,15,0.32508,12,-0.3250
ENSG00000120656,TAF12,12,-0.4735,16,0.47350
ENSG00000198492,YTHDF2,33,-1.2907,82,1.29071
ENSG00000116350,SRSF4,47,0.16336,42,-0.1633
ENSG00000116353,MECR,10,-2.0519,44,2.05196
ENSG00000060656,PTPRU,10,-0.9524,21,0.95248
ENSG00000162511,LAPTM5,105,2.75583,15,-2.7558
ENSG00000162512,SDC3,90,-0.7117,148,0.71174
ENSG00000134644,PUM1,69,-0.8073,121,0.80735
ENSG00000060688,SNRNP40,22,0.21330,19,-0.2133
ENSG00000121766,ZCCHC17,58,-0.7324,97,0.73245
ENSG00000121769,FABP3,18,-3.2050,173,3.20503
ENSG00000162517,PEF1,49,-0.8863,92,0.88638
ENSG00000084636,COL16A1,61,1.23123,26,-1.2312
ENSG00000121753,ADGRB2,58,-2.0995,250,2.09954
ENSG00000184007,PTP4A2,664,2.25970,138,-2.2597
ENSG00000121774,KHDRBS1,72,-0.4052,96,0.40520
ENSG00000121775,TMEM39B,8,-0.8801,15,0.88018
ENSG00000025800,KPNA6,36,-0.3561,46,0.35612
ENSG00000084652,TXLNA,32,0.96892,16,-0.9689
ENSG00000160050,CCDC28B,14,-0.1171,15,0.11717
ENSG00000084623,EIF3I,60,-1.0174,122,1.01745
ENSG00000175130,MARCKSL1,750,2.08832,176,-2.0883
ENSG00000160058,BSDC1,47,-0.6533,74,0.65337
ENSG00000176261,ZBTB8OS,44,-0.2493,52,0.24930
ENSG00000162521,RBBP4,64,-0.2048,74,0.20486
ENSG00000162522,KIAA1522,0,-4.5117,19,4.51170
ENSG00000134684,YARS,44,-1.5382,128,1.53821
ENSG00000160097,FNDC5,8,-2.3398,41,2.33989
ENSG00000121905,HPCA,85,-1.9221,323,1.92218
ENSG00000121900,TMEM54,44,-0.2007,51,0.20077
ENSG00000116514,RNF19B,10,-1.4310,27,1.43103
ENSG00000004455,AK2,65,1.38598,25,-1.3859
ENSG00000142920,AZIN2,14,-1.3085,35,1.30856
ENSG00000160094,ZNF362,18,0.05852,17,-0.0585
ENSG00000134686,PHC2,69,-0.0354,70,0.03540
ENSG00000163866,SMIM12,30,-1.2190,70,1.21901
ENSG00000116544,DLGAP3,17,-1.6106,53,1.61063
ENSG00000163867,ZMYM6,15,-0.1077,17,0.10772
ENSG00000116560,SFPQ,166,0.42614,123,-0.4261
ENSG00000146463,ZMYM4,16,-1.1257,36,1.12578
ENSG00000142687,KIAA0319L,35,-0.7119,58,0.71195
ENSG00000020129,NCDN,121,-2.4522,664,2.45226
ENSG00000126067,PSMB2,80,-0.5644,118,0.56448
ENSG00000142686,C1orf216,23,-1.9207,90,1.92075
ENSG00000092847,AGO1,21,-0.1403,24,0.14038
ENSG00000126070,AGO3,35,1.41355,13,-1.4135
ENSG00000116863,ADPRHL2,24,0.12894,22,-0.1289
ENSG00000054116,TRAPPC3,31,-1.1410,69,1.14101
ENSG00000116871,MAP7D1,187,0.12555,171,-0.1255
ENSG00000054118,THRAP3,73,0.67155,46,-0.6715
ENSG00000196182,STK40,6,-1.6359,20,1.63599
ENSG00000181817,LSM10,36,-0.7041,59,0.70418
ENSG00000116885,OSCP1,5,-2.2361,24,2.23614
ENSG00000116898,MRPS15,50,-0.3950,66,0.39506
ENSG00000163873,GRIK3,8,-1.6225,26,1.62257
ENSG00000163875,MEAF6,39,-1.5573,117,1.55731
ENSG00000134697,GNL2,13,-0.3965,17,0.39653
ENSG00000116922,C1orf109,3,-2.5697,19,2.56978
ENSG00000185090,MANEAL,8,-2.2154,41,2.21541
ENSG00000196449,YRDC,6,-1.6090,19,1.60903
ENSG00000197982,C1orf122,420,1.01299,208,-1.0129
ENSG00000183431,SF3A3,22,-0.7351,38,0.73515
ENSG00000183520,UTP11,15,-1.0842,32,1.08426
ENSG00000185668,POU3F1,0,-5.8678,22,5.86787
ENSG00000116954,RRAGC,36,-0.2731,43,0.27315
ENSG00000174574,AKIRIN1,53,-0.4738,74,0.47384
ENSG00000168653,NDUFS5,501,-0.6091,765,0.60912
ENSG00000127603,MACF1,156,0.55363,106,-0.5536
