Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000187730,GABRD,17,-2.6899,185,1.16175,64,-0.7724,117,0.31646,116,0.37530
ENSG00000067606,PRKCZ,105,-0.8896,277,0.72493,123,-0.7398,200,0.15607,225,0.43921
ENSG00000162585,FAAP20,98,0.23143,52,-0.7996,92,0.15460,67,-0.4036,98,0.29371
ENSG00000157933,SKI,38,-0.5089,71,0.53020,47,-0.1982,51,-0.0562,56,0.13028
ENSG00000157916,RER1,46,-0.6407,104,0.73584,86,0.48716,61,-0.1949,48,-0.6797
ENSG00000157911,PEX10,18,-1.3657,28,-0.7186,56,0.54388,42,-0.0310,51,0.35665
ENSG00000149527,PLCH2,35,0.22015,46,0.68158,21,-0.6939,40,0.44507,26,-0.3149
ENSG00000197921,HES5,3,-4.8581,54,-0.6531,148,1.46473,129,0.82798,41,-1.2330
ENSG00000157870,PRXL2B,75,-0.6876,163,0.60317,93,-0.4161,123,0.11739,129,0.23744
ENSG00000177133,PRDM16-DT,51,-0.4350,24,-1.5749,125,1.55555,46,-0.5738,45,-0.7127
ENSG00000158109,TPRG1L,61,-1.1406,217,0.99383,121,-0.0539,77,-0.7723,136,0.19100
ENSG00000130764,LRRC47,17,-1.9067,88,0.74325,69,0.37544,68,0.27939,46,-0.4259
ENSG00000196581,AJAP1,48,0.20319,79,1.13046,21,-1.2219,21,-1.0825,52,0.44364
ENSG00000069424,KCNAB2,142,-0.9278,404,0.83472,187,-0.5674,274,0.14489,284,0.24878
ENSG00000116254,CHD5,81,-1.8516,363,0.54521,225,-0.3216,243,-0.1394,358,0.65443
ENSG00000116251,RPL22,994,0.63531,365,-1.0251,616,-0.2232,644,-0.1149,797,0.30076
ENSG00000116237,ICMT,13,-1.4792,58,0.91070,39,0.22909,47,0.51421,23,-0.7368
ENSG00000158292,GPR153,15,-1.1137,37,0.31335,22,-0.6283,53,0.93518,34,0.16545
ENSG00000097021,ACOT7,44,-1.3991,201,1.15293,71,-0.7538,118,0.18179,119,0.23082
ENSG00000215788,TNFRSF25,39,0.60359,59,1.38767,13,-1.3376,21,-0.4369,24,-0.2784
ENSG00000171680,PLEKHG5,19,-1.1542,86,1.44802,25,-0.8287,27,-0.5613,45,0.31623
ENSG00000162408,NOL9,38,-0.1562,66,0.77135,23,-1.1016,38,-0.1747,54,0.50840
ENSG00000162413,KLHL21,31,-0.2906,36,-0.0814,44,0.34927,24,-0.7107,41,0.19462
ENSG00000007923,DNAJC11,1,-5.3553,56,0.44607,38,-0.2548,65,0.71106,52,0.40011
ENSG00000171735,CAMTA1,289,-0.1701,275,-0.2485,267,-0.3547,465,0.65358,338,0.11305
ENSG00000049245,VAMP3,72,0.52192,15,-1.9074,67,0.48381,65,0.33523,43,-0.4057
ENSG00000049246,PER3,25,-0.6130,35,-0.0422,57,1.04082,34,-0.0998,22,-0.9012
ENSG00000116288,PARK7,298,-0.2369,218,-0.7429,422,0.43568,405,0.28131,320,-0.1422
ENSG00000162426,SLC45A1,0,-5.2829,49,1.20639,26,0.06629,40,0.84014,17,-0.7422
ENSG00000142599,RERE,133,-0.0738,158,0.21386,124,-0.2202,155,0.18684,139,0.00375
ENSG00000074800,ENO1,375,-1.3410,744,-0.2565,1498,1.27985,953,0.15761,505,-1.0030
ENSG00000171612,SLC25A33,45,-0.7066,28,-1.4688,129,1.45399,81,0.24944,40,-1.0456
ENSG00000171603,CLSTN1,404,-0.4058,914,1.01867,495,-0.0871,434,-0.2900,438,-0.3227
ENSG00000178585,CTNNBIP1,36,-0.0465,24,-0.7173,35,-0.1333,59,0.79062,36,-0.0549
ENSG00000162441,LZIC,54,0.28711,26,-0.9197,65,0.76906,23,-1.0820,43,-0.1005
ENSG00000130939,UBE4B,17,-1.1426,50,0.57214,28,-0.4620,64,1.03218,31,-0.2477
ENSG00000054523,KIF1B,198,-0.8721,382,0.19950,351,0.06975,440,0.44516,327,-0.0746
ENSG00000142657,PGD,40,-0.4970,53,-0.0498,61,0.22462,61,0.17090,53,-0.0463
ENSG00000160049,DFFA,72,0.72103,55,0.24520,49,0.05946,49,0.04949,30,-0.8832
ENSG00000120948,TARDBP,42,-0.7120,98,0.72797,55,-0.3250,96,0.68810,54,-0.3600
ENSG00000116649,SRM,129,-0.1262,143,0.04236,137,-0.0266,186,0.50528,120,-0.2803
ENSG00000198793,MTOR,22,-0.9373,57,0.64953,47,0.36416,48,0.35803,27,-0.7071
ENSG00000116661,FBXO2,409,0.03105,267,-0.6655,445,0.21610,517,0.43733,362,-0.2018
ENSG00000132879,FBXO44,57,-1.5892,287,1.08272,133,-0.3259,226,0.63203,131,-0.3455
ENSG00000116670,MAD2L2,39,0.05694,53,0.60431,41,0.15494,35,-0.1227,27,-0.5964
ENSG00000011021,CLCN6,58,-0.2084,122,1.12318,70,0.14480,36,-0.9705,51,-0.4824
ENSG00000116685,KIAA2013,37,-0.1698,65,0.81242,43,0.11658,59,0.61852,20,-1.3173
ENSG00000083444,PLOD1,68,0.99373,24,-0.7542,50,0.53334,29,-0.4504,25,-0.8123
ENSG00000116688,MFN2,62,-0.4174,117,0.65057,63,-0.4693,90,0.17954,84,0.09087
ENSG00000048707,VPS13D,20,-1.3069,45,-0.0028,45,0.01573,65,0.64371,47,0.09771
ENSG00000162496,DHRS3,74,0.76056,17,-1.6435,83,1.30054,25,-1.0414,26,-1.0923
ENSG00000116731,PRDM2,68,-0.2692,123,0.76431,57,-0.6353,87,0.14377,83,0.08297
ENSG00000189337,KAZN,19,-0.7699,28,-0.1252,24,-0.4300,28,-0.1743,45,0.86100
ENSG00000142634,EFHD2,77,1.23918,45,0.23779,30,-0.4695,27,-0.6021,31,-0.4185
ENSG00000116786,PLEKHM2,59,-1.0750,103,-0.2031,124,0.12646,128,0.16281,138,0.35885
ENSG00000065526,SPEN,78,0.59838,64,0.25863,51,-0.1642,51,-0.1456,46,-0.3547
ENSG00000055070,SZRD1,31,-0.7947,32,-0.7488,65,0.50529,49,-0.0878,59,0.26357
ENSG00000159363,ATP13A2,24,-2.3526,125,0.18373,89,-0.4337,181,0.85135,137,0.42610
ENSG00000117118,SDHB,119,0.73066,85,0.13843,79,0.03091,65,-0.3138,60,-0.5040
ENSG00000117115,PADI2,82,0.38834,21,-1.7590,88,0.64334,72,0.18490,52,-0.4198
ENSG00000117154,IGSF21,92,0.76237,84,0.59467,46,-0.4888,69,0.23783,40,-0.7471
ENSG00000159423,ALDH4A1,35,-1.4672,31,-1.6462,163,1.49561,106,0.31329,59,-0.7609
ENSG00000127463,EMC1,23,-0.2881,35,0.42937,35,0.50189,19,-0.5839,23,-0.3814
ENSG00000053372,MRTO4,3,-3.7072,45,0.28314,37,-0.0354,62,0.87225,40,0.12888
ENSG00000053371,AKR7A2,44,-1.0584,50,-0.8568,142,1.19412,94,0.17608,61,-0.6306
ENSG00000077549,CAPZB,218,-0.0539,378,0.91865,197,-0.2661,195,-0.2425,196,-0.2706
ENSG00000173436,MICOS10,263,-0.4991,263,-0.5016,377,0.11441,380,0.10641,418,0.33207
ENSG00000158747,NBL1,521,1.28974,225,-0.2157,181,-0.6660,289,0.20165,200,-0.4804
ENSG00000162545,CAMK2N1,796,-0.4981,1538,0.62018,840,-0.4797,702,-0.6986,1412,0.58177
ENSG00000158828,PINK1,266,-0.4553,315,-0.1776,307,-0.2599,363,0.05970,448,0.52173
ENSG00000127483,HP1BP3,214,0.30654,174,-0.0458,195,0.18044,193,0.12983,140,-0.4710
ENSG00000075151,EIF4G3,135,0.08613,188,0.66449,94,-0.5921,75,-0.8719,156,0.41322
ENSG00000076864,RAP1GAP,57,-1.1183,246,1.39673,92,-0.4371,139,0.32489,90,-0.4794
ENSG00000090686,USP48,34,-0.1113,29,-0.4098,28,-0.4980,53,0.63750,42,0.28884
ENSG00000070831,CDC42,181,0.04266,223,0.39782,172,-0.0515,144,-0.3417,172,-0.0497
ENSG00000004487,KDM1A,1,-5.0980,77,1.13275,46,0.22126,30,-0.5101,44,0.13193
ENSG00000169641,LUZP1,51,0.00017,69,0.52714,57,0.24268,34,-0.6659,44,-0.2849
ENSG00000125944,HNRNPR,104,0.14054,98,0.03973,98,0.05163,54,-0.9222,108,0.26496
ENSG00000117318,ID3,478,4.05003,15,-2.7363,34,-1.7712,47,-1.0727,20,-2.5679
ENSG00000142676,RPL11,1128,0.99081,321,-1.1249,644,-0.0102,320,-1.1311,737,0.26891
ENSG00000057757,PITHD1,70,-0.5359,157,0.85256,89,-0.1723,111,0.23308,81,-0.3426
ENSG00000011009,LYPLA2,40,-0.4619,76,0.63136,54,0.04850,43,-0.3270,51,-0.0624
ENSG00000189266,PNRC2,154,1.30187,75,-0.0064,76,0.02417,39,-1.0419,53,-0.6563
ENSG00000188529,SRSF10,60,0.26654,62,0.33740,64,0.48899,38,-0.4919,34,-0.7369
ENSG00000001461,NIPAL3,28,-0.6430,46,0.17251,35,-0.3426,36,-0.2443,56,0.62970
ENSG00000133226,SRRM1,103,0.58445,79,0.12614,60,-0.3709,74,0.00957,68,-0.1406
ENSG00000169504,CLIC4,275,2.88229,16,-2.2456,45,-0.8608,49,-0.5888,33,-1.3646
ENSG00000117614,SYF2,99,0.33815,71,-0.2277,80,-0.0400,69,-0.2832,86,0.10528
ENSG00000117616,RSRP1,136,0.88983,86,0.08531,96,0.31875,76,-0.1350,43,-1.1900
ENSG00000183726,TMEM50A,154,0.51180,145,0.41127,110,-0.0677,96,-0.2933,92,-0.4163
ENSG00000117643,MAN1C1,28,0.01519,66,1.59104,19,-0.7028,25,-0.1706,19,-0.7204
ENSG00000162430,SELENON,75,0.03086,71,-0.0696,80,0.17140,72,-0.0395,69,-0.1323
ENSG00000117640,MTFR1L,111,0.34139,90,-0.0052,92,0.02550,98,0.13606,76,-0.3481
ENSG00000117632,STMN1,379,-0.3445,888,1.16286,315,-0.7439,511,0.15629,429,-0.1662
ENSG00000158008,EXTL1,18,-1.8302,89,0.75633,54,-0.1265,79,0.54289,55,-0.0983
ENSG00000142684,ZNF593,38,-0.3117,49,0.09558,45,-0.0755,69,0.67676,40,-0.3022
ENSG00000142669,SH3BGRL3,202,-0.2971,250,0.05546,213,-0.2508,268,0.17022,274,0.25706
ENSG00000198830,HMGN2,210,0.84227,95,-0.5209,138,0.12327,80,-0.7919,125,-0.0795
ENSG00000117713,ARID1A,80,0.15578,98,0.49426,75,0.04114,81,0.16373,52,-0.6389
ENSG00000204160,ZDHHC18,36,0.01688,66,1.07527,38,0.09064,26,-0.5421,24,-0.7292
ENSG00000090273,NUDC,189,0.30148,203,0.43220,146,-0.1617,92,-0.8682,165,0.09231
ENSG00000253368,TRNP1,23,-0.8497,59,0.72087,38,-0.0397,40,0.03674,38,-0.0858
ENSG00000090020,SLC9A1,42,0.45445,65,1.24029,23,-0.6080,23,-0.5761,25,-0.4777
ENSG00000142784,WDTC1,12,-2.2125,41,-0.3376,35,-0.6994,81,0.83973,75,0.86439
ENSG00000186501,TMEM222,71,-0.6703,145,0.51338,117,0.17715,92,-0.2590,105,-0.0452
ENSG00000158195,WASF2,117,1.31229,26,-1.2571,79,0.69408,55,-0.0540,22,-1.6816
ENSG00000126705,AHDC1,30,-1.0915,110,1.10557,48,-0.3853,71,0.32049,53,-0.2113
ENSG00000126709,IFI6,173,0.56962,119,-0.0785,94,-0.5296,138,0.17656,126,0.02942
ENSG00000117758,STX12,132,0.54258,90,-0.1202,94,-0.0553,107,0.18276,79,-0.3834
ENSG00000117751,PPP1R8,77,1.23783,44,0.22932,32,-0.3930,18,-1.2098,34,-0.2347
ENSG00000117748,RPA2,38,-0.2103,59,0.53830,48,0.22786,41,-0.1051,34,-0.4537
ENSG00000126698,DNAJC8,145,0.01586,160,0.18776,118,-0.3717,185,0.44012,138,-0.0716
ENSG00000130770,ATP5IF1,186,-0.5665,306,0.25369,257,-0.0467,309,0.26958,264,0.00642
ENSG00000198492,YTHDF2,12,-2.4245,103,0.96003,64,0.12647,80,0.50012,48,-0.4183
ENSG00000116350,SRSF4,49,-0.0300,52,0.09113,47,-0.1126,80,0.84434,36,-0.6023
ENSG00000116353,MECR,28,-0.2817,35,0.08029,38,0.23843,36,0.10739,30,-0.2111
ENSG00000162512,SDC3,162,-0.8951,289,0.04751,323,0.29241,265,-0.1006,302,0.15065
ENSG00000134644,PUM1,59,-1.1902,242,1.19713,95,-0.5133,110,-0.2098,136,0.17160
ENSG00000121766,ZCCHC17,63,-1.2926,220,0.78240,104,-0.5861,193,0.54693,152,0.14935
ENSG00000121769,FABP3,34,-1.7076,165,0.86120,70,-0.6988,135,0.48912,118,0.31171
ENSG00000162517,PEF1,59,-0.6526,129,0.65920,77,-0.2669,89,0.01717,93,0.11302
ENSG00000084636,COL16A1,77,1.03454,46,0.11675,56,0.54886,35,-0.3466,16,-1.7332
ENSG00000121753,ADGRB2,195,-0.6039,418,0.68401,223,-0.4565,254,-0.1773,332,0.33800
ENSG00000184007,PTP4A2,165,-0.2047,170,-0.1493,136,-0.6014,197,0.09455,250,0.63590
ENSG00000121774,KHDRBS1,112,0.12477,135,0.44012,111,0.12721,93,-0.1927,84,-0.4172
ENSG00000025800,KPNA6,29,-0.7229,66,0.65912,43,-0.1179,42,-0.1212,47,0.08395
ENSG00000160050,CCDC28B,19,-0.8307,22,-0.6265,51,1.06597,30,-0.0911,25,-0.4554
ENSG00000084623,EIF3I,158,0.45619,141,0.26064,107,-0.2407,146,0.31713,94,-0.4821
ENSG00000175130,MARCKSL1,400,-0.0935,232,-0.9699,566,0.63020,454,0.11964,371,-0.2569
ENSG00000160058,BSDC1,64,-0.4563,99,0.27039,79,-0.1359,109,0.42911,81,-0.0827
ENSG00000176261,ZBTB8OS,32,-0.5157,47,0.07982,47,0.13503,36,-0.3302,50,0.25821
ENSG00000162521,RBBP4,83,-0.0812,100,0.23291,100,0.28382,81,-0.1214,73,-0.3428
ENSG00000162522,KIAA1522,55,0.15381,45,-0.1605,40,-0.4216,81,0.84154,44,-0.2333
ENSG00000134684,YARS,63,-0.1526,113,0.85976,69,-0.0213,42,-0.8076,65,-0.1294
ENSG00000121905,HPCA,93,-1.4021,476,1.37406,137,-0.9237,226,0.00803,253,0.24323
ENSG00000121900,TMEM54,63,-0.0728,43,-0.7080,66,0.00607,46,-0.5834,89,0.63994
ENSG00000004455,AK2,75,1.06113,27,-0.7201,55,0.59022,33,-0.3713,23,-1.0692
ENSG00000134686,PHC2,60,0.12948,78,0.59627,53,-0.0756,59,0.10102,42,-0.5229
ENSG00000163866,SMIM12,35,-0.0513,51,0.61877,40,0.20785,26,-0.4966,29,-0.3726
ENSG00000116544,DLGAP3,128,-0.1569,143,0.02493,96,-0.7207,150,0.10776,186,0.59976
ENSG00000116560,SFPQ,153,0.10696,173,0.32452,160,0.22816,83,-0.8818,137,-0.0899
ENSG00000146463,ZMYM4,46,0.27125,51,0.42102,32,-0.4100,54,0.53359,31,-0.4676
ENSG00000142687,KIAA0319L,50,-0.3812,79,0.39473,58,-0.1509,52,-0.3046,71,0.25482
ENSG00000020129,NCDN,281,-0.6039,935,1.55322,262,-0.8243,257,-0.7466,424,0.08642
ENSG00000126067,PSMB2,115,0.19035,137,0.49677,84,-0.3969,141,0.54498,79,-0.4939
ENSG00000142686,C1orf216,24,-1.6949,183,1.78921,48,-0.7454,46,-0.6982,75,0.09792
ENSG00000092847,AGO1,29,-0.4214,31,-0.3291,33,-0.2724,38,0.00464,51,0.61670
ENSG00000054116,TRAPPC3,76,0.34081,87,0.57098,69,0.20023,61,-0.0237,37,-0.9499
ENSG00000116871,MAP7D1,166,-0.0048,252,0.71910,136,-0.3903,167,0.00450,155,-0.1484
ENSG00000054118,THRAP3,74,0.35341,67,0.17173,48,-0.4391,81,0.50032,52,-0.2800
ENSG00000181817,LSM10,50,-0.2481,35,-0.7985,46,-0.4365,89,0.76205,69,0.37139
ENSG00000116898,MRPS15,61,0.07610,83,0.59370,58,-0.0108,44,-0.4807,53,-0.1967
ENSG00000163875,MEAF6,62,-0.3311,140,1.10370,59,-0.4856,67,-0.2005,71,-0.1098
ENSG00000183317,EPHA10,4,-2.7078,54,1.31469,17,-0.7714,47,1.01831,22,-0.3424
ENSG00000185090,MANEAL,4,-3.0788,44,0.53428,22,-0.6780,41,0.40465,46,0.76973
ENSG00000197982,C1orf122,215,-0.7296,195,-0.8829,351,0.08547,408,0.32754,418,0.45956
ENSG00000183431,SF3A3,26,-0.4246,52,0.76697,33,-0.0571,23,-0.6002,34,0.04307
ENSG00000116954,RRAGC,49,0.07316,44,-0.0970,44,-0.1129,50,0.11038,48,0.05465
ENSG00000174574,AKIRIN1,43,-0.8160,114,0.82421,76,0.12827,55,-0.4371,68,-0.0994
ENSG00000168653,NDUFS5,448,-0.2582,445,-0.2675,524,0.00529,494,-0.0965,613,0.33113
ENSG00000127603,MACF1,158,-0.1080,124,-0.5079,206,0.41565,193,0.22906,148,-0.2644
ENSG00000090621,PABPC4,128,0.79061,75,-0.1423,58,-0.6415,80,-0.0320,86,0.10494
ENSG00000116983,HPCAL4,284,-0.5682,486,0.32474,252,-0.8728,479,0.29747,531,0.59712
ENSG00000084072,PPIE,110,1.59321,28,-0.7921,31,-0.7410,61,0.45181,32,-0.6884
ENSG00000131236,CAP1,172,0.37745,187,0.52824,159,0.29732,73,-1.0170,107,-0.4822
ENSG00000131238,PPT1,69,-1.0085,162,0.39371,159,0.45124,134,0.06823,109,-0.3285
ENSG00000084073,ZMPSTE24,4,-3.4753,47,0.15468,59,0.66585,41,-0.0660,46,0.12124
ENSG00000084070,SMAP2,43,-1.0697,171,1.29411,59,-0.6832,127,0.72320,65,-0.4947
ENSG00000117016,RIMS3,54,-0.0509,89,0.82698,33,-0.9682,47,-0.2913,67,0.38811
ENSG00000066136,NFYC,31,-0.3209,55,0.67240,47,0.45943,18,-1.1625,33,-0.2763
ENSG00000198815,FOXJ3,37,-0.2187,90,1.39537,39,-0.1202,26,-0.7394,31,-0.5883
ENSG00000177181,RIMKLA,13,-1.1882,40,0.68278,10,-1.6468,33,0.32530,42,0.94331
ENSG00000127125,PPCS,1,-5.6502,33,-0.5982,48,-0.0365,99,1.29319,56,0.28024
ENSG00000065978,YBX1,436,1.73660,81,-1.2310,139,-0.4340,158,-0.1667,133,-0.5132
ENSG00000177868,SVBP,32,-0.6888,43,-0.1982,46,-0.1340,59,0.31898,58,0.36627
ENSG00000117394,SLC2A1,821,2.92450,61,-1.9295,149,-0.6508,91,-1.3349,98,-1.3639
ENSG00000117395,EBNA1BP2,26,-0.7710,56,0.50235,41,-0.0062,45,0.11518,41,-0.0243
ENSG00000178922,HYI,18,-0.9063,15,-1.1686,57,1.35667,16,-1.0389,30,-0.1257
ENSG00000142949,PTPRF,106,-1.0043,272,0.55720,178,-0.2001,221,0.19562,213,0.15277
ENSG00000126091,ST3GAL3,53,-0.0554,69,0.37732,37,-0.7620,78,0.60354,56,0.03646
ENSG00000117408,IPO13,68,-0.1945,116,0.73463,63,-0.3689,71,-0.1022,76,-0.0060
ENSG00000117410,ATP6V0B,279,-0.2736,529,0.83505,302,-0.1704,302,-0.1432,296,-0.2148
ENSG00000117411,B4GALT2,113,-0.2412,91,-0.5877,121,-0.1601,140,0.11101,166,0.49468
ENSG00000178028,DMAP1,54,0.09279,86,0.91021,50,-0.0402,23,-1.2669,48,-0.1443
ENSG00000117419,ERI3,46,-2.1875,246,0.48333,211,0.25980,221,0.29456,183,-0.0250
ENSG00000187147,RNF220,50,-0.8000,113,0.55973,59,-0.6213,131,0.83406,80,-0.0406
ENSG00000142937,RPS8,2512,1.08808,688,-1.1105,1122,-0.3912,1134,-0.3144,1511,0.19999
ENSG00000126088,UROD,96,0.49414,64,-0.1750,93,0.55955,65,-0.1650,45,-0.8563
ENSG00000117450,PRDX1,271,-0.9507,413,-0.2778,693,0.76911,477,-0.0367,435,-0.2275
ENSG00000117448,AKR1A1,107,1.47389,45,-0.1058,37,-0.4826,42,-0.2065,34,-0.6719
ENSG00000132780,NASP,74,1.31864,27,-0.4690,35,-0.0339,18,-1.0445,30,-0.3158
ENSG00000159592,GPBP1L1,62,0.82697,31,-0.3582,44,0.28804,26,-0.6435,31,-0.4033
ENSG00000085998,POMGNT1,59,-0.4799,78,-0.0131,79,0.00429,86,0.14038,86,0.16761
ENSG00000132128,LRRC41,53,-0.1565,90,0.74864,61,0.08084,54,-0.1245,45,-0.4934
ENSG00000173660,UQCRH,239,-0.9448,442,0.05003,402,-0.1334,499,0.25591,511,0.36479
ENSG00000117480,FAAH,41,0.37237,63,1.13064,25,-0.5461,13,-1.4054,33,-0.0337
ENSG00000123472,ATPAF1,111,-0.6304,125,-0.4481,178,0.17246,131,-0.3693,211,0.54753
ENSG00000159658,EFCAB14,136,0.54989,64,-0.7073,113,0.28277,126,0.41734,70,-0.6614
ENSG00000162368,CMPK1,90,-0.0915,86,-0.1597,103,0.16563,63,-0.6630,109,0.30006
ENSG00000162374,ELAVL4,74,-1.0425,248,0.98575,107,-0.5411,117,-0.3283,172,0.39183
ENSG00000185104,FAF1,42,0.18470,36,-0.0696,37,-0.0247,52,0.55560,29,-0.4648
ENSG00000123091,RNF11,197,-1.0674,524,0.54133,298,-0.4865,444,0.25287,460,0.38649
ENSG00000085832,EPS15,93,-0.6955,117,-0.3211,175,0.42586,132,-0.1311,153,0.14984
ENSG00000078618,NRDC,99,0.52609,110,0.71970,71,-0.0470,37,-1.0853,61,-0.3477
ENSG00000169213,RAB3B,41,-2.3616,130,-0.6002,110,-1.0012,359,1.16254,285,0.92282
ENSG00000117862,TXNDC12,64,0.76409,38,-0.1599,55,0.59419,24,-0.8390,27,-0.7902
ENSG00000134717,BTF3L4,81,0.33148,76,0.22087,69,0.05570,68,0.01716,53,-0.4539
ENSG00000157077,ZFYVE9,36,0.31635,45,0.73332,23,-0.5175,23,-0.4007,29,-0.0357
ENSG00000134748,PRPF38A,23,-0.7110,34,-0.1136,40,0.19120,47,0.46647,34,-0.0880
ENSG00000162378,ZYG11B,120,-0.5704,293,0.96891,116,-0.7259,212,0.38293,166,-0.0418
ENSG00000116171,SCP2,174,0.66103,107,-0.1758,141,0.34510,98,-0.3231,87,-0.6035
ENSG00000162384,CZIB,93,0.51409,52,-0.4661,80,0.30821,87,0.39611,45,-0.7795
ENSG00000157193,LRP8,29,-0.5252,33,-0.3294,48,0.36123,30,-0.4516,47,0.30713
ENSG00000081870,HSPB11,52,0.56791,44,0.29877,37,-0.0178,41,0.17918,25,-0.7718
ENSG00000116209,TMEM59,278,0.40981,182,-0.3025,285,0.55983,241,0.16206,131,-0.9496
ENSG00000116221,MRPL37,49,0.05243,50,0.08886,48,0.01878,54,0.21663,41,-0.2519
ENSG00000157216,SSBP3,121,-0.5200,244,0.67792,123,-0.5701,194,0.26385,178,0.14310
ENSG00000116133,DHCR24,36,-1.8543,260,1.43805,67,-1.0683,140,0.27493,132,0.21337
ENSG00000162402,USP24,43,0.00500,38,-0.1949,48,0.27344,66,0.78402,27,-0.8586
ENSG00000162407,PLPP3,102,-2.2496,156,-1.6114,1024,2.38934,360,-0.3035,179,-1.5735
ENSG00000162409,PRKAA2,23,-1.2852,80,0.76614,30,-0.9732,67,0.44884,65,0.49533
ENSG00000177606,JUN,398,1.77293,171,0.15072,93,-0.9701,141,-0.1666,99,-0.8449
ENSG00000172456,FGGY,28,-0.5695,21,-0.9896,61,0.95901,45,0.18737,31,-0.4652
ENSG00000134709,HOOK1,47,0.74613,60,1.20790,14,-1.4322,43,0.56213,19,-0.8954
ENSG00000134716,CYP2J2,3,-3.9103,16,-1.4534,81,1.69078,53,0.45050,26,-0.8404
ENSG00000162599,NFIA,268,0.72170,61,-1.6711,233,0.58499,122,-0.6135,162,-0.1763
ENSG00000162604,TM2D1,39,-0.6845,54,-0.1874,66,0.20214,81,0.51696,57,-0.1081
ENSG00000116641,DOCK7,42,-0.1748,31,-0.6427,77,1.16985,41,-0.1914,28,-0.9265
ENSG00000079739,PGM1,58,-0.3739,41,-0.9226,147,1.74420,54,-0.4918,32,-1.4643
ENSG00000158966,CACHD1,21,-1.4730,37,-0.5965,84,1.03462,57,0.13095,44,-0.3460
ENSG00000162437,RAVER2,3,-3.2101,25,-0.2463,54,1.41732,19,-0.6762,26,-0.2773
ENSG00000162434,JAK1,86,0.18809,71,-0.1525,79,0.03866,87,0.20594,70,-0.2053
ENSG00000162433,AK4,61,-1.0290,104,-0.1737,186,1.07175,128,0.17146,73,-0.8562
ENSG00000116675,DNAJC6,161,-0.6398,504,1.38257,150,-0.8647,209,-0.2167,245,0.06449
ENSG00000213625,LEPROT,65,0.22163,37,-0.6712,82,0.82088,45,-0.3923,43,-0.5393
ENSG00000184588,PDE4B,47,-0.7982,83,0.11658,99,0.51178,68,-0.2139,73,-0.1081
ENSG00000118473,SGIP1,57,-0.5820,132,0.84110,79,-0.0654,64,-0.3993,81,-0.0323
ENSG00000198160,MIER1,65,1.02979,28,-0.3944,31,-0.3177,11,-1.7850,44,0.39380
