Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to11,Feature log2 fold change topic 2to11
ENSG00000228794,LINC01128,14,-0.7877,24,0.78778
ENSG00000188976,NOC2L,19,-1.1846,44,1.18464
ENSG00000188290,HES4,156,1.21756,67,-1.2175
ENSG00000187608,ISG15,195,1.13768,88,-1.1376
ENSG00000188157,AGRN,35,0.33500,28,-0.3350
ENSG00000078808,SDF4,89,0.34076,70,-0.3407
ENSG00000176022,B3GALT6,17,-1.1871,39,1.18712
ENSG00000160087,UBE2J2,34,-0.3576,44,0.35766
ENSG00000131584,ACAP3,12,-2.5290,72,2.52909
ENSG00000169972,PUSL1,16,0.28727,13,-0.2872
ENSG00000127054,INTS11,56,0.29563,46,-0.2956
ENSG00000224051,CPTP,19,-0.8352,34,0.83525
ENSG00000107404,DVL1,63,-0.0961,67,0.09613
ENSG00000175756,AURKAIP1,209,0.29689,170,-0.2968
ENSG00000221978,CCNL2,41,0.06610,39,-0.0661
ENSG00000242485,MRPL20,218,0.46215,158,-0.4621
ENSG00000235098,ANKRD65,3,-1.7303,12,1.73033
ENSG00000179403,VWA1,40,0.50655,28,-0.5065
ENSG00000197785,ATAD3A,8,-1.2398,19,1.23981
ENSG00000205090,TMEM240,20,-1.0105,41,1.01057
ENSG00000160075,SSU72,127,-0.3865,166,0.38655
ENSG00000228594,FNDC10,24,-0.5862,37,0.58628
ENSG00000272106,AL691432.2,23,-0.2737,28,0.27376
ENSG00000197530,MIB2,34,0.05184,33,-0.0518
ENSG00000189339,SLC35E2B,14,-0.2448,17,0.24484
ENSG00000215790,SLC35E2A,18,-0.1833,20,0.18339
ENSG00000008130,NADK,64,1.30283,26,-1.3028
ENSG00000078369,GNB1,327,-0.3679,422,0.36799
ENSG00000187730,GABRD,115,-0.4403,156,0.44032
ENSG00000067606,PRKCZ,97,-1.1545,216,1.15454
ENSG00000162585,FAAP20,78,0.40209,59,-0.4020
ENSG00000157933,SKI,50,0.66246,32,-0.6624
ENSG00000157916,RER1,73,0.16152,65,-0.1615
ENSG00000157911,PEX10,32,0.17042,29,-0.1704
ENSG00000149527,PLCH2,10,-1.0070,21,1.00706
ENSG00000157870,PRXL2B,49,-0.4726,69,0.47261
ENSG00000177133,PRDM16-DT,14,-0.5060,20,0.50608
ENSG00000158109,TPRG1L,137,-0.4210,184,0.42104
ENSG00000130764,LRRC47,41,-0.6529,65,0.65298
ENSG00000116198,CEP104,34,0.90269,18,-0.9026
ENSG00000196581,AJAP1,2,-4.0166,41,4.01665
ENSG00000069424,KCNAB2,167,-0.5397,243,0.53971
ENSG00000116254,CHD5,79,-0.5967,119,0.59671
ENSG00000116251,RPL22,1403,1.45036,513,-1.4503
ENSG00000116237,ICMT,27,-0.6208,42,0.62080
ENSG00000158292,GPR153,4,-2.0602,18,2.06029
ENSG00000097021,ACOT7,140,-1.0936,299,1.09360
ENSG00000171680,PLEKHG5,19,-0.3636,25,0.36366
ENSG00000162408,NOL9,19,-0.7274,31,0.72745
ENSG00000162413,KLHL21,26,-0.1852,29,0.18521
ENSG00000116273,PHF13,13,-0.2889,16,0.28890
ENSG00000041988,THAP3,12,-0.7882,20,0.78825
ENSG00000007923,DNAJC11,40,0.33447,32,-0.3344
ENSG00000171735,CAMTA1,140,-0.0022,140,0.00223
ENSG00000049245,VAMP3,58,1.05690,27,-1.0569
ENSG00000049246,PER3,28,0.30020,22,-0.3002
ENSG00000116288,PARK7,462,0.35869,360,-0.3586
ENSG00000116285,ERRFI1,13,-0.5318,19,0.53181
ENSG00000162426,SLC45A1,20,-0.9529,40,0.95290
ENSG00000142599,RERE,121,0.28670,99,-0.2867
ENSG00000074800,ENO1,458,-0.5168,655,0.51680
ENSG00000171612,SLC25A33,31,0.16990,28,-0.1699
ENSG00000188807,TMEM201,4,-1.6283,14,1.62833
ENSG00000171603,CLSTN1,354,-0.7095,578,0.70958
ENSG00000178585,CTNNBIP1,36,0.10316,34,-0.1031
ENSG00000162441,LZIC,42,0.53303,29,-0.5330
ENSG00000130939,UBE4B,20,-0.7817,35,0.78175
ENSG00000054523,KIF1B,141,-0.8774,260,0.87745
ENSG00000142657,PGD,42,-0.1547,46,0.15475
ENSG00000241563,CORT,57,-0.9369,109,0.93695
ENSG00000160049,DFFA,44,0.66020,28,-0.6602
ENSG00000142655,PEX14,4,-2.4275,23,2.42752
ENSG00000120948,TARDBP,32,-0.8170,57,0.81704
ENSG00000116649,SRM,70,-0.4911,99,0.49119
ENSG00000171824,EXOSC10,22,0.24759,19,-0.2475
ENSG00000198793,MTOR,20,-0.8442,37,0.84425
ENSG00000116661,FBXO2,374,0.38405,286,-0.3840
ENSG00000132879,FBXO44,68,-1.0694,143,1.06945
ENSG00000116670,MAD2L2,35,0.41535,26,-0.4153
ENSG00000177674,AGTRAP,34,1.54598,11,-1.5459
ENSG00000177000,MTHFR,7,-0.9854,14,0.98545
ENSG00000011021,CLCN6,21,-1.4075,57,1.40755
ENSG00000116685,KIAA2013,24,-0.4416,33,0.44168
ENSG00000083444,PLOD1,61,1.64494,19,-1.6449
ENSG00000116688,MFN2,58,-0.6289,89,0.62897
ENSG00000116691,MIIP,3,-2.2699,17,2.26990
ENSG00000048707,VPS13D,64,0.54891,44,-0.5489
ENSG00000162496,DHRS3,50,0.98277,25,-0.9827
ENSG00000116731,PRDM2,21,-1.4419,58,1.44191
ENSG00000189337,KAZN,16,-1.4114,44,1.41145
ENSG00000142634,EFHD2,35,-1.1856,81,1.18568
ENSG00000116138,DNAJC16,13,-0.5012,18,0.50123
ENSG00000197312,DDI2,16,-0.1172,17,0.11723
ENSG00000116786,PLEKHM2,51,-0.3435,65,0.34351
ENSG00000065526,SPEN,41,0.48165,29,-0.4816
ENSG00000116809,ZBTB17,15,-0.1383,17,0.13836
ENSG00000185519,FAM131C,4,-2.0918,17,2.09184
ENSG00000037637,FBXO42,22,0.24693,19,-0.2469
ENSG00000055070,SZRD1,84,1.86151,23,-1.8615
ENSG00000219481,NBPF1,6,-1.0066,13,1.00661
ENSG00000238142,BX284668.5,45,1.73365,13,-1.7336
ENSG00000159363,ATP13A2,70,-1.0987,150,1.09879
ENSG00000117118,SDHB,77,-0.2082,89,0.20827
ENSG00000117115,PADI2,60,0.45258,44,-0.4525
ENSG00000179051,RCC2,39,1.26813,16,-1.2681
ENSG00000074964,ARHGEF10L,25,0.47603,18,-0.4760
ENSG00000117154,IGSF21,16,-1.7402,55,1.74025
ENSG00000159423,ALDH4A1,40,0.77709,23,-0.7770
