"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"28",8,"enrichment","Micro.3","TSPAN5",5.66232780058721,7.8502594710831e-08,2.83656042221803e-05,1747,0.666863902051494,"ENSG00000168785"
"29",9,"enrichment","Micro.3","RIMS2",5.62883555686975,9.20584008761891e-08,3.15130441736176e-05,3087,1.14101409958122,"ENSG00000176406"
"30",10,"enrichment","Micro.3","FYN",5.56690800281968,1.2340798268686e-07,3.82212152093019e-05,2439,1.47186453500333,"ENSG00000010810"
"31",1,"enrichment","Micro.4","KHDRBS2",4.78807633481277,4.14251505395349e-06,0.00898097263697116,2356,0.886761750697889,"ENSG00000112232"
"32",2,"enrichment","Micro.4","LUZP2",4.18252134541466,4.99213895185199e-05,0.0662198187601229,3761,0.966171609759255,"ENSG00000187398"
"33",3,"enrichment","Micro.4","KCND2",4.1775321181687,5.09069947417919e-05,0.0662198187601229,2809,1.09081022273788,"ENSG00000184408"
"34",4,"enrichment","Micro.4","PCDH15",4.06198671104061,7.96963897947097e-05,0.0863908865374653,3521,1.00532635046443,"ENSG00000150275"
"35",5,"enrichment","Micro.4","THRB",3.76019397358374,0.000246384472674798,0.20031057628461,1187,0.785919762318932,"ENSG00000151090"
"36",6,"enrichment","Micro.4","DIRC3",3.57800722537164,0.000472466296814122,0.273758138602791,1076,0.928480474731812,"ENSG00000231672"
"37",7,"enrichment","Micro.4","DAPK1",3.56931156044676,0.000487094919613643,0.273758138602791,3255,0.740998375219511,"ENSG00000196730"
"38",8,"enrichment","Micro.4","SEZ6L",3.55966335867215,0.000503825080946597,0.273758138602791,6177,0.796838158571113,"ENSG00000100095"
"39",9,"enrichment","Micro.4","DPP6",3.53818130162085,0.000543039653635902,0.273758138602791,2887,0.911878916868929,"ENSG00000130226"
"40",10,"enrichment","Micro.4","LRRC4C",3.5198395808656,0.000578777995907837,0.273758138602791,3783,0.674617557656385,"ENSG00000148948"
"41",1,"enrichment","Micro.5","CDIN1",12.273000586201,3.92317627115589e-24,2.55163384675979e-20,4797,4.07315951254257,"ENSG00000186073"
"42",2,"enrichment","Micro.5","SFXN2",3.35897066989868,0.00100186351681219,0.277590109099714,3645,0.510102253795653,"ENSG00000156398"
"43",3,"enrichment","Micro.5","TUBGCP3",3.33853594174497,0.00107274541028931,0.277590109099714,4529,0.227069959908662,"ENSG00000126216"
"44",4,"enrichment","Micro.5","PKD2",3.30001559102216,0.00121927274876348,0.283219641355631,1729,0.228672981750127,"ENSG00000118762"
"45",5,"enrichment","Micro.5","FAM149A",3.15742346314016,0.00194007385522416,0.362415784041808,1870,0.227810338532756,"ENSG00000109794"
"46",6,"enrichment","Micro.5","ENSG00000249236",3.12377583377159,0.00216005951013175,0.365739874769662,1946,0.682922335046262,"ENSG00000249236"
"47",7,"enrichment","Micro.5","CEBPZOS",3.08297472101971,0.00245775796778615,0.389884337133685,694,0.482898663542269,"ENSG00000218739"
"48",8,"enrichment","Micro.5","LINC02742",3.0570306948989,0.00266632603080623,0.395568971981586,3764,0.6341838394079,"ENSG00000249867"
"49",9,"enrichment","Micro.5","SPECC1L",3.0505753011658,0.00272070231518146,0.395568971981586,6174,0.181921873775754,"ENSG00000100014"
"50",10,"enrichment","Micro.5","SRGAP2",3.04163639282416,0.00279768953123508,0.395568971981586,520,0.181558976306047,"ENSG00000266028"
