Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000163818,LZTFL1,13,-1.3182,20,-0.6811,40,0.36151,46,1.03207,22,-0.5818,19,-0.8520
ENSG00000163827,LRRC2,1,-3.5155,1,-3.8879,20,0.15316,28,1.33959,17,-0.1108,13,-0.4822
ENSG00000181585,TMIE,6,-1.0444,5,-1.1436,15,0.39280,15,0.75641,10,-0.1577,9,-0.4639
ENSG00000160801,PTH1R,22,1.27223,5,-0.9801,6,-0.8640,7,-0.8683,9,-0.1992,17,0.92456
ENSG00000160799,CCDC12,46,0.07806,51,0.26732,49,0.18839,43,-0.0192,37,-0.2345,39,-0.1721
ENSG00000181555,SETD2,31,0.36134,20,-0.3208,36,0.60583,25,0.01067,14,-0.8980,24,-0.0851
ENSG00000088727,KIF9,16,-0.5887,6,-1.9239,20,-0.2909,27,0.33735,22,-0.0906,32,0.54900
ENSG00000114648,KLHL18,11,-1.0851,7,-1.7215,27,0.27795,29,0.60401,18,-0.3264,24,0.12494
ENSG00000076201,PTPN23,39,0.32177,40,0.36570,37,0.24945,34,0.16622,25,-0.3825,20,-0.7467
ENSG00000114650,SCAP,37,0.05547,38,0.12911,49,0.51023,35,-0.0497,34,-0.0621,29,-0.3544
ENSG00000163832,ELP6,24,-0.3662,32,0.10886,25,-0.2521,32,0.15217,30,-0.0153,31,0.03312
ENSG00000114646,CSPG5,64,-1.3886,211,0.47868,199,0.38344,144,-0.2132,239,0.68940,143,-0.1723
ENSG00000173473,SMARCC1,79,1.81197,20,-0.4956,20,-0.5249,19,-0.8221,25,-0.1516,29,0.08749
ENSG00000132153,DHX30,85,-0.1600,79,-0.2611,115,0.33674,109,0.38442,69,-0.4838,76,-0.3631
ENSG00000047849,MAP4,336,0.47143,254,0.01653,274,0.13328,259,0.06416,208,-0.3047,206,-0.3540
ENSG00000164050,PLXNB1,181,2.13324,98,0.96042,16,-1.8348,24,-1.6401,57,0.05142,51,-0.1406
ENSG00000164051,CCDC51,10,-0.4401,10,-0.3286,14,0.08115,17,0.70184,8,-0.7324,10,-0.4475
ENSG00000232112,TMA7,636,0.07988,539,-0.1831,436,-0.5173,643,0.15011,736,0.31862,565,-0.1220
ENSG00000164054,SHISA5,54,-0.6296,121,0.65281,95,0.25367,83,0.05522,69,-0.2462,70,-0.2628
ENSG00000010256,UQCRC1,124,-0.7938,152,-0.4848,293,0.56836,232,0.28932,192,-0.1214,189,-0.1571
ENSG00000008300,CELSR3,3,-1.9604,18,0.48983,21,0.79067,12,-0.1654,12,-0.1725,14,0.11866
ENSG00000213672,NCKIPSD,22,-1.3323,28,-0.9345,81,0.72595,65,0.60752,38,-0.4943,44,-0.2821
ENSG00000068745,IP6K2,38,-0.4358,50,-0.0163,69,0.49991,53,0.07922,43,-0.2774,49,-0.0723
ENSG00000114302,PRKAR2A,45,0.39660,61,0.88120,38,0.08804,35,-0.0457,16,-1.2563,28,-0.3921
ENSG00000177479,ARIH2,40,0.53281,40,0.52193,38,0.41717,27,-0.1574,24,-0.2786,20,-0.6589
ENSG00000178467,P4HTM,38,-1.3824,109,0.25544,127,0.50147,121,0.69042,79,-0.2571,48,-1.1259
ENSG00000178252,WDR6,46,-0.0369,86,1.01684,48,0.03350,41,-0.2814,43,-0.1414,40,-0.2786
ENSG00000178149,DALRD3,12,-0.7433,9,-1.2539,27,0.50982,24,0.50347,23,0.25925,15,-0.4645
ENSG00000178057,NDUFAF3,175,0.51261,108,-0.2619,84,-0.6439,144,0.31163,115,-0.1573,107,-0.3019
ENSG00000178035,IMPDH2,70,0.38985,56,0.03656,55,0.00434,60,0.24098,44,-0.3587,41,-0.5032
ENSG00000198218,QRICH1,28,-0.5273,31,-0.3866,56,0.54326,45,0.32281,34,-0.2407,34,-0.2867
ENSG00000172053,QARS,43,0.60096,23,-0.3660,37,0.38457,28,-0.0961,27,-0.1377,26,-0.2482
ENSG00000172046,USP19,11,-0.9214,25,0.28932,28,0.48765,23,0.24430,17,-0.2715,17,-0.3423
ENSG00000172037,LAMB2,27,0.80422,37,1.39203,3,-2.3398,9,-1.2219,24,0.64479,18,0.17380
ENSG00000185909,KLHDC8B,9,-1.3087,5,-2.1149,23,0.08142,32,1.16731,20,-0.1057,14,-0.6957
ENSG00000114316,USP4,25,-0.1486,26,-0.1338,36,0.42492,29,0.09225,21,-0.4648,27,-0.0254
ENSG00000067560,RHOA,457,1.09732,429,0.98378,205,-0.2334,169,-0.7470,179,-0.4440,216,-0.1718
ENSG00000145022,TCTA,27,-0.0487,32,0.22565,34,0.31858,28,0.04373,28,0.01856,22,-0.4155
ENSG00000145029,NICN1,15,-1.3246,38,0.10324,47,0.45085,40,0.27839,30,-0.2693,33,-0.1148
ENSG00000173402,DAG1,58,0.32196,98,1.21859,33,-0.5831,43,-0.2223,50,0.07908,32,-0.6813
ENSG00000164061,BSN,21,-3.2914,114,-0.7860,321,0.88114,221,0.40447,142,-0.4436,202,0.12369
ENSG00000164062,APEH,24,-0.9173,40,-0.1473,74,0.86801,43,-0.0325,42,-0.0544,42,-0.0602
ENSG00000164068,RNF123,5,-1.9714,14,-0.5075,31,0.75801,22,0.38404,16,-0.3223,19,-0.0462
ENSG00000173540,GMPPB,5,-0.6322,10,0.32340,11,0.46005,9,0.25151,12,0.64234,3,-1.3699
ENSG00000176095,IP6K1,35,-1.2592,75,-0.0688,114,0.60535,86,0.23933,60,-0.4090,77,-0.0213
ENSG00000164076,CAMKV,18,-3.5888,212,0.09583,257,0.40390,252,0.60876,151,-0.4420,177,-0.2189
ENSG00000164077,MON1A,12,-1.0228,22,-0.0345,26,0.18591,24,0.09168,19,-0.3044,28,0.33847
ENSG00000004534,RBM6,37,0.51427,39,0.60552,26,-0.0854,24,-0.3102,21,-0.4053,27,-0.0311
ENSG00000003756,RBM5,73,0.54826,71,0.52030,66,0.39120,52,0.00367,35,-0.6156,33,-0.7764
ENSG00000188338,SLC38A3,20,1.22036,16,0.82001,4,-1.3881,6,-0.7464,15,0.76041,7,-0.5383
ENSG00000114353,GNAI2,347,1.22639,230,0.51681,136,-0.3287,144,-0.3465,157,-0.1086,115,-0.6451
ENSG00000012171,SEMA3B,203,3.97366,65,1.20939,2,-3.5815,6,-2.8382,3,-3.5488,8,-2.0772
ENSG00000214706,IFRD2,21,1.38500,9,0.07928,7,-0.4544,7,-0.3843,9,0.08171,7,-0.4831
ENSG00000243477,NAA80,5,-1.4303,19,0.48223,22,0.65053,15,0.17614,10,-0.4922,12,-0.2400
ENSG00000114383,TUSC2,35,-1.4048,78,-0.2052,105,0.27816,106,0.47833,86,-0.0423,77,-0.2454
ENSG00000068028,RASSF1,11,0.27777,13,0.57025,9,0.06096,9,0.04266,6,-0.5569,7,-0.4088
ENSG00000114388,NPRL2,13,-0.9686,38,0.73255,38,0.71740,26,0.20467,24,-0.0321,12,-1.1151
ENSG00000114395,CYB561D2,14,0.50793,15,0.55534,12,0.26205,10,-0.0898,6,-0.7978,8,-0.3880
ENSG00000126062,TMEM115,16,-0.7557,29,0.22152,35,0.51105,26,0.00905,24,-0.1214,25,-0.0668
ENSG00000007402,CACNA2D2,2,-2.5053,16,0.42282,14,0.20032,13,0.01571,3,-2.0913,20,0.84519
ENSG00000088543,C3orf18,9,-1.1695,14,-0.5091,15,-0.3248,24,0.63827,15,-0.3620,20,0.09045
ENSG00000114735,HEMK1,12,0.47241,11,0.42466,9,-0.0288,7,-0.4166,9,0.09816,9,-0.0086
ENSG00000088538,DOCK3,13,-3.0054,65,-0.6302,187,1.10621,112,0.37731,66,-0.6001,94,-0.0549
ENSG00000145050,MANF,43,0.13321,38,-0.0370,41,0.08564,42,0.18496,31,-0.3938,35,-0.1964
ENSG00000259956,RBM15B,22,-0.3714,11,-1.4216,23,-0.3423,32,0.30724,28,-0.0330,36,0.41904
ENSG00000145041,DCAF1,17,0.66230,19,0.87791,12,0.17620,10,-0.2806,8,-0.3832,7,-0.6613
ENSG00000164080,RAD54L2,13,0.67000,10,0.22948,11,0.36352,8,-0.0911,9,0.05661,5,-0.8620
ENSG00000164081,TEX264,43,0.15945,43,0.15695,46,0.25953,39,-0.0169,38,-0.0232,32,-0.3263
ENSG00000164082,GRM2,1,-3.7290,0,-6.3477,20,0.16529,27,1.15574,6,-1.5057,22,0.37038
ENSG00000041880,PARP3,8,-0.3365,8,-0.2987,7,-0.5147,10,-0.0073,7,-0.6132,15,0.76118
ENSG00000090097,PCBP4,131,2.64512,60,1.07700,23,-0.4695,14,-1.5913,10,-1.7540,18,-0.9766
ENSG00000248487,ABHD14A,35,-1.4851,107,0.23980,121,0.44886,112,0.50384,76,-0.2998,67,-0.5550
ENSG00000162244,RPL29,1196,1.22652,609,0.08006,360,-0.7462,480,-0.4273,601,0.05932,554,-0.0805
ENSG00000164086,DUSP7,52,0.91433,42,0.56059,25,-0.2952,27,-0.2058,14,-1.1207,28,-0.1097
ENSG00000023330,ALAS1,16,-1.3804,46,0.19826,53,0.43208,48,0.42454,27,-0.6215,36,-0.2265
ENSG00000247596,TWF2,15,-1.6443,38,-0.2739,65,0.59182,56,0.58252,37,-0.3234,35,-0.4253
ENSG00000164088,PPM1M,5,-0.9715,14,0.53913,18,0.86773,10,0.00182,11,0.04366,7,-0.6707
ENSG00000164091,WDR82,61,-1.1796,134,0.03867,167,0.40261,133,0.04328,86,-0.6553,163,0.41208
ENSG00000163930,BAP1,21,-1.6050,46,-0.4475,76,0.33422,65,0.13182,73,0.26726,70,0.22802
ENSG00000010322,NISCH,56,-1.6900,193,0.19875,210,0.33869,194,0.32267,150,-0.2063,160,-0.1117
ENSG00000168268,NT5DC2,9,-0.5811,22,0.83820,10,-0.3623,8,-1.1006,15,0.16296,22,1.02887
ENSG00000168273,SMIM4,30,-0.3324,20,-0.9114,35,-0.0634,36,-0.0261,49,0.47657,44,0.31690
ENSG00000163939,PBRM1,42,0.69139,44,0.75560,23,-0.2935,24,-0.3238,25,-0.1631,23,-0.2979
ENSG00000163938,GNL3,28,-0.6219,40,-0.0672,65,0.73390,45,0.18514,19,-1.2115,42,0.03466
ENSG00000016864,GLT8D1,18,-0.3389,38,0.91004,30,0.51584,21,-0.0746,22,0.04273,13,-0.8869
ENSG00000114902,SPCS1,161,0.03969,181,0.23538,209,0.47241,162,0.07983,137,-0.2165,116,-0.5295
ENSG00000114904,NEK4,14,-0.2115,10,-0.7920,14,-0.2491,19,0.34821,18,0.17913,16,-0.0378
ENSG00000272573,MUSTN1,21,0.61824,16,0.25509,6,-1.2374,9,-0.8983,19,0.46676,21,0.74768
ENSG00000213533,STIMATE,15,0.78509,7,-0.2918,11,0.31619,11,0.58443,7,-0.3788,2,-2.0771
ENSG00000163932,PRKCD,13,-1.0595,6,-2.1425,33,0.40881,40,1.30137,16,-0.7069,14,-1.0029
ENSG00000163931,TKT,91,-0.1751,137,0.49023,134,0.45468,97,-0.1025,71,-0.5610,96,-0.0905
ENSG00000272886,DCP1A,25,0.54523,25,0.54018,22,0.28781,17,-0.1404,7,-1.3951,17,-0.1437
ENSG00000157388,CACNA1D,1,-3.6540,4,-1.7884,16,0.32454,18,0.99910,9,-0.4926,12,-0.0595
ENSG00000016391,CHDH,29,1.00841,16,0.05386,8,-1.0412,11,-0.7250,32,1.20365,13,-0.2722
ENSG00000113812,ACTR8,9,0.13610,5,-0.6455,6,-0.3694,10,0.36212,5,-0.7144,9,0.18061
ENSG00000113811,SELENOK,173,0.52929,122,-0.0452,117,-0.1117,113,-0.2294,166,0.45979,110,-0.2242
ENSG00000157445,CACNA2D3,3,-3.5772,76,1.32778,45,0.41670,43,0.56543,13,-1.4250,18,-1.0582
ENSG00000187672,ERC2,40,-0.9619,124,0.82662,101,0.47974,66,-0.2884,47,-0.7325,87,0.26880
ENSG00000180376,CCDC66,36,1.33377,26,0.77915,8,-0.9535,7,-1.4995,8,-0.9884,26,0.93222
ENSG00000163946,TASOR,40,0.88512,48,1.20704,21,-0.1830,17,-0.6070,8,-1.6544,23,-0.0190
ENSG00000163947,ARHGEF3,11,-2.0528,20,-1.1535,82,1.05661,58,0.75200,27,-0.7269,32,-0.5390
ENSG00000157500,APPL1,38,-0.5628,71,0.42111,66,0.28747,56,0.02186,35,-0.6960,59,0.11702
ENSG00000174840,PDE12,20,-0.0797,30,0.55653,28,0.43862,22,0.16532,14,-0.6091,14,-0.6450
ENSG00000168374,ARF4,65,-0.2586,104,0.48143,84,0.14141,88,0.34691,53,-0.5750,55,-0.5797
ENSG00000174839,DENND6A,12,0.33249,18,0.94850,9,-0.0365,8,-0.5128,6,-0.8036,11,0.21290
ENSG00000163681,SLMAP,33,0.08578,42,0.46216,38,0.30730,25,-0.5088,30,-0.0713,36,0.22578
ENSG00000163686,ABHD6,59,0.77524,44,0.31356,50,0.52321,30,-0.4349,20,-0.9411,36,-0.0343
ENSG00000163684,RPP14,8,-1.1580,23,0.47133,23,0.48074,19,0.27559,10,-0.8352,15,-0.1912
ENSG00000168297,PXK,267,3.11112,106,1.12717,32,-0.8140,16,-2.3243,11,-2.3966,32,-0.9115
ENSG00000168291,PDHB,74,-0.4426,132,0.47620,123,0.35147,115,0.38606,67,-0.6106,65,-0.7049
ENSG00000168301,KCTD6,18,-0.8045,27,-0.1919,34,0.16511,33,0.13919,28,-0.1273,35,0.21627
ENSG00000168309,FAM107A,752,0.99005,371,-0.1800,141,-1.6607,342,-0.4454,605,0.61579,461,0.18892
ENSG00000189283,FHIT,11,0.22426,14,0.64193,11,0.28334,6,-0.8254,6,-0.5553,13,0.59839
ENSG00000144724,PTPRG,12,-1.0514,18,-0.5092,24,-0.0125,27,0.24546,32,0.43025,25,0.05196
ENSG00000114405,C3orf14,33,-1.6054,91,-0.0383,106,0.20522,110,0.40580,60,-0.6899,103,0.17532
ENSG00000153266,FEZF2,8,-1.7816,92,2.10676,51,0.97835,13,-1.5046,5,-2.3965,36,0.44954
ENSG00000163618,CADPS,6,-4.5251,227,0.87376,224,0.84898,150,0.28840,70,-1.0084,106,-0.4123
ENSG00000163630,SYNPR,6,-4.9902,228,0.21197,145,-0.5040,288,1.03015,169,-0.2673,148,-0.5162
ENSG00000163634,THOC7,49,-1.1944,68,-0.7005,121,0.20107,132,0.56143,96,-0.1634,101,-0.0895
ENSG00000163636,PSMD6,44,-0.4168,81,0.57087,68,0.28803,65,0.32976,36,-0.7012,40,-0.5929
ENSG00000163637,PRICKLE2,11,-2.5525,119,1.18857,67,0.20460,55,-0.1554,42,-0.5163,65,0.16813
ENSG00000151276,MAGI1,31,-0.9784,33,-0.8648,55,-0.0853,78,0.83789,42,-0.5021,51,-0.2087
ENSG00000144741,SLC25A26,29,-0.1797,57,0.92345,42,0.40685,28,-0.3131,33,0.03257,25,-0.4252
ENSG00000144749,LRIG1,81,0.56432,128,1.35885,29,-1.0252,36,-0.9599,117,1.19830,36,-0.7820
ENSG00000172340,SUCLG2,20,0.50583,40,1.72550,4,-1.7917,7,-1.3540,23,0.69440,15,0.04184
ENSG00000183662,TAFA1,2,-3.7640,0,-9.2580,59,1.10555,50,1.53615,21,-0.5320,10,-1.7702
ENSG00000144747,TMF1,45,0.53836,46,0.56889,33,0.03338,29,-0.2281,19,-0.7881,31,-0.0521
ENSG00000144744,UBA3,52,0.22953,40,-0.1994,53,0.24994,51,0.31478,36,-0.3760,33,-0.5295
ENSG00000144746,ARL6IP5,189,-0.2619,219,-0.0329,283,0.38529,290,0.69625,143,-0.6954,119,-1.0608
ENSG00000114541,FRMD4B,109,5.05233,18,0.43196,1,-3.8283,1,-4.3014,0,-6.0589,2,-2.5524
ENSG00000114861,FOXP1,49,-0.8894,55,-0.7071,96,0.15167,86,-0.0282,41,-1.1477,143,0.95716
ENSG00000163412,EIF4E3,17,-1.5714,45,-0.1393,48,-0.0502,63,0.63610,38,-0.4155,47,-0.0951
ENSG00000170837,GPR27,11,-1.4450,34,0.27282,36,0.36717,34,0.45328,24,-0.2470,22,-0.4546
ENSG00000163602,RYBP,69,0.68822,54,0.27080,55,0.31739,45,-0.0187,17,-1.5142,40,-0.2470
ENSG00000163605,PPP4R2,84,1.01369,49,0.11153,48,0.08147,39,-0.3435,22,-1.0922,48,0.09215
ENSG00000121440,PDZRN3,5,-2.0489,1,-3.5385,27,0.47721,24,0.43095,18,-0.1146,26,0.52093
ENSG00000113805,CNTN3,0,-4.7841,7,-1.6825,32,0.61418,35,1.40154,14,-0.6578,12,-0.9649
ENSG00000185008,ROBO2,10,-2.1647,73,0.92487,80,1.08662,39,-0.1559,36,-0.2021,31,-0.5223
ENSG00000169855,ROBO1,21,-0.0314,32,0.66193,10,-1.1226,25,0.40634,20,-0.0665,14,-0.6324
ENSG00000114480,GBE1,7,-0.3517,5,-0.8900,10,0.29398,10,0.42715,6,-0.6079,9,0.02526
ENSG00000175161,CADM2,166,-0.6988,270,0.06148,364,0.54923,285,0.23000,146,-0.9005,256,-0.0253
ENSG00000083937,CHMP2B,72,0.53698,86,0.83704,52,0.00400,43,-0.3929,24,-1.1455,54,0.09496
ENSG00000163320,CGGBP1,53,-0.2791,87,0.50669,67,0.07703,67,0.12818,41,-0.6951,60,-0.0999
ENSG00000175105,ZNF654,9,-0.3021,18,0.74354,12,0.12095,11,-0.1282,4,-1.4298,13,0.29076
ENSG00000179021,C3orf38,12,0.52011,7,-0.2688,11,0.36458,11,0.59013,6,-0.6395,3,-1.4189
ENSG00000269028,MTRNR2L12,3891,0.45585,1521,-1.0267,1023,-1.6247,2445,-0.4208,5721,1.11956,3741,0.44831
ENSG00000261292,AC110491.1,2,-2.4052,0,-7.8145,2,-2.2048,21,2.24356,13,0.34843,4,-1.6869
ENSG00000113966,ARL6,4,-2.4338,3,-2.8831,27,0.28229,35,1.27587,24,0.10099,14,-0.8472
ENSG00000170854,RIOX2,18,0.03251,21,0.31616,21,0.29142,18,0.06578,11,-0.6564,16,-0.1888
ENSG00000080822,CLDND1,1347,3.64203,481,1.23932,85,-1.5340,58,-2.5628,37,-2.7445,65,-2.0628
ENSG00000080819,CPOX,42,1.39426,36,1.13113,22,0.30524,13,-0.6827,9,-1.0463,10,-0.9724
ENSG00000064225,ST3GAL6,17,0.29353,26,0.97526,18,0.35137,14,-0.0851,7,-1.1481,10,-0.5827
ENSG00000057019,DCBLD2,6,-0.6360,4,-1.0159,6,-0.6150,12,0.74658,8,-0.2238,9,-0.0117
ENSG00000184220,CMSS1,45,-0.7709,101,0.52247,71,-0.0640,83,0.30582,49,-0.6347,69,-0.1240
ENSG00000036054,TBC1D23,27,0.68233,27,0.62864,24,0.49094,17,-0.0942,14,-0.4352,9,-1.0663
ENSG00000114021,NIT2,12,-1.3091,37,0.41893,40,0.52022,35,0.47863,22,-0.4010,19,-0.7285
ENSG00000154174,TOMM70,25,-1.6218,94,0.39385,119,0.78445,77,0.08912,45,-0.7890,75,0.01612
ENSG00000206535,LNP1,4,-1.9481,13,-0.1886,17,0.23328,16,0.19100,20,0.46112,15,0.02543
ENSG00000114354,TFG,64,-0.1044,86,0.37874,70,0.04991,75,0.23318,40,-0.8101,60,-0.2072
ENSG00000138468,SENP7,21,0.93068,17,0.59791,13,0.13542,9,-0.4720,9,-0.4536,10,-0.2588
ENSG00000174173,TRMT10C,13,-1.5669,45,0.28220,44,0.23739,45,0.42318,24,-0.6789,36,-0.0722
ENSG00000081154,PCNP,152,-0.1298,170,0.05702,137,-0.2953,183,0.26172,105,-0.7010,175,0.11431
ENSG00000066422,ZBTB11,24,-0.5928,52,0.61246,41,0.21441,38,0.16203,31,-0.2550,29,-0.3969
ENSG00000114391,RPL24,1186,0.73119,856,0.18792,561,-0.4814,669,-0.3003,785,0.04929,776,0.03458
ENSG00000182504,CEP97,32,0.97868,14,-0.3553,23,0.45090,14,-0.3943,10,-0.8808,19,0.13312
ENSG00000144815,NXPE3,97,1.93187,63,1.11375,32,0.00350,19,-1.0493,9,-1.9381,22,-0.6625
ENSG00000170017,ALCAM,189,1.33252,178,1.21742,59,-0.6046,68,-0.5190,51,-0.8286,57,-0.7228
ENSG00000242759,LINC00882,24,0.74764,18,0.28464,20,0.45286,12,-0.5420,16,0.05355,13,-0.2461
ENSG00000114439,BBX,161,2.44764,73,0.91288,21,-1.0897,22,-1.3422,26,-0.7263,27,-0.7571
ENSG00000196776,CD47,92,-0.5716,176,0.45856,178,0.47192,156,0.40638,59,-1.2445,100,-0.4961
ENSG00000114446,IFT57,19,-1.4249,51,0.06793,69,0.56743,60,0.54756,43,-0.2106,32,-0.6990
ENSG00000198919,DZIP3,47,-0.7698,56,-0.4877,115,0.66171,81,0.13425,50,-0.6625,88,0.23868
ENSG00000177707,NECTIN3,6,-1.5389,7,-1.4332,14,-0.4329,32,1.77129,18,-0.0318,5,-2.1069
ENSG00000240891,PLCXD2,4,-2.2422,82,2.57628,23,0.21435,14,-0.7561,5,-2.0475,16,-0.4452
ENSG00000144827,ABHD10,26,-0.8916,64,0.53992,67,0.62863,45,-0.0332,27,-0.8202,47,0.03700
ENSG00000144834,TAGLN3,56,-3.1827,495,0.08080,762,0.79752,510,0.19939,341,-0.5059,505,0.12946
ENSG00000091972,CD200,32,-1.6817,109,0.18494,147,0.67987,123,0.62093,54,-0.9158,69,-0.6018
ENSG00000144848,ATG3,115,1.12572,79,0.46467,63,0.09626,47,-0.5218,46,-0.3846,50,-0.2853
ENSG00000138459,SLC35A5,60,0.90915,58,0.85482,35,0.01163,28,-0.4423,22,-0.6720,28,-0.3394
ENSG00000163607,GTPBP8,8,-0.0189,13,0.69689,14,0.76266,7,-0.2956,4,-1.0678,8,-0.1141
ENSG00000163608,NEPRO,24,0.19878,16,-0.4027,27,0.38425,24,0.29287,16,-0.4726,17,-0.4028
ENSG00000206530,CFAP44,2,-1.8127,0,-4.2382,9,0.00263,15,1.49006,13,0.60548,3,-1.8037
ENSG00000072858,SIDT1,2,-2.9895,7,-1.0988,27,0.89633,20,0.70150,5,-1.5293,16,0.07337
ENSG00000176542,USF3,12,-0.3851,32,1.14861,16,0.05720,11,-0.7273,11,-0.4817,21,0.48755
ENSG00000121579,NAA50,33,-0.3659,48,0.21696,58,0.51553,44,0.13371,36,-0.2508,34,-0.3778
ENSG00000114573,ATP6V1A,55,-2.5258,452,0.70512,552,1.05126,299,0.03502,151,-1.0424,270,-0.1534
ENSG00000184307,ZDHHC23,2,-3.3056,12,-0.8230,54,1.67233,21,0.01628,15,-0.4315,19,-0.0971
ENSG00000181722,ZBTB20,138,2.93600,61,1.21297,4,-2.8192,9,-2.1750,23,-0.4021,17,-0.9592
ENSG00000172020,GAP43,119,-2.9957,552,-0.7170,1175,0.48549,1101,0.61152,699,-0.3521,889,0.03269
ENSG00000185565,LSAMP,103,-0.5318,128,-0.1917,190,0.44257,122,-0.3864,129,-0.1842,205,0.65140
ENSG00000144847,IGSF11,23,1.03961,17,0.55082,5,-1.2382,12,-0.0364,17,0.57095,5,-1.2776
ENSG00000113845,TIMMDC1,70,0.46264,76,0.59134,51,-0.0606,53,0.02381,46,-0.2244,36,-0.6585
ENSG00000138495,COX17,158,0.01192,175,0.17720,131,-0.2764,161,0.06222,130,-0.2884,164,0.08708
ENSG00000082701,GSK3B,24,-1.6416,72,0.02071,103,0.60223,79,0.26288,47,-0.6543,74,0.08528
ENSG00000163428,LRRC58,68,1.28054,59,1.04422,26,-0.3216,26,-0.4062,22,-0.5966,18,-0.9265
ENSG00000163430,FSTL1,12,0.21585,12,0.15131,5,-0.9961,10,-0.1808,15,0.59169,11,0.08283
ENSG00000065518,NDUFB4,273,-0.4358,286,-0.3652,326,-0.1554,414,0.35706,392,0.13940,331,-0.1455
ENSG00000144840,RABL3,30,0.46558,27,0.29624,24,0.11954,20,-0.2367,23,0.02670,20,-0.2250
ENSG00000145087,STXBP5L,2,-4.6462,30,-0.8073,89,0.93406,58,0.33663,37,-0.4960,58,0.26213
ENSG00000173230,GOLGB1,93,0.41036,80,0.16098,80,0.16423,49,-0.8354,43,-0.8057,115,0.90157
ENSG00000173226,IQCB1,6,-1.2423,30,1.26208,15,0.09140,14,-0.0613,8,-0.8142,13,-0.0956
ENSG00000163406,SLC15A2,10,-0.8555,17,-0.0218,10,-0.7538,13,-0.5590,50,1.88677,15,-0.1981
ENSG00000160124,CCDC58,13,0.35006,19,0.97629,9,-0.2525,9,-0.3547,9,-0.2029,9,-0.1824
ENSG00000114023,FAM162A,70,-0.8505,165,0.50464,115,-0.0859,146,0.47663,82,-0.6148,98,-0.3695
ENSG00000114030,KPNA1,51,-0.1491,62,0.16110,69,0.33693,64,0.32843,37,-0.6232,42,-0.4754
ENSG00000138463,SLC49A4,18,0.83452,9,-0.2884,12,0.26169,8,-0.6281,19,0.94381,8,-0.4331
ENSG00000273033,LINC02035,2,-2.1448,7,-0.2592,10,0.35057,9,0.17813,10,0.28284,9,0.15211
ENSG00000082684,SEMA5B,3,-1.8625,23,1.39888,7,-0.3808,10,0.01035,6,-0.6726,10,-0.0159
ENSG00000121542,SEC22A,9,-0.2284,7,-0.5023,14,0.50014,11,0.15429,7,-0.5734,10,0.08357
ENSG00000173175,ADCY5,39,0.15219,66,1.05401,35,0.00094,30,-0.3796,33,-0.0731,29,-0.3055
ENSG00000206527,HACD2,62,0.58176,60,0.51954,45,0.07885,42,-0.0398,28,-0.6885,34,-0.4235
ENSG00000065534,MYLK,104,1.86688,62,0.89811,17,-1.1615,22,-1.0269,15,-1.3010,36,0.02760
ENSG00000175455,CCDC14,13,0.43921,8,-0.3711,13,0.35525,6,-1.0462,6,-0.7404,19,1.16441
ENSG00000160145,KALRN,7,-3.9805,58,-1.0042,187,0.85549,153,0.85133,87,-0.3921,83,-0.5132
ENSG00000082781,ITGB5,36,1.01093,28,0.60641,7,-1.4514,13,-0.7870,30,0.68944,20,0.02413
ENSG00000163848,ZNF148,36,-0.1108,40,0.07381,50,0.41535,42,0.21755,27,-0.5673,32,-0.3234
ENSG00000114520,SNX4,27,-0.0807,37,0.42424,38,0.45663,32,0.27968,21,-0.5143,18,-0.8286
ENSG00000144909,OSBPL11,16,0.80166,9,-0.0582,11,0.15303,11,0.43148,9,-0.1534,3,-1.7970
ENSG00000114544,SLC41A3,21,-1.8231,49,-0.5685,102,0.58789,94,0.76512,64,-0.1615,48,-0.6772
ENSG00000144908,ALDH1L1,35,0.01808,34,-0.0618,14,-1.3821,29,-0.3984,58,0.83610,46,0.49367
ENSG00000159685,CHCHD6,26,-1.8097,68,-0.3750,106,0.32848,108,0.58073,85,-0.0280,74,-0.2835
ENSG00000114554,PLXNA1,7,-2.7878,34,-0.5336,63,0.45116,60,0.57971,30,-0.7456,53,0.17210
ENSG00000163870,TPRA1,19,0.17802,22,0.41452,18,0.08343,18,0.07417,20,0.19491,11,-0.7581
ENSG00000114631,PODXL2,46,-1.3906,222,1.10610,135,0.26573,95,-0.4365,87,-0.4400,139,0.35877
ENSG00000114626,ABTB1,23,-1.2020,32,-0.6875,73,0.60811,56,0.26935,36,-0.5247,57,0.23500
ENSG00000074416,MGLL,79,-0.9683,181,0.34324,171,0.24806,116,-0.5267,150,0.03242,211,0.69241
ENSG00000058262,SEC61A1,69,0.79461,57,0.46593,36,-0.2786,40,-0.1330,42,-0.0097,31,-0.5718
ENSG00000175792,RUVBL1,14,0.06143,20,0.67774,16,0.31303,15,0.26748,8,-0.8191,8,-0.8820
ENSG00000132394,EEFSEC,11,-0.1638,12,0.00416,14,0.23619,13,0.10342,9,-0.4801,12,0.02402
ENSG00000163902,RPN1,154,0.39448,148,0.33787,139,0.23105,125,0.09261,79,-0.6507,92,-0.4748
