Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to11,Feature log2 fold change topic 2to11
ENSG00000188976,NOC2L,3,-3.4214,40,3.42140
ENSG00000188290,HES4,3,-4.4404,82,4.44048
ENSG00000187608,ISG15,3,-5.3346,152,5.33465
ENSG00000078808,SDF4,209,0.72437,126,-0.7243
ENSG00000160087,UBE2J2,3,-3.5173,43,3.51739
ENSG00000131584,ACAP3,3,-4.7926,104,4.79263
ENSG00000127054,INTS11,536,3.52998,46,-3.5299
ENSG00000107404,DVL1,3,-4.1050,65,4.10500
ENSG00000175756,AURKAIP1,255,1.47922,91,-1.4792
ENSG00000221978,CCNL2,120,1.31487,48,-1.3148
ENSG00000242485,MRPL20,267,1.42469,99,-1.4246
ENSG00000179403,VWA1,4,-6.0140,287,6.01401
ENSG00000205090,TMEM240,3,-3.6053,46,3.60534
ENSG00000160075,SSU72,3,-4.8645,110,4.86456
ENSG00000078369,GNB1,238,0.09044,224,-0.0904
ENSG00000067606,PRKCZ,3,-4.3837,78,4.38374
ENSG00000162585,FAAP20,285,1.96237,73,-1.9623
ENSG00000157933,SKI,220,2.34114,43,-2.3411
ENSG00000157916,RER1,3,-4.4179,80,4.41797
ENSG00000157870,PRXL2B,3,-3.7542,51,3.75423
ENSG00000158109,TPRG1L,244,2.06694,58,-2.0669
ENSG00000069424,KCNAB2,3,-4.4233,81,4.42334
ENSG00000116254,CHD5,3,-4.8524,109,4.85249
ENSG00000116251,RPL22,1837,0.90587,980,-0.9058
ENSG00000097021,ACOT7,3,-4.2643,72,4.26438
ENSG00000171735,CAMTA1,320,1.33849,126,-1.3384
ENSG00000049245,VAMP3,262,1.17251,116,-1.1725
ENSG00000116288,PARK7,777,1.93702,203,-1.9370
ENSG00000142599,RERE,165,1.19219,72,-1.1921
ENSG00000074800,ENO1,2575,2.89496,346,-2.8949
ENSG00000171603,CLSTN1,830,1.75292,246,-1.7529
ENSG00000054523,KIF1B,866,1.82838,243,-1.8283
ENSG00000120948,TARDBP,283,2.35222,55,-2.3522
ENSG00000116649,SRM,211,1.58506,70,-1.5850
ENSG00000116661,FBXO2,725,2.09326,169,-2.0932
ENSG00000132879,FBXO44,3,-4.4263,81,4.42631
ENSG00000011021,CLCN6,3,-3.4602,41,3.46026
ENSG00000116688,MFN2,3,-3.9970,60,3.99707
ENSG00000116731,PRDM2,3,-3.6363,47,3.63635
ENSG00000116786,PLEKHM2,3,-3.9901,60,3.99013
ENSG00000065526,SPEN,3,-3.4907,42,3.49072
ENSG00000055070,SZRD1,318,2.39314,60,-2.3931
ENSG00000159363,ATP13A2,3,-4.0399,62,4.03999
ENSG00000117118,SDHB,159,1.62871,51,-1.6287
ENSG00000117115,PADI2,3,-5.1693,136,5.16934
ENSG00000077549,CAPZB,459,1.63438,148,-1.6343
ENSG00000173436,MICOS10,476,0.85228,263,-0.8522
ENSG00000158747,NBL1,3,-5.5790,180,5.57906
ENSG00000162545,CAMK2N1,3,-7.0950,516,7.09505
ENSG00000158828,PINK1,305,0.76825,179,-0.7682
ENSG00000127483,HP1BP3,380,1.81874,107,-1.8187
ENSG00000075151,EIF4G3,265,1.91974,70,-1.9197
ENSG00000076864,RAP1GAP,3,-4.0708,63,4.07080
ENSG00000070831,CDC42,359,0.77181,210,-0.7718
ENSG00000125944,HNRNPR,164,1.00903,81,-1.0090
ENSG00000117318,ID3,274,2.05232,66,-2.0523
ENSG00000142676,RPL11,1052,-0.1116,1137,0.11166
ENSG00000057757,PITHD1,321,1.84347,89,-1.8434
ENSG00000189266,PNRC2,259,1.90970,68,-1.9097
ENSG00000001461,NIPAL3,3,-4.6030,91,4.60306
ENSG00000133226,SRRM1,3,-4.3663,77,4.36631
ENSG00000169504,CLIC4,3,-5.2439,143,5.24397
ENSG00000117614,SYF2,254,1.43267,94,-1.4326
ENSG00000117616,RSRP1,277,1.92875,73,-1.9287
ENSG00000183726,TMEM50A,3,-4.7930,104,4.79305
ENSG00000162430,SELENON,521,3.28280,53,-3.2828
ENSG00000117640,MTFR1L,3,-3.4623,41,3.46239
ENSG00000117632,STMN1,6,-6.2459,522,6.24593
ENSG00000142669,SH3BGRL3,586,1.29288,239,-1.2928
ENSG00000198830,HMGN2,259,0.77923,151,-0.7792
ENSG00000117713,ARID1A,3,-3.9281,57,3.92816
ENSG00000090273,NUDC,1049,3.29941,106,-3.2994
ENSG00000186501,TMEM222,3,-4.4901,84,4.49012
ENSG00000158195,WASF2,3,-4.5330,87,4.53304
ENSG00000126709,IFI6,1406,2.25618,294,-2.2561
ENSG00000117758,STX12,238,1.79779,68,-1.7977
ENSG00000126698,DNAJC8,388,2.03083,95,-2.0308
ENSG00000130770,ATP5IF1,718,2.13593,163,-2.1359
ENSG00000116350,SRSF4,3,-3.5219,43,3.52195
ENSG00000162512,SDC3,3,-4.4176,80,4.41767
ENSG00000134644,PUM1,271,1.86907,74,-1.8690
ENSG00000121766,ZCCHC17,3,-4.4991,85,4.49912
ENSG00000121769,FABP3,3,-3.7957,52,3.79576
ENSG00000162517,PEF1,3,-3.8719,55,3.87191
ENSG00000084636,COL16A1,316,2.65849,50,-2.6584
ENSG00000121753,ADGRB2,3,-4.5420,88,4.54200
ENSG00000184007,PTP4A2,3,-6.7596,409,6.75969
ENSG00000121774,KHDRBS1,479,2.36320,93,-2.3632
ENSG00000084623,EIF3I,3,-4.0445,62,4.04451
ENSG00000175130,MARCKSL1,3,-7.2369,570,7.23698
ENSG00000160058,BSDC1,3,-3.6551,47,3.65510
ENSG00000162521,RBBP4,315,2.23326,67,-2.2332
ENSG00000134684,YARS,3,-3.7824,52,3.78243
ENSG00000121905,HPCA,3,-4.7646,102,4.76460
ENSG00000121900,TMEM54,3,-3.4725,41,3.47255
ENSG00000134686,PHC2,3,-4.5107,86,4.51075
ENSG00000116544,DLGAP3,3,-2.9270,28,2.92704
ENSG00000116560,SFPQ,3,-5.5187,173,5.51878
ENSG00000020129,NCDN,3,-5.3042,149,5.30429
ENSG00000126067,PSMB2,3,-4.3608,77,4.36085
ENSG00000116871,MAP7D1,3,-5.5803,180,5.58037
ENSG00000054118,THRAP3,431,3.16725,48,-3.1672
ENSG00000163875,MEAF6,3,-4.0107,60,4.01077
ENSG00000197982,C1orf122,3,-6.3191,301,6.31913
ENSG00000174574,AKIRIN1,49,-0.2258,57,0.22586
ENSG00000168653,NDUFS5,449,0.45333,328,-0.4533
ENSG00000127603,MACF1,245,0.80030,141,-0.8003
ENSG00000090621,PABPC4,3,-4.0952,64,4.09521
ENSG00000116983,HPCAL4,3,-4.9205,114,4.92053
ENSG00000131236,CAP1,3,-4.7212,99,4.72126
ENSG00000131238,PPT1,464,2.58304,77,-2.5830
ENSG00000049089,COL9A2,13,-2.3901,70,2.39012
ENSG00000065978,YBX1,478,1.02178,235,-1.0217
ENSG00000117394,SLC2A1,33,-2.8220,239,2.82202
ENSG00000066322,ELOVL1,3,-5.5827,181,5.58274
ENSG00000142949,PTPRF,75,-0.4988,106,0.49884
ENSG00000126091,ST3GAL3,3,-2.8396,27,2.83966
ENSG00000117408,IPO13,136,0.19936,119,-0.1993
ENSG00000117410,ATP6V0B,27,-3.3713,279,3.37133
ENSG00000117411,B4GALT2,3,-3.9436,58,3.94368
ENSG00000117419,ERI3,3,-4.8453,108,4.84537
ENSG00000187147,RNF220,196,0.84102,109,-0.8410
ENSG00000142937,RPS8,2168,0.26037,1810,-0.2603
ENSG00000126088,UROD,3,-3.3098,37,3.30982
ENSG00000117450,PRDX1,1272,1.84908,353,-1.8490
ENSG00000085998,POMGNT1,235,1.56839,79,-1.5683
ENSG00000173660,UQCRH,1083,2.07905,256,-2.0790
ENSG00000123472,ATPAF1,326,2.24214,69,-2.2421
ENSG00000159658,EFCAB14,36,-1.7147,118,1.71473
ENSG00000162368,CMPK1,480,2.21619,103,-2.2161
ENSG00000162374,ELAVL4,3,-4.1788,68,4.17883
ENSG00000123091,RNF11,3,-5.5604,178,5.56045
ENSG00000085832,EPS15,11,-3.0383,97,3.03835
ENSG00000078618,NRDC,3,-3.3673,39,3.36739
ENSG00000169213,RAB3B,3,-4.0027,60,4.00272
ENSG00000134717,BTF3L4,3,-3.9384,57,3.93843
ENSG00000162378,ZYG11B,3,-4.4034,80,4.40348
ENSG00000116171,SCP2,373,1.74149,111,-1.7414
ENSG00000162384,CZIB,3,-4.0969,64,4.09691
ENSG00000116209,TMEM59,191,-0.4186,255,0.41866
ENSG00000157216,SSBP3,243,1.53656,83,-1.5365
ENSG00000116133,DHCR24,3,-5.7022,196,5.70222
ENSG00000162407,PLPP3,242,0.62078,157,-0.6207
ENSG00000177606,JUN,1174,4.03452,71,-4.0345
ENSG00000162599,NFIA,386,0.96624,197,-0.9662
ENSG00000162434,JAK1,179,1.81829,50,-1.8182
ENSG00000162433,AK4,120,1.86764,33,-1.8676
ENSG00000116675,DNAJC6,3,-5.3992,159,5.39920
ENSG00000213625,LEPROT,225,2.30495,45,-2.3049
ENSG00000184588,PDE4B,3,-4.2048,69,4.20488
ENSG00000142864,SERBP1,341,1.58135,114,-1.5813
ENSG00000116729,WLS,902,3.79708,64,-3.7970
ENSG00000116754,SRSF11,199,0.55629,135,-0.5562
ENSG00000132485,ZRANB2,298,2.28465,61,-2.2846
ENSG00000172260,NEGR1,3,-3.5789,45,3.57898
ENSG00000154027,AK5,3,-4.9888,120,4.98889
ENSG00000077254,USP33,107,1.37525,41,-1.3752
ENSG00000180488,MIGA1,3,-4.0883,64,4.08838
ENSG00000137941,TTLL7,3,-5.3254,151,5.32549
ENSG00000142875,PRKACB,3,-5.9305,230,5.93055
ENSG00000174021,GNG5,499,2.75151,74,-2.7515
ENSG00000117155,SSX2IP,3,-3.1971,34,3.19710
ENSG00000153904,DDAH1,3,-5.2824,147,5.28245
ENSG00000097033,SH3GLB1,82,0.43807,60,-0.4380
ENSG00000183291,SELENOF,369,1.68831,114,-1.6883
ENSG00000143013,LMO4,3,-5.8489,217,5.84893
ENSG00000197147,LRRC8B,3,-3.6273,46,3.62735
ENSG00000162664,ZNF326,3,-3.8104,53,3.81041
ENSG00000122406,RPL5,2255,1.86486,619,-1.8648
ENSG00000117528,ABCD3,3,-3.8018,52,3.80184
ENSG00000117525,F3,3,-3.9257,57,3.92578
ENSG00000117519,CNN3,1155,2.95520,148,-2.9552
ENSG00000117569,PTBP2,3,-3.5694,44,3.56940
ENSG00000156875,MFSD14A,3,-3.5459,44,3.54597
ENSG00000170989,S1PR1,3,-4.1211,65,4.12117
ENSG00000134186,PRPF38B,3,-4.1281,66,4.12818
ENSG00000116266,STXBP3,114,0.78749,66,-0.7874
ENSG00000085433,WDR47,3,-3.1980,34,3.19806
ENSG00000197780,TAF13,3,-4.3078,74,4.30781
ENSG00000215717,TMEM167B,188,2.23248,40,-2.2324
ENSG00000031698,SARS,3,-4.4808,84,4.48084
ENSG00000143126,CELSR2,3,-4.4477,82,4.44771
ENSG00000134243,SORT1,33,-3.0245,268,3.02456
ENSG00000134201,GSTM5,446,3.16413,49,-3.1641
ENSG00000134202,GSTM3,3,-5.1448,133,5.14481
ENSG00000168710,AHCYL1,424,1.42220,158,-1.4222
ENSG00000197106,SLC6A17,3,-4.5355,87,4.53552
ENSG00000134248,LAMTOR5,146,0.54149,100,-0.5414
ENSG00000177301,KCNA2,3,-3.1661,33,3.16610
ENSG00000116459,ATP5PB,20,-2.1497,92,2.14973
ENSG00000116473,RAP1A,3,-4.7522,101,4.75222
ENSG00000171385,KCND3,3,-3.4099,40,3.40996
ENSG00000155366,RHOC,359,1.70644,110,-1.7064
ENSG00000155380,SLC16A1,3,-4.0594,63,4.05947
ENSG00000163349,HIPK1,1116,4.90006,37,-4.9000
ENSG00000009307,CSDE1,515,0.81676,292,-0.8167
ENSG00000163399,ATP1A1,224,0.62988,145,-0.6298
ENSG00000198162,MAN1A2,3,-6.1142,262,6.11422
ENSG00000092621,PHGDH,197,0.51358,138,-0.5135
ENSG00000134250,NOTCH2,3,-3.1080,32,3.10805
ENSG00000265241,RBM8A,373,2.10715,86,-2.1071
ENSG00000265972,TXNIP,457,1.04000,222,-1.0400
ENSG00000178104,PDE4DIP,1010,3.51225,88,-3.5122
ENSG00000159164,SV2A,3,-5.1239,131,5.12393
ENSG00000143401,ANP32E,469,3.32129,46,-3.3212
ENSG00000117362,APH1A,3,-3.4852,42,3.48525
ENSG00000266472,MRPS21,748,2.77713,109,-2.7771
ENSG00000143384,MCL1,190,0.47438,136,-0.4743
ENSG00000143420,ENSA,126,-0.4471,172,0.44715
ENSG00000143418,CERS2,3,-5.4018,159,5.40180
ENSG00000213190,MLLT11,3,-4.4605,83,4.46058
ENSG00000159352,PSMD4,3,-4.6586,95,4.65862
ENSG00000143393,PI4KB,3,-4.4431,82,4.44316
ENSG00000143416,SELENBP1,189,2.11691,43,-2.1169
