Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000162585,FAAP20,79,0.31403,57,-0.3511,72,0.25054
ENSG00000157933,SKI,15,-1.1610,32,0.01686,36,0.27536
ENSG00000157916,RER1,119,0.86596,70,-0.0115,58,-0.3988
ENSG00000157911,PEX10,32,0.10054,29,-0.0495,30,0.01615
ENSG00000149527,PLCH2,8,-1.4495,22,0.33764,20,-0.0097
ENSG00000157870,PRXL2B,65,0.08181,74,0.65189,42,-0.7710
ENSG00000177133,PRDM16-DT,5,-1.9233,12,-1.1635,33,1.54734
ENSG00000158109,TPRG1L,151,-0.1868,202,0.61900,127,-0.6203
ENSG00000130764,LRRC47,42,-0.5974,71,0.54803,50,-0.4078
ENSG00000116198,CEP104,50,1.42929,17,-0.5433,19,-0.1737
ENSG00000196581,AJAP1,9,-2.0836,49,1.33584,22,-0.9756
ENSG00000069424,KCNAB2,155,-0.5313,262,0.66407,168,-0.5556
ENSG00000116254,CHD5,149,0.47998,124,0.38375,81,-0.6469
ENSG00000116251,RPL22,931,0.68514,436,-0.9134,794,0.64748
ENSG00000116237,ICMT,60,0.64567,49,0.71004,22,-1.1728
ENSG00000158292,GPR153,0,-4.1995,18,0.81900,12,-0.3106
ENSG00000097021,ACOT7,258,-0.1276,358,0.94007,169,-1.0273
ENSG00000171680,PLEKHG5,1,-3.8971,26,0.93936,17,-0.4408
ENSG00000162408,NOL9,21,-0.4561,31,0.29149,26,-0.1680
ENSG00000162413,KLHL21,13,-1.2365,32,0.30358,29,-0.0080
ENSG00000116273,PHF13,22,0.58751,19,0.74979,8,-1.1861
ENSG00000041988,THAP3,18,-0.1418,23,0.41484,16,-0.4044
ENSG00000007923,DNAJC11,45,0.49987,35,0.20752,26,-0.4475
ENSG00000171735,CAMTA1,120,-0.2388,155,0.35704,121,-0.3063
ENSG00000049245,VAMP3,14,-1.3052,15,-1.8972,67,2.15180
ENSG00000049246,PER3,26,0.10821,20,-0.5656,31,0.54669
ENSG00000116288,PARK7,438,0.21232,376,-0.0655,382,-0.0101
ENSG00000116285,ERRFI1,13,-0.6621,26,0.82674,15,-0.7000
ENSG00000162426,SLC45A1,21,-0.7598,48,1.22226,20,-1.1267
ENSG00000142599,RERE,122,0.34038,99,0.01495,92,-0.1521
ENSG00000074800,ENO1,467,-0.4905,690,0.25800,604,-0.1224
ENSG00000171612,SLC25A33,25,-0.3036,29,-0.1125,33,0.21639
ENSG00000188807,TMEM201,5,-1.4549,18,1.11667,9,-0.8365
ENSG00000171603,CLSTN1,412,-0.4237,688,0.92484,350,-0.8900
ENSG00000178585,CTNNBIP1,40,0.10963,33,-0.3527,43,0.33072
ENSG00000162441,LZIC,20,-0.6868,29,-0.2445,38,0.44953
ENSG00000130939,UBE4B,30,-0.1233,38,0.49734,26,-0.5046
ENSG00000054523,KIF1B,210,-0.2533,259,0.14586,240,-0.0717
ENSG00000142657,PGD,48,0.07972,51,0.36832,37,-0.4376
ENSG00000241563,CORT,2509,5.05693,95,-2.5017,45,-3.2631
ENSG00000160049,DFFA,50,0.75868,25,-0.6766,37,0.37999
ENSG00000142655,PEX14,7,-1.5661,27,1.05857,14,-0.7539
ENSG00000120948,TARDBP,26,-1.0490,60,0.48822,47,-0.2367
ENSG00000116649,SRM,51,-0.9819,116,0.65609,79,-0.4307
ENSG00000171824,EXOSC10,28,0.44749,20,-0.1296,21,-0.0421
ENSG00000198793,MTOR,20,-0.8438,40,0.52890,30,-0.3245
ENSG00000116661,FBXO2,297,-0.0189,248,-0.5477,379,0.57224
ENSG00000132879,FBXO44,87,-0.6398,173,1.07487,80,-0.9922
ENSG00000116670,MAD2L2,4,-2.6584,25,0.09379,29,0.35877
ENSG00000177000,MTHFR,25,0.86606,16,0.31348,10,-0.7989
ENSG00000011021,CLCN6,80,0.62533,65,0.66652,31,-1.0986
ENSG00000116685,KIAA2013,16,-1.1075,32,-0.1043,40,0.38998
ENSG00000083444,PLOD1,33,0.50980,19,-0.6193,29,0.44065
ENSG00000116688,MFN2,58,-0.6047,99,0.49639,73,-0.3493
ENSG00000116691,MIIP,4,-2.1315,19,0.38834,17,0.01902
ENSG00000048707,VPS13D,65,0.57806,48,0.17913,37,-0.4559
ENSG00000162496,DHRS3,21,-0.4998,18,-1.3131,50,1.44235
ENSG00000116731,PRDM2,11,-2.2435,62,0.64654,47,-0.2357
ENSG00000189337,KAZN,84,0.90688,47,-0.0547,41,-0.3735
ENSG00000142634,EFHD2,135,0.82366,93,0.47160,50,-0.9768
ENSG00000116138,DNAJC16,29,0.76544,22,0.78442,9,-1.3727
ENSG00000197312,DDI2,8,-1.0393,22,1.04665,11,-0.8473
ENSG00000116786,PLEKHM2,89,0.48743,64,-0.0877,63,-0.1066
ENSG00000065526,SPEN,41,0.48825,29,-0.1154,29,-0.0766
ENSG00000116809,ZBTB17,12,-0.4859,17,0.21101,16,-0.0734
ENSG00000185519,FAM131C,4,-2.1496,24,0.83445,15,-0.4395
ENSG00000037637,FBXO42,24,0.44088,21,0.49710,13,-0.7643
ENSG00000055070,SZRD1,94,1.76811,18,-1.4630,41,0.47503
ENSG00000219481,NBPF1,26,0.94402,12,-0.5833,16,0.18582
ENSG00000238142,BX284668.5,33,1.15281,13,-0.6217,17,0.10067
ENSG00000159363,ATP13A2,88,-0.7555,179,0.80213,106,-0.6462
ENSG00000117118,SDHB,69,-0.4358,108,0.58697,72,-0.4985
ENSG00000117115,PADI2,9,-2.6530,23,-1.8720,107,2.29743
ENSG00000179051,RCC2,34,1.09682,15,-0.4879,17,-0.0058
ENSG00000074964,ARHGEF10L,44,1.32879,16,-0.5794,19,-0.0613
ENSG00000117154,IGSF21,25,-1.1277,66,0.86824,39,-0.6300
ENSG00000159423,ALDH4A1,48,0.97017,19,-0.8834,32,0.47153
ENSG00000127481,UBR4,6,-1.1528,13,-0.0234,15,0.31528
ENSG00000127463,EMC1,30,0.17919,29,0.24726,23,-0.3417
ENSG00000053372,MRTO4,28,-0.5587,46,0.47079,34,-0.3339
ENSG00000053371,AKR7A2,60,0.45335,36,-0.6395,56,0.48541
ENSG00000077549,CAPZB,371,0.98184,213,0.14540,149,-0.6661
ENSG00000173436,MICOS10,315,-0.0940,319,-0.1499,363,0.19075
ENSG00000158747,NBL1,328,0.76881,200,-0.0777,182,-0.2645
ENSG00000162545,CAMK2N1,542,-1.1973,1368,0.51885,1058,-0.2408
ENSG00000090432,MUL1,21,-0.2163,28,0.52162,19,-0.4982
ENSG00000183114,FAM43B,31,1.29346,15,0.18368,9,-0.9658
ENSG00000158828,PINK1,340,-0.2952,447,0.28635,373,-0.2105
ENSG00000244038,DDOST,45,0.70585,32,0.27312,21,-0.6429
ENSG00000117245,KIF17,45,1.60241,16,-0.1212,11,-0.8356
ENSG00000189410,SH2D5,26,-0.1527,32,0.42994,23,-0.4174
ENSG00000127483,HP1BP3,131,-0.0916,143,0.09519,134,-0.0702
ENSG00000075151,EIF4G3,186,0.71191,139,0.50694,75,-0.9447
ENSG00000117298,ECE1,6,-1.1191,9,-1.1025,22,1.37732
ENSG00000076864,RAP1GAP,160,0.29433,161,0.68364,85,-0.9167
ENSG00000090686,USP48,35,0.00764,32,-0.1902,38,0.19855
ENSG00000070831,CDC42,271,0.51629,213,0.26651,154,-0.5258
ENSG00000173372,C1QA,101,1.12738,22,-1.9284,82,1.27903
ENSG00000159189,C1QC,98,1.50907,14,-2.2785,64,1.27389
ENSG00000173369,C1QB,204,1.64853,36,-1.8196,108,0.85126
ENSG00000004487,KDM1A,35,-0.0058,43,0.76817,23,-0.8716
ENSG00000169641,LUZP1,43,0.24833,46,0.87357,21,-1.1350
ENSG00000125944,HNRNPR,57,-0.6137,96,0.45853,73,-0.3056
ENSG00000125945,ZNF436,19,0.05241,24,1.03299,9,-1.2341
ENSG00000117318,ID3,126,2.12449,2,-5.1442,69,1.78707
ENSG00000142676,RPL11,513,0.21902,293,-1.1082,662,1.02800
ENSG00000011007,ELOA,14,-0.0301,17,0.65337,10,-0.7232
ENSG00000057757,PITHD1,186,0.06315,208,0.54921,131,-0.6403
ENSG00000011009,LYPLA2,21,-0.9383,49,0.87513,28,-0.6806
ENSG00000117308,GALE,5,-1.5922,19,1.08315,10,-0.7761
ENSG00000117305,HMGCL,7,-1.5852,18,-0.2757,25,0.63379
ENSG00000189266,PNRC2,48,0.19663,39,-0.2046,45,0.14415
ENSG00000188529,SRSF10,33,-0.3458,41,-0.0145,44,0.12617
ENSG00000001461,NIPAL3,93,0.45345,55,-0.6564,86,0.50216
ENSG00000133226,SRRM1,120,1.36513,42,-0.6573,53,-0.0035
ENSG00000169504,CLIC4,33,-0.2458,12,-2.5142,81,2.38190
ENSG00000117614,SYF2,96,0.71262,53,-0.4626,67,0.18458
ENSG00000117616,RSRP1,49,0.43061,36,-0.1547,37,-0.0072
ENSG00000183726,TMEM50A,103,0.50317,71,-0.1521,74,-0.0437
ENSG00000204178,MACO1,53,1.28079,27,0.39795,13,-1.2664
ENSG00000117643,MAN1C1,17,-1.0548,48,1.42286,18,-1.2734
ENSG00000162430,SELENON,43,0.32995,33,-0.1660,36,0.04901
ENSG00000117640,MTFR1L,54,-0.0313,58,0.15847,51,-0.1602
ENSG00000117632,STMN1,848,-0.3931,1339,0.76076,776,-0.7097
ENSG00000158008,EXTL1,7,-2.3688,44,0.76615,31,-0.3479
ENSG00000142684,ZNF593,26,-0.0843,27,-0.0230,28,0.05382
ENSG00000142669,SH3BGRL3,263,0.13110,238,-0.0571,243,0.01275
ENSG00000158062,UBXN11,28,0.32398,23,0.04371,21,-0.1767
ENSG00000117682,DHDDS,13,-0.4583,17,-0.1107,20,0.25713
ENSG00000198830,HMGN2,205,0.89253,81,-1.0041,153,0.62882
ENSG00000117713,ARID1A,32,-0.6261,54,0.35086,45,-0.1860
ENSG00000204160,ZDHHC18,2,-3.6368,30,1.19977,16,-0.7149
ENSG00000142751,GPN2,17,-0.0248,23,0.93022,10,-1.0630
ENSG00000090273,NUDC,86,-0.7323,139,0.02904,149,0.17888
ENSG00000253368,TRNP1,38,-0.8290,81,0.79058,49,-0.6141
ENSG00000090020,SLC9A1,21,-0.1429,32,1.36318,10,-1.5675
ENSG00000142784,WDTC1,0,-6.1341,36,0.71991,27,-0.1847
ENSG00000186501,TMEM222,120,0.72669,77,0.00850,66,-0.3395
ENSG00000158195,WASF2,32,-0.1309,18,-1.6127,62,1.60317
ENSG00000126705,AHDC1,34,-0.1867,47,0.82492,25,-0.8622
ENSG00000126709,IFI6,632,1.12907,361,0.40951,181,-1.1386
ENSG00000117758,STX12,154,0.77164,99,0.10113,77,-0.4746
ENSG00000117751,PPP1R8,31,0.24811,26,-0.0938,27,0.00576
ENSG00000117748,RPA2,42,-0.2684,56,0.42364,42,-0.3703
ENSG00000126698,DNAJC8,142,0.21851,126,0.04556,117,-0.1335
ENSG00000130770,ATP5IF1,402,-0.4775,670,0.75783,395,-0.6783
ENSG00000180098,TRNAU1AP,11,-0.4668,17,0.39851,14,-0.2810
ENSG00000120656,TAF12,12,-0.2619,15,0.24948,13,-0.1809
ENSG00000198492,YTHDF2,84,0.41401,81,0.79845,37,-1.1359
ENSG00000116350,SRSF4,22,-0.8139,43,0.43111,34,-0.2263
ENSG00000116353,MECR,21,-0.6353,35,0.31723,30,-0.1476
ENSG00000162511,LAPTM5,43,-0.2272,30,-1.2464,80,1.30509
ENSG00000162512,SDC3,95,-0.7235,151,-0.0102,167,0.21766
ENSG00000134644,PUM1,140,0.38775,128,0.51732,76,-0.7601
ENSG00000060688,SNRNP40,73,2.40643,14,-0.7868,12,-0.8295
ENSG00000121766,ZCCHC17,102,-0.2478,136,0.43005,100,-0.3843
ENSG00000121769,FABP3,196,0.47846,182,0.83414,78,-1.2267
ENSG00000162517,PEF1,68,-0.1808,89,0.55465,59,-0.5487
ENSG00000084636,COL16A1,22,-0.3430,21,-0.7127,38,0.83176
ENSG00000121753,ADGRB2,124,-0.8949,280,0.89260,157,-0.7108
ENSG00000184007,PTP4A2,94,-0.9763,142,-0.6237,250,0.88715
ENSG00000121774,KHDRBS1,98,-0.0662,113,0.35071,87,-0.3602
ENSG00000025800,KPNA6,71,0.57152,57,0.46235,34,-0.7968
ENSG00000084652,TXLNA,23,0.04680,23,0.10646,21,-0.1322
ENSG00000160050,CCDC28B,34,0.79627,20,-0.0536,18,-0.3079
ENSG00000084623,EIF3I,104,-0.0231,116,0.30952,91,-0.3303
ENSG00000175130,MARCKSL1,167,-0.4391,133,-1.2831,365,1.39878
ENSG00000160058,BSDC1,27,-1.1703,69,0.57133,51,-0.3015
ENSG00000176261,ZBTB8OS,53,0.42605,42,0.11303,35,-0.3016
ENSG00000162521,RBBP4,58,-0.2966,74,0.15038,69,-0.0632
ENSG00000162522,KIAA1522,6,-1.3535,20,0.83567,12,-0.5505
ENSG00000134684,YARS,98,0.19982,107,0.79015,53,-1.0004
ENSG00000160097,FNDC5,10,-0.8067,24,1.42985,8,-1.3592
ENSG00000121905,HPCA,120,-0.8196,261,0.92907,141,-0.7714
ENSG00000121900,TMEM54,49,0.20614,36,-0.5373,53,0.48263
ENSG00000116514,RNF19B,38,1.02076,19,-0.2525,19,-0.2175
ENSG00000004455,AK2,12,-1.0508,21,-0.3954,32,0.67385
ENSG00000142920,AZIN2,25,0.21430,24,0.34258,17,-0.4661
ENSG00000160094,ZNF362,47,1.44910,18,-0.3423,16,-0.4200
ENSG00000134686,PHC2,105,0.81649,62,-0.0805,55,-0.2888
ENSG00000163866,SMIM12,51,0.09346,57,0.58181,35,-0.6923
ENSG00000116544,DLGAP3,39,-0.4442,59,0.41833,45,-0.3093
ENSG00000163867,ZMYM6,35,1.49080,12,-0.5624,13,-0.1993
ENSG00000116560,SFPQ,121,0.03700,117,-0.0456,120,0.03555
ENSG00000146463,ZMYM4,46,0.52682,28,-0.4425,37,0.25318
ENSG00000142687,KIAA0319L,78,0.51214,63,0.35842,42,-0.6339
ENSG00000020129,NCDN,310,-0.6607,643,1.24343,262,-1.1850
ENSG00000126067,PSMB2,112,0.10145,129,0.72638,69,-0.8708
ENSG00000142686,C1orf216,54,-0.5002,99,1.10301,44,-1.0740
ENSG00000092847,AGO1,11,-1.1322,26,0.36744,22,-0.0931
ENSG00000126070,AGO3,8,-0.5902,11,-0.3957,16,0.58009
ENSG00000116863,ADPRHL2,10,-1.1014,28,0.92815,15,-0.7014
ENSG00000054116,TRAPPC3,64,0.35479,61,0.62556,33,-0.8768
ENSG00000116871,MAP7D1,121,-0.6965,213,0.40495,171,-0.2264
ENSG00000054118,THRAP3,35,-0.3590,43,-0.0295,47,0.14562
ENSG00000196182,STK40,24,0.40117,18,-0.0554,18,-0.1019
ENSG00000181817,LSM10,61,0.34461,53,0.27757,40,-0.4514
ENSG00000116885,OSCP1,1,-3.5238,21,0.86752,14,-0.3814
ENSG00000116898,MRPS15,46,-0.1959,57,0.29541,47,-0.2528
ENSG00000163873,GRIK3,105,2.35721,30,0.26305,5,-2.9015
ENSG00000163875,MEAF6,85,-0.0539,108,0.72446,60,-0.7977
ENSG00000134697,GNL2,23,0.58638,17,0.26899,12,-0.5674
ENSG00000116922,C1orf109,31,1.13398,18,0.57792,7,-1.3969
ENSG00000183317,EPHA10,31,0.94425,21,0.64941,9,-1.3263
ENSG00000185090,MANEAL,30,-0.0524,39,0.86723,19,-0.9716
ENSG00000196449,YRDC,31,0.88281,20,0.26690,12,-0.7508
ENSG00000197982,C1orf122,202,-0.3468,194,-0.7250,351,0.84480
ENSG00000183431,SF3A3,38,0.07306,38,0.12706,34,-0.1648
ENSG00000183520,UTP11,18,-0.7153,34,0.53351,25,-0.3607
ENSG00000116954,RRAGC,30,-0.4485,46,0.50250,33,-0.4006
ENSG00000174574,AKIRIN1,62,-0.5993,111,0.74936,67,-0.6311
ENSG00000168653,NDUFS5,687,-0.0302,773,0.33236,595,-0.3532
ENSG00000127603,MACF1,101,0.01619,95,-0.1791,109,0.18393
ENSG00000090621,PABPC4,67,0.19054,52,-0.3841,69,0.33304
ENSG00000116983,HPCAL4,153,-1.1186,388,0.75706,248,-0.5110
ENSG00000084072,PPIE,63,1.08459,34,0.09190,24,-0.6730
ENSG00000168389,MFSD2A,40,1.02493,13,-1.2390,29,0.77203
ENSG00000131236,CAP1,240,0.71511,153,-0.0419,137,-0.2751
ENSG00000131238,PPT1,95,-0.1923,120,0.38750,91,-0.3559
ENSG00000084073,ZMPSTE24,40,0.59336,23,-0.5008,32,0.28243
ENSG00000049089,COL9A2,4,-2.1332,13,-1.1220,34,1.52789
ENSG00000084070,SMAP2,140,0.34036,137,0.67354,72,-0.9294
ENSG00000117016,RIMS3,17,-1.6384,65,1.10673,33,-0.7940
ENSG00000066136,NFYC,50,0.85460,33,0.36818,19,-0.8619
ENSG00000171793,CTPS1,6,-1.1619,17,1.07883,8,-0.8546
ENSG00000127124,HIVEP3,3,-2.5410,21,0.82392,14,-0.3932
ENSG00000198815,FOXJ3,26,-0.7786,56,0.92749,30,-0.7808
ENSG00000177181,RIMKLA,68,1.06852,44,0.82737,14,-1.7387
ENSG00000127125,PPCS,43,-0.4361,60,0.19510,55,-0.0702
ENSG00000171960,PPIH,13,-0.1775,17,0.49895,12,-0.4864
ENSG00000065978,YBX1,264,1.51666,60,-1.4330,139,0.63314
ENSG00000164008,C1orf50,18,-0.2253,20,-0.1268,23,0.20808
ENSG00000177868,SVBP,49,0.26282,43,0.10979,37,-0.2233
ENSG00000117394,SLC2A1,94,0.82948,29,-1.5808,88,1.17171
ENSG00000117395,EBNA1BP2,88,0.09753,95,0.48486,63,-0.5798
ENSG00000179178,TMEM125,3,-2.4501,5,-2.4852,38,2.85781
ENSG00000066322,ELOVL1,6,-2.8030,15,-2.0520,80,2.48178
ENSG00000159479,MED8,58,1.44883,27,0.29363,13,-1.2820
ENSG00000178922,HYI,56,1.85184,10,-1.4983,23,0.43980
ENSG00000142949,PTPRF,124,0.00528,141,0.44579,98,-0.4958
ENSG00000066135,KDM4A,3,-2.1403,14,0.09934,15,0.31412
ENSG00000126091,ST3GAL3,43,0.26155,41,0.43425,27,-0.5953
ENSG00000117408,IPO13,45,-0.4139,55,-0.1909,67,0.32804
ENSG00000117410,ATP6V0B,373,-0.3079,568,0.84219,303,-0.8352
ENSG00000117411,B4GALT2,10,-2.7192,71,0.38687,65,0.06600
ENSG00000159214,CCDC24,15,-0.0829,17,0.26169,14,-0.2550
ENSG00000178028,DMAP1,48,0.09496,47,0.16250,41,-0.2124
ENSG00000117419,ERI3,197,0.06830,211,0.36689,155,-0.4312
ENSG00000187147,RNF220,48,-1.1416,109,0.25720,102,0.02375
ENSG00000126106,TMEM53,5,-1.4337,15,0.45970,13,-0.1391
ENSG00000142937,RPS8,1790,0.74976,774,-1.0086,1500,0.70610
ENSG00000070785,EIF2B3,5,-2.3395,31,0.81361,21,-0.3995
ENSG00000126107,HECTD3,32,1.02557,19,0.39450,10,-1.0283
ENSG00000126088,UROD,88,0.27441,76,0.07276,68,-0.1872
ENSG00000117450,PRDX1,290,0.03776,252,-0.3454,328,0.34868
ENSG00000117448,AKR1A1,57,0.13171,53,0.07744,49,-0.1333
ENSG00000132780,NASP,33,0.25532,23,-0.6061,35,0.53271
ENSG00000159592,GPBP1L1,37,0.70006,20,-0.4894,26,0.21881
ENSG00000159596,TMEM69,7,-0.8565,17,0.84500,9,-0.6675
ENSG00000086015,MAST2,34,0.28969,27,-0.0915,28,-0.0139
ENSG00000117461,PIK3R3,8,-0.8842,18,0.67359,12,-0.4720
ENSG00000085998,POMGNT1,50,-0.0110,48,-0.1610,55,0.17449
ENSG00000132128,LRRC41,21,-1.2005,58,0.86877,34,-0.6155
ENSG00000173660,UQCRH,439,-0.4231,653,0.44213,491,-0.3417
ENSG00000117480,FAAH,10,-1.5019,33,0.47720,27,-0.1472
ENSG00000079277,MKNK1,3,-2.5744,22,0.90008,13,-0.4691
ENSG00000123472,ATPAF1,85,-0.6078,128,0.05951,132,0.11796
ENSG00000159658,EFCAB14,99,1.00084,34,-1.1830,72,0.73511
ENSG00000186377,CYP4X1,17,-0.0769,25,1.27935,8,-1.4907
ENSG00000162368,CMPK1,104,0.16916,101,0.25787,79,-0.3495
ENSG00000162373,BEND5,38,0.76957,25,0.26349,17,-0.6709
ENSG00000162374,ELAVL4,110,-0.0313,156,1.36660,48,-1.6381
ENSG00000185104,FAF1,39,0.36759,31,0.02681,29,-0.1775
ENSG00000123091,RNF11,423,0.20272,439,0.59182,259,-0.7558
ENSG00000085832,EPS15,187,0.58463,138,0.20443,103,-0.4894
ENSG00000117859,OSBPL9,41,1.44293,15,-0.3358,14,-0.4228
ENSG00000078618,NRDC,51,-0.4757,84,0.71176,51,-0.6265
ENSG00000169213,RAB3B,122,-0.1600,165,0.74583,92,-0.7789
ENSG00000117862,TXNDC12,42,0.74561,28,0.16826,21,-0.5393
ENSG00000134717,BTF3L4,56,-0.3613,83,0.55890,56,-0.4908
ENSG00000157077,ZFYVE9,6,-1.9826,32,1.08677,17,-0.7234
ENSG00000134748,PRPF38A,35,0.73291,14,-1.1017,31,0.80079
ENSG00000134744,TUT4,24,0.48505,12,-1.0280,25,0.84642
ENSG00000162377,COA7,22,0.23461,22,0.53266,13,-0.6998
ENSG00000162378,ZYG11B,127,-0.0180,165,0.94003,75,-1.0786
ENSG00000116171,SCP2,171,1.22246,69,-0.5150,80,-0.0581
ENSG00000162384,CZIB,71,0.44490,48,-0.3380,58,0.18134
ENSG00000162385,MAGOH,57,0.98586,29,-0.1706,27,-0.2888
ENSG00000157193,LRP8,259,2.68544,48,-0.6167,28,-1.4850
ENSG00000058799,YIPF1,31,0.56892,23,0.13087,18,-0.3946
ENSG00000081870,HSPB11,53,0.16783,49,0.07277,45,-0.1426
ENSG00000116209,TMEM59,242,0.49150,168,-0.1937,179,0.00689
ENSG00000116221,MRPL37,48,-0.3294,67,0.46153,49,-0.3924
ENSG00000157216,SSBP3,75,-1.0628,176,0.56156,130,-0.3121
ENSG00000116133,DHCR24,203,0.18196,216,0.63797,123,-0.8018
ENSG00000162402,USP24,39,0.70408,23,-0.2681,25,-0.0177
ENSG00000162407,PLPP3,86,0.38794,30,-1.8589,118,1.61059
ENSG00000162409,PRKAA2,20,-0.9198,48,1.07320,23,-0.9075
ENSG00000173406,DAB1,0,-4.1275,22,1.73430,8,-1.2417
ENSG00000162601,MYSM1,0,-5.2827,20,0.96393,13,-0.4372
ENSG00000177606,JUN,275,1.53367,101,-0.3003,86,-0.5412
ENSG00000134709,HOOK1,12,-0.8035,32,2.00136,7,-2.0933
ENSG00000162599,NFIA,76,-0.2260,49,-1.4483,148,1.48809
ENSG00000162604,TM2D1,62,0.15556,59,0.16772,50,-0.2426
ENSG00000162607,USP1,1,-3.7616,16,-0.2956,24,0.79771
ENSG00000116641,DOCK7,16,-0.1581,15,-0.5491,23,0.61763
ENSG00000125703,ATG4C,4,-2.2940,16,-0.6760,31,1.10330
ENSG00000142856,ITGB3BP,23,0.75815,13,-0.2048,13,-0.1159
ENSG00000079739,PGM1,46,0.67381,28,-0.2971,31,0.02918
ENSG00000158966,CACHD1,7,-1.3270,16,-0.2864,23,0.60926
ENSG00000162434,JAK1,81,0.51520,70,0.62576,36,-0.9717
ENSG00000162433,AK4,55,0.17883,47,-0.1462,51,0.08936
ENSG00000116675,DNAJC6,262,-0.4202,436,0.91131,224,-0.8754
ENSG00000213625,LEPROT,78,1.70557,17,-1.2604,33,0.34359
ENSG00000184588,PDE4B,31,-0.8769,56,0.11178,57,0.12414
ENSG00000118473,SGIP1,40,-1.1224,103,0.78196,65,-0.5371
ENSG00000198160,MIER1,18,-0.3449,20,-0.3424,28,0.46398
ENSG00000142864,SERBP1,139,0.35209,101,-0.2753,119,0.15559
ENSG00000116717,GADD45A,125,2.54576,19,-1.2239,24,-0.4706
ENSG00000172380,GNG12,57,1.94325,7,-2.1130,26,0.83673
ENSG00000116729,WLS,386,2.40185,80,-0.6549,61,-1.0040
ENSG00000033122,LRRC7,14,-2.1094,75,1.04115,42,-0.6600
ENSG00000066557,LRRC40,26,0.35217,21,0.04636,19,-0.1922
ENSG00000116754,SRSF11,69,-0.4090,97,0.23699,85,-0.1228
ENSG00000118454,ANKRD13C,32,0.20853,31,0.32469,22,-0.4429
ENSG00000132485,ZRANB2,75,0.14175,76,0.35599,55,-0.4496
ENSG00000172260,NEGR1,135,0.05873,161,0.78181,83,-0.9185
ENSG00000178965,ERICH3,35,-0.2132,49,0.74056,27,-0.7518
ENSG00000116791,CRYZ,6,-1.2192,19,1.18876,8,-0.9643
ENSG00000162623,TYW3,13,-0.7748,23,0.13607,23,0.07690
ENSG00000117054,ACADM,90,1.30246,35,-0.4447,37,-0.1909
ENSG00000137955,RABGGTB,30,-0.5053,44,0.10582,43,0.04333
ENSG00000117069,ST6GALNAC5,32,-0.6772,73,1.74327,19,-1.8061
ENSG00000142892,PIGK,60,1.18747,29,0.03062,21,-0.6734
ENSG00000154027,AK5,144,-1.1139,403,1.24277,177,-1.0502
ENSG00000036549,AC118549.1,13,-0.4770,15,-0.3174,21,0.47342
ENSG00000077254,USP33,67,-0.3092,93,0.45351,68,-0.3900
ENSG00000180488,MIGA1,73,0.09257,75,0.26866,59,-0.3298
ENSG00000162613,FUBP1,47,0.34657,41,0.26733,30,-0.4405
