Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000228794,LINC01128,4,-2.3118,21,2.31184
ENSG00000188976,NOC2L,19,-1.1951,43,1.19512
ENSG00000188290,HES4,35,-0.8129,62,0.81298
ENSG00000187608,ISG15,74,0.68244,46,-0.6824
ENSG00000188157,AGRN,26,0.48429,19,-0.4842
ENSG00000078808,SDF4,64,0.05024,61,-0.0502
ENSG00000176022,B3GALT6,19,-0.7143,31,0.71434
ENSG00000160087,UBE2J2,22,-0.6705,35,0.67059
ENSG00000131584,ACAP3,59,0.04432,57,-0.0443
ENSG00000169972,PUSL1,10,-0.0846,10,0.08460
ENSG00000127054,INTS11,43,-0.0543,44,0.05437
ENSG00000224051,CPTP,15,-0.9733,30,0.97338
ENSG00000107404,DVL1,59,0.09648,55,-0.0964
ENSG00000175756,AURKAIP1,146,-0.1377,161,0.13778
ENSG00000221978,CCNL2,58,0.42734,43,-0.4273
ENSG00000224870,MRPL20-AS1,15,0.48756,10,-0.4875
ENSG00000242485,MRPL20,176,-0.1638,197,0.16380
ENSG00000235098,ANKRD65,32,0.61746,21,-0.6174
ENSG00000179403,VWA1,217,2.95541,28,-2.9554
ENSG00000197785,ATAD3A,9,-0.5922,14,0.59226
ENSG00000205090,TMEM240,14,-1.5181,40,1.51812
ENSG00000160075,SSU72,90,-0.6333,140,0.63333
ENSG00000228594,FNDC10,6,-2.3529,31,2.35298
ENSG00000272106,AL691432.2,21,0.23940,18,-0.2394
ENSG00000197530,MIB2,19,-0.7526,32,0.75267
ENSG00000189339,SLC35E2B,17,0.12585,16,-0.1258
ENSG00000215790,SLC35E2A,20,-0.3126,25,0.31262
ENSG00000008130,NADK,12,-0.9897,23,0.98974
ENSG00000078369,GNB1,226,-0.9349,433,0.93492
ENSG00000187730,GABRD,9,-3.9251,145,3.92514
ENSG00000067606,PRKCZ,98,-0.8486,178,0.84865
ENSG00000162585,FAAP20,67,0.66998,42,-0.6699
ENSG00000157933,SKI,43,0.38962,33,-0.3896
ENSG00000157916,RER1,75,0.40717,57,-0.4071
ENSG00000157911,PEX10,46,0.81561,26,-0.8156
ENSG00000149527,PLCH2,9,-0.9926,18,0.99265
ENSG00000157881,PANK4,9,-0.7668,15,0.76680
ENSG00000197921,HES5,5,-1.8910,20,1.89108
ENSG00000272449,AL139246.5,0,-7.4451,9,7.44518
ENSG00000157873,TNFRSF14,2,-1.4841,8,1.48418
ENSG00000157870,PRXL2B,23,-1.2689,55,1.26890
ENSG00000177133,PRDM16-DT,5,-1.7879,19,1.78790
ENSG00000158109,TPRG1L,42,-1.9205,160,1.92052
ENSG00000116213,WRAP73,21,0.68383,13,-0.6838
ENSG00000130764,LRRC47,48,-0.7741,83,0.77418
ENSG00000116198,CEP104,39,1.43092,14,-1.4309
ENSG00000198912,C1orf174,10,-0.2157,12,0.21577
ENSG00000196581,AJAP1,18,-1.3251,45,1.32512
ENSG00000131697,NPHP4,4,-1.1074,10,1.10746
ENSG00000069424,KCNAB2,24,-2.8654,179,2.86548
ENSG00000116254,CHD5,14,-3.0269,116,3.02690
ENSG00000116251,RPL22,1110,1.27237,459,-1.2723
ENSG00000116237,ICMT,25,-0.4616,34,0.46162
ENSG00000158292,GPR153,2,-2.3859,11,2.38590
ENSG00000097021,ACOT7,70,-2.0250,287,2.02504
ENSG00000215788,TNFRSF25,1,-2.8744,14,2.87447
ENSG00000171680,PLEKHG5,1,-3.9248,25,3.92487
ENSG00000162408,NOL9,20,-0.4403,27,0.44034
ENSG00000162413,KLHL21,34,0.30440,27,-0.3044
ENSG00000116273,PHF13,14,-0.2396,16,0.23960
ENSG00000041988,THAP3,28,0.43808,21,-0.4380
ENSG00000007923,DNAJC11,12,-1.1860,28,1.18602
ENSG00000171735,CAMTA1,90,-1.0236,184,1.02365
ENSG00000049245,VAMP3,150,2.77764,21,-2.7776
ENSG00000049246,PER3,27,0.38624,21,-0.3862
ENSG00000116288,PARK7,288,-0.4555,395,0.45559
ENSG00000116285,ERRFI1,14,-0.3131,18,0.31315
ENSG00000162426,SLC45A1,15,-0.9081,28,0.90814
ENSG00000142599,RERE,81,-0.2971,100,0.29717
ENSG00000074800,ENO1,447,-0.4553,613,0.45533
ENSG00000171612,SLC25A33,19,-0.8984,35,0.89843
ENSG00000188807,TMEM201,13,0.29990,10,-0.2999
ENSG00000171608,PIK3CD,2,-2.1167,10,2.11673
ENSG00000171603,CLSTN1,161,-2.0715,677,2.07151
ENSG00000178585,CTNNBIP1,51,0.46704,37,-0.4670
ENSG00000162441,LZIC,70,1.27291,28,-1.2729
ENSG00000130939,UBE4B,26,-0.4877,37,0.48778
ENSG00000054523,KIF1B,274,0.18369,241,-0.1836
ENSG00000142657,PGD,34,-0.4510,47,0.45107
