Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8
ENSG00000171680,PLEKHG5,18,-0.8814,33,0.88147
ENSG00000162408,NOL9,32,0.05137,31,-0.0513
ENSG00000204859,ZBTB48,12,-0.1892,13,0.18928
ENSG00000162413,KLHL21,28,-0.2547,34,0.25471
ENSG00000116273,PHF13,13,-0.2487,16,0.24874
ENSG00000041988,THAP3,26,0.29240,22,-0.2924
ENSG00000007923,DNAJC11,26,-0.4096,35,0.40967
ENSG00000171735,CAMTA1,214,0.33761,169,-0.3376
ENSG00000049245,VAMP3,57,1.73314,17,-1.7331
ENSG00000049246,PER3,25,-0.2047,29,0.20479
ENSG00000116288,PARK7,482,0.12361,442,-0.1236
ENSG00000116285,ERRFI1,18,-0.0707,19,0.07078
ENSG00000162426,SLC45A1,14,-1.5452,40,1.54527
ENSG00000142599,RERE,102,-0.2065,118,0.20651
ENSG00000074800,ENO1,740,-0.0509,767,0.05092
ENSG00000142583,SLC2A5,19,1.19740,8,-1.1974
ENSG00000171612,SLC25A33,78,0.72814,47,-0.7281
ENSG00000188807,TMEM201,14,-0.3959,18,0.39595
ENSG00000171608,PIK3CD,6,-0.8997,11,0.89972
ENSG00000171603,CLSTN1,400,-1.0385,822,1.03854
ENSG00000178585,CTNNBIP1,38,-0.1036,41,0.10361
ENSG00000162441,LZIC,40,0.49119,28,-0.4911
ENSG00000173614,NMNAT1,10,0.02642,9,-0.0264
ENSG00000130939,UBE4B,27,-0.4353,37,0.43533
ENSG00000054523,KIF1B,263,-0.0091,264,0.00911
ENSG00000142657,PGD,39,-0.1950,45,0.19503
ENSG00000241563,CORT,47,-1.7827,162,1.78277
ENSG00000160049,DFFA,31,0.35947,24,-0.3594
ENSG00000142655,PEX14,18,-0.6255,27,0.62553
ENSG00000120948,TARDBP,51,-0.3853,66,0.38535
ENSG00000271895,AL109811.2,6,-1.0806,13,1.08061
ENSG00000116649,SRM,97,-0.5171,139,0.51716
ENSG00000171824,EXOSC10,24,-0.1538,26,0.15383
ENSG00000198793,MTOR,31,-0.3955,40,0.39557
ENSG00000204624,DISP3,13,0.06901,13,-0.0690
ENSG00000116661,FBXO2,453,0.79803,260,-0.7980
ENSG00000132879,FBXO44,136,-0.4441,186,0.44417
ENSG00000116663,FBXO6,15,0.31332,12,-0.3133
ENSG00000116670,MAD2L2,37,0.14004,33,-0.1400
ENSG00000177674,AGTRAP,32,2.18316,7,-2.1831
ENSG00000177000,MTHFR,19,0.06909,18,-0.0690
ENSG00000011021,CLCN6,42,-0.6882,67,0.68829
ENSG00000116685,KIAA2013,36,0.12068,33,-0.1206
ENSG00000083444,PLOD1,27,0.49028,19,-0.4902
ENSG00000116688,MFN2,67,-0.3421,85,0.34212
ENSG00000116691,MIIP,14,-0.0002,14,0.00024
ENSG00000048707,VPS13D,38,-0.2356,45,0.23564
ENSG00000162496,DHRS3,62,1.84435,17,-1.8443
ENSG00000116731,PRDM2,45,-0.5634,67,0.56346
ENSG00000189337,KAZN,32,-0.1775,36,0.17758
ENSG00000142634,EFHD2,128,-0.0411,132,0.04110
ENSG00000132906,CASP9,16,1.03838,8,-1.0383
ENSG00000116138,DNAJC16,20,-0.2106,24,0.21062
ENSG00000197312,DDI2,14,-0.6477,22,0.64771
ENSG00000116786,PLEKHM2,79,-0.2285,93,0.22856
ENSG00000065526,SPEN,39,0.36310,30,-0.3631
ENSG00000116809,ZBTB17,18,0.02171,18,-0.0217
ENSG00000185519,FAM131C,21,0.00442,21,-0.0044
ENSG00000037637,FBXO42,16,0.05576,16,-0.0557
ENSG00000055070,SZRD1,43,0.88969,23,-0.8896
ENSG00000157191,NECAP2,27,1.50077,9,-1.5007
ENSG00000219481,NBPF1,14,0.23741,12,-0.2374
ENSG00000058453,CROCC,15,-0.3520,20,0.35203
ENSG00000238142,BX284668.5,22,0.26610,18,-0.2661
ENSG00000159363,ATP13A2,98,-0.7035,160,0.70355
ENSG00000117118,SDHB,114,-0.2797,139,0.27972
ENSG00000117115,PADI2,74,1.90915,19,-1.9091
ENSG00000179051,RCC2,15,-0.2388,18,0.23882
ENSG00000074964,ARHGEF10L,16,0.00248,16,-0.0024
ENSG00000117154,IGSF21,73,0.02853,72,-0.0285
ENSG00000159423,ALDH4A1,62,1.22006,26,-1.2200
ENSG00000169991,IFFO2,10,-0.1328,11,0.13289
ENSG00000127481,UBR4,7,-0.5436,11,0.54368
ENSG00000127463,EMC1,26,-0.2658,31,0.26586
ENSG00000053372,MRTO4,28,-0.6389,43,0.63896
ENSG00000053371,AKR7A2,64,0.65153,41,-0.6515
ENSG00000040487,SLC66A1,11,0.19246,10,-0.1924
ENSG00000077549,CAPZB,154,-0.2909,189,0.29095
ENSG00000173436,MICOS10,534,0.15008,481,-0.1500
ENSG00000158747,NBL1,204,-0.1254,222,0.12549
ENSG00000169914,OTUD3,16,-0.3091,19,0.30919
ENSG00000162545,CAMK2N1,1137,-0.6485,1783,0.64859
ENSG00000090432,MUL1,27,0.03585,27,-0.0358
ENSG00000183114,FAM43B,15,0.14376,14,-0.1437
ENSG00000158828,PINK1,352,-0.0408,362,0.04087
ENSG00000244038,DDOST,28,-0.2938,35,0.29383
ENSG00000117245,KIF17,13,-0.7274,22,0.72746
ENSG00000189410,SH2D5,21,-0.8845,38,0.88452
ENSG00000127483,HP1BP3,165,0.20434,143,-0.2043
ENSG00000075151,EIF4G3,56,-0.9949,112,0.99498
ENSG00000117298,ECE1,33,0.89872,17,-0.8987
ENSG00000162551,ALPL,13,0.05057,13,-0.0505
ENSG00000076864,RAP1GAP,92,-1.0533,191,1.05331
ENSG00000090686,USP48,30,-0.2227,35,0.22279
ENSG00000218510,LINC00339,10,-0.4451,13,0.44519
ENSG00000070831,CDC42,151,-0.7062,246,0.70620
ENSG00000173372,C1QA,69,1.32553,27,-1.3255
ENSG00000159189,C1QC,53,1.27065,22,-1.2706
ENSG00000173369,C1QB,97,1.12970,44,-1.1297
ENSG00000004487,KDM1A,33,-0.6287,52,0.62871
ENSG00000169641,LUZP1,27,-0.2861,33,0.28616
ENSG00000125944,HNRNPR,106,-0.0858,113,0.08580
ENSG00000125945,ZNF436,11,-1.0790,23,1.07905
ENSG00000249087,ZNF436-AS1,18,0.28692,15,-0.2869
ENSG00000117318,ID3,82,4.43500,3,-4.4350
ENSG00000142676,RPL11,1108,1.13061,506,-1.1306
ENSG00000011007,ELOA,15,0.05199,14,-0.0519
ENSG00000057757,PITHD1,150,-0.6700,238,0.67000
ENSG00000011009,LYPLA2,32,-0.6822,51,0.68225
ENSG00000117308,GALE,16,-0.2444,19,0.24441
ENSG00000117305,HMGCL,23,0.06427,22,-0.0642
ENSG00000179163,FUCA1,8,-0.8154,15,0.81540
ENSG00000189266,PNRC2,58,0.21865,50,-0.2186
ENSG00000188529,SRSF10,41,-0.1886,47,0.18861
ENSG00000001461,NIPAL3,57,0.34738,45,-0.3473
ENSG00000133226,SRRM1,47,0.29230,38,-0.2923
ENSG00000169504,CLIC4,46,3.01369,5,-3.0136
ENSG00000117614,SYF2,62,0.24874,52,-0.2487
ENSG00000117616,RSRP1,56,-0.2268,66,0.22682
ENSG00000183726,TMEM50A,81,-0.2435,96,0.24354
ENSG00000204178,MACO1,14,-0.7629,25,0.76296
ENSG00000117643,MAN1C1,23,-1.2803,57,1.28038
ENSG00000162430,SELENON,51,0.08536,48,-0.0853
ENSG00000117640,MTFR1L,55,-0.4082,73,0.40826
ENSG00000117632,STMN1,1019,-0.9232,1934,0.92328
ENSG00000158008,EXTL1,47,-0.0972,51,0.09723
ENSG00000175087,PDIK1L,6,-1.3769,16,1.37693
ENSG00000142684,ZNF593,46,0.08417,44,-0.0841
ENSG00000142669,SH3BGRL3,376,0.20065,327,-0.2006
ENSG00000158062,UBXN11,25,-0.3172,31,0.31726
ENSG00000117682,DHDDS,14,-0.3692,19,0.36925
ENSG00000198830,HMGN2,204,0.78467,118,-0.7846
ENSG00000117713,ARID1A,52,0.01667,51,-0.0166
ENSG00000060642,PIGV,13,0.36796,10,-0.3679
ENSG00000204160,ZDHHC18,20,-0.5028,29,0.50285
ENSG00000142751,GPN2,11,-0.8402,20,0.84023
ENSG00000198746,GPATCH3,9,-0.2245,10,0.22450
ENSG00000090273,NUDC,162,-0.2890,198,0.28900
ENSG00000253368,TRNP1,60,-0.1646,67,0.16468
ENSG00000090020,SLC9A1,12,-1.1655,27,1.16552
ENSG00000142784,WDTC1,37,0.36336,29,-0.3633
ENSG00000186501,TMEM222,80,-0.2477,95,0.24770
ENSG00000158195,WASF2,61,1.92807,16,-1.9280
ENSG00000126705,AHDC1,38,-0.4960,54,0.49604
ENSG00000126709,IFI6,116,0.08457,110,-0.0845
ENSG00000009780,FAM76A,13,-0.2876,16,0.28765
ENSG00000117758,STX12,83,-0.1800,95,0.18000
ENSG00000117751,PPP1R8,31,-0.0182,32,0.01821
ENSG00000117748,RPA2,48,-0.3485,61,0.34852
ENSG00000126698,DNAJC8,127,-0.1338,139,0.13386
ENSG00000130770,ATP5IF1,536,-0.5545,787,0.55458
ENSG00000242125,SNHG3,19,0.02470,18,-0.0247
ENSG00000180098,TRNAU1AP,29,0.55615,20,-0.5561
ENSG00000197989,SNHG12,17,0.25019,14,-0.2501
ENSG00000120656,TAF12,20,0.44997,15,-0.4499
ENSG00000198492,YTHDF2,56,-0.3564,71,0.35648
ENSG00000116329,OPRD1,9,-0.5423,13,0.54233
ENSG00000116350,SRSF4,47,0.12879,43,-0.1287
ENSG00000116353,MECR,31,-0.3265,39,0.32659
ENSG00000060656,PTPRU,18,-0.1435,20,0.14358
ENSG00000162511,LAPTM5,65,1.60174,21,-1.6017
ENSG00000162512,SDC3,144,0.10458,134,-0.1045
ENSG00000134644,PUM1,97,-0.5958,147,0.59584
ENSG00000060688,SNRNP40,23,-0.1114,25,0.11143
ENSG00000121766,ZCCHC17,117,-0.3792,153,0.37928
ENSG00000121769,FABP3,144,-0.5780,215,0.57806
ENSG00000162517,PEF1,90,-0.4172,121,0.41724
ENSG00000084636,COL16A1,41,0.25171,34,-0.2517
ENSG00000121753,ADGRB2,172,-0.7979,299,0.79796
ENSG00000184007,PTP4A2,185,0.73369,111,-0.7336
ENSG00000121774,KHDRBS1,107,-0.0319,109,0.03190
ENSG00000121775,TMEM39B,13,-0.7824,22,0.78240
ENSG00000025800,KPNA6,23,-0.7225,38,0.72253
ENSG00000084652,TXLNA,25,0.31916,20,-0.3191
ENSG00000160050,CCDC28B,30,0.42649,22,-0.4264
ENSG00000084623,EIF3I,91,-0.2492,108,0.24928
ENSG00000116478,HDAC1,20,1.38878,7,-1.3887
ENSG00000175130,MARCKSL1,506,1.30652,204,-1.3065
ENSG00000225828,FAM229A,18,0.97035,9,-0.9703
ENSG00000160058,BSDC1,62,-0.4092,82,0.40922
ENSG00000176261,ZBTB8OS,55,-0.2708,66,0.27084
ENSG00000162521,RBBP4,94,-0.0697,99,0.06976
ENSG00000162520,SYNC,12,-0.2716,14,0.27163
ENSG00000162522,KIAA1522,23,-0.2751,28,0.27516
ENSG00000134684,YARS,59,-0.8199,104,0.81993
ENSG00000116497,S100PBP,21,1.13178,10,-1.1317
ENSG00000160097,FNDC5,10,-1.0694,22,1.06949
ENSG00000121905,HPCA,182,-1.0107,367,1.01073
ENSG00000121900,TMEM54,69,0.34862,54,-0.3486
ENSG00000116514,RNF19B,14,-0.9150,27,0.91503
ENSG00000004455,AK2,35,0.82648,20,-0.8264
ENSG00000142920,AZIN2,16,-0.8084,29,0.80845
ENSG00000160094,ZNF362,18,-0.0201,19,0.02015
ENSG00000134686,PHC2,59,-0.2570,71,0.25700
ENSG00000121904,CSMD2,10,0.13212,9,-0.1321
ENSG00000163866,SMIM12,50,-0.3546,64,0.35465
ENSG00000116544,DLGAP3,67,-0.3115,83,0.31156
ENSG00000163867,ZMYM6,13,-0.2097,15,0.20974
ENSG00000116560,SFPQ,173,-0.0108,175,0.01089
ENSG00000146463,ZMYM4,30,-0.2864,36,0.28648
ENSG00000142687,KIAA0319L,44,-0.3404,56,0.34040
ENSG00000020129,NCDN,467,-0.8815,861,0.88159
ENSG00000126067,PSMB2,94,-0.5896,142,0.58967
ENSG00000142686,C1orf216,68,-0.8995,127,0.89950
ENSG00000134698,AGO4,11,-0.5170,16,0.51709
ENSG00000092847,AGO1,31,0.22274,27,-0.2227
ENSG00000126070,AGO3,18,0.36760,13,-0.3676
ENSG00000116863,ADPRHL2,19,0.04945,18,-0.0494
ENSG00000054116,TRAPPC3,59,-0.3362,74,0.33623
ENSG00000116871,MAP7D1,156,-0.3474,198,0.34749
ENSG00000054118,THRAP3,48,-0.2963,60,0.29633
ENSG00000196182,STK40,18,-0.2052,21,0.20521
ENSG00000181817,LSM10,66,0.11366,61,-0.1136
ENSG00000116885,OSCP1,13,-0.7736,22,0.77366
ENSG00000116898,MRPS15,66,-0.0157,67,0.01570
ENSG00000163873,GRIK3,23,-0.5477,33,0.54779
ENSG00000163875,MEAF6,85,-0.6050,130,0.60500
ENSG00000163877,SNIP1,12,-0.1410,13,0.14107
ENSG00000163879,DNALI1,10,0.18703,9,-0.1870
ENSG00000134697,GNL2,13,0.19224,11,-0.1922
ENSG00000116922,C1orf109,11,-0.4637,15,0.46379
ENSG00000183317,EPHA10,10,-0.8285,18,0.82853
ENSG00000185090,MANEAL,21,-0.9571,41,0.95712
ENSG00000196449,YRDC,14,-0.4706,19,0.47064
ENSG00000197982,C1orf122,384,0.57312,258,-0.5731
ENSG00000183431,SF3A3,26,-0.2450,31,0.24500
ENSG00000183520,UTP11,38,-0.1725,43,0.17250
ENSG00000116954,RRAGC,30,-0.2131,35,0.21318
ENSG00000174574,AKIRIN1,61,-0.6384,95,0.63849
ENSG00000168653,NDUFS5,853,-0.1321,935,0.13210
ENSG00000127603,MACF1,131,0.44275,96,-0.4427
ENSG00000090621,PABPC4,56,0.06196,53,-0.0619
ENSG00000116983,HPCAL4,260,-0.2948,320,0.29484
ENSG00000084072,PPIE,33,-0.1610,37,0.16105
ENSG00000168389,MFSD2A,28,0.34841,22,-0.3484
ENSG00000131236,CAP1,113,-0.2243,132,0.22431
ENSG00000131238,PPT1,115,-0.1102,124,0.11026
ENSG00000117000,RLF,7,-0.3975,10,0.39757
ENSG00000259943,AL050341.2,17,-0.0989,18,0.09896
ENSG00000084073,ZMPSTE24,33,-0.2360,39,0.23602
ENSG00000049089,COL9A2,28,1.65832,8,-1.6583
ENSG00000084070,SMAP2,93,-0.7880,161,0.78808
ENSG00000117016,RIMS3,56,-0.8937,105,0.89370
ENSG00000066136,NFYC,33,-0.4476,45,0.44765
ENSG00000179862,CITED4,19,-0.5619,28,0.56199
ENSG00000171793,CTPS1,7,-1.2594,18,1.25942
ENSG00000010803,SCMH1,11,-0.4658,15,0.46583
ENSG00000127124,HIVEP3,17,-0.3592,21,0.35925
ENSG00000198815,FOXJ3,38,-0.5788,57,0.57889
ENSG00000177181,RIMKLA,13,-0.8773,24,0.87730
ENSG00000127125,PPCS,55,-0.1207,59,0.12079
ENSG00000171960,PPIH,16,-0.3984,22,0.39843
ENSG00000065978,YBX1,140,0.97561,71,-0.9756
ENSG00000164008,C1orf50,29,0.12516,26,-0.1251
ENSG00000177868,SVBP,40,-0.4521,54,0.45215
ENSG00000117394,SLC2A1,126,1.29683,51,-1.2968
ENSG00000117395,EBNA1BP2,66,-0.5675,98,0.56750
ENSG00000066322,ELOVL1,59,2.34757,11,-2.3475
ENSG00000159479,MED8,15,-0.7523,26,0.75238
ENSG00000198198,SZT2,9,-0.3543,11,0.35437
ENSG00000178922,HYI,42,0.67467,26,-0.6746
ENSG00000142949,PTPRF,104,-0.4875,145,0.48751
ENSG00000066135,KDM4A,14,-0.4471,19,0.44712
ENSG00000126091,ST3GAL3,27,-0.8149,47,0.81492
ENSG00000117408,IPO13,70,0.09359,65,-0.0935
ENSG00000132768,DPH2,12,-0.2857,15,0.28579
ENSG00000117410,ATP6V0B,259,-0.9157,489,0.91572
ENSG00000117411,B4GALT2,73,-0.0998,78,0.09981
ENSG00000159214,CCDC24,23,-0.2245,27,0.22455
ENSG00000178028,DMAP1,49,-0.3359,62,0.33598
ENSG00000117419,ERI3,179,-0.1745,202,0.17453
ENSG00000187147,RNF220,99,-0.2136,115,0.21360
ENSG00000126106,TMEM53,13,-0.2171,15,0.21715
ENSG00000142937,RPS8,2017,0.83320,1132,-0.8332
ENSG00000117425,PTCH2,6,-0.9204,11,0.92048
ENSG00000070785,EIF2B3,19,-0.5538,28,0.55380
ENSG00000126107,HECTD3,8,-1.0767,17,1.07672
ENSG00000126088,UROD,61,-0.5452,89,0.54527
ENSG00000132763,MMACHC,7,-0.5613,11,0.56132
ENSG00000117450,PRDX1,576,0.50125,407,-0.5012
ENSG00000117448,AKR1A1,49,0.23011,42,-0.2301
ENSG00000132780,NASP,32,0.29671,26,-0.2967
ENSG00000159592,GPBP1L1,43,0.41958,32,-0.4195
ENSG00000159596,TMEM69,21,0.18473,19,-0.1847
ENSG00000086015,MAST2,29,0.24150,24,-0.2415
ENSG00000117461,PIK3R3,18,-0.3567,23,0.35679
ENSG00000085998,POMGNT1,53,-0.3726,69,0.37266
ENSG00000132128,LRRC41,46,-0.2207,54,0.22079
ENSG00000173660,UQCRH,689,-0.3282,865,0.32829
ENSG00000117481,NSUN4,10,-0.1426,11,0.14263
ENSG00000117480,FAAH,42,0.26209,35,-0.2620
ENSG00000079277,MKNK1,20,-0.7438,34,0.74384
ENSG00000123472,ATPAF1,158,0.30252,128,-0.3025
ENSG00000159658,EFCAB14,83,1.02063,41,-1.0206
ENSG00000186377,CYP4X1,10,-1.5262,31,1.52629
ENSG00000162368,CMPK1,104,0.17410,92,-0.1741
ENSG00000162373,BEND5,17,-0.7384,28,0.73849
ENSG00000162374,ELAVL4,69,-1.0101,139,1.01017
ENSG00000185104,FAF1,23,-0.4352,32,0.43522
ENSG00000123091,RNF11,299,-0.7914,519,0.79143
ENSG00000085832,EPS15,135,-0.2629,162,0.26291
ENSG00000117859,OSBPL9,19,0.24056,16,-0.2405
ENSG00000078618,NRDC,56,-0.4806,78,0.48063
ENSG00000169213,RAB3B,88,0.39019,67,-0.3901
ENSG00000117862,TXNDC12,40,0.05156,38,-0.0515
ENSG00000134717,BTF3L4,87,0.05506,83,-0.0550
ENSG00000157077,ZFYVE9,16,-0.6992,26,0.69924
ENSG00000134748,PRPF38A,35,0.92840,18,-0.9284
ENSG00000134744,TUT4,27,0.39123,21,-0.3912
ENSG00000162377,COA7,17,0.05849,16,-0.0584
ENSG00000162378,ZYG11B,99,-0.5108,141,0.51085
ENSG00000121310,ECHDC2,25,1.47360,9,-1.4736
ENSG00000116171,SCP2,113,0.35568,89,-0.3556
ENSG00000162384,CZIB,87,0.31706,70,-0.3170
ENSG00000162385,MAGOH,39,-0.3301,49,0.33019
ENSG00000157193,LRP8,31,-0.5939,47,0.59391
ENSG00000058804,NDC1,11,-0.1325,12,0.13253
ENSG00000058799,YIPF1,14,-0.3660,18,0.36607
ENSG00000081870,HSPB11,49,-0.2470,59,0.24700
ENSG00000116209,TMEM59,214,0.14250,194,-0.1425
ENSG00000116221,MRPL37,49,-0.5239,70,0.52395
ENSG00000157216,SSBP3,150,-0.3507,192,0.35079
ENSG00000243725,TTC4,12,-0.4271,16,0.42717
ENSG00000116133,DHCR24,87,-0.5451,127,0.54519
ENSG00000162402,USP24,21,-0.3128,27,0.31280
ENSG00000162407,PLPP3,356,2.22439,76,-2.2243
ENSG00000162409,PRKAA2,25,-0.8306,44,0.83066
ENSG00000173406,DAB1,15,-0.3953,20,0.39539
ENSG00000162601,MYSM1,10,-1.4360,27,1.43608
ENSG00000177606,JUN,80,-0.7310,133,0.73104
ENSG00000172456,FGGY,24,0.85345,13,-0.8534
ENSG00000134709,HOOK1,13,-1.3117,32,1.31170
ENSG00000134716,CYP2J2,25,1.09042,11,-1.0904
ENSG00000162599,NFIA,123,1.61379,40,-1.6137
ENSG00000162604,TM2D1,76,-0.0081,77,0.00813
ENSG00000132849,PATJ,15,0.83843,8,-0.8384
ENSG00000162607,USP1,17,-0.2240,20,0.22406
ENSG00000116641,DOCK7,39,0.70720,23,-0.7072
ENSG00000125703,ATG4C,20,0.41439,15,-0.4143
ENSG00000203965,EFCAB7,9,-0.4822,13,0.48225
ENSG00000079739,PGM1,64,0.71364,39,-0.7136
ENSG00000158966,CACHD1,24,-0.1481,27,0.14815
ENSG00000162437,RAVER2,17,-0.0033,17,0.00337
ENSG00000162434,JAK1,54,-0.0122,55,0.01224
ENSG00000162433,AK4,82,0.18421,72,-0.1842
ENSG00000116675,DNAJC6,229,-0.8473,412,0.84731
ENSG00000213625,LEPROT,54,1.56458,18,-1.5645
ENSG00000184588,PDE4B,46,-0.0297,47,0.02979
ENSG00000118473,SGIP1,59,-0.8421,107,0.84217
ENSG00000198160,MIER1,21,-0.1685,23,0.16854
ENSG00000142864,SERBP1,117,0.09467,110,-0.0946
ENSG00000116717,GADD45A,28,-0.0052,28,0.00528
ENSG00000172380,GNG12,29,2.38766,5,-2.3876
ENSG00000162595,DIRAS3,22,0.97238,11,-0.9723
ENSG00000116729,WLS,128,1.07290,61,-1.0729
ENSG00000033122,LRRC7,39,-0.9440,75,0.94405
ENSG00000066557,LRRC40,15,-0.8980,29,0.89806
ENSG00000116754,SRSF11,94,-0.0759,99,0.07593
ENSG00000118454,ANKRD13C,26,-0.2072,30,0.20723
ENSG00000197568,HHLA3,20,0.11820,19,-0.1182
ENSG00000050628,PTGER3,9,-1.8720,34,1.87201
ENSG00000132485,ZRANB2,70,-0.2944,87,0.29441
ENSG00000172260,NEGR1,121,-0.7965,211,0.79658
ENSG00000178965,ERICH3,34,-1.1097,73,1.10972
ENSG00000116791,CRYZ,14,-0.2018,16,0.20180
ENSG00000162623,TYW3,17,-0.4479,24,0.44796
ENSG00000117054,ACADM,47,-0.0521,49,0.05216
ENSG00000137955,RABGGTB,48,-0.0233,49,0.02331
ENSG00000117069,ST6GALNAC5,16,-2.2097,75,2.20970
ENSG00000142892,PIGK,31,-0.0807,32,0.08077
ENSG00000154027,AK5,224,-0.9583,435,0.95830
ENSG00000036549,AC118549.1,17,-0.3637,22,0.36371
ENSG00000077254,USP33,56,-0.8776,103,0.87761
ENSG00000180488,MIGA1,45,-0.5604,67,0.56044
ENSG00000162613,FUBP1,51,-0.2903,63,0.29034
ENSG00000162616,DNAJB4,32,-0.0049,32,0.00493
ENSG00000117114,ADGRL2,13,-1.9712,53,1.97122
ENSG00000137941,TTLL7,66,-0.5907,100,0.59072
ENSG00000142875,PRKACB,229,-0.8948,427,0.89483
ENSG00000117133,RPF1,23,-0.1111,25,0.11117
ENSG00000174021,GNG5,145,1.42468,54,-1.4246
ENSG00000117155,SSX2IP,50,-0.9187,96,0.91874
ENSG00000162642,C1orf52,48,-0.7731,82,0.77314
ENSG00000153904,DDAH1,295,0.32484,235,-0.3248
ENSG00000117174,ZNHIT6,20,0.11554,18,-0.1155
ENSG00000122417,ODF2L,27,-0.5514,40,0.55145
ENSG00000097033,SH3GLB1,50,0.55565,34,-0.5556
ENSG00000183291,SELENOF,108,-0.1689,121,0.16897
ENSG00000153936,HS2ST1,45,-0.0003,45,0.00036
ENSG00000143013,LMO4,348,-0.9816,688,0.98164
ENSG00000065243,PKN2,18,0.54640,12,-0.5464
ENSG00000137947,GTF2B,15,-1.3977,40,1.39776
ENSG00000137944,KYAT3,22,-0.6498,35,0.64984
ENSG00000213516,RBMXL1,16,0.34157,13,-0.3415
ENSG00000197147,LRRC8B,46,-1.3136,116,1.31363
ENSG00000231999,LRRC8C-DT,13,0.54259,9,-0.5425
ENSG00000171488,LRRC8C,12,0.08804,12,-0.0880
ENSG00000171492,LRRC8D,22,-0.0749,23,0.07499
ENSG00000162664,ZNF326,29,0.32609,23,-0.3260
ENSG00000233593,LINC02609,31,-0.3348,39,0.33488
ENSG00000122482,ZNF644,21,-0.0111,22,0.01118
