"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"18",8,"enrichment","Astro.2","SCNN1D",4.58472489695598,9.87459705995089e-06,0.0151754850729092,16,1.42941339204223,"ENSG00000162572"
"19",9,"enrichment","Astro.2","RTL10",4.56070010887162,1.09124884717392e-05,0.0151754850729092,13906,1.22787033027886,"ENSG00000215012"
"20",10,"enrichment","Astro.2","FAAH",4.55819464425396,1.10265981733313e-05,0.0151754850729092,442,1.33804188908285,"ENSG00000117480"
"21",1,"enrichment","Astro.3","BARX2",6.76920948426597,3.13860290474729e-10,3.74552559850628e-06,8629,1.64255700300527,"ENSG00000043039"
"22",2,"enrichment","Astro.3","PPP1R1C",6.67662142231083,5.08384879335769e-10,3.74552559850628e-06,2130,1.98972571731037,"ENSG00000150722"
"23",3,"enrichment","Astro.3","BEST3",6.48947213990414,1.3343299935485e-09,6.55378415164574e-06,9088,1.87191947366187,"ENSG00000127325"
"24",4,"enrichment","Astro.3","LRAT",6.38112030070258,2.31824577101919e-09,8.53983785899193e-06,3815,2.31973780535322,"ENSG00000121207"
"25",5,"enrichment","Astro.3","ANXA1",6.29442802092501,3.5942585689957e-09,9.75733693686842e-06,6858,1.70661186428683,"ENSG00000135046"
"26",6,"enrichment","Astro.3","BCHE",6.24472907434205,4.61508489863477e-09,9.75733693686842e-06,3148,1.88659006844266,"ENSG00000114200"
"27",7,"enrichment","Astro.3","LHFPL3",6.24385772092681,4.63531445931992e-09,9.75733693686842e-06,5883,2.87595174878703,"ENSG00000187416"
"28",8,"enrichment","Astro.3","ENSG00000286364",6.17922059802329,6.40611984067025e-09,1.17992719815345e-05,4642,1.72259175288965,"ENSG00000286364"
"29",9,"enrichment","Astro.3","GALNT3",6.0782847735573,1.05793900998405e-08,1.73208125690166e-05,2055,1.87226576193724,"ENSG00000115339"
"30",10,"enrichment","Astro.3","ENSG00000259223",5.99616948547873,1.58587774753065e-08,2.33679086098641e-05,10443,1.78247163436172,"ENSG00000259223"
"31",1,"enrichment","Astro.4","LINC00498",8.1613054596832,1.61862675895341e-13,2.38504652931785e-09,3747,2.5159309470182,"ENSG00000248397"
"32",2,"enrichment","Astro.4","SLC1A2",7.71710320603118,1.92976914901147e-12,1.4217574205342e-08,8069,1.18514764250474,"ENSG00000110436"
"33",3,"enrichment","Astro.4","PTN",7.61678083704879,3.35364253403519e-12,1.64719742463362e-08,6013,1.12656554563884,"ENSG00000105894"
"34",4,"enrichment","Astro.4","NRXN1",7.4156551342304,1.00684554778925e-11,2.47264485777911e-08,1626,1.04930743590985,"ENSG00000179915"
"35",5,"enrichment","Astro.4","CADM1",7.32959270849468,1.60574869085208e-11,2.95758836996318e-08,8530,1.02222956161953,"ENSG00000182985"
"36",6,"enrichment","Astro.4","CARMIL1",7.28704652983429,2.02082438262669e-11,2.9986724333019e-08,4734,1.02922174492549,"ENSG00000079691"
"37",7,"enrichment","Astro.4","ENSG00000237019",7.28081306797516,2.08995665354039e-11,2.9986724333019e-08,14279,2.14525260121158,"ENSG00000237019"
"38",8,"enrichment","Astro.4","RHOJ",7.26807592232314,2.23857460239707e-11,2.9986724333019e-08,9968,1.07599071225001,"ENSG00000126785"
"39",9,"enrichment","Astro.4","GPC5-AS1",7.15066700209063,4.20655510821068e-11,4.76796842457572e-08,9647,2.25833072293273,"ENSG00000235984"
"40",10,"enrichment","Astro.4","PREX2",7.10289879496856,5.43040719629424e-11,5.57923001938031e-08,6374,1.00405681302249,"ENSG00000046889"
"41",1,"enrichment","Astro.6","EFNB3",2.76820994597846,0.00638689553195573,0.00958457130699335,11499,0.782568987128795,"ENSG00000108947"
"42",2,"enrichment","Astro.6","SERTM1",1.99858160116347,0.0475582324885643,0.0579101359985948,9505,0.523065154977013,"ENSG00000180440"
"43",3,"enrichment","Astro.6","MT-ATP8",1.97068835386012,0.050699572336915,0.0613398635671601,14721,0.73494043090409,"ENSG00000228253"
"44",4,"enrichment","Astro.6","NECAB1",1.90502015250714,0.058794444534165,0.0702681596407593,6448,0.59589700825172,"ENSG00000123119"
"45",5,"enrichment","Astro.6","MMD2",1.83630002116258,0.068399684394196,0.0808105636264014,5405,0.239280132278988,"ENSG00000136297"
"46",6,"enrichment","Astro.6","RYR2",1.81722146288726,0.0712866219973165,0.0839722100192229,1365,0.620715906680428,"ENSG00000198626"
"47",7,"enrichment","Astro.6","MT-ATP6",1.69983728886869,0.0913457372337483,0.1054594874355,14722,0.620727450218188,"ENSG00000198899"
"48",8,"enrichment","Astro.6","AHNAK",1.65573687587103,0.0999781773845643,0.114608561051934,8183,0.256916799665023,"ENSG00000124942"
"49",9,"enrichment","Astro.6","LINC00836",1.60061613613324,0.111679147683832,0.127152912802187,7375,0.771322581718394,"ENSG00000280809"
"50",10,"enrichment","Astro.6","ENSG00000287372",1.57880898680091,0.116599667180693,0.13240567940101,623,0.752419890843621,"ENSG00000287372"
"51",1,"enrichment","Astro.8","ENSG00000286778",9.25841302275182,2.94167189609641e-16,1.62943499269057e-12,1993,5.47969348099253,"ENSG00000286778"
"52",2,"enrichment","Astro.8","ENSG00000289644",9.23898296796106,3.29499284802408e-16,1.62943499269057e-12,9618,4.01206473797723,"ENSG00000289644"
"53",3,"enrichment","Astro.8","LHFPL3-AS1",9.23781763462706,3.31747877711008e-16,1.62943499269057e-12,5884,4.68563778912925,"ENSG00000226869"
"54",4,"enrichment","Astro.8","SUSD5",9.04769624763285,1.00351018647106e-15,3.69668064941277e-12,2566,4.46729889291496,"ENSG00000173705"
"55",5,"enrichment","Astro.8","TRIM67",8.36681256339385,5.02477837947798e-14,1.48080218843216e-10,1333,3.63589706648149,"ENSG00000119283"
"56",6,"enrichment","Astro.8","ENSG00000234173",8.16000816422839,1.61946729325817e-13,3.97714176102651e-10,7470,4.47090860411641,"ENSG00000234173"
"57",7,"enrichment","Astro.8","CREB3L1",8.07043418513952,2.68042980900361e-13,5.6423047479526e-10,8102,3.65966762738658,"ENSG00000157613"
"58",8,"enrichment","Astro.8","ENSG00000226939",7.99572872191122,4.07453097713842e-13,7.50477674351682e-10,1994,3.53430429848123,"ENSG00000226939"
"59",9,"enrichment","Astro.8","ENSG00000286364",7.93476750355824,5.72862088917277e-13,9.37902542244008e-10,4642,4.81425131155386,"ENSG00000286364"
"60",10,"enrichment","Astro.8","PRKG2",7.78393034619894,1.32562609145654e-12,1.95331004576121e-09,3588,4.99699346566673,"ENSG00000138669"
