"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Astro.1","Astro","GO:0097060","synaptic membrane","52/579","252/8285",0.206349206349206,2.952682512268,8.62855056290939,5.92679359211839e-13,1.70522130166503e-10,1.3679725721681e-10,"ERBB4/GPM6A/ADGRB3/CDH2/GABRA2/NEO1/SLC1A2/GABRB1/GPHN/NRXN1/PCDH9/NRCAM/DNM3/PCDH17/GRIA2/ITSN1/GABRA4/GRM3/MKLN1/TENM2/PTCH1/DENND1A/GRID1/PCDH10/NLGN4X/SLC6A11/LRRC4C/FLRT2/IGSF11/SLC30A1/NRP1/EPHA4/TMEM108/CSMD2/SLITRK5/CNTNAP2/ANK3/SYT1/SYNDIG1/TIAM1/GRIK4/CNTN5/KCNJ3/GRIA3/SORCS3/HIP1/FXYD6/PRRT2/IL1RAPL1/NLGN1/NRXN3/PTPRD",52,"CC"
"Astro.1","Astro","GO:0045211","postsynaptic membrane","41/579","169/8285",0.242603550295858,3.47145149257545,8.89752565060024,7.51198811306181e-13,1.70522130166503e-10,1.3679725721681e-10,"ERBB4/ADGRB3/CDH2/GABRA2/NEO1/GABRB1/GPHN/NRCAM/DNM3/PCDH17/GRIA2/GABRA4/GRM3/MKLN1/TENM2/PTCH1/GRID1/PCDH10/NLGN4X/SLC6A11/LRRC4C/FLRT2/IGSF11/SLC30A1/NRP1/EPHA4/TMEM108/CSMD2/SLITRK5/ANK3/SYT1/SYNDIG1/TIAM1/GRIK4/GRIA3/SORCS3/HIP1/FXYD6/PRRT2/IL1RAPL1/NLGN1",41,"CC"
"Astro.1","Astro","GO:0099572","postsynaptic specialization","54/579","276/8285",0.195652173913043,2.79961703086281,8.334706542975,1.97348844223158e-12,2.98654584257713e-10,2.39588421407764e-10,"ERBB4/CADM1/ADGRB3/CDH2/CPEB4/TNIK/GABRA2/NEO1/GABRB1/GPHN/ABI1/NRCAM/NTRK2/PDLIM5/ARHGAP32/DNM3/PPP1R9A/GRIA2/GABRA4/GRM3/MKLN1/CPEB3/GRID1/EPS8/MAGI2/NLGN4X/PSD3/PTEN/LRRC4C/IGSF11/PRNP/SLC30A1/EPHA4/GPSM2/SIPA1L1/TMEM108/LYN/DLGAP1/SPOCK1/CSMD2/SLITRK5/SYT1/SYNDIG1/TIAM1/GRIK4/SLC8A3/PLEKHA5/GRIA3/SORCS3/RTN1/DCLK1/PRRT2/MAP1B/NLGN1",54,"CC"
"Astro.1","Astro","GO:0098978","glutamatergic synapse","67/579","406/8285",0.165024630541872,2.36136280490399,7.70985431708621,1.48689042616413e-11,1.68762063369629e-09,1.35385286171787e-09,"ERBB4/GPM6A/ADGRB3/ADGRL3/TNIK/DOCK4/NEO1/OPHN1/EPS15/SLC1A2/NRXN1/PCDH9/NRCAM/NF1/WASF3/DNM3/CDH10/PCDH17/ATP8A1/CADPS2/GRM3/PIAS1/SPARCL1/NUDT3/STAU2/PPP3R1/GRID1/EPS8/PCDH10/NLGN4X/LRRC4C/FLRT2/PLCB1/NUMB/UBE3A/IGSF11/NRP1/EPHA4/LGI1/SLITRK2/TMEM108/LYN/DLGAP1/DOCK10/CSMD2/SLITRK5/CNTNAP2/SH3GL2/SYT1/SYNDIG1/TIAM1/TENM4/EPB41L3/PLEKHA5/SORCS3/HIP1/TNC/FXYD6/DCLK1/GPC6/PRRT2/IL1RAPL1/MAP1B/ABR/TNR/NLGN1/PTPRD",67,"CC"
"Astro.1","Astro","GO:0098984","neuron to neuron synapse","54/579","292/8285",0.184931506849315,2.64621335793882,7.84996038829114,1.99226684477425e-11,1.80897829505502e-09,1.45120911219345e-09,"ERBB4/CADM1/ADGRB3/CDH2/STXBP5/CPEB4/TNIK/NEO1/GPHN/ABI1/NRCAM/NTRK2/PDLIM5/ARHGAP32/DNM3/PPP1R9A/GRIA2/GRM3/MKLN1/CPEB3/AKAP7/PPP3R1/GRID1/EPS8/MAGI2/NLGN4X/PSD3/PTEN/LRRC4C/IGSF11/PRNP/SLC30A1/EPHA4/GPSM2/SIPA1L1/TMEM108/DLGAP1/SPOCK1/CSMD2/SLITRK5/SYT1/SYNDIG1/TIAM1/GRIK4/SLC8A3/PLEKHA5/GRIA3/SORCS3/RTN1/DCLK1/PRRT2/MAP1B/NLGN1/PTPRD",54,"CC"
"Astro.1","Astro","GO:0014069","postsynaptic density","49/579","259/8285",0.189189189189189,2.70713718900247,7.65091808657472,7.8007879381199e-11,5.90259620651073e-09,4.73521513436752e-09,"ERBB4/CADM1/ADGRB3/CDH2/CPEB4/TNIK/NEO1/GPHN/ABI1/NRCAM/NTRK2/PDLIM5/ARHGAP32/DNM3/PPP1R9A/GRIA2/GRM3/CPEB3/GRID1/EPS8/MAGI2/NLGN4X/PSD3/PTEN/LRRC4C/IGSF11/PRNP/SLC30A1/EPHA4/GPSM2/SIPA1L1/TMEM108/DLGAP1/SPOCK1/CSMD2/SLITRK5/SYT1/SYNDIG1/TIAM1/GRIK4/SLC8A3/PLEKHA5/GRIA3/SORCS3/RTN1/DCLK1/PRRT2/MAP1B/NLGN1",49,"CC"
"Astro.1","Astro","GO:0099634","postsynaptic specialization membrane","27/579","94/8285",0.287234042553192,4.11007606658582,8.31211033947985,1.11418491343283e-10,7.22628500997862e-09,5.79711248192118e-09,"ERBB4/ADGRB3/CDH2/GABRA2/NEO1/GABRB1/GPHN/NRCAM/GRIA2/GABRA4/MKLN1/GRID1/NLGN4X/LRRC4C/IGSF11/SLC30A1/EPHA4/TMEM108/CSMD2/SLITRK5/SYNDIG1/TIAM1/GRIK4/GRIA3/SORCS3/PRRT2/NLGN1",27,"CC"
"Astro.1","Astro","GO:0030425","dendrite","62/579","381/8285",0.162729658792651,2.32852370137671,7.27701304548527,1.67479620936846e-10,8.44841643392534e-09,6.77753787650862e-09,"GPM6A/CADM1/CPEB4/GABRA2/BMPR1B/OPHN1/GABRB1/GPHN/BRINP3/NF1/NTRK2/ARHGAP32/DNM3/IL6ST/PPP1R9A/GRIA2/GABRA4/ALCAM/ATXN10/GRM3/TENM2/ABI2/ATP1A2/PTCH1/STAU2/CPEB3/GRID1/MAGI2/PTK2/FAT3/NLGN4X/PTEN/EPHA6/STRN3/TRIM9/SLC1A4/PRNP/SLC30A1/EPHA4/LGI1/SIPA1L1/SLITRK2/TMEM108/DOCK10/CNTNAP2/ANK3/HSP90AA1/SYNDIG1/APP/TIAM1/TTLL7/SLC8A3/GRIA3/PLEC/RTN1/PRRT2/IL1RAPL1/DSCAM/MAP1B/MAPT/ABR/NLGN1",62,"CC"
"Astro.1","Astro","GO:0097447","dendritic tree","62/579","381/8285",0.162729658792651,2.32852370137671,7.27701304548527,1.67479620936846e-10,8.44841643392534e-09,6.77753787650862e-09,"GPM6A/CADM1/CPEB4/GABRA2/BMPR1B/OPHN1/GABRB1/GPHN/BRINP3/NF1/NTRK2/ARHGAP32/DNM3/IL6ST/PPP1R9A/GRIA2/GABRA4/ALCAM/ATXN10/GRM3/TENM2/ABI2/ATP1A2/PTCH1/STAU2/CPEB3/GRID1/MAGI2/PTK2/FAT3/NLGN4X/PTEN/EPHA6/STRN3/TRIM9/SLC1A4/PRNP/SLC30A1/EPHA4/LGI1/SIPA1L1/SLITRK2/TMEM108/DOCK10/CNTNAP2/ANK3/HSP90AA1/SYNDIG1/APP/TIAM1/TTLL7/SLC8A3/GRIA3/PLEC/RTN1/PRRT2/IL1RAPL1/DSCAM/MAP1B/MAPT/ABR/NLGN1",62,"CC"
"Astro.1","Astro","GO:0036477","somatodendritic compartment","74/579","498/8285",0.14859437751004,2.12625978872311,7.10580012459564,2.02298017179358e-10,9.18432997994286e-09,7.36790673095347e-09,"GPM6A/CADM1/SLC1A3/CPEB4/GABRA2/BMPR1B/OPHN1/CADM2/GABRB1/GPHN/NRXN1/BRINP3/NF1/NTRK2/ARHGAP32/DNM3/IL6ST/PPP1R9A/GRIA2/GABRA4/ALCAM/ATXN10/GRM3/TENM2/ASTN1/ABI2/ATP1A2/PTCH1/STAU2/CPEB3/GRID1/MAGI2/PTK2/WDFY3/FAT3/NLGN4X/PTEN/MYO10/EPHA6/STRN3/TRIM9/SLC1A4/PRNP/SLC30A1/EPHA4/LGI1/AKAP12/SIPA1L1/SLITRK2/TMEM108/DOCK10/PDE1A/MBP/CNTNAP2/ANK3/PDE1C/HSP90AA1/SHTN1/SYNDIG1/APP/TIAM1/TTLL7/SLC8A3/GRIA3/PLEC/RTN1/PRRT2/IL1RAPL1/DSCAM/MAP1B/MAPT/ABR/SLC38A1/NLGN1",74,"CC"
