Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8
ENSG00000188976,NOC2L,36,-0.2378,42,0.23782
ENSG00000188290,HES4,69,0.85058,38,-0.8505
ENSG00000187608,ISG15,275,1.43373,101,-1.4337
ENSG00000078808,SDF4,80,0.23596,68,-0.2359
ENSG00000176022,B3GALT6,18,-0.8402,33,0.84026
ENSG00000160087,UBE2J2,17,-1.3212,43,1.32121
ENSG00000131584,ACAP3,76,-0.0384,78,0.03848
ENSG00000127054,INTS11,59,0.15815,53,-0.1581
ENSG00000224051,CPTP,21,-0.4149,28,0.41494
ENSG00000107404,DVL1,46,-0.1286,50,0.12861
ENSG00000175756,AURKAIP1,95,-0.5465,138,0.54650
ENSG00000221978,CCNL2,68,0.46424,49,-0.4642
ENSG00000242485,MRPL20,156,-0.0857,166,0.08578
ENSG00000179403,VWA1,156,2.85806,21,-2.8580
ENSG00000205090,TMEM240,3,-3.5558,35,3.55580
ENSG00000160075,SSU72,124,0.03400,121,-0.0340
ENSG00000228594,FNDC10,19,-0.8752,36,0.87524
ENSG00000197530,MIB2,40,0.13615,36,-0.1361
ENSG00000215790,SLC35E2A,36,0.22930,30,-0.2293
ENSG00000078369,GNB1,251,-0.5643,371,0.56439
ENSG00000187730,GABRD,17,-1.8618,64,1.86183
ENSG00000067606,PRKCZ,55,-1.5310,161,1.53103
ENSG00000162585,FAAP20,87,1.05293,42,-1.0529
ENSG00000157933,SKI,66,1.14678,30,-1.1467
ENSG00000157916,RER1,92,0.59454,61,-0.5945
ENSG00000157870,PRXL2B,41,-0.5535,60,0.55358
ENSG00000158109,TPRG1L,92,-1.0273,188,1.02738
ENSG00000130764,LRRC47,68,-0.2002,78,0.20021
ENSG00000069424,KCNAB2,15,-3.9874,251,3.98740
ENSG00000116254,CHD5,13,-3.4677,144,3.46776
ENSG00000116251,RPL22,1126,1.31957,451,-1.3195
ENSG00000116237,ICMT,61,1.02684,30,-1.0268
ENSG00000097021,ACOT7,27,-3.4163,293,3.41632
ENSG00000171680,PLEKHG5,0,-6.1554,33,6.15549
ENSG00000162408,NOL9,31,-0.0827,33,0.08277
ENSG00000162413,KLHL21,92,1.51245,32,-1.5124
ENSG00000007923,DNAJC11,17,-1.2198,40,1.21982
ENSG00000171735,CAMTA1,160,0.12332,147,-0.1233
ENSG00000116288,PARK7,361,0.15982,323,-0.1598
