Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000066322,ELOVL1,3,-5.5827,25,-2.7870,198,3.73962
ENSG00000142949,PTPRF,75,-0.4988,328,2.01569,81,-1.3023
ENSG00000126091,ST3GAL3,3,-2.8396,64,1.63275,22,-0.5886
ENSG00000117408,IPO13,136,0.19936,85,-0.5328,122,0.14187
ENSG00000117410,ATP6V0B,27,-3.3713,1009,2.47639,198,-1.3841
ENSG00000117411,B4GALT2,3,-3.9436,86,0.79024,55,0.28895
ENSG00000117419,ERI3,3,-4.8453,291,1.86509,88,-0.7385
ENSG00000187147,RNF220,196,0.84102,128,0.13775,107,-0.5929
ENSG00000142937,RPS8,2168,0.26037,650,-1.5926,1939,0.46028
ENSG00000126088,UROD,3,-3.3098,37,0.12401,37,0.87232
ENSG00000117450,PRDX1,1272,1.84908,414,-0.0831,346,-1.2838
ENSG00000085998,POMGNT1,235,1.56839,131,0.54980,73,-1.3174
ENSG00000173660,UQCRH,1083,2.07905,548,0.82321,223,-1.8650
ENSG00000123472,ATPAF1,326,2.24214,114,0.33913,63,-1.7836
ENSG00000159658,EFCAB14,36,-1.7147,94,-0.2526,121,0.89113
ENSG00000162368,CMPK1,480,2.21619,80,-0.8273,105,-1.4058
ENSG00000162374,ELAVL4,3,-4.1788,434,4.09618,27,-2.9783
ENSG00000123091,RNF11,3,-5.5604,699,2.68291,120,-1.5437
ENSG00000085832,EPS15,11,-3.0383,146,0.79522,92,0.22347
ENSG00000078618,NRDC,3,-3.3673,156,2.71864,25,-1.6242
ENSG00000169213,RAB3B,3,-4.0027,242,2.72776,40,-1.6129
ENSG00000134717,BTF3L4,3,-3.9384,91,0.89298,54,0.18939
ENSG00000162378,ZYG11B,3,-4.4034,394,3.26630,45,-2.1414
ENSG00000116171,SCP2,373,1.74149,87,-0.6734,114,-1.0128
ENSG00000162384,CZIB,3,-4.0969,39,-0.6405,67,1.65081
ENSG00000116209,TMEM59,191,-0.4186,258,0.05399,255,0.18352
ENSG00000157216,SSBP3,243,1.53656,233,1.45975,67,-1.8254
ENSG00000116133,DHCR24,3,-5.7022,323,0.97061,182,0.16129
ENSG00000162407,PLPP3,242,0.62078,106,-0.6854,163,-0.0949
ENSG00000177606,JUN,1174,4.03452,109,-0.7007,67,-3.2506
ENSG00000162599,NFIA,386,0.96624,34,-2.7692,215,0.03834
ENSG00000162434,JAK1,179,1.81829,107,0.88662,44,-1.6850
ENSG00000162433,AK4,120,1.86764,100,1.52571,25,-2.1175
ENSG00000116675,DNAJC6,3,-5.3992,665,2.83262,103,-1.6946
ENSG00000213625,LEPROT,225,2.30495,37,-0.7909,46,-1.4964
ENSG00000184588,PDE4B,3,-4.2048,85,0.47346,67,0.60719
ENSG00000142864,SERBP1,341,1.58135,142,0.08429,111,-1.1232
ENSG00000116729,WLS,902,3.79708,75,-0.9591,63,-2.9409
ENSG00000116754,SRSF11,199,0.55629,303,1.27209,117,-1.1005
ENSG00000132485,ZRANB2,298,2.28465,114,0.52497,55,-1.9002
ENSG00000172260,NEGR1,3,-3.5789,180,2.71619,30,-1.6140
ENSG00000154027,AK5,3,-4.9888,417,2.40861,86,-1.2765
ENSG00000077254,USP33,107,1.37525,140,1.87746,30,-2.0236
ENSG00000180488,MIGA1,3,-4.0883,115,1.12737,58,-0.0319
ENSG00000137941,TTLL7,3,-5.3254,199,0.59766,146,0.52315
ENSG00000142875,PRKACB,3,-5.9305,448,1.26821,206,-0.1312
ENSG00000174021,GNG5,499,2.75151,54,-1.1105,76,-1.8610
ENSG00000117155,SSX2IP,3,-3.1971,164,3.14349,20,-2.0539
ENSG00000153904,DDAH1,3,-5.2824,247,1.01445,135,0.11126
ENSG00000097033,SH3GLB1,82,0.43807,45,-0.5044,62,-0.0322
ENSG00000183291,SELENOF,369,1.68831,122,-0.1851,113,-1.1126
ENSG00000143013,LMO4,3,-5.8489,983,3.03679,132,-1.8948
ENSG00000197147,LRRC8B,3,-3.6273,125,1.86800,37,-0.7745
ENSG00000162664,ZNF326,3,-3.8104,17,-1.5301,56,2.39474
ENSG00000122406,RPL5,2255,1.86486,349,-1.2108,649,-1.0047
ENSG00000117528,ABCD3,3,-3.8018,73,0.68433,50,0.38335
ENSG00000117525,F3,3,-3.9257,1,-5.1929,63,4.57091
ENSG00000117519,CNN3,1155,2.95520,72,-1.8297,157,-1.9627
ENSG00000117569,PTBP2,3,-3.5694,109,1.66723,37,-0.5803
ENSG00000156875,MFSD14A,3,-3.5459,89,1.33427,39,-0.2572
ENSG00000170989,S1PR1,3,-4.1211,30,-1.0277,69,2.00477
ENSG00000134186,PRPF38B,3,-4.1281,38,-0.7209,69,1.72746
ENSG00000116266,STXBP3,114,0.78749,60,-0.2465,67,-0.3851
ENSG00000085433,WDR47,3,-3.1980,180,3.39911,18,-2.3094
ENSG00000197780,TAF13,3,-4.3078,62,-0.1404,76,1.19990
ENSG00000215717,TMEM167B,188,2.23248,81,0.69361,35,-1.9323
ENSG00000031698,SARS,3,-4.4808,196,1.59478,71,-0.4786
ENSG00000143126,CELSR2,3,-4.4477,217,1.83520,67,-0.7169
ENSG00000134243,SORT1,33,-3.0245,360,0.61268,258,0.39263
ENSG00000134201,GSTM5,446,3.16413,0,-9.1593,55,-2.0131
ENSG00000134202,GSTM3,3,-5.1448,239,1.11763,122,0.00678
ENSG00000168710,AHCYL1,424,1.42220,58,-1.7336,169,-0.5112
ENSG00000197106,SLC6A17,3,-4.5355,607,4.47921,29,-3.3563
ENSG00000134248,LAMTOR5,146,0.54149,105,0.01778,99,-0.3354
ENSG00000177301,KCNA2,3,-3.1661,155,3.05281,20,-1.9648
ENSG00000116459,ATP5PB,20,-2.1497,135,0.74634,87,0.16212
ENSG00000116473,RAP1A,3,-4.7522,28,-1.7930,110,2.76092
ENSG00000171385,KCND3,3,-3.4099,246,3.94797,17,-2.8525
ENSG00000155366,RHOC,359,1.70644,21,-2.7511,120,-0.6660
ENSG00000155380,SLC16A1,3,-4.0594,24,-1.3151,67,2.25115
ENSG00000163349,HIPK1,1116,4.90006,43,-1.7420,36,-3.9803
ENSG00000009307,CSDE1,515,0.81676,384,0.32735,282,-0.6702
ENSG00000163399,ATP1A1,224,0.62988,428,1.77621,113,-1.5193
ENSG00000198162,MAN1A2,3,-6.1142,111,-1.1691,278,2.27095
ENSG00000092621,PHGDH,197,0.51358,47,-1.6953,148,0.27809
ENSG00000134250,NOTCH2,3,-3.1080,0,-7.6402,36,4.19762
ENSG00000265241,RBM8A,373,2.10715,84,-0.4586,86,-1.3955
ENSG00000265972,TXNIP,457,1.04000,5,-5.6622,246,0.09198
ENSG00000178104,PDE4DIP,1010,3.51225,199,0.22981,76,-2.9868
ENSG00000159164,SV2A,3,-5.1239,732,3.63395,65,-2.4986
ENSG00000143401,ANP32E,469,3.32129,0,-9.1488,52,-2.1703
ENSG00000117362,APH1A,3,-3.4852,88,1.37874,37,-0.3034
ENSG00000266472,MRPS21,748,2.77713,249,0.64916,93,-2.4144
ENSG00000143384,MCL1,190,0.47438,21,-2.8295,149,0.49924
ENSG00000143420,ENSA,126,-0.4471,754,2.77983,107,-2.0283
ENSG00000143418,CERS2,3,-5.4018,9,-4.0393,176,4.71242
ENSG00000213190,MLLT11,3,-4.4605,473,3.70893,39,-2.5835
ENSG00000159352,PSMD4,3,-4.6586,104,0.29713,94,0.79739
ENSG00000143393,PI4KB,3,-4.4431,191,1.59272,70,-0.4775
ENSG00000143416,SELENBP1,189,2.11691,0,-8.5671,48,-0.9667
ENSG00000159377,PSMB4,35,-2.0524,250,0.97836,137,-0.0604
ENSG00000143376,SNX27,3,-3.7892,109,1.38909,45,-0.2992
ENSG00000159409,CELF3,3,-3.0261,148,3.18687,17,-2.1049
ENSG00000197956,S100A6,1180,2.34844,148,-1.1741,241,-1.4628
ENSG00000188643,S100A16,3,-4.1902,10,-2.6912,75,3.39449
ENSG00000189171,S100A13,177,-0.3493,152,-0.5847,233,0.50619
ENSG00000160678,S100A1,3,-5.6136,124,-0.4740,191,1.57973
ENSG00000160679,CHTOP,409,2.83763,103,0.22833,52,-2.2953
ENSG00000143621,ILF2,3,-3.8161,60,0.34772,52,0.70537
ENSG00000143543,JTB,554,2.45980,178,0.36426,92,-1.9904
ENSG00000177954,RPS27,1028,-1.6750,915,-1.8483,3549,1.86802
ENSG00000143549,TPM3,240,0.67470,368,1.42216,126,-1.2705
ENSG00000143612,C1orf43,6,-4.1865,117,0.16989,114,0.89742
ENSG00000143569,UBAP2L,3,-3.6291,228,3.23276,26,-2.1270
ENSG00000143575,HAX1,306,2.67990,114,0.77319,40,-2.3809
ENSG00000160714,UBE2Q1,254,2.20854,179,1.52275,41,-2.3972
ENSG00000160710,ADAR,576,2.41144,296,1.12103,87,-2.3195
ENSG00000143603,KCNN3,254,2.50602,67,0.08793,42,-1.9289
ENSG00000163344,PMVK,165,0.81209,89,-0.1929,94,-0.4250
ENSG00000163346,PBXIP1,729,3.14868,24,-2.6158,88,-2.0895
ENSG00000143537,ADAM15,3,-4.2570,14,-2.2741,78,3.08867
ENSG00000179085,DPM3,3,-4.2980,21,-1.7305,80,2.64492
ENSG00000163463,KRTCAP2,3,-5.1955,58,-1.1984,147,2.25523
ENSG00000177628,GBA,3,-3.5633,93,1.38325,39,-0.3039
ENSG00000116521,SCAMP3,3,-4.1162,51,-0.2426,67,1.28322
ENSG00000160752,FDPS,3,-4.0863,80,0.51536,62,0.56097
ENSG00000116539,ASH1L,3,-4.2166,123,1.08261,64,0.01650
ENSG00000132718,SYT11,3,-5.9769,379,0.91819,222,0.21677
ENSG00000116584,ARHGEF2,3,-3.9695,84,0.73113,56,0.34727
ENSG00000163479,SSR2,3,-4.3147,55,-0.3428,77,1.39160
ENSG00000160803,UBQLN4,3,-3.7254,116,1.58123,42,-0.4896
ENSG00000116586,LAMTOR2,349,3.00024,94,0.44284,38,-2.5421
ENSG00000160781,PAQR6,25,-4.9735,92,-3.1040,876,3.89977
ENSG00000198952,SMG5,16,-1.5922,87,1.07036,44,-0.2203
ENSG00000163468,CCT3,3,-4.0235,37,-0.6366,64,1.64030
ENSG00000125462,C1orf61,3,-7.5096,898,0.58343,665,0.56160
ENSG00000116604,MEF2D,3,-4.0321,247,2.72384,41,-1.6083
ENSG00000163382,NAXE,731,3.95576,55,-1.0487,46,-3.0897
ENSG00000132702,HAPLN2,3,-5.3969,60,-1.3479,170,2.40878
ENSG00000132692,BCAN,12,-4.3414,148,-0.7171,269,1.74308
ENSG00000143321,HDGF,579,3.01245,80,-0.6020,70,-2.2183
ENSG00000162706,CADM3,266,1.41185,585,3.09715,46,-3.2000
ENSG00000158710,TAGLN2,3,-4.5088,6,-3.8174,94,4.26625
ENSG00000177807,KCNJ10,3,-5.5446,46,-1.8845,190,2.92094
ENSG00000162728,KCNJ9,3,-3.3840,174,2.96223,24,-1.8657
ENSG00000162729,IGSF8,3,-4.9116,280,1.70022,95,-0.5739
ENSG00000018625,ATP1A2,248,-1.0128,273,-0.8658,525,1.01232
ENSG00000162734,PEA15,171,-1.8543,1067,1.01280,568,-0.1226
ENSG00000132716,DCAF8,3,-4.0625,127,1.33431,55,-0.2351
ENSG00000122218,COPA,15,-2.2225,81,0.26802,73,0.59244
ENSG00000143256,PFDN2,3,-5.1912,199,0.74896,131,0.37132
ENSG00000143222,UFC1,563,3.10063,87,-0.3651,63,-2.3651
ENSG00000158864,NDUFS2,238,1.44218,267,1.65794,67,-1.9010
ENSG00000143252,SDHC,648,3.08925,118,-0.1264,71,-2.4226
ENSG00000152332,UHMK1,9,-2.4825,168,2.14171,41,-1.1072
ENSG00000117152,RGS4,3,-3.8439,409,4.89784,14,-3.7993
ENSG00000143248,RGS5,3,-5.7439,1,-7.4350,224,6.50548
ENSG00000185630,PBX1,3,-4.1304,190,2.00097,52,-0.8888
ENSG00000143198,MGST3,179,-0.4937,445,0.97682,231,-0.4328
ENSG00000143149,ALDH9A1,336,2.84950,0,-8.9235,51,-1.6987
ENSG00000143183,TMCO1,402,2.69850,88,-0.0709,59,-2.0576
ENSG00000143157,POGK,120,1.11425,41,-0.6341,57,-0.4949
ENSG00000143158,MPC2,3,-4.2222,199,1.97156,56,-0.8573
ENSG00000143153,ATP1B1,560,0.09662,1889,2.27378,371,-1.7193
ENSG00000075945,KIFAP3,362,2.18784,469,2.77106,36,-3.5231
ENSG00000117523,PRRC2C,3,-5.4330,227,0.69334,156,0.43104
ENSG00000197959,DNM3,3,-3.8161,120,1.53590,45,-0.4416
ENSG00000117592,PRDX6,401,1.39485,116,-0.6318,156,-0.7264
ENSG00000234741,GAS5,3,-6.0704,124,-0.9637,268,2.07020
ENSG00000152061,RABGAP1L,3,-3.6252,151,2.25208,34,-1.1528
ENSG00000116161,CACYBP,436,2.41090,203,0.95231,68,-2.2236
ENSG00000116147,TNR,3,-5.1479,108,-0.1928,136,1.29086
ENSG00000152092,ASTN1,3,-3.3519,106,1.91694,31,-0.8345
ENSG00000143337,TOR1AIP1,151,1.50852,68,0.15513,51,-1.0936
ENSG00000135821,GLUL,106,-3.4829,721,-0.6498,1246,1.58911
ENSG00000135829,DHX9,3,-3.8071,63,0.43878,51,0.61827
ENSG00000116698,SMG7,3,-3.5693,182,2.75838,29,-1.6562
ENSG00000162704,ARPC5,3,-5.2199,180,0.55076,136,0.56690
ENSG00000198756,COLGALT2,3,-3.7599,67,0.58496,49,0.47598
ENSG00000116667,C1orf21,3,-3.4012,99,1.70301,33,-0.6231
ENSG00000047410,TPR,3,-3.8812,28,-0.9066,58,1.86810
ENSG00000151414,NEK7,3,-4.5971,27,-1.6977,98,2.65760
ENSG00000118200,CAMSAP2,3,-5.0253,552,3.01626,75,-1.8821
ENSG00000116857,TMEM9,81,-0.4495,326,1.90615,87,-1.2184
ENSG00000174307,PHLDA3,280,1.79604,81,-0.3030,80,-1.1660
ENSG00000159176,CSRP1,194,-1.3812,91,-2.5051,553,1.95298
ENSG00000134369,NAV1,3,-4.1152,89,0.65714,62,0.42572
ENSG00000198700,IPO9,3,-3.1063,122,2.57002,22,-1.4884
ENSG00000198892,SHISA4,3,-5.3371,145,0.06612,153,1.04485
ENSG00000134375,TIMM17A,27,-1.3571,361,3.26528,38,-2.3302
ENSG00000170075,GPR37L1,3,-5.7854,18,-3.5078,229,4.38499
ENSG00000143862,ARL8A,62,-0.9993,157,0.45868,120,0.13341
ENSG00000159346,ADIPOR1,3,-4.2820,87,0.41748,72,0.66483
ENSG00000163485,ADORA1,3,-4.6648,94,0.12834,96,0.96098
ENSG00000159388,BTG2,3,-4.3853,16,-2.2603,85,3.10322
ENSG00000188783,PRELP,3,-4.1944,0,-8.7175,76,5.28435
ENSG00000058668,ATP2B4,316,1.86773,264,1.52297,66,-2.1157
ENSG00000182004,SNRPE,51,-0.0591,26,-1.0589,56,0.52994
ENSG00000198625,MDM4,3,-3.8034,37,-0.3918,54,1.39473
ENSG00000163531,NFASC,3,-4.7283,172,1.04727,92,0.06685
ENSG00000184144,CNTN2,4,-6.4386,80,-2.3609,457,3.42676
ENSG00000133059,DSTYK,3,-3.5498,71,0.93198,41,0.13110
ENSG00000133069,TMCC2,3,-4.8676,60,-0.7915,115,1.85089
ENSG00000117266,CDK18,8,-4.3386,0,-9.9927,186,5.46198
ENSG00000069275,NUCKS1,242,-0.8591,577,0.50531,425,0.05170
ENSG00000117335,CD46,315,1.87781,64,-0.7743,88,-1.1087
ENSG00000123684,LPGAT1,3,-3.9988,86,0.73212,57,0.34776
ENSG00000066027,PPP2R5A,3,-3.8024,40,-0.2835,54,1.29514
ENSG00000117691,NENF,283,-0.6139,172,-1.3664,463,1.02146
ENSG00000136628,EPRS,3,-3.4275,68,0.99369,37,0.06442
ENSG00000186063,AIDA,84,0.37824,108,0.79855,60,-0.6847
ENSG00000162909,CAPN2,291,2.04727,13,-2.8538,76,-0.9891
ENSG00000143514,TP53BP2,431,3.14451,12,-2.9173,52,-2.0680
ENSG00000143753,DEGS1,33,-0.8033,86,0.72194,54,-0.1316
ENSG00000154380,ENAH,368,2.26913,47,-1.1990,79,-1.3834
ENSG00000143742,SRP9,720,2.23438,209,0.04017,146,-1.6640
ENSG00000143819,EPHX1,373,1.75925,85,-0.7002,113,-1.0215
ENSG00000196187,TMEM63A,3,-5.2744,0,-9.7941,162,6.36460
ENSG00000143811,PYCR2,449,3.21117,84,-0.0026,44,-2.5858
ENSG00000163041,H3F3A,1517,2.15501,184,-1.3582,358,-1.2493
ENSG00000143799,PARP1,3,-4.7363,97,0.09578,101,0.99544
ENSG00000143772,ITPKB,644,2.24857,14,-3.7374,148,-1.1454
ENSG00000143776,CDC42BPA,3,-4.4860,82,0.09746,84,0.98259
ENSG00000143761,ARF1,3,-5.7752,644,2.17261,158,-1.0328
ENSG00000162910,MRPL55,3,-3.8626,137,1.73035,45,-0.6305
ENSG00000143774,GUK1,256,-1.3034,542,-0.1568,643,0.68746
ENSG00000198835,GJC2,3,-4.2597,10,-2.8264,79,3.51290
ENSG00000168159,RNF187,3,-5.3831,448,1.98403,125,-0.8489
ENSG00000116574,RHOU,3,-5.0878,16,-2.9082,140,3.76550
ENSG00000168118,RAB4A,401,3.10851,64,-0.3059,44,-2.3891
ENSG00000154429,CCSAP,3,-3.5878,171,2.57885,31,-1.4774
ENSG00000177614,PGBD5,3,-3.7769,342,4.24999,19,-3.1444
ENSG00000135744,AGT,2856,3.53543,71,-2.8737,265,-2.4617
ENSG00000119280,C1orf198,210,0.77914,30,-2.2096,132,0.14195
ENSG00000135766,EGLN1,23,-1.2970,60,0.15606,57,0.45668
ENSG00000135749,PCNX2,3,-3.3130,158,2.84238,24,-1.7492
ENSG00000168264,IRF2BP2,490,1.99159,95,-0.7703,126,-1.2124
ENSG00000173726,TOMM20,142,-0.2755,537,2.00852,132,-1.3600
ENSG00000054267,ARID4B,3,-4.5926,71,-0.2358,93,1.30728
ENSG00000077585,GPR137B,3,-3.0807,38,0.43956,31,0.55853
ENSG00000270188,MTRNR2L11,3,-2.6194,0,-7.1577,25,3.70874
ENSG00000143702,CEP170,116,1.14626,142,1.50657,42,-1.5999
ENSG00000054282,SDCCAG8,389,2.75773,26,-1.8099,60,-1.7702
ENSG00000117020,AKT3,3,-3.9611,168,1.98891,46,-0.8818
ENSG00000179456,ZBTB18,331,2.14647,418,2.66483,36,-3.3577
ENSG00000203667,COX20,489,2.36528,147,0.19238,89,-1.8371
ENSG00000153187,HNRNPU,3,-5.7736,396,1.22966,187,-0.0947
ENSG00000143653,SCCPDH,3,-4.0395,65,0.23816,61,0.82368
ENSG00000186487,MYT1L,3,-3.4548,250,3.90589,18,-2.8084
ENSG00000182551,ADI1,5,-4.0658,60,-0.5389,97,1.55458
ENSG00000171863,RPS7,1011,0.41137,258,-1.6936,816,0.36253
ENSG00000151692,RNF144A,3,-4.0578,64,0.18602,62,0.87442
ENSG00000115738,ID2,120,1.25416,66,0.25809,48,-0.9434
