Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to9,Feature log2 fold change topic 3to9
ENSG00000171603,CLSTN1,187,-2.0633,391,-0.9543,841,1.53689
ENSG00000178585,CTNNBIP1,40,-0.1592,44,0.00169,45,0.08769
ENSG00000162441,LZIC,63,1.38340,27,-0.0478,23,-0.9382
ENSG00000130939,UBE4B,38,-0.0094,20,-1.0329,41,0.50040
ENSG00000054523,KIF1B,255,0.03025,218,-0.2191,254,0.10264
ENSG00000142657,PGD,31,-0.7858,34,-0.6527,57,0.79657
ENSG00000241563,CORT,42,-1.6725,51,-1.3737,147,1.64422
ENSG00000160049,DFFA,54,0.63208,24,-0.6303,36,-0.1205
ENSG00000142655,PEX14,20,-0.6719,18,-0.8097,34,0.81982
ENSG00000120948,TARDBP,51,-0.4073,48,-0.4946,71,0.50470
ENSG00000116649,SRM,63,-0.8551,108,0.00056,115,0.42184
ENSG00000171824,EXOSC10,38,0.58047,16,-0.7807,27,-0.0256
ENSG00000198793,MTOR,16,-1.4406,35,-0.2950,47,0.85411
ENSG00000116661,FBXO2,393,0.58666,378,0.51971,245,-0.6532
ENSG00000132879,FBXO44,53,-1.5832,92,-0.7296,168,1.20686
ENSG00000116663,FBXO6,7,-1.2424,6,-1.3699,19,1.42263
ENSG00000116670,MAD2L2,34,1.12566,26,0.63765,14,-1.0833
ENSG00000177000,MTHFR,9,-0.7479,12,-0.3764,16,0.61620
ENSG00000011021,CLCN6,22,-1.3739,32,-0.8339,63,1.18639
ENSG00000116685,KIAA2013,40,-0.0024,19,-1.1251,43,0.53044
ENSG00000083444,PLOD1,26,0.20678,22,-0.0525,22,-0.0936
ENSG00000116688,MFN2,63,-0.6654,68,-0.5396,104,0.66999
ENSG00000116691,MIIP,24,0.20527,16,-0.4671,22,0.11381
ENSG00000048707,VPS13D,28,-0.8322,31,-0.6779,53,0.83486
ENSG00000162496,DHRS3,54,1.30406,19,-0.4626,22,-0.7133
ENSG00000116731,PRDM2,42,-0.4670,44,-0.4011,61,0.48634
ENSG00000189337,KAZN,55,0.05513,29,-0.9481,56,0.42181
ENSG00000142634,EFHD2,81,-0.8816,83,-0.8520,160,0.95697
ENSG00000116138,DNAJC16,9,-1.5777,16,-0.6619,29,1.15935
ENSG00000197312,DDI2,11,-0.8146,15,-0.4148,21,0.67177
ENSG00000116786,PLEKHM2,42,-0.9866,100,0.39138,81,0.19086
ENSG00000065526,SPEN,45,0.84537,25,-0.1244,25,-0.4893
ENSG00000116809,ZBTB17,22,0.35220,15,-0.2719,17,-0.0756
ENSG00000185519,FAM131C,7,-2.1472,21,-0.5258,34,1.24880
ENSG00000037637,FBXO42,4,-2.0210,8,-1.0890,21,1.61389
ENSG00000055070,SZRD1,56,1.44857,26,0.12236,20,-1.0651
ENSG00000157191,NECAP2,36,1.96218,12,0.02953,8,-1.4634
ENSG00000219481,NBPF1,16,0.00624,10,-0.6682,17,0.33709
ENSG00000058453,CROCC,7,-1.0233,10,-0.6196,17,0.89516
ENSG00000159363,ATP13A2,50,-2.2605,141,-0.7052,257,1.41743
ENSG00000117118,SDHB,82,-0.3977,64,-0.7933,115,0.65111
ENSG00000117115,PADI2,279,4.02381,57,0.36810,11,-3.8921
ENSG00000179051,RCC2,14,-0.9316,15,-0.7651,28,0.93501
ENSG00000074964,ARHGEF10L,14,-0.3259,20,0.23714,17,0.02626
ENSG00000117154,IGSF21,6,-4.1262,58,-0.9184,126,1.94361
ENSG00000159423,ALDH4A1,19,0.27143,31,1.08425,14,-0.8543
ENSG00000127481,UBR4,11,-0.4503,7,-1.1758,17,0.85712
ENSG00000127463,EMC1,23,-0.4911,13,-1.3553,36,0.95763
ENSG00000053372,MRTO4,24,-0.6773,25,-0.6050,40,0.71292
ENSG00000053371,AKR7A2,64,1.05229,38,0.14950,30,-0.7701
ENSG00000077549,CAPZB,142,-0.3869,137,-0.4490,193,0.46860
ENSG00000173436,MICOS10,333,0.02325,373,0.20625,321,-0.1344
ENSG00000158747,NBL1,136,-0.8469,175,-0.4548,254,0.71159
ENSG00000169914,OTUD3,2,-2.8545,12,-0.2900,17,1.21278
ENSG00000162545,CAMK2N1,574,-1.0218,1085,-0.0233,1179,0.50575
ENSG00000090432,MUL1,17,-0.4866,12,-0.9631,26,0.78590
ENSG00000183114,FAM43B,18,-0.1482,9,-1.1426,21,0.63993
ENSG00000158828,PINK1,250,-0.9708,397,-0.2517,504,0.63976
ENSG00000244038,DDOST,20,-0.9119,19,-1.0107,41,1.05748
ENSG00000117245,KIF17,8,-1.3377,11,-0.8301,22,1.16789
ENSG00000189410,SH2D5,0,-6.2298,25,-0.5362,41,1.69642
ENSG00000127483,HP1BP3,145,0.11622,97,-0.5279,139,0.20079
ENSG00000075151,EIF4G3,87,-0.7685,74,-1.0203,159,0.98153
ENSG00000117298,ECE1,41,1.67266,12,-0.4237,13,-1.0407
ENSG00000076864,RAP1GAP,51,-2.0274,105,-0.9426,225,1.51626
ENSG00000090686,USP48,53,0.56855,33,-0.1814,36,-0.2656
ENSG00000070831,CDC42,145,-0.9233,152,-0.8592,294,0.98298
ENSG00000173372,C1QA,74,2.40383,36,0.95684,10,-2.3527
ENSG00000159189,C1QC,62,2.72108,21,0.59479,7,-2.4564
ENSG00000173369,C1QB,113,2.39438,73,1.45485,14,-2.7117
ENSG00000004487,KDM1A,26,-0.9773,26,-0.9729,56,1.07301
ENSG00000169641,LUZP1,10,-2.5547,31,-0.8748,64,1.62746
ENSG00000125944,HNRNPR,86,-0.1399,60,-0.6991,100,0.44596
ENSG00000125945,ZNF436,9,-0.7898,5,-1.4526,16,1.19285
ENSG00000117318,ID3,165,4.28669,22,-0.2254,6,-3.8608
ENSG00000142676,RPL11,1336,1.94779,547,0.29995,317,-1.5685
ENSG00000011007,ELOA,12,-0.3027,9,-0.6745,16,0.53569
ENSG00000057757,PITHD1,103,-1.0025,120,-0.7695,219,0.97322
ENSG00000011009,LYPLA2,17,-1.3799,31,-0.4786,47,0.95893
ENSG00000117308,GALE,4,-2.1549,12,-0.5590,21,1.27636
ENSG00000117305,HMGCL,21,0.27259,21,0.26552,16,-0.3119
ENSG00000179163,FUCA1,14,-0.3413,4,-2.0341,19,1.07505
ENSG00000189266,PNRC2,58,0.91425,33,-0.0354,30,-0.5806
ENSG00000188529,SRSF10,40,0.02618,27,-0.6036,41,0.29464
ENSG00000001461,NIPAL3,117,1.05064,43,-0.5910,58,-0.4612
ENSG00000133226,SRRM1,95,1.30781,32,-0.5085,39,-0.7005
ENSG00000169504,CLIC4,173,3.81305,27,-0.1534,10,-3.3037
ENSG00000117614,SYF2,112,1.16450,43,-0.4260,51,-0.6122
ENSG00000117616,RSRP1,60,0.62006,37,-0.1824,39,-0.3011
ENSG00000183726,TMEM50A,102,0.63460,47,-0.6011,68,-0.1337
ENSG00000204178,MACO1,28,0.11629,16,-0.7813,27,0.31168
ENSG00000117643,MAN1C1,19,-1.4317,15,-1.7873,58,1.73136
ENSG00000162430,SELENON,43,0.48666,36,0.19136,30,-0.4011
ENSG00000117640,MTFR1L,38,-0.8129,62,-0.0676,68,0.44988
ENSG00000117632,STMN1,711,-0.9254,706,-0.9360,1442,1.02554
ENSG00000158008,EXTL1,13,-1.4593,39,0.18205,37,0.50406
ENSG00000175087,PDIK1L,6,-1.3090,12,-0.2312,16,0.76106
ENSG00000142684,ZNF593,26,-0.4976,38,0.09496,37,0.20063
ENSG00000142669,SH3BGRL3,207,0.03984,241,0.29620,195,-0.1986
ENSG00000158062,UBXN11,22,-0.3856,20,-0.5310,31,0.51167
ENSG00000117682,DHDDS,8,-1.1917,16,-0.2642,20,0.73920
ENSG00000198830,HMGN2,232,1.48798,109,0.15627,79,-1.1125
ENSG00000117713,ARID1A,43,-0.0940,36,-0.3738,47,0.25837
ENSG00000204160,ZDHHC18,10,-1.8073,21,-0.7011,38,1.27069
ENSG00000142751,GPN2,6,-1.3772,12,-0.2856,16,0.82458
ENSG00000090273,NUDC,156,0.05773,142,-0.0971,151,0.02063
ENSG00000253368,TRNP1,11,-2.9866,63,-0.3577,91,1.29334
ENSG00000090020,SLC9A1,3,-2.8558,15,-0.7238,28,1.57813
ENSG00000142784,WDTC1,28,0.22693,29,0.28533,23,-0.2969
ENSG00000186501,TMEM222,68,-0.2535,56,-0.5787,85,0.45851
ENSG00000158195,WASF2,98,2.73459,29,0.30794,12,-2.3213
ENSG00000126705,AHDC1,11,-1.8221,26,-0.5646,42,1.17863
ENSG00000126709,IFI6,262,0.35237,198,-0.1046,206,-0.1583
ENSG00000009780,FAM76A,20,0.74612,8,-0.6523,12,-0.1991
ENSG00000117758,STX12,81,-0.2681,61,-0.7056,103,0.52958
ENSG00000117751,PPP1R8,25,0.09767,18,-0.3978,24,0.15125
ENSG00000117748,RPA2,28,-0.9279,29,-0.8651,56,0.98858
ENSG00000126698,DNAJC8,111,-0.0042,107,-0.0692,112,0.04161
ENSG00000130770,ATP5IF1,274,-1.3311,475,-0.4862,722,0.94470
ENSG00000180098,TRNAU1AP,26,0.83822,20,0.41412,13,-0.7557
ENSG00000197989,SNHG12,15,0.32508,10,-0.2846,12,-0.0515
ENSG00000120656,TAF12,12,-0.4735,10,-0.6644,17,0.63171
ENSG00000198492,YTHDF2,33,-1.2907,27,-1.5860,90,1.55569
ENSG00000116350,SRSF4,47,0.16336,27,-0.7490,45,0.26569
ENSG00000116353,MECR,10,-2.0519,30,-0.4850,47,1.19063
ENSG00000060656,PTPRU,10,-0.9524,5,-1.9189,23,1.48405
ENSG00000162511,LAPTM5,105,2.75583,36,0.59892,12,-2.4951
ENSG00000162512,SDC3,90,-0.7117,121,-0.2491,152,0.52074
ENSG00000134644,PUM1,69,-0.8073,53,-1.2089,131,1.09512
ENSG00000060688,SNRNP40,22,0.21330,17,-0.1773,19,-0.0322
ENSG00000121766,ZCCHC17,58,-0.7324,99,0.11042,97,0.29518
ENSG00000121769,FABP3,18,-3.2050,110,-0.5512,182,1.49614
ENSG00000162517,PEF1,49,-0.8863,58,-0.6271,96,0.83312
ENSG00000084636,COL16A1,61,1.23123,26,-0.1898,26,-0.7571
ENSG00000121753,ADGRB2,58,-2.0995,172,-0.4519,261,1.17866
ENSG00000184007,PTP4A2,664,2.25970,156,-0.3685,136,-1.5918
ENSG00000121774,KHDRBS1,72,-0.4052,79,-0.2655,98,0.37597
ENSG00000121775,TMEM39B,8,-0.8801,8,-0.7775,16,0.91541
ENSG00000025800,KPNA6,36,-0.3561,24,-0.9921,50,0.71681
ENSG00000084652,TXLNA,32,0.96892,15,-0.3415,17,-0.4900
ENSG00000160050,CCDC28B,14,-0.1171,17,0.14721,15,-0.0225
ENSG00000084623,EIF3I,60,-1.0174,80,-0.5676,127,0.86082
ENSG00000175130,MARCKSL1,750,2.08832,181,-0.4518,175,-1.4054
ENSG00000160058,BSDC1,47,-0.6533,56,-0.3657,76,0.56306
ENSG00000176261,ZBTB8OS,44,-0.2493,34,-0.6336,55,0.48311
ENSG00000162521,RBBP4,64,-0.2048,42,-0.8687,79,0.56458
ENSG00000162522,KIAA1522,0,-4.5117,19,0.20784,19,0.91475
ENSG00000134684,YARS,44,-1.5382,75,-0.7267,136,1.18712
ENSG00000160097,FNDC5,8,-2.3398,15,-1.3831,44,1.92832
ENSG00000121905,HPCA,85,-1.9221,206,-0.5824,340,1.22407
ENSG00000121900,TMEM54,44,-0.2007,51,0.00689,51,0.10692
ENSG00000116514,RNF19B,10,-1.4310,15,-0.8264,29,1.20670
ENSG00000004455,AK2,65,1.38598,25,-0.2465,25,-0.8604
ENSG00000142920,AZIN2,14,-1.3085,10,-1.7674,38,1.64974
ENSG00000160094,ZNF362,18,0.05852,15,-0.2921,18,0.12323
ENSG00000134686,PHC2,69,-0.0354,49,-0.5644,73,0.31618
ENSG00000163866,SMIM12,30,-1.2190,34,-1.0328,75,1.23062
ENSG00000116544,DLGAP3,17,-1.6106,57,0.24612,52,0.49629
ENSG00000163867,ZMYM6,15,-0.1077,10,-0.8351,18,0.48612
ENSG00000116560,SFPQ,166,0.42614,96,-0.4495,127,-0.0450
ENSG00000146463,ZMYM4,16,-1.1257,38,0.18981,35,0.39042
ENSG00000142687,KIAA0319L,35,-0.7119,39,-0.5749,61,0.71424
ENSG00000020129,NCDN,121,-2.4522,330,-0.9486,712,1.65546
ENSG00000126067,PSMB2,80,-0.5644,64,-0.9089,126,0.80733
ENSG00000142686,C1orf216,23,-1.9207,66,-0.3471,93,1.04759
ENSG00000092847,AGO1,21,-0.1403,23,0.00062,24,0.07805
ENSG00000126070,AGO3,35,1.41355,14,-0.1660,13,-0.9145
ENSG00000116863,ADPRHL2,24,0.12894,15,-0.6178,23,0.23294
ENSG00000054116,TRAPPC3,31,-1.1410,33,-1.0482,74,1.19956
ENSG00000116871,MAP7D1,187,0.12555,148,-0.2515,175,0.06080
ENSG00000054118,THRAP3,73,0.67155,38,-0.3835,47,-0.2490
ENSG00000196182,STK40,6,-1.6359,20,0.15302,19,0.57756
ENSG00000181817,LSM10,36,-0.7041,35,-0.7389,62,0.80040
ENSG00000116885,OSCP1,5,-2.2361,9,-1.3702,27,1.88140
ENSG00000116898,MRPS15,50,-0.3950,57,-0.1819,67,0.32180
ENSG00000163873,GRIK3,8,-1.6225,12,-1.0883,28,1.45240
ENSG00000163875,MEAF6,39,-1.5573,63,-0.8519,125,1.27632
ENSG00000134697,GNL2,13,-0.3965,12,-0.4900,18,0.49612
ENSG00000116922,C1orf109,3,-2.5697,6,-1.4164,20,2.03070
ENSG00000185090,MANEAL,8,-2.2154,16,-1.2899,45,1.82039
ENSG00000196449,YRDC,6,-1.6090,8,-1.2752,21,1.55762
ENSG00000197982,C1orf122,420,1.01299,271,0.25761,199,-0.7951
ENSG00000183431,SF3A3,22,-0.7351,19,-1.0092,40,0.95670
ENSG00000183520,UTP11,15,-1.0842,18,-0.7902,34,1.02549
ENSG00000185668,POU3F1,0,-5.8678,6,-1.7547,25,2.86042
ENSG00000116954,RRAGC,36,-0.2731,17,-1.3582,47,0.80876
ENSG00000174574,AKIRIN1,53,-0.4738,44,-0.7589,78,0.67985
ENSG00000168653,NDUFS5,501,-0.6091,805,0.14703,759,0.21688
ENSG00000127603,MACF1,156,0.55363,86,-0.4178,109,-0.1490
ENSG00000090621,PABPC4,97,1.23303,41,-0.2293,41,-0.7427
ENSG00000116983,HPCAL4,46,-2.1800,174,-0.1722,218,0.97771
ENSG00000084072,PPIE,48,0.47749,27,-0.4421,36,-0.0843
ENSG00000131236,CAP1,108,-0.4081,88,-0.7194,151,0.62124
ENSG00000131238,PPT1,59,-1.4047,89,-0.7694,166,1.15943
ENSG00000084073,ZMPSTE24,22,-0.5425,23,-0.5143,34,0.59030
ENSG00000049089,COL9A2,100,4.21911,21,0.48619,3,-4.2932
ENSG00000084070,SMAP2,32,-1.9315,73,-0.7094,132,1.31912
ENSG00000117016,RIMS3,17,-2.2583,77,0.05291,83,0.80860
ENSG00000066136,NFYC,18,-1.0603,18,-1.0841,41,1.17647
ENSG00000179862,CITED4,26,0.41956,14,-0.5948,20,0.02130
ENSG00000171793,CTPS1,1,-3.6755,13,-0.5534,22,1.56298
ENSG00000010803,SCMH1,7,-1.2139,8,-1.0982,19,1.26433
ENSG00000127124,HIVEP3,8,-1.0596,12,-0.4540,18,0.80924
ENSG00000198815,FOXJ3,18,-1.5226,24,-1.0662,56,1.39454
ENSG00000177181,RIMKLA,2,-4.4252,25,-0.7122,48,1.78269
ENSG00000127125,PPCS,61,0.17837,50,-0.1208,54,-0.0397
ENSG00000171960,PPIH,16,-0.1103,9,-0.9488,18,0.53619
ENSG00000065978,YBX1,237,1.87442,86,0.05030,61,-1.3941
ENSG00000164008,C1orf50,24,0.27426,19,-0.0740,20,-0.1242
ENSG00000177868,SVBP,29,-0.7091,35,-0.4119,49,0.61839
ENSG00000117394,SLC2A1,102,1.49616,45,0.06795,35,-1.0798
ENSG00000117395,EBNA1BP2,34,-1.3876,56,-0.6347,94,1.06568
ENSG00000179178,TMEM125,114,4.75056,10,-0.7631,3,-4.1942
ENSG00000066322,ELOVL1,206,4.09532,20,-0.7896,10,-3.3816
ENSG00000159479,MED8,15,-0.6626,13,-0.8575,26,0.83906
ENSG00000178922,HYI,38,1.80939,23,0.89196,9,-1.7665
ENSG00000142949,PTPRF,65,-0.8615,75,-0.6541,125,0.83623
ENSG00000066135,KDM4A,15,-0.0597,8,-0.9359,17,0.49645
ENSG00000126091,ST3GAL3,8,-2.6836,35,-0.5640,59,1.41058
ENSG00000117408,IPO13,132,1.53517,45,-0.3092,45,-0.9620
ENSG00000117410,ATP6V0B,202,-1.3498,255,-0.9957,553,1.27291
ENSG00000117411,B4GALT2,53,-0.1531,70,0.28577,58,-0.0907
ENSG00000159214,CCDC24,13,-0.7149,17,-0.3247,22,0.56879
ENSG00000178028,DMAP1,34,-0.7132,44,-0.3018,57,0.55399
ENSG00000117419,ERI3,101,-1.0125,144,-0.4678,213,0.79688
ENSG00000187147,RNF220,132,0.07354,84,-0.6348,131,0.27756
ENSG00000126106,TMEM53,11,-0.4906,13,-0.3139,17,0.44912
ENSG00000142937,RPS8,2279,1.66867,1024,0.22886,673,-1.2951
ENSG00000070785,EIF2B3,16,-0.7574,13,-0.9749,29,0.95253
ENSG00000126107,HECTD3,9,-0.6420,15,0.10668,14,0.25859
ENSG00000126088,UROD,52,-0.7377,63,-0.4333,90,0.64534
ENSG00000117450,PRDX1,396,0.42898,286,-0.1053,295,-0.2080
ENSG00000117448,AKR1A1,58,0.04855,40,-0.5304,58,0.24620
ENSG00000132780,NASP,77,1.73836,18,-0.7669,24,-0.9944
ENSG00000159592,GPBP1L1,42,0.61776,19,-0.6663,29,-0.0961
ENSG00000159596,TMEM69,3,-2.4802,11,-0.6178,19,1.40754
ENSG00000086015,MAST2,23,-0.3937,26,-0.2311,31,0.34995
ENSG00000085998,POMGNT1,67,0.00385,36,-0.9724,72,0.46731
ENSG00000132128,LRRC41,37,-0.4444,33,-0.6108,52,0.58726
ENSG00000173660,UQCRH,283,-1.5007,609,-0.3177,828,0.89160
ENSG00000117480,FAAH,49,0.53365,22,-0.7487,35,-0.0020
ENSG00000079277,MKNK1,7,-1.7021,11,-1.1071,26,1.49842
ENSG00000123472,ATPAF1,79,-0.7292,110,-0.2184,135,0.50980
ENSG00000159658,EFCAB14,107,1.46583,55,0.30903,36,-1.1665
ENSG00000186377,CYP4X1,0,-5.9095,5,-2.1837,30,3.26557
ENSG00000162368,CMPK1,85,-0.2832,80,-0.3657,107,0.36490
ENSG00000162373,BEND5,7,-2.5200,29,-0.4049,43,1.24477
ENSG00000162374,ELAVL4,18,-3.2448,88,-0.8833,184,1.78672
ENSG00000185104,FAF1,24,-0.7884,25,-0.7486,44,0.85109
ENSG00000123091,RNF11,139,-1.6861,294,-0.5472,471,1.11988
ENSG00000085832,EPS15,105,-0.8823,99,-0.9676,208,1.01880
ENSG00000117859,OSBPL9,34,0.98016,12,-0.7095,18,-0.3637
ENSG00000078618,NRDC,43,-1.1149,54,-0.7787,100,1.03361
ENSG00000169213,RAB3B,23,-3.0925,132,-0.4694,206,1.40722
ENSG00000117862,TXNDC12,24,-0.1119,18,-0.5973,27,0.38037
ENSG00000134717,BTF3L4,42,-0.8124,51,-0.5211,78,0.73428
ENSG00000157077,ZFYVE9,10,-1.6411,11,-1.4987,35,1.69885
ENSG00000134748,PRPF38A,37,1.22316,16,-0.1814,16,-0.7541
ENSG00000134744,TUT4,39,1.81360,14,0.00046,10,-1.3203
ENSG00000162377,COA7,5,-1.9606,12,-0.7877,24,1.38464
ENSG00000162378,ZYG11B,19,-3.1196,77,-1.0276,178,1.88178
ENSG00000116171,SCP2,107,0.41700,69,-0.2844,82,-0.1133
ENSG00000162384,CZIB,36,-0.6905,56,0.00758,58,0.34614
ENSG00000162385,MAGOH,22,-0.5975,28,-0.2520,35,0.46697
ENSG00000157193,LRP8,5,-3.0977,24,-0.9493,53,1.81317
ENSG00000058804,NDC1,4,-1.7526,5,-1.3996,15,1.69663
ENSG00000058799,YIPF1,11,-1.0345,14,-0.6081,24,0.89346
ENSG00000081870,HSPB11,33,-0.3194,31,-0.4290,42,0.41965
ENSG00000116209,TMEM59,235,0.19663,122,-0.8367,216,0.27789
ENSG00000116221,MRPL37,18,-1.9011,44,-0.5192,70,1.17096
ENSG00000157216,SSBP3,72,-0.9014,107,-0.2836,138,0.62999
ENSG00000243725,TTC4,6,-1.3751,9,-0.7139,17,1.11155
ENSG00000116133,DHCR24,61,-1.5420,99,-0.8006,190,1.23692
ENSG00000162402,USP24,27,0.04018,20,-0.4157,27,0.19652
ENSG00000162407,PLPP3,101,1.10132,103,1.13577,39,-1.3828
ENSG00000162409,PRKAA2,9,-1.7086,20,-0.6221,33,1.18048
ENSG00000173406,DAB1,2,-2.9465,13,-0.4937,21,1.40328
ENSG00000162601,MYSM1,17,-0.4975,13,-0.8521,25,0.73979
ENSG00000177606,JUN,105,0.77128,34,-1.0104,65,-0.0985
ENSG00000134709,HOOK1,4,-2.5999,11,-1.2108,30,1.89293
ENSG00000162599,NFIA,176,2.43133,71,0.64129,27,-2.1896
ENSG00000162604,TM2D1,33,-1.0858,33,-1.0717,75,1.18341
ENSG00000162607,USP1,42,1.37424,16,-0.2607,16,-0.8453
ENSG00000116641,DOCK7,22,0.22116,20,0.09595,19,-0.1838
ENSG00000125703,ATG4C,69,2.29933,7,-1.5631,15,-1.3505
ENSG00000079739,PGM1,16,-1.1724,28,-0.2596,37,0.72839
ENSG00000162434,JAK1,32,-1.2434,39,-0.9275,81,1.18239
ENSG00000162433,AK4,14,-1.2655,30,-0.1359,35,0.67752
ENSG00000116675,DNAJC6,135,-1.6065,198,-1.0234,441,1.40540
ENSG00000213625,LEPROT,34,1.44308,22,0.63811,11,-1.3210
ENSG00000184588,PDE4B,60,0.15682,31,-0.9128,58,0.33605
ENSG00000118473,SGIP1,35,-1.4243,56,-0.7200,101,1.13617
ENSG00000198160,MIER1,30,0.75761,22,0.22244,17,-0.5969
ENSG00000142864,SERBP1,129,0.45062,68,-0.5857,98,-0.0047
ENSG00000116717,GADD45A,27,0.30555,18,-0.3134,22,-0.0248
ENSG00000116729,WLS,55,-0.4569,41,-0.8959,81,0.73613
ENSG00000033122,LRRC7,15,-2.2276,29,-1.2723,79,1.81307
ENSG00000066557,LRRC40,10,-1.0767,14,-0.6927,24,0.96431
ENSG00000116754,SRSF11,177,1.03967,62,-0.6884,89,-0.4190
