Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000188976,NOC2L,17,-2.2245,81,2.22451
ENSG00000188290,HES4,754,3.06113,90,-3.0611
ENSG00000187608,ISG15,1,-5.3510,58,5.35102
ENSG00000078808,SDF4,185,0.91206,98,-0.9120
ENSG00000160087,UBE2J2,26,-1.4615,72,1.46153
ENSG00000131584,ACAP3,108,-0.6295,168,0.62959
ENSG00000127054,INTS11,136,1.03987,66,-1.0398
ENSG00000107404,DVL1,17,-2.5664,103,2.56649
ENSG00000175756,AURKAIP1,101,-0.3417,129,0.34176
ENSG00000221978,CCNL2,90,0.75472,53,-0.7547
ENSG00000242485,MRPL20,163,0.45693,118,-0.4569
ENSG00000179403,VWA1,14,-2.1477,65,2.14773
ENSG00000205090,TMEM240,1,-5.9377,87,5.93777
ENSG00000160075,SSU72,66,-1.6709,211,1.67096
ENSG00000228594,FNDC10,60,0.13231,55,-0.1323
ENSG00000197530,MIB2,1,-5.2189,52,5.21897
ENSG00000078369,GNB1,435,0.07683,413,-0.0768
ENSG00000187730,GABRD,1,-6.6604,183,6.66042
ENSG00000067606,PRKCZ,275,0.42799,204,-0.4279
ENSG00000162585,FAAP20,136,1.03750,66,-1.0375
ENSG00000157933,SKI,112,0.39875,85,-0.3987
ENSG00000157916,RER1,158,1.31078,64,-1.3107
ENSG00000197921,HES5,10,-3.9712,157,3.97128
ENSG00000157870,PRXL2B,59,-1.0105,120,1.01057
ENSG00000177133,PRDM16-DT,8,-2.5949,51,2.59496
ENSG00000158109,TPRG1L,164,0.08008,155,-0.0800
ENSG00000130764,LRRC47,1,-5.6702,72,5.67029
ENSG00000196581,AJAP1,60,0.32206,48,-0.3220
ENSG00000069424,KCNAB2,218,-0.6171,335,0.61716
ENSG00000116254,CHD5,74,-2.1591,332,2.15915
ENSG00000116251,RPL22,403,0.01812,398,-0.0181
ENSG00000097021,ACOT7,74,-1.1315,164,1.13154
ENSG00000171680,PLEKHG5,1,-5.4501,62,5.45016
ENSG00000162408,NOL9,1,-5.6634,72,5.66346
ENSG00000007923,DNAJC11,1,-5.5803,68,5.58038
ENSG00000171735,CAMTA1,222,-0.1755,251,0.17556
ENSG00000049245,VAMP3,36,-0.4524,49,0.45249
ENSG00000116288,PARK7,151,-0.4496,206,0.44961
ENSG00000142599,RERE,42,-1.8031,147,1.80314
ENSG00000074800,ENO1,240,-1.7068,784,1.70689
ENSG00000171603,CLSTN1,243,-1.2962,598,1.29627
ENSG00000162441,LZIC,4,-3.8647,60,3.86479
ENSG00000130939,UBE4B,70,0.62918,45,-0.6291
ENSG00000054523,KIF1B,357,-0.3292,448,0.32929
ENSG00000142657,PGD,1,-5.2147,52,5.21473
ENSG00000160049,DFFA,1,-4.9478,44,4.94789
ENSG00000120948,TARDBP,101,0.52779,70,-0.5277
ENSG00000116649,SRM,86,-0.5350,125,0.53505
ENSG00000116661,FBXO2,22,-3.6805,292,3.68054
ENSG00000132879,FBXO44,4,-5.5635,200,5.56350
ENSG00000011021,CLCN6,23,-2.0234,96,2.02343
ENSG00000116685,KIAA2013,152,1.82124,43,-1.8212
ENSG00000116688,MFN2,86,-0.4661,119,0.46612
ENSG00000048707,VPS13D,290,2.00807,72,-2.0080
ENSG00000162496,DHRS3,328,2.23143,69,-2.2314
ENSG00000116731,PRDM2,81,0.09757,75,-0.0975
ENSG00000142634,EFHD2,84,0.62151,55,-0.6215
ENSG00000116786,PLEKHM2,15,-2.7076,99,2.70767
ENSG00000065526,SPEN,287,2.01812,70,-2.0181
ENSG00000055070,SZRD1,1,-4.9557,44,4.95570
ENSG00000159363,ATP13A2,79,-0.8334,140,0.83348
ENSG00000117118,SDHB,1,-5.6363,70,5.63639
ENSG00000117115,PADI2,48,-0.4888,67,0.48886
ENSG00000117154,IGSF21,30,-1.3589,78,1.35895
ENSG00000159423,ALDH4A1,1,-5.1960,52,5.19602
ENSG00000053372,MRTO4,16,-1.6834,53,1.68343
ENSG00000053371,AKR7A2,1,-5.2155,52,5.21558
ENSG00000077549,CAPZB,220,-0.1900,251,0.19001
