"cluster_validate","vlmf_mediator_logFC","vlmf_mediator_t","vlmf_mediator_P.Value","vlmf_mediator_adj.P.Val","validate_mediator","pair","mediator","outcome","cluster_outcome","vlmf_outcome_logFC","vlmf_outcome_t","vlmf_outcome_P.Value","vlmf_outcome_adj.P.Val","validate_outcome"
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|CABLES1","SV2B","CABLES1","Oligo.3",0.279550016075241,1.61696838967182,0.124104402208256,0.763788240872958,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|ENC1","SV2B","ENC1","Oligo.3",0.210751037111807,1.79687563489809,0.0899645295775299,0.725889073821862,TRUE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|ERBB3","SV2B","ERBB3","Oligo.3",-0.0833872531723296,-0.749175180706541,0.463890543797996,0.8643670139055,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|GPC6","SV2B","GPC6","Oligo.3",-0.0316615020755198,-0.155658095209751,0.878117519546682,0.996312003946535,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|IGFBP5","SV2B","IGFBP5","Oligo.3",0.0143573079871201,0.105901897000606,0.916887363122279,0.996312003946535,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|KCNJ3","SV2B","KCNJ3","Oligo.3",-0.0695390465097125,-0.721614208334898,0.480241937376614,0.866591000781393,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|LMO3","SV2B","LMO3","Oligo.3",-0.00829080599263159,-0.0771060781164643,0.939430361313142,0.996312003946535,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|MAG","SV2B","MAG","Oligo.3",0.00738619228678708,0.0739958763325971,0.941868725042353,0.996312003946535,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|MBP","SV2B","MBP","Oligo.3",0.0296719315964536,0.145495975458902,0.886013338593914,0.996312003946535,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|MGST1","SV2B","MGST1","Oligo.3",0.0979376085045349,0.603555824637913,0.554027955934325,0.917277761422268,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|NRG3","SV2B","NRG3","Oligo.3",-0.0443063782422612,-0.529642233138515,0.603140364065871,0.928556044259878,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|NRXN1","SV2B","NRXN1","Oligo.3",-0.0334045676732331,-0.422270630936731,0.678066780862461,0.950778030551237,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|NTRK3","SV2B","NTRK3","Oligo.3",0.0699729207549378,0.64296894284042,0.528736319616221,0.893097867797048,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|PCSK6","SV2B","PCSK6","Oligo.3",0.0527270565582158,0.420089630854681,0.679628931484674,0.950778030551237,FALSE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|SLC17A7","SV2B","SLC17A7","Oligo.3",0.220923306066298,1.95610879028713,0.066918335281222,0.671692991249741,TRUE
"Astro.2",-0.0852707585568188,-0.628389178282597,0.5383682741606,0.762887476645408,FALSE,"SV2B|SORBS1","SV2B","SORBS1","Oligo.3",0.032777976355974,0.393702338002295,0.69864595989081,0.961115008361794,FALSE
"Astro.2",0.0519563095375711,0.299498082791457,0.768307422630312,0.886621780256146,FALSE,"ABCA8|MBP","ABCA8","MBP","Oligo.3",0.0296719315964536,0.145495975458902,0.886013338593914,0.996312003946535,FALSE
"Astro.2",-0.00310044458351584,-0.0197108288590311,0.98451092468752,0.995480405742534,FALSE,"NETO1|ENC1","NETO1","ENC1","Oligo.3",0.210751037111807,1.79687563489809,0.0899645295775299,0.725889073821862,TRUE
"Astro.2",-0.00310044458351584,-0.0197108288590311,0.98451092468752,0.995480405742534,FALSE,"NETO1|GPM6A","NETO1","GPM6A","Oligo.3",0.0914507236260638,1.07142861011661,0.298803547138507,0.792478972845605,FALSE
"Astro.2",-0.00310044458351584,-0.0197108288590311,0.98451092468752,0.995480405742534,FALSE,"NETO1|MGST1","NETO1","MGST1","Oligo.3",0.0979376085045349,0.603555824637913,0.554027955934325,0.917277761422268,FALSE
"Astro.2",-0.00310044458351584,-0.0197108288590311,0.98451092468752,0.995480405742534,FALSE,"NETO1|NRG3","NETO1","NRG3","Oligo.3",-0.0443063782422612,-0.529642233138515,0.603140364065871,0.928556044259878,FALSE
"Astro.2",-0.00310044458351584,-0.0197108288590311,0.98451092468752,0.995480405742534,FALSE,"NETO1|NRXN1","NETO1","NRXN1","Oligo.3",-0.0334045676732331,-0.422270630936731,0.678066780862461,0.950778030551237,FALSE
"Astro.2",-0.00310044458351584,-0.0197108288590311,0.98451092468752,0.995480405742534,FALSE,"NETO1|SORBS1","NETO1","SORBS1","Oligo.3",0.032777976355974,0.393702338002295,0.69864595989081,0.961115008361794,FALSE
"Astro.3",-0.256061608289996,-1.20822281653516,0.243468128063458,0.743229425109608,FALSE,"IL6ST|SORBS1","IL6ST","SORBS1","Oligo.3",0.032777976355974,0.393702338002295,0.69864595989081,0.961115008361794,FALSE
"Astro.3",-0.256061608289996,-1.20822281653516,0.243468128063458,0.743229425109608,FALSE,"IL6ST|STAT4","IL6ST","STAT4","Oligo.3",-0.320499529836365,-2.46711995660629,0.0244217224856889,0.671692991249741,FALSE
"Astro.3",-0.256061608289996,-1.20822281653516,0.243468128063458,0.743229425109608,FALSE,"IL6ST|THBS1","IL6ST","THBS1","Oligo.3",0.00426870021071069,0.0159708360162083,0.987441735064036,0.998966949648322,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|CABLES1","CHRM3","CABLES1","Oligo.3",0.279550016075241,1.61696838967182,0.124104402208256,0.763788240872958,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|CHST11","CHRM3","CHST11","Oligo.3",0.103802903953154,1.05241388215383,0.307193034613462,0.793387734631001,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|CPNE4","CHRM3","CPNE4","Oligo.3",0.102772110515409,0.819318956780966,0.423829399235051,0.856351112344369,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|ERMN","CHRM3","ERMN","Oligo.3",-0.0107784087776058,-0.108470418421395,0.914879817455603,0.996312003946535,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|GOLGA7","CHRM3","GOLGA7","Oligo.3",0.101303957108984,0.958569011611041,0.351077475924339,0.833105369142249,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|GPM6A","CHRM3","GPM6A","Oligo.3",0.0914507236260638,1.07142861011661,0.298803547138507,0.792478972845605,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|IGFBP5","CHRM3","IGFBP5","Oligo.3",0.0143573079871201,0.105901897000606,0.916887363122279,0.996312003946535,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|KCNJ3","CHRM3","KCNJ3","Oligo.3",-0.0695390465097125,-0.721614208334898,0.480241937376614,0.866591000781393,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|LRRK2","CHRM3","LRRK2","Oligo.3",0.0398389759082522,0.40744689804498,0.688713694666927,0.954807622151876,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|NRG3","CHRM3","NRG3","Oligo.3",-0.0443063782422612,-0.529642233138515,0.603140364065871,0.928556044259878,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|NRXN1","CHRM3","NRXN1","Oligo.3",-0.0334045676732331,-0.422270630936731,0.678066780862461,0.950778030551237,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|NTRK3","CHRM3","NTRK3","Oligo.3",0.0699729207549378,0.64296894284042,0.528736319616221,0.893097867797048,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|SLC24A3","CHRM3","SLC24A3","Oligo.3",0.0966781876616395,0.787459017618918,0.441746402879419,0.856351112344369,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|SORBS1","CHRM3","SORBS1","Oligo.3",0.032777976355974,0.393702338002295,0.69864595989081,0.961115008361794,FALSE
"Astro.3",-0.108352004234286,-0.394876007416988,0.697834997858391,0.937131847205729,FALSE,"CHRM3|SORCS1","CHRM3","SORCS1","Oligo.3",0.0112491890982197,0.0861484654194453,0.932344832419397,0.996312003946535,FALSE
