Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000115762,PLEKHB2,88,-1.1680,71,-1.4800,288,1.26685,156,-0.3183,123,-0.7228
ENSG00000173272,MZT2A,137,-0.1548,154,0.03680,123,-0.4549,164,0.15526,198,0.50547
ENSG00000150551,LYPD1,38,-0.2522,22,-1.0926,34,-0.6112,91,1.45354,34,-0.4477
ENSG00000152127,MGAT5,23,-0.7895,26,-0.5624,48,0.62956,37,-0.0442,32,-0.3209
ENSG00000152128,TMEM163,0,-5.0867,1,-3.8946,33,1.30175,15,-0.6172,24,0.23607
ENSG00000082258,CCNT2,9,-1.2875,9,-1.2705,29,0.74153,26,0.28633,17,-0.4835
ENSG00000115839,RAB3GAP1,50,-0.6203,42,-0.8635,108,1.06955,60,-0.3536,47,-0.7654
ENSG00000048991,R3HDM1,85,0.08588,29,-1.5506,108,0.79241,83,0.05240,47,-0.9269
ENSG00000144224,UBXN4,105,0.25614,136,0.68329,79,-0.2776,85,-0.0827,83,-0.1332
ENSG00000115866,DARS,76,0.09439,95,0.45172,62,-0.3413,93,0.48636,56,-0.4153
ENSG00000168702,LRP1B,0,-5.4140,7,-1.9363,36,0.87507,32,0.36740,23,-0.2347
ENSG00000121964,GTDC1,3,-3.3036,22,-0.4797,37,0.47371,31,0.01472,36,0.27872
ENSG00000169554,ZEB2,56,-1.0199,138,0.39073,86,-0.5307,45,-1.4631,230,1.54625
ENSG00000121989,ACVR2A,29,0.32769,13,-0.9196,30,0.63933,20,-0.2877,17,-0.5864
ENSG00000115947,ORC4,15,-1.9219,42,-0.3576,84,1.36127,45,-0.2936,24,-1.3213
ENSG00000135999,EPC2,1,-3.2460,19,0.35055,21,0.79844,17,0.15692,8,-1.0246
ENSG00000168280,KIF5C,326,-0.1822,110,-1.8351,395,0.19064,353,-0.0598,466,0.45382
ENSG00000168288,MMADHC,6,-3.0100,42,-0.2527,74,1.11793,41,-0.3586,36,-0.5411
ENSG00000115963,RND3,15,-0.5541,11,-1.0983,38,1.67471,16,-0.4887,5,-2.2862
ENSG00000080345,RIF1,22,-1.0234,70,0.81872,48,0.27274,37,-0.2620,35,-0.3320
ENSG00000162980,ARL5A,26,-0.6540,53,0.44413,48,0.45300,34,-0.3020,31,-0.4248
ENSG00000182389,CACNB4,96,-0.0587,14,-2.9079,155,1.31957,83,-0.3242,48,-1.2029
ENSG00000115145,STAM2,0,-4.8528,24,0.47344,21,0.47245,15,-0.2136,18,0.04156
ENSG00000157827,FMNL2,13,-2.6322,151,1.17045,57,-0.6123,75,-0.0093,106,0.63526
ENSG00000196504,PRPF40A,102,1.36881,63,0.52718,36,-0.5356,34,-0.4857,39,-0.2622
ENSG00000162989,KCNJ3,0,-6.8668,23,-1.7571,112,1.28611,83,0.24844,43,-0.8870
ENSG00000153234,NR4A2,8,-2.2814,75,1.16255,25,-0.8234,31,-0.3122,63,1.02525
ENSG00000115159,GPD2,36,-0.5010,10,-2.3204,53,0.15190,50,0.01426,70,0.62553
ENSG00000136541,ERMN,13,-2.3066,110,0.94793,3,-4.9987,9,-3.0339,234,3.59636
ENSG00000115170,ACVR1,1,-3.8333,16,0.00287,23,0.94108,20,0.40184,6,-1.4771
ENSG00000144283,PKP4,27,-1.5667,38,-1.0615,60,-0.5117,53,-0.6064,173,1.73178
ENSG00000123636,BAZ2B,49,0.13729,78,0.88425,21,-1.5636,44,-0.0551,78,1.06197
ENSG00000136536,MARCH7,0,-5.5579,22,-0.4418,44,1.19666,23,-0.3641,22,-0.4471
ENSG00000136560,TANK,17,-0.7457,38,0.48557,35,0.57070,22,-0.4160,21,-0.5264
ENSG00000115233,PSMD14,62,-0.3213,41,-0.9422,102,0.79163,64,-0.3040,60,-0.3974
ENSG00000136535,TBR1,0,-6.6342,4,-3.8125,95,1.22310,25,-1.5198,94,0.79156
ENSG00000144290,SLC4A10,7,-3.4341,4,-4.1399,135,1.84136,57,-0.5048,49,-0.7573
ENSG00000115271,GCA,37,0.11096,40,0.23124,42,0.48135,19,-1.0138,32,-0.1367
ENSG00000115290,GRB14,0,-4.5296,5,-1.4423,18,0.64251,26,1.21622,5,-1.5525
ENSG00000153253,SCN3A,30,-0.8295,16,-1.7670,73,1.03477,48,-0.1071,36,-0.5733
ENSG00000136531,SCN2A,124,-1.0761,9,-4.7986,388,1.30959,282,0.22403,120,-1.2192
ENSG00000178662,CSRNP3,68,-0.5708,9,-3.5118,154,1.31253,94,-0.0808,52,-1.0746
ENSG00000144285,SCN1A,36,-0.4490,12,-2.0941,82,1.66568,31,-0.7438,22,-1.3292
ENSG00000198648,STK39,16,-2.2502,35,-1.0634,95,0.80015,54,-0.4518,83,0.29677
ENSG00000172292,CERS6,9,-2.9613,31,-1.2380,120,1.78106,54,-0.4308,30,-1.3672
ENSG00000138398,PPIG,131,0.36082,105,0.00478,93,-0.2732,108,0.05327,112,0.11735
ENSG00000154479,CCDC173,19,0.05597,46,1.55741,10,-1.1704,12,-0.7372,27,0.71588
ENSG00000213160,KLHL23,34,-0.0675,34,-0.0492,44,0.57514,36,0.02946,18,-1.0826
ENSG00000138385,SSB,122,0.30538,123,0.31640,125,0.55317,74,-0.5511,59,-0.9091
ENSG00000138382,METTL5,12,-2.1335,46,-0.1058,64,0.68475,45,-0.1754,45,-0.1567
ENSG00000144357,UBR3,10,-3.1408,59,-0.4844,127,1.36515,66,-0.3256,46,-0.9344
ENSG00000128683,GAD1,48,-1.8039,69,-1.2668,280,1.89478,83,-1.0775,83,-1.0679
ENSG00000115806,GORASP2,87,0.86364,36,-0.5457,65,0.59768,37,-0.5959,30,-0.9164
ENSG00000198586,TLK1,54,-0.3713,51,-0.4413,88,0.68918,62,-0.1582,49,-0.5694
ENSG00000071967,CYBRD1,4,-3.7608,272,3.00845,20,-2.0280,81,0.65894,27,-1.2299
ENSG00000077380,DYNC1I2,166,0.36050,184,0.53178,104,-0.5407,100,-0.5018,182,0.58285
ENSG00000115840,SLC25A12,10,-2.1667,23,-1.0460,71,1.33292,35,-0.4368,32,-0.5937
ENSG00000144355,DLX1,3,-3.0391,34,0.23592,46,1.30036,25,-0.3070,12,-1.4970
ENSG00000091428,RAPGEF4,35,-2.1941,27,-2.5535,117,-0.5191,126,-0.2838,347,1.82588
ENSG00000172845,SP3,0,-5.2726,31,0.46738,24,0.06780,32,0.53837,22,-0.1271
ENSG00000138430,OLA1,83,-0.6594,46,-1.5473,187,1.12734,123,-0.0507,69,-1.0115
ENSG00000138433,CIR1,29,-0.8322,36,-0.5114,63,0.59369,46,-0.1641,46,-0.1390
ENSG00000163328,GPR155,89,0.17760,15,-2.4883,108,0.80760,68,-0.2897,64,-0.3853
ENSG00000128656,CHN1,365,-1.6859,118,-3.3460,1908,1.78375,835,-0.4748,585,-1.0641
ENSG00000115966,ATF2,25,-1.3111,29,-1.0837,82,0.92132,58,-0.0104,44,-0.4972
ENSG00000154518,ATP5MC3,135,-1.0423,226,-0.2491,348,0.73212,293,0.18517,154,-0.9227
ENSG00000144320,LNPK,30,-0.6638,50,0.16735,59,0.71211,46,0.03468,22,-1.2082
ENSG00000128654,MTX2,56,-0.2344,11,-2.5787,111,1.64919,41,-0.7803,30,-1.3047
ENSG00000170144,HNRNPA3,219,0.26045,241,0.42182,207,0.26956,150,-0.3776,136,-0.5478
ENSG00000116044,NFE2L2,132,1.33490,109,0.98412,41,-0.8176,66,0.17894,32,-1.0783
ENSG00000018510,AGPS,1,-4.6898,33,0.41622,34,0.82737,24,-0.1190,17,-0.6484
ENSG00000079156,OSBPL6,30,-0.0314,6,-2.5081,42,0.79055,33,0.12432,20,-0.7036
ENSG00000180228,PRKRA,0,-6.4265,35,-0.7307,88,1.39921,48,-0.2354,34,-0.8295
ENSG00000116095,PLEKHA3,57,0.45256,17,-1.3608,56,0.68757,40,-0.1198,26,-0.8509
ENSG00000187231,SESTD1,18,-0.8862,65,1.15390,39,0.42758,18,-1.0330,27,-0.3556
ENSG00000144331,ZNF385B,0,-5.1411,4,-2.5094,39,1.86898,13,-0.8498,16,-0.5365
ENSG00000170035,UBE2E3,70,-0.6543,85,-0.3525,150,0.95556,89,-0.3150,65,-0.8364
ENSG00000138434,ITPRID2,21,-1.0594,76,1.00919,36,-0.2979,44,0.13143,41,0.00027
ENSG00000115252,PDE1A,67,-0.2011,25,-1.6684,118,1.29587,35,-1.2705,62,-0.3557
ENSG00000077232,DNAJC10,23,-1.2769,107,1.18711,71,0.77499,27,-1.1079,31,-0.9099
ENSG00000061676,NCKAP1,217,-0.2988,87,-1.6850,370,0.95227,252,-0.0716,168,-0.7645
ENSG00000065548,ZC3H15,145,0.10899,51,-1.5048,189,0.92255,115,-0.2833,86,-0.7855
ENSG00000138448,ITGAV,53,-0.5408,142,1.06423,54,-0.7203,121,0.91473,50,-0.7158
ENSG00000144369,FAM171B,20,-3.0978,46,-1.8809,216,0.82087,203,0.44028,131,-0.3517
ENSG00000144366,GULP1,1,-4.0945,7,-1.4470,29,1.39220,26,0.71882,2,-3.1978
ENSG00000138381,ASNSD1,34,0.35763,20,-0.4681,36,0.75061,22,-0.3397,14,-1.0552
ENSG00000128699,ORMDL1,1,-5.1530,49,0.03690,67,0.90892,42,-0.2321,39,-0.3586
ENSG00000198130,HIBCH,42,1.08438,17,-0.4079,17,-0.5364,29,0.49116,17,-0.4234
ENSG00000151689,INPP1,15,-1.0729,31,0.01900,30,-0.0367,32,0.08131,38,0.38074
ENSG00000151690,MFSD6,54,-0.9628,15,-2.8886,163,1.44325,67,-0.7002,77,-0.4638
ENSG00000138386,NAB1,14,-0.7767,52,1.32502,22,-0.1873,23,-0.0788,19,-0.3852
ENSG00000115419,GLS,77,-1.2772,69,-1.4357,288,1.50860,140,-0.4039,90,-1.1225
ENSG00000115415,STAT1,27,-0.9750,47,-0.1380,64,0.62372,42,-0.3212,46,-0.1745
ENSG00000128641,MYO1B,55,1.60457,29,0.48013,22,0.05468,17,-0.4293,5,-2.3244
ENSG00000144339,TMEFF2,53,-0.4209,33,-1.1663,102,1.05100,23,-1.8175,80,0.25600
ENSG00000196950,SLC39A10,92,-1.0595,26,-2.9423,321,1.81634,142,-0.4369,71,-1.5642
ENSG00000138411,HECW2,6,-1.9616,1,-3.7539,29,0.68792,26,0.30868,23,0.08703
ENSG00000197121,PGAP1,19,-1.8974,27,-1.3804,114,1.74361,46,-0.6262,33,-1.1685
ENSG00000115524,SF3B1,51,-0.8352,96,0.14503,103,0.42450,85,-0.0509,72,-0.3358
ENSG00000115520,COQ10B,19,-1.0858,16,-1.3538,59,1.12341,46,0.26163,17,-1.4141
ENSG00000144381,HSPD1,80,-1.0181,164,0.09787,206,0.77440,132,-0.2742,106,-0.6475
ENSG00000115541,HSPE1,47,-2.0624,190,0.04848,214,0.38088,231,0.42237,143,-0.4425
ENSG00000115540,MOB4,64,-0.1370,37,-1.0014,99,0.94723,64,-0.1578,38,-1.0142
ENSG00000162944,RFTN2,0,-5.2221,46,1.18237,4,-2.9766,52,1.72515,30,0.52864
ENSG00000115896,PLCL1,0,-4.8607,27,0.31064,21,-0.1009,29,0.50247,26,0.25851
ENSG00000119042,SATB2,42,0.59141,0,-6.1647,35,0.46307,17,-0.9300,38,0.49223
ENSG00000178074,C2orf69,28,-0.7426,17,-1.4935,58,0.70757,45,0.01271,39,-0.2159
ENSG00000196141,SPATS2L,28,-1.2187,62,-0.0278,87,0.88605,65,0.05256,31,-1.1976
ENSG00000082153,BZW1,143,0.23472,193,0.72400,133,0.17761,84,-0.6693,101,-0.3541
ENSG00000013441,CLK1,131,1.03505,115,0.81361,64,-0.2020,43,-0.8170,56,-0.3924
ENSG00000155744,FAM126B,9,-2.7132,14,-2.1197,87,1.24864,62,0.15958,36,-0.7798
ENSG00000119013,NDUFB3,70,-0.9943,139,0.06468,145,0.20956,168,0.43330,103,-0.4426
ENSG00000115993,TRAK2,29,-0.7709,24,-1.0402,49,0.03170,39,-0.3501,77,0.90158
ENSG00000082146,STRADB,96,2.06872,20,-0.6274,26,-0.3463,20,-0.6734,20,-0.6739
ENSG00000155755,TMEM237,27,0.03314,29,0.16653,35,0.77617,19,-0.5775,14,-1.0095
ENSG00000003393,ALS2,0,-5.0551,11,-0.9003,33,1.44238,17,-0.2489,12,-0.8430
ENSG00000116030,SUMO1,119,-0.0871,122,-0.0490,150,0.44436,112,-0.2023,97,-0.4558
ENSG00000055044,NOP58,32,-0.1842,37,0.02483,42,0.33741,28,-0.4681,36,-0.0082
ENSG00000204217,BMPR2,44,-1.4378,71,-0.7221,158,0.92484,110,-0.0529,82,-0.5635
ENSG00000138439,FAM117B,1,-4.0088,7,-1.0751,24,1.52531,11,-0.4565,9,-0.7230
ENSG00000163596,ICA1L,28,-0.4432,28,-0.4110,48,0.67312,41,0.19429,20,-1.0215
ENSG00000138442,WDR12,0,-4.8479,10,-0.8818,27,1.25877,18,0.01253,11,-0.8311
ENSG00000138443,ABI2,96,-0.9784,93,-1.0147,232,0.68019,188,0.08363,151,-0.3023
ENSG00000173166,RAPH1,15,-1.1103,23,-0.4961,48,1.23933,28,-0.1785,13,-1.4169
ENSG00000118257,NRP2,0,-5.1738,57,1.14391,33,0.31663,35,0.34051,15,-1.0804
ENSG00000023228,NDUFS1,86,-0.7139,111,-0.3289,184,0.79826,127,-0.1259,90,-0.7172
ENSG00000114942,EEF1B2,442,0.34264,477,0.46917,282,-0.5318,332,-0.1320,432,0.35163
ENSG00000204186,ZDBF2,0,-5.4483,21,-0.3533,41,1.21942,28,0.08051,13,-1.1673
ENSG00000114948,ADAM23,11,-2.5971,23,-1.5508,110,1.65724,52,-0.3720,34,-1.0788
ENSG00000118246,FASTKD2,11,-1.3409,20,-0.5158,32,0.37524,36,0.50299,22,-0.3864
ENSG00000118263,KLF7,105,1.63335,32,-0.3890,40,-0.0222,28,-0.6200,26,-0.7523
ENSG00000118260,CREB1,37,0.48025,42,0.69977,28,0.06415,20,-0.5660,22,-0.4168
ENSG00000178385,PLEKHM3,0,-5.4940,18,-0.7372,44,1.25813,29,-0.0017,17,-0.8654
ENSG00000188674,C2orf80,1,-5.1719,9,-2.8714,107,1.60470,68,0.10775,32,-1.1690
ENSG00000138413,IDH1,1,-3.5358,18,0.38357,12,-0.3189,17,0.32571,20,0.61616
ENSG00000115020,PIKFYVE,3,-3.1458,19,-0.5003,30,0.36056,34,0.47901,25,-0.0439
ENSG00000078018,MAP2,523,-0.6393,115,-2.8988,791,0.01667,1226,0.85964,801,0.03477
ENSG00000144406,UNC80,84,0.31564,20,-1.8703,91,0.74392,56,-0.3605,54,-0.4082
ENSG00000197713,RPE,0,-5.0739,28,0.52825,28,0.82192,14,-0.6251,18,-0.2057
ENSG00000115365,LANCL1,30,-2.0839,73,-0.7381,173,1.10889,94,-0.3867,95,-0.3742
ENSG00000178568,ERBB4,28,-0.9802,45,-0.2719,70,0.72549,61,0.24549,29,-1.0242
ENSG00000144451,SPAG16,96,1.10485,82,0.82381,36,-0.6851,37,-0.4961,49,-0.0080
ENSG00000138363,ATIC,54,0.46820,56,0.53303,41,0.04166,33,-0.3393,32,-0.4322
ENSG00000115414,FN1,34,-0.8849,436,4.52485,12,-2.9048,14,-2.3103,28,-1.2587
ENSG00000079246,XRCC5,58,-0.7190,135,0.63398,102,0.26631,99,0.14255,58,-0.7627
ENSG00000260804,LINC01963,0,-5.6543,13,-1.3009,45,0.94794,36,0.20537,27,-0.3047
ENSG00000144583,MARCH4,5,-1.9668,15,-0.4898,27,0.73947,26,0.42173,12,-0.8551
ENSG00000197756,RPL37A,2012,-0.2324,4482,1.10069,1320,-1.1844,1883,-0.3740,3874,0.99559
ENSG00000115461,IGFBP5,109,-0.3114,816,3.83578,60,-1.5800,21,-2.9227,60,-1.3342
ENSG00000163466,ARPC2,243,0.65855,155,-0.0765,190,0.38976,141,-0.2567,94,-0.9270
ENSG00000127837,AAMP,37,-0.8520,57,-0.1991,80,0.55262,62,-0.0619,53,-0.3272
ENSG00000127838,PNKD,44,-1.4510,105,-0.1296,119,0.09407,132,0.26657,127,0.18907
ENSG00000135926,TMBIM1,17,-1.0560,128,2.36081,14,-1.7194,43,0.38073,30,-0.2672
ENSG00000144579,CTDSP1,40,0.73463,82,2.09887,7,-2.4149,30,0.31208,22,-0.2520
ENSG00000144580,CNOT9,2,-3.1674,19,-0.3724,34,0.97532,20,-0.2728,20,-0.2869
ENSG00000171450,CDK5R2,90,-0.5656,16,-3.1290,164,0.62174,175,0.57245,90,-0.6159
ENSG00000144567,RETREG2,222,0.07257,82,-1.4623,295,0.91920,167,-0.4182,150,-0.6026
ENSG00000158552,ZFAND2B,1,-3.8935,23,-0.0785,32,0.75351,28,0.24431,17,-0.6221
ENSG00000115657,ABCB6,8,-1.6591,35,0.49053,32,0.53682,21,-0.3417,22,-0.2414
ENSG00000198925,ATG9A,2,-4.6553,71,0.17353,85,0.76171,73,0.23537,40,-0.7905
ENSG00000115661,STK16,10,-1.1387,8,-1.3999,20,-0.0599,28,0.52093,27,0.47195
ENSG00000127824,TUBA4A,133,-1.0870,48,-2.6017,440,1.52513,207,-0.4469,160,-0.8749
ENSG00000135924,DNAJB2,49,-1.6902,131,-0.1927,163,0.24300,141,-0.0878,183,0.38918
ENSG00000054356,PTPRN,132,-0.8625,49,-2.3554,365,1.37717,194,-0.2995,136,-0.8964
ENSG00000072195,SPEG,45,0.82712,21,-0.3554,29,0.19873,23,-0.2475,20,-0.5251
ENSG00000123989,CHPF,44,-1.1919,185,1.10456,123,0.67421,67,-0.6209,50,-1.0841
ENSG00000188760,TMEM198,0,-5.4700,7,-2.0578,43,1.38216,28,0.06559,17,-0.7501
ENSG00000124006,OBSL1,60,0.19066,78,0.62867,50,-0.1643,48,-0.1787,50,-0.1206
ENSG00000114923,SLC4A3,39,-1.0855,38,-1.1434,110,0.89468,89,0.20740,49,-0.8087
ENSG00000116106,EPHA4,4,-4.4615,11,-3.0630,159,2.04515,71,-0.3551,37,-1.4295
ENSG00000267034,AC010980.1,0,-4.7667,0,-4.8080,28,1.66414,9,-0.9918,17,0.01405
ENSG00000163082,SGPP2,1,-4.6363,17,-0.6568,44,1.54885,29,0.18047,6,-2.3140
ENSG00000116120,FARSB,12,-2.4879,28,-1.2736,106,1.54503,55,-0.2525,33,-1.1271
ENSG00000123983,ACSL3,120,-0.3409,122,-0.3265,207,0.90084,149,-0.0071,63,-1.4425
ENSG00000171951,SCG2,213,0.39974,94,-0.8914,251,1.17823,111,-0.7034,67,-1.5008
ENSG00000085449,WDFY1,0,-5.4660,36,0.29189,46,1.17540,17,-0.9281,24,-0.3846
ENSG00000135900,MRPL44,9,-1.9123,10,-1.7550,52,1.28822,33,-0.0485,21,-0.8036
ENSG00000135919,SERPINE2,43,-2.1278,247,0.56466,143,-0.4493,327,1.25164,116,-0.7064
ENSG00000036257,CUL3,6,-3.4829,49,-0.4612,101,1.28673,61,-0.1075,35,-1.0477
ENSG00000135905,DOCK10,22,0.02352,50,1.38887,15,-0.7824,12,-0.9449,31,0.62938
ENSG00000168958,MFF,37,-1.3823,99,0.14701,107,0.42002,90,0.00128,80,-0.2074
ENSG00000173744,AGFG1,60,0.23866,43,-0.2999,61,0.41079,59,0.23211,27,-1.0996
ENSG00000153820,SPHKAP,21,-1.6005,9,-2.7381,112,2.14741,43,-0.5544,16,-2.0823
ENSG00000153823,PID1,8,-2.4063,44,0.19981,58,1.09535,29,-0.5115,25,-0.7481
ENSG00000187957,DNER,185,-0.4451,305,0.35691,330,0.80547,187,-0.4734,134,-1.0274
ENSG00000153827,TRIP12,87,0.40216,50,-0.4872,82,0.46771,56,-0.3453,53,-0.4532
ENSG00000163053,SLC16A14,40,0.68696,5,-2.3863,41,1.29478,16,-0.8249,11,-1.4618
ENSG00000135932,CAB39,73,-0.4563,48,-1.1181,148,1.17901,76,-0.4505,59,-0.8712
ENSG00000135916,ITM2C,608,-0.3691,1258,0.81757,629,-0.4524,1098,0.68022,551,-0.5783
ENSG00000204128,C2orf72,19,-1.3156,15,-1.7287,41,-0.2803,93,1.40528,40,-0.2666
ENSG00000173692,PSMD1,60,-1.0555,51,-1.2890,183,1.25835,96,-0.3636,76,-0.7622
ENSG00000115053,NCL,217,0.22899,227,0.30074,191,0.03222,162,-0.2706,177,-0.1168
ENSG00000187514,PTMA,1047,0.68788,1546,1.37889,429,-1.0091,443,-0.7605,850,0.38873
ENSG00000156973,PDE6D,2,-3.3548,31,0.30867,31,0.42843,31,0.30542,20,-0.3992
ENSG00000144524,COPS7B,24,-0.0639,22,-0.1938,26,0.12013,31,0.39957,18,-0.5339
ENSG00000135930,EIF4E2,54,0.48186,39,-0.0648,46,0.35102,33,-0.3463,29,-0.5509
ENSG00000115468,EFHD1,8,-3.0459,92,0.67983,26,-1.6930,79,0.47290,124,1.45756
ENSG00000204120,GIGYF2,18,-1.1005,67,0.99287,41,0.25377,38,0.03862,22,-0.8409
ENSG00000182600,SNORC,38,-1.4671,521,3.26979,27,-2.4655,57,-0.9647,112,0.19760
ENSG00000066248,NGEF,90,0.35561,13,-2.6116,103,0.98140,37,-1.1405,68,-0.1149
ENSG00000085978,ATG16L1,14,-0.5271,16,-0.2792,27,0.81472,14,-0.5588,16,-0.3953
ENSG00000077044,DGKD,0,-5.0220,11,-0.8808,32,1.41764,17,-0.2674,12,-0.7773
ENSG00000188042,ARL4C,42,-0.6953,55,-0.2732,92,0.95497,57,-0.2178,36,-1.0031
ENSG00000157985,AGAP1,44,-0.6947,45,-0.6488,59,-0.3401,78,0.24439,102,0.75096
ENSG00000132321,IQCA1,10,-1.2890,24,0.02493,18,-0.5861,37,0.90175,27,0.24897
ENSG00000198612,COPS8,45,-1.4760,75,-0.7226,159,0.77672,131,0.18240,86,-0.5677
ENSG00000124831,LRRFIP1,49,-0.0639,57,0.17197,65,0.63267,47,-0.1489,25,-1.1633
ENSG00000132329,RAMP1,122,-0.4423,205,0.39224,126,-0.5580,274,1.04305,117,-0.5544
ENSG00000184182,UBE2F,20,-1.2652,38,-0.3036,54,0.38558,53,0.24869,42,-0.2001
ENSG00000132323,ILKAP,64,0.86587,39,0.03477,46,0.50775,24,-0.7398,21,-0.9785
ENSG00000144485,HES6,27,-0.6386,50,0.33608,37,-0.2414,46,0.23797,45,0.19155
ENSG00000132326,PER2,0,-4.7868,7,-1.2736,28,1.29954,23,0.52509,5,-1.8200
ENSG00000204104,TRAF3IP1,17,-0.2833,11,-1.0084,26,0.60745,21,0.00511,16,-0.3973
ENSG00000065802,ASB1,20,-0.6268,27,-0.2203,32,0.08672,33,0.13532,33,0.13901
ENSG00000068024,HDAC4,0,-4.7433,35,1.13373,17,-0.0291,17,-0.0340,18,0.07490
ENSG00000130414,NDUFA10,89,-0.3033,57,-0.9668,144,0.78314,99,-0.1388,77,-0.5683
ENSG00000172428,COPS9,474,-0.1989,357,-0.6416,514,-0.1037,662,0.38603,581,0.14143
ENSG00000063660,GPC1,79,-0.6287,109,-0.1196,126,0.17653,161,0.58415,81,-0.6445
ENSG00000188542,DUSP28,8,-0.9607,14,-0.1983,17,0.13054,22,0.62583,12,-0.4201
ENSG00000142327,RNPEPL1,19,-0.0384,33,0.84632,14,-0.6895,21,0.14091,22,0.23485
ENSG00000142330,CAPN10,0,-4.8670,34,1.06306,14,-0.4375,24,0.60548,18,0.02119
ENSG00000130294,KIF1A,425,-0.0737,179,-1.4026,512,0.35711,441,-0.0137,456,0.04549
ENSG00000122085,MTERF4,16,-0.3599,12,-0.8027,23,0.27753,21,0.08128,21,0.03886
ENSG00000115685,PPP1R7,80,-0.4533,55,-1.0047,139,0.72476,104,-0.0346,81,-0.4790
ENSG00000115677,HDLBP,151,0.23356,154,0.26422,143,0.21914,127,-0.0529,88,-0.6724
ENSG00000168385,SEPTIN2,133,-0.1265,317,1.34331,80,-1.2110,158,0.17541,176,0.36810
ENSG00000115694,STK25,119,-0.2060,85,-0.7140,170,0.60556,129,-0.0856,104,-0.4526
ENSG00000176720,BOK,2,-3.4774,61,1.25901,21,-0.6464,12,-1.4404,57,1.39717
ENSG00000176946,THAP4,5,-2.8484,30,-0.1825,50,1.11205,29,-0.2801,23,-0.6850
ENSG00000168397,ATG4B,33,-0.4623,34,-0.4036,56,0.64747,40,-0.1574,34,-0.4583
ENSG00000168395,ING5,1,-3.9330,19,-0.1987,25,0.32140,20,-0.2027,30,0.57671
ENSG00000180902,D2HGDH,0,-4.6910,10,-0.6001,18,0.36910,21,0.57308,15,-0.0578
ENSG00000188011,RTP5,3,-3.2132,21,-0.5086,48,1.45889,29,-0.0389,10,-1.6659
ENSG00000134121,CHL1,61,-1.8967,71,-1.6516,350,1.57256,165,-0.4230,121,-0.9446
ENSG00000144619,CNTN4,3,-2.4324,15,-0.2126,27,1.32979,11,-0.7620,12,-0.6480
ENSG00000113851,CRBN,66,0.00587,34,-0.9956,79,0.47916,56,-0.2730,63,-0.0570
ENSG00000144455,SUMF1,0,-4.4968,24,0.86856,19,0.76866,12,-0.2775,8,-0.8249
ENSG00000175928,LRRN1,0,-4.9534,19,-0.0008,21,0.20736,34,1.08843,11,-0.9518
ENSG00000150995,ITPR1,57,-0.2129,17,-2.0385,101,1.27136,48,-0.5337,40,-0.8448
ENSG00000134107,BHLHE40,41,-0.4924,85,0.69517,69,0.53733,58,0.06323,21,-1.6145
ENSG00000134108,ARL8B,92,-0.8398,84,-0.9685,232,1.09723,137,-0.2449,99,-0.7973
ENSG00000196277,GRM7,4,-3.0348,1,-4.9271,65,2.28414,31,-0.1543,5,-2.7848
ENSG00000196220,SRGAP3,51,-0.2855,25,-1.3723,87,0.95483,61,-0.0244,35,-0.9545
ENSG00000206573,THUMPD3-AS1,8,-1.2412,25,0.50742,24,0.74233,12,-0.7022,14,-0.4109
ENSG00000134077,THUMPD3,30,0.29757,10,-1.4067,32,0.58395,23,-0.1760,20,-0.4072
ENSG00000168137,SETD5,4,-2.4714,12,-0.9463,27,0.39422,23,0.00729,30,0.47622
ENSG00000156959,LHFPL4,8,-2.0210,8,-2.0729,52,1.45324,25,-0.4337,23,-0.5556
ENSG00000163719,MTMR14,14,-0.4399,10,-0.9411,23,0.60403,16,-0.2180,17,-0.0978
ENSG00000134072,CAMK1,12,-2.4420,35,-0.8004,85,0.97769,52,-0.2289,52,-0.2216
ENSG00000171148,TADA3,122,0.34019,69,-0.5606,105,0.13514,111,0.20012,80,-0.3834
ENSG00000241553,ARPC4,84,-0.6383,74,-0.8247,162,0.65908,136,0.14128,91,-0.5555
ENSG00000156990,RPUSD3,11,-1.2541,2,-3.4263,41,1.42323,27,0.10648,11,-1.3050
ENSG00000171135,JAGN1,23,-0.4067,29,-0.0289,38,0.64870,25,-0.2790,21,-0.5881
ENSG00000163703,CRELD1,26,-1.1274,29,-0.9594,81,1.13679,47,-0.2318,34,-0.7739
ENSG00000163704,PRRT3,31,-0.2938,9,-2.0539,54,1.06018,32,-0.2802,26,-0.6369
ENSG00000125037,EMC3,55,-0.2745,46,-0.5631,85,0.67642,62,-0.1166,47,-0.5866
ENSG00000254999,BRK1,55,-1.6074,123,-0.3789,193,0.55867,167,0.12057,138,-0.2176
ENSG00000157014,TATDN2,10,-1.6763,26,-0.2094,34,0.26097,36,0.33963,29,-0.0518
ENSG00000157020,SEC13,12,-1.5580,46,0.47665,38,0.24814,33,-0.0697,33,-0.0413
ENSG00000157087,ATP2B2,112,-1.0095,27,-3.0794,349,1.49368,183,-0.2725,118,-1.0046
ENSG00000157103,SLC6A1,28,-3.3116,515,1.16772,300,0.38901,267,0.06737,149,-0.9369
