Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000115317,HTRA2,34,0.18612,1,-4.4297,36,0.24799,34,0.21568,32,0.21424
ENSG00000135622,SEMA4F,12,-1.4957,1,-4.4908,17,-0.9229,67,1.45694,31,-0.0762
ENSG00000115350,POLE4,76,-0.3519,74,-0.3799,118,0.34598,76,-0.3703,104,0.30104
ENSG00000115364,MRPL19,31,0.07682,27,-0.1575,17,-0.8355,27,-0.1219,32,0.31998
ENSG00000176204,LRRTM4,4,-3.1983,36,0.12031,14,-1.3450,70,1.44312,29,-0.3978
ENSG00000066032,CTNNA2,104,-0.6345,41,-2.0187,170,0.13100,206,0.50175,166,0.18701
ENSG00000162951,LRRTM1,10,-2.5386,5,-3.5059,34,-0.8064,110,1.24249,61,0.17698
ENSG00000163541,SUCLG1,93,0.16071,78,-0.1050,58,-0.5761,88,0.07681,86,0.09457
ENSG00000034510,TMSB10,1705,-1.1327,3410,-0.0658,2670,-0.4487,3932,0.17961,3910,0.32092
ENSG00000176407,KCMF1,38,-0.6234,43,-0.4056,44,-0.3993,56,-0.0183,64,0.43372
ENSG00000152291,TGOLN2,81,-0.8970,253,0.91106,84,-0.8498,164,0.21856,142,-0.0738
ENSG00000042445,RETSAT,42,0.85894,0,-4.9267,23,-0.1225,24,-0.0115,26,0.19336
ENSG00000042493,CAPG,58,1.57638,34,0.65963,49,1.28934,5,-2.2305,16,-0.8947
ENSG00000168906,MAT2A,140,0.79095,29,-1.6502,74,-0.2415,84,-0.0422,89,0.12087
ENSG00000115486,GGCX,44,0.73883,22,-0.3835,17,-0.7297,29,0.09124,27,-0.0462
ENSG00000168899,VAMP5,194,3.06496,21,-0.9179,51,0.44035,17,-1.3056,20,-1.5395
ENSG00000168894,RNF181,146,0.68071,129,0.47930,115,0.28950,84,-0.2250,83,-0.4315
ENSG00000168883,USP39,26,0.37394,7,-1.5654,9,-1.1919,30,0.70984,20,-0.0079
ENSG00000115525,ST3GAL5,36,-1.3345,93,0.11425,69,-0.3458,128,0.72645,83,-0.1336
ENSG00000068654,POLR1A,8,-0.7309,0,-4.0853,11,-0.2774,12,-0.1983,17,0.95147
ENSG00000132300,PTCD3,55,0.09720,82,0.75005,40,-0.3713,45,-0.2341,50,-0.0970
ENSG00000132305,IMMT,31,-1.3806,99,0.42459,50,-0.6521,87,0.23685,80,0.18680
ENSG00000132313,MRPL35,20,-1.0598,1,-5.3351,38,-0.0641,58,0.70789,44,0.31075
ENSG00000068615,REEP1,24,-2.0094,24,-1.9981,54,-0.8002,112,0.36561,113,0.78780
ENSG00000115548,KDM3A,25,0.36783,17,-0.2708,26,0.43001,29,0.66305,16,-0.6687
ENSG00000115561,CHMP3,111,-0.3985,131,-0.1402,114,-0.3566,188,0.49967,140,-0.0620
ENSG00000239305,RNF103,26,-0.9445,16,-1.6654,32,-0.6593,61,0.40766,57,0.52233
ENSG00000153561,RMND5A,16,-1.7716,38,-0.4908,45,-0.2258,55,0.10871,60,0.52364
ENSG00000222041,CYTOR,11,-1.6276,33,-0.0037,26,-0.3914,55,0.93801,31,-0.2139
ENSG00000172086,KRCC1,42,1.90475,2,-2.5309,12,-0.1838,13,-0.0517,11,-0.5344
ENSG00000144115,THNSL2,23,0.24498,14,-0.5075,22,0.20449,17,-0.1846,20,0.09341
ENSG00000172005,MAL,201,1.68808,27,-1.5396,83,0.16990,31,-1.4278,75,0.00101
ENSG00000144029,MRPS5,53,0.53292,14,-1.5054,37,-0.0424,44,0.25706,38,-0.0245
ENSG00000115041,KCNIP3,19,-0.9841,16,-1.2167,33,-0.1330,47,0.48356,39,0.26207
ENSG00000115042,FAHD2A,43,0.32943,43,0.34613,30,-0.2293,41,0.29170,31,-0.3603
ENSG00000084090,STARD7,185,0.12837,179,0.07800,144,-0.2683,214,0.41387,156,-0.2578
ENSG00000135956,TMEM127,42,-0.5491,4,-3.7933,37,-0.7547,66,0.16607,74,0.78054
ENSG00000144021,CIAO1,69,-0.3502,48,-0.9201,44,-1.0349,114,0.48637,94,0.28071
ENSG00000144028,SNRNP200,76,0.35441,45,-0.4627,62,0.03532,72,0.30660,57,-0.2027
ENSG00000114982,KANSL3,15,-0.3672,25,0.38180,15,-0.4489,16,-0.3373,21,0.29155
ENSG00000114988,LMAN2L,11,-0.1490,0,-4.0244,10,-0.3111,13,0.03796,15,0.63522
ENSG00000213337,ANKRD39,13,-1.2195,1,-4.6711,27,-0.0455,45,0.85197,30,0.20445
ENSG00000168758,SEMA4C,31,1.20273,0,-4.1499,7,-1.0200,14,-0.0992,16,0.25306
ENSG00000144199,FAHD2B,38,0.20074,31,-0.1372,32,-0.0863,47,0.60732,29,-0.4099
ENSG00000135940,COX5B,746,-0.2295,830,-0.0608,1246,0.59609,953,0.17820,793,-0.2532
ENSG00000115073,ACTR1B,50,-0.6963,47,-0.7990,48,-0.7757,111,0.61596,84,0.19249
ENSG00000075568,TMEM131,47,0.04283,103,1.35314,19,-1.3385,51,0.18588,39,-0.4751
ENSG00000040933,INPP4A,27,-1.4131,70,0.04396,46,-0.6058,80,0.29844,74,0.28630
ENSG00000183513,COA5,62,-0.0945,94,0.58694,79,0.30286,54,-0.3189,63,-0.1316
ENSG00000115446,UNC50,42,0.03721,75,1.00371,43,0.09839,42,0.06929,34,-0.5284
ENSG00000071073,MGAT4A,20,-0.8938,42,0.23734,16,-1.2450,36,0.01441,41,0.44132
ENSG00000196872,KIAA1211L,16,-2.3824,28,-1.5384,53,-0.5836,156,1.38174,73,-0.1554
ENSG00000158411,MITD1,24,0.88782,20,0.57495,16,0.24055,23,0.91688,8,-1.3972
ENSG00000185414,MRPL30,14,-1.2533,22,-0.5888,37,0.21590,28,-0.2311,37,0.53056
ENSG00000115514,TXNDC9,22,-0.1624,1,-4.3009,26,0.05610,28,0.21366,28,0.40576
ENSG00000158417,EIF5B,131,0.61078,116,0.41263,62,-0.5771,86,-0.0747,84,-0.1880
ENSG00000135945,REV1,22,0.15195,39,1.07120,12,-0.7942,21,0.05040,18,-0.3509
ENSG00000144218,AFF3,9,-1.9061,15,-1.1947,29,-0.1411,30,-0.1002,40,0.80660
ENSG00000170500,LONRF2,45,-2.2224,109,-0.9260,126,-0.7087,292,0.71656,220,0.34527
ENSG00000115526,CHST10,37,0.19699,16,-1.1049,35,0.12101,42,0.44416,31,-0.1331
ENSG00000115539,PDCL3,33,1.10879,6,-1.6109,14,-0.3047,20,0.26031,16,-0.2296
ENSG00000170485,NPAS2,23,-0.6787,32,-0.1694,18,-1.0267,34,-0.0998,42,0.57338
ENSG00000071082,RPL31,1759,0.62949,1302,0.13876,1414,0.27128,773,-0.7354,1185,-0.0235
ENSG00000158435,CNOT11,14,-0.1500,7,-1.1379,5,-1.7039,23,0.74096,16,0.16285
ENSG00000163162,RNF149,26,0.08880,16,-0.6218,15,-0.6924,32,0.52834,24,-0.0208
ENSG00000175874,CREG2,23,-3.9812,204,-0.7757,205,-0.7740,550,0.92493,363,0.24154
ENSG00000071054,MAP4K4,142,0.92494,89,0.15686,77,-0.0767,39,-1.1990,84,0.11581
ENSG00000233639,PANTR1,46,0.73584,0,-5.2153,48,0.78210,18,-0.8242,32,0.29977
ENSG00000198914,POU3F3,66,0.68318,27,-0.7146,75,0.90227,23,-1.0531,44,0.02654
ENSG00000135972,MRPS9,18,-0.7502,52,0.90412,23,-0.4276,42,0.61091,25,-0.4731
ENSG00000135966,TGFBRAP1,15,-0.5947,27,0.33325,13,-0.7658,24,0.16476,23,0.14968
ENSG00000135974,C2orf49,31,1.04860,13,-0.3244,16,0.03282,10,-0.7260,16,-0.0119
ENSG00000115641,FHL2,7,-1.3674,0,-4.4658,8,-1.1274,34,1.27743,18,0.11021
ENSG00000071051,NCK2,16,-1.3324,42,0.12773,33,-0.2482,34,-0.2190,44,0.47602
ENSG00000115652,UXS1,36,0.25030,56,0.99760,18,-0.7575,44,0.67209,23,-0.7886
ENSG00000144057,ST6GAL2,10,-1.4516,32,0.23581,16,-0.8315,27,-0.0421,32,0.49648
ENSG00000135968,GCC2,38,-1.4873,203,1.13903,44,-1.2960,83,-0.3535,112,0.30866
ENSG00000153201,RANBP2,55,-0.3639,8,-3.1423,37,-0.9475,99,0.66238,77,0.36540
ENSG00000175701,MTLN,107,-0.5399,218,0.58981,161,0.09540,163,0.13492,142,-0.1928
ENSG00000175772,LINC01106,0,-8.3043,11,-0.7003,5,-1.6854,19,0.22816,22,0.99401
ENSG00000172965,MIR4435-2HG,7,-1.2639,27,0.89552,14,-0.2068,26,0.94858,12,-0.7092
ENSG00000153107,ANAPC1,17,-0.4795,1,-3.8528,19,-0.3021,23,-0.0059,29,0.75852
ENSG00000153208,MERTK,16,0.04580,5,-1.7373,23,0.66577,5,-1.7607,19,0.81684
ENSG00000144161,ZC3H8,9,-0.8249,35,1.29556,11,-0.5383,15,-0.1263,15,-0.1712
ENSG00000188177,ZC3H6,50,0.22078,92,1.24956,36,-0.3060,32,-0.4986,39,-0.3046
ENSG00000114999,TTL,37,-0.8529,74,0.19125,49,-0.4493,92,0.62991,62,-0.1421
ENSG00000125611,CHCHD5,102,0.93616,7,-3.0919,89,0.71365,41,-0.5848,59,0.07240
ENSG00000144136,SLC20A1,17,-1.6831,23,-1.2156,27,-0.9439,42,-0.3179,68,1.15590
ENSG00000189223,PAX8-AS1,17,-0.4038,21,-0.0965,19,-0.2090,17,-0.3943,25,0.44291
ENSG00000144134,RABL2A,9,-0.8446,1,-3.3867,11,-0.5129,21,0.51254,19,0.51461
ENSG00000115084,SLC35F5,21,-0.3681,48,0.90608,10,-1.4655,19,-0.6240,31,0.37810
ENSG00000115091,ACTR3,65,-0.3910,31,-1.4818,58,-0.5627,100,0.32987,93,0.39957
ENSG00000175497,DPP10,34,-0.8391,26,-1.2767,24,-1.3578,69,0.26780,72,0.68618
ENSG00000235026,DPP10-AS1,1,-4.1294,49,1.48683,13,-0.5936,17,-0.2538,20,0.06242
ENSG00000088205,DDX18,38,0.06816,37,0.00599,29,-0.3710,35,-0.0456,38,0.11377
ENSG00000125633,CCDC93,12,-0.1651,1,-3.3033,12,-0.1878,14,0.00936,16,0.59590
ENSG00000125629,INSIG2,18,-0.8355,1,-4.7958,26,-0.2940,61,1.26631,30,-0.1498
ENSG00000144119,C1QL2,3,-3.0238,0,-4.9514,33,0.41403,30,0.26724,31,0.66854
ENSG00000155368,DBI,1233,2.02355,174,-1.2271,707,0.99210,212,-1.0028,287,-0.8225
ENSG00000088179,PTPN4,18,-1.5193,36,-0.4336,39,-0.3304,50,0.06036,56,0.53932
ENSG00000115109,EPB41L5,27,1.02890,0,-4.2083,26,0.93971,9,-0.7325,14,0.00459
ENSG00000226479,TMEM185B,20,0.18885,16,-0.1137,10,-0.7813,18,0.00800,18,0.17570
ENSG00000144118,RALB,32,-1.0163,120,1.08315,45,-0.5141,42,-0.6627,67,0.25927
ENSG00000074054,CLASP1,17,-2.1821,47,-0.7010,49,-0.6601,84,0.20891,90,0.67222
ENSG00000155438,NIFK,39,0.77268,1,-4.7284,27,0.15484,32,0.49359,23,-0.1947
ENSG00000211460,TSN,56,-0.3143,50,-0.4788,55,-0.3436,78,0.23654,72,0.19122
ENSG00000136717,BIN1,177,0.09219,58,-1.5982,140,-0.2707,210,0.41286,173,0.12505
ENSG00000163161,ERCC3,15,-0.7892,18,-0.4974,19,-0.4351,37,0.65790,26,0.03045
ENSG00000169967,MAP3K2,41,0.73187,14,-0.9277,17,-0.6276,30,0.26593,25,-0.0550
ENSG00000163166,IWS1,42,0.87837,16,-0.6743,25,0.01965,24,-0.0343,23,-0.1740
ENSG00000136709,WDR33,45,0.22495,3,-3.5833,39,-0.0129,48,0.34527,42,0.18344
ENSG00000144231,POLR2D,21,0.07063,0,-4.7099,12,-0.7758,27,0.46424,23,0.39039
ENSG00000136715,SAP130,12,-0.5577,0,-4.2932,12,-0.5537,19,0.15749,21,0.75153
ENSG00000136731,UGGT1,13,-1.0956,71,1.61983,11,-1.3608,25,-0.1620,26,-0.1646
ENSG00000136720,HS6ST1,65,-0.4639,29,-1.6544,81,-0.1378,107,0.35772,96,0.30183
ENSG00000136699,SMPD4,49,0.29066,26,-0.6897,19,-1.1625,40,-0.0065,45,0.37456
ENSG00000152082,MZT2B,575,-0.0900,676,0.16613,784,0.40671,557,-0.1560,592,-0.0902
ENSG00000136710,CCDC115,51,-0.0159,11,-2.2410,48,-0.1287,57,0.15608,58,0.36421
ENSG00000136718,IMP4,47,-0.4403,17,-1.9349,55,-0.1736,51,-0.3302,77,0.78636
ENSG00000072135,PTPN18,36,0.63230,5,-2.2994,32,0.46253,21,-0.2390,25,0.12199
ENSG00000178171,AMER3,8,-1.2153,13,-0.5621,6,-1.7511,24,0.42654,22,0.54485
ENSG00000136002,ARHGEF4,155,-0.2514,253,0.53590,210,0.23624,185,0.03031,168,-0.2310
ENSG00000152102,FAM168B,61,-1.4041,117,-0.4207,115,-0.4473,200,0.48302,165,0.25472
ENSG00000115762,PLEKHB2,78,-1.6554,215,-0.1224,148,-0.7052,260,0.20260,266,0.46570
ENSG00000173272,MZT2A,173,-0.6127,227,-0.1896,281,0.14340,289,0.21006,261,0.05011
ENSG00000150551,LYPD1,14,-0.9861,5,-2.4225,53,1.08633,18,-0.6699,32,0.54163
ENSG00000152127,MGAT5,30,-0.6458,89,1.10851,29,-0.7036,41,-0.1673,45,-0.0345
ENSG00000152128,TMEM163,4,-2.3174,0,-4.8211,16,-0.4843,32,0.64935,27,0.64041
ENSG00000082258,CCNT2,19,-0.7389,17,-0.9365,18,-0.8847,33,0.04857,38,0.66544
ENSG00000115839,RAB3GAP1,43,-1.0679,80,-0.1300,73,-0.2787,82,-0.1134,100,0.46887
ENSG00000048991,R3HDM1,23,-2.2787,180,0.90506,61,-0.8223,106,0.04513,111,0.21470
ENSG00000144224,UBXN4,95,0.48815,114,0.77976,56,-0.3666,66,-0.0986,63,-0.3402
ENSG00000076003,MCM6,11,-0.3369,0,-4.0116,14,0.05166,21,0.80947,14,0.00473
ENSG00000115866,DARS,106,0.82494,70,0.14246,62,-0.0419,55,-0.2551,59,-0.2364
ENSG00000150540,HNMT,69,2.30351,1,-3.4937,15,-0.2847,11,-0.8440,16,-0.4092
ENSG00000144228,SPOPL,14,-0.0207,9,-0.6989,11,-0.4530,9,-0.8168,18,0.77269
ENSG00000168702,LRP1B,7,-2.1894,42,0.40022,25,-0.3801,37,0.22205,35,0.23089
ENSG00000121964,GTDC1,25,-0.6044,20,-0.9674,31,-0.2976,36,-0.0620,44,0.56011
ENSG00000169554,ZEB2,122,0.45345,36,-1.4219,68,-0.4818,43,-1.2362,117,0.89510
ENSG00000121989,ACVR2A,11,-1.1430,0,-4.8595,17,-0.4829,28,0.37142,28,0.71444
ENSG00000115947,ORC4,36,-0.8796,38,-0.7921,46,-0.5013,99,0.79909,65,0.02080
ENSG00000204406,MBD5,20,0.23851,5,-1.7261,12,-0.5365,24,0.59568,17,0.02205
ENSG00000135999,EPC2,28,0.64142,0,-4.5606,18,-0.0307,21,0.21310,19,0.12506
ENSG00000168280,KIF5C,143,-1.4879,398,0.08105,315,-0.2863,364,-0.0683,429,0.43871
ENSG00000168288,MMADHC,33,-0.7189,23,-1.2415,49,-0.1351,83,0.82217,52,-0.0513
ENSG00000115963,RND3,4,-2.6448,59,1.35211,3,-3.0048,21,-0.3647,30,0.45186
ENSG00000080345,RIF1,56,0.30786,38,-0.2897,25,-0.9387,59,0.44372,45,-0.0749
ENSG00000162980,ARL5A,74,0.66828,80,0.78490,43,-0.2236,50,0.03592,41,-0.5440
ENSG00000182389,CACNB4,30,-1.5432,89,0.12370,53,-0.6861,108,0.49194,86,0.15511
ENSG00000115145,STAM2,34,0.74732,23,0.09660,14,-0.6846,22,0.06560,20,-0.1914
ENSG00000157827,FMNL2,118,0.72468,75,-0.0221,74,-0.0253,41,-1.0124,80,0.20166
ENSG00000196504,PRPF40A,66,0.83502,94,1.46078,38,-0.0341,36,-0.1356,27,-0.9965
ENSG00000162989,KCNJ3,17,-2.3747,96,0.24990,38,-1.1929,106,0.45544,90,0.31804
ENSG00000153234,NR4A2,77,2.61900,30,0.84387,2,-3.0369,11,-0.8642,11,-1.1787
ENSG00000115159,GPD2,23,-1.1267,34,-0.4982,53,0.16374,51,0.13982,52,0.27803
ENSG00000136541,ERMN,123,2.15598,57,0.73906,11,-1.8137,8,-2.2960,31,-0.3915
ENSG00000123612,ACVR1C,3,-2.4357,1,-3.6732,11,-0.4625,41,2.02201,12,-0.6577
ENSG00000115170,ACVR1,16,-0.0508,1,-3.6179,12,-0.4559,26,0.82939,17,0.04306
ENSG00000144283,PKP4,32,-1.1573,51,-0.4765,57,-0.2860,55,-0.3962,85,0.75720
ENSG00000123636,BAZ2B,90,1.68310,46,0.50311,32,-0.0703,23,-0.6209,26,-0.7311
ENSG00000136536,MARCH7,50,0.50711,19,-0.9965,21,-0.8720,44,0.32025,37,0.07806
ENSG00000241399,CD302,59,2.51621,0,-4.2154,20,0.47202,5,-1.5190,11,-0.6286
ENSG00000136560,TANK,33,0.43015,5,-2.3508,20,-0.3633,30,0.31631,26,0.16230
ENSG00000115233,PSMD14,52,-0.6988,113,0.50722,59,-0.5213,110,0.53428,77,-0.2115
ENSG00000136535,TBR1,7,-3.3276,25,-1.4928,15,-2.2482,62,-0.1495,96,1.46645
ENSG00000144290,SLC4A10,13,-3.2357,45,-1.4825,60,-1.0363,196,0.94767,132,0.37283
ENSG00000115271,GCA,36,0.14957,69,1.25637,21,-0.6367,27,-0.2800,29,-0.3080
ENSG00000153253,SCN3A,17,-1.9202,92,0.68236,51,-0.2690,61,0.01449,64,0.17915
ENSG00000136531,SCN2A,25,-3.5289,298,0.15792,120,-1.2364,381,0.63585,293,0.28389
ENSG00000178662,CSRNP3,12,-3.2186,107,0.05086,59,-0.8770,120,0.25939,120,0.52812
ENSG00000144285,SCN1A,10,-1.8855,2,-3.7736,18,-1.0091,28,-0.4065,50,1.52516
ENSG00000172318,B3GALT1,11,-0.3524,1,-3.8395,10,-0.3936,13,-0.0818,17,0.79905
ENSG00000198648,STK39,70,-0.0156,98,0.53547,49,-0.5685,66,-0.1051,71,0.02059
ENSG00000172292,CERS6,17,-2.1543,39,-0.9220,37,-0.9907,90,0.44587,84,0.61502
ENSG00000163093,BBS5,12,-0.2039,10,-0.5953,21,0.59798,12,-0.2387,15,0.13237
ENSG00000138398,PPIG,105,0.64133,30,-1.2992,58,-0.2985,62,-0.2200,76,0.26568
ENSG00000154479,CCDC173,50,1.67881,48,1.60646,16,-0.2047,15,-0.3435,10,-1.5186
ENSG00000213160,KLHL23,30,-0.1700,11,-1.6493,29,-0.2259,55,0.94086,31,-0.2071
ENSG00000138385,SSB,119,0.32464,82,-0.2663,64,-0.6403,116,0.32282,95,-0.0656
ENSG00000138382,METTL5,70,-0.0699,90,0.33921,64,-0.1936,83,0.22768,69,-0.1832
ENSG00000144357,UBR3,42,-1.0929,18,-2.3075,45,-0.9675,149,1.06790,89,0.13748
ENSG00000128683,GAD1,62,-1.8601,100,-1.1391,104,-1.0872,49,-2.3106,324,2.15016
ENSG00000115806,GORASP2,32,-0.3834,11,-1.9807,32,-0.4046,52,0.42801,46,0.34414
ENSG00000198586,TLK1,25,-1.4676,28,-1.3218,53,-0.3464,88,0.51991,74,0.39496
ENSG00000071967,CYBRD1,94,1.95912,17,-0.8949,42,0.50454,10,-1.7232,27,-0.3686
ENSG00000077380,DYNC1I2,178,0.79049,65,-0.8159,67,-0.7610,90,-0.3363,119,0.28234
ENSG00000115840,SLC25A12,15,-1.7735,31,-0.6779,38,-0.3739,57,0.28545,56,0.49238
ENSG00000128708,HAT1,18,0.34629,17,0.29945,16,0.19620,4,-1.8202,16,0.41654
ENSG00000144355,DLX1,24,-0.3522,5,-2.5873,35,0.23902,4,-3.0120,44,1.55135
ENSG00000091409,ITGA6,50,1.97733,3,-2.2477,16,0.04259,5,-1.8224,16,-0.0063
ENSG00000091428,RAPGEF4,58,-1.4422,69,-1.1884,129,-0.2408,92,-0.8268,202,1.19478
ENSG00000091436,MAP3K20,54,2.18964,23,0.65951,7,-1.1679,8,-1.0224,11,-0.7935
ENSG00000172845,SP3,29,0.09716,22,-0.3250,14,-0.9721,27,-0.0390,31,0.34064
ENSG00000138430,OLA1,54,-1.4902,75,-1.0006,83,-0.8502,208,0.68723,158,0.33367
ENSG00000138433,CIR1,65,0.65357,47,0.13638,34,-0.3773,50,0.23250,39,-0.3407
ENSG00000144306,SCRN3,20,0.80973,0,-3.8831,13,0.04793,17,0.61502,11,-0.2832
ENSG00000163328,GPR155,35,-1.3871,111,0.40378,51,-0.8160,84,-0.0525,97,0.41956
ENSG00000128656,CHN1,155,-3.2211,1119,-0.2790,783,-0.8293,2245,0.98527,1358,0.05243
ENSG00000115966,ATF2,36,-0.8909,52,-0.3329,42,-0.6491,79,0.38334,70,0.26571
ENSG00000154518,ATP5MC3,214,-0.5951,295,-0.0973,249,-0.3592,438,0.61619,302,-0.1126
ENSG00000144320,LNPK,26,-1.0109,85,0.83694,25,-1.0962,53,0.05952,53,0.13445
ENSG00000128654,MTX2,18,-2.3357,117,0.46471,39,-1.2349,136,0.82218,86,-0.0521
ENSG00000170144,HNRNPA3,207,0.08634,203,0.05880,146,-0.4559,202,0.05676,199,0.04975
ENSG00000116044,NFE2L2,120,1.53721,52,0.12935,62,0.39800,25,-1.0826,41,-0.4649
ENSG00000018510,AGPS,28,0.11240,0,-4.9198,16,-0.7800,23,-0.1883,33,0.83052
ENSG00000079156,OSBPL6,19,-0.6018,21,-0.4489,26,-0.1580,39,0.59851,28,-0.0554
ENSG00000180228,PRKRA,39,-0.8071,49,-0.4886,52,-0.3926,78,0.28783,73,0.29333
ENSG00000116095,PLEKHA3,19,-1.5542,6,-3.1195,30,-0.8666,52,-0.0157,70,1.12470
ENSG00000187231,SESTD1,34,0.29778,9,-1.6873,19,-0.5984,27,-0.0538,32,0.45626
ENSG00000144331,ZNF385B,8,-0.8514,0,-4.1500,7,-1.0863,10,-0.4528,19,1.37810
ENSG00000170035,UBE2E3,92,-0.3789,82,-0.5523,101,-0.2334,166,0.64043,114,-0.0950
ENSG00000162992,NEUROD1,1,-3.6543,77,2.30873,10,-1.0304,37,1.09020,11,-1.5340
ENSG00000138434,ITPRID2,73,0.64219,46,-0.0903,43,-0.1911,55,0.21133,44,-0.2978
ENSG00000115252,PDE1A,24,-2.0171,91,0.01433,32,-1.5714,166,1.16228,86,-0.1507
ENSG00000077232,DNAJC10,50,-0.2520,107,0.98178,31,-0.9870,62,0.10474,56,-0.1665
ENSG00000162998,FRZB,148,3.29935,74,1.72581,2,-3.6759,19,-0.5599,5,-3.1845
ENSG00000061676,NCKAP1,96,-1.7368,160,-0.9693,199,-0.6396,505,0.99237,305,0.05795
ENSG00000065548,ZC3H15,62,-1.4204,298,1.05849,93,-0.8115,185,0.30038,150,-0.1311
ENSG00000138448,ITGAV,105,0.40272,71,-0.2118,75,-0.1335,88,0.13577,78,-0.1245
ENSG00000144369,FAM171B,69,-1.5067,165,-0.1772,167,-0.1584,254,0.58574,187,0.04058
ENSG00000144366,GULP1,9,-1.0484,34,0.94392,5,-1.8569,28,0.69496,18,-0.2566
ENSG00000115368,WDR75,10,-0.3843,12,-0.0692,8,-0.7094,16,0.39006,13,0.07702
ENSG00000138381,ASNSD1,26,-0.0609,23,-0.2201,25,-0.1391,47,1.02733,22,-0.6198
ENSG00000128699,ORMDL1,50,-0.2121,48,-0.2783,36,-0.7306,78,0.56190,57,-0.0287
ENSG00000064933,PMS1,11,-0.5427,36,1.37372,2,-2.6956,18,0.19292,15,-0.1926
ENSG00000198130,HIBCH,39,0.48262,21,-0.4443,19,-0.6322,24,-0.3021,31,0.29570
ENSG00000151689,INPP1,56,1.11499,23,-0.2927,35,0.35640,30,0.09621,23,-0.6048
ENSG00000151690,MFSD6,27,-2.0226,26,-2.0448,51,-1.0940,146,0.64234,123,0.63028
ENSG00000138386,NAB1,42,1.08691,0,-4.7552,20,-0.0926,20,-0.0723,22,0.09012
ENSG00000115419,GLS,41,-2.5426,254,0.19010,115,-1.0319,332,0.72088,234,0.12020
ENSG00000115415,STAT1,42,-0.2214,46,-0.0898,28,-0.8433,58,0.32154,50,0.11407
ENSG00000144339,TMEFF2,29,-1.5399,32,-1.3906,52,-0.6790,104,0.46379,94,0.54607
ENSG00000196950,SLC39A10,35,-2.6751,86,-1.3522,102,-1.1027,294,0.63061,247,0.60741
ENSG00000138411,HECW2,4,-2.8046,11,-1.2379,10,-1.4538,23,-0.1880,36,1.29722
ENSG00000119041,GTF3C3,9,-1.1571,25,0.43647,16,-0.1917,27,0.70538,17,-0.3126
ENSG00000197121,PGAP1,30,-1.4166,72,-0.0825,36,-1.1444,119,0.84509,76,0.02076
ENSG00000115524,SF3B1,116,0.26231,114,0.22997,64,-0.6692,96,-0.0499,99,0.03841
ENSG00000115520,COQ10B,21,-0.8889,3,-3.7019,21,-0.9041,50,0.47750,46,0.65625
ENSG00000144381,HSPD1,198,0.35415,209,0.44674,135,-0.2470,154,-0.0544,149,-0.1895
ENSG00000115541,HSPE1,271,0.32449,131,-0.8049,262,0.27506,182,-0.3307,233,0.18174
ENSG00000115540,MOB4,36,-0.8755,11,-2.5789,43,-0.6241,70,0.15977,79,0.77204
ENSG00000162944,RFTN2,46,1.06891,35,0.58034,28,0.25476,6,-2.2515,24,-0.0006
ENSG00000115896,PLCL1,12,-0.8973,5,-2.0310,11,-1.0435,54,1.85724,17,-0.6527
ENSG00000119042,SATB2,9,-1.8608,48,0.63250,9,-1.8816,22,-0.6805,41,0.89670
ENSG00000225953,SATB2-AS1,0,-5.3788,19,0.43113,5,-1.6429,10,-0.5881,19,1.09225
ENSG00000178074,C2orf69,26,-0.7030,7,-2.6015,30,-0.4915,48,0.24417,50,0.63738
ENSG00000162972,MAIP1,17,0.18682,19,0.33398,18,0.22154,22,0.70136,12,-0.7523
ENSG00000196141,SPATS2L,63,-0.2185,106,0.60178,56,-0.4031,85,0.28479,67,-0.2298
ENSG00000082153,BZW1,100,-0.2214,117,0.01776,74,-0.6888,119,0.05233,124,0.22270
ENSG00000013441,CLK1,104,1.05634,65,0.27681,37,-0.6000,47,-0.2811,51,-0.2440
ENSG00000240344,PPIL3,23,0.70670,3,-2.4556,11,-0.4598,18,0.30785,15,0.07479
ENSG00000196290,NIF3L1,20,-0.1951,63,1.73511,16,-0.5580,32,0.60587,15,-1.1334
ENSG00000155744,FAM126B,24,-1.4237,31,-1.0258,43,-0.5164,65,0.13196,73,0.66880
ENSG00000119013,NDUFB3,159,-0.1884,107,-0.7919,218,0.31472,172,-0.0649,190,0.19601
ENSG00000003402,CFLAR,38,0.83702,49,1.24293,20,-0.2370,11,-1.1605,20,-0.3298
ENSG00000115993,TRAK2,29,-0.7427,54,0.22009,36,-0.4263,44,-0.0980,51,0.31045
ENSG00000082146,STRADB,15,-0.6693,62,1.61672,15,-0.7024,24,0.00885,20,-0.4623
ENSG00000155755,TMEM237,17,-0.9900,59,1.00607,16,-1.0106,28,-0.2594,34,0.20829
ENSG00000003393,ALS2,10,-1.6221,32,0.10774,15,-1.0231,37,0.39768,32,0.30937
ENSG00000116030,SUMO1,96,-0.8023,259,0.77185,115,-0.5322,188,0.27073,155,-0.1253
ENSG00000055044,NOP58,37,-0.0225,23,-0.7333,21,-0.8546,43,0.23069,41,0.28838
ENSG00000204217,BMPR2,69,-1.0197,81,-0.7819,87,-0.6706,189,0.62712,144,0.22283
