Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000182578,CSF1R,38,0.58756,8,-1.8185,14,-0.9589,13,-1.1694,27,0.00276,14,-0.9915,73,1.84250
ENSG00000011083,SLC6A7,8,-1.1392,19,0.14263,34,1.16406,34,1.17415,11,-0.7702,10,-0.7935,11,-0.7767
ENSG00000070808,CAMK2A,135,-0.6349,174,-0.2218,271,0.51307,322,0.81850,229,0.26481,151,-0.4513,88,-1.2821
ENSG00000070814,TCOF1,16,-0.8960,35,0.38681,32,0.21930,42,0.71359,30,0.16991,10,-1.5212,26,-0.0837
ENSG00000019582,CD74,444,2.07853,42,-1.9472,30,-2.4489,41,-1.9755,96,-0.7713,89,-0.8021,340,1.50368
ENSG00000164587,RPS14,2142,1.17518,754,-0.6046,624,-0.8998,686,-0.7533,1194,0.16505,1166,0.10022,1019,-0.1210
ENSG00000070614,NDST1,29,-0.2812,27,-0.3717,24,-0.5945,42,0.34662,30,-0.2210,61,0.98013,31,-0.1655
ENSG00000171992,SYNPO,72,-0.6302,80,-0.4671,129,0.32852,140,0.46542,133,0.44817,96,-0.1737,68,-0.7167
ENSG00000086589,RBM22,16,-1.2206,28,-0.3746,44,0.33713,40,0.19555,31,-0.2642,47,0.45926,49,0.50038
ENSG00000132912,DCTN4,43,-0.3412,51,-0.0459,80,0.70271,44,-0.2957,37,-0.6298,76,0.61520,54,0.03180
ENSG00000145901,TNIP1,31,0.11903,34,0.27929,29,0.01655,29,0.06218,26,-0.1675,18,-0.7460,35,0.35552
ENSG00000197043,ANXA6,207,0.22062,129,-0.5457,431,1.55882,207,0.21711,119,-0.7647,100,-0.9549,141,-0.4131
ENSG00000196743,GM2A,4,-2.7011,23,-0.1065,12,-1.1559,14,-0.8559,20,-0.3594,41,0.85944,63,1.69251
ENSG00000113140,SPARC,192,-0.3627,100,-1.3706,99,-1.3945,126,-1.0140,185,-0.4820,188,-0.3954,844,2.45604
ENSG00000177556,ATOX1,285,0.50438,232,0.15670,162,-0.4319,141,-0.6512,256,0.38341,211,-0.0020,147,-0.5821
ENSG00000145907,G3BP1,32,-0.3876,19,-1.1336,50,0.36987,49,0.32468,32,-0.4401,53,0.46731,55,0.52656
ENSG00000155511,GRIA1,121,-0.4540,455,1.93844,188,0.26467,147,-0.1472,106,-0.7428,90,-0.9199,70,-1.3040
ENSG00000164576,SAP30L,12,-0.8164,15,-0.5277,12,-0.9125,24,0.22820,18,-0.2870,32,0.67935,38,0.98281
ENSG00000155506,LARP1,77,-1.4288,225,0.25883,249,0.43276,371,1.14898,173,-0.1993,122,-0.7273,149,-0.4118
ENSG00000170271,FAXDC2,23,-0.9063,39,-0.0720,11,-1.9448,34,-0.2785,23,-1.0173,78,1.15321,93,1.48662
ENSG00000155508,CNOT8,22,-0.3570,14,-0.9950,53,1.16023,26,-0.0350,17,-0.8464,28,0.06213,40,0.64137
ENSG00000082515,MRPL22,60,0.70001,47,0.26885,40,0.03054,20,-1.1004,40,0.00319,39,-0.0139,32,-0.3523
ENSG00000155868,MED7,22,0.12729,33,0.80274,21,0.04562,14,-0.6137,17,-0.3523,14,-0.5578,26,0.37328
ENSG00000055163,CYFIP2,333,0.03221,354,0.13487,553,0.90930,378,0.24595,275,-0.3212,276,-0.2749,168,-1.0551
ENSG00000155858,LSM11,8,-1.5812,42,1.07976,30,0.50083,52,1.50300,16,-0.6453,5,-2.1602,10,-1.1751
ENSG00000113282,CLINT1,10,-1.5844,13,-1.1949,43,0.69926,49,0.94074,26,-0.1387,33,0.28089,25,-0.1794
ENSG00000145860,RNF145,81,-0.4489,147,0.53571,159,0.67606,174,0.84056,71,-0.7415,81,-0.4383,70,-0.6669
ENSG00000164332,UBLCP1,58,-0.3168,102,0.63619,112,0.79756,89,0.39613,41,-0.9400,52,-0.4814,66,-0.1028
ENSG00000170214,ADRA1B,31,0.67052,15,-0.4715,14,-0.6323,31,0.65182,15,-0.6002,32,0.74993,13,-0.7223
ENSG00000113312,TTC1,114,-0.0467,167,0.59468,127,0.12468,130,0.16675,103,-0.2477,103,-0.2092,93,-0.3802
ENSG00000170234,PWWP2A,5,-1.8305,7,-1.5610,13,-0.5395,42,1.43362,13,-0.6389,26,0.54250,30,0.79575
ENSG00000170231,FABP6,36,-0.1359,35,-0.1863,34,-0.2166,40,0.02192,57,0.77282,35,-0.1694,19,-1.1197
ENSG00000164609,SLU7,92,-0.2441,99,-0.1232,126,0.26681,199,1.07967,93,-0.2625,65,-0.7855,89,-0.3019
ENSG00000145864,GABRB2,26,-2.1738,189,1.00025,195,1.05807,146,0.53018,62,-0.9522,59,-0.9319,111,0.06691
ENSG00000022355,GABRA1,38,-2.1205,363,1.59441,300,1.21786,162,0.12392,91,-0.8976,66,-1.2960,91,-0.7972
ENSG00000113327,GABRG2,116,0.11413,176,0.83703,215,1.20496,87,-0.3574,94,-0.2623,50,-1.2059,33,-1.8186
ENSG00000113328,CCNG1,14,-0.2980,16,-0.0605,14,-0.3543,12,-0.4903,17,0.03022,29,0.87100,17,-0.0467
ENSG00000170584,NUDCD2,36,-0.1117,26,-0.6084,31,-0.3603,41,0.08985,40,0.05753,58,0.70093,37,-0.0748
ENSG00000038274,MAT2B,63,0.06791,70,0.22935,86,0.59481,58,-0.0649,53,-0.2657,56,-0.1374,47,-0.4166
ENSG00000145934,TENM2,74,0.21451,155,1.57252,70,0.13141,108,0.88359,24,-1.7095,35,-0.9514,28,-1.3111
ENSG00000113645,WWC1,15,-1.0233,4,-2.7293,36,0.35775,44,0.73126,32,0.20057,28,-0.0598,39,0.51281
ENSG00000113643,RARS,78,0.88991,53,0.22798,54,0.25531,44,-0.0690,30,-0.7699,41,-0.1887,40,-0.2547
ENSG00000188573,FBLL1,36,-1.0682,135,1.13739,88,0.37409,102,0.63142,48,-0.6849,28,-1.4520,78,0.16815
ENSG00000120137,PANK3,41,-0.0303,51,0.32478,54,0.41792,63,0.68512,30,-0.5813,27,-0.6978,38,-0.1320
ENSG00000184347,SLIT3,53,0.22955,6,-2.9367,116,1.64843,77,0.86281,24,-1.1303,44,-0.0817,26,-0.8894
ENSG00000182132,KCNIP1,9,-1.3056,47,1.49031,16,-0.3714,11,-0.9825,18,-0.2239,24,0.26530,20,-0.0197
ENSG00000181163,NPM1,328,0.74330,198,-0.1128,226,0.10071,172,-0.3392,166,-0.4541,244,0.23407,198,-0.1160
ENSG00000072803,FBXW11,47,-0.9379,49,-0.8838,129,0.68409,104,0.31694,89,0.05874,98,0.22521,83,-0.0644
ENSG00000214357,NEURL1B,12,-0.7111,30,0.77531,23,0.30024,28,0.64275,17,-0.2567,18,-0.1230,9,-1.2353
ENSG00000120129,DUSP1,153,2.68027,22,-0.9315,21,-1.0158,14,-1.5474,6,-2.8889,13,-1.7191,82,1.26135
ENSG00000113719,ERGIC1,17,-0.9766,20,-0.7713,27,-0.2686,64,1.21885,25,-0.4242,47,0.63925,30,-0.0870
ENSG00000037241,RPL26L1,23,-0.7982,48,0.35241,57,0.64590,32,-0.3099,41,0.09874,41,0.10670,27,-0.5761
ENSG00000113732,ATP6V0E1,74,0.30759,46,-0.4610,37,-0.8333,35,-0.9047,51,-0.3514,96,0.75229,104,0.89163
ENSG00000164463,CREBRF,18,-0.9119,8,-2.1128,37,0.25692,58,1.02660,29,-0.2057,20,-0.7386,57,1.00759
ENSG00000145919,BOD1,17,-0.9666,39,0.37144,42,0.47300,32,0.04808,39,0.43616,25,-0.3357,17,-0.9417
ENSG00000113742,CPEB4,51,-0.6698,72,-0.1153,112,0.61955,90,0.24359,76,-0.0320,67,-0.2309,76,-0.0390
ENSG00000170091,NSG2,457,0.06450,692,0.78022,678,0.74321,640,0.64171,310,-0.6382,245,-0.9294,181,-1.3923
ENSG00000184845,DRD1,30,0.38710,20,-0.2425,38,0.80585,30,0.39927,18,-0.4832,18,-0.4438,17,-0.5500
ENSG00000164466,SFXN1,24,-1.1801,70,0.54432,60,0.28908,64,0.37467,45,-0.2321,47,-0.1146,51,0.01030
ENSG00000145920,CPLX2,286,0.74003,169,-0.1555,172,-0.1294,88,-1.1799,293,0.96514,134,-0.5226,50,-2.0123
ENSG00000051596,THOC3,16,-0.1006,3,-2.3514,51,1.97208,10,-0.8133,21,0.38752,14,-0.3157,2,-3.3046
ENSG00000122203,KIAA1191,131,0.00945,174,0.48541,173,0.47311,142,0.14300,104,-0.4205,96,-0.4926,119,-0.1463
ENSG00000175414,ARL10,43,0.40654,31,-0.1263,41,0.32827,84,1.64196,18,-1.1139,19,-0.9176,16,-1.1406
ENSG00000048162,NOP16,13,-0.3780,33,1.15874,19,0.24192,12,-0.4953,24,0.69575,4,-2.1331,5,-1.7606
ENSG00000146066,HIGD2A,120,0.10518,74,-0.6754,92,-0.3217,77,-0.5993,146,0.52000,108,-0.0640,137,0.33109
ENSG00000175416,CLTB,130,-0.5651,198,0.11227,203,0.14753,206,0.17167,214,0.28426,203,0.14792,115,-0.7643
ENSG00000113194,FAF2,24,-0.3316,54,1.01299,30,0.00020,50,0.87641,19,-0.7672,20,-0.6612,23,-0.4467
ENSG00000146083,RNF44,21,-0.8674,38,0.08743,52,0.62925,38,0.07475,37,0.07417,20,-0.9302,44,0.35345
ENSG00000169258,GPRIN1,33,-0.5682,36,-0.4070,90,1.15855,53,0.23191,51,0.17683,35,-0.4596,23,-1.1214
ENSG00000074317,SNCB,417,-0.1251,485,0.12254,439,-0.0430,822,1.04668,478,0.11642,300,-0.6505,184,-1.4072
ENSG00000048140,TSPAN17,35,0.74478,21,-0.1247,26,0.26094,32,0.57240,24,0.11137,8,-1.4974,10,-1.2484
ENSG00000113763,UNC5A,83,0.75060,23,-1.3160,107,1.20582,75,0.55506,41,-0.4876,41,-0.4185,18,-1.7043
ENSG00000113761,ZNF346,3,-2.2115,11,-0.2410,21,0.71644,21,0.74347,11,-0.3939,8,-0.7818,22,0.80785
ENSG00000165671,NSD1,34,0.61263,16,-0.6290,19,-0.3162,20,-0.2174,13,-0.9558,39,0.87181,32,0.51893
ENSG00000169228,RAB24,9,-0.6877,10,-0.5768,23,0.84352,13,-0.0878,14,-0.0626,20,0.58344,10,-0.5246
ENSG00000169230,PRELID1,139,0.62888,108,0.19260,106,0.17214,76,-0.3733,91,-0.1013,82,-0.2557,74,-0.4144
ENSG00000169223,LMAN2,90,0.98627,49,-0.0366,59,0.26554,34,-0.6286,31,-0.8544,46,-0.1625,64,0.38457
ENSG00000169220,RGS14,47,0.74696,27,-0.1622,47,0.75306,20,-0.6946,34,0.23167,23,-0.4494,10,-1.6955
ENSG00000131187,F12,5,-2.0661,18,-0.2648,33,0.76313,30,0.57921,27,0.48816,11,-1.0010,17,-0.2918
ENSG00000198055,GRK6,11,-1.2323,34,0.48555,44,0.93031,29,0.22410,15,-0.8815,21,-0.3007,33,0.43515
ENSG00000131188,PRR7,26,-0.3723,35,0.07924,46,0.55949,49,0.64837,32,-0.0669,29,-0.2408,17,-1.0787
ENSG00000113758,DBN1,47,-0.1930,31,-0.8528,63,0.29907,68,0.41733,57,0.12671,56,0.09773,45,-0.2614
ENSG00000196923,PDLIM7,35,0.94107,8,-1.3869,19,-0.0650,32,0.78681,19,-0.0576,10,-0.9932,17,-0.2760
ENSG00000183258,DDX41,40,-0.0227,27,-0.6393,48,0.30687,34,-0.2692,49,0.40118,34,-0.2861,40,0.01358
ENSG00000146067,FAM193B,30,0.54995,11,-1.0038,11,-1.0680,41,1.08388,12,-1.0301,17,-0.3780,39,1.02264
ENSG00000184840,TMED9,73,-0.1229,97,0.33979,124,0.76695,90,0.20914,56,-0.6239,49,-0.7495,87,0.15788
ENSG00000027847,B4GALT7,67,1.61164,8,-1.7964,31,0.17451,27,0.00152,23,-0.3573,28,0.00739,13,-1.1467
ENSG00000204677,FAM153CP,35,-0.0140,27,-0.4486,27,-0.3989,55,0.76284,37,0.06871,35,-0.0165,30,-0.2741
ENSG00000145916,RMND5B,25,-0.1542,29,0.07689,36,0.41896,29,0.07500,25,-0.1971,22,-0.3798,31,0.18758
ENSG00000145912,NHP2,196,0.08191,238,0.40669,187,0.00706,145,-0.4118,196,0.09082,204,0.15004,131,-0.5641
ENSG00000197451,HNRNPAB,57,0.03153,56,-0.0048,64,0.22174,57,0.02500,51,-0.1841,39,-0.5818,74,0.46045
ENSG00000113240,CLK4,10,-0.4228,7,-1.0918,23,0.83346,11,-0.3369,16,0.28241,7,-0.9290,20,0.60113
ENSG00000176783,RUFY1,12,-0.5073,2,-3.0084,16,-0.0414,15,-0.0725,21,0.57545,27,0.89672,14,-0.2420
ENSG00000169045,HNRNPH1,159,0.66665,133,0.35110,97,-0.1699,60,-0.9326,90,-0.3251,118,0.15189,113,0.08488
ENSG00000127022,CANX,303,-0.3453,475,0.39480,376,0.00097,398,0.09546,292,-0.4674,392,0.07260,476,0.39832
ENSG00000161013,MGAT4B,36,-0.0968,47,0.34161,44,0.25341,41,0.12744,35,-0.1408,38,-0.0128,28,-0.4920
ENSG00000161011,SQSTM1,281,0.53560,161,-0.3851,190,-0.1257,216,0.08778,154,-0.5226,233,0.21434,249,0.32456
ENSG00000161010,MRNIP,10,-1.0379,19,-0.0519,19,-0.0473,24,0.32473,17,-0.2821,25,0.45344,25,0.43490
ENSG00000197226,TBC1D9B,61,-0.1362,51,-0.4168,81,0.32694,65,-0.0236,59,-0.2069,69,0.05630,85,0.41205
ENSG00000113269,RNF130,75,-1.0228,145,0.01732,138,-0.0635,177,0.35809,95,-0.7363,237,0.86673,183,0.41046
ENSG00000146090,RASGEF1C,11,-1.1440,19,-0.3035,41,1.04142,27,0.27576,17,-0.4668,21,-0.0932,27,0.28735
ENSG00000050748,MAPK9,116,-0.4836,209,0.48252,254,0.82161,204,0.43911,116,-0.5622,153,-0.0393,89,-0.9055
ENSG00000113300,CNOT6,19,0.36217,18,0.31125,22,0.56936,7,-1.1799,8,-1.0746,15,-0.0080,25,0.79876
ENSG00000131446,MGAT1,41,0.60978,17,-0.7542,21,-0.4422,26,-0.1640,21,-0.5018,22,-0.3711,56,1.18135
ENSG00000278970,HEIH,8,-1.1934,8,-1.2525,19,0.03152,14,-0.4601,23,0.37398,32,0.89467,23,0.32319
ENSG00000250222,AC008443.5,46,0.23020,28,-0.5636,19,-1.1251,27,-0.6393,63,0.96833,37,-0.1220,36,-0.1784
ENSG00000146063,TRIM41,18,-0.7354,15,-0.9668,25,-0.1980,36,0.35257,31,0.17502,23,-0.3415,49,0.92278
ENSG00000204628,RACK1,843,1.41599,275,-0.5273,276,-0.5215,284,-0.4765,297,-0.4670,346,-0.1616,436,0.22004
ENSG00000248275,TRIM52-AS1,11,-0.7328,14,-0.4043,9,-1.0117,7,-1.3430,14,-0.3507,39,1.41700,31,0.98632
ENSG00000112679,DUSP22,29,-0.0675,45,0.70490,21,-0.5367,35,0.23520,23,-0.4880,30,0.00663,34,0.18872
ENSG00000112685,EXOC2,30,1.10632,2,-3.1748,28,0.95761,7,-1.2219,12,-0.4324,15,-0.0539,20,0.36356
ENSG00000112699,GMDS,10,-0.4002,4,-1.6235,17,0.41917,23,0.89329,17,0.49176,8,-0.7080,9,-0.5593
ENSG00000124535,WRNIP1,26,-0.9675,53,0.17966,87,1.04945,45,-0.0891,33,-0.6619,55,0.24556,48,0.02872
ENSG00000124570,SERPINB6,34,-0.1474,30,-0.3542,13,-1.5804,26,-0.5695,24,-0.8067,76,1.21714,74,1.16377
ENSG00000124588,NQO2,65,0.48168,55,0.19948,54,0.16199,45,-0.1380,53,0.16400,45,-0.1524,21,-1.3163
ENSG00000137274,BPHL,20,0.00940,15,-0.4089,23,0.24015,24,0.28021,22,0.14596,21,0.11241,13,-0.6829
ENSG00000137267,TUBB2A,1787,0.32557,1440,-0.0359,2696,1.05585,2101,0.60503,966,-0.7624,1033,-0.5696,781,-1.0075
ENSG00000137285,TUBB2B,129,-1.3445,305,0.01520,149,-1.1198,318,0.08005,421,0.67603,450,0.67427,229,-0.4520
ENSG00000180822,PSMG4,53,0.91972,48,0.74985,29,-0.0952,40,0.43295,31,0.01286,10,-1.7672,5,-2.6695
ENSG00000137266,SLC22A23,1,-3.7619,21,0.10554,24,0.29292,31,0.75046,17,-0.3020,34,0.89747,14,-0.5194
ENSG00000145945,FAM50B,30,-0.0484,21,-0.6351,54,0.94725,36,0.23726,26,-0.2799,22,-0.5061,31,0.03279
ENSG00000112739,PRPF4B,71,0.35135,60,0.08027,73,0.40094,56,-0.0334,32,-1.0299,65,0.18664,71,0.34152
ENSG00000198721,ECI2,38,0.10453,40,0.20011,16,-1.2357,23,-0.6937,38,0.12912,43,0.29661,49,0.53110
ENSG00000153046,CDYL,1,-3.7132,16,-0.4055,14,-0.5329,26,0.41671,21,0.09087,38,1.08573,24,0.27292
ENSG00000214113,LYRM4,34,-0.3775,68,0.75405,35,-0.3339,43,-0.0112,54,0.42871,25,-0.8845,35,-0.3740
ENSG00000124785,NRN1,77,-0.5212,49,-1.2275,193,1.03941,132,0.36719,147,0.66142,56,-0.9964,48,-1.2309
ENSG00000124783,SSR1,46,-0.7603,141,1.10375,75,0.00153,70,-0.1131,58,-0.4549,78,0.06710,71,-0.0706
ENSG00000124784,RIOK1,29,0.89767,8,-1.0937,18,0.12270,22,0.45989,13,-0.4445,8,-1.0442,23,0.48575
ENSG00000239264,TXNDC5,16,-0.6602,40,0.80530,34,0.52569,28,0.21535,18,-0.5302,17,-0.6259,26,0.09316
ENSG00000124802,EEF1E1,35,-0.4104,79,0.97368,58,0.43219,43,-0.0724,39,-0.2611,40,-0.1986,26,-0.8310
ENSG00000111845,PAK1IP1,46,0.95293,26,-0.0225,23,-0.2171,34,0.41883,20,-0.5428,19,-0.4891,24,-0.1841
ENSG00000111843,TMEM14C,116,0.50711,83,-0.0559,87,0.01194,64,-0.4725,74,-0.2773,103,0.30159,87,0.00966
ENSG00000137210,TMEM14B,113,0.44959,94,0.14754,93,0.11516,79,-0.1390,78,-0.2026,91,0.09422,65,-0.4548
ENSG00000197977,ELOVL2,2,-3.1035,13,-0.3163,4,-1.8747,22,0.49498,11,-0.6269,31,1.10151,34,1.32446
ENSG00000224531,SMIM13,66,-0.4610,162,1.05002,152,0.93444,76,-0.2399,58,-0.7678,83,-0.0997,52,-0.8385
ENSG00000205269,TMEM170B,25,-0.7178,68,0.90240,52,0.44768,42,0.08464,34,-0.3091,34,-0.2672,31,-0.4178
ENSG00000112137,PHACTR1,36,-1.8427,66,-0.9380,144,0.31222,264,1.41324,153,0.50416,70,-0.8373,68,-0.9024
ENSG00000145979,TBC1D7,14,-0.4005,16,-0.1506,31,0.98340,19,0.12923,16,-0.2216,8,-1.1099,21,0.28868
ENSG00000145990,GFOD1,103,0.15055,104,0.17101,110,0.27008,126,0.48873,78,-0.3535,91,-0.0504,62,-0.6676
ENSG00000124523,SIRT5,9,-1.3627,23,0.05381,24,0.08427,33,0.61545,20,-0.2458,35,0.74708,17,-0.4561
ENSG00000225921,NOL7,108,0.38199,109,0.39272,70,-0.3442,74,-0.2509,85,-0.0377,102,0.28575,57,-0.6517
ENSG00000010017,RANBP9,35,-0.7548,52,-0.1262,81,0.63635,74,0.47170,31,-1.0473,96,0.93082,47,-0.2654
ENSG00000050393,MCUR1,52,-0.1599,57,0.01300,55,-0.0530,54,-0.0978,57,0.00273,73,0.40867,51,-0.1786
ENSG00000180537,RNF182,17,0.29787,1,-3.7082,18,0.33371,25,0.93368,16,0.15369,15,0.07141,8,-0.8841
ENSG00000112149,CD83,30,0.36511,32,0.45484,36,0.65559,37,0.70178,20,-0.3792,12,-1.1268,8,-1.6615
ENSG00000047579,DTNBP1,60,0.57636,33,-0.4178,41,-0.0582,39,-0.1509,50,0.31758,37,-0.2113,30,-0.5337
ENSG00000124788,ATXN1,2,-4.1331,36,0.08107,51,0.68609,45,0.45381,44,0.50893,26,-0.4299,25,-0.4868
ENSG00000112186,CAP2,101,-0.2789,91,-0.4474,309,1.73108,121,0.02313,83,-0.6620,115,-0.0655,55,-1.2339
ENSG00000137414,FAM8A1,74,1.09993,57,0.62559,43,0.14763,23,-0.8648,24,-0.8915,43,0.14165,27,-0.5813
ENSG00000124789,NUP153,15,0.08706,5,-1.4578,28,1.18220,13,-0.1170,11,-0.4134,12,-0.2803,17,0.32937
ENSG00000137177,KIF13A,41,0.98664,10,-1.2903,9,-1.3690,23,0.00914,15,-0.6968,25,0.11436,45,1.15693
ENSG00000137364,TPMT,26,-0.0064,20,-0.4442,33,0.37041,24,-0.1271,37,0.68930,20,-0.4231,13,-1.0867
ENSG00000165097,KDM1B,34,1.03582,16,-0.2583,10,-0.9205,17,-0.1748,11,-0.9464,25,0.46532,26,0.54064
ENSG00000124795,DEK,154,0.63865,113,0.11031,80,-0.4573,84,-0.3774,87,-0.3555,95,-0.1726,146,0.53976
ENSG00000172201,ID4,50,-0.9525,70,-0.4361,26,-1.9608,50,-0.9616,108,0.31625,145,0.77736,178,1.16034
ENSG00000112242,E2F3,10,-0.3575,2,-2.5269,18,0.57969,23,0.98417,11,-0.3367,13,-0.0222,15,0.27149
ENSG00000124766,SOX4,1,-3.9612,15,-0.1906,18,0.05250,32,1.08249,16,-0.1116,16,-0.0862,23,0.45753
ENSG00000272168,CASC15,10,-1.2037,37,0.84126,33,0.63283,27,0.30663,21,-0.1320,9,-1.4377,22,-0.0268
ENSG00000152954,NRSN1,97,0.22489,97,0.21505,109,0.41500,124,0.64054,76,-0.2174,54,-0.7133,47,-0.9333
ENSG00000124532,MRS2,6,-1.4522,13,-0.2394,20,0.47871,15,0.04026,14,-0.1129,13,-0.2257,24,0.84185
ENSG00000112294,ALDH5A1,39,-0.7338,118,1.10936,53,-0.2547,48,-0.4353,57,-0.1683,62,-0.0198,65,0.07182
ENSG00000137261,KIAA0319,27,-0.5501,17,-1.2773,52,0.47416,60,0.72304,36,-0.1628,65,0.87635,19,-1.1153
ENSG00000111802,TDP2,34,-0.1870,55,0.58766,58,0.67448,41,0.10347,33,-0.2712,17,-1.3082,38,-0.0390
ENSG00000112304,ACOT13,41,-0.3857,46,-0.2029,70,0.49651,45,-0.2290,64,0.39517,43,-0.3288,45,-0.2423
ENSG00000112308,C6orf62,143,0.25524,68,-0.9290,123,0.00583,136,0.17099,110,-0.1977,137,0.19003,152,0.36315
ENSG00000111913,RIPOR2,62,-0.2021,104,0.66400,118,0.88934,102,0.64197,44,-0.8231,44,-0.7320,42,-0.8028
ENSG00000197061,HIST1H4C,24,-0.1854,7,-2.0254,21,-0.3896,24,-0.2049,41,0.87471,27,-0.0336,31,0.23673
ENSG00000112763,BTN2A1,18,0.11866,24,0.56590,39,1.48460,17,-0.0262,8,-1.2299,8,-1.1788,13,-0.3825
ENSG00000228223,HCG11,4,-2.0971,10,-0.8210,22,0.47486,26,0.75012,11,-0.7858,21,0.41571,28,0.90817
ENSG00000182952,HMGN4,10,-1.2834,48,1.19985,23,-0.1105,18,-0.4296,23,-0.0630,21,-0.2077,26,0.09959
ENSG00000269293,ZSCAN16-AS1,107,0.29863,79,-0.1913,42,-1.1896,56,-0.7327,102,0.25592,145,0.84008,80,-0.1668
ENSG00000204713,TRIM27,23,-0.8139,64,0.89167,56,0.64042,42,0.15456,27,-0.6070,35,-0.1141,30,-0.3649
ENSG00000204681,GABBR1,176,-0.7770,258,-0.1688,387,0.50830,386,0.50560,269,-0.1138,275,-0.0648,268,-0.1066
ENSG00000204655,MOG,12,-2.0872,40,-0.2116,16,-1.5872,7,-2.7012,19,-1.5035,158,2.37272,96,1.30085
ENSG00000206503,HLA-A,645,1.71958,182,-0.5211,145,-0.8727,148,-0.8454,117,-1.3337,258,0.04340,399,0.79259
ENSG00000204619,PPP1R11,70,0.11892,69,0.09306,76,0.24733,71,0.14010,72,0.19488,39,-0.8083,53,-0.3485
ENSG00000231074,HCG18,29,-0.3476,19,-1.0269,43,0.27488,61,0.89144,37,0.04400,31,-0.2636,33,-0.1425
ENSG00000241370,RPP21,93,0.74090,50,-0.2972,61,0.02429,55,-0.1535,64,0.13196,59,-0.0401,35,-0.8608
ENSG00000204592,HLA-E,335,2.88157,9,-3.2038,15,-2.5957,17,-2.4092,21,-2.2219,37,-1.2420,195,1.57777
ENSG00000204590,GNL1,55,-0.5263,96,0.38906,86,0.19903,86,0.19874,68,-0.2209,73,-0.0786,79,0.05027
ENSG00000204574,ABCF1,18,-1.0687,31,-0.2288,36,0.01603,50,0.59005,30,-0.2885,46,0.43471,42,0.28372
ENSG00000204569,PPP1R10,8,-1.5976,31,0.54403,18,-0.3798,31,0.51712,15,-0.7235,35,0.74611,28,0.33424
ENSG00000204568,MRPS18B,23,-0.9722,14,-1.6938,49,0.25532,36,-0.2535,54,0.46812,60,0.58106,49,0.25311
ENSG00000137343,ATAT1,23,-0.8784,28,-0.5574,56,0.53929,47,0.27119,39,-0.0808,50,0.35814,41,0.01355
ENSG00000204564,C6orf136,33,-0.3433,58,0.57692,52,0.38478,48,0.24324,31,-0.5305,46,0.16971,31,-0.4386
ENSG00000204560,DHX16,54,1.89988,19,0.02137,24,0.38952,15,-0.4355,10,-1.1362,10,-1.0526,11,-0.7892
ENSG00000196230,TUBB,596,0.13319,555,0.01501,987,1.01698,571,0.06232,404,-0.5653,530,-0.0606,352,-0.7160
ENSG00000137312,FLOT1,188,0.10618,151,-0.2537,254,0.61515,215,0.33057,130,-0.5561,185,0.07342,159,-0.1734
ENSG00000204580,DDR1,20,-2.5441,45,-1.3746,38,-1.5975,57,-1.0063,93,-0.2659,245,1.47747,267,1.65815
ENSG00000137411,VARS2,7,-1.3046,19,0.29344,11,-0.6134,32,1.19311,12,-0.5131,16,0.03697,19,0.27693
ENSG00000204525,HLA-C,284,1.01924,65,-1.4020,188,0.28729,95,-0.8076,85,-1.0988,127,-0.3558,336,1.33689
ENSG00000234745,HLA-B,970,1.90252,131,-1.5330,303,-0.2264,256,-0.4957,123,-1.7726,167,-1.1588,711,1.26040
ENSG00000198563,DDX39B,123,0.37515,97,-0.0181,87,-0.1928,118,0.30874,77,-0.4565,92,-0.1075,115,0.26032
ENSG00000213760,ATP6V1G2,301,0.48959,248,0.16337,289,0.41814,221,-0.0322,234,0.07624,190,-0.2731,83,-1.5542
ENSG00000204472,AIF1,89,1.89869,5,-2.7394,8,-2.1172,9,-1.9293,33,0.06383,28,-0.1897,50,0.75062
ENSG00000204469,PRRC2A,93,-0.0787,69,-0.5672,94,-0.0650,120,0.33695,105,0.13530,101,0.05840,96,-0.0343
ENSG00000204463,BAG6,78,-0.0685,79,-0.0476,90,0.16670,77,-0.0858,67,-0.3547,112,0.53508,80,-0.0188
ENSG00000204438,GPANK1,10,-0.7688,23,0.60400,12,-0.4296,23,0.60656,13,-0.3643,15,-0.0522,18,0.22324
ENSG00000204435,CSNK2B,99,-0.3600,119,-0.0535,156,0.39607,119,-0.0545,114,-0.1397,146,0.28595,117,-0.0799
ENSG00000204427,ABHD16A,18,-1.3048,58,0.54064,65,0.72539,61,0.61495,26,-0.8505,55,0.45631,28,-0.6619
ENSG00000213722,DDAH2,85,0.84283,16,-1.8301,43,-0.3075,38,-0.5012,46,-0.2358,43,-0.3234,100,1.13784
ENSG00000204394,VARS,33,0.07003,32,0.04624,39,0.39086,32,0.06295,29,-0.1088,31,-0.0203,23,-0.4639
ENSG00000204392,LSM2,27,-0.6534,32,-0.3579,31,-0.4179,31,-0.4118,38,-0.1271,50,0.37041,76,1.08972
