Feature ID,Feature Name,Feature count topic 1to6,Feature log2 fold change topic 1to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000116237,ICMT,50,0.05352,48,-0.0535
ENSG00000158292,GPR153,21,0.57033,14,-0.5703
ENSG00000097021,ACOT7,323,0.82829,182,-0.8282
ENSG00000215788,TNFRSF25,36,0.07837,34,-0.0783
ENSG00000171680,PLEKHG5,40,0.00527,39,-0.0052
ENSG00000162408,NOL9,37,0.36155,29,-0.3615
ENSG00000204859,ZBTB48,12,-0.6049,19,0.60491
ENSG00000162413,KLHL21,43,-0.5423,63,0.54238
ENSG00000116273,PHF13,24,0.14491,22,-0.1449
ENSG00000041988,THAP3,32,0.19700,28,-0.1970
ENSG00000007923,DNAJC11,37,0.35132,29,-0.3513
ENSG00000171735,CAMTA1,177,-0.0901,189,0.09019
ENSG00000049245,VAMP3,19,-1.0468,40,1.04689
ENSG00000049246,PER3,36,-0.1396,40,0.13960
ENSG00000116288,PARK7,443,-0.0045,444,0.00455
ENSG00000116285,ERRFI1,22,0.40782,17,-0.4078
ENSG00000162426,SLC45A1,38,0.39137,29,-0.3913
ENSG00000142599,RERE,123,0.21299,106,-0.2129
ENSG00000074800,ENO1,668,-0.4666,923,0.46668
ENSG00000171612,SLC25A33,41,-0.7230,69,0.72304
ENSG00000188807,TMEM201,17,0.29300,14,-0.2930
ENSG00000171603,CLSTN1,924,0.61933,601,-0.6193
ENSG00000178585,CTNNBIP1,40,-0.1866,46,0.18660
ENSG00000162441,LZIC,32,-0.0106,32,0.01069
ENSG00000130939,UBE4B,44,1.10603,20,-1.1060
ENSG00000054523,KIF1B,297,0.32193,237,-0.3219
ENSG00000142657,PGD,52,0.36325,40,-0.3632
ENSG00000175279,CENPS,12,-0.2314,14,0.23146
ENSG00000241563,CORT,80,1.54933,27,-1.5493
ENSG00000160049,DFFA,25,-0.2667,30,0.26675
ENSG00000142655,PEX14,33,-0.0062,33,0.00622
ENSG00000120948,TARDBP,85,0.05316,82,-0.0531
ENSG00000116649,SRM,122,0.04014,118,-0.0401
ENSG00000171824,EXOSC10,24,-0.1631,27,0.16318
ENSG00000198793,MTOR,48,0.16384,43,-0.1638
ENSG00000204624,DISP3,15,-0.5558,22,0.55580
ENSG00000116661,FBXO2,297,-0.8101,521,0.81010
ENSG00000132879,FBXO44,192,0.55226,131,-0.5522
ENSG00000116670,MAD2L2,34,-0.0811,36,0.08115
ENSG00000177674,AGTRAP,8,-2.1910,40,2.19107
ENSG00000177000,MTHFR,18,0.13517,17,-0.1351
ENSG00000011021,CLCN6,82,0.66872,51,-0.6687
ENSG00000116685,KIAA2013,39,0.26679,33,-0.2667
ENSG00000083444,PLOD1,22,-0.3286,28,0.32861
ENSG00000116688,MFN2,112,0.31754,90,-0.3175
ENSG00000116691,MIIP,18,0.13356,16,-0.1335
ENSG00000048707,VPS13D,54,0.37830,41,-0.3783
ENSG00000162496,DHRS3,11,-1.8499,41,1.84990
ENSG00000116731,PRDM2,86,0.65169,54,-0.6516
ENSG00000189337,KAZN,41,0.34596,32,-0.3459
ENSG00000142634,EFHD2,145,1.20765,62,-1.2076
ENSG00000116138,DNAJC16,26,-0.1322,29,0.13226
ENSG00000197312,DDI2,25,0.77769,14,-0.7776
ENSG00000116786,PLEKHM2,94,0.09705,88,-0.0970
ENSG00000065526,SPEN,35,0.57320,23,-0.5732
ENSG00000116809,ZBTB17,21,0.28569,17,-0.2856
ENSG00000185519,FAM131C,16,-0.1606,18,0.16060
ENSG00000037637,FBXO42,22,0.03883,21,-0.0388
ENSG00000055070,SZRD1,26,-0.5715,39,0.57157
ENSG00000157191,NECAP2,11,-1.1476,25,1.14764
ENSG00000058453,CROCC,20,0.14508,18,-0.1450
ENSG00000238142,BX284668.5,13,-0.0290,13,0.02909
ENSG00000159363,ATP13A2,161,0.61055,105,-0.6105
ENSG00000117118,SDHB,98,0.41851,73,-0.4185
ENSG00000117115,PADI2,23,-1.2872,58,1.28723
ENSG00000179051,RCC2,21,-0.0976,22,0.09765
ENSG00000074964,ARHGEF10L,15,-0.6416,23,0.64162
ENSG00000117154,IGSF21,80,0.75123,48,-0.7512
ENSG00000159423,ALDH4A1,25,-1.1135,56,1.11355
ENSG00000169991,IFFO2,15,-0.7157,25,0.71577
ENSG00000127481,UBR4,16,0.31912,13,-0.3191
ENSG00000127463,EMC1,33,-0.4319,44,0.43196
ENSG00000053372,MRTO4,45,0.30490,36,-0.3049
ENSG00000053371,AKR7A2,40,-0.6368,62,0.63683
ENSG00000077549,CAPZB,217,0.15397,195,-0.1539
ENSG00000173436,MICOS10,433,0.18263,382,-0.1826
ENSG00000158747,NBL1,241,-0.4739,334,0.47394
ENSG00000169914,OTUD3,24,1.18913,10,-1.1891
ENSG00000162545,CAMK2N1,1603,0.28887,1312,-0.2888
ENSG00000090432,MUL1,29,0.09762,27,-0.0976
ENSG00000183114,FAM43B,12,-0.6695,19,0.66959
ENSG00000158828,PINK1,457,0.47382,329,-0.4738
ENSG00000244038,DDOST,28,-0.1183,30,0.11839
ENSG00000117245,KIF17,20,1.70608,6,-1.7060
ENSG00000189410,SH2D5,44,0.19719,38,-0.1971
ENSG00000127483,HP1BP3,138,0.22288,118,-0.2228
ENSG00000075151,EIF4G3,113,0.77904,66,-0.7790
ENSG00000117298,ECE1,13,-1.7623,46,1.76233
ENSG00000162551,ALPL,13,0.17662,12,-0.1766
ENSG00000076864,RAP1GAP,274,0.96693,140,-0.9669
ENSG00000090686,USP48,38,0.18574,33,-0.1857
ENSG00000070831,CDC42,270,0.58812,180,-0.5881
ENSG00000133216,EPHB2,14,0.66143,9,-0.6614
ENSG00000004487,KDM1A,58,0.33723,45,-0.3372
ENSG00000169641,LUZP1,40,0.33659,32,-0.3365
ENSG00000125944,HNRNPR,104,0.21574,90,-0.2157
ENSG00000125945,ZNF436,36,0.96297,18,-0.9629
ENSG00000249087,ZNF436-AS1,17,-0.9232,32,0.92322
ENSG00000117318,ID3,7,-4.0517,121,4.05172
ENSG00000142676,RPL11,479,-0.8426,860,0.84260
ENSG00000011007,ELOA,18,-0.0207,18,0.02078
ENSG00000057757,PITHD1,271,0.75217,161,-0.7521
ENSG00000011009,LYPLA2,60,0.01939,59,-0.0193
ENSG00000117308,GALE,23,-0.1134,25,0.11341
ENSG00000117305,HMGCL,20,-0.7459,35,0.74592
ENSG00000179163,FUCA1,15,0.27009,13,-0.2700
ENSG00000189266,PNRC2,59,0.13807,54,-0.1380
ENSG00000188529,SRSF10,55,0.43862,40,-0.4386
ENSG00000001460,STPG1,16,0.94090,8,-0.9409
ENSG00000001461,NIPAL3,60,0.36447,47,-0.3644
ENSG00000133226,SRRM1,41,0.51659,28,-0.5165
ENSG00000169504,CLIC4,10,-1.7581,34,1.75812
ENSG00000117614,SYF2,54,-0.5631,80,0.56314
ENSG00000117616,RSRP1,87,0.43829,64,-0.4382
ENSG00000183726,TMEM50A,111,0.28911,91,-0.2891
ENSG00000204178,MACO1,30,0.08285,28,-0.0828
ENSG00000117643,MAN1C1,45,-0.0058,45,0.00580
ENSG00000162430,SELENON,41,-0.9403,80,0.94032
ENSG00000117640,MTFR1L,76,0.15599,68,-0.1559
ENSG00000117632,STMN1,1955,1.15985,875,-1.1598
ENSG00000158008,EXTL1,65,0.16399,58,-0.1639
ENSG00000142684,ZNF593,56,-0.0855,60,0.08554
ENSG00000142669,SH3BGRL3,378,0.61558,247,-0.6155
ENSG00000158062,UBXN11,27,0.39706,21,-0.3970
ENSG00000117682,DHDDS,26,0.91725,13,-0.9172
ENSG00000198830,HMGN2,120,-0.7174,197,0.71749
ENSG00000117713,ARID1A,45,-0.4189,60,0.41897
ENSG00000204160,ZDHHC18,36,-0.1477,40,0.14775
ENSG00000142751,GPN2,19,0.10014,18,-0.1001
ENSG00000090273,NUDC,200,0.01877,198,-0.0187
ENSG00000253368,TRNP1,73,0.63292,47,-0.6329
ENSG00000090020,SLC9A1,38,0.45939,27,-0.4593
ENSG00000142784,WDTC1,32,-0.5036,46,0.50364
ENSG00000186501,TMEM222,83,0.26530,69,-0.2653
ENSG00000158195,WASF2,19,-1.2421,46,1.24217
ENSG00000126705,AHDC1,58,0.80068,33,-0.8006
ENSG00000126709,IFI6,72,-0.3129,89,0.31298
ENSG00000009780,FAM76A,18,0.20919,15,-0.2091
ENSG00000117758,STX12,104,0.44946,76,-0.4494
ENSG00000117751,PPP1R8,27,-0.1731,30,0.17319
ENSG00000117748,RPA2,63,0.16887,56,-0.1688
ENSG00000126698,DNAJC8,159,0.38594,122,-0.3859
ENSG00000130770,ATP5IF1,932,0.64955,594,-0.6495
ENSG00000242125,SNHG3,16,-0.6744,25,0.67449
ENSG00000180098,TRNAU1AP,22,-0.6407,34,0.64071
ENSG00000197989,SNHG12,12,-0.5069,17,0.50697
ENSG00000120656,TAF12,16,-0.3998,21,0.39983
ENSG00000198492,YTHDF2,84,1.06636,40,-1.0663
ENSG00000116329,OPRD1,16,0.94571,8,-0.9457
ENSG00000116350,SRSF4,44,0.41082,33,-0.4108
ENSG00000116353,MECR,45,0.12920,41,-0.1292
ENSG00000060656,PTPRU,17,-0.1707,20,0.17079
ENSG00000162511,LAPTM5,9,-2.1315,43,2.13150
ENSG00000162512,SDC3,93,-0.6144,143,0.61442
ENSG00000134644,PUM1,122,0.37166,94,-0.3716
ENSG00000060688,SNRNP40,19,0.66372,12,-0.6637
ENSG00000121766,ZCCHC17,123,0.57763,82,-0.5776
ENSG00000121769,FABP3,234,1.30447,94,-1.3044
ENSG00000162517,PEF1,137,0.33354,109,-0.3335
ENSG00000084636,COL16A1,40,0.11550,37,-0.1155
ENSG00000121753,ADGRB2,333,0.68596,207,-0.6859
ENSG00000184007,PTP4A2,128,-0.0308,130,0.03081
ENSG00000121774,KHDRBS1,103,-0.2435,122,0.24356
ENSG00000121775,TMEM39B,22,0.42726,16,-0.4272
ENSG00000025800,KPNA6,43,0.49511,30,-0.4951
ENSG00000084652,TXLNA,30,0.16730,27,-0.1673
ENSG00000160050,CCDC28B,18,-0.4902,25,0.49029
ENSG00000084623,EIF3I,120,0.04723,116,-0.0472
ENSG00000175130,MARCKSL1,164,-0.9874,325,0.98744
ENSG00000160058,BSDC1,82,0.31362,66,-0.3136
ENSG00000176261,ZBTB8OS,54,0.68560,33,-0.6856
ENSG00000162521,RBBP4,77,-0.1120,84,0.11205
ENSG00000162522,KIAA1522,37,0.67670,23,-0.6767
ENSG00000134684,YARS,124,0.46461,90,-0.4646
ENSG00000116497,S100PBP,14,-0.3521,18,0.35218
ENSG00000160097,FNDC5,27,0.73367,16,-0.7336
ENSG00000121905,HPCA,353,0.51706,246,-0.5170
ENSG00000121900,TMEM54,64,0.25473,54,-0.2547
ENSG00000116514,RNF19B,21,0.39570,16,-0.3957
ENSG00000004455,AK2,24,-0.4471,33,0.44715
ENSG00000142920,AZIN2,32,0.11913,29,-0.1191
ENSG00000160094,ZNF362,18,-0.0640,19,0.06408
ENSG00000134686,PHC2,72,-0.1379,80,0.13790
ENSG00000163866,SMIM12,76,0.44190,56,-0.4419
ENSG00000116544,DLGAP3,68,-0.2153,80,0.21534
ENSG00000163867,ZMYM6,14,-0.3311,18,0.33117
ENSG00000116560,SFPQ,135,-0.2294,159,0.22943
ENSG00000146463,ZMYM4,32,-0.3753,41,0.37537
ENSG00000142687,KIAA0319L,68,0.24068,58,-0.2406
ENSG00000020129,NCDN,902,0.44122,664,-0.4412
ENSG00000126067,PSMB2,140,0.34199,110,-0.3419
ENSG00000142686,C1orf216,141,0.42005,105,-0.4200
ENSG00000134698,AGO4,12,-0.5578,19,0.55780
ENSG00000092847,AGO1,32,-0.1413,35,0.14132
ENSG00000126070,AGO3,13,0.06523,12,-0.0652
ENSG00000116863,ADPRHL2,22,-0.3719,29,0.37198
ENSG00000054116,TRAPPC3,70,0.43223,52,-0.4322
ENSG00000116871,MAP7D1,201,-0.1782,228,0.17820
ENSG00000054118,THRAP3,54,-0.1689,61,0.16896
ENSG00000196182,STK40,24,0.15687,22,-0.1568
ENSG00000181817,LSM10,63,0.22169,54,-0.2216
ENSG00000116885,OSCP1,25,0.60720,17,-0.6072
ENSG00000116898,MRPS15,67,0.25060,56,-0.2506
ENSG00000163873,GRIK3,28,1.61605,9,-1.6160
ENSG00000163875,MEAF6,135,0.77505,79,-0.7750
ENSG00000134697,GNL2,14,-0.7039,24,0.70398
ENSG00000116922,C1orf109,19,1.21298,8,-1.2129
ENSG00000183317,EPHA10,20,-0.5423,30,0.54234
ENSG00000185090,MANEAL,45,0.66133,28,-0.6613
ENSG00000196449,YRDC,18,0.44058,13,-0.4405
ENSG00000197982,C1orf122,254,-0.3353,321,0.33535
ENSG00000183431,SF3A3,39,0.03929,38,-0.0392
ENSG00000183520,UTP11,41,0.11025,38,-0.1102
ENSG00000116954,RRAGC,40,0.44917,29,-0.4491
ENSG00000174574,AKIRIN1,91,0.84625,51,-0.8462
ENSG00000168653,NDUFS5,978,0.40643,737,-0.4064
ENSG00000127603,MACF1,120,-0.5039,171,0.50396
ENSG00000090621,PABPC4,43,-0.3832,57,0.38324
ENSG00000116983,HPCAL4,392,0.18579,344,-0.1857
ENSG00000084072,PPIE,45,0.16753,40,-0.1675
ENSG00000168389,MFSD2A,15,-0.7452,26,0.74523
ENSG00000131236,CAP1,145,0.21845,125,-0.2184
ENSG00000131238,PPT1,133,-0.0026,134,0.00269
ENSG00000259943,AL050341.2,19,0.25501,16,-0.2550
ENSG00000084073,ZMPSTE24,31,0.22231,27,-0.2223
ENSG00000084070,SMAP2,169,0.53539,117,-0.5353
ENSG00000117016,RIMS3,136,0.73084,82,-0.7308
ENSG00000066136,NFYC,41,-0.0592,43,0.05921
ENSG00000179862,CITED4,21,0.05608,20,-0.0560
ENSG00000171793,CTPS1,18,0.50430,13,-0.5043
ENSG00000010803,SCMH1,18,0.00334,18,-0.0033
ENSG00000127124,HIVEP3,22,0.41238,16,-0.4123
ENSG00000198815,FOXJ3,73,1.09292,34,-1.0929
ENSG00000177181,RIMKLA,34,0.40233,26,-0.4023
ENSG00000127125,PPCS,56,-0.1371,62,0.13713
ENSG00000171960,PPIH,23,-0.0315,23,0.03157
ENSG00000065978,YBX1,51,-1.2983,127,1.29830
ENSG00000164008,C1orf50,26,0.35272,20,-0.3527
ENSG00000177868,SVBP,53,0.47731,38,-0.4773
ENSG00000117394,SLC2A1,30,-1.8715,111,1.87150
ENSG00000117395,EBNA1BP2,89,0.07599,84,-0.0759
ENSG00000066322,ELOVL1,12,-0.9928,24,0.99285
ENSG00000159479,MED8,32,0.07527,31,-0.0752
ENSG00000178922,HYI,20,-1.1743,46,1.17437
ENSG00000142949,PTPRF,152,0.49590,107,-0.4959
ENSG00000066135,KDM4A,26,0.80246,15,-0.8024
ENSG00000126091,ST3GAL3,44,0.30142,36,-0.3014
ENSG00000117408,IPO13,63,-0.5268,91,0.52688
ENSG00000132768,DPH2,15,0.04187,14,-0.0418
ENSG00000117410,ATP6V0B,572,0.54499,392,-0.5449
ENSG00000117411,B4GALT2,79,-0.2221,93,0.22212
ENSG00000159214,CCDC24,33,0.10883,30,-0.1088
ENSG00000178028,DMAP1,63,0.92161,33,-0.9216
ENSG00000117419,ERI3,207,0.42832,154,-0.4283
ENSG00000187147,RNF220,116,0.12671,106,-0.1267
ENSG00000126106,TMEM53,18,0.15219,16,-0.1521
ENSG00000142937,RPS8,928,-0.5650,1373,0.56501
ENSG00000070785,EIF2B3,34,0.87940,18,-0.8794
ENSG00000126107,HECTD3,16,0.61176,10,-0.6117
ENSG00000126088,UROD,94,-0.0020,94,0.00204
ENSG00000132763,MMACHC,11,-0.8287,20,0.82870
ENSG00000117450,PRDX1,387,-0.1835,440,0.18359
ENSG00000117448,AKR1A1,50,-0.2216,58,0.22162
ENSG00000132780,NASP,27,-0.2495,33,0.24957
ENSG00000159592,GPBP1L1,34,0.34328,26,-0.3432
ENSG00000159596,TMEM69,19,-0.3857,25,0.38578
ENSG00000086015,MAST2,26,-0.1077,28,0.10770
ENSG00000117461,PIK3R3,29,0.09473,27,-0.0947
ENSG00000085998,POMGNT1,66,-0.3718,85,0.37184
ENSG00000132128,LRRC41,61,0.26745,51,-0.2674
ENSG00000173660,UQCRH,766,0.46630,555,-0.4663
ENSG00000117480,FAAH,44,0.58406,29,-0.5840
ENSG00000079277,MKNK1,35,0.24303,30,-0.2430
ENSG00000123472,ATPAF1,127,0.14473,115,-0.1447
ENSG00000159658,EFCAB14,42,-0.7324,70,0.73249
ENSG00000186377,CYP4X1,37,1.43392,14,-1.4339
ENSG00000162368,CMPK1,99,0.13098,90,-0.1309
ENSG00000162373,BEND5,32,0.42942,23,-0.4294
ENSG00000162374,ELAVL4,148,1.27932,60,-1.2793
ENSG00000185104,FAF1,42,1.11224,19,-1.1122
ENSG00000123091,RNF11,427,0.62962,276,-0.6296
ENSG00000085832,EPS15,185,0.54517,127,-0.5451
ENSG00000117859,OSBPL9,14,0.06747,14,-0.0674
ENSG00000078618,NRDC,79,0.41016,59,-0.4101
ENSG00000169213,RAB3B,51,1.76381,15,-1.7638
ENSG00000117862,TXNDC12,34,-0.7200,57,0.72008
ENSG00000134717,BTF3L4,74,0.25781,62,-0.2578
ENSG00000157077,ZFYVE9,31,-0.0499,33,0.04998
ENSG00000134748,PRPF38A,21,-0.2869,25,0.28693
ENSG00000134744,TUT4,16,-0.3689,21,0.36898
ENSG00000162377,COA7,23,0.44023,17,-0.4402
ENSG00000162378,ZYG11B,151,1.23700,64,-1.2370
ENSG00000116171,SCP2,78,-0.5452,114,0.54524
ENSG00000162384,CZIB,71,-0.1767,81,0.17678
ENSG00000162385,MAGOH,47,0.27993,39,-0.2799
ENSG00000157193,LRP8,38,0.15888,34,-0.1588
ENSG00000058804,NDC1,16,0.77295,9,-0.7729
ENSG00000058799,YIPF1,24,1.15538,11,-1.1553
ENSG00000081870,HSPB11,65,0.27235,54,-0.2723
ENSG00000116212,LRRC42,13,0.63611,8,-0.6361
ENSG00000116209,TMEM59,194,-0.0068,195,0.00686
ENSG00000116221,MRPL37,74,0.54283,50,-0.5428
ENSG00000157216,SSBP3,240,0.92160,126,-0.9216
ENSG00000243725,TTC4,22,0.50945,15,-0.5094
ENSG00000116133,DHCR24,229,0.84841,127,-0.8484
ENSG00000162402,USP24,30,-0.5172,44,0.51722
ENSG00000162407,PLPP3,66,-2.4627,364,2.46275
ENSG00000162409,PRKAA2,53,0.42401,39,-0.4240
ENSG00000173406,DAB1,20,0.39485,15,-0.3948
ENSG00000162601,MYSM1,25,0.08058,24,-0.0805
ENSG00000177606,JUN,194,-0.9105,365,0.91054
ENSG00000172456,FGGY,13,-0.9341,26,0.93413
ENSG00000134709,HOOK1,35,1.45562,12,-1.4556
ENSG00000162599,NFIA,32,-1.5829,96,1.58293
ENSG00000162604,TM2D1,73,0.13681,66,-0.1368
ENSG00000162607,USP1,21,0.16393,19,-0.1639
ENSG00000116641,DOCK7,18,-0.7975,32,0.79754
ENSG00000125703,ATG4C,16,-0.4100,21,0.41003
ENSG00000079739,PGM1,38,-0.1281,42,0.12815
ENSG00000158966,CACHD1,24,-0.6300,38,0.63005
ENSG00000162437,RAVER2,19,0.08831,18,-0.0883
ENSG00000162434,JAK1,67,0.16214,60,-0.1621
ENSG00000162433,AK4,72,-0.4189,96,0.41892
ENSG00000116675,DNAJC6,367,0.99621,184,-0.9962
ENSG00000213625,LEPROT,23,-1.1407,52,1.14071
ENSG00000184588,PDE4B,52,-0.2332,61,0.23328
ENSG00000118473,SGIP1,116,0.62940,75,-0.6294
ENSG00000198160,MIER1,21,-0.0433,22,0.04334
ENSG00000142864,SERBP1,109,0.15610,98,-0.1561
ENSG00000116717,GADD45A,24,0.54572,16,-0.5457
ENSG00000172380,GNG12,9,-1.8382,33,1.83821
ENSG00000116729,WLS,45,-1.3225,112,1.32256
ENSG00000033122,LRRC7,88,0.54292,61,-0.5429
ENSG00000066557,LRRC40,27,0.51451,19,-0.5145
ENSG00000116754,SRSF11,100,0.22925,85,-0.2292
ENSG00000118454,ANKRD13C,41,0.35214,32,-0.3521
ENSG00000197568,HHLA3,16,0.05975,15,-0.0597
ENSG00000050628,PTGER3,25,0.94575,13,-0.9457
ENSG00000132485,ZRANB2,94,0.28267,77,-0.2826
ENSG00000172260,NEGR1,189,0.98474,95,-0.9847
ENSG00000178965,ERICH3,52,0.77882,30,-0.7788
ENSG00000116791,CRYZ,34,0.84133,19,-0.8413
ENSG00000162623,TYW3,25,0.56860,17,-0.5686
ENSG00000117054,ACADM,35,-0.0654,37,0.06547
ENSG00000137955,RABGGTB,44,0.26594,37,-0.2659
ENSG00000117069,ST6GALNAC5,90,1.10992,41,-1.1099
ENSG00000142892,PIGK,29,0.12233,27,-0.1223
ENSG00000154027,AK5,416,0.68780,258,-0.6878
ENSG00000036549,AC118549.1,20,0.10940,18,-0.1094
ENSG00000077254,USP33,101,0.41763,76,-0.4176
ENSG00000180488,MIGA1,76,0.55407,51,-0.5540
ENSG00000162613,FUBP1,44,-0.1818,51,0.18185
ENSG00000162616,DNAJB4,37,-0.4828,52,0.48283
ENSG00000117114,ADGRL2,44,0.31487,35,-0.3148
ENSG00000137941,TTLL7,112,0.71860,68,-0.7186
ENSG00000142875,PRKACB,438,0.38774,334,-0.3877
ENSG00000117133,RPF1,19,-0.2562,23,0.25622
ENSG00000174021,GNG5,58,-1.5714,174,1.57140
ENSG00000117155,SSX2IP,113,0.82526,64,-0.8252
ENSG00000162642,C1orf52,80,0.47316,58,-0.4731
ENSG00000153904,DDAH1,232,0.06676,222,-0.0667
ENSG00000142871,CCN1,22,-2.5287,131,2.52878
ENSG00000117174,ZNHIT6,20,-0.4422,27,0.44221
ENSG00000122417,ODF2L,29,0.43934,21,-0.4393
ENSG00000097033,SH3GLB1,36,-0.7262,60,0.72627
ENSG00000183291,SELENOF,103,0.01183,102,-0.0118
ENSG00000153936,HS2ST1,47,-0.1745,53,0.17454
ENSG00000143013,LMO4,556,1.55376,189,-1.5537
ENSG00000137947,GTF2B,34,0.59250,22,-0.5925
ENSG00000137944,KYAT3,14,-0.3529,18,0.35299
ENSG00000213516,RBMXL1,14,0.99730,7,-0.9973
ENSG00000197147,LRRC8B,126,0.73462,75,-0.7346
ENSG00000171488,LRRC8C,17,0.24888,14,-0.2488
ENSG00000171492,LRRC8D,29,0.84484,16,-0.8448
ENSG00000162664,ZNF326,27,0.42768,20,-0.4276
ENSG00000233593,LINC02609,52,0.28638,42,-0.2863
ENSG00000122482,ZNF644,20,0.06038,19,-0.0603
ENSG00000172031,EPHX4,24,0.50714,17,-0.5071
ENSG00000189195,BTBD8,108,0.67389,68,-0.6738
ENSG00000122484,RPAP2,17,0.06310,16,-0.0631
ENSG00000067208,EVI5,17,-0.1317,19,0.13170
ENSG00000122406,RPL5,473,-0.5044,671,0.50445
ENSG00000154511,DIPK1A,38,0.41543,29,-0.4154
ENSG00000143033,MTF2,17,-0.2139,19,0.21394
ENSG00000117500,TMED5,27,0.00511,27,-0.0051
ENSG00000117505,DR1,45,0.09101,42,-0.0910
ENSG00000137942,FNBP1L,25,0.44750,19,-0.4475
ENSG00000067334,DNTTIP2,36,0.47561,26,-0.4756
ENSG00000023909,GCLM,26,1.12230,12,-1.1223
ENSG00000117528,ABCD3,34,-0.4748,48,0.47489
ENSG00000117525,F3,26,-3.1279,235,3.12798
ENSG00000117519,CNN3,63,-1.4994,179,1.49946
ENSG00000172339,ALG14,15,-0.1553,17,0.15530
ENSG00000152078,TLCD4,51,0.09451,47,-0.0945
ENSG00000122481,RWDD3,20,-0.5581,30,0.55815
ENSG00000228971,LINC02607,74,1.42788,27,-1.4278
ENSG00000117569,PTBP2,68,0.33097,54,-0.3309
ENSG00000162627,SNX7,18,0.40500,14,-0.4050
ENSG00000117598,PLPPR5,35,0.67932,22,-0.6793
ENSG00000117600,PLPPR4,238,1.02943,116,-1.0294
ENSG00000162688,AGL,21,-0.2454,25,0.24546
ENSG00000117620,SLC35A3,14,-0.4099,19,0.40991
ENSG00000156875,MFSD14A,40,0.49809,29,-0.4980
ENSG00000137992,DBT,26,0.15959,23,-0.1595
ENSG00000137996,RTCA,51,0.62099,33,-0.6209
ENSG00000181656,GPR88,29,1.03506,14,-1.0350
ENSG00000162694,EXTL2,29,0.88523,16,-0.8852
ENSG00000117543,DPH5,11,-0.5114,15,0.51145
ENSG00000170989,S1PR1,25,-2.0757,108,2.07579
