Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000071054,MAP4K4,16,-5.0909,407,-0.3487,5,-6.6381,191,-1.5082,249,-1.1080,307,-0.7870,436,-0.2379,1469,2.67149
ENSG00000188177,ZC3H6,16,-2.9157,407,2.40504,1,-6.6808,86,-0.4315,157,0.54429,16,-2.9512,7,-4.0227,164,0.73054
ENSG00000155368,DBI,375,0.37649,407,0.51161,1,-8.0795,847,1.87927,245,-0.3151,16,-4.3644,231,-0.4130,283,-0.0996
ENSG00000136717,BIN1,16,-4.8699,407,-0.1046,742,0.90731,170,-1.4567,195,-1.2466,16,-4.9056,429,-0.0198,965,1.77369
ENSG00000152082,MZT2B,16,-4.9316,407,-0.1732,115,-2.1004,480,0.09466,345,-0.4331,808,0.98446,727,0.79541,588,0.50683
ENSG00000136002,ARHGEF4,592,1.77596,407,1.05316,471,1.32721,176,-0.3520,128,-0.8430,16,-3.9162,52,-2.2058,65,-2.0018
ENSG00000152102,FAM168B,16,-4.0876,407,0.79699,699,1.82190,248,-0.0355,69,-1.9830,418,0.84511,115,-1.2303,153,-0.8788
ENSG00000115762,PLEKHB2,16,-6.0601,7696,5.67248,618,-0.7428,112,-3.2910,115,-3.2532,16,-6.0963,154,-2.8190,86,-3.8492
ENSG00000173272,MZT2A,16,-3.7053,407,1.27512,1,-7.4601,257,0.46210,113,-0.8462,207,0.10670,314,0.80537,217,0.20477
ENSG00000144224,UBXN4,16,-3.6944,407,1.28823,1,-7.4497,163,-0.2685,142,-0.4835,547,1.87798,17,-3.5892,221,0.25807
ENSG00000169554,ZEB2,16,-4.8737,407,-0.1099,180,-1.3719,144,-1.7061,166,-1.4917,44,-3.4468,459,0.08552,1251,2.62486
ENSG00000168280,KIF5C,16,-5.0865,407,-0.3435,944,1.07178,395,-0.3908,467,-0.1235,251,-1.0937,220,-1.2899,918,1.25028
ENSG00000157827,FMNL2,16,-4.0063,407,0.89674,58,-2.1647,223,-0.1133,74,-1.8045,16,-4.0420,313,0.44197,523,1.72389
ENSG00000136541,ERMN,16,-4.7386,407,0.04102,1,-8.3951,45,-3.2885,59,-2.8768,122,-1.8115,523,0.45877,1198,2.83335
ENSG00000144283,PKP4,16,-4.9046,407,-0.1433,493,0.16977,7,-6.1269,217,-1.1194,193,-1.2994,360,-0.3361,1153,2.25101
ENSG00000136531,SCN2A,16,-4.2338,407,0.62397,1455,3.45138,249,-0.1884,372,0.47206,16,-4.2693,1,-7.3891,0,-9.1834
ENSG00000138398,PPIG,16,-3.3029,407,1.81857,1,-7.0618,172,0.25116,191,0.42351,25,-2.6641,160,0.13649,177,0.35284
ENSG00000077380,DYNC1I2,16,-4.3341,407,0.50573,331,0.16245,113,-1.5097,220,-0.4934,16,-4.3697,298,-0.0069,648,1.69266
ENSG00000091428,RAPGEF4,16,-4.5468,407,0.25925,381,0.15281,140,-1.4132,292,-0.2779,89,-2.0785,450,0.42783,675,1.40986
ENSG00000128656,CHN1,16,-6.0155,407,-1.3358,6488,4.60006,900,-0.1011,696,-0.5102,16,-6.0513,2,-8.5807,50,-4.5975
ENSG00000170144,HNRNPA3,16,-3.9050,407,1.02172,356,0.78645,258,0.24144,97,-1.3001,16,-3.9408,326,0.63190,266,0.33221
ENSG00000061676,NCKAP1,16,-3.9837,407,0.92519,971,2.75579,342,0.62130,127,-0.9697,16,-4.0192,113,-1.1461,63,-2.1580
ENSG00000115524,SF3B1,16,-5.3990,4014,4.31050,345,-0.9339,121,-2.4989,80,-3.1134,293,-1.1841,502,-0.3510,128,-2.5767
ENSG00000144381,HSPD1,16,-3.6090,407,1.39955,260,0.59519,260,0.59445,107,-0.8420,198,0.13675,162,-0.1889,114,-0.8184
ENSG00000115993,TRAK2,16,-4.0326,407,0.86504,70,-1.9195,43,-2.6123,101,-1.3705,262,0.12123,349,0.60022,471,1.39982
ENSG00000138443,ABI2,16,-3.8659,407,1.07113,939,2.88442,180,-0.3032,114,-1.0129,16,-3.9011,150,-0.5882,66,-1.9662
ENSG00000114942,EEF1B2,573,-0.1497,407,-0.6916,365,-0.8605,335,-0.9899,312,-1.0997,163,-2.0710,807,0.40971,1351,1.67381
ENSG00000078018,MAP2,16,-6.4425,7515,3.88188,2530,1.15941,622,-1.1403,540,-1.3532,16,-6.4782,188,-2.9199,81,-4.3191
ENSG00000197756,RPL37A,2602,-1.0120,407,-3.7617,1290,-2.0680,2842,-0.8760,2352,-1.1661,9285,1.07352,5673,0.22231,10064,1.52649
ENSG00000127838,PNKD,16,-3.4059,407,1.67395,35,-2.2940,307,1.13291,125,-0.3802,328,1.25947,21,-3.0412,93,-0.9313
ENSG00000171450,CDK5R2,16,-3.5341,407,1.49997,729,2.81713,127,-0.4829,192,0.16956,16,-3.5701,37,-2.3305,15,-3.8260
ENSG00000144567,RETREG2,16,-3.7565,407,1.20819,576,1.89558,238,0.27474,138,-0.5943,225,0.17795,17,-3.6955,98,-1.2382
ENSG00000135924,DNAJB2,16,-5.0260,407,-0.2775,1686,2.33760,321,-0.6471,191,-1.4460,31,-4.1066,216,-1.2547,741,0.85517
ENSG00000054356,PTPRN,16,-4.3769,407,0.45587,1616,3.47161,418,0.50309,268,-0.2263,16,-4.4122,1,-7.5313,18,-4.4265
ENSG00000135919,SERPINE2,16,-3.1593,407,2.02699,1,-6.9205,551,2.75075,100,-0.4591,16,-3.1951,64,-1.1363,24,-2.7725
ENSG00000187957,DNER,16,-4.0085,407,0.89480,576,1.54190,529,1.37997,120,-1.0826,16,-4.0438,30,-3.1064,230,-0.0710
ENSG00000135916,ITM2C,16,-5.2076,407,-0.4757,382,-0.5722,2133,2.60589,505,-0.1318,1328,1.55811,86,-2.8050,38,-4.1860
ENSG00000173692,PSMD1,16,-3.1531,407,2.03737,1,-6.9132,184,0.53562,202,0.69988,16,-3.1890,189,0.58218,91,-0.6653
ENSG00000115053,NCL,16,-4.0478,407,0.84679,4,-5.9116,214,-0.2236,200,-0.3328,16,-4.0833,334,0.50499,512,1.58711
ENSG00000187514,PTMA,925,-1.3615,407,-2.5848,1654,-0.4668,718,-1.7421,644,-1.9033,6777,2.04179,3363,0.69847,2727,0.39768
ENSG00000115468,EFHD1,282,-1.6683,3921,3.14788,33,-4.8037,236,-1.9326,55,-4.0472,1190,0.60351,437,-1.0062,651,-0.4327
ENSG00000132329,RAMP1,16,-3.1620,407,2.02348,1,-6.9227,485,2.42716,192,0.59718,16,-3.1981,12,-3.5859,38,-2.0761
ENSG00000172428,COPS9,16,-5.6799,3927,3.43003,103,-3.0226,1113,0.63613,286,-1.5149,16,-5.7154,347,-1.2252,515,-0.6867
ENSG00000063660,GPC1,16,-3.6523,407,1.34399,572,2.03510,247,0.45887,234,0.36876,16,-3.6878,103,-0.9446,45,-2.3142
ENSG00000130294,KIF1A,16,-5.2917,407,-0.5667,2487,2.85839,538,-0.1246,580,-0.0018,16,-5.3273,50,-3.6673,567,-0.0454
ENSG00000168385,SEPTIN2,16,-4.4660,407,0.35185,1,-8.2160,382,0.24607,181,-0.9336,1195,2.43973,112,-1.6556,330,0.01126
ENSG00000115694,STK25,16,-4.2531,407,0.60040,467,0.83988,297,0.07577,145,-1.0523,914,2.15622,211,-0.4696,47,-2.8756
ENSG00000176720,BOK,16,-4.0266,407,0.87248,23,-3.5000,36,-2.8675,71,-1.8769,259,0.10850,139,-0.8751,615,2.17236
ENSG00000134108,ARL8B,16,-3.5549,407,1.47084,524,1.98996,180,0.03883,81,-1.2041,16,-3.5917,139,-0.3729,108,-0.8500
ENSG00000241553,ARPC4,16,-3.9893,407,0.91763,735,2.07503,257,0.13820,117,-1.0964,268,0.20327,90,-1.5026,119,-1.1802
ENSG00000254999,BRK1,16,-3.6309,407,1.37177,1,-7.3858,282,0.70616,138,-0.4636,514,1.83945,153,-0.3046,76,-1.5067
ENSG00000157087,ATP2B2,16,-3.9777,407,0.93246,1277,3.61101,222,-0.0893,171,-0.5047,16,-4.0131,1,-7.1351,0,-9.1194
ENSG00000157103,SLC6A1,16,-3.8721,407,1.06301,1,-7.6259,677,2.07244,160,-0.4884,202,-0.1256,318,0.62666,91,-1.4808
ENSG00000157152,SYN2,16,-3.9404,407,0.97773,1254,3.63725,148,-0.6917,111,-1.1345,16,-3.9767,91,-1.4307,8,-5.1784
ENSG00000144713,RPL32,844,-2.0130,407,-3.0894,980,-1.7914,1513,-1.1359,1397,-1.2571,7363,1.50441,3930,0.37805,5844,1.31546
ENSG00000144711,IQSEC1,16,-3.7354,407,1.23616,452,1.43589,76,-1.4788,179,-0.1616,212,0.10659,276,0.54563,84,-1.4590
ENSG00000163517,HDAC11,16,-3.7919,407,1.16405,31,-2.8390,167,-0.3378,93,-1.2456,178,-0.2379,359,0.93610,303,0.76044
ENSG00000225733,FGD5-AS1,16,-3.4431,407,1.62294,178,0.14702,272,0.86789,129,-0.3699,16,-3.4718,3,-5.5637,220,0.59426
ENSG00000174748,RPL15,16,-6.3043,407,-1.6369,791,-0.6228,1049,-0.1760,524,-1.2544,3071,1.71894,1737,0.66018,1468,0.43630
ENSG00000163539,CLASP2,16,-3.8764,407,1.05727,417,1.10123,217,-0.0084,85,-1.4669,16,-3.9127,196,-0.1785,307,0.66765
ENSG00000168028,RPSA,323,-1.7318,407,-1.3839,838,-0.2660,473,-1.1540,535,-0.9668,1359,0.52685,1720,0.93747,1624,1.00725
ENSG00000168314,MOBP,1274,-0.8295,407,-2.5439,577,-2.0275,103,-4.5400,410,-2.5320,1273,-0.8314,1416,-0.6668,6969,3.15871
ENSG00000188846,RPL14,16,-5.7415,407,-1.0474,478,-0.7981,734,-0.1244,362,-1.2252,2134,1.77046,1323,0.86490,840,0.10896
ENSG00000168036,CTNNB1,16,-4.0289,407,0.86875,219,-0.1689,372,0.71276,217,-0.1807,16,-4.0653,557,1.44789,192,-0.4253
ENSG00000187094,CCK,16,-4.0957,407,0.78826,895,2.35686,773,2.02546,109,-1.3135,16,-4.1305,40,-2.8132,17,-4.2177
ENSG00000114853,ZBTB47,16,-3.5866,407,1.43005,231,0.41886,109,-0.7777,86,-1.1435,63,-1.6232,130,-0.5085,285,0.93512
ENSG00000010282,HHATL,16,-3.4982,407,1.54725,1,-7.1700,271,0.79699,40,-2.1817,16,-3.5351,100,-0.8150,333,1.44988
ENSG00000181061,HIGD1A,16,-4.5585,407,0.24578,741,1.29735,233,-0.6450,140,-1.4176,1275,2.44083,57,-2.7552,141,-1.5406
ENSG00000114646,CSPG5,16,-3.6272,407,1.37616,252,0.52212,430,1.48332,205,0.17445,16,-3.6630,218,0.27575,57,-1.9468
ENSG00000047849,MAP4,302,-1.3702,876,0.30492,581,-0.3608,466,-0.7065,397,-0.9546,19,-5.3912,717,-0.0251,1596,1.73403
ENSG00000164050,PLXNB1,16,-4.2093,407,0.65167,1,-7.4897,435,0.76865,157,-0.8860,490,0.97801,238,-0.2303,366,0.55505
ENSG00000232112,TMA7,1310,1.29646,407,-0.6676,124,-2.4492,926,0.67131,225,-1.5687,922,0.66420,701,0.20100,480,-0.4563
ENSG00000164054,SHISA5,16,-3.5245,407,1.51127,1,-7.2815,320,1.06060,110,-0.7075,66,-1.4847,492,1.89863,67,-1.5811
ENSG00000010256,UQCRC1,16,-3.7852,407,1.17170,573,1.84347,298,0.62113,139,-0.6222,16,-3.8217,212,0.05221,94,-1.3346
ENSG00000067560,RHOA,16,-4.5343,407,0.27363,199,-0.8618,453,0.45341,299,-0.2256,16,-4.5645,909,1.72995,399,0.28270
ENSG00000176095,IP6K1,16,-3.3079,407,1.81164,445,2.00033,227,0.71939,132,-0.1788,16,-3.3440,1,-6.4278,43,-2.0288
ENSG00000164076,CAMKV,16,-3.9599,407,0.95463,1291,3.69830,193,-0.2877,142,-0.7659,16,-3.9956,1,-7.1168,8,-5.0966
ENSG00000114353,GNAI2,16,-5.7482,3941,3.28710,25,-5.1086,342,-1.3159,266,-1.6935,1015,0.40024,1016,0.40182,272,-1.7939
ENSG00000012171,SEMA3B,16,-3.8386,407,1.10432,41,-2.5083,76,-1.5900,60,-1.9401,16,-3.8750,156,-0.4989,573,2.37370
ENSG00000090097,PCBP4,16,-3.5621,407,1.46194,1,-7.3187,174,-0.0191,102,-0.8653,43,-2.1667,46,-2.0380,398,1.81865
ENSG00000162244,RPL29,1573,-0.4850,4660,1.35937,370,-2.6673,889,-1.3621,690,-1.7448,3429,0.79982,2469,0.24057,2553,0.34412
ENSG00000164091,WDR82,16,-4.0249,407,0.87429,878,2.42850,334,0.53484,159,-0.6654,172,-0.5403,57,-2.2184,78,-1.8800
ENSG00000010322,NISCH,16,-3.3932,407,1.69177,277,0.96717,236,0.68045,127,-0.3371,16,-3.4291,189,0.30353,72,-1.3286
ENSG00000168297,PXK,16,-3.4059,407,1.67395,31,-2.4859,42,-2.0384,62,-1.4403,16,-3.4421,262,0.84637,294,1.29982
ENSG00000168309,FAM107A,877,-1.0290,2401,0.58553,101,-4.2241,2005,0.28165,1172,-0.5804,4392,1.70058,2416,0.59602,918,-1.0560
ENSG00000175161,CADM2,16,-3.8324,407,1.11344,534,1.63229,535,1.63712,227,0.10772,16,-3.8680,1,-6.9885,87,-1.5128
ENSG00000269028,MTRNR2L12,6843,-1.6125,407,-5.7378,2877,-2.8962,28189,0.62652,62964,2.17815,2473,-3.1182,26060,0.49237,22224,0.26107
ENSG00000080822,CLDND1,16,-6.1164,407,-1.4418,429,-1.3619,272,-2.0445,242,-2.2137,1427,0.54513,569,-0.9312,2944,2.61500
ENSG00000081154,PCNP,16,-6.0099,7598,5.93102,256,-2.0228,170,-2.6247,105,-3.3277,16,-6.0454,17,-5.9732,206,-2.4990
ENSG00000114391,RPL24,19,-6.0438,407,-1.5684,733,-0.6702,817,-0.4992,653,-0.8493,1018,-0.1512,1774,0.77585,2321,1.58326
ENSG00000144834,TAGLN3,16,-4.0645,407,0.82676,1504,4.02586,152,-0.7779,78,-1.7924,16,-4.0991,13,-4.3784,27,-3.5090
ENSG00000172020,GAP43,16,-4.1095,407,0.77216,665,1.69194,317,0.34949,194,-0.4486,320,0.36379,78,-1.8297,156,-0.8676
ENSG00000185565,LSAMP,16,-3.0133,407,2.25122,1,-6.7752,459,2.53856,136,0.19493,16,-3.0487,1,-6.1795,26,-2.5011
ENSG00000114631,PODXL2,16,-4.0068,407,0.89623,967,2.70077,308,0.41915,245,0.03735,16,-4.0431,93,-1.4660,51,-2.5184
ENSG00000074416,MGLL,16,-4.8790,407,-0.1152,1,-8.6275,366,-0.2820,264,-0.7939,2008,3.06034,769,0.95927,50,-3.4458
ENSG00000075785,RAB7A,16,-3.7802,407,1.17872,189,-0.1315,370,1.00859,119,-0.8510,16,-3.8165,346,0.88794,189,-0.1427
ENSG00000169714,CNBP,16,-3.6344,407,1.36668,198,0.11148,359,1.13572,105,-0.8858,16,-3.6703,203,0.15242,180,-0.0461
ENSG00000184897,H1FX,16,-4.6348,407,0.15955,526,0.58987,434,0.26558,202,-0.9461,805,1.35647,540,0.63529,195,-1.1013
ENSG00000091513,TF,16,-6.0359,3683,2.53951,142,-2.9130,74,-3.8578,97,-3.4730,958,-0.0226,244,-2.1225,1766,1.24486
ENSG00000154917,RAB6B,143,-1.5709,407,0.04763,1915,3.22228,561,0.58399,227,-0.8751,16,-4.7697,169,-1.3225,58,-3.0656
ENSG00000082996,RNF13,16,-3.4051,407,1.67282,217,0.52313,103,-0.6797,28,-2.6377,16,-3.4429,12,-3.8114,313,1.45254
ENSG00000070087,PFN2,16,-3.5333,407,1.50072,408,1.50519,320,1.05018,72,-1.3658,16,-3.5690,52,-1.8312,132,-0.4814
ENSG00000163536,SERPINI1,16,-4.1181,407,0.76196,1205,3.10302,274,0.09892,117,-1.2333,16,-4.1536,29,-3.2771,130,-1.1818
ENSG00000008952,SEC62,16,-5.5868,407,-0.8830,533,-0.4618,506,-0.5434,598,-0.2815,1489,1.27521,697,-0.0346,1082,0.83401
ENSG00000013297,CLDN11,486,-0.3202,407,-0.6003,91,-2.8406,38,-4.0886,48,-3.7573,1551,1.71025,119,-2.4539,1300,1.73017
ENSG00000114757,PEX5L,16,-3.1283,407,2.07429,1,-6.8885,165,0.38009,123,-0.1031,16,-3.1634,2,-6.1060,224,1.10258
ENSG00000242808,SOX2-OT,780,-0.1335,3531,2.78509,1,-9.5832,104,-3.1638,148,-2.6506,443,-1.0177,119,-2.9758,1250,0.77036
ENSG00000161203,AP2M1,16,-5.9131,3928,2.93431,2067,1.46939,418,-1.1861,289,-1.7414,125,-2.9815,767,-0.2443,213,-2.3508
ENSG00000175166,PSMD2,16,-3.3461,407,1.75673,1,-7.1050,293,1.12322,122,-0.3447,38,-2.1097,392,1.68011,49,-1.8762
ENSG00000175182,FAM131A,16,-4.0321,407,0.86631,1291,3.51719,236,-0.0464,143,-0.8363,16,-4.0677,63,-2.0632,9,-5.0904
ENSG00000156976,EIF4A2,16,-5.0559,407,-0.3098,2032,2.75254,282,-0.8825,304,-0.7633,304,-0.7672,648,0.44964,224,-1.3449
ENSG00000189058,APOD,1338,-0.4190,407,-2.2265,641,-1.5477,1326,-0.4322,1054,-0.7912,1088,-0.7415,4637,1.75220,2578,0.78215
ENSG00000061938,TNK2,16,-3.4824,407,1.56880,369,1.37792,259,0.73786,179,0.11508,16,-3.5187,107,-0.7038,74,-1.3719
ENSG00000182899,RPL35A,16,-6.4857,407,-1.8252,589,-1.2684,1175,-0.1963,571,-1.3142,3177,1.53526,2114,0.78227,1948,0.76006
ENSG00000169020,ATP5ME,16,-6.0971,407,-1.4214,205,-2.4389,674,-0.6489,502,-1.1012,1895,1.06751,1474,0.62414,1976,1.41858
ENSG00000168993,CPLX1,16,-3.3948,407,1.68942,505,2.15117,266,0.88804,182,0.23953,16,-3.4309,1,-6.5575,10,-4.2625
ENSG00000159692,CTBP1,16,-3.5369,407,1.49601,336,1.13435,290,0.87023,135,-0.3961,16,-3.5726,141,-0.3226,108,-0.8193
ENSG00000068078,FGFR3,16,-3.8874,407,1.04258,3,-6.3160,1212,3.64490,293,0.47272,16,-3.9246,32,-2.9118,3,-6.5508
ENSG00000243449,C4orf48,419,-0.8309,407,-0.8762,743,0.07519,544,-0.4230,202,-1.9352,1361,1.11617,341,-1.1443,1183,1.04308
ENSG00000185818,NAT8L,16,-4.1312,407,0.74598,631,1.55586,669,1.67310,342,0.44947,16,-4.1663,141,-0.9608,62,-2.3579
ENSG00000087274,ADD1,16,-4.6372,407,0.15600,707,1.11104,444,0.30301,178,-1.1400,823,1.39500,366,-0.0152,192,-1.1311
ENSG00000163956,LRPAP1,16,-3.6369,407,1.36372,593,2.13784,241,0.43543,96,-1.0246,16,-3.6730,131,-0.5550,84,-1.3438
ENSG00000072832,CRMP1,16,-3.7926,407,1.16361,932,3.00485,210,0.02895,99,-1.1521,16,-3.8286,153,-0.4718,12,-4.3627
ENSG00000109501,WFS1,16,-3.4628,407,1.59639,164,-0.0005,485,1.96147,138,-0.2750,16,-3.4979,204,0.35616,24,-3.0441
ENSG00000074211,PPP2R2C,16,-4.0600,407,0.83182,1027,2.76458,225,-0.1547,89,-1.5847,16,-4.0953,62,-2.1191,195,-0.4288
ENSG00000179010,MRFAP1,16,-4.6528,407,0.13847,623,0.86275,527,0.57212,293,-0.3853,16,-4.6884,380,0.02766,550,0.76599
ENSG00000038219,BOD1L1,16,-3.3339,407,1.77541,233,0.73000,97,-0.6929,116,-0.4207,16,-3.3697,86,-0.8826,192,0.47139
ENSG00000151552,QDPR,16,-5.2079,407,-0.4770,248,-1.2386,300,-0.9484,390,-0.5408,16,-5.2261,270,-1.1104,1644,2.80245
ENSG00000168214,RBPJ,16,-3.7187,407,1.25789,261,0.47310,133,-0.6145,75,-1.4787,307,0.74846,30,-2.8364,268,0.60851
ENSG00000163682,RPL9,212,-3.1650,410,-2.1946,716,-1.3619,994,-0.8613,746,-1.2981,3645,1.30578,2919,0.89901,2898,1.07314
ENSG00000154277,UCHL1,16,-6.1281,3911,2.52948,3979,2.57258,537,-1.0319,320,-1.8153,16,-6.1639,303,-1.8958,123,-3.3965
ENSG00000064042,LIMCH1,16,-4.0199,407,0.88043,91,-1.5054,294,0.32186,182,-0.4472,191,-0.3724,100,-1.3720,445,1.28152
ENSG00000124406,ATP8A1,16,-5.3145,4050,4.68182,468,-0.3705,91,-2.8322,46,-3.8114,16,-5.3500,53,-3.6243,284,-1.2512
ENSG00000109180,OCIAD1,16,-4.1092,407,0.77159,806,2.09748,244,-0.0824,123,-1.1515,208,-0.3352,204,-0.3640,151,-0.9238
ENSG00000171476,HOPX,16,-4.0531,407,0.84010,1,-7.6956,905,2.45398,177,-0.5295,692,1.85349,25,-3.4600,0,-9.1947
ENSG00000163453,IGFBP7,61,-4.4321,407,-1.6670,35,-5.2520,408,-1.6622,194,-2.7584,4784,2.68168,4851,2.71813,3,-8.8966
ENSG00000018189,RUFY3,16,-3.9379,407,0.98099,416,1.02219,175,-0.4184,144,-0.7214,73,-1.7563,298,0.44193,261,0.25833
ENSG00000132466,ANKRD17,16,-2.8562,407,2.50557,1,-6.6210,88,-0.3267,188,0.92951,16,-2.8924,120,0.16085,70,-0.7582
ENSG00000138760,SCARB2,16,-3.9035,407,1.02366,247,0.17097,203,-0.1460,112,-1.0819,16,-3.9397,152,-0.6023,426,1.36715
ENSG00000118816,CCNI,16,-4.8244,407,-0.0552,121,-1.9179,213,-1.0649,260,-0.7627,825,1.15449,883,1.28209,531,0.44760
ENSG00000152795,HNRNPDL,16,-4.6369,407,0.15655,865,1.49043,342,-0.1254,188,-1.0587,410,0.17083,363,-0.0302,367,-0.0105
ENSG00000145293,ENOPH1,220,0.32107,407,1.41237,315,0.94316,132,-0.5007,69,-1.4993,16,-3.6357,3,-5.9212,233,0.48729
ENSG00000145284,SCD5,16,-5.1129,407,-0.3727,966,1.08031,922,0.99565,393,-0.4283,248,-1.1393,268,-1.0182,700,0.60527
ENSG00000109339,MAPK10,16,-3.4162,407,1.65986,547,2.29817,233,0.63351,128,-0.3438,16,-3.4514,53,-1.6910,17,-3.5443
ENSG00000152583,SPARCL1,16,-6.4368,407,-1.7745,556,-1.3051,4121,2.14998,950,-0.4790,2464,1.11775,2800,1.35652,116,-3.7935
ENSG00000118785,SPP1,16,-7.8642,407,-3.2328,23,-7.3937,151,-4.6705,73,-5.7218,27235,5.84533,389,-3.2974,1364,-1.5670
ENSG00000163644,PPM1K,16,-3.2757,407,1.85707,139,-0.0587,244,0.88114,167,0.23077,16,-3.3119,4,-5.2198,155,0.12513
ENSG00000138814,PPP3CA,16,-5.0144,407,-0.2645,2874,3.99147,424,-0.1962,422,-0.2056,16,-5.0503,62,-3.0909,47,-3.6556
ENSG00000109332,UBE2D3,16,-4.2317,407,0.62567,397,0.58600,238,-0.2592,83,-1.8610,677,1.55939,415,0.66223,140,-1.1867
ENSG00000109475,RPL34,2219,-0.9967,7365,0.96019,1073,-2.0909,1469,-1.6219,1543,-1.5481,5457,0.43950,5044,0.30743,6739,0.96469
ENSG00000145362,ANK2,16,-4.8000,407,-0.0266,1956,3.14533,401,-0.0496,317,-0.4257,16,-4.8355,69,-2.7254,270,-0.7493
ENSG00000269893,SNHG8,16,-4.1434,407,0.73074,1,-7.8956,116,-1.2730,110,-1.3493,192,-0.4997,603,1.45103,460,1.15460
ENSG00000164096,C4orf3,16,-5.1768,407,-0.4425,393,-0.4942,227,-1.3364,343,-0.7091,1475,1.81329,604,0.19369,682,0.46138
ENSG00000153130,SCOC,16,-3.7352,407,1.23665,552,1.83909,209,0.08363,111,-0.9092,16,-3.7702,116,-0.8498,179,-0.1851
ENSG00000153147,SMARCA5,16,-3.1971,407,1.97111,1,-6.9572,217,0.77259,120,-0.2093,83,-0.7859,37,-1.9853,176,0.47979
ENSG00000145425,RPS3A,16,-6.6314,3774,1.67761,312,-2.3660,680,-1.2031,591,-1.4153,2160,0.64479,1585,0.12526,2046,0.65092
ENSG00000109670,FBXW7,300,-0.2381,407,0.25521,1799,3.43018,182,-1.0165,244,-0.5622,16,-4.5862,80,-2.2516,52,-3.0491
ENSG00000109654,TRIM2,16,-4.3752,407,0.45701,565,1.03082,284,-0.1331,150,-1.1218,16,-4.4109,138,-1.2513,600,1.41103
ENSG00000164114,MAP9,16,-3.0125,407,2.25146,1,-6.7752,367,2.02064,205,0.89466,16,-3.0489,2,-5.7780,37,-1.9639
ENSG00000061918,GUCY1B1,16,-3.2029,407,1.96352,1,-6.9622,488,2.37265,259,1.07736,16,-3.2390,26,-2.5226,13,-3.6787
ENSG00000120251,GRIA2,16,-4.5165,407,0.29386,1336,2.63041,316,-0.1191,202,-0.8191,752,1.37994,1,-7.6709,15,-4.8311
ENSG00000164124,TMEM144,16,-5.4589,3724,3.79555,97,-2.8924,31,-4.5558,38,-4.2353,192,-1.8843,133,-2.4245,818,0.43589
ENSG00000109472,CPE,16,-5.5747,407,-0.8706,636,-0.1691,3706,3.48103,622,-0.2047,16,-5.6103,892,0.38527,31,-4.8218
ENSG00000164106,SCRG1,16,-3.3887,407,1.69813,1,-7.1469,593,2.53794,181,0.23892,16,-3.4246,1,-6.5462,96,-0.8507
ENSG00000150625,GPM6A,16,-6.5810,407,-1.9237,7152,3.35007,3069,1.34072,1409,-0.0102,16,-6.6166,377,-2.0354,157,-3.4964
ENSG00000151729,SLC25A4,16,-3.7155,407,1.26184,480,1.58183,256,0.44588,111,-0.8936,16,-3.7511,350,0.98682,62,-1.8941
ENSG00000171368,TPPP,16,-5.8384,3726,2.93185,1569,1.05046,324,-1.4911,280,-1.7103,16,-5.8737,239,-1.9452,729,-0.2748
ENSG00000145494,NDUFS6,16,-4.5823,407,0.21789,1,-8.3322,453,0.39683,92,-2.0796,1415,2.66016,395,0.17213,212,-0.9020
ENSG00000145495,MARCH6,16,-3.4245,407,1.64841,7,-4.6519,496,2.06293,152,-0.0821,44,-1.9831,23,-2.9185,149,-0.1357
ENSG00000169862,CTNND2,16,-4.0748,407,0.81346,609,1.56163,357,0.59001,180,-0.5252,16,-4.1107,124,-1.1030,274,0.16445
ENSG00000145555,MYO10,16,-4.0555,407,0.83657,1,-7.8084,266,0.12006,181,-0.4999,736,1.98000,119,-1.1417,250,0.02146
ENSG00000176788,BASP1,16,-6.0039,3787,2.66695,3301,2.32885,500,-1.0102,562,-0.8283,16,-6.0398,294,-1.8083,39,-4.9423
ENSG00000056097,ZFR,16,-3.2335,407,1.91865,171,0.32022,224,0.77994,95,-0.6257,16,-3.2695,29,-2.4073,154,0.17193
ENSG00000113387,SUB1,16,-3.9915,407,0.91562,648,1.80318,235,-0.0085,108,-1.2274,16,-4.0266,383,0.80772,159,-0.7028
ENSG00000079215,SLC1A3,16,-4.9893,407,-0.2365,1,-8.7368,2998,4.26650,571,0.31675,16,-5.0244,3,-7.3240,114,-2.3188
ENSG00000145592,RPL37,3124,-0.3791,407,-3.4351,527,-3.0561,2202,-0.9240,1878,-1.1672,7741,1.15071,5193,0.44891,7279,1.27366
ENSG00000250722,SELENOP,16,-4.7489,407,0.02920,154,-1.4830,109,-1.9968,71,-2.6316,304,-0.4366,390,-0.0386,1072,2.36991
ENSG00000134352,IL6ST,16,-3.8241,407,1.12375,49,-2.2241,350,0.85257,95,-1.2478,16,-3.8597,492,1.48396,237,0.21747
ENSG00000112851,ERBIN,16,-3.9885,407,0.91912,1,-7.7410,169,-0.5298,114,-1.1367,357,0.68970,306,0.42973,378,0.94622
