Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000178988,MRFAP1L1,104,-0.2668,193,0.71927,132,0.10870,112,-0.1475,173,0.53791,161,0.42526,118,-0.0754,78,-0.7165,74,-0.7826,120,-0.0476,90,-0.4858,126,0.03513
ENSG00000186222,BLOC1S4,1,-4.1746,6,-1.6806,23,0.16718,28,0.51040,15,-0.4519,15,-0.5110,26,0.40373,23,0.16315,59,1.77240,13,-0.6606,12,-0.7919,24,0.23875
ENSG00000170871,KIAA0232,91,0.28270,38,-1.0642,138,0.96694,105,0.50694,87,0.21834,65,-0.2379,76,-0.0083,59,-0.3896,52,-0.5922,59,-0.3865,51,-0.6150,92,0.29826
ENSG00000132405,TBC1D14,63,0.05067,71,0.22106,66,0.11356,64,0.06834,58,-0.1001,63,0.04217,83,0.48181,48,-0.3799,38,-0.7387,54,-0.2084,45,-0.4888,84,0.50668
ENSG00000173011,TADA2B,9,-1.4743,32,0.41325,39,0.70578,18,-0.4493,30,0.31831,40,0.77226,40,0.77201,30,0.30367,18,-0.5203,11,-1.2602,18,-0.5123,12,-1.0805
ENSG00000109519,GRPEL1,30,-0.7185,69,0.59428,47,-0.0180,45,-0.0926,52,0.13569,44,-0.1096,71,0.64476,45,-0.0673,36,-0.4077,73,0.68855,26,-0.9114,31,-0.6376
ENSG00000184985,SORCS2,24,0.34567,6,-1.6324,29,0.63621,24,0.32856,8,-1.2614,14,-0.4624,9,-1.0893,17,-0.2122,40,1.20230,3,-2.6986,21,0.13068,35,0.98165
ENSG00000196526,AFAP1,3,-2.8514,9,-1.4097,33,0.46066,5,-2.2202,67,1.66333,38,0.67996,20,-0.3523,25,0.02526,5,-2.3993,10,-1.2918,27,0.15031,53,1.25115
ENSG00000163995,ABLIM2,15,-1.7249,30,-0.6633,50,0.12283,53,0.22406,76,0.79494,57,0.33655,66,0.57503,80,0.89103,24,-1.0126,40,-0.2185,27,-0.8267,36,-0.3683
ENSG00000251615,AC104825.1,21,0.85826,1,-3.4315,20,0.73404,19,0.70909,26,1.21815,2,-2.3980,10,-0.2375,11,-0.1278,5,-1.2433,4,-1.4651,8,-0.5911,18,0.63517
ENSG00000071127,WDR1,100,-0.2219,96,-0.2783,204,0.92237,137,0.27029,169,0.61715,94,-0.3180,59,-1.0259,74,-0.6836,175,0.67348,83,-0.5095,88,-0.4205,104,-0.1593
ENSG00000178163,ZNF518B,2,-3.1761,5,-2.1446,52,1.42417,26,0.27210,31,0.58426,24,0.16537,36,0.81064,15,-0.5505,0,-5.7425,37,0.83717,17,-0.4049,16,-0.4908
ENSG00000157869,RAB28,56,0.96075,24,-0.3551,31,0.02034,22,-0.4796,32,0.07827,25,-0.3457,21,-0.5667,16,-1.0189,29,-0.1092,51,0.81472,24,-0.3670,37,0.30793
ENSG00000038219,BOD1L1,29,-1.1095,93,0.69972,75,0.34789,101,0.83241,27,-1.2191,70,0.24454,27,-1.2041,49,-0.3102,45,-0.4581,62,0.03905,63,0.06273,82,0.48100
ENSG00000137449,CPEB2,71,0.33969,53,-0.1115,116,1.14421,80,0.53107,55,-0.0691,93,0.78203,52,-0.1402,46,-0.3370,24,-1.3155,10,-2.5335,29,-1.0205,58,0.01121
ENSG00000118564,FBXL5,157,0.75589,42,-1.2972,128,0.42708,113,0.22745,135,0.51630,97,-0.0213,71,-0.4869,66,-0.6017,100,0.03846,87,-0.1765,67,-0.5800,111,0.19489
ENSG00000237765,FAM200B,153,0.80879,103,0.16848,64,-0.5769,89,-0.0664,85,-0.1275,56,-0.7686,105,0.20234,57,-0.7498,61,-0.6383,123,0.44760,109,0.26684,106,0.20852
ENSG00000169762,TAPT1,36,-0.0729,21,-0.8581,42,0.15612,43,0.22858,58,0.67991,29,-0.4034,20,-0.9513,30,-0.3333,24,-0.6769,58,0.70103,35,-0.1149,55,0.59593
ENSG00000169744,LDB2,6,-2.9917,59,0.24687,95,1.02369,150,1.85127,37,-0.4560,52,0.06450,50,-0.0003,72,0.56264,4,-3.7664,34,-0.5811,14,-1.9005,30,-0.7889
ENSG00000151552,QDPR,1893,3.17670,213,-0.7652,226,-0.6692,161,-1.1870,174,-1.0682,279,-0.3479,270,-0.4013,146,-1.3248,94,-1.9806,285,-0.3177,309,-0.1914,141,-1.3808
ENSG00000002549,LAP3,47,0.18575,42,0.00615,28,-0.6025,16,-1.3813,28,-0.5777,35,-0.2744,22,-0.9719,36,-0.2217,127,1.90138,19,-1.2000,47,0.18576,52,0.34006
ENSG00000118579,MED28,67,0.31493,59,0.09519,65,0.25608,52,-0.0852,93,0.84386,45,-0.3121,40,-0.4946,47,-0.2419,52,-0.1000,45,-0.3280,51,-0.1249,46,-0.2755
ENSG00000163257,DCAF16,33,0.38959,36,0.54060,20,-0.3424,28,0.12316,25,-0.0029,12,-1.0691,40,0.72342,26,0.03001,23,-0.1437,21,-0.3003,22,-0.2028,19,-0.4681
ENSG00000145147,SLIT2,19,-1.5703,34,-0.7511,60,0.13635,3,-4.2126,184,2.07434,79,0.58076,170,1.91770,32,-0.8382,20,-1.4961,24,-1.2633,8,-2.7778,27,-1.0546
ENSG00000163138,PACRGL,22,-0.2762,30,0.20883,25,-0.0569,25,-0.0628,36,0.51742,17,-0.6269,12,-1.1420,39,0.62572,39,0.62288,34,0.39551,14,-0.8884,20,-0.3887
ENSG00000185774,KCNIP4,5,-3.4886,75,0.38408,95,0.77390,20,-1.6427,97,0.79735,58,-0.0237,100,0.85872,135,1.37037,39,-0.6253,30,-1.0269,20,-1.6428,32,-0.9119
ENSG00000152990,ADGRA3,61,1.23992,11,-1.4502,12,-1.2950,10,-1.5357,18,-0.6879,13,-1.1336,23,-0.3602,10,-1.5253,54,1.02323,6,-2.3365,66,1.37462,59,1.17768
ENSG00000109819,PPARGC1A,4,-1.7547,6,-1.3583,8,-0.8720,11,-0.4713,38,1.51247,18,0.28826,44,1.76926,3,-2.3707,12,-0.2853,6,-1.4183,8,-0.9016,22,0.61521
ENSG00000109606,DHX15,99,0.94650,27,-1.0813,51,-0.1106,55,0.00848,71,0.39732,79,0.57022,68,0.32349,50,-0.1381,51,-0.1123,23,-1.3304,48,-0.2132,39,-0.5410
ENSG00000181982,CCDC149,6,-1.3206,6,-1.3648,28,1.10675,20,0.51125,11,-0.4424,13,-0.1340,15,0.03264,9,-0.6177,14,-0.0467,21,0.59044,12,-0.2106,17,0.25724
ENSG00000053900,ANAPC4,33,0.25586,9,-1.6320,17,-0.7785,18,-0.6574,37,0.42450,40,0.55793,53,1.02632,31,0.16599,48,0.85223,25,-0.2016,4,-2.7170,22,-0.3794
ENSG00000091490,SEL1L3,4,-1.9942,6,-1.3980,10,-0.6767,60,2.20834,2,-2.9223,5,-1.7267,19,0.24215,20,0.31773,10,-0.7010,23,0.50692,21,0.35549,17,0.04410
ENSG00000250317,SMIM20,37,-0.1959,19,-1.1579,8,-2.3424,26,-0.7195,43,0.04684,43,0.06741,40,-0.0471,58,0.53340,61,0.62118,66,0.73187,45,0.14413,51,0.32575
ENSG00000168214,RBPJ,181,1.78628,35,-0.8844,80,0.38973,34,-0.9296,65,0.05091,52,-0.3028,44,-0.5351,56,-0.1891,17,-1.9322,87,0.52325,48,-0.4216,54,-0.2197
ENSG00000109689,STIM2,25,-0.1206,20,-0.5123,39,0.54887,23,-0.2962,52,1.02151,32,0.25516,30,0.11716,23,-0.2572,22,-0.3646,26,-0.0747,14,-1.0619,25,-0.1576
ENSG00000169851,PCDH7,19,-3.1301,156,-0.0184,367,1.39975,80,-1.0318,511,2.02217,290,0.98885,58,-1.5052,62,-1.4118,50,-1.7381,64,-1.3651,65,-1.3579,170,0.11917
ENSG00000047365,ARAP2,113,2.55985,11,-1.3565,14,-0.9265,16,-0.7228,14,-0.9545,27,0.05093,20,-0.4536,14,-0.9744,1,-3.9773,45,0.82838,18,-0.5498,25,-0.0968
ENSG00000181826,RELL1,18,0.39641,4,-1.8315,2,-2.6892,7,-0.9029,2,-2.5875,18,0.38773,0,-7.1427,3,-2.0793,40,1.79465,38,1.65408,21,0.63596,13,-0.0829
ENSG00000065882,TBC1D1,5,-2.4563,15,-0.8335,29,0.13121,13,-1.1015,63,1.43635,27,0.01555,21,-0.3168,20,-0.4223,80,1.86073,13,-1.1010,17,-0.6950,15,-0.8261
ENSG00000109787,KLF3,64,1.21206,15,-1.0463,19,-0.7577,20,-0.6495,34,0.15355,24,-0.3653,15,-1.0614,31,0.00629,40,0.43531,43,0.53727,37,0.31282,25,-0.3304
ENSG00000109790,KLHL5,73,0.86774,17,-1.3352,18,-1.3133,79,1.00700,39,-0.1123,19,-1.1979,47,0.15311,34,-0.3368,55,0.41033,55,0.40050,44,0.06446,29,-0.5948
ENSG00000157796,WDR19,10,-1.1691,14,-0.7050,24,0.09011,38,0.81217,38,0.78322,36,0.68792,12,-0.9502,12,-1.0108,42,0.95395,13,-0.8035,18,-0.4127,19,-0.3139
ENSG00000035928,RFC1,63,1.15007,30,-0.0783,20,-0.6478,34,0.13126,18,-0.8429,17,-0.9361,50,0.74571,23,-0.4744,33,0.06240,20,-0.6633,36,0.23807,31,-0.0186
ENSG00000163682,RPL9,1491,0.42157,1277,0.17275,638,-0.8987,737,-0.6806,904,-0.3685,943,-0.3019,866,-0.4336,706,-0.7472,1659,0.59511,2009,0.91351,1686,0.62163,821,-0.5156
ENSG00000121897,LIAS,23,0.48353,25,0.65151,22,0.45175,9,-0.9034,16,-0.0116,13,-0.3396,3,-2.3681,29,0.88092,21,0.40010,18,0.09123,9,-0.8746,10,-0.7219
ENSG00000109814,UGDH,9,-0.5365,12,-0.0923,24,1.08627,13,0.05421,12,-0.0833,17,0.45384,10,-0.3524,16,0.44641,9,-0.4619,2,-2.7485,16,0.41953,9,-0.4039
ENSG00000163683,SMIM14,82,0.00576,80,-0.0345,120,0.61543,93,0.21429,90,0.15141,66,-0.3227,81,-0.0171,65,-0.3578,35,-1.2835,137,0.83962,71,-0.2140,59,-0.4989
ENSG00000078140,UBE2K,64,-0.9219,140,0.27769,147,0.36086,167,0.56363,129,0.14439,191,0.78357,141,0.28930,123,0.08022,62,-0.9797,73,-0.7305,65,-0.9095,106,-0.1545
ENSG00000121892,PDS5A,60,0.54475,55,0.38462,61,0.57194,51,0.29072,49,0.22743,47,0.15661,23,-0.9612,24,-0.8699,40,-0.1024,44,0.04973,28,-0.6674,30,-0.5285
ENSG00000163697,APBB2,124,1.63738,26,-0.8631,39,-0.2891,24,-1.0137,38,-0.3338,57,0.31697,52,0.16611,35,-0.4542,42,-0.1546,17,-1.4754,42,-0.1694,64,0.49928
ENSG00000154277,UCHL1,225,-3.2345,2328,0.26760,2774,0.55139,2597,0.44401,3402,0.88974,1850,-0.0958,2356,0.28677,3570,0.97159,1255,-0.6945,1455,-0.4677,843,-1.2936,940,-1.1309
ENSG00000064042,LIMCH1,232,1.24757,91,-0.2697,104,-0.0643,113,0.05655,132,0.30772,97,-0.1840,51,-1.1581,101,-0.1142,74,-0.6028,100,-0.1329,95,-0.2154,116,0.09452
ENSG00000109133,TMEM33,92,0.23331,46,-0.8517,119,0.63715,106,0.44933,102,0.38540,85,0.10620,108,0.48512,69,-0.2140,66,-0.2994,47,-0.8006,41,-1.0197,76,-0.0826
ENSG00000014824,SLC30A9,78,-0.3472,101,0.05361,147,0.65381,159,0.78667,100,0.03726,92,-0.0894,114,0.25102,100,0.04395,69,-0.5349,74,-0.4275,62,-0.7040,75,-0.4152
ENSG00000124406,ATP8A1,195,0.58386,109,-0.3316,223,0.81044,195,0.59104,190,0.54659,150,0.17020,173,0.39224,97,-0.5134,43,-1.7097,98,-0.5034,39,-1.8821,108,-0.3426
ENSG00000183783,KCTD8,3,-1.6021,22,1.13077,10,-0.1243,38,2.13602,1,-3.4984,0,-4.7220,18,0.83534,0,-4.5147,0,-6.3779,3,-1.9387,19,0.86283,16,0.60329
ENSG00000151806,GUF1,22,-0.4005,40,0.48330,44,0.64889,40,0.47931,28,-0.0685,30,0.04699,13,-1.2186,10,-1.5726,21,-0.4755,65,1.31855,14,-1.0727,23,-0.3855
ENSG00000163281,GNPDA2,9,-1.3263,13,-0.8785,21,-0.1393,21,-0.1376,33,0.57821,10,-1.2090,33,0.56864,22,-0.0523,52,1.34451,31,0.50292,16,-0.5139,13,-0.8811
ENSG00000163285,GABRG1,65,-0.6270,28,-1.9045,27,-1.9629,119,0.29797,85,-0.2214,171,0.89554,87,-0.1908,17,-2.6089,129,0.42713,147,0.64604,126,0.38965,180,0.98012
ENSG00000260878,AC104072.1,5,-2.9628,19,-1.1397,74,0.97634,17,-1.2564,69,0.86688,82,1.16066,55,0.49236,46,0.21610,11,-1.8763,2,-4.0262,24,-0.7544,77,1.06283
ENSG00000151834,GABRA2,27,-1.0123,29,-0.8675,59,0.21059,22,-1.2972,99,1.05307,43,-0.2936,29,-0.8576,66,0.38838,48,-0.1075,31,-0.7713,60,0.22692,108,1.19392
ENSG00000109158,GABRA4,3,-3.5335,36,-0.2206,34,-0.3389,47,0.18299,63,0.65081,90,1.26107,78,1.00291,58,0.52053,7,-2.6971,33,-0.3578,13,-1.7784,40,-0.0627
ENSG00000163288,GABRB1,5,-1.9514,22,0.10023,40,1.07231,70,2.08186,7,-1.5301,2,-3.5011,3,-2.7883,9,-1.2784,8,-1.4377,16,-0.3430,20,-0.0498,45,1.29296
ENSG00000260918,AC107398.3,12,-3.2408,92,-0.2625,139,0.38575,248,1.36066,118,0.13166,111,0.03326,113,0.05543,55,-1.0436,89,-0.3065,82,-0.4379,105,-0.0545,142,0.42091
ENSG00000169019,COMMD8,21,-0.3448,2,-3.8217,7,-1.8547,14,-0.9449,58,1.29199,12,-1.2035,66,1.50784,12,-1.1591,65,1.47527,24,-0.1555,17,-0.6674,19,-0.4783
ENSG00000109171,SLAIN2,17,0.01872,7,-1.2605,12,-0.5524,15,-0.1725,16,-0.1094,14,-0.2725,18,0.06757,28,0.79716,13,-0.4708,31,0.93212,23,0.42406,12,-0.5913
ENSG00000075539,FRYL,109,2.41427,13,-1.1675,22,-0.3467,11,-1.3299,27,-0.0023,36,0.41979,20,-0.5170,16,-0.8015,2,-3.6503,22,-0.3276,30,0.15340,21,-0.3735
ENSG00000109180,OCIAD1,198,-0.5942,233,-0.3394,322,0.16373,335,0.22699,475,0.79701,388,0.46427,431,0.63306,378,0.42124,187,-0.6796,181,-0.7307,163,-0.8896,192,-0.6371
ENSG00000145247,OCIAD2,10,-2.4581,79,0.60549,31,-0.8645,30,-0.8883,97,0.93129,30,-0.8941,90,0.80700,111,1.17374,56,0.03557,47,-0.2394,53,-0.0253,17,-1.6949
ENSG00000109184,DCUN1D4,43,-0.4840,55,-0.1183,63,0.09431,108,0.97486,54,-0.1551,41,-0.5603,92,0.69669,53,-0.1638,53,-0.1638,41,-0.5508,50,-0.2649,58,-0.0489
ENSG00000163069,SGCB,126,0.87957,23,-1.7080,62,-0.2524,84,0.21786,84,0.21595,82,0.17934,130,0.93131,35,-1.0954,54,-0.4664,53,-0.4876,57,-0.3729,85,0.24904
ENSG00000109189,USP46,80,-0.3779,106,0.05778,131,0.38929,63,-0.7445,180,0.90547,120,0.25334,74,-0.5120,86,-0.2797,107,0.05952,95,-0.1191,70,-0.5990,120,0.24142
ENSG00000226950,DANCR,64,0.14415,66,0.17548,17,-1.8859,27,-1.1528,75,0.38387,66,0.17992,70,0.27125,57,-0.0487,83,0.54626,54,-0.1350,64,0.12669,63,0.10925
ENSG00000184178,SCFD2,2,-2.2876,10,-0.3351,30,1.40206,28,1.27581,12,-0.0972,9,-0.4556,7,-0.7722,13,0.07265,7,-0.8204,12,-0.0247,13,0.03498,7,-0.9184
ENSG00000145216,FIP1L1,25,-0.1737,56,1.13355,26,-0.0982,27,-0.0805,28,-0.0054,19,-0.6262,25,-0.1678,27,-0.0667,11,-1.3680,36,0.37901,31,0.18286,25,-0.1650
ENSG00000072201,LNX1,2,-3.5701,22,-0.4848,45,0.63838,22,-0.4350,21,-0.5224,25,-0.2616,67,1.32011,85,1.76665,0,-5.4318,30,-0.0111,8,-1.9395,30,0.03458
ENSG00000134853,PDGFRA,88,1.08917,27,-0.7855,14,-1.7084,26,-0.8389,18,-1.3590,43,-0.0583,27,-0.7596,7,-2.6312,25,-0.8971,73,0.76833,106,1.42428,84,1.02056
ENSG00000157404,KIT,13,-1.2892,56,0.93983,28,-0.1879,32,0.02878,93,1.83906,66,1.22064,1,-4.3470,3,-3.2941,19,-0.7312,13,-1.2672,16,-0.9981,34,0.14153
ENSG00000128039,SRD5A3,21,-0.3363,22,-0.2437,25,-0.0863,32,0.29227,50,1.03354,52,1.11251,16,-0.7217,28,0.08427,23,-0.2056,9,-1.5855,11,-1.2674,26,-0.0196
ENSG00000134851,TMEM165,197,2.21371,20,-1.5082,33,-0.8041,43,-0.3906,56,0.03168,46,-0.2786,65,0.25176,41,-0.4389,48,-0.1996,32,-0.8374,39,-0.5170,40,-0.4767
ENSG00000134852,CLOCK,17,-0.7717,21,-0.4680,32,0.16974,47,0.75911,66,1.35217,15,-0.9608,25,-0.2468,20,-0.5440,21,-0.4659,28,-0.0400,26,-0.1920,29,-0.0232
ENSG00000090989,EXOC1,45,-0.0356,36,-0.3469,52,0.22018,42,-0.1272,54,0.27815,57,0.36540,68,0.63638,63,0.50384,20,-1.2581,48,0.07121,26,-0.8504,36,-0.3800
ENSG00000128059,PPAT,16,-0.1242,16,-0.1192,23,0.43634,20,0.18006,36,1.16074,20,0.18545,5,-1.7261,16,-0.1627,20,0.19603,5,-1.7833,15,-0.2442,18,0.06908
ENSG00000128050,PAICS,75,0.20111,72,0.12753,73,0.15058,28,-1.2836,87,0.43771,125,1.03088,62,-0.1061,47,-0.5392,60,-0.1505,43,-0.6601,62,-0.0926,60,-0.1509
ENSG00000174780,SRP72,62,-0.1325,39,-0.8533,72,0.08854,86,0.38732,78,0.21546,28,-1.3205,102,0.65153,61,-0.1674,94,0.52008,66,-0.0403,56,-0.2899,69,0.02921
ENSG00000171476,HOPX,28,-3.6407,228,-0.5469,116,-1.5565,5,-6.0603,522,0.76677,401,0.33507,760,1.41277,929,1.78382,233,-0.5156,122,-1.4914,257,-0.3632,294,-0.1523
ENSG00000084092,NOA1,10,-0.4211,11,-0.2807,20,0.60620,10,-0.4299,19,0.47596,20,0.60803,19,0.52486,29,1.20993,6,-1.1307,1,-3.8261,13,-0.0337,5,-1.5140
ENSG00000047315,POLR2B,44,-0.9306,49,-0.7721,127,0.71246,104,0.38829,134,0.79723,80,-0.0391,142,0.89836,90,0.14885,49,-0.7760,40,-1.1032,38,-1.1450,82,-0.0007
ENSG00000163453,IGFBP7,121,-0.7795,34,-2.6383,38,-2.4942,42,-2.3526,24,-3.1516,104,-0.9985,22,-3.2542,44,-2.2601,1424,3.98985,279,0.52915,153,-0.4222,120,-0.7933
ENSG00000150471,ADGRL3,61,-0.3983,38,-1.1007,140,0.92951,116,0.62434,79,0.00296,64,-0.3279,101,0.40283,66,-0.2787,69,-0.1989,33,-1.3279,63,-0.3498,115,0.60341
ENSG00000145242,EPHA5,11,-2.4975,40,-0.6428,56,-0.1368,104,0.85463,62,0.02614,134,1.30071,150,1.49490,109,0.93702,13,-2.2683,20,-1.6613,16,-2.0042,16,-1.9454
ENSG00000145241,CENPC,31,1.49698,6,-0.9669,17,0.51465,17,0.51082,20,0.73303,13,0.05524,7,-0.8678,3,-1.9474,0,-6.3356,7,-0.8823,18,0.53260,10,-0.2870
ENSG00000033178,UBA6,43,0.49127,33,0.08383,51,0.79841,53,0.83488,23,-0.4834,56,0.94630,24,-0.4110,16,-1.0131,6,-2.4007,19,-0.7579,16,-0.9792,35,0.18258
ENSG00000083896,YTHDC1,95,0.69158,35,-0.8447,96,0.72255,67,0.14010,73,0.27393,46,-0.4416,54,-0.2007,43,-0.5597,19,-1.7837,83,0.47893,74,0.29399,52,-0.2574
ENSG00000132467,UTP3,12,-1.3532,35,0.21680,17,-0.8693,21,-0.6109,49,0.72481,38,0.32691,63,1.15627,45,0.57937,34,0.16246,12,-1.4380,22,-0.5171,22,-0.4871
ENSG00000018189,RUFY3,195,-0.2413,238,0.06984,240,0.07840,243,0.09833,269,0.26004,316,0.52250,220,-0.0591,245,0.10947,173,-0.4323,249,0.14070,150,-0.6454,199,-0.2109
ENSG00000132463,GRSF1,106,-0.3395,106,-0.3465,174,0.44531,120,-0.1532,162,0.32154,206,0.71718,201,0.67627,130,-0.0218,136,0.04683,108,-0.3113,54,-1.3613,81,-0.7530
ENSG00000173542,MOB1B,22,-1.2338,31,-0.7596,48,-0.0655,90,0.93267,72,0.57820,63,0.36441,29,-0.8563,70,0.52774,92,0.97948,18,-1.5670,20,-1.3980,49,-0.0456
ENSG00000156136,DCK,36,-0.2425,31,-0.5027,26,-0.7497,64,0.63495,47,0.14563,32,-0.4457,45,0.06984,46,0.11548,48,0.17243,58,0.48422,39,-0.1228,41,-0.0672
ENSG00000080493,SLC4A4,27,-1.5751,33,-1.2509,59,-0.3905,39,-1.0133,22,-1.8780,32,-1.3245,62,-0.3129,51,-0.6084,236,1.92335,30,-1.4195,124,0.77651,201,1.61671
ENSG00000163626,COX18,24,0.41212,16,-0.2452,10,-0.8486,15,-0.2634,39,1.22796,19,0.01232,31,0.82468,6,-1.6651,10,-0.8431,19,0.08526,17,-0.1441,14,-0.4088
ENSG00000132466,ANKRD17,35,-0.8990,34,-0.9591,60,-0.0822,77,0.29343,77,0.29487,91,0.57502,68,0.09298,99,0.69786,43,-0.6022,72,0.18888,41,-0.6721,68,0.09736
ENSG00000163738,MTHFD2L,23,1.01427,7,-0.7475,5,-1.3020,19,0.72345,17,0.49121,7,-0.8084,12,-0.0773,0,-6.2814,12,0.01707,9,-0.4664,14,0.20655,21,0.88044
ENSG00000169116,PARM1,4,-2.1337,20,0.14108,21,0.22421,15,-0.3611,28,0.64941,23,0.36153,60,1.98298,9,-1.0562,9,-0.9995,13,-0.5760,12,-0.6365,7,-1.3407
ENSG00000163743,RCHY1,30,-0.5591,37,-0.2570,56,0.38141,34,-0.3973,53,0.30006,67,0.69087,72,0.79511,28,-0.6900,37,-0.2613,35,-0.3291,32,-0.4881,44,0.00629
ENSG00000138769,CDKL2,19,-0.4772,44,0.80235,31,0.27085,61,1.38346,50,1.02831,39,0.61008,15,-0.8648,8,-1.7381,13,-1.0257,4,-2.6676,12,-1.1219,20,-0.4593
ENSG00000138757,G3BP2,112,-1.5481,331,0.10230,409,0.44115,505,0.78716,619,1.13319,344,0.16673,420,0.48494,263,-0.2564,177,-0.8594,223,-0.5075,150,-1.1134,167,-0.9519
ENSG00000138768,USO1,64,0.41948,42,-0.2603,70,0.54976,65,0.43085,54,0.14137,47,-0.0804,71,0.58508,54,0.15099,15,-1.7610,23,-1.1718,41,-0.2788,46,-0.1073
ENSG00000138744,NAAA,14,-0.4530,22,0.31241,16,-0.1548,18,0.00317,44,1.42989,44,1.42674,9,-1.1234,17,-0.1314,3,-2.5667,10,-0.9301,5,-1.9360,18,0.00513
ENSG00000198301,SDAD1,26,-0.1638,44,0.65002,50,0.83186,45,0.66979,52,0.92116,30,0.04906,26,-0.1825,31,0.09905,4,-2.7167,9,-1.6797,11,-1.4350,23,-0.3875
ENSG00000138750,NUP54,42,1.35494,6,-1.6601,25,0.46888,16,-0.2050,15,-0.3072,20,0.16142,13,-0.4774,29,0.71859,12,-0.6850,10,-0.8681,10,-0.9599,22,0.30161
ENSG00000138760,SCARB2,438,2.15933,35,-1.9206,121,-0.0658,90,-0.5177,98,-0.3855,123,-0.0344,125,-0.0161,68,-0.9513,135,0.10943,34,-1.9771,134,0.09373,111,-0.1894
ENSG00000189157,FAM47E,22,0.93886,4,-1.7321,26,1.20757,16,0.46389,8,-0.6103,4,-1.4526,30,1.48453,8,-0.6861,0,-6.5471,6,-1.1088,14,0.23836,8,-0.5856
ENSG00000138758,SEPTIN11,74,-0.5553,142,0.45534,101,-0.0832,157,0.61758,94,-0.1998,64,-0.7762,65,-0.7607,63,-0.8145,214,1.13692,85,-0.3578,126,0.26133,95,-0.1745
ENSG00000118816,CCNI,350,1.12380,219,0.34726,89,-1.0371,162,-0.1255,58,-1.6835,75,-1.3003,235,0.45735,146,-0.2897,185,0.08088,231,0.43406,251,0.56430,111,-0.7075
ENSG00000138764,CCNG2,43,0.51974,18,-0.8047,21,-0.5512,40,0.39114,31,-0.0120,31,0.01842,55,0.93486,29,-0.0871,26,-0.2661,6,-2.3278,31,0.02670,38,0.34564
ENSG00000138767,CNOT6L,19,-0.0790,22,0.10974,34,0.81520,29,0.54913,16,-0.3491,35,0.88325,15,-0.4626,6,-1.8563,15,-0.5057,11,-0.9381,15,-0.4370,27,0.45978
ENSG00000169288,MRPL1,22,-1.1450,37,-0.3597,45,-0.0883,56,0.26912,56,0.27555,36,-0.4049,94,1.12409,59,0.35463,37,-0.3689,57,0.30013,36,-0.4286,31,-0.6643
ENSG00000138759,FRAS1,0,-4.6076,17,0.23228,19,0.38931,50,2.10011,12,-0.3262,13,-0.1624,7,-1.0274,27,1.00170,6,-1.3204,19,0.43890,1,-3.3715,3,-2.1573
ENSG00000138756,BMP2K,36,0.85458,6,-1.9207,18,-0.2622,18,-0.2348,10,-1.0594,26,0.33308,5,-2.0176,7,-1.5910,33,0.69092,22,0.05175,37,0.88356,36,0.83674
ENSG00000163291,PAQR3,33,0.40970,11,-1.2008,19,-0.4413,21,-0.3162,27,0.06586,51,1.11329,33,0.37983,30,0.22735,13,-1.0428,23,-0.1793,12,-1.0954,35,0.48423
ENSG00000152784,PRDM8,13,-1.7166,33,-0.3853,68,0.76881,30,-0.5179,38,-0.1457,45,0.11010,110,1.59074,94,1.31921,0,-6.2154,9,-2.2279,18,-1.2930,47,0.17390
ENSG00000273156,AC124016.2,9,-1.3773,29,0.27367,11,-1.1974,17,-0.4949,45,0.99495,25,0.08405,34,0.52699,11,-1.1896,19,-0.4022,38,0.71632,27,0.19396,24,0.02197
ENSG00000138668,HNRNPD,148,-0.0156,158,0.09257,197,0.43964,137,-0.1371,118,-0.3596,154,0.04955,145,-0.0514,128,-0.2367,208,0.52751,161,0.11758,122,-0.3103,116,-0.3956
ENSG00000152795,HNRNPDL,527,0.63363,359,0.01749,293,-0.3016,346,-0.0397,485,0.49650,413,0.23816,316,-0.1808,449,0.37430,337,-0.0796,262,-0.4718,241,-0.5967,232,-0.6553
ENSG00000145293,ENOPH1,176,0.35508,168,0.28589,155,0.15438,202,0.58072,163,0.23896,92,-0.6499,192,0.49424,123,-0.2097,54,-1.4618,126,-0.1661,109,-0.4010,127,-0.1623
ENSG00000249242,TMEM150C,35,-0.2882,32,-0.4307,60,0.54848,62,0.58738,35,-0.3214,28,-0.6299,80,1.01628,63,0.61227,16,-1.4606,49,0.20690,22,-0.9776,30,-0.5543
ENSG00000145284,SCD5,952,1.00093,431,-0.2804,527,0.03481,609,0.26462,284,-0.9173,611,0.27019,421,-0.3168,303,-0.8173,471,-0.1394,365,-0.5330,622,0.29895,588,0.20806
ENSG00000138674,SEC31A,54,-0.0444,55,-0.0043,69,0.36362,89,0.77413,42,-0.4054,35,-0.7150,44,-0.3568,74,0.46624,72,0.43037,42,-0.4357,42,-0.4083,43,-0.3673
