"","gene_id","Factor","weight","weight_rank","gene_name"
"113","ENSG00000244274","nmf12",0.00327779050710223,3,"DBNDD2"
"114","ENSG00000099194","nmf12",0.00324978402205336,4,"SCD"
"115","ENSG00000167996","nmf12",0.00297235981977169,5,"FTH1"
"116","ENSG00000105290","nmf12",0.00287880814626614,6,"APLP1"
"117","ENSG00000109846","nmf12",0.00286605354217412,7,"CRYAB"
"118","ENSG00000175130","nmf12",0.00263425794454489,8,"MARCKSL1"
"119","ENSG00000107317","nmf12",0.0025924089640247,9,"PTGDS"
"120","ENSG00000187514","nmf12",0.00256496665779195,10,"PTMA"
"121","ENSG00000172915","nmf13",0.00414378105621128,1,"NBEA"
"122","ENSG00000185420","nmf13",0.00341803238209067,2,"SMYD3"
"123","ENSG00000171723","nmf13",0.00323214125224267,3,"GPHN"
"124","ENSG00000172260","nmf13",0.00313059925885796,4,"NEGR1"
"125","ENSG00000215386","nmf13",0.00306965192402525,5,"MIR99AHG"
"126","ENSG00000197555","nmf13",0.00297743864929776,6,"SIPA1L1"
"127","ENSG00000005810","nmf13",0.00291696911227209,7,"MYCBP2"
"128","ENSG00000154654","nmf13",0.00291604644863314,8,"NCAM2"
"129","ENSG00000151320","nmf13",0.00271901818325165,9,"AKAP6"
"130","ENSG00000224078","nmf13",0.00266666784088809,10,"SNHG14"
"131","ENSG00000187147","nmf14",0.00358689727178734,1,"RNF220"
"132","ENSG00000184226","nmf14",0.00355055926590827,2,"PCDH9"
"133","ENSG00000147488","nmf14",0.00348595617081449,3,"ST18"
"134","ENSG00000197971","nmf14",0.00331388955780356,4,"MBP"
"135","ENSG00000114541","nmf14",0.00329701010754803,5,"FRMD4B"
"136","ENSG00000169306","nmf14",0.00323465159851008,6,"IL1RAPL1"
"137","ENSG00000112531","nmf14",0.00307703828304597,7,"QKI"
"138","ENSG00000144283","nmf14",0.00296257957016444,8,"PKP4"
"139","ENSG00000177103","nmf14",0.00293778123916705,9,"DSCAML1"
"140","ENSG00000171877","nmf14",0.00289308871019916,10,"FRMD5"
"141","ENSG00000198668","nmf15",0.00207800589195101,1,"CALM1"
"142","ENSG00000160014","nmf15",0.00177613598893527,2,"CALM3"
"143","ENSG00000096384","nmf15",0.00172890566490968,3,"HSP90AB1"
"144","ENSG00000171867","nmf15",0.00166728079091262,4,"PRNP"
"145","ENSG00000220205","nmf15",0.00165516815599193,5,"VAMP2"
"146","ENSG00000143933","nmf15",0.00164060090726312,6,"CALM2"
"147","ENSG00000010404","nmf15",0.00158769562669426,7,"IDS"
"148","ENSG00000123416","nmf15",0.00156482270309829,8,"TUBA1B"
"149","ENSG00000143153","nmf15",0.00154308850401707,9,"ATP1B1"
"150","ENSG00000075624","nmf15",0.00152427022456113,10,"ACTB"
"151","ENSG00000177694","nmf16",0.00456244941806594,1,"NAALADL2"
"152","ENSG00000237877","nmf16",0.00373281053263313,2,"LINC01473"
"153","ENSG00000263327","nmf16",0.00345315876996198,3,"TAPT1-AS1"
"154","ENSG00000248049","nmf16",0.00302618904804814,4,"UBA6-DT"
"155","ENSG00000247828","nmf16",0.00288340874941022,5,"TMEM161B-DT"
"156","ENSG00000189283","nmf16",0.00279015062498641,6,"FHIT"
"157","ENSG00000242759","nmf16",0.00262679123602656,7,"LINC00882"
"158","ENSG00000184903","nmf16",0.00257037499925732,8,"IMMP2L"
"159","ENSG00000247199","nmf16",0.00247954066991497,9,"FBXO38-DT"
"160","ENSG00000144455","nmf16",0.00240208003607536,10,"SUMF1"
"161","ENSG00000189337","nmf17",0.00174929137514806,1,"KAZN"
"162","ENSG00000133424","nmf17",0.00162185553681103,2,"LARGE1"
"163","ENSG00000224078","nmf17",0.00156829878181332,3,"SNHG14"
"164","ENSG00000243156","nmf17",0.00143590678002034,4,"MICAL3"
"165","ENSG00000185666","nmf17",0.00139052965697896,5,"SYN3"
"166","ENSG00000251562","nmf17",0.00138131857323552,6,"MALAT1"
"167","ENSG00000214548","nmf17",0.00132867210098009,7,"MEG3"
"168","ENSG00000141837","nmf17",0.00130814534463563,8,"CACNA1A"
"169","ENSG00000151067","nmf17",0.00128122157067443,9,"CACNA1C"
"170","ENSG00000183049","nmf17",0.00125808217406157,10,"CAMK1D"
"171","ENSG00000110436","nmf18",0.00273347992824848,1,"SLC1A2"
"172","ENSG00000079215","nmf18",0.00242915689973495,2,"SLC1A3"
"173","ENSG00000135821","nmf18",0.00240463969047811,3,"GLUL"
"174","ENSG00000130203","nmf18",0.00238442249074819,4,"APOE"
"175","ENSG00000120885","nmf18",0.002261120847652,5,"CLU"
"176","ENSG00000152583","nmf18",0.00216446783147412,6,"SPARCL1"
"177","ENSG00000152661","nmf18",0.00210564306078619,7,"GJA1"
"178","ENSG00000018625","nmf18",0.00209410356726959,8,"ATP1A2"
"179","ENSG00000150625","nmf18",0.00207879902129757,9,"GPM6A"
"180","ENSG00000185565","nmf18",0.00202931482955684,10,"LSAMP"
"181","ENSG00000178568","nmf19",0.0030854556827091,1,"ERBB4"
"182","ENSG00000188580","nmf19",0.00297379782286888,2,"NKAIN2"
"183","ENSG00000169306","nmf19",0.00288822347821698,3,"IL1RAPL1"
"184","ENSG00000137478","nmf19",0.00268061867930259,4,"FCHSD2"
"185","ENSG00000184226","nmf19",0.00263328573096529,5,"PCDH9"
"186","ENSG00000182168","nmf19",0.00255483648291491,6,"UNC5C"
"187","ENSG00000156475","nmf19",0.00252464454986188,7,"PPP2R2B"
"188","ENSG00000139915","nmf19",0.00247636782880601,8,"MDGA2"
"189","ENSG00000183230","nmf19",0.00247353515082109,9,"CTNNA3"
"190","ENSG00000169760","nmf19",0.0024533693744731,10,"NLGN1"
"191","ENSG00000286749","nmf20",0.00490211113973268,1,"ENSG00000286749"
"192","ENSG00000183230","nmf20",0.00456415179530516,2,"CTNNA3"
"193","ENSG00000169306","nmf20",0.00443127281331724,3,"IL1RAPL1"
"194","ENSG00000184226","nmf20",0.00421521787692589,4,"PCDH9"
"195","ENSG00000156475","nmf20",0.00397688954274662,5,"PPP2R2B"
"196","ENSG00000147488","nmf20",0.00394652849409179,6,"ST18"
"197","ENSG00000197971","nmf20",0.00394509244333945,7,"MBP"
"198","ENSG00000150867","nmf20",0.00386164352244619,8,"PIP4K2A"
"199","ENSG00000155886","nmf20",0.00377104252161762,9,"SLC24A2"
"200","ENSG00000154654","nmf20",0.00365334909162891,10,"NCAM2"
"201","ENSG00000150471","nmf21",0.00491175258931904,1,"ADGRL3"
"202","ENSG00000175161","nmf21",0.00316054792211233,2,"CADM2"
"203","ENSG00000174469","nmf21",0.00311856810029381,3,"CNTNAP2"
"204","ENSG00000168702","nmf21",0.00299547400601759,4,"LRP1B"
"205","ENSG00000150656","nmf21",0.00294171725258222,5,"CNDP1"
"206","ENSG00000179241","nmf21",0.00260840381491683,6,"LDLRAD3"
"207","ENSG00000169760","nmf21",0.00256777406739694,7,"NLGN1"
"208","ENSG00000140443","nmf21",0.00253181531374584,8,"IGF1R"
"209","ENSG00000180287","nmf21",0.00242194462674565,9,"PLD5"
"210","ENSG00000196482","nmf21",0.00240547716135726,10,"ESRRG"
"211","ENSG00000178568","nmf22",0.00201457137235841,1,"ERBB4"
"212","ENSG00000174469","nmf22",0.00171945131282448,2,"CNTNAP2"
"213","ENSG00000185736","nmf22",0.00168602051446211,3,"ADARB2"
"214","ENSG00000183117","nmf22",0.00161276800670851,4,"CSMD1"
"215","ENSG00000147481","nmf22",0.00158814063768464,5,"SNTG1"
"216","ENSG00000185008","nmf22",0.00151591162498394,6,"ROBO2"
"217","ENSG00000168702","nmf22",0.00150073385794656,7,"LRP1B"
"218","ENSG00000179915","nmf22",0.00144210999700714,8,"NRXN1"
"219","ENSG00000185737","nmf22",0.00141203332879803,9,"NRG3"
"220","ENSG00000163630","nmf22",0.00141103669759836,10,"SYNPR"
"221","ENSG00000110436","nmf23",0.00367410592979649,1,"SLC1A2"
"222","ENSG00000179399","nmf23",0.00355961441406054,2,"GPC5"
"223","ENSG00000066032","nmf23",0.00327140100934248,3,"CTNNA2"
"224","ENSG00000185565","nmf23",0.0031521665923744,4,"LSAMP"
"225","ENSG00000069667","nmf23",0.00312238954512786,5,"RORA"
"226","ENSG00000164199","nmf23",0.00311925773180403,6,"ADGRV1"
"227","ENSG00000179915","nmf23",0.00303960048810314,7,"NRXN1"
"228","ENSG00000150625","nmf23",0.00302593512766886,8,"GPM6A"
"229","ENSG00000182667","nmf23",0.00301413948762966,9,"NTM"
"230","ENSG00000169862","nmf23",0.00296957491923102,10,"CTNND2"
"231","ENSG00000183878","nmf24",0.0139154785804857,1,"UTY"
"232","ENSG00000165246","nmf24",0.0136159106286404,2,"NLGN4Y"
"233","ENSG00000186153","nmf24",0.0129220159389528,3,"WWOX"
"234","ENSG00000176728","nmf24",0.0107670345302013,4,"TTTY14"
"235","ENSG00000114374","nmf24",0.00921698815926291,5,"USP9Y"
"236","ENSG00000185345","nmf24",0.00862742443023238,6,"PRKN"
"237","ENSG00000141376","nmf24",0.00816896196104566,7,"BCAS3"
"238","ENSG00000131558","nmf24",0.00799618896799083,8,"EXOC4"
"239","ENSG00000290853","nmf24",0.0071232814013418,9,"ENSG00000290853"
"240","ENSG00000231721","nmf24",0.00652884010251405,10,"LINC-PINT"
"241","ENSG00000185008","nmf25",0.00243537378224425,1,"ROBO2"
"242","ENSG00000175497","nmf25",0.00168266057024733,2,"DPP10"
"243","ENSG00000188580","nmf25",0.00159863098763127,3,"NKAIN2"
"244","ENSG00000185774","nmf25",0.00137394533434183,4,"KCNIP4"
"245","ENSG00000066032","nmf25",0.00136461481045539,5,"CTNNA2"
"246","ENSG00000078328","nmf25",0.00135214857949769,6,"RBFOX1"
"247","ENSG00000183662","nmf25",0.00133895691826982,7,"TAFA1"
"248","ENSG00000176204","nmf25",0.00132218582506883,8,"LRRTM4"
"249","ENSG00000179399","nmf25",0.00129524322289869,9,"GPC5"
"250","ENSG00000183715","nmf25",0.00127974590601648,10,"OPCML"
"251","ENSG00000289740","nmf26",0.00840073449821196,1,"TALAM1"
"252","ENSG00000197943","nmf26",0.00521364858952853,2,"PLCG2"
"253","ENSG00000251562","nmf26",0.00473517493606184,3,"MALAT1"
"254","ENSG00000228842","nmf26",0.00408687223141559,4,"PCDH9-AS2"
"255","ENSG00000230876","nmf26",0.00393029305389801,5,"LINC00486"
"256","ENSG00000237978","nmf26",0.0025066616599052,6,"KCNMB2-AS1"
"257","ENSG00000233559","nmf26",0.0022117449078272,7,"LINC00513"
"258","ENSG00000103769","nmf26",0.00215590156943944,8,"RAB11A"
"259","ENSG00000183230","nmf26",0.00196703492022454,9,"CTNNA3"
"260","ENSG00000173214","nmf26",0.00196359486054308,10,"MFSD4B"
"261","ENSG00000149972","nmf27",0.00175308516618371,1,"CNTN5"
"262","ENSG00000185352","nmf27",0.00149374152424589,2,"HS6ST3"
"263","ENSG00000169760","nmf27",0.00133025889283431,3,"NLGN1"
"264","ENSG00000183117","nmf27",0.00131693610835978,4,"CSMD1"
"265","ENSG00000162631","nmf27",0.00130621364972204,5,"NTNG1"
"266","ENSG00000155052","nmf27",0.00129180575002602,6,"CNTNAP5"
"267","ENSG00000187323","nmf27",0.00128793520614736,7,"DCC"
"268","ENSG00000196090","nmf27",0.0012870148573202,8,"PTPRT"
"269","ENSG00000196277","nmf27",0.0012843790004219,9,"GRM7"
"270","ENSG00000179915","nmf27",0.00126909102315629,10,"NRXN1"
"271","ENSG00000197943","nmf28",0.0025154847548683,1,"PLCG2"
"272","ENSG00000109906","nmf28",0.00235182989827428,2,"ZBTB16"
"273","ENSG00000198964","nmf28",0.00225991533682771,3,"SGMS1"
"274","ENSG00000251562","nmf28",0.00225803750874346,4,"MALAT1"
"275","ENSG00000135821","nmf28",0.00212885409525347,5,"GLUL"
"276","ENSG00000150656","nmf28",0.00209056964555882,6,"CNDP1"
"277","ENSG00000163531","nmf28",0.00196834396759272,7,"NFASC"
"278","ENSG00000146592","nmf28",0.00190063049089685,8,"CREB5"
"279","ENSG00000150867","nmf28",0.00174557650294744,9,"PIP4K2A"
"280","ENSG00000111266","nmf28",0.00173073842088962,10,"DUSP16"
"281","ENSG00000078328","nmf29",0.00183300587791144,1,"RBFOX1"
"282","ENSG00000169855","nmf29",0.00168140896153028,2,"ROBO1"
"283","ENSG00000183117","nmf29",0.00157759484991579,3,"CSMD1"
"284","ENSG00000185774","nmf29",0.0015311177593242,4,"KCNIP4"
"285","ENSG00000164796","nmf29",0.0014990426749122,5,"CSMD3"
"286","ENSG00000174469","nmf29",0.00146741500888705,6,"CNTNAP2"
"287","ENSG00000185737","nmf29",0.00141924210815707,7,"NRG3"
"288","ENSG00000169760","nmf29",0.00138436045371993,8,"NLGN1"
"289","ENSG00000185942","nmf29",0.00135718822279446,9,"NKAIN3"
"290","ENSG00000179915","nmf29",0.00133103586197591,10,"NRXN1"
"291","ENSG00000185053","nmf30",0.00174000865529285,1,"SGCZ"
"292","ENSG00000078328","nmf30",0.00158707562969645,2,"RBFOX1"
"293","ENSG00000178568","nmf30",0.00157440433297286,3,"ERBB4"
"294","ENSG00000102466","nmf30",0.00153973196246673,4,"FGF14"
"295","ENSG00000169306","nmf30",0.00151768860744513,5,"IL1RAPL1"
"296","ENSG00000183454","nmf30",0.00148987112210738,6,"GRIN2A"
"297","ENSG00000185565","nmf30",0.00145117238765953,7,"LSAMP"
"298","ENSG00000155974","nmf30",0.0014432610458116,8,"GRIP1"
"299","ENSG00000185736","nmf30",0.00142867318069632,9,"ADARB2"
"300","ENSG00000189337","nmf30",0.00141019944415436,10,"KAZN"
"301","ENSG00000175497","nmf31",0.00607526271970767,1,"DPP10"
"302","ENSG00000066032","nmf31",0.00329459693997518,2,"CTNNA2"
"303","ENSG00000164199","nmf31",0.00298053913690781,3,"ADGRV1"
"304","ENSG00000179915","nmf31",0.00248420854425578,4,"NRXN1"
"305","ENSG00000134769","nmf31",0.00236989491397472,5,"DTNA"
"306","ENSG00000110436","nmf31",0.00236505315814469,6,"SLC1A2"
"307","ENSG00000251562","nmf31",0.00226786356792441,7,"MALAT1"
"308","ENSG00000151322","nmf31",0.00220092958887889,8,"NPAS3"
"309","ENSG00000156475","nmf31",0.00216982237482755,9,"PPP2R2B"
"310","ENSG00000150625","nmf31",0.0021645440235682,10,"GPM6A"
"311","ENSG00000185774","nmf32",0.00174580408263907,1,"KCNIP4"
"312","ENSG00000182463","nmf32",0.00159187219480076,2,"TSHZ2"
"313","ENSG00000174469","nmf32",0.00148719413017789,3,"CNTNAP2"
"314","ENSG00000179915","nmf32",0.00148190203327096,4,"NRXN1"
"315","ENSG00000184672","nmf32",0.00142466193441229,5,"RALYL"
"316","ENSG00000066032","nmf32",0.00140932676313227,6,"CTNNA2"
"317","ENSG00000185760","nmf32",0.00139539043368972,7,"KCNQ5"
"318","ENSG00000153707","nmf32",0.0013860506197939,8,"PTPRD"
"319","ENSG00000188580","nmf32",0.00138037740522386,9,"NKAIN2"
"320","ENSG00000113448","nmf32",0.001364909820043,10,"PDE4D"
"321","ENSG00000175497","nmf33",0.00259591010434157,1,"DPP10"
"322","ENSG00000287704","nmf33",0.00254965422046694,2,"ENSG00000287704"
"323","ENSG00000133083","nmf33",0.00221317022812907,3,"DCLK1"
"324","ENSG00000185737","nmf33",0.0019653306597539,4,"NRG3"
"325","ENSG00000169862","nmf33",0.00191552961188558,5,"CTNND2"
"326","ENSG00000251562","nmf33",0.00188317586246359,6,"MALAT1"
"327","ENSG00000131095","nmf33",0.0018716281969358,7,"GFAP"
"328","ENSG00000257585","nmf33",0.00186681221270986,8,"LINC00609"
"329","ENSG00000095637","nmf33",0.00179497047467054,9,"SORBS1"
"330","ENSG00000170390","nmf33",0.00178395362155689,10,"DCLK2"
"331","ENSG00000175497","nmf34",0.00177864643707601,1,"DPP10"
"332","ENSG00000168702","nmf34",0.00156858440648288,2,"LRP1B"
"333","ENSG00000183117","nmf34",0.00151287775627768,3,"CSMD1"
"334","ENSG00000185565","nmf34",0.00151192651704707,4,"LSAMP"
"335","ENSG00000185774","nmf34",0.0014522770833181,5,"KCNIP4"
"336","ENSG00000184672","nmf34",0.00141173194388407,6,"RALYL"
"337","ENSG00000078328","nmf34",0.0013481624502998,7,"RBFOX1"
"338","ENSG00000183715","nmf34",0.001345442378103,8,"OPCML"
"339","ENSG00000113448","nmf34",0.00130410905948064,9,"PDE4D"
"340","ENSG00000108684","nmf34",0.00129339426571387,10,"ASIC2"
"341","ENSG00000178568","nmf35",0.001922355081247,1,"ERBB4"
"342","ENSG00000174469","nmf35",0.00169230809109568,2,"CNTNAP2"
"343","ENSG00000122584","nmf35",0.00139111308019054,3,"NXPH1"
"344","ENSG00000114279","nmf35",0.00137610440980233,4,"FGF12"
"345","ENSG00000145147","nmf35",0.0013532482820351,5,"SLIT2"
"346","ENSG00000120549","nmf35",0.00132684182381838,6,"KIAA1217"
"347","ENSG00000078328","nmf35",0.00130751515026808,7,"RBFOX1"
"348","ENSG00000183117","nmf35",0.0012852229985924,8,"CSMD1"
"349","ENSG00000175497","nmf35",0.00127622789526744,9,"DPP10"
"350","ENSG00000176204","nmf35",0.00127486064672186,10,"LRRTM4"
"351","ENSG00000229807","nmf36",0.0225384341490707,1,"XIST"
"352","ENSG00000186153","nmf36",0.0121403682581664,2,"WWOX"
"353","ENSG00000185345","nmf36",0.00792828191680578,3,"PRKN"
"354","ENSG00000131558","nmf36",0.00740177321184294,4,"EXOC4"
"355","ENSG00000141376","nmf36",0.00731458074034387,5,"BCAS3"
"356","ENSG00000231721","nmf36",0.00612389563354677,6,"LINC-PINT"
"357","ENSG00000158321","nmf36",0.00600863175073294,7,"AUTS2"
"358","ENSG00000122507","nmf36",0.00585057391583255,8,"BBS9"
"359","ENSG00000184903","nmf36",0.00565681703367162,9,"IMMP2L"
"360","ENSG00000049618","nmf36",0.00497396399671521,10,"ARID1B"
"361","ENSG00000185736","nmf37",0.00212121577719625,1,"ADARB2"
"362","ENSG00000174469","nmf37",0.00183814267398912,2,"CNTNAP2"
"363","ENSG00000178568","nmf37",0.00176347783718436,3,"ERBB4"
"364","ENSG00000149972","nmf37",0.00175298758907363,4,"CNTN5"
"365","ENSG00000164418","nmf37",0.0016810278001372,5,"GRIK2"
"366","ENSG00000179915","nmf37",0.00167687736017261,6,"NRXN1"
"367","ENSG00000174473","nmf37",0.00161524151246502,7,"GALNTL6"
"368","ENSG00000151322","nmf37",0.0015986118531808,8,"NPAS3"
"369","ENSG00000169855","nmf37",0.00157611978877979,9,"ROBO1"
"370","ENSG00000109452","nmf37",0.00156875792281487,10,"INPP4B"
"371","ENSG00000171189","nmf38",0.00203853335203142,1,"GRIK1"
"372","ENSG00000185008","nmf38",0.00188890929489815,2,"ROBO2"
"373","ENSG00000174469","nmf38",0.00185006643158019,3,"CNTNAP2"
"374","ENSG00000169855","nmf38",0.00175778135702127,4,"ROBO1"
"375","ENSG00000078328","nmf38",0.00175093143728773,5,"RBFOX1"
"376","ENSG00000164418","nmf38",0.00168886282948771,6,"GRIK2"
"377","ENSG00000021645","nmf38",0.00160859000269061,7,"NRXN3"
"378","ENSG00000120549","nmf38",0.00155006734816488,8,"KIAA1217"
"379","ENSG00000155974","nmf38",0.00146258414395362,9,"GRIP1"
"380","ENSG00000122584","nmf38",0.00145031476434862,10,"NXPH1"
"381","ENSG00000185008","nmf39",0.00164320576181778,1,"ROBO2"
"382","ENSG00000175497","nmf39",0.00160606765505639,2,"DPP10"
"383","ENSG00000188580","nmf39",0.00150993649953782,3,"NKAIN2"
"384","ENSG00000120549","nmf39",0.00148576365387038,4,"KIAA1217"
"385","ENSG00000183117","nmf39",0.00147226155034451,5,"CSMD1"
