Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to11,Feature log2 fold change topic 2to11
ENSG00000188976,NOC2L,1,-6.0249,107,6.02497
ENSG00000188290,HES4,238,0.33710,188,-0.3371
ENSG00000187608,ISG15,1,-6.0360,107,6.03603
ENSG00000078808,SDF4,51,-1.3461,130,1.34616
ENSG00000160087,UBE2J2,1,-6.0102,106,6.01026
ENSG00000131584,ACAP3,13,-3.6698,175,3.66982
ENSG00000127054,INTS11,75,-0.4854,106,0.48546
ENSG00000107404,DVL1,1,-6.3329,132,6.33291
ENSG00000175756,AURKAIP1,148,0.09822,139,-0.0982
ENSG00000221978,CCNL2,1,-6.0099,105,6.00995
ENSG00000242485,MRPL20,64,-1.2274,150,1.22741
ENSG00000179403,VWA1,1,-5.9617,102,5.96172
ENSG00000205090,TMEM240,1,-6.2171,122,6.21718
ENSG00000160075,SSU72,84,-1.2114,195,1.21140
ENSG00000228594,FNDC10,2,-5.3222,100,5.32222
ENSG00000197530,MIB2,1,-5.9635,102,5.96358
ENSG00000078369,GNB1,187,-0.8521,338,0.85214
ENSG00000187730,GABRD,1,-6.7487,176,6.74870
ENSG00000067606,PRKCZ,432,1.18789,189,-1.1878
ENSG00000162585,FAAP20,1,-6.0515,108,6.05159
ENSG00000157933,SKI,170,0.59389,113,-0.5938
ENSG00000157916,RER1,40,-1.4287,110,1.42871
ENSG00000197921,HES5,8,-4.0182,136,4.01821
ENSG00000157870,PRXL2B,1,-6.3611,134,6.36113
ENSG00000177133,PRDM16-DT,1,-5.6970,85,5.69708
ENSG00000158109,TPRG1L,189,0.27887,156,-0.2788
ENSG00000130764,LRRC47,1,-6.0313,107,6.03133
ENSG00000196581,AJAP1,1,-5.9111,98,5.91111
ENSG00000069424,KCNAB2,196,-0.5182,281,0.51829
ENSG00000116254,CHD5,10,-4.6714,279,4.67142
ENSG00000116251,RPL22,587,0.80231,336,-0.8023
ENSG00000097021,ACOT7,1,-6.6556,165,6.65560
ENSG00000171680,PLEKHG5,1,-5.8794,96,5.87942
ENSG00000162408,NOL9,1,-6.0384,107,6.03845
ENSG00000007923,DNAJC11,1,-5.8699,95,5.86997
ENSG00000171735,CAMTA1,350,0.72663,211,-0.7266
ENSG00000049245,VAMP3,17,-2.5831,102,2.58311
ENSG00000116288,PARK7,127,-0.5100,182,0.51003
ENSG00000142599,RERE,1,-6.6074,159,6.60744
ENSG00000074800,ENO1,189,-1.4137,504,1.41378
ENSG00000171603,CLSTN1,186,-1.1403,410,1.14030
ENSG00000162441,LZIC,22,-2.1248,99,2.12486
ENSG00000130939,UBE4B,1,-5.8247,92,5.82471
ENSG00000054523,KIF1B,517,0.56400,350,-0.5640
ENSG00000142657,PGD,1,-5.8545,94,5.85450
ENSG00000160049,DFFA,1,-5.8758,96,5.87587
ENSG00000120948,TARDBP,63,-0.7942,110,0.79421
ENSG00000116649,SRM,33,-2.1391,146,2.13912
ENSG00000116661,FBXO2,1,-7.1735,238,7.17351
ENSG00000132879,FBXO44,1,-6.7688,178,6.76889
ENSG00000011021,CLCN6,43,-1.3662,111,1.36622
ENSG00000116685,KIAA2013,1,-5.9401,100,5.94018
ENSG00000116688,MFN2,2,-5.9809,141,5.98095
ENSG00000048707,VPS13D,234,0.99989,117,-0.9998
ENSG00000162496,DHRS3,76,-0.5545,112,0.55454
ENSG00000116731,PRDM2,1,-6.1074,113,6.10742
ENSG00000142634,EFHD2,1,-6.0711,110,6.07116
ENSG00000116786,PLEKHM2,1,-6.2059,121,6.20593
ENSG00000065526,SPEN,171,0.45679,125,-0.4567
ENSG00000055070,SZRD1,1,-5.7897,90,5.78977
ENSG00000159363,ATP13A2,82,-0.8291,146,0.82914
ENSG00000117118,SDHB,1,-5.9759,103,5.97592
ENSG00000117115,PADI2,69,-0.5840,103,0.58403
ENSG00000117154,IGSF21,1,-6.1124,113,6.11241
ENSG00000053372,MRTO4,1,-5.8096,92,5.80966
ENSG00000053371,AKR7A2,1,-5.7912,90,5.79129
ENSG00000077549,CAPZB,24,-3.2211,230,3.22115
ENSG00000173436,MICOS10,55,-1.8134,195,1.81342
ENSG00000158747,NBL1,390,0.74631,232,-0.7463
ENSG00000162545,CAMK2N1,523,-0.4984,739,0.49847
ENSG00000158828,PINK1,300,-0.0256,306,0.02564
ENSG00000127483,HP1BP3,30,-2.6445,192,2.64459
ENSG00000075151,EIF4G3,1,-6.3780,136,6.37809
ENSG00000076864,RAP1GAP,5,-4.8680,157,4.86801
ENSG00000090686,USP48,309,1.82169,87,-1.8216
ENSG00000070831,CDC42,175,-0.2582,210,0.25821
ENSG00000169641,LUZP1,231,1.11889,106,-1.1188
ENSG00000125944,HNRNPR,93,-0.5271,134,0.52713
ENSG00000142676,RPL11,739,0.72289,448,-0.7228
ENSG00000057757,PITHD1,1,-6.4750,145,6.47505
ENSG00000011009,LYPLA2,56,-0.7868,97,0.78682
ENSG00000189266,PNRC2,1,-6.0072,105,6.00724
ENSG00000188529,SRSF10,1,-5.7517,88,5.75178
ENSG00000001461,NIPAL3,1,-5.8014,104,5.80141
ENSG00000133226,SRRM1,189,0.78937,109,-0.7893
ENSG00000169504,CLIC4,90,-0.4353,122,0.43531
ENSG00000117614,SYF2,1,-6.0818,111,6.08189
ENSG00000117616,RSRP1,171,0.79338,99,-0.7933
ENSG00000183726,TMEM50A,83,-0.7688,142,0.76884
ENSG00000162430,SELENON,55,-1.0967,118,1.09675
ENSG00000117640,MTFR1L,1,-6.1728,118,6.17281
ENSG00000117632,STMN1,199,-1.0896,423,1.08965
ENSG00000158008,EXTL1,1,-6.1360,115,6.13604
ENSG00000142669,SH3BGRL3,89,-1.1979,206,1.19791
ENSG00000198830,HMGN2,122,-0.4879,171,0.48794
ENSG00000117713,ARID1A,1,-6.1634,117,6.16343
ENSG00000090273,NUDC,1,-6.5899,158,6.58994
ENSG00000253368,TRNP1,1,-5.8003,91,5.80036
ENSG00000142784,WDTC1,62,-0.8438,111,0.84384
ENSG00000186501,TMEM222,1,-6.2575,125,6.25755
ENSG00000158195,WASF2,1,-5.9385,100,5.93851
ENSG00000126705,AHDC1,57,-1.0033,115,1.00333
ENSG00000126709,IFI6,206,-0.2109,238,0.21092
ENSG00000117758,STX12,48,-1.3296,120,1.32966
ENSG00000126698,DNAJC8,1,-6.3551,134,6.35518
ENSG00000130770,ATP5IF1,194,-0.0544,202,0.05441
ENSG00000198492,YTHDF2,1,-6.0642,109,6.06425
ENSG00000116350,SRSF4,1,-6.0445,108,6.04453
ENSG00000162512,SDC3,34,-2.6860,220,2.68600
ENSG00000134644,PUM1,1,-6.7435,175,6.74357
ENSG00000121766,ZCCHC17,1,-6.3834,136,6.38343
ENSG00000121769,FABP3,1,-6.1018,112,6.10181
ENSG00000162517,PEF1,1,-6.1328,115,6.13283
ENSG00000121753,ADGRB2,50,-2.4126,270,2.41264
ENSG00000184007,PTP4A2,353,0.83561,198,-0.8356
ENSG00000121774,KHDRBS1,1,-6.6560,165,6.65604
ENSG00000025800,KPNA6,27,-1.6789,86,1.67898
ENSG00000084623,EIF3I,22,-2.7252,146,2.72526
ENSG00000175130,MARCKSL1,1,-6.7798,180,6.77986
ENSG00000160058,BSDC1,41,-1.5384,121,1.53849
ENSG00000162521,RBBP4,1,-6.2820,127,6.28209
ENSG00000134684,YARS,71,-0.7021,116,0.70215
ENSG00000121905,HPCA,1,-6.8305,186,6.83055
ENSG00000134686,PHC2,285,1.21923,122,-1.2192
ENSG00000116544,DLGAP3,5,-4.9511,162,4.95113
ENSG00000116560,SFPQ,14,-3.5923,168,3.59235
ENSG00000146463,ZMYM4,77,-0.3434,98,0.34346
ENSG00000142687,KIAA0319L,128,0.22295,110,-0.2229
ENSG00000020129,NCDN,218,-0.9746,429,0.97465
ENSG00000126067,PSMB2,1,-6.5062,149,6.50629
ENSG00000142686,C1orf216,72,-0.7149,118,0.71498
ENSG00000092847,AGO1,45,-1.1868,102,1.18682
ENSG00000054116,TRAPPC3,59,-0.8540,107,0.85404
ENSG00000116871,MAP7D1,180,-0.2661,217,0.26617
ENSG00000054118,THRAP3,1,-6.1163,113,6.11637
ENSG00000163875,MEAF6,1,-6.2127,121,6.21278
ENSG00000197982,C1orf122,283,0.34728,223,-0.3472
ENSG00000116954,RRAGC,1,-5.8978,97,5.89780
ENSG00000174574,AKIRIN1,1,-6.3150,138,6.31500
ENSG00000168653,NDUFS5,141,-1.3191,354,1.31919
ENSG00000127603,MACF1,1415,2.69383,218,-2.6938
ENSG00000090621,PABPC4,94,-0.4905,133,0.49056
ENSG00000116983,HPCAL4,4,-6.3814,397,6.38143
ENSG00000168389,MFSD2A,1,-6.2644,126,6.26444
ENSG00000131236,CAP1,188,0.22131,161,-0.2213
ENSG00000131238,PPT1,224,0.53217,155,-0.5321
ENSG00000084073,ZMPSTE24,1,-6.0521,108,6.05211
ENSG00000084070,SMAP2,153,0.14641,138,-0.1464
ENSG00000117016,RIMS3,1,-6.2295,123,6.22953
ENSG00000066136,NFYC,1,-5.7885,90,5.78859
ENSG00000198815,FOXJ3,189,0.81963,107,-0.8196
ENSG00000065978,YBX1,303,1.20342,131,-1.2034
ENSG00000117394,SLC2A1,61,-2.7463,409,2.74639
ENSG00000142949,PTPRF,15,-3.5619,187,3.56196
ENSG00000126091,ST3GAL3,1,-6.0497,108,6.04979
ENSG00000117408,IPO13,1,-6.2344,123,6.23449
ENSG00000117410,ATP6V0B,1,-7.3547,268,7.35478
ENSG00000117411,B4GALT2,90,-0.5761,135,0.57619
ENSG00000117419,ERI3,51,-1.7360,170,1.73604
ENSG00000187147,RNF220,157,0.30313,127,-0.3031
ENSG00000142937,RPS8,607,0.25500,509,-0.2550
ENSG00000126088,UROD,46,-1.1255,101,1.12551
ENSG00000117450,PRDX1,154,-1.1019,331,1.10193
ENSG00000085998,POMGNT1,1,-6.1830,119,6.18308
ENSG00000132128,LRRC41,1,-6.0521,108,6.05216
ENSG00000173660,UQCRH,47,-2.5768,280,2.57688
ENSG00000123472,ATPAF1,1,-6.4993,148,6.49933
ENSG00000159658,EFCAB14,20,-2.7259,138,2.72590
ENSG00000162368,CMPK1,1,-6.4257,141,6.42579
ENSG00000162374,ELAVL4,1,-6.8848,193,6.88487
ENSG00000123091,RNF11,163,-1.1679,366,1.16790
ENSG00000085832,EPS15,1,-6.6225,161,6.62257
ENSG00000078618,NRDC,1,-6.1869,119,6.18699
ENSG00000169213,RAB3B,1,-6.7556,177,6.75567
ENSG00000134717,BTF3L4,1,-6.0610,109,6.06104
