"data_type","cluster","cell_type_anno","contrast","gene_id","gene_name","Type","gene_search","subsets_negProbe","subsets_negCodeword","subsets_unassigned","subsets_any_neg","subsets_GEX","vlmf_xenium_logFC","vlmf_xenium_AveExpr","vlmf_xenium_t","vlmf_xenium_P.Value","vlmf_xenium_adj.P.Val","vlmf_xenium_B","cell_type_broad","vlmf_sn_logFC","vlmf_sn_AveExpr","vlmf_sn_t","vlmf_sn_P.Value","vlmf_sn_adj.P.Val","vlmf_sn_B","signif_xenium","signif_sn","signif_both","dir_match","validate"
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000133800","LYVE1","Gene Expression","LYVE1; ENSG00000133800",FALSE,FALSE,FALSE,FALSE,TRUE,-0.59712070363722,9.00173058436141,-4.10041206192455,0.000747674411989971,0.193823093185646,-0.41226871070779,"Astro",-0.0180463500792882,5.11701973086284,-0.101121244163807,0.920205305889986,0.985848128618237,-6.58344613992521,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000150656","CNDP1","Gene Expression","CNDP1; ENSG00000150656",FALSE,FALSE,FALSE,FALSE,TRUE,-0.830249892270979,7.6665556737502,-3.79597450607177,0.00144600328906898,0.193823093185646,-1.04886427463125,"Astro",-0.316657440058525,1.93433716400011,-1.18760907845354,0.245384187315962,0.728115915682293,-5.22770753594072,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000250722","SELENOP","Gene Expression","SELENOP; ENSG00000250722",FALSE,FALSE,FALSE,FALSE,TRUE,-0.414137825816224,10.6805662735898,-3.56591080271463,0.00238216631868884,0.193823093185646,-1.36462867937065,"Astro",-0.262774750706786,4.1928343059764,-1.54016298167784,0.135220416974834,0.628934383191196,-5.28648845820091,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000135426","TESPA1","Gene Expression","TESPA1; ENSG00000135426",FALSE,FALSE,FALSE,FALSE,TRUE,0.780610248023377,8.9542983834634,3.44610415912438,0.00308836443846104,0.193823093185646,-1.58795178419033,"Astro",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000013297","CLDN11","Gene Expression","CLDN11; ENSG00000013297",FALSE,FALSE,FALSE,FALSE,TRUE,-0.66748311812698,6.90248978047807,-3.42276076872258,0.00324843172936836,0.193823093185646,-1.74472883484296,"Astro",-0.351696794576125,1.75472651099158,-1.04127426735665,0.307030911751866,0.774368630306619,-5.3212644799052,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000116824","CD2","Gene Expression","CD2; ENSG00000116824",FALSE,FALSE,FALSE,FALSE,TRUE,1.18593968403185,3.16789302742256,3.50569004384894,0.00271438940210378,0.193823093185646,-2.06769387233681,"Astro",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000064989","CALCRL","Gene Expression","CALCRL; ENSG00000064989",FALSE,FALSE,FALSE,FALSE,TRUE,-0.733204282326768,6.59522410166898,-3.27344764920206,0.00448506964411329,0.202558941617562,-1.99368508932294,"Astro",-0.300735912671543,3.1680675529221,-0.949636210600463,0.350764317674962,0.798324685315662,-5.76634988220425,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000111249","CUX2","Gene Expression","CUX2; ENSG00000111249",FALSE,FALSE,FALSE,FALSE,TRUE,0.617648062120817,8.72651906119938,3.21450256759889,0.00509226389541357,0.202558941617562,-2.00541610388674,"Astro",0.927579531877293,1.10418560942497,3.9463131257374,0.000513734625382067,0.116982072170464,-0.279542812704622,TRUE,FALSE,FALSE,TRUE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000228842","PCDH9-AS2","Gene Expression","PCDH9-AS2; ENSG00000228842",FALSE,FALSE,FALSE,FALSE,TRUE,0.793910606150029,3.23655575102335,3.22806497090166,0.00494576317371393,0.202558941617562,-2.42547397289539,"Astro",-0.0572030258552538,6.79747651314373,-0.211647798311303,0.833979608056957,0.967916744587951,-6.754187956846,TRUE,FALSE,FALSE,FALSE,FALSE
"Xenium_cell_type_anno","Astro.1","Astro.1","carrier","ENSG00000169313","P2RY12","Gene Expression","P2RY12; ENSG00000169313",FALSE,FALSE,FALSE,FALSE,TRUE,-0.715984250597944,8.15667091726729,-3.11100693118964,0.00635971884411007,0.208871101575329,-2.19758991879684,"Astro",0.228437669914783,3.3218179970948,0.974230673142601,0.338635041867139,0.794700608624151,-5.76983766190761,TRUE,FALSE,FALSE,FALSE,FALSE
