cell_type_anno,cluster_sn,cluster_xenium,n_genes,cor,p_value,n_genes_FDR05,cor_FDR05,p_value_FDR05,cluster_match,FDR,FDR_fdr05
Astro.2,Astro.3,Astro.2,222,0.2789465804501415,2.669298517741441e-5,NA,NA,NA,FALSE,0.0012845999116630686,NA
Astro.2,Astro.4,Astro.2,169,0.07424792402167966,0.337014043507937,NA,NA,NA,FALSE,0.6444556626683233,NA
Astro.2,Astro.5,Astro.2,83,0.21401284580832036,0.05221029474252364,NA,NA,NA,FALSE,0.23193419395236464,NA
Astro.2,Macro,Astro.2,80,0.15553211439287387,0.1680093682046626,NA,NA,NA,FALSE,0.45128097738694256,NA
Astro.2,Micro.1,Astro.2,185,0.07619498881770972,0.30231713538526567,NA,NA,NA,FALSE,0.6091546168709573,NA
Astro.2,Micro.2,Astro.2,205,0.030304634285634686,0.6659654523273396,NA,NA,NA,FALSE,0.8584710908907113,NA
Astro.2,Micro.3,Astro.2,147,0.13943059637775881,0.09211001765392238,NA,NA,NA,FALSE,0.3293717349544283,NA
Astro.2,Micro.4,Astro.2,136,0.027436668097896088,0.7508978669315972,NA,NA,NA,FALSE,0.9053100587745248,NA
Astro.2,Micro.5,Astro.2,69,-0.0024844720496894415,0.9839108531763419,NA,NA,NA,FALSE,0.9950308319466985,NA
Astro.2,OPC.1,Astro.2,236,0.08270985588883766,0.20534191060193027,NA,NA,NA,FALSE,0.49734524796351426,NA
Astro.2,OPC.2,Astro.2,195,0.10861156516532067,0.13060684723541782,NA,NA,NA,FALSE,0.4011992248853925,NA
Astro.2,OPC.3,Astro.2,247,0.045092645976740564,0.48026484899738714,NA,NA,NA,FALSE,0.7547019055673226,NA
Astro.2,OPC.4,Astro.2,206,0.06127315219965201,0.3813181651560954,NA,NA,NA,FALSE,0.6791897082970262,NA
Astro.2,OPC.5,Astro.2,69,0.2663500182681769,0.027244503300269507,NA,NA,NA,FALSE,0.1512855832298619,NA
Astro.2,Oligo.1,Astro.2,241,0.08406518980830563,0.19326663695528315,NA,NA,NA,FALSE,0.4863245439724445,NA
Astro.2,Oligo.2,Astro.2,222,-0.016054546521441802,0.8118379836660845,NA,NA,NA,FALSE,0.9302310229507218,NA
Astro.2,Oligo.3,Astro.2,266,0.09105538916190199,0.13849665372035805,63,0.2600326420890937,0.03986191947532525,FALSE,0.4149378151493523,0.15679021660294595
Astro.2,Oligo.4,Astro.2,241,0.09723774904838656,0.13219070936633343,NA,NA,NA,FALSE,0.4028503148235227,NA
Astro.2,Oligo.5,Astro.2,236,0.08509451446361159,0.1925432079186844,NA,NA,NA,FALSE,0.485562019969608,NA
Astro.2,Vasc.Endo,Astro.2,117,-0.08840234380853902,0.342721949033944,NA,NA,NA,FALSE,0.652131550468213,NA
Astro.2,Vasc.VLMC,Astro.2,148,-0.06055816122930219,0.46425125579090926,NA,NA,NA,FALSE,0.7379487654035833,NA
Astro.2,Excit.L2,Astro.2,296,0.00293174530462666,0.9599206477929179,NA,NA,NA,FALSE,0.9935324780489085,NA
Astro.2,Excit.L2_5.mix,Astro.2,331,0.14126597022531215,0.01012332663095076,NA,NA,NA,FALSE,0.07981046682210287,NA
Astro.2,Excit.L2_5.RELN,Astro.2,216,-0.005356100929994403,0.9375741030508236,NA,NA,NA,FALSE,0.9875858054204787,NA
Astro.2,Excit.L5.RELN,Astro.2,239,0.0019408600260187759,0.9761758017658324,NA,NA,NA,FALSE,0.9950308319466985,NA
Astro.2,Excit.L5.RORB,Astro.2,280,0.08557434223833028,0.15316700210614892,NA,NA,NA,FALSE,0.43233108223660255,NA
Astro.2,Excit.L6.CT,Astro.2,241,-0.049846541613799256,0.4408607210767221,NA,NA,NA,FALSE,0.7226367700769074,NA
Astro.2,Excit.L6b,Astro.2,245,0.028485748557719775,0.6570544998728278,NA,NA,NA,FALSE,0.8562872931692366,NA
Astro.2,Inhib.LAMP5_LHX6,Astro.2,231,-0.09936330536030687,0.13206716523558015,NA,NA,NA,FALSE,0.4028503148235227,NA
Astro.2,Inhib.PVALB,Astro.2,250,0.038333413334613355,0.5460646016346198,NA,NA,NA,FALSE,0.8117176510784888,NA
Astro.2,Inhib.VIP,Astro.2,311,0.04376860044840545,0.44160593117446695,NA,NA,NA,FALSE,0.7226367700769074,NA
Astro.2,Inhib.Chandelier,Astro.2,158,-0.0497399442313865,0.5344371668777835,NA,NA,NA,FALSE,0.8016557503166752,NA
Astro.2,Inhib.SST,Astro.2,210,-0.01844615848107991,0.7902753208690632,NA,NA,NA,FALSE,0.9265621203205707,NA
Astro.3,Astro.1,Astro.3,187,0.46507547924641873,2.480976850294596e-11,NA,NA,NA,FALSE,2.8655282620902584e-8,NA
Astro.3,Astro.2,Astro.3,154,0.3307014301321702,3.108680618646333e-5,10,0.4666666666666666,0.17821932927054146,FALSE,0.001380971582514044,0.4381225177900811
Astro.3,Astro.3,Astro.3,171,0.3413636690906473,5.6012047520596406e-6,NA,NA,NA,TRUE,5.173085180939166e-4,NA
Astro.3,Astro.4,Astro.3,133,0.19056120627212533,0.028152835141127843,NA,NA,NA,FALSE,0.15194637657945168,NA
Astro.3,Astro.5,Astro.3,71,0.3093561368209255,0.00890106934090416,NA,NA,NA,FALSE,0.07304490454363431,NA
Astro.3,Macro,Astro.3,45,0.2638998682476943,0.08000602597947948,NA,NA,NA,FALSE,0.301983529432349,NA
Astro.3,Micro.1,Astro.3,114,0.1686843117798344,0.07285002951854153,NA,NA,NA,FALSE,0.2831132940462997,NA
Astro.3,Micro.2,Astro.3,119,0.13359920239282155,0.1473060092905955,NA,NA,NA,FALSE,0.4256821901006279,NA
Astro.3,Micro.3,Astro.3,86,0.10748620217934808,0.32394470865767255,NA,NA,NA,FALSE,0.6349203090883982,NA
Astro.3,Micro.4,Astro.3,78,0.05669014529774022,0.6213384177198963,NA,NA,NA,FALSE,0.8457426268158034,NA
Astro.3,Micro.5,Astro.3,41,0.16567944250871083,0.29942426152447554,NA,NA,NA,FALSE,0.6091546168709573,NA
Astro.3,OPC.1,Astro.3,163,0.1979345049074213,0.011424918445451498,NA,NA,NA,FALSE,0.08722752648553517,NA
Astro.3,OPC.2,Astro.3,146,0.0959868122969547,0.2487966837725752,NA,NA,NA,FALSE,0.5493977144543624,NA
Astro.3,OPC.3,Astro.3,165,0.14772526914754364,0.05834686987140596,NA,NA,NA,FALSE,0.2538811512558995,NA
Astro.3,OPC.4,Astro.3,149,0.18928713948848178,0.020903005491221854,NA,NA,NA,FALSE,0.12774058911302244,NA
Astro.3,OPC.5,Astro.3,55,0.005988455988455987,0.9654794776637896,NA,NA,NA,FALSE,0.9947625305099705,NA
Astro.3,Oligo.1,Astro.3,166,0.10403420978415569,0.18205725705936493,NA,NA,NA,FALSE,0.47476387480289767,NA
Astro.3,Oligo.2,Astro.3,154,0.15286231794770694,0.05846959847105564,NA,NA,NA,FALSE,0.2538811512558995,NA
Astro.3,Oligo.3,Astro.3,170,0.09047697559247929,0.2403802463812164,48,0.20419018671298306,0.16347921827528014,FALSE,0.540757758472057,0.41935973383658814
Astro.3,Oligo.4,Astro.3,162,0.17904033668237454,0.022746141901186248,NA,NA,NA,FALSE,0.13403976477484755,NA
Astro.3,Oligo.5,Astro.3,155,0.16355257645580226,0.0421056699330606,NA,NA,NA,FALSE,0.2012298603338588,NA
Astro.3,Vasc.Endo,Astro.3,80,0.01490857946554149,0.8954153750144265,NA,NA,NA,FALSE,0.962946702180319,NA
Astro.3,Vasc.VLMC,Astro.3,101,-0.19535235876528828,0.05039581882768477,NA,NA,NA,FALSE,0.2273717607264684,NA
Astro.3,Excit.L2,Astro.3,177,0.05196629213483146,0.49175918979042155,NA,NA,NA,FALSE,0.7613697911634543,NA
Astro.3,Excit.L2_5.mix,Astro.3,187,0.157399828965092,0.031537508321001655,NA,NA,NA,FALSE,0.1670909271135638,NA
Astro.3,Excit.L2_5.RELN,Astro.3,138,-0.12086833230971553,0.15773598553781004,NA,NA,NA,FALSE,0.43794486369271773,NA
Astro.3,Excit.L5.RELN,Astro.3,150,0.13823369927552337,0.09160167184456176,NA,NA,NA,FALSE,0.32857121422505847,NA
Astro.3,Excit.L5.RORB,Astro.3,173,0.20626845469589444,0.006559127585716963,NA,NA,NA,FALSE,0.059566258576978184,NA
Astro.3,Excit.L6.CT,Astro.3,150,0.06720832036979422,0.41340374440356503,NA,NA,NA,FALSE,0.7084292652613021,NA
Astro.3,Excit.L6b,Astro.3,155,0.050552673133318286,0.5317737693253674,NA,NA,NA,FALSE,0.79920810798936,NA
Astro.3,Inhib.LAMP5_LHX6,Astro.3,152,0.04170681866333149,0.6095521482259441,NA,NA,NA,FALSE,0.8439372478138164,NA
Astro.3,Inhib.PVALB,Astro.3,153,0.09544248321338104,0.2402810516463404,NA,NA,NA,FALSE,0.540757758472057,NA
Astro.3,Inhib.VIP,Astro.3,187,0.15977449818137776,0.029037066339863693,NA,NA,NA,FALSE,0.15563407965640472,NA
Astro.3,Inhib.Chandelier,Astro.3,101,-0.05883517763541059,0.5583336947402457,NA,NA,NA,FALSE,0.8181117967261643,NA
Astro.3,Inhib.SST,Astro.3,132,0.09162392448852873,0.29567712641754146,NA,NA,NA,FALSE,0.6091546168709573,NA
Astro.4,Astro.1,Astro.4,256,0.1254620622568093,0.044963619942086266,NA,NA,NA,FALSE,0.21025498393971512,NA
Astro.4,Astro.2,Astro.4,184,0.1320394521392383,0.07401098184406665,14,0.05054945054945055,0.8675963081234346,FALSE,0.2849422800996566,0.9598687833355961
Astro.4,Astro.3,Astro.4,214,0.22635679322621227,8.758181226884064e-4,NA,NA,NA,FALSE,0.014395592110694256,NA
Astro.4,Astro.4,Astro.4,166,0.21633884476392232,0.005198268284819378,NA,NA,NA,TRUE,0.050881354821749,NA
Astro.4,Astro.5,Astro.4,83,0.049053356282271934,0.6590607380098698,NA,NA,NA,FALSE,0.8562872931692366,NA
Astro.4,Macro,Astro.4,74,0.15444650129581636,0.18848141602671725,NA,NA,NA,FALSE,0.4835424405769366,NA
Astro.4,Micro.1,Astro.4,177,0.11617484115579715,0.12351792792810165,NA,NA,NA,FALSE,0.3930115888621416,NA
Astro.4,Micro.2,Astro.4,193,0.04686581913359329,0.5171657475909726,NA,NA,NA,FALSE,0.7829793886687842,NA
Astro.4,Micro.3,Astro.4,141,0.07649300055653067,0.36686410384209694,NA,NA,NA,FALSE,0.6672882518702709,NA
Astro.4,Micro.4,Astro.4,130,0.16124486200822077,0.06690088541036227,NA,NA,NA,FALSE,0.27393249917827367,NA
Astro.4,Micro.5,Astro.4,67,0.1644983637959933,0.1830283265317164,NA,NA,NA,FALSE,0.47476387480289767,NA
Astro.4,OPC.1,Astro.4,220,0.1860218749823907,0.005708947315993568,NA,NA,NA,FALSE,0.053608407723354234,NA
Astro.4,OPC.2,Astro.4,187,0.06990409566209962,0.3414473560497988,NA,NA,NA,FALSE,0.6515815106747881,NA
Astro.4,OPC.3,Astro.4,231,0.13433867481843492,0.041419832265355255,NA,NA,NA,FALSE,0.20016697182629842,NA
Astro.4,OPC.4,Astro.4,198,-0.0021048172720238637,0.9765087284470594,NA,NA,NA,FALSE,0.9950308319466985,NA
Astro.4,OPC.5,Astro.4,67,-0.08679862718493096,0.48399937357279027,NA,NA,NA,FALSE,0.7554314546980713,NA
Astro.4,Oligo.1,Astro.4,225,0.11682785503581966,0.0803601772239253,NA,NA,NA,FALSE,0.30233226284571246,NA
Astro.4,Oligo.2,Astro.4,207,0.02382672554686063,0.7330599041988465,NA,NA,NA,FALSE,0.892589440522777,NA
Astro.4,Oligo.3,Astro.4,244,0.17291054855457663,0.006839340650377162,59,0.42296902396259506,9.365282366746036e-4,FALSE,0.060764911162966326,0.02283602548853054
Astro.4,Oligo.4,Astro.4,225,0.16539612305099036,0.01306098668123957,NA,NA,NA,FALSE,0.09142690676867699,NA
Astro.4,Oligo.5,Astro.4,219,0.1575456716213283,0.01974828232689346,NA,NA,NA,FALSE,0.12396340264979319,NA
Astro.4,Vasc.Endo,Astro.4,113,0.03559784416794199,0.7077655486880033,NA,NA,NA,FALSE,0.8824661293736283,NA
Astro.4,Vasc.VLMC,Astro.4,144,-0.1345711759504863,0.10776267004535414,NA,NA,NA,FALSE,0.3660761291246589,NA
Astro.4,Excit.L2,Astro.4,265,0.08497401307729015,0.1677196523948713,NA,NA,NA,FALSE,0.45128097738694256,NA
Astro.4,Excit.L2_5.mix,Astro.4,294,0.08170986101387973,0.16220510688903964,NA,NA,NA,FALSE,0.44616560096195423,NA
Astro.4,Excit.L2_5.RELN,Astro.4,193,-0.029034907323326746,0.6882899474093745,NA,NA,NA,FALSE,0.8716829926072671,NA
Astro.4,Excit.L5.RELN,Astro.4,218,0.0219074993528001,0.7475358762030703,NA,NA,NA,FALSE,0.9022321501805584,NA
Astro.4,Excit.L5.RORB,Astro.4,248,0.11060829448130773,0.08214538330287643,NA,NA,NA,FALSE,0.3070482773942469,NA
Astro.4,Excit.L6.CT,Astro.4,219,0.02343962434448799,0.7299410010340248,NA,NA,NA,FALSE,0.891207036146193,NA
Astro.4,Excit.L6b,Astro.4,222,-0.03051597749566623,0.6508702256007506,NA,NA,NA,FALSE,0.8562872931692366,NA
Astro.4,Inhib.LAMP5_LHX6,Astro.4,212,0.06411013699113216,0.35265535406711795,NA,NA,NA,FALSE,0.6587221798069129,NA
Astro.4,Inhib.PVALB,Astro.4,221,-0.005203064026593439,0.9386505708459587,NA,NA,NA,FALSE,0.9875858054204787,NA
Astro.4,Inhib.VIP,Astro.4,278,0.13406943014355255,0.025455308755340692,NA,NA,NA,FALSE,0.14517182138773463,NA
Astro.4,Inhib.Chandelier,Astro.4,143,-0.186931612987951,0.025515047395420026,NA,NA,NA,FALSE,0.14517182138773463,NA
Astro.4,Inhib.SST,Astro.4,191,-0.029606985395425736,0.6840559401035793,NA,NA,NA,FALSE,0.869717041967847,NA
Astro.5,Astro.1,Astro.5,279,0.26464874183602427,8.026742985533306e-6,NA,NA,NA,FALSE,5.779206705783481e-4,NA
Astro.5,Astro.2,Astro.5,188,0.31207840970043726,1.4393690965185973e-5,14,0.19120879120879122,0.5120917645745954,FALSE,8.312356532394899e-4,0.7504674472459407
Astro.5,Astro.3,Astro.5,223,0.24705122322835324,2.0279257368597907e-4,NA,NA,NA,FALSE,0.005091857013202301,NA
Astro.5,Astro.4,Astro.5,170,0.04925837043007799,0.5231646973075647,NA,NA,NA,FALSE,0.7888449417627117,NA
Astro.5,Astro.5,Astro.5,83,0.11605306242391164,0.2954891153241111,NA,NA,NA,TRUE,0.6091546168709573,NA
Astro.5,Macro,Astro.5,80,0.21296296296296297,0.05802462914920341,NA,NA,NA,FALSE,0.25385775252776493,NA
Astro.5,Micro.1,Astro.5,185,0.11253364163602596,0.1271578280406163,NA,NA,NA,FALSE,0.3959683762169456,NA
Astro.5,Micro.2,Astro.5,209,-0.0285687996214312,0.6811096619280483,NA,NA,NA,FALSE,0.8683020524579423,NA
Astro.5,Micro.3,Astro.5,147,0.12351812253964897,0.1359768974493463,NA,NA,NA,FALSE,0.41006087873105734,NA
Astro.5,Micro.4,Astro.5,136,0.0740374982109632,0.39118853566034784,NA,NA,NA,FALSE,0.6877058731928489,NA
Astro.5,Micro.5,Astro.5,69,-0.025246620387285354,0.8365438266416565,NA,NA,NA,FALSE,0.9349003834821276,NA
Astro.5,OPC.1,Astro.5,238,0.029156072152922388,0.6542706796588802,NA,NA,NA,FALSE,0.8562872931692366,NA
Astro.5,OPC.2,Astro.5,197,0.04066250404176437,0.570180814894202,NA,NA,NA,FALSE,0.8240506820279303,NA
Astro.5,OPC.3,Astro.5,249,0.03661251457442674,0.5650285042420483,NA,NA,NA,FALSE,0.8208904684271268,NA
Astro.5,OPC.4,Astro.5,208,0.03409824348039451,0.6246047278561734,NA,NA,NA,FALSE,0.8457426268158034,NA
Astro.5,OPC.5,Astro.5,69,0.21549141395688712,0.07545724492523066,NA,NA,NA,FALSE,0.2885864830749716,NA
Astro.5,Oligo.1,Astro.5,243,0.053408735475302775,0.4069183754292867,NA,NA,NA,FALSE,0.7043379788378482,NA
Astro.5,Oligo.2,Astro.5,223,-0.03021278806032169,0.653378612930765,NA,NA,NA,FALSE,0.8562872931692366,NA
Astro.5,Oligo.3,Astro.5,269,0.059650939848465236,0.32950919526788736,63,0.07426075268817205,0.5620788524086147,FALSE,0.6379572567423345,0.7712244719094945
Astro.5,Oligo.4,Astro.5,243,0.05920188806428248,0.35788679289914493,NA,NA,NA,FALSE,0.6600114641869075,NA
Astro.5,Oligo.5,Astro.5,239,0.026311486937871383,0.6854866653895726,NA,NA,NA,FALSE,0.869717041967847,NA
Astro.5,Vasc.Endo,Astro.5,118,-0.08992436609585164,0.3323555340500493,NA,NA,NA,FALSE,0.6397844030463449,NA
Astro.5,Vasc.VLMC,Astro.5,150,0.03385217120760923,0.6805564366217252,NA,NA,NA,FALSE,0.8683020524579423,NA
Astro.5,Excit.L2,Astro.5,300,-0.01350281669796331,0.8157268800485817,NA,NA,NA,FALSE,0.9319134979783501,NA
Astro.5,Excit.L2_5.mix,Astro.5,336,0.14244177585999634,0.008980412506663267,NA,NA,NA,FALSE,0.07304490454363431,NA
Astro.5,Excit.L2_5.RELN,Astro.5,218,-2.577216594494949e-4,0.9969856067726116,NA,NA,NA,FALSE,0.9984338708789298,NA
Astro.5,Excit.L5.RELN,Astro.5,242,0.01659370010935458,0.7971781726235846,NA,NA,NA,FALSE,0.9271967137569447,NA
Astro.5,Excit.L5.RORB,Astro.5,283,0.03122183972188896,0.600740553062188,NA,NA,NA,FALSE,0.8379895395976172,NA
Astro.5,Excit.L6.CT,Astro.5,243,-0.012010316779318268,0.8521350107871624,NA,NA,NA,FALSE,0.9441640776927565,NA
Astro.5,Excit.L6b,Astro.5,247,-0.027991284875627916,0.6613375905534228,NA,NA,NA,FALSE,0.8562872931692366,NA
Astro.5,Inhib.LAMP5_LHX6,Astro.5,234,-0.08174455441371706,0.2126559418126363,NA,NA,NA,FALSE,0.5117033599866561,NA
Astro.5,Inhib.PVALB,Astro.5,253,0.015141881968311274,0.8104616423865465,NA,NA,NA,FALSE,0.9302310229507218,NA
Astro.5,Inhib.VIP,Astro.5,314,0.0672418822029127,0.23464456472508105,NA,NA,NA,FALSE,0.5328731310626108,NA
Astro.5,Inhib.Chandelier,Astro.5,160,-0.05978846829954294,0.4522380406567763,NA,NA,NA,FALSE,0.7295180683779002,NA
Astro.5,Inhib.SST,Astro.5,213,0.04582618262919077,0.5056028907407053,NA,NA,NA,FALSE,0.7722751748939641,NA
Macro,Astro.1,Macro,152,0.06570916969088088,0.42080005175443985,NA,NA,NA,FALSE,0.7113491026798057,NA
Macro,Astro.2,Macro,106,0.048028818298611976,0.6243915467650506,NA,NA,NA,FALSE,0.8457426268158034,NA
Macro,Astro.3,Macro,119,0.156530408773679,0.08912643809741604,NA,NA,NA,FALSE,0.3247210336758977,NA
Macro,Astro.4,Macro,95,0.1133538633818589,0.27354888653333426,NA,NA,NA,FALSE,0.5807885366654431,NA
Macro,Astro.5,Macro,42,0.12389595656753909,0.43304251863466936,NA,NA,NA,FALSE,0.7155423591173722,NA
Macro,Macro,Macro,73,0.40697889670492404,3.9394594153767946e-4,NA,NA,NA,TRUE,0.008426065971778144,NA
Macro,Micro.1,Macro,141,0.12866561068538893,0.12827318945082292,NA,NA,NA,FALSE,0.3959683762169456,NA
Macro,Micro.2,Macro,145,0.01638718312076838,0.8447247528111742,NA,NA,NA,FALSE,0.9399393925789077,NA
Macro,Micro.3,Macro,116,0.25946257640410564,0.005029072206305654,NA,NA,NA,FALSE,0.05007395170933647,NA
Macro,Micro.4,Macro,108,0.3147084321739213,9.594313891983506e-4,NA,NA,NA,FALSE,0.015074823404275258,NA
Macro,Micro.5,Macro,55,0.20735930735930735,0.12856116110939791,NA,NA,NA,FALSE,0.3959683762169456,NA
Macro,OPC.1,Macro,122,0.05027080077060085,0.5819093956147472,NA,NA,NA,FALSE,0.8287365621886966,NA
Macro,OPC.2,Macro,105,0.11266846361185982,0.25204690662319656,NA,NA,NA,FALSE,0.5513526082382425,NA
Macro,OPC.3,Macro,129,0.01816301431127013,0.8379187076184932,NA,NA,NA,FALSE,0.9349003834821276,NA
Macro,OPC.4,Macro,110,0.18647521583301396,0.051227465183423276,NA,NA,NA,FALSE,0.22925223613273762,NA
Macro,OPC.5,Macro,30,-0.11190211345939934,0.554579500081311,NA,NA,NA,FALSE,0.8170144420840743,NA
Macro,Oligo.1,Macro,134,-0.05799822940435667,0.5051592985459809,NA,NA,NA,FALSE,0.7722751748939641,NA
Macro,Oligo.2,Macro,124,-0.08380173092053503,0.3542951309201431,NA,NA,NA,FALSE,0.6589547120978507,NA
Macro,Oligo.3,Macro,138,-0.012112176333195581,0.8877464207133136,37,-0.06519677572309152,0.7005551417051029,FALSE,0.9627666876797015,0.8266550672120214
Macro,Oligo.4,Macro,133,-0.09455116760694138,0.2786221711463666,NA,NA,NA,FALSE,0.5872419848066668,NA
Macro,Oligo.5,Macro,131,0.051230448940372604,0.5606935531461208,NA,NA,NA,FALSE,0.8181117967261643,NA
Macro,Vasc.Endo,Macro,74,-0.010736764161421695,0.9275767956614083,NA,NA,NA,FALSE,0.983793571156039,NA
Macro,Vasc.VLMC,Macro,86,0.013028916458323506,0.9050919280812786,NA,NA,NA,FALSE,0.9673192652778454,NA
Macro,Excit.L2,Macro,155,-0.04087203119461184,0.6132291199325686,NA,NA,NA,FALSE,0.8450233429930453,NA
Macro,Excit.L2_5.mix,Macro,179,-0.010196053815412299,0.8921492138075288,NA,NA,NA,FALSE,0.9627666876797015,NA
Macro,Excit.L2_5.RELN,Macro,109,-0.06888147530349364,0.47606520826783216,NA,NA,NA,FALSE,0.7491216833097359,NA
Macro,Excit.L5.RELN,Macro,121,0.12183985909768325,0.18284188243885213,NA,NA,NA,FALSE,0.47476387480289767,NA
Macro,Excit.L5.RORB,Macro,142,0.020186885335222164,0.8113151333257443,NA,NA,NA,FALSE,0.9302310229507218,NA
Macro,Excit.L6.CT,Macro,124,-0.0990841856805665,0.27316580669550544,NA,NA,NA,FALSE,0.5807885366654431,NA
Macro,Excit.L6b,Macro,126,-0.014161229846269217,0.8747898747340975,NA,NA,NA,FALSE,0.9496074298100401,NA
Macro,Inhib.LAMP5_LHX6,Macro,121,-0.015926026283701395,0.8621776367978615,NA,NA,NA,FALSE,0.9441640776927565,NA
Macro,Inhib.PVALB,Macro,126,0.0902557180352456,0.31441516042118084,NA,NA,NA,FALSE,0.6249967300100289,NA
Macro,Inhib.VIP,Macro,162,0.008480568363203734,0.9146233906255647,NA,NA,NA,FALSE,0.9726858674500628,NA
