OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,610,Astro.1_AA_up,0.05,16,Astro,,Grubman
0,1,0,345,Astro.1_AA_up,0.05,16,Endo,,Grubman
0,1,0,208,Astro.1_AA_up,0.05,16,Micro,,Grubman
8.439971581512024,9.583379550900504e-4,5,866,Astro.1_AA_up,0.05,16,Neuron,"KCNC2, KCNH1, DNM1, NXPH1, CACNG8",Grubman
0,1,0,199,Astro.1_AA_up,0.05,16,Oligo,,Grubman
2.8358482287469484,0.3110061480954939,1,388,Astro.1_AA_up,0.05,16,OPC,NXPH1,Grubman
0,1,0,610,Astro.1_AA_down,0.05,3,Astro,,Grubman
0,1,0,345,Astro.1_AA_down,0.05,3,Endo,,Grubman
0,1,0,208,Astro.1_AA_down,0.05,3,Micro,,Grubman
0,1,0,866,Astro.1_AA_down,0.05,3,Neuron,,Grubman
0,1,0,199,Astro.1_AA_down,0.05,3,Oligo,,Grubman
0,1,0,388,Astro.1_AA_down,0.05,3,OPC,,Grubman
0,1,0,610,Astro.1_EA_up,0.05,0,Astro,,Grubman
0,1,0,345,Astro.1_EA_up,0.05,0,Endo,,Grubman
0,1,0,208,Astro.1_EA_up,0.05,0,Micro,,Grubman
0,1,0,866,Astro.1_EA_up,0.05,0,Neuron,,Grubman
0,1,0,199,Astro.1_EA_up,0.05,0,Oligo,,Grubman
0,1,0,388,Astro.1_EA_up,0.05,0,OPC,,Grubman
0,1,0,610,Astro.1_EA_down,0.05,2,Astro,,Grubman
0,1,0,345,Astro.1_EA_down,0.05,2,Endo,,Grubman
0,1,0,208,Astro.1_EA_down,0.05,2,Micro,,Grubman
0,1,0,866,Astro.1_EA_down,0.05,2,Neuron,,Grubman
0,1,0,199,Astro.1_EA_down,0.05,2,Oligo,,Grubman
0,1,0,388,Astro.1_EA_down,0.05,2,OPC,,Grubman
0,1,0,583,Astro.2_AA_up,0.05,0,Astro,,Grubman
0,1,0,279,Astro.2_AA_up,0.05,0,Endo,,Grubman
0,1,0,178,Astro.2_AA_up,0.05,0,Micro,,Grubman
