OR,Pval,NumSig,SetSize,test,fdr_cut,DEG_n,ID,common_genes,gene_set
0,1,0,255,Astro.1_AA_up,0.05,16,down,,Logue_reg
0,1,0,94,Astro.1_AA_up,0.05,16,up,,Logue_reg
0,1,0,255,Astro.1_AA_down,0.05,3,down,,Logue_reg
0,1,0,94,Astro.1_AA_down,0.05,3,up,,Logue_reg
0,1,0,255,Astro.1_EA_up,0.05,0,down,,Logue_reg
0,1,0,94,Astro.1_EA_up,0.05,0,up,,Logue_reg
0,1,0,255,Astro.1_EA_down,0.05,2,down,,Logue_reg
0,1,0,94,Astro.1_EA_down,0.05,2,up,,Logue_reg
0,1,0,165,Astro.2_AA_up,0.05,0,down,,Logue_reg
0,1,0,65,Astro.2_AA_up,0.05,0,up,,Logue_reg
0,1,0,165,Astro.2_AA_down,0.05,2,down,,Logue_reg
0,1,0,65,Astro.2_AA_down,0.05,2,up,,Logue_reg
0,1,0,165,Astro.2_EA_up,0.05,0,down,,Logue_reg
0,1,0,65,Astro.2_EA_up,0.05,0,up,,Logue_reg
0,1,0,165,Astro.2_EA_down,0.05,0,down,,Logue_reg
0,1,0,65,Astro.2_EA_down,0.05,0,up,,Logue_reg
0,1,0,174,Astro.3_AA_up,0.05,1,down,,Logue_reg
0,1,0,65,Astro.3_AA_up,0.05,1,up,,Logue_reg
0,1,0,174,Astro.3_AA_down,0.05,1,down,,Logue_reg
0,1,0,65,Astro.3_AA_down,0.05,1,up,,Logue_reg
0,1,0,174,Astro.3_EA_up,0.05,0,down,,Logue_reg
0,1,0,65,Astro.3_EA_up,0.05,0,up,,Logue_reg
0,1,0,174,Astro.3_EA_down,0.05,0,down,,Logue_reg
0,1,0,65,Astro.3_EA_down,0.05,0,up,,Logue_reg
0,1,0,127,Astro.4_AA_up,0.05,0,down,,Logue_reg
0,1,0,67,Astro.4_AA_up,0.05,0,up,,Logue_reg
0,1,0,127,Astro.4_AA_down,0.05,0,down,,Logue_reg
0,1,0,67,Astro.4_AA_down,0.05,0,up,,Logue_reg
0,1,0,127,Astro.4_EA_up,0.05,0,down,,Logue_reg
0,1,0,67,Astro.4_EA_up,0.05,0,up,,Logue_reg
0,1,0,127,Astro.4_EA_down,0.05,0,down,,Logue_reg
0,1,0,67,Astro.4_EA_down,0.05,0,up,,Logue_reg
0,1,0,29,Astro.5_AA_up,0.05,0,down,,Logue_reg
0,1,0,26,Astro.5_AA_up,0.05,0,up,,Logue_reg
0,1,0,29,Astro.5_AA_down,0.05,0,down,,Logue_reg
0,1,0,26,Astro.5_AA_down,0.05,0,up,,Logue_reg
0,1,0,29,Astro.5_EA_up,0.05,0,down,,Logue_reg
0,1,0,26,Astro.5_EA_up,0.05,0,up,,Logue_reg
0,1,0,29,Astro.5_EA_down,0.05,0,down,,Logue_reg
0,1,0,26,Astro.5_EA_down,0.05,0,up,,Logue_reg
0,1,0,266,Excit.L2_5.1_AA_up,0.05,0,down,,Logue_reg
0,1,0,109,Excit.L2_5.1_AA_up,0.05,0,up,,Logue_reg
0,1,0,266,Excit.L2_5.1_AA_down,0.05,0,down,,Logue_reg
0,1,0,109,Excit.L2_5.1_AA_down,0.05,0,up,,Logue_reg
0,1,0,266,Excit.L2_5.1_EA_up,0.05,0,down,,Logue_reg
0,1,0,109,Excit.L2_5.1_EA_up,0.05,0,up,,Logue_reg
0,1,0,266,Excit.L2_5.1_EA_down,0.05,0,down,,Logue_reg
0,1,0,109,Excit.L2_5.1_EA_down,0.05,0,up,,Logue_reg
0,1,0,216,Excit.L2_5.2_AA_up,0.05,0,down,,Logue_reg
0,1,0,69,Excit.L2_5.2_AA_up,0.05,0,up,,Logue_reg
0,1,0,216,Excit.L2_5.2_AA_down,0.05,0,down,,Logue_reg
0,1,0,69,Excit.L2_5.2_AA_down,0.05,0,up,,Logue_reg
0,1,0,216,Excit.L2_5.2_EA_up,0.05,0,down,,Logue_reg
0,1,0,69,Excit.L2_5.2_EA_up,0.05,0,up,,Logue_reg
0,1,0,216,Excit.L2_5.2_EA_down,0.05,0,down,,Logue_reg
0,1,0,69,Excit.L2_5.2_EA_down,0.05,0,up,,Logue_reg
0,1,0,251,Excit.L2_AA_up,0.05,0,down,,Logue_reg
0,1,0,94,Excit.L2_AA_up,0.05,0,up,,Logue_reg
0,1,0,251,Excit.L2_AA_down,0.05,0,down,,Logue_reg
0,1,0,94,Excit.L2_AA_down,0.05,0,up,,Logue_reg
0,1,0,251,Excit.L2_EA_up,0.05,0,down,,Logue_reg
0,1,0,94,Excit.L2_EA_up,0.05,0,up,,Logue_reg
0,1,0,251,Excit.L2_EA_down,0.05,0,down,,Logue_reg
0,1,0,94,Excit.L2_EA_down,0.05,0,up,,Logue_reg
0,1,0,244,Excit.L5.1_AA_up,0.05,0,down,,Logue_reg
0,1,0,90,Excit.L5.1_AA_up,0.05,0,up,,Logue_reg
0,1,0,244,Excit.L5.1_AA_down,0.05,0,down,,Logue_reg
0,1,0,90,Excit.L5.1_AA_down,0.05,0,up,,Logue_reg
0,1,0,244,Excit.L5.1_EA_up,0.05,1,down,,Logue_reg
0,1,0,90,Excit.L5.1_EA_up,0.05,1,up,,Logue_reg
0,1,0,244,Excit.L5.1_EA_down,0.05,0,down,,Logue_reg
0,1,0,90,Excit.L5.1_EA_down,0.05,0,up,,Logue_reg
0,1,0,186,Excit.L5.2_AA_up,0.05,0,down,,Logue_reg
0,1,0,61,Excit.L5.2_AA_up,0.05,0,up,,Logue_reg
0,1,0,186,Excit.L5.2_AA_down,0.05,0,down,,Logue_reg
0,1,0,61,Excit.L5.2_AA_down,0.05,0,up,,Logue_reg
0,1,0,186,Excit.L5.2_EA_up,0.05,0,down,,Logue_reg
0,1,0,61,Excit.L5.2_EA_up,0.05,0,up,,Logue_reg
0,1,0,186,Excit.L5.2_EA_down,0.05,0,down,,Logue_reg
0,1,0,61,Excit.L5.2_EA_down,0.05,0,up,,Logue_reg
0,1,0,206,Excit.L6_CT_AA_up,0.05,2,down,,Logue_reg
0,1,0,76,Excit.L6_CT_AA_up,0.05,2,up,,Logue_reg
0,1,0,206,Excit.L6_CT_AA_down,0.05,1,down,,Logue_reg
0,1,0,76,Excit.L6_CT_AA_down,0.05,1,up,,Logue_reg
0,1,0,206,Excit.L6_CT_EA_up,0.05,0,down,,Logue_reg
0,1,0,76,Excit.L6_CT_EA_up,0.05,0,up,,Logue_reg
0,1,0,206,Excit.L6_CT_EA_down,0.05,0,down,,Logue_reg
0,1,0,76,Excit.L6_CT_EA_down,0.05,0,up,,Logue_reg
0,1,0,232,Excit.L6b_AA_up,0.05,0,down,,Logue_reg
0,1,0,81,Excit.L6b_AA_up,0.05,0,up,,Logue_reg
0,1,0,232,Excit.L6b_AA_down,0.05,0,down,,Logue_reg
0,1,0,81,Excit.L6b_AA_down,0.05,0,up,,Logue_reg
