Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to10,Feature log2 fold change topic 4to10
ENSG00000116288,PARK7,336,-0.2110,389,0.02596,389,0.06602
ENSG00000116285,ERRFI1,31,0.60827,14,-0.7265,22,0.16818
ENSG00000162426,SLC45A1,11,-1.0963,13,-0.9894,28,1.15675
ENSG00000142599,RERE,106,0.12559,74,-0.4897,104,0.29232
ENSG00000074800,ENO1,549,-0.3181,590,-0.2304,712,0.30549
ENSG00000142583,SLC2A5,6,-0.6878,12,0.46806,9,-0.1447
ENSG00000171612,SLC25A33,34,0.19851,40,0.52013,27,-0.4976
ENSG00000188807,TMEM201,3,-1.6975,8,-0.2831,11,0.74578
ENSG00000171603,CLSTN1,416,-0.6088,331,-1.0462,722,1.00574
ENSG00000178585,CTNNBIP1,12,-1.0271,25,0.05867,26,0.29947
ENSG00000162441,LZIC,29,0.14016,29,0.16215,25,-0.1855
ENSG00000130939,UBE4B,34,0.10905,22,-0.6623,35,0.41358
ENSG00000054523,KIF1B,209,-0.0330,195,-0.1563,219,0.13180
ENSG00000142657,PGD,52,0.57848,32,-0.2194,36,-0.1288
ENSG00000175279,CENPS,8,-0.7243,11,-0.2455,13,0.46304
ENSG00000241563,CORT,65,-0.2039,31,-1.4527,88,1.04826
ENSG00000160049,DFFA,64,1.20249,23,-0.4963,29,-0.3557
ENSG00000142655,PEX14,25,0.16585,18,-0.4199,24,0.22518
ENSG00000120948,TARDBP,76,0.43724,44,-0.4854,60,0.12386
ENSG00000116649,SRM,77,-0.2856,66,-0.5828,102,0.54887
ENSG00000171824,EXOSC10,13,-0.5514,9,-1.0615,21,0.99041
ENSG00000198793,MTOR,26,-0.5469,29,-0.4468,42,0.55640
ENSG00000116661,FBXO2,242,0.02955,267,0.21660,228,-0.1808
ENSG00000132879,FBXO44,129,-0.1659,78,-1.0282,164,0.78390
ENSG00000116670,MAD2L2,10,-1.2093,18,-0.4361,26,0.76138
ENSG00000177674,AGTRAP,26,1.72220,12,0.37457,6,-1.2976
ENSG00000177000,MTHFR,9,-0.4699,10,-0.2764,13,0.39853
ENSG00000011021,CLCN6,26,-0.7105,26,-0.8020,48,0.87904
ENSG00000116685,KIAA2013,38,0.46545,18,-0.7272,30,0.25519
ENSG00000083444,PLOD1,28,1.10855,11,-0.3849,13,-0.3544
ENSG00000116688,MFN2,63,-0.3790,53,-0.7188,91,0.68407
ENSG00000116691,MIIP,13,-0.1149,8,-0.8181,15,0.62691
ENSG00000028137,TNFRSF1B,169,3.46710,29,-0.0748,11,-2.7550
ENSG00000048707,VPS13D,46,0.13010,31,-0.5511,45,0.33070
ENSG00000162496,DHRS3,33,1.15735,18,0.19080,13,-0.7603
ENSG00000116731,PRDM2,63,-0.2497,64,-0.2696,79,0.30749
ENSG00000189337,KAZN,47,0.53367,17,-1.1599,36,0.44705
ENSG00000142634,EFHD2,129,0.80171,55,-0.6320,79,-0.0079
ENSG00000116138,DNAJC16,16,-0.2735,11,-0.9590,22,0.79456
ENSG00000197312,DDI2,18,-0.1552,12,-0.8042,23,0.63774
ENSG00000116786,PLEKHM2,39,-0.3205,50,0.07938,49,0.06479
ENSG00000065526,SPEN,47,0.86935,30,0.14741,24,-0.5502
ENSG00000116809,ZBTB17,14,0.17436,12,-0.0873,12,-0.0130
ENSG00000185519,FAM131C,12,-0.2852,14,-0.0893,15,0.18459
ENSG00000037637,FBXO42,7,-1.3058,11,-0.8320,21,1.10493
ENSG00000055070,SZRD1,17,-0.1438,27,0.63338,17,-0.4595
ENSG00000157191,NECAP2,13,0.17225,14,0.29903,11,-0.3070
ENSG00000159363,ATP13A2,54,-0.9731,68,-0.6746,117,0.87915
ENSG00000117118,SDHB,90,-0.0148,77,-0.2811,94,0.21472
ENSG00000117115,PADI2,72,1.07329,60,0.87810,27,-1.2473
ENSG00000179051,RCC2,7,-0.7142,13,0.31830,11,-0.0073
ENSG00000074964,ARHGEF10L,4,-1.2058,12,0.56211,8,-0.1053
ENSG00000117154,IGSF21,35,-0.6521,34,-0.7625,62,0.82802
ENSG00000159423,ALDH4A1,9,-1.3097,38,1.13821,18,-0.6244
ENSG00000127463,EMC1,28,0.07878,18,-0.6765,29,0.43837
ENSG00000053372,MRTO4,37,-0.2059,27,-0.7422,47,0.62140
ENSG00000053371,AKR7A2,42,-0.1803,54,0.24393,46,-0.1198
ENSG00000077549,CAPZB,218,-0.0691,174,-0.4740,245,0.37568
ENSG00000173436,MICOS10,220,-0.5680,402,0.45082,305,-0.1640
ENSG00000158747,NBL1,155,-0.1498,142,-0.3146,180,0.29860
ENSG00000169914,OTUD3,8,-1.3175,17,-0.2765,22,0.65661
ENSG00000162545,CAMK2N1,865,-0.9988,1573,-0.0762,1772,0.40640
ENSG00000090432,MUL1,21,0.08202,15,-0.4218,21,0.26790
ENSG00000158828,PINK1,331,0.05519,271,-0.2916,332,0.18995
ENSG00000244038,DDOST,22,-0.0089,16,-0.5705,24,0.41285
ENSG00000117245,KIF17,7,-1.3355,7,-1.3902,21,1.52978
ENSG00000189410,SH2D5,24,-0.6002,23,-0.7107,40,0.77043
ENSG00000127483,HP1BP3,170,0.20859,103,-0.6467,160,0.35122
ENSG00000075151,EIF4G3,106,-0.1355,86,-0.5000,125,0.42423
ENSG00000117298,ECE1,82,2.87167,11,-0.7805,11,-1.6617
ENSG00000076864,RAP1GAP,98,-0.4064,57,-1.3388,151,1.09306
ENSG00000090686,USP48,55,0.63771,30,-0.3554,37,-0.0738
ENSG00000070831,CDC42,281,0.42586,153,-0.5937,225,0.19801
ENSG00000173372,C1QA,268,3.09454,56,0.04177,24,-2.3876
ENSG00000159189,C1QC,208,2.64417,55,0.16780,26,-1.9849
ENSG00000173369,C1QB,310,2.37484,105,0.40800,46,-1.8962
ENSG00000004487,KDM1A,49,-0.0313,37,-0.5364,54,0.40066
ENSG00000169641,LUZP1,9,-1.7971,25,-0.3870,36,0.85580
ENSG00000125944,HNRNPR,104,0.05880,62,-0.8077,110,0.53145
ENSG00000125945,ZNF436,8,-1.8323,11,-1.4992,34,1.77186
ENSG00000204219,TCEA3,46,2.50892,10,-0.2868,7,-1.5556
ENSG00000117318,ID3,236,4.90774,19,-0.8024,4,-4.3093
ENSG00000142676,RPL11,981,1.55074,443,0.18932,304,-1.0340
ENSG00000011007,ELOA,14,-0.1400,12,-0.5012,17,0.42710
ENSG00000057757,PITHD1,163,-0.0889,107,-0.8112,192,0.60956
ENSG00000011009,LYPLA2,45,0.16732,26,-0.7563,44,0.44175
ENSG00000117308,GALE,6,-1.4941,8,-1.1073,20,1.37362
ENSG00000117305,HMGCL,5,-1.5955,19,0.46634,15,0.05405
ENSG00000179163,FUCA1,14,0.06492,7,-1.0250,15,0.65852
ENSG00000189266,PNRC2,92,0.94779,45,-0.2335,48,-0.3410
ENSG00000188529,SRSF10,57,0.22005,34,-0.6352,53,0.33782
ENSG00000001461,NIPAL3,62,0.40638,33,-0.6539,50,0.24595
ENSG00000133226,SRRM1,96,0.62081,66,0.00998,61,-0.3104
ENSG00000169504,CLIC4,215,3.71227,27,-0.4672,13,-2.7769
ENSG00000117614,SYF2,97,0.55705,56,-0.3613,69,-0.0233
ENSG00000117616,RSRP1,28,-0.4160,16,-1.3832,44,1.12394
ENSG00000183726,TMEM50A,111,0.49614,58,-0.6046,85,0.16402
ENSG00000204178,MACO1,60,1.21632,17,-0.9045,28,-0.1548
ENSG00000117643,MAN1C1,14,-1.5132,23,-0.7862,45,1.12661
ENSG00000162430,SELENON,45,0.74099,27,-0.0626,26,-0.3278
ENSG00000117640,MTFR1L,98,0.78512,47,-0.4559,60,-0.1007
ENSG00000117632,STMN1,1062,-0.5178,1000,-0.6716,1670,0.70941
ENSG00000158008,EXTL1,14,-1.3925,34,-0.0961,39,0.51962
ENSG00000142684,ZNF593,40,-0.0025,38,-0.1056,40,0.08073
ENSG00000142669,SH3BGRL3,364,0.65652,197,-0.3782,241,-0.0704
ENSG00000158062,UBXN11,22,0.01559,16,-0.5340,23,0.37640
ENSG00000117682,DHDDS,18,0.11336,14,-0.2915,18,0.16239
ENSG00000198830,HMGN2,208,0.83969,128,0.04732,112,-0.4617
ENSG00000117713,ARID1A,79,0.45264,40,-0.6918,63,0.24187
ENSG00000204160,ZDHHC18,16,-0.4202,13,-0.8370,24,0.78270
ENSG00000142751,GPN2,4,-2.0557,12,-0.4745,18,0.97974
ENSG00000090273,NUDC,213,0.12355,192,-0.0556,197,-0.0128
ENSG00000253368,TRNP1,38,-0.4913,33,-0.7803,60,0.77478
ENSG00000090020,SLC9A1,19,0.08012,11,-0.8495,20,0.54581
ENSG00000142784,WDTC1,13,-1.0317,29,0.28010,25,0.10869
ENSG00000186501,TMEM222,38,-0.6275,42,-0.5327,64,0.65074
ENSG00000158195,WASF2,73,1.98532,26,0.20241,16,-1.3894
ENSG00000126705,AHDC1,36,-0.2046,20,-1.1850,48,0.89785
ENSG00000126709,IFI6,389,1.98106,103,-0.3688,97,-1.0322
ENSG00000009780,FAM76A,9,-0.5236,10,-0.4484,15,0.54883
ENSG00000117758,STX12,129,0.55543,70,-0.4785,93,0.05192
ENSG00000117751,PPP1R8,36,0.29878,21,-0.5943,32,0.26935
ENSG00000117748,RPA2,45,-0.1415,35,-0.6216,55,0.51038
ENSG00000126698,DNAJC8,148,-0.0676,143,-0.1424,159,0.13637
ENSG00000130770,ATP5IF1,416,-0.6387,596,-0.0849,663,0.30653
ENSG00000204138,PHACTR4,11,0.18260,11,0.35912,9,-0.3595
ENSG00000180098,TRNAU1AP,36,1.20845,12,-0.6103,16,-0.2976
ENSG00000197989,SNHG12,24,0.98319,11,-0.3057,12,-0.3186
ENSG00000120656,TAF12,17,0.38561,12,-0.2441,13,-0.0071
ENSG00000198492,YTHDF2,75,0.14243,40,-0.9407,77,0.56622
ENSG00000116350,SRSF4,50,0.25438,39,-0.1553,42,-0.0024
ENSG00000116353,MECR,15,-1.1020,26,-0.3578,36,0.66785
ENSG00000060656,PTPRU,9,-0.0293,4,-1.1370,10,0.77527
ENSG00000162511,LAPTM5,198,2.08811,80,0.48728,37,-1.6901
ENSG00000162512,SDC3,188,0.23424,124,-0.4702,170,0.22383
ENSG00000134644,PUM1,117,-0.0122,60,-1.1216,134,0.75702
ENSG00000060688,SNRNP40,5,-1.6362,13,-0.4625,20,0.88762
ENSG00000121766,ZCCHC17,110,-0.4688,97,-0.7260,169,0.72750
ENSG00000121769,FABP3,86,-0.7997,100,-0.6225,164,0.78039
ENSG00000162517,PEF1,67,-0.3181,54,-0.7293,92,0.66431
ENSG00000084636,COL16A1,37,0.64616,17,-0.6528,25,0.10228
ENSG00000121753,ADGRB2,142,-0.3685,119,-0.7069,202,0.67128
ENSG00000184007,PTP4A2,280,1.05510,140,-0.1100,133,-0.4894
ENSG00000121774,KHDRBS1,99,-0.2542,88,-0.4987,128,0.47593
ENSG00000121775,TMEM39B,2,-2.1869,7,-0.6880,14,1.18985
ENSG00000025800,KPNA6,38,-0.3461,30,-0.7932,54,0.72010
ENSG00000084652,TXLNA,37,1.32216,15,-0.2154,14,-0.6048
ENSG00000160050,CCDC28B,10,-0.8047,22,0.50322,16,-0.1444
ENSG00000084623,EIF3I,142,0.52458,88,-0.2722,101,-0.0634
ENSG00000175130,MARCKSL1,291,0.74681,233,0.42664,156,-0.6893
ENSG00000160058,BSDC1,70,0.30189,40,-0.6208,61,0.28432
ENSG00000160062,ZBTB8A,8,-0.2484,7,-0.4560,10,0.44304
ENSG00000176261,ZBTB8OS,65,0.61220,43,-0.0701,42,-0.2494
ENSG00000162521,RBBP4,90,0.13741,74,-0.1948,84,0.08226
ENSG00000162522,KIAA1522,14,-0.5029,24,0.40082,19,-0.1406
ENSG00000134684,YARS,51,-0.9183,71,-0.4729,105,0.70515
ENSG00000116497,S100PBP,16,0.51369,10,-0.2895,11,-0.0458
ENSG00000160097,FNDC5,24,0.11204,16,-0.5323,23,0.32747
ENSG00000121905,HPCA,197,-0.5005,155,-0.9467,314,0.89189
ENSG00000121900,TMEM54,59,0.37966,44,-0.1343,46,-0.0802
ENSG00000116514,RNF19B,33,0.31770,16,-0.8803,29,0.43101
ENSG00000004455,AK2,36,1.11553,19,0.08192,16,-0.6571
ENSG00000142920,AZIN2,13,-0.6508,8,-1.4208,24,1.26335
ENSG00000160094,ZNF362,12,-0.0406,13,0.05235,12,-0.0230
ENSG00000134686,PHC2,88,0.72721,47,-0.3270,55,-0.1450
ENSG00000163866,SMIM12,57,0.11423,41,-0.4476,56,0.26966
ENSG00000116544,DLGAP3,23,-1.1334,55,0.21639,51,0.18859
ENSG00000163867,ZMYM6,10,-0.4094,8,-0.9187,16,0.83236
ENSG00000116560,SFPQ,208,0.52541,109,-0.5508,154,0.11411
ENSG00000146463,ZMYM4,42,0.29817,38,0.15433,33,-0.2517
ENSG00000142687,KIAA0319L,29,-0.8920,40,-0.4566,58,0.68398
ENSG00000020129,NCDN,284,-1.0154,246,-1.3328,668,1.36815
ENSG00000126067,PSMB2,152,0.21985,87,-0.7148,143,0.38762
ENSG00000142686,C1orf216,80,-0.0535,54,-0.7390,92,0.54553
ENSG00000092847,AGO1,12,-0.5685,16,-0.1368,19,0.32474
ENSG00000126070,AGO3,8,-0.9206,13,-0.2326,17,0.51368
ENSG00000116863,ADPRHL2,11,-0.6815,13,-0.5044,20,0.64923
ENSG00000054116,TRAPPC3,37,-0.5535,39,-0.5248,60,0.61693
ENSG00000116871,MAP7D1,152,-0.0460,124,-0.4140,167,0.32323
ENSG00000054118,THRAP3,81,0.53855,40,-0.6232,60,0.15018
ENSG00000196182,STK40,20,0.28284,16,-0.0500,17,-0.0922
ENSG00000181817,LSM10,36,-0.2765,38,-0.2084,45,0.27238
ENSG00000116885,OSCP1,7,-1.3942,12,-0.7342,22,1.05287
ENSG00000116898,MRPS15,44,-0.3165,48,-0.2038,57,0.28465
ENSG00000163873,GRIK3,22,0.72708,4,-1.7358,15,0.56051
ENSG00000163875,MEAF6,76,-0.3330,60,-0.7516,105,0.68607
ENSG00000163877,SNIP1,13,0.06489,7,-0.9396,14,0.60838
ENSG00000134697,GNL2,25,0.66043,18,0.16551,15,-0.4444
ENSG00000116922,C1orf109,14,-0.0532,7,-1.1412,17,0.79093
ENSG00000183317,EPHA10,13,-0.1389,6,-1.3002,17,0.92822
ENSG00000185090,MANEAL,24,-0.6285,20,-1.0265,43,1.00112
ENSG00000196449,YRDC,20,0.45869,9,-0.8730,16,0.34280
ENSG00000197982,C1orf122,197,0.09699,223,0.33981,173,-0.3074
ENSG00000183431,SF3A3,35,-0.0804,28,-0.4636,40,0.37366
ENSG00000183520,UTP11,60,0.89535,29,-0.3060,33,-0.2621
ENSG00000116954,RRAGC,60,0.56763,27,-0.7285,44,0.19438
ENSG00000174574,AKIRIN1,112,0.17494,72,-0.5801,107,0.32646
ENSG00000168653,NDUFS5,492,-0.6499,728,-0.0402,785,0.27390
ENSG00000127603,MACF1,99,0.27478,78,-0.1247,83,-0.0343
ENSG00000090621,PABPC4,99,1.03304,57,0.11305,46,-0.6259
ENSG00000116983,HPCAL4,262,-0.2834,266,-0.2861,334,0.33352
ENSG00000084072,PPIE,36,0.39171,22,-0.3761,28,0.07824
ENSG00000168389,MFSD2A,101,2.43659,16,-0.8752,19,-1.1966
ENSG00000131236,CAP1,172,0.06976,138,-0.3056,171,0.19301
ENSG00000131238,PPT1,91,-0.1461,75,-0.5049,109,0.43244
ENSG00000117000,RLF,10,-0.2160,9,-0.3064,12,0.32083
ENSG00000259943,AL050341.2,8,-0.9799,17,0.08443,17,0.26526
ENSG00000084073,ZMPSTE24,38,0.39991,26,-0.2062,29,-0.0407
ENSG00000049089,COL9A2,5,-0.7113,18,1.42750,6,-1.0237
ENSG00000084070,SMAP2,132,-0.0403,85,-0.8051,151,0.58118
ENSG00000117016,RIMS3,57,-0.5899,65,-0.4424,93,0.56908
ENSG00000066136,NFYC,35,0.15217,20,-0.8229,35,0.49068
ENSG00000179862,CITED4,38,1.05760,8,-1.3938,21,0.17828
ENSG00000171793,CTPS1,10,-0.5215,7,-1.0214,16,0.95068
ENSG00000127124,HIVEP3,15,-0.2194,9,-1.0046,20,0.79650
ENSG00000198815,FOXJ3,37,-0.6459,28,-1.1581,66,1.09573
ENSG00000177181,RIMKLA,11,-1.0775,16,-0.4980,25,0.77392
ENSG00000127125,PPCS,51,-0.2521,57,-0.0880,62,0.17075
ENSG00000186409,CCDC30,19,0.10851,17,-0.0799,18,0.01201
ENSG00000171960,PPIH,18,0.14148,11,-0.7250,18,0.43622
ENSG00000065978,YBX1,304,2.15790,87,-0.0893,62,-1.3480
ENSG00000164008,C1orf50,8,-1.1977,16,-0.1966,20,0.55958
ENSG00000177868,SVBP,42,0.10322,33,-0.3220,41,0.18859
ENSG00000117394,SLC2A1,309,3.40649,33,-0.9307,28,-2.1590
ENSG00000117395,EBNA1BP2,96,-0.1516,84,-0.4024,114,0.36264
ENSG00000179178,TMEM125,24,1.80796,9,0.20435,6,-1.2438
ENSG00000066322,ELOVL1,48,1.86468,17,0.04524,12,-1.1828
ENSG00000159479,MED8,27,0.27556,21,-0.1741,23,0.00042
ENSG00000178922,HYI,28,0.77606,17,0.01485,16,-0.4017
ENSG00000142949,PTPRF,102,-0.6013,106,-0.5964,169,0.68798
ENSG00000066135,KDM4A,15,-0.0059,11,-0.5397,17,0.39070
ENSG00000126091,ST3GAL3,23,-0.2254,26,-0.0588,27,0.13773
ENSG00000117408,IPO13,54,0.23047,40,-0.2899,48,0.10395
ENSG00000117410,ATP6V0B,258,-0.4702,227,-0.7334,395,0.73328
ENSG00000117411,B4GALT2,66,0.28862,54,-0.0425,54,-0.1004
ENSG00000159214,CCDC24,11,-0.6108,10,-0.8852,20,0.89748
ENSG00000178028,DMAP1,46,0.27563,30,-0.4299,41,0.17556
ENSG00000117419,ERI3,135,-0.2449,124,-0.4268,171,0.42066
ENSG00000187147,RNF220,66,-0.3447,71,-0.2614,88,0.33941
ENSG00000126106,TMEM53,12,-0.3177,13,-0.2167,16,0.29492
ENSG00000142937,RPS8,1665,0.83664,1070,0.11313,892,-0.5064
ENSG00000070785,EIF2B3,26,0.06389,22,-0.2108,26,0.12808
ENSG00000126107,HECTD3,11,-0.4369,12,-0.3401,16,0.43451
ENSG00000126088,UROD,76,-0.0343,67,-0.2702,81,0.21563
ENSG00000132763,MMACHC,5,-1.1040,10,-0.0300,11,0.39480
ENSG00000117450,PRDX1,357,0.16307,342,0.10607,312,-0.1525
ENSG00000117448,AKR1A1,35,-0.5082,41,-0.3244,53,0.44945
ENSG00000132780,NASP,32,0.14226,27,-0.1631,30,0.05713
ENSG00000159592,GPBP1L1,32,0.58743,18,-0.3849,22,-0.0256
ENSG00000159596,TMEM69,14,0.09388,9,-0.5524,14,0.34991
ENSG00000086015,MAST2,19,0.15613,12,-0.6056,18,0.35275
ENSG00000117461,PIK3R3,97,1.97608,20,-0.7709,26,-0.8272
ENSG00000085998,POMGNT1,26,-0.8270,31,-0.6645,52,0.82151
ENSG00000132128,LRRC41,32,-0.5631,34,-0.5370,52,0.62965
ENSG00000173660,UQCRH,397,-0.2902,409,-0.2740,508,0.32720
ENSG00000117480,FAAH,31,-0.0027,14,-1.2637,35,0.83116
ENSG00000079277,MKNK1,15,-0.5599,18,-0.3172,24,0.46280
ENSG00000123472,ATPAF1,84,-0.2322,93,-0.0814,100,0.15781
ENSG00000159658,EFCAB14,101,1.24747,45,-0.0965,41,-0.6268
ENSG00000186377,CYP4X1,19,-0.1470,6,-1.9793,25,1.27091
ENSG00000162368,CMPK1,98,0.35969,62,-0.3947,80,0.10771
ENSG00000162373,BEND5,11,-1.1932,14,-0.9209,30,1.13819
ENSG00000162374,ELAVL4,60,-1.0271,52,-1.3475,144,1.38275
ENSG00000185104,FAF1,33,0.14186,29,-0.0801,30,-0.0031
ENSG00000123091,RNF11,276,-0.3484,240,-0.6205,383,0.60246
ENSG00000085832,EPS15,141,0.14520,118,-0.1557,130,0.05043
ENSG00000117859,OSBPL9,13,0.25132,12,0.17292,11,-0.2440
ENSG00000078618,NRDC,49,-0.3227,52,-0.2571,64,0.32750
ENSG00000169213,RAB3B,41,-0.4689,32,-0.9417,64,0.87449
ENSG00000117862,TXNDC12,18,-0.4554,21,-0.2642,26,0.38382
ENSG00000134717,BTF3L4,46,-0.6401,48,-0.6384,79,0.73357
ENSG00000157077,ZFYVE9,24,-0.2775,22,-0.4603,32,0.45855
ENSG00000134748,PRPF38A,30,0.66314,21,0.14392,18,-0.4301
ENSG00000134744,TUT4,16,-0.0137,17,0.09994,16,-0.0711
ENSG00000162377,COA7,16,-0.3804,12,-0.8932,23,0.80228
ENSG00000162378,ZYG11B,91,-0.7424,99,-0.6734,169,0.79759
ENSG00000116171,SCP2,110,0.62385,74,-0.0406,71,-0.2765
ENSG00000162384,CZIB,68,0.37712,45,-0.3134,55,0.04432
ENSG00000162385,MAGOH,28,-0.3498,28,-0.3752,37,0.42644
ENSG00000157193,LRP8,44,0.59265,20,-0.7386,31,0.18478
ENSG00000058804,NDC1,3,-1.8204,7,-0.5088,11,0.96586
ENSG00000058799,YIPF1,13,-0.4769,13,-0.5505,20,0.60583
ENSG00000081870,HSPB11,24,-0.9646,34,-0.4438,50,0.69673
ENSG00000116209,TMEM59,173,0.12965,137,-0.2743,164,0.14249
ENSG00000116221,MRPL37,40,-0.4546,38,-0.5779,60,0.61664
ENSG00000157216,SSBP3,155,-0.2656,140,-0.4733,200,0.46279
ENSG00000243725,TTC4,9,-0.5369,7,-0.8971,15,0.87434
ENSG00000116133,DHCR24,117,-0.4948,86,-1.0639,189,0.96627
ENSG00000162402,USP24,19,-0.3369,19,-0.3958,25,0.43639
ENSG00000162407,PLPP3,113,0.52086,153,1.24622,57,-1.2788
ENSG00000162409,PRKAA2,22,-1.3259,32,-0.8634,63,1.13530
ENSG00000173406,DAB1,3,-2.4428,14,-0.1355,18,0.72924
ENSG00000162601,MYSM1,34,0.63615,10,-1.3690,25,0.47636
ENSG00000177606,JUN,208,-0.4646,232,-0.3249,303,0.43353
ENSG00000172456,FGGY,4,-1.4686,15,0.49071,11,0.00989
ENSG00000134709,HOOK1,23,-0.1296,13,-1.0544,29,0.78087
ENSG00000134716,CYP2J2,2,-2.0703,16,1.48990,6,-0.8644
ENSG00000162599,NFIA,133,1.03397,114,0.90495,50,-1.2466
ENSG00000162604,TM2D1,36,-0.5523,41,-0.4121,57,0.53234
ENSG00000162607,USP1,37,1.00193,11,-0.9197,20,0.00866
ENSG00000116641,DOCK7,25,0.00258,27,0.08937,25,-0.0698
ENSG00000125703,ATG4C,13,-0.2867,14,-0.1586,16,0.23855
ENSG00000079739,PGM1,10,-1.4123,30,0.23641,28,0.23030
ENSG00000158966,CACHD1,13,-1.3433,28,-0.2114,35,0.60751
ENSG00000162437,RAVER2,8,-0.4984,10,-0.1298,11,0.29481
ENSG00000162434,JAK1,104,0.96646,34,-0.9036,59,0.02576
ENSG00000162433,AK4,30,-0.8867,67,0.39558,53,-0.0285
