Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000176720,BOK,16,-4.0266,407,0.87248,23,-3.5000,54,-2.4481,259,0.10850,456,1.74755
ENSG00000134108,ARL8B,16,-3.5549,407,1.47084,524,1.98996,130,-0.5292,16,-3.5917,118,-0.7855
ENSG00000241553,ARPC4,16,-3.9893,407,0.91763,735,2.07503,187,-0.4181,268,0.20327,109,-1.4553
ENSG00000254999,BRK1,16,-3.6309,407,1.37177,1,-7.3858,210,0.24154,514,1.83945,101,-1.1559
ENSG00000157087,ATP2B2,16,-3.9777,407,0.93246,1277,3.61101,196,-0.3213,16,-4.0131,0,-8.4763
ENSG00000157103,SLC6A1,16,-3.8721,407,1.06301,1,-7.6259,419,1.37947,202,-0.1256,166,-0.5495
ENSG00000157152,SYN2,16,-3.9404,407,0.97773,1254,3.63725,129,-0.9908,16,-3.9767,35,-3.1841
ENSG00000144713,RPL32,844,-2.0130,407,-3.0894,980,-1.7914,1455,-1.3070,7363,1.50441,5206,1.32058
ENSG00000144711,IQSEC1,16,-3.7354,407,1.23616,452,1.43589,128,-0.7707,212,0.10659,148,-0.5969
ENSG00000163517,HDAC11,16,-3.7919,407,1.16405,31,-2.8390,130,-0.8106,178,-0.2379,321,1.11059
ENSG00000225733,FGD5-AS1,16,-3.4431,407,1.62294,178,0.14702,200,0.40115,16,-3.4718,148,-0.1950
ENSG00000174748,RPL15,16,-6.3043,407,-1.6369,791,-0.6228,787,-0.7018,3071,1.71894,1558,0.67411
ENSG00000163539,CLASP2,16,-3.8764,407,1.05727,417,1.10123,151,-0.6525,16,-3.9127,270,0.48467
ENSG00000168028,RPSA,323,-1.7318,407,-1.3839,838,-0.2660,504,-1.1610,1359,0.52685,1656,1.33596
ENSG00000168314,MOBP,1274,-0.8295,407,-2.5439,577,-2.0275,257,-3.3918,1273,-0.8314,5118,2.92383
ENSG00000188846,RPL14,16,-5.7415,407,-1.0474,478,-0.7981,548,-0.6544,2134,1.77046,1001,0.54017
ENSG00000168036,CTNNB1,16,-4.0289,407,0.86875,219,-0.1689,295,0.36774,16,-4.0653,313,0.59175
ENSG00000187094,CCK,16,-4.0957,407,0.78826,895,2.35686,441,1.13254,16,-4.1305,24,-3.8913
ENSG00000114853,ZBTB47,16,-3.5866,407,1.43005,231,0.41886,98,-1.0466,63,-1.6232,233,0.61727
ENSG00000010282,HHATL,16,-3.4982,407,1.54725,1,-7.1700,156,-0.1458,16,-3.5351,255,1.02714
ENSG00000181061,HIGD1A,16,-4.5585,407,0.24578,741,1.29735,187,-1.0847,1275,2.44083,113,-2.0519
ENSG00000114646,CSPG5,16,-3.6272,407,1.37616,252,0.52212,317,1.11702,16,-3.6630,111,-0.9960
ENSG00000047849,MAP4,302,-1.3702,876,0.30492,581,-0.3608,431,-0.9131,19,-5.3912,1303,1.56514
ENSG00000164050,PLXNB1,16,-4.2093,407,0.65167,1,-7.4897,296,0.13584,490,0.97801,324,0.36652
ENSG00000232112,TMA7,1310,1.29646,407,-0.6676,124,-2.4492,576,-0.1351,922,0.66420,554,-0.2363
ENSG00000164054,SHISA5,16,-3.5245,407,1.51127,1,-7.2815,215,0.42978,66,-1.4847,209,0.44548
ENSG00000010256,UQCRC1,16,-3.7852,407,1.17170,573,1.84347,218,0.11547,16,-3.8217,133,-0.8556
ENSG00000067560,RHOA,16,-4.5343,407,0.27363,199,-0.8618,376,0.16586,16,-4.5645,569,1.29550
ENSG00000176095,IP6K1,16,-3.3079,407,1.81164,445,2.00033,180,0.37334,16,-3.3440,29,-2.8023
ENSG00000164076,CAMKV,16,-3.9599,407,0.95463,1291,3.69830,168,-0.5704,16,-3.9956,6,-5.7538
ENSG00000114353,GNAI2,16,-5.7482,3941,3.28710,25,-5.1086,304,-1.6206,1015,0.40024,520,-0.8440
ENSG00000012171,SEMA3B,16,-3.8386,407,1.10432,41,-2.5083,68,-1.8934,16,-3.8750,434,2.07529
ENSG00000090097,PCBP4,16,-3.5621,407,1.46194,1,-7.3187,138,-0.4395,43,-2.1667,281,1.18200
ENSG00000162244,RPL29,1573,-0.4850,4660,1.35937,370,-2.6673,789,-1.6711,3429,0.79982,2525,0.38389
ENSG00000164091,WDR82,16,-4.0249,407,0.87429,878,2.42850,247,0.03451,172,-0.5403,71,-2.1992
ENSG00000010322,NISCH,16,-3.3932,407,1.69177,277,0.96717,181,0.27529,16,-3.4291,111,-0.6964
ENSG00000168297,PXK,16,-3.4059,407,1.67395,31,-2.4859,52,-1.8473,16,-3.4421,283,1.56367
ENSG00000168309,FAM107A,877,-1.0290,2401,0.58553,101,-4.2241,1589,-0.1123,4392,1.70058,1417,-0.3645
ENSG00000175161,CADM2,16,-3.8324,407,1.11344,534,1.63229,381,1.21433,16,-3.8680,58,-2.3031
ENSG00000269028,MTRNR2L12,6843,-1.6125,407,-5.7378,2877,-2.8962,45576,1.94063,2473,-3.1182,23502,0.44269
ENSG00000080822,CLDND1,16,-6.1164,407,-1.4418,429,-1.3619,257,-2.2775,1427,0.54513,2153,2.20819
ENSG00000081154,PCNP,16,-6.0099,7598,5.93102,256,-2.0228,138,-3.1040,16,-6.0454,143,-3.2450
ENSG00000114391,RPL24,19,-6.0438,407,-1.5684,733,-0.6702,735,-0.7394,1018,-0.1512,2139,1.81469
ENSG00000144834,TAGLN3,16,-4.0645,407,0.82676,1504,4.02586,115,-1.3186,16,-4.0991,22,-3.9925
ENSG00000172020,GAP43,16,-4.1095,407,0.77216,665,1.69194,256,-0.0077,320,0.36379,130,-1.2942
ENSG00000185565,LSAMP,16,-3.0133,407,2.25122,1,-6.7752,297,2.07290,16,-3.0487,18,-3.2551
ENSG00000114631,PODXL2,16,-4.0068,407,0.89623,967,2.70077,277,0.27501,16,-4.0431,65,-2.3241
ENSG00000074416,MGLL,16,-4.8790,407,-0.1152,1,-8.6275,315,-0.5799,2008,3.06034,289,-0.8169
ENSG00000075785,RAB7A,16,-3.7802,407,1.17872,189,-0.1315,245,0.34124,16,-3.8165,242,0.37553
ENSG00000169714,CNBP,16,-3.6344,407,1.36668,198,0.11148,232,0.43647,16,-3.6703,188,0.03488
ENSG00000184897,H1FX,16,-4.6348,407,0.15955,526,0.58987,318,-0.2699,805,1.35647,310,-0.3618
ENSG00000091513,TF,16,-6.0359,3683,2.53951,142,-2.9130,86,-3.8311,958,-0.0226,1259,0.60307
ENSG00000154917,RAB6B,143,-1.5709,407,0.04763,1915,3.22228,394,-0.0051,16,-4.7697,95,-2.5118
ENSG00000082996,RNF13,16,-3.4051,407,1.67282,217,0.52313,65,-1.4943,16,-3.4429,213,0.69677
ENSG00000070087,PFN2,16,-3.5333,407,1.50072,408,1.50519,196,0.23682,16,-3.5690,105,-0.9658
ENSG00000163536,SERPINI1,16,-4.1181,407,0.76196,1205,3.10302,196,-0.4951,16,-4.1536,96,-1.8128
ENSG00000008952,SEC62,16,-5.5868,407,-0.8830,533,-0.4618,552,-0.4574,1489,1.27521,953,0.68841
ENSG00000013297,CLDN11,486,-0.3202,407,-0.6003,91,-2.8406,43,-4.0942,1551,1.71025,906,1.05155
ENSG00000114757,PEX5L,16,-3.1283,407,2.07429,1,-6.8885,144,0.17711,16,-3.1634,150,0.30631
ENSG00000242808,SOX2-OT,780,-0.1335,3531,2.78509,1,-9.5832,126,-3.0533,443,-1.0177,873,0.06423
ENSG00000161203,AP2M1,16,-5.9131,3928,2.93431,2067,1.46939,354,-1.5641,125,-2.9815,398,-1.5196
ENSG00000175166,PSMD2,16,-3.3461,407,1.75673,1,-7.1050,208,0.60978,38,-2.1097,163,0.15869
ENSG00000175182,FAM131A,16,-4.0321,407,0.86631,1291,3.51719,190,-0.4457,16,-4.0677,27,-3.6875
ENSG00000156976,EIF4A2,16,-5.0559,407,-0.3098,2032,2.75254,293,-0.9087,304,-0.7672,365,-0.6087
ENSG00000189058,APOD,1338,-0.4190,407,-2.2265,641,-1.5477,1190,-0.6709,1088,-0.7415,3264,1.74175
ENSG00000061938,TNK2,16,-3.4824,407,1.56880,369,1.37792,219,0.52776,16,-3.5187,85,-1.2805
ENSG00000182899,RPL35A,16,-6.4857,407,-1.8252,589,-1.2684,873,-0.7383,3177,1.53526,2003,1.01749
ENSG00000169020,ATP5ME,16,-6.0971,407,-1.4214,205,-2.4389,588,-0.9493,1895,1.06751,1809,1.55242
ENSG00000168993,CPLX1,16,-3.3948,407,1.68942,505,2.15117,224,0.69642,16,-3.4309,7,-4.9431
ENSG00000159692,CTBP1,16,-3.5369,407,1.49601,336,1.13435,212,0.39241,16,-3.5726,119,-0.7414
ENSG00000068078,FGFR3,16,-3.8874,407,1.04258,3,-6.3160,753,3.45259,16,-3.9246,12,-4.6612
ENSG00000243449,C4orf48,419,-0.8309,407,-0.8762,743,0.07519,373,-1.1095,1361,1.11617,902,0.55857
ENSG00000185818,NAT8L,16,-4.1312,407,0.74598,631,1.55586,505,1.40553,16,-4.1663,88,-1.9706
ENSG00000087274,ADD1,16,-4.6372,407,0.15600,707,1.11104,311,-0.3101,823,1.39500,250,-0.7804
ENSG00000163956,LRPAP1,16,-3.6369,407,1.36372,593,2.13784,169,-0.1703,16,-3.6730,100,-1.1917
ENSG00000072832,CRMP1,16,-3.7926,407,1.16361,932,3.00485,154,-0.5177,16,-3.8286,59,-2.2289
ENSG00000109501,WFS1,16,-3.4628,407,1.59639,164,-0.0005,312,1.34795,16,-3.4979,84,-1.2731
ENSG00000074211,PPP2R2C,16,-4.0600,407,0.83182,1027,2.76458,157,-0.8001,16,-4.0953,151,-0.9726
ENSG00000179010,MRFAP1,16,-4.6528,407,0.13847,623,0.86275,410,0.17628,16,-4.6884,493,0.65215
ENSG00000038219,BOD1L1,16,-3.3339,407,1.77541,233,0.73000,106,-0.6155,16,-3.3697,157,0.08929
ENSG00000151552,QDPR,16,-5.2079,407,-0.4770,248,-1.2386,345,-0.8120,16,-5.2261,1186,2.36711
ENSG00000168214,RBPJ,16,-3.7187,407,1.25789,261,0.47310,104,-1.0889,307,0.74846,189,-0.0832
ENSG00000163682,RPL9,212,-3.1650,410,-2.1946,716,-1.3619,870,-1.1689,3645,1.30578,2905,1.37419
ENSG00000154277,UCHL1,16,-6.1281,3911,2.52948,3979,2.57258,428,-1.4971,16,-6.1639,183,-2.9976
ENSG00000064042,LIMCH1,16,-4.0199,407,0.88043,91,-1.5054,238,-0.0260,191,-0.3724,330,0.74510
ENSG00000124406,ATP8A1,16,-5.3145,4050,4.68182,468,-0.3705,69,-3.4157,16,-5.3500,207,-1.9131
ENSG00000109180,OCIAD1,16,-4.1092,407,0.77159,806,2.09748,183,-0.5971,208,-0.3352,169,-0.8309
ENSG00000171476,HOPX,16,-4.0531,407,0.84010,1,-7.6956,541,1.72762,692,1.85349,8,-5.3980
ENSG00000163453,IGFBP7,61,-4.4321,407,-1.6670,35,-5.2520,301,-2.2643,4784,2.68168,1619,0.72162
ENSG00000018189,RUFY3,16,-3.9379,407,0.98099,416,1.02219,160,-0.6283,73,-1.7563,274,0.41416
ENSG00000132466,ANKRD17,16,-2.8562,407,2.50557,1,-6.6210,138,0.46570,16,-2.8924,87,-0.4560
ENSG00000138760,SCARB2,16,-3.9035,407,1.02366,247,0.17097,157,-0.6146,16,-3.9397,335,1.00216
ENSG00000118816,CCNI,16,-4.8244,407,-0.0552,121,-1.9179,236,-1.0000,825,1.15449,648,1.07802
ENSG00000152795,HNRNPDL,16,-4.6369,407,0.15655,865,1.49043,265,-0.5912,410,0.17083,366,-0.0216
ENSG00000145293,ENOPH1,220,0.32107,407,1.41237,315,0.94316,100,-1.0196,16,-3.6357,156,-0.3055
ENSG00000145284,SCD5,16,-5.1129,407,-0.3727,966,1.08031,657,0.47693,248,-1.1393,556,0.17676
ENSG00000109339,MAPK10,16,-3.4162,407,1.65986,547,2.29817,181,0.23837,16,-3.4514,29,-2.9398
ENSG00000152583,SPARCL1,16,-6.4368,407,-1.7745,556,-1.3051,2535,1.45429,2464,1.11775,1011,-0.4891
ENSG00000118785,SPP1,16,-7.8642,407,-3.2328,23,-7.3937,112,-5.2904,27235,5.84533,1039,-2.1619
ENSG00000163644,PPM1K,16,-3.2757,407,1.85707,139,-0.0587,205,0.68702,16,-3.3119,104,-0.6557
ENSG00000138814,PPP3CA,16,-5.0144,407,-0.2645,2874,3.99147,423,-0.2275,16,-5.0503,52,-3.7171
ENSG00000109332,UBE2D3,16,-4.2317,407,0.62567,397,0.58600,160,-0.9630,677,1.55939,232,-0.3865
ENSG00000109475,RPL34,2219,-0.9967,7365,0.96019,1073,-2.0909,1506,-1.7158,5457,0.43950,6174,0.95358
ENSG00000145362,ANK2,16,-4.8000,407,-0.0266,1956,3.14533,359,-0.2576,16,-4.8355,203,-1.3516
ENSG00000269893,SNHG8,16,-4.1434,407,0.73074,1,-7.8956,113,-1.4288,192,-0.4997,508,1.85194
ENSG00000164096,C4orf3,16,-5.1768,407,-0.4425,393,-0.4942,285,-1.0919,1475,1.81329,656,0.45941
ENSG00000153130,SCOC,16,-3.7352,407,1.23665,552,1.83909,160,-0.3864,16,-3.7702,158,-0.4666
ENSG00000153147,SMARCA5,16,-3.1971,407,1.97111,1,-6.9572,169,0.39817,83,-0.7859,130,-0.1172
ENSG00000145425,RPS3A,16,-6.6314,3774,1.67761,312,-2.3660,636,-1.4235,2160,0.64479,1892,0.59142
ENSG00000109670,FBXW7,300,-0.2381,407,0.25521,1799,3.43018,213,-0.8571,16,-4.5862,61,-2.9968
ENSG00000109654,TRIM2,16,-4.3752,407,0.45701,565,1.03082,217,-0.6214,16,-4.4109,446,0.89400
ENSG00000164114,MAP9,16,-3.0125,407,2.25146,1,-6.7752,286,1.95228,16,-3.0489,25,-2.7205
ENSG00000061918,GUCY1B1,16,-3.2029,407,1.96352,1,-6.9622,373,2.40247,16,-3.2390,17,-3.4721
ENSG00000120251,GRIA2,16,-4.5165,407,0.29386,1336,2.63041,259,-0.4866,752,1.37994,10,-5.5512
ENSG00000164124,TMEM144,16,-5.4589,3724,3.79555,97,-2.8924,34,-4.5708,192,-1.8843,590,-0.2120
ENSG00000109472,CPE,16,-5.5747,407,-0.8706,636,-0.1691,2164,2.89775,16,-5.6103,318,-1.4985
ENSG00000164106,SCRG1,16,-3.3887,407,1.69813,1,-7.1469,387,2.09196,16,-3.4246,64,-1.6418
ENSG00000150625,GPM6A,16,-6.5810,407,-1.9237,7152,3.35007,2239,0.91984,16,-6.6166,230,-3.1228
ENSG00000151729,SLC25A4,16,-3.7155,407,1.26184,480,1.58183,184,-0.1168,16,-3.7511,158,-0.4355
ENSG00000171368,TPPP,16,-5.8384,3726,2.93185,1569,1.05046,302,-1.7286,16,-5.8737,566,-0.8052
ENSG00000145494,NDUFS6,16,-4.5823,407,0.21789,1,-8.3322,272,-0.4797,1415,2.66016,273,-0.5386
ENSG00000145495,MARCH6,16,-3.4245,407,1.64841,7,-4.6519,324,1.51030,44,-1.9831,107,-0.8037
ENSG00000169862,CTNND2,16,-4.0748,407,0.81346,609,1.56163,269,0.13070,16,-4.1107,224,-0.2393
ENSG00000145555,MYO10,16,-4.0555,407,0.83657,1,-7.8084,223,-0.1853,736,1.98000,207,-0.3739
ENSG00000176788,BASP1,16,-6.0039,3787,2.66695,3301,2.32885,531,-1.0106,16,-6.0398,124,-3.4529
ENSG00000056097,ZFR,16,-3.2335,407,1.91865,171,0.32022,159,0.23503,16,-3.2695,112,-0.4605
ENSG00000113387,SUB1,16,-3.9915,407,0.91562,648,1.80318,171,-0.5720,16,-4.0266,233,-0.0292
ENSG00000079215,SLC1A3,16,-4.9893,407,-0.2365,1,-8.7368,1784,4.21149,16,-5.0244,77,-3.1044
ENSG00000145592,RPL37,3124,-0.3791,407,-3.4351,527,-3.0561,2040,-1.1433,7741,1.15071,6584,1.31468
ENSG00000250722,SELENOP,16,-4.7489,407,0.02920,154,-1.4830,90,-2.4363,304,-0.4366,845,2.25524
ENSG00000134352,IL6ST,16,-3.8241,407,1.12375,49,-2.2241,222,0.09775,16,-3.8597,322,1.04863
ENSG00000112851,ERBIN,16,-3.9885,407,0.91912,1,-7.7410,142,-0.8914,357,0.68970,354,0.99518
ENSG00000145675,PIK3R1,16,-3.9216,407,1.00182,486,1.33099,210,-0.1276,260,0.23086,147,-0.8500
ENSG00000131711,MAP1B,560,-1.8393,407,-2.3153,5668,2.05011,2618,0.68747,1155,-0.7419,1196,-0.8599
ENSG00000145741,BTF3,16,-3.9445,407,0.97352,1,-7.6972,117,-1.1527,352,0.71859,351,1.05650
ENSG00000171617,ENC1,16,-5.3204,407,-0.5973,3983,4.56044,445,-0.5113,16,-5.3561,6,-7.0546
ENSG00000164346,NSA2,16,-3.6475,407,1.34779,1,-7.4043,111,-0.9074,431,1.46058,202,0.16913
ENSG00000171530,TBCA,16,-3.6858,407,1.29924,1,-7.4413,262,0.60820,43,-2.2859,245,0.56993
ENSG00000186468,RPS23,611,-2.4017,407,-3.0006,688,-2.2259,1107,-1.6455,6579,1.40385,5323,1.60457
ENSG00000164176,EDIL3,1265,1.27347,407,-0.6322,590,-0.0420,163,-2.1669,16,-5.3876,949,1.12850
ENSG00000127184,COX7C,275,-1.8287,407,-1.2413,545,-0.7924,736,-0.3645,2771,2.05543,878,-0.0548
ENSG00000081189,MEF2C,16,-3.8570,407,1.08217,917,2.83654,292,0.58911,16,-3.8929,0,-8.3564
ENSG00000164292,RHOBTB3,16,-3.0772,407,2.15147,1,-6.8394,205,0.98311,16,-3.1133,95,-0.5689
ENSG00000198961,PJA2,16,-4.2193,407,0.64010,1142,2.75480,224,-0.3821,39,-2.9716,147,-1.2152
ENSG00000134982,APC,16,-3.3197,407,1.79411,1,-6.6035,167,0.21302,16,-3.3563,189,0.55268
ENSG00000129625,REEP5,16,-3.7180,407,1.25856,478,1.56940,210,0.13363,16,-3.7528,142,-0.6476
ENSG00000164241,C5orf63,16,-5.5748,407,-0.8707,355,-1.0773,2069,2.70414,294,-1.3654,383,-1.1815
ENSG00000169567,HINT1,16,-4.4451,407,0.37562,610,1.08162,296,-0.1661,16,-4.4812,424,0.63465
ENSG00000131437,KIF3A,16,-4.0206,407,0.87957,1058,2.91923,170,-0.6247,16,-4.0560,112,-1.4402
ENSG00000164402,SEPTIN8,16,-4.4403,407,0.38236,156,-1.1350,262,-0.3750,16,-4.4754,594,1.67084
ENSG00000164405,UQCRQ,16,-4.2334,407,0.62414,1,-7.9842,363,0.50394,247,-0.2012,373,0.68108
ENSG00000113558,SKP1,16,-4.9126,407,-0.1522,789,0.96418,456,0.03893,487,0.14026,470,0.11134
ENSG00000113575,PPP2CA,16,-4.2868,407,0.56110,1328,3.04696,205,-0.6112,16,-4.3218,144,-1.3286
ENSG00000152377,SPOCK1,16,-4.5595,407,0.24487,791,1.42193,446,0.46743,16,-4.5953,343,-0.0446
ENSG00000132563,REEP2,16,-3.3809,407,1.70572,526,2.25966,187,0.34698,16,-3.4191,21,-3.3756
ENSG00000113013,HSPA9,16,-3.5085,407,1.53463,254,0.67002,245,0.72669,16,-3.5420,115,-0.7781
ENSG00000044115,CTNNA1,336,0.48877,407,0.81976,1,-7.8220,196,-0.4335,338,0.50321,258,0.07086
ENSG00000171604,CXXC5,16,-4.3745,407,0.45833,947,2.04939,246,-0.4016,16,-4.4099,298,-0.0690
ENSG00000131495,NDUFA2,16,-3.6021,407,1.40919,359,1.17656,160,-0.2295,16,-3.6383,171,-0.1247
ENSG00000131507,NDFIP1,50,-3.0881,407,0.08111,1769,3.04334,323,-0.3248,16,-4.7385,198,-1.2792
ENSG00000113578,FGF1,684,-1.3073,10363,4.41660,87,-4.3395,132,-3.9175,345,-2.3285,833,-1.2324
ENSG00000113712,CSNK1A1,16,-3.7430,407,1.22609,407,1.22789,133,-0.7191,16,-3.7790,228,0.30048
ENSG00000070808,CAMK2A,16,-4.4152,407,0.41128,1776,3.71907,313,-0.0227,16,-4.4507,4,-6.8357
ENSG00000019582,CD74,870,0.92910,407,-0.3394,1,-8.8233,83,-2.8912,800,0.78014,760,1.02167
ENSG00000164587,RPS14,16,-7.0047,407,-2.3588,366,-2.5131,1244,-0.7474,4178,1.36997,3218,1.37244
ENSG00000171992,SYNPO,16,-4.3188,407,0.52314,1548,3.46123,255,-0.2704,16,-4.3539,57,-2.8545
ENSG00000113140,SPARC,929,0.60439,407,-0.7329,1,-9.1923,296,-1.3325,658,0.02990,1076,1.31916
ENSG00000177556,ATOX1,832,2.10131,407,0.71918,1,-7.9049,187,-0.6146,16,-4.1895,250,-0.1164
ENSG00000155506,LARP1,16,-4.0737,407,0.81504,933,2.49569,292,0.29074,16,-4.1096,99,-1.7084
ENSG00000055163,CYFIP2,16,-4.1624,407,0.70812,1177,2.94432,355,0.55696,16,-4.1985,24,-3.9936
ENSG00000164609,SLU7,16,-3.5491,407,1.47904,240,0.52464,211,0.35852,16,-3.5853,157,-0.2210
ENSG00000145864,GABRB2,16,-3.5950,407,1.41822,739,2.73790,203,0.22647,16,-3.6319,13,-4.3379
ENSG00000022355,GABRA1,16,-5.3125,4012,4.63223,974,0.84754,142,-2.3368,16,-5.3485,0,-9.8058
ENSG00000181163,NPM1,16,-3.9093,407,1.01691,35,-2.8005,114,-1.1539,501,1.40354,275,0.47458
ENSG00000120129,DUSP1,16,-4.5349,407,0.27318,1,-8.2841,150,-1.4086,16,-4.5452,786,2.66701
ENSG00000170091,NSG2,16,-5.3414,4042,4.55854,1053,0.95086,131,-2.4824,16,-5.3772,7,-6.9130
ENSG00000145920,CPLX2,16,-5.1565,407,-0.4201,2573,3.23135,831,0.90890,16,-5.1921,29,-4.7291
ENSG00000175416,CLTB,16,-4.0278,407,0.87108,458,1.08327,231,-0.0884,112,-1.2092,243,0.00312
ENSG00000074317,SNCB,16,-4.7224,407,0.05984,2320,3.93892,378,-0.0675,16,-4.7584,4,-6.9649
ENSG00000169045,HNRNPH1,16,-3.5350,407,1.49877,15,-3.6649,102,-0.9203,16,-3.5705,299,1.44765
ENSG00000127022,CANX,16,-4.9414,407,-0.1840,1082,1.51777,393,-0.2704,866,1.09656,315,-0.7366
ENSG00000161011,SQSTM1,16,-3.9405,407,0.97687,599,1.71365,230,0.01538,16,-3.9773,186,-0.4220
ENSG00000113269,RNF130,16,-4.0291,407,0.86679,333,0.51966,95,-1.5863,452,1.05629,264,0.17995
ENSG00000204628,RACK1,147,-2.1770,407,-0.6378,463,-0.4353,362,-0.9031,460,-0.4433,1090,1.56942
ENSG00000137267,TUBB2A,16,-4.9602,407,-0.2052,2601,3.73770,378,-0.3603,16,-4.9960,120,-2.3894
ENSG00000137285,TUBB2B,16,-4.4764,407,0.34059,1,-8.2259,1114,3.37706,16,-4.5116,103,-2.1087
ENSG00000204681,GABBR1,16,-3.7253,407,1.24941,554,1.86050,319,0.97186,16,-3.7604,48,-2.5028
ENSG00000206503,HLA-A,16,-4.7138,407,0.07024,22,-4.3082,347,-0.2119,16,-4.7491,784,2.02486
ENSG00000204592,HLA-E,16,-5.3020,407,-0.5783,1,-9.0491,187,-1.9005,1614,1.82152,951,1.24201
ENSG00000196230,TUBB,16,-5.2060,407,-0.4740,1114,1.22440,238,-1.4149,1120,1.23473,598,0.19448
ENSG00000137312,FLOT1,1072,1.98493,407,0.20068,502,0.55502,122,-1.8084,210,-0.8496,267,-0.6009
ENSG00000204580,DDR1,16,-3.6723,407,1.31735,4,-5.4511,223,0.30850,16,-3.7082,273,0.87926
ENSG00000204525,HLA-C,16,-5.7961,407,-1.1055,116,-2.9741,302,-1.6829,2471,1.99981,1265,1.07029
ENSG00000234745,HLA-B,253,-1.7433,407,-1.0272,71,-3.5982,249,-1.9073,1214,0.73715,1533,1.91088
ENSG00000204469,PRRC2A,16,-3.7609,407,1.20270,417,1.24917,212,0.09236,81,-1.4131,157,-0.5086
ENSG00000204387,SNHG32,16,-3.5334,407,1.50004,1,-7.2903,86,-1.1985,42,-2.1684,306,1.52241
ENSG00000204310,AGPAT1,16,-3.3654,407,1.72897,1,-7.1242,165,0.12499,192,0.36035,147,-0.0986
ENSG00000231500,RPS18,191,-3.6067,407,-2.5005,365,-2.6587,1125,-1.0746,4169,1.18516,3817,1.63347
ENSG00000231925,TAPBP,16,-4.1400,407,0.73557,1,-7.8914,248,-0.1031,1029,2.62780,137,-1.2451
ENSG00000112514,CUTA,334,0.63492,407,0.98212,80,-1.6116,243,0.11786,220,-0.0573,175,-0.5374
ENSG00000186577,SMIM29,16,-3.7647,407,1.19890,295,0.62743,243,0.34604,464,1.45020,51,-2.4272
ENSG00000272325,NUDT3,16,-3.7947,407,1.16047,83,-1.4113,369,1.19848,16,-3.8307,200,-0.0672
ENSG00000124614,RPS10,17,-5.7724,407,-1.1870,125,-2.9438,529,-0.8677,1852,1.31188,1453,1.33316
ENSG00000198755,RPL10A,16,-5.7970,407,-1.1067,259,-1.7836,349,-1.4596,2130,1.68785,1302,1.15397
ENSG00000112081,SRSF3,16,-4.0400,407,0.85600,262,0.10843,183,-0.5152,470,1.11680,227,-0.1588
ENSG00000137409,MTCH1,16,-4.7968,407,-0.0230,1704,2.76016,420,0.03382,16,-4.8322,243,-1.0292
ENSG00000146122,DAAM2,16,-4.1892,407,0.67610,1,-7.9409,134,-1.2119,52,-2.5034,566,2.18712
ENSG00000124702,KLHDC3,336,0.61354,407,0.94482,662,1.88272,265,0.24282,16,-4.0028,48,-2.7411
ENSG00000112715,VEGFA,318,0.63310,407,1.06699,260,0.29012,347,0.94330,16,-3.9036,88,-1.6843
ENSG00000137216,TMEM63B,16,-3.8305,407,1.11582,846,2.67234,253,0.33647,16,-3.8653,38,-2.9429
ENSG00000096384,HSP90AB1,410,-1.9552,407,-1.9682,7093,3.22768,1548,0.10858,514,-1.6192,542,-1.8226
ENSG00000170915,PAQR8,16,-4.6741,407,0.11412,131,-1.6453,319,-0.3114,544,0.60150,559,0.94784
ENSG00000151914,DST,16,-4.4286,407,0.39450,307,-0.0676,206,-0.7748,17,-4.3529,574,1.56916
ENSG00000156508,EEF1A1,1576,-1.7694,2875,-0.8582,2751,-0.9259,2216,-1.3716,11386,1.45635,7185,0.90505
ENSG00000112695,COX7A2,16,-4.3790,407,0.45268,123,-1.4356,357,0.27016,16,-4.4147,503,1.24115
ENSG00000112697,TMEM30A,16,-4.1968,407,0.66755,749,1.81217,153,-0.9966,263,-0.0588,237,-0.2909
ENSG00000196586,MYO6,16,-3.4149,407,1.66182,1,-7.1726,102,-0.7728,20,-3.1015,261,1.26918
ENSG00000203875,SNHG5,475,1.42718,407,1.13338,1,-7.5703,46,-2.4757,16,-3.8520,299,0.85630
ENSG00000132424,PNISR,16,-3.8084,407,1.14343,257,0.34530,192,-0.1483,16,-3.8442,265,0.55887
ENSG00000112320,SOBP,16,-3.0885,407,2.13490,113,-0.1884,242,1.35708,16,-3.1232,36,-2.2436
ENSG00000112335,SNX3,16,-4.2437,407,0.61015,48,-2.6939,301,0.12293,968,2.30174,165,-1.0394
ENSG00000155111,CDK19,16,-3.4508,407,1.61280,1,-7.2073,65,-1.5383,16,-3.4866,299,1.64954
ENSG00000010810,FYN,16,-3.5363,407,1.49611,334,1.12252,230,0.55490,16,-3.5726,108,-0.9229
ENSG00000277443,MARCKS,16,-4.2195,407,0.63989,612,1.37969,398,0.71331,16,-4.2551,215,-0.5137
ENSG00000189241,TSPYL1,250,-1.7897,407,-1.0575,5321,4.51313,584,-0.5556,16,-5.7869,6,-7.4247
ENSG00000152661,GJA1,16,-4.2198,407,0.63873,1,-7.9724,936,3.38671,16,-4.2567,61,-2.6421
