"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"23",3,"enrichment","glia.03","NOVA1-DT",30.4231348236825,1.08869733500306e-93,5.76174919594787e-90,10658,4.84672102273353,"ENSG00000257842"
"24",4,"enrichment","glia.03","CASK",30.0802229136125,1.41398887360829e-92,5.61247533656972e-89,15437,2.38431986092547,"ENSG00000147044"
"25",5,"enrichment","glia.03","ENSG00000289079",29.2718740690305,6.32114328638206e-90,2.00721583915776e-86,7608,6.61407563870394,"ENSG00000289079"
"26",6,"enrichment","glia.03","LINC00402",29.2016115254129,1.07857665794849e-89,2.85409359970802e-86,10449,4.43986408389334,"ENSG00000235532"
"27",7,"enrichment","glia.03","LINC00237",28.6051506021519,1.03183057923202e-87,2.04779676330835e-84,14502,4.48625188469673,"ENSG00000225127"
"28",8,"enrichment","glia.03","ENSG00000278192",28.3241233689041,8.98591695750034e-87,1.58521559482481e-83,14456,4.2785030358004,"ENSG00000278192"
"29",9,"enrichment","glia.03","ENSG00000250092",28.1905230443353,2.5230087122656e-86,3.87771936211379e-83,3734,4.39124568739328,"ENSG00000250092"
"30",10,"enrichment","glia.03","ATXN8OS",28.1824029364641,2.68658518506341e-86,3.87771936211379e-83,10441,4.32406546843277,"ENSG00000230223"
"31",1,"enrichment","glia.04","DLX6-AS1",10.875748782105,1.91394369542989e-23,3.03876840523404e-19,6305,2.70029906881806,"ENSG00000231764"
"32",2,"enrichment","glia.04","CHD5",10.6854750158006,8.49961715306405e-23,6.7474210769599e-19,65,2.61803301458695,"ENSG00000116254"
"33",3,"enrichment","glia.04","SYNPR",10.1313670338012,6.10824885590249e-21,3.23268890283879e-17,3035,2.81673171691855,"ENSG00000163630"
"34",4,"enrichment","glia.04","SYT1",9.85762687901078,4.85226612916816e-20,1.91591659594019e-16,9922,1.97543912180379,"ENSG00000067715"
"35",5,"enrichment","glia.04","HTR1E",9.828630672658,6.03362283787929e-20,1.91591659594019e-16,5520,2.29815544444973,"ENSG00000168830"
"36",6,"enrichment","glia.04","GRIN1",9.75283604271205,1.06486262787254e-19,2.81780399045538e-16,7885,2.4636925652019,"ENSG00000176884"
"37",7,"enrichment","glia.04","LINGO2",9.70912611475737,1.47617808609382e-19,3.22460185772731e-16,7344,2.56239048972,"ENSG00000174482"
"38",8,"enrichment","glia.04","RBFOX3",9.6962700977905,1.62479151362465e-19,3.22460185772731e-16,13070,2.4970197707424,"ENSG00000167281"
"39",9,"enrichment","glia.04","MARCHF4",9.39862166027368,1.47028424893297e-18,2.33437030203087e-15,2492,2.23476319192461,"ENSG00000144583"
"40",10,"enrichment","glia.04","DLGAP2",9.33360082570647,2.36758440167454e-18,3.41728523139879e-15,6664,2.49936127142039,"ENSG00000198010"
"41",1,"enrichment","glia.05","TRPS1",15.2242431576241,3.54299066713518e-39,5.62520628221053e-35,7114,1.9408077695743,"ENSG00000104447"
"42",2,"enrichment","glia.05","ENSG00000286117",15.1427374835751,7.15471867091116e-39,5.67977341690282e-35,14514,3.43488325862829,"ENSG00000286117"
"43",3,"enrichment","glia.05","GLUD1",14.9008406454706,5.74382336722774e-38,3.03982278671583e-34,8271,2.78737360535149,"ENSG00000148672"
"44",4,"enrichment","glia.05","ENSG00000258107",14.6890183776235,3.5453190095411e-37,1.27930867954926e-33,10665,3.94482847434431,"ENSG00000258107"
"45",5,"enrichment","glia.05","OTX1",14.6741227884715,4.0288111089918e-37,1.27930867954926e-33,1821,3.50798376518591,"ENSG00000115507"
"46",6,"enrichment","glia.05","LINC00498",14.4502319581084,2.74545429217787e-36,6.26022142696192e-33,4089,3.58704593438588,"ENSG00000248397"
"47",7,"enrichment","glia.05","ASPH",14.4496119431249,2.76006487300708e-36,6.26022142696192e-33,6918,2.41747479851111,"ENSG00000198363"
"48",8,"enrichment","glia.05","RYR3-DT",14.3999258316014,4.22265582987105e-36,8.38038832635783e-33,11151,3.97044523274784,"ENSG00000259446"
"49",9,"enrichment","glia.05","APC",14.3125242845658,8.91575661854474e-36,1.57283853147372e-32,4645,2.42136622249075,"ENSG00000134982"
"50",10,"enrichment","glia.05","ENSG00000287941",14.1478770994388,3.63592048342771e-35,5.77275095153818e-32,3490,3.671758529338,"ENSG00000287941"
"51",1,"enrichment","glia.06","ARRDC5",16.4261674932793,1.07008600229207e-43,1.43941817191719e-39,13511,5.17783430182461,"ENSG00000205784"
"52",2,"enrichment","glia.06","ENSG00000286403",16.3654095251076,1.81321178045877e-43,1.43941817191719e-39,4781,5.79709433632714,"ENSG00000286403"
"53",3,"enrichment","glia.06","ADORA3",15.8590412121307,1.46310292062627e-41,6.40260596721317e-38,780,5.40346614815402,"ENSG00000282608"
"54",4,"enrichment","glia.06","RASAL3",15.8477759372502,1.61305182772896e-41,6.40260596721317e-38,13716,5.48731362372788,"ENSG00000105122"
"55",5,"enrichment","glia.06","LINC00996",15.5730930121995,1.73794894171838e-40,4.71729267241603e-37,6615,6.42923506975821,"ENSG00000242258"
"56",6,"enrichment","glia.06","ENSG00000254040",15.5701536129743,1.78268917519029e-40,4.71729267241603e-37,6747,3.96415226538209,"ENSG00000254040"
"57",7,"enrichment","glia.06","ENSG00000287958",15.5269954145626,2.58897622297456e-40,5.87216792745245e-37,2822,5.0460967344613,"ENSG00000287958"
"58",8,"enrichment","glia.06","SIGLEC10",15.4789309505879,3.92237609339382e-40,7.24176326924201e-37,14225,5.44395796188941,"ENSG00000142512"
"59",9,"enrichment","glia.06","SUSD3",15.4631622453744,4.49498405492619e-40,7.24176326924201e-37,7543,5.94061377525406,"ENSG00000157303"
"60",10,"enrichment","glia.06","LINC01736",15.4614707429577,4.56116600695472e-40,7.24176326924201e-37,1425,5.04911625460343,"ENSG00000228058"
"61",1,"enrichment","glia.07","ENSG00000287893",14.3153658511507,8.73347420084852e-36,1.38661369886872e-31,6052,4.33597024183975,"ENSG00000287893"
"62",2,"enrichment","glia.07","PLIN4",14.0195289949465,1.0890290969349e-34,8.64525748601767e-31,13502,3.64270294426908,"ENSG00000167676"
"63",3,"enrichment","glia.07","ENSG00000287372",13.6997323711871,1.64617428848383e-33,7.26718968496885e-30,660,4.47029114846019,"ENSG00000287372"
"64",4,"enrichment","glia.07","CCDC190",13.6871781799424,1.83087225167698e-33,7.26718968496885e-30,1082,4.44945231441447,"ENSG00000185860"
"65",5,"enrichment","glia.07","LINC00836",13.5218934300511,7.40954069670866e-33,2.35282555283287e-29,8024,4.62741497724275,"ENSG00000280809"
"66",6,"enrichment","glia.07","APLNR",13.4526356507551,1.32949705428856e-32,3.01548924727707e-29,8825,3.61381177083673,"ENSG00000134817"
"67",7,"enrichment","glia.07","LINC01354",13.3650063356325,2.78284252249314e-32,5.52289884120294e-29,1452,3.48619151653621,"ENSG00000231768"
"68",8,"enrichment","glia.07","AHCYL1",12.9867002731709,6.65849452055641e-31,8.13207057714417e-28,758,2.35178812832562,"ENSG00000168710"
"69",9,"enrichment","glia.07","ENTPD2",12.9466191546152,9.30806964461787e-31,9.85228144983986e-28,7880,4.42117979089122,"ENSG00000054179"
"70",10,"enrichment","glia.07","AQP1",12.9337991183419,1.03601762524509e-30,1.02805323975102e-27,6033,4.25036200051025,"ENSG00000240583"
"71",1,"enrichment","glia.08","FCGR2A",15.1050746671571,9.86877081997753e-39,7.83432371543916e-35,1070,5.62403477035012,"ENSG00000143226"
"72",2,"enrichment","glia.08","MS4A7",15.0146962822502,2.14972961059999e-38,9.57120555285295e-35,8854,6.29123360211359,"ENSG00000166927"
"73",3,"enrichment","glia.08","MS4A4A",15.0013590022396,2.41133855334206e-38,9.57120555285295e-35,8852,5.42539878873268,"ENSG00000110079"
"74",4,"enrichment","glia.08","CD163",14.9356652960509,4.24453500666432e-38,1.34780964601619e-34,9477,5.31957785816988,"ENSG00000177575"
"75",5,"enrichment","glia.08","FCER1G",14.8925112290248,6.15268653483501e-38,1.62810340189292e-34,1067,4.56081654907589,"ENSG00000158869"
"76",6,"enrichment","glia.08","CCR1",14.8610214088072,8.06635411901494e-38,1.6423953308338e-34,2879,4.85329739374815,"ENSG00000163823"
"77",7,"enrichment","glia.08","CLEC7A",14.8510888778336,8.78551615870544e-38,1.6423953308338e-34,9508,6.76038128005803,"ENSG00000172243"
"78",8,"enrichment","glia.08","TREM2",14.8220923716946,1.12726331264594e-37,1.68577279321796e-34,5358,4.90903536717945,"ENSG00000095970"
"79",9,"enrichment","glia.08","HLA-DMB",14.8179674332461,1.16794739090493e-37,1.68577279321796e-34,5277,5.89394815281906,"ENSG00000242574"
"80",10,"enrichment","glia.08","DHRS9",14.8048422594119,1.30741611177509e-37,1.7298204672211e-34,2261,5.03637907224172,"ENSG00000073737"
"81",1,"enrichment","glia.09","MFAP4",37.5322421469437,2.35356928462129e-115,3.73676195319322e-111,12503,5.1360516225792,"ENSG00000166482"
"82",2,"enrichment","glia.09","FMOD",36.4849465695309,2.50367746183618e-112,1.98754435307865e-108,1270,5.22319864495767,"ENSG00000122176"
"83",3,"enrichment","glia.09","BMP5",31.6503420555921,1.2793348776433e-97,6.77066661744758e-94,5442,7.79805853621831,"ENSG00000112175"
"84",4,"enrichment","glia.09","LUM",30.9871486971729,1.66699395659416e-95,6.61671576221136e-92,9955,4.9871835565838,"ENSG00000139329"
"85",5,"enrichment","glia.09","LINC02032",30.7012445429156,1.38379999508684e-94,4.39411850439876e-91,3359,4.36054289926452,"ENSG00000241131"
"86",6,"enrichment","glia.09","ENSG00000289871",28.8778768408419,1.28180043044831e-88,3.39185757237131e-85,5652,4.96326551464385,"ENSG00000289871"
"87",7,"enrichment","glia.09","ENSG00000261161",28.3626150000692,6.71103931055973e-87,1.5221595876251e-83,12246,5.30757956965106,"ENSG00000261161"
"88",8,"enrichment","glia.09","COL13A1",28.2272663498116,1.90861347536863e-86,3.561901424548e-83,8177,5.92275110097913,"ENSG00000197467"
"89",9,"enrichment","glia.09","COL3A1",28.2199880181171,2.01909131579845e-86,3.561901424548e-83,2353,7.1402063246998,"ENSG00000168542"
"90",10,"enrichment","glia.09","PTGFR",27.9303705083753,1.90507451933848e-85,3.0246868143537e-82,612,6.55324097587975,"ENSG00000122420"
"91",1,"enrichment","glia.10","ENSG00000289404",58.578603416605,2.9530436797153e-166,4.68854745028398e-162,14897,5.93688053397604,"ENSG00000289404"
"92",2,"enrichment","glia.10","MYCT1",53.8495008962848,3.06968219690094e-156,2.43686721200981e-152,5796,7.19748394812475,"ENSG00000120279"
"93",3,"enrichment","glia.10","GATA2",48.5382582060588,4.2259719599741e-144,2.23652522695029e-140,3255,5.99843559086594,"ENSG00000179348"
"94",4,"enrichment","glia.10","FOXF1",47.4386159186326,1.85559118502164e-141,7.36530531114713e-138,12242,5.98799021182657,"ENSG00000103241"
"95",5,"enrichment","glia.10","ST6GALNAC1",45.7085205215167,3.32961399074799e-137,1.05728562662212e-133,13044,5.53045760658774,"ENSG00000070526"
"96",6,"enrichment","glia.10","SLC52A3",45.2379740933903,5.01551348455434e-136,1.32718845990449e-132,14399,5.45640639011742,"ENSG00000101276"
"97",7,"enrichment","glia.10","ZNF366",44.0047119905458,6.78150455813438e-133,1.53814211242142e-129,4493,8.06446703046116,"ENSG00000178175"
"98",8,"enrichment","glia.10","ENSG00000245008",43.7939658361139,2.35945959096848e-132,4.68264249072581e-129,9370,6.0627576546766,"ENSG00000245008"
"99",9,"enrichment","glia.10","FENDRR",43.1958924847392,8.31585359440743e-131,1.46700897242674e-127,12241,6.57279553229898,"ENSG00000268388"
"100",10,"enrichment","glia.10","PCAT19",42.4310574001028,8.33918405575825e-129,1.32401225253274e-125,14030,7.06837206683691,"ENSG00000267107"
