Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to8,Feature log2 fold change topic 4to8
ENSG00000120948,TARDBP,148,1.27339,58,-0.3868,62,-0.5046
ENSG00000116649,SRM,53,-1.6378,78,-1.1490,199,1.50448
ENSG00000198793,MTOR,29,-0.3418,19,-1.1420,44,0.98581
ENSG00000116661,FBXO2,333,0.59160,265,0.23420,203,-0.4986
ENSG00000132879,FBXO44,43,-1.4742,56,-1.1758,145,1.47552
ENSG00000011021,CLCN6,47,-0.3811,35,-0.9354,71,0.86905
ENSG00000116685,KIAA2013,78,1.62337,16,-1.1670,29,-0.3590
ENSG00000116688,MFN2,75,-0.4614,66,-0.7716,120,0.79200
ENSG00000048707,VPS13D,68,0.07194,68,0.09412,63,-0.1097
ENSG00000116731,PRDM2,61,0.23999,51,-0.0511,51,-0.0780
ENSG00000189337,KAZN,68,0.43054,31,-0.8999,57,0.39709
ENSG00000142634,EFHD2,74,-0.2609,34,-1.6120,111,1.21974
ENSG00000116786,PLEKHM2,44,-0.4973,61,0.01833,63,0.19244
ENSG00000065526,SPEN,76,1.12506,59,0.81361,25,-1.3641
ENSG00000159363,ATP13A2,26,-2.8928,116,-0.7561,231,1.41479
ENSG00000117118,SDHB,70,-0.2502,70,-0.2872,88,0.33869
ENSG00000117115,PADI2,287,3.34889,77,0.51068,8,-4.1605
ENSG00000117154,IGSF21,22,-1.7495,39,-1.0204,91,1.43229
ENSG00000127463,EMC1,29,-0.0944,21,-0.7180,35,0.57933
ENSG00000053372,MRTO4,17,-1.1275,18,-1.1933,47,1.36823
ENSG00000053371,AKR7A2,94,1.06785,35,-0.6523,48,-0.1845
ENSG00000077549,CAPZB,197,0.00572,117,-0.9215,228,0.66101
ENSG00000173436,MICOS10,217,-0.1796,263,0.16066,239,-0.0518
ENSG00000158747,NBL1,53,-1.6708,96,-0.8465,198,1.26911
ENSG00000162545,CAMK2N1,395,-0.5229,543,-0.0126,578,0.22774
ENSG00000158828,PINK1,197,-1.2295,297,-0.6703,528,1.00136
ENSG00000244038,DDOST,55,0.97733,16,-1.1333,33,0.14708
ENSG00000127483,HP1BP3,251,0.97963,92,-0.7784,141,-0.0459
ENSG00000075151,EIF4G3,95,-0.4377,95,-0.5012,142,0.58278
ENSG00000076864,RAP1GAP,32,-2.7945,74,-1.7105,285,2.24130
ENSG00000090686,USP48,62,0.30249,70,0.64163,42,-0.6902
ENSG00000070831,CDC42,270,0.12743,151,-0.9006,285,0.57951
ENSG00000173372,C1QA,74,1.06143,64,1.00437,23,-1.5072
ENSG00000173369,C1QB,113,1.21187,97,1.16210,29,-1.7972
ENSG00000004487,KDM1A,54,0.31045,17,-1.6547,54,0.87717
ENSG00000169641,LUZP1,14,-1.9531,42,-0.3804,63,0.93041
ENSG00000125944,HNRNPR,135,0.33680,92,-0.3416,113,0.08617
ENSG00000142676,RPL11,1344,1.50866,739,0.48299,365,-1.3631
ENSG00000057757,PITHD1,88,-1.2028,117,-0.8692,238,1.15068
ENSG00000011009,LYPLA2,78,0.73419,17,-1.8145,58,0.63584
ENSG00000189266,PNRC2,105,1.62521,30,-0.6029,35,-0.6553
ENSG00000188529,SRSF10,106,1.01279,47,-0.4281,54,-0.2849
ENSG00000001461,NIPAL3,142,1.40377,47,-0.5800,56,-0.4860
ENSG00000133226,SRRM1,104,1.39782,41,-0.2362,38,-0.7026
ENSG00000169504,CLIC4,221,3.80585,37,-0.2115,7,-3.7527
ENSG00000117614,SYF2,111,0.95409,61,-0.0713,55,-0.4917
ENSG00000117616,RSRP1,198,1.79835,44,-0.9221,61,-0.6303
ENSG00000183726,TMEM50A,137,1.18828,42,-0.9139,67,-0.1273
ENSG00000117643,MAN1C1,32,0.13671,14,-1.2425,35,0.77793
ENSG00000162430,SELENON,91,1.43005,28,-0.6438,35,-0.4693
ENSG00000117640,MTFR1L,61,0.03806,38,-0.8286,69,0.58336
ENSG00000117632,STMN1,835,0.12087,505,-0.7774,872,0.50428
ENSG00000158008,EXTL1,0,-7.4500,29,-0.7328,59,1.57237
ENSG00000142684,ZNF593,59,0.62109,40,-0.0112,37,-0.3225
ENSG00000142669,SH3BGRL3,269,-0.3354,245,-0.5533,378,0.57727
ENSG00000198830,HMGN2,411,1.84406,122,-0.3937,111,-0.9763
ENSG00000117713,ARID1A,81,0.77084,48,-0.1458,47,-0.3156
ENSG00000090273,NUDC,193,0.37635,130,-0.3184,156,0.04727
ENSG00000253368,TRNP1,6,-3.6336,58,-0.3577,89,1.10752
ENSG00000186501,TMEM222,79,0.00188,61,-0.4899,87,0.37070
ENSG00000126705,AHDC1,41,0.07169,8,-2.5534,52,1.40933
ENSG00000126709,IFI6,1034,2.21254,185,-1.0018,238,-0.9744
ENSG00000117758,STX12,81,-0.4645,75,-0.6518,126,0.70653
ENSG00000117748,RPA2,75,-0.3519,50,-1.1087,114,0.96952
ENSG00000126698,DNAJC8,125,0.25777,79,-0.5507,114,0.27651
ENSG00000130770,ATP5IF1,221,-1.4996,418,-0.5861,710,1.00796
ENSG00000198492,YTHDF2,44,-0.6951,32,-1.3048,87,1.26339
ENSG00000116350,SRSF4,61,0.68436,42,0.07049,36,-0.4240
ENSG00000116353,MECR,14,-1.4326,17,-1.2145,45,1.49153
ENSG00000162511,LAPTM5,105,0.84569,120,1.38730,34,-1.7592
ENSG00000162512,SDC3,120,0.28990,46,-1.3798,119,0.75537
ENSG00000134644,PUM1,130,0.07171,78,-0.8361,142,0.56975
ENSG00000121766,ZCCHC17,58,-0.7159,36,-1.5735,118,1.44355
ENSG00000121769,FABP3,30,-1.6345,34,-1.6309,121,1.86814
ENSG00000162517,PEF1,40,-1.0337,44,-1.0207,99,1.20660
ENSG00000084636,COL16A1,135,2.37725,15,-1.5886,30,-0.8859
ENSG00000121753,ADGRB2,50,-2.3487,100,-1.4465,318,1.92739
ENSG00000184007,PTP4A2,453,1.59537,233,0.43799,116,-1.3981
ENSG00000121774,KHDRBS1,175,0.62154,79,-0.7824,128,0.20378
ENSG00000025800,KPNA6,50,-0.0352,48,-0.1059,53,0.10043
ENSG00000084623,EIF3I,66,-0.7253,80,-0.4959,122,0.69279
ENSG00000175130,MARCKSL1,537,2.78869,117,-0.2582,61,-2.0619
ENSG00000160058,BSDC1,68,0.30519,34,-0.9004,63,0.47483
ENSG00000176261,ZBTB8OS,56,0.48531,32,-0.4694,43,0.08879
ENSG00000162521,RBBP4,88,0.44712,39,-0.9672,75,0.42633
ENSG00000134684,YARS,36,-1.4517,42,-1.3624,122,1.60866
ENSG00000121905,HPCA,29,-2.8626,73,-1.6619,272,2.21332
ENSG00000134686,PHC2,95,1.00066,31,-0.9351,54,0.02619
ENSG00000163866,SMIM12,17,-1.8635,36,-0.8676,76,1.33406
ENSG00000116544,DLGAP3,11,-2.0701,36,-0.3052,52,0.88399
ENSG00000116560,SFPQ,225,0.75612,132,-0.1813,134,-0.2805
ENSG00000146463,ZMYM4,69,0.86233,42,0.02253,36,-0.5004
ENSG00000142687,KIAA0319L,28,-0.9361,50,-0.0657,57,0.41046
ENSG00000020129,NCDN,151,-2.3434,274,-1.5995,968,2.05108
ENSG00000126067,PSMB2,90,-0.5161,45,-1.7242,163,1.42677
ENSG00000142686,C1orf216,17,-2.6736,38,-1.6876,143,2.19756
ENSG00000054116,TRAPPC3,44,-0.4530,24,-1.5284,76,1.28039
ENSG00000116871,MAP7D1,149,-0.3720,115,-0.8727,224,0.82183
ENSG00000054118,THRAP3,87,0.88939,33,-0.7771,52,0.01795
ENSG00000181817,LSM10,31,-0.6297,30,-0.7585,55,0.85477
ENSG00000116898,MRPS15,46,-0.1820,47,-0.1768,54,0.22274
ENSG00000163875,MEAF6,78,-0.3650,42,-1.4626,124,1.19428
ENSG00000185090,MANEAL,10,-2.0191,13,-1.7755,52,2.10008
ENSG00000197982,C1orf122,361,0.67026,277,0.24907,207,-0.5576
ENSG00000183431,SF3A3,27,-0.2626,15,-1.3361,40,1.06360
ENSG00000183520,UTP11,34,0.04930,22,-0.6890,36,0.48463
ENSG00000185668,POU3F1,0,-8.1420,8,-3.1277,90,3.95526
ENSG00000116954,RRAGC,65,0.59994,26,-1.0058,49,0.34820
ENSG00000174574,AKIRIN1,98,0.09013,35,-1.6663,115,1.03054
ENSG00000168653,NDUFS5,354,-0.8798,565,-0.1574,686,0.47078
ENSG00000127603,MACF1,355,1.14414,246,0.57829,126,-1.1569
ENSG00000090621,PABPC4,81,0.89878,48,0.02330,41,-0.5252
ENSG00000116983,HPCAL4,70,-2.0921,216,-0.4219,333,0.99281
ENSG00000131236,CAP1,104,-0.7497,111,-0.7357,200,0.88607
ENSG00000131238,PPT1,167,0.25267,79,-1.0445,164,0.59312
ENSG00000084073,ZMPSTE24,85,1.19471,12,-2.0670,47,0.34977
ENSG00000084070,SMAP2,56,-1.1893,94,-0.4212,141,0.78507
ENSG00000117016,RIMS3,13,-1.8940,44,-0.0648,53,0.63503
ENSG00000066136,NFYC,24,-0.4785,14,-1.4401,41,1.24155
ENSG00000198815,FOXJ3,23,-1.6296,53,-0.4276,81,0.90446
ENSG00000177181,RIMKLA,4,-3.1729,29,-0.2337,40,0.95413
ENSG00000127125,PPCS,66,0.30602,51,-0.1414,54,-0.0439
ENSG00000065978,YBX1,231,1.90656,73,-0.2228,57,-1.1491
ENSG00000177868,SVBP,48,0.73108,25,-0.3626,30,-0.1372
ENSG00000117394,SLC2A1,118,2.04794,25,-0.8188,29,-0.9120
ENSG00000117395,EBNA1BP2,47,-0.8817,51,-0.8639,102,1.03282
ENSG00000142949,PTPRF,158,1.03369,58,-0.7465,85,-0.1039
ENSG00000126091,ST3GAL3,34,-0.2085,29,-0.5233,43,0.49719
ENSG00000117408,IPO13,151,1.57835,45,-0.5872,52,-0.6250
ENSG00000117410,ATP6V0B,314,-0.6931,257,-1.1158,607,1.13577
ENSG00000117411,B4GALT2,57,0.24999,55,0.22537,45,-0.3045
ENSG00000178028,DMAP1,25,-1.0195,36,-0.4719,56,0.77511
ENSG00000117419,ERI3,116,-0.6043,94,-1.0435,210,1.04651
ENSG00000187147,RNF220,195,1.03623,69,-0.8068,105,-0.0712
ENSG00000142937,RPS8,1662,1.54974,789,0.22420,479,-1.1739
ENSG00000070785,EIF2B3,35,0.21204,8,-2.1523,39,1.15948
ENSG00000126088,UROD,50,-0.7920,49,-0.9181,102,1.03773
ENSG00000117450,PRDX1,692,1.33341,221,-0.7091,295,-0.3542
ENSG00000117448,AKR1A1,90,0.96890,26,-1.2136,54,0.19314
ENSG00000132780,NASP,84,1.71851,37,0.22102,21,-1.3195
ENSG00000159592,GPBP1L1,73,1.41810,25,-0.4755,28,-0.5616
ENSG00000085998,POMGNT1,63,0.10466,58,-0.0451,59,-0.0143
ENSG00000132128,LRRC41,35,-0.2609,19,-1.3108,50,1.04759
ENSG00000173660,UQCRH,263,-1.2717,459,-0.4618,706,0.84248
ENSG00000117480,FAAH,56,0.42762,36,-0.3459,44,0.03740
ENSG00000123472,ATPAF1,145,0.31131,90,-0.5301,128,0.23211
ENSG00000159658,EFCAB14,172,1.90325,41,-0.7131,47,-0.8364
ENSG00000162368,CMPK1,135,0.53030,58,-0.9350,108,0.35388
ENSG00000162374,ELAVL4,14,-3.5609,79,-1.1240,204,1.82745
ENSG00000185104,FAF1,37,-0.0240,28,-0.5236,41,0.40784
ENSG00000123091,RNF11,271,-0.5729,240,-0.8544,468,0.90020
ENSG00000085832,EPS15,167,-0.0543,156,-0.1891,180,0.17412
ENSG00000078618,NRDC,52,-0.6283,81,0.07231,82,0.19358
ENSG00000169213,RAB3B,35,-2.1884,108,-0.5497,182,1.12397
ENSG00000134717,BTF3L4,56,-0.3897,47,-0.7582,84,0.75004
ENSG00000157077,ZFYVE9,36,-0.0889,27,-0.6031,42,0.49666
ENSG00000162378,ZYG11B,46,-1.5257,112,-0.1808,143,0.66514
ENSG00000116171,SCP2,229,1.45767,72,-0.6127,87,-0.5101
ENSG00000162384,CZIB,75,0.58511,38,-0.6080,55,0.11862
ENSG00000162385,MAGOH,38,0.38876,9,-1.9392,37,0.94555
ENSG00000157193,LRP8,16,-1.7702,23,-1.3122,67,1.67109
ENSG00000081870,HSPB11,48,0.34877,25,-0.7624,42,0.36279
ENSG00000116209,TMEM59,372,0.99524,115,-1.0666,215,0.09973
ENSG00000116221,MRPL37,44,-0.4514,36,-0.8398,70,0.83580
ENSG00000157216,SSBP3,139,-0.1979,90,-0.9903,187,0.81415
ENSG00000116133,DHCR24,145,-0.2673,68,-1.5876,217,1.21013
ENSG00000162402,USP24,66,1.26625,22,-0.7152,30,-0.2979
ENSG00000162407,PLPP3,286,2.28367,59,-0.6953,58,-1.2082
ENSG00000177606,JUN,170,1.10888,17,-2.6877,103,0.59192
ENSG00000134709,HOOK1,7,-2.2027,20,-0.8165,41,1.36203
ENSG00000162599,NFIA,373,2.99935,102,0.31740,24,-2.9909
ENSG00000162604,TM2D1,105,0.88162,20,-1.9148,71,0.55771
ENSG00000116641,DOCK7,57,0.90220,38,0.22312,27,-0.6840
ENSG00000079739,PGM1,28,-0.1107,19,-0.8514,35,0.67770
ENSG00000158966,CACHD1,56,0.18074,23,-1.3383,60,0.80349
ENSG00000162437,RAVER2,23,-0.6539,33,-0.0816,37,0.33212
ENSG00000162434,JAK1,50,-0.6383,37,-1.1990,93,1.16715
ENSG00000162433,AK4,48,-0.3245,43,-0.5770,67,0.58973
ENSG00000116675,DNAJC6,267,-0.8065,263,-0.9285,549,1.05107
ENSG00000184588,PDE4B,118,1.75372,22,-1.2248,40,-0.4471
ENSG00000118473,SGIP1,56,-1.0487,82,-0.5395,132,0.83925
ENSG00000142864,SERBP1,171,0.59949,107,-0.2193,115,-0.1551
ENSG00000162595,DIRAS3,16,-1.2262,3,-3.6810,54,2.73111
ENSG00000116729,WLS,246,2.21530,38,-1.2357,59,-0.8687
ENSG00000033122,LRRC7,21,-2.3658,82,-0.3137,118,0.93836
ENSG00000066557,LRRC40,30,0.00721,16,-1.0648,35,0.74973
ENSG00000116754,SRSF11,177,0.81172,98,-0.2175,102,-0.2907
ENSG00000118454,ANKRD13C,33,-0.2137,20,-1.0789,46,0.87922
ENSG00000050628,PTGER3,6,-3.4505,5,-3.8502,100,4.02741
ENSG00000132485,ZRANB2,87,-0.1694,66,-0.6915,110,0.59856
ENSG00000172260,NEGR1,29,-2.8180,138,-0.5228,233,1.19046
ENSG00000178965,ERICH3,27,-1.3845,34,-1.1666,87,1.43929
ENSG00000116791,CRYZ,2,-3.9353,13,-1.6254,47,2.32780
ENSG00000162623,TYW3,51,0.96058,22,-0.5219,28,-0.1876
ENSG00000117054,ACADM,121,1.77662,46,0.02694,30,-1.2152
ENSG00000137955,RABGGTB,75,1.02836,32,-0.4556,38,-0.2782
ENSG00000117069,ST6GALNAC5,12,-3.0267,18,-2.5529,129,2.97334
ENSG00000142892,PIGK,39,-0.0511,26,-0.7982,47,0.61118
ENSG00000154027,AK5,94,-2.1374,161,-1.4641,517,1.89108
ENSG00000077254,USP33,63,-0.8284,79,-0.5219,124,0.75066
ENSG00000180488,MIGA1,112,0.33644,63,-0.6776,99,0.31570
ENSG00000162613,FUBP1,64,0.40568,11,-2.4374,63,1.11350
ENSG00000162616,DNAJB4,56,0.39818,35,-0.4291,45,0.11269
ENSG00000137959,IFI44L,192,3.20064,48,0.26427,9,-3.2808
ENSG00000117114,ADGRL2,22,-0.9782,19,-1.4002,55,1.45320
ENSG00000137941,TTLL7,355,1.47348,128,-0.3719,128,-0.6726
ENSG00000142875,PRKACB,247,-0.9820,360,-0.4494,540,0.74477
ENSG00000174021,GNG5,133,2.20678,42,0.04260,23,-1.6490
ENSG00000117155,SSX2IP,17,-2.7304,75,-0.6136,135,1.26348
ENSG00000162642,C1orf52,103,0.47375,44,-1.0039,86,0.43043
ENSG00000153904,DDAH1,247,-0.1676,185,-0.7082,314,0.60928
ENSG00000171502,COL24A1,2,-4.1681,12,-2.1179,64,2.80238
ENSG00000122417,ODF2L,44,0.08759,14,-1.8436,52,1.11627
ENSG00000097033,SH3GLB1,121,1.70114,36,-0.4756,37,-0.7978
ENSG00000183291,SELENOF,206,0.97411,81,-0.6780,114,-0.1010
ENSG00000153936,HS2ST1,38,-0.5282,41,-0.4895,61,0.61135
ENSG00000143013,LMO4,103,-2.3618,172,-1.7443,673,2.17161
ENSG00000137947,GTF2B,25,-0.1906,16,-0.9283,33,0.76986
ENSG00000197147,LRRC8B,41,-1.3101,72,-0.5284,116,0.90874
ENSG00000171492,LRRC8D,60,1.07773,18,-1.0098,32,0.00801
ENSG00000162664,ZNF326,72,0.83816,44,-0.0306,39,-0.4443
ENSG00000122482,ZNF644,90,1.68104,34,-0.0884,25,-1.0430
ENSG00000189195,BTBD8,24,-1.6306,91,0.57939,68,-0.0096
ENSG00000122406,RPL5,779,1.05070,442,0.07180,349,-0.6665
ENSG00000154511,DIPK1A,54,0.33610,19,-1.4027,52,0.73671
ENSG00000117500,TMED5,39,0.14613,41,0.27475,33,-0.2942
ENSG00000117505,DR1,77,1.15003,16,-1.5242,42,0.19072
ENSG00000137942,FNBP1L,12,-1.7702,39,-0.0645,46,0.61205
ENSG00000067334,DNTTIP2,9,-2.1068,42,0.27163,40,0.35691
ENSG00000023909,GCLM,58,1.07545,27,-0.2751,28,-0.4320
ENSG00000117528,ABCD3,76,0.80258,35,-0.5462,46,-0.0631
ENSG00000117519,CNN3,336,2.65055,69,-0.4461,47,-1.7549
ENSG00000117569,PTBP2,93,0.52277,44,-0.7886,73,0.27139
ENSG00000117598,PLPPR5,2,-4.1812,28,-0.3975,44,1.17663
ENSG00000117600,PLPPR4,22,-3.6365,111,-1.3595,340,2.05300
ENSG00000162688,AGL,47,0.68947,36,0.27553,26,-0.5910
ENSG00000156875,MFSD14A,39,-0.0798,21,-1.1244,49,0.83503
ENSG00000137992,DBT,30,-0.0706,31,-0.0346,32,0.06025
ENSG00000137996,RTCA,32,-0.8825,46,-0.3268,64,0.61223
ENSG00000118733,OLFM3,0,-7.5192,12,-2.2061,68,3.03635
ENSG00000162631,NTNG1,19,-0.9426,29,-0.3240,40,0.62945
ENSG00000162636,FAM102B,13,-1.5874,18,-1.2106,47,1.53764
ENSG00000134186,PRPF38B,47,0.36495,47,0.41378,32,-0.5224
ENSG00000116266,STXBP3,170,2.15119,43,-0.4278,36,-1.2430
ENSG00000121940,CLCC1,42,0.57621,24,-0.3647,29,-0.0381
ENSG00000085433,WDR47,51,-1.4104,68,-1.0936,165,1.39188
ENSG00000197780,TAF13,78,-0.1638,84,-0.0567,89,0.11953
ENSG00000215717,TMEM167B,38,-0.4347,37,-0.5337,57,0.60600
ENSG00000031698,SARS,97,-1.1578,147,-0.5858,245,0.91101
ENSG00000143126,CELSR2,60,-1.5030,64,-1.5429,213,1.75839
ENSG00000134222,PSRC1,54,1.08029,15,-1.1139,30,0.05909
ENSG00000134243,SORT1,476,0.56668,197,-0.9783,371,0.35489
ENSG00000143106,PSMA5,84,-0.2532,68,-0.6736,113,0.62647
ENSG00000181754,AMIGO1,23,-0.7531,16,-1.4468,48,1.38246
ENSG00000116337,AMPD2,18,-2.4838,83,-0.1470,107,0.80003
ENSG00000134202,GSTM3,91,0.18673,103,0.47249,71,-0.4829
ENSG00000168710,AHCYL1,410,1.28818,187,-0.1097,160,-0.7061
ENSG00000143093,STRIP1,21,-0.6627,17,-1.1502,41,1.14562
ENSG00000197106,SLC6A17,23,-2.4502,69,-0.9058,151,1.48504
ENSG00000116396,KCNC4,18,-1.8590,26,-1.4874,83,1.83299
ENSG00000134248,LAMTOR5,141,-0.0985,127,-0.3054,161,0.28373
ENSG00000177301,KCNA2,19,-2.2273,42,-1.1323,108,1.63835
ENSG00000116459,ATP5PB,145,-0.8313,150,-0.8795,302,1.02501
ENSG00000116473,RAP1A,200,2.61014,24,-1.3472,35,-1.2128
ENSG00000197852,INKA2,8,-2.0444,27,-0.3180,38,0.89103
ENSG00000171385,KCND3,29,-1.5356,39,-1.2032,103,1.51593
ENSG00000116489,CAPZA1,98,0.92094,33,-0.9805,59,0.10933
ENSG00000155366,RHOC,159,1.89437,63,0.18327,34,-1.4520
ENSG00000163349,HIPK1,245,2.43043,38,-1.0590,48,-1.1611
ENSG00000197323,TRIM33,72,0.70989,25,-1.1002,51,0.32429
ENSG00000116752,BCAS2,81,-0.3605,78,-0.4678,114,0.52453
ENSG00000009307,CSDE1,356,0.44378,253,-0.1453,265,-0.1175
ENSG00000163399,ATP1A1,110,-1.9572,190,-1.2497,521,1.67234
ENSG00000198162,MAN1A2,193,0.38271,266,1.18571,101,-1.2517
ENSG00000092621,PHGDH,232,2.43631,80,0.37627,27,-2.2314
ENSG00000265808,SEC22B,54,-0.0880,43,-0.5266,63,0.44182
ENSG00000171943,SRGAP2C,33,0.05330,12,-1.6431,40,1.04295
ENSG00000265491,RNF115,33,-0.5489,57,0.36617,46,-0.0884
ENSG00000131779,PEX11B,19,-1.2809,16,-1.7560,61,1.81886
ENSG00000265241,RBM8A,117,0.69929,52,-0.7326,80,0.12217
ENSG00000272031,ANKRD34A,11,-1.6673,7,-2.5371,50,2.47598
ENSG00000178104,PDE4DIP,160,-0.1255,136,-0.4464,191,0.40170
ENSG00000159164,SV2A,86,-1.9901,152,-1.2519,419,1.68251
ENSG00000143368,SF3B4,53,1.06359,15,-1.0828,29,0.05626
ENSG00000136631,VPS45,52,0.08538,36,-0.5826,54,0.39265
ENSG00000023902,PLEKHO1,24,-0.7838,39,-0.0041,42,0.31036
ENSG00000143401,ANP32E,127,1.44389,39,-0.6613,49,-0.4704
ENSG00000266472,MRPS21,200,0.10993,177,-0.1122,189,0.03537
ENSG00000163125,RPRD2,51,0.60068,17,-1.2941,40,0.50110
ENSG00000143384,MCL1,67,1.03345,28,-0.5224,34,-0.2392
ENSG00000143420,ENSA,143,-0.7493,142,-0.8532,281,0.97307
ENSG00000213190,MLLT11,103,-1.8621,257,-0.5312,426,1.04538
ENSG00000159352,PSMD4,115,0.11573,72,-0.7219,120,0.47063
ENSG00000143393,PI4KB,68,0.41485,28,-1.1448,60,0.54793
ENSG00000159377,PSMB4,221,-0.1976,161,-0.7991,291,0.68678
ENSG00000143442,POGZ,64,0.84170,36,-0.1606,35,-0.3511
ENSG00000143376,SNX27,107,0.93038,49,-0.4527,59,-0.2109
ENSG00000159409,CELF3,5,-3.7326,30,-1.3443,92,2.04840
ENSG00000143436,MRPL9,17,-0.9208,20,-0.7377,37,0.95178
ENSG00000197747,S100A10,336,0.91444,106,-1.0982,207,0.17607
ENSG00000197956,S100A6,390,1.45654,145,-0.3259,140,-0.6891
ENSG00000188643,S100A16,102,1.73823,48,0.41224,23,-1.5051
ENSG00000189171,S100A13,268,1.20622,211,0.93815,78,-1.5524
ENSG00000160678,S100A1,131,0.34238,136,0.49111,90,-0.5774
ENSG00000160679,CHTOP,82,0.58867,30,-1.1306,64,0.42431
ENSG00000143621,ILF2,101,0.52722,32,-1.4551,85,0.63188
ENSG00000143624,INTS3,66,0.97193,8,-2.5260,44,0.67184
ENSG00000143614,GATAD2B,69,0.94460,18,-1.3871,42,0.29326
ENSG00000198837,DENND4B,27,-0.4020,39,0.23186,34,-0.0239
ENSG00000143543,JTB,210,0.66362,78,-1.0601,154,0.33488
ENSG00000177954,RPS27,3423,1.49649,2284,0.89909,785,-1.7627
ENSG00000143549,TPM3,137,-0.6558,154,-0.5425,241,0.70263
ENSG00000143612,C1orf43,158,0.52012,75,-0.7812,124,0.26858
ENSG00000143569,UBAP2L,31,-0.5283,25,-0.9410,52,0.94141
ENSG00000143575,HAX1,61,-0.4153,52,-0.7546,93,0.75912
ENSG00000160714,UBE2Q1,48,-0.9252,58,-0.7313,106,0.94842
ENSG00000160716,CHRNB2,4,-2.9697,5,-2.7399,42,3.09918
