Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to13,Feature log2 fold change topic 4to13
ENSG00000058453,CROCC,2,-2.6750,10,-0.3096,14,0.87224
ENSG00000159363,ATP13A2,111,-0.5521,55,-1.6809,184,1.31746
ENSG00000117118,SDHB,42,-1.4275,119,0.16199,112,0.27128
ENSG00000117115,PADI2,2,-4.4154,204,3.87535,15,-3.1813
ENSG00000179051,RCC2,2,-2.7292,11,-0.3284,15,0.89519
ENSG00000074964,ARHGEF10L,80,2.54151,9,-1.0462,14,-1.1974
ENSG00000117154,IGSF21,2,-4.9387,50,-0.4396,75,1.12493
ENSG00000159423,ALDH4A1,2,-3.5280,54,1.60831,19,-0.9307
ENSG00000127463,EMC1,2,-3.6538,24,-0.0602,28,0.70898
ENSG00000053372,MRTO4,2,-3.7781,14,-1.0661,33,1.67398
ENSG00000053371,AKR7A2,157,1.76400,103,1.17107,34,-1.8009
ENSG00000040487,SLC66A1,64,2.46258,13,-0.2117,11,-1.4501
ENSG00000077549,CAPZB,28,-2.6309,190,0.23595,175,0.35837
ENSG00000173436,MICOS10,282,-0.1200,280,-0.1417,312,0.15105
ENSG00000158747,NBL1,173,-0.2282,108,-1.0039,222,0.77075
ENSG00000169914,OTUD3,2,-2.5341,9,-0.4038,13,0.94269
ENSG00000162545,CAMK2N1,766,0.05683,356,-1.1810,813,0.72071
ENSG00000090432,MUL1,2,-3.5882,19,-0.3615,27,0.99469
ENSG00000183114,FAM43B,2,-3.9099,13,-1.3765,36,1.97377
ENSG00000158828,PINK1,114,-1.9049,205,-1.1008,473,1.43429
ENSG00000244038,DDOST,2,-3.7035,23,-0.1998,29,0.84603
ENSG00000117245,KIF17,166,3.19116,0,-6.0402,21,-1.3593
ENSG00000189410,SH2D5,2,-3.4204,3,-2.8171,27,3.14182
ENSG00000127483,HP1BP3,151,0.19263,165,0.36408,126,-0.3499
ENSG00000075151,EIF4G3,205,0.75388,69,-0.9991,132,0.20430
ENSG00000117298,ECE1,3,-2.2729,47,2.48866,9,-1.8640
ENSG00000076864,RAP1GAP,240,0.57170,59,-1.6485,182,0.60213
ENSG00000090686,USP48,2,-4.3627,72,0.99566,39,-0.3028
ENSG00000070831,CDC42,113,-1.0837,222,-0.0635,244,0.39244
ENSG00000173372,C1QA,111,1.32311,85,0.98426,36,-1.3718
ENSG00000159189,C1QC,2,-3.8119,92,1.69683,31,-1.0107
ENSG00000173369,C1QB,117,0.81430,168,1.66268,46,-1.6974
ENSG00000004487,KDM1A,9,-2.3811,27,-0.8407,53,1.31044
ENSG00000169641,LUZP1,124,1.69540,12,-2.0752,43,-0.1817
ENSG00000125944,HNRNPR,16,-2.4980,110,0.38557,91,0.20537
ENSG00000125945,ZNF436,39,1.43621,12,-0.5118,15,-0.4946
ENSG00000117318,ID3,100,1.27132,198,3.44231,10,-4.0398
ENSG00000142676,RPL11,754,0.81435,671,0.69617,380,-0.8777
ENSG00000011007,ELOA,3,-2.4108,22,0.61589,16,-0.0208
ENSG00000057757,PITHD1,14,-3.9436,112,-0.9622,240,1.58791
ENSG00000011009,LYPLA2,59,0.64835,27,-0.6151,40,0.07528
ENSG00000117308,GALE,2,-2.7683,3,-2.2577,17,2.55065
ENSG00000117305,HMGCL,2,-3.3342,30,0.70708,20,-0.0507
ENSG00000179163,FUCA1,95,2.73398,13,-0.6516,14,-1.5079
ENSG00000189266,PNRC2,40,-0.0997,50,0.28414,41,-0.1782
ENSG00000188529,SRSF10,51,-0.1367,77,0.56563,52,-0.3921
ENSG00000001460,STPG1,2,-2.2211,12,0.46689,9,0.10259
ENSG00000001461,NIPAL3,2,-5.0119,104,0.84631,63,-0.1437
ENSG00000133226,SRRM1,2,-4.6571,67,0.48173,52,0.21150
ENSG00000169504,CLIC4,156,1.60338,216,2.79962,18,-3.4057
ENSG00000117614,SYF2,42,-0.4098,90,0.90947,48,-0.6068
ENSG00000117616,RSRP1,75,0.46724,68,0.33786,51,-0.4463
ENSG00000183726,TMEM50A,2,-5.4303,163,1.13017,81,-0.4213
ENSG00000204178,MACO1,73,1.47003,23,-0.4411,27,-0.5532
ENSG00000157978,LDLRAP1,2,-1.9625,41,4.46460,1,-3.9393
ENSG00000117643,MAN1C1,2,-3.8153,22,-0.3983,32,1.04273
ENSG00000162430,SELENON,2,-3.8486,54,1.14626,26,-0.4641
ENSG00000117640,MTFR1L,2,-4.8293,36,-0.7668,67,1.44157
ENSG00000117632,STMN1,473,-1.6240,1378,-0.0058,1475,0.45417
ENSG00000158008,EXTL1,36,-0.0514,9,-2.1205,43,1.21329
ENSG00000175087,PDIK1L,2,-3.0866,11,-0.6700,20,1.24622
ENSG00000142684,ZNF593,2,-4.5402,50,0.10016,51,0.58490
ENSG00000142669,SH3BGRL3,83,-1.6799,267,0.09001,267,0.37856
ENSG00000158062,UBXN11,2,-3.0284,9,-0.8598,19,1.41426
ENSG00000117682,DHDDS,66,1.88752,4,-2.3271,20,-0.3066
ENSG00000198830,HMGN2,108,-0.3841,263,1.17148,117,-0.8474
ENSG00000117713,ARID1A,2,-4.4552,58,0.47557,46,0.21322
ENSG00000060642,PIGV,2,-2.1880,14,0.75308,9,-0.1713
ENSG00000204160,ZDHHC18,2,-3.6710,10,-1.4850,31,2.05143
ENSG00000142751,GPN2,2,-2.9856,14,-0.1522,17,0.75408
ENSG00000090273,NUDC,141,-0.1620,148,-0.0925,160,0.13140
ENSG00000253368,TRNP1,2,-4.8068,9,-2.8281,71,3.38410
ENSG00000090020,SLC9A1,4,-2.1878,2,-3.0168,25,2.85059
ENSG00000142784,WDTC1,2,-3.3644,22,0.09331,22,0.54568
ENSG00000186501,TMEM222,2,-4.9034,67,0.18224,65,0.51214
ENSG00000158195,WASF2,20,-0.7403,113,2.60078,18,-2.1553
ENSG00000126705,AHDC1,2,-4.1290,20,-0.8793,41,1.52017
ENSG00000126709,IFI6,10,-3.5162,148,0.51082,113,0.14861
ENSG00000009780,FAM76A,51,1.75679,21,0.32408,13,-1.1828
ENSG00000117758,STX12,114,0.23195,97,-0.0160,97,-0.0862
ENSG00000117751,PPP1R8,95,1.98761,58,1.24590,17,-2.0246
ENSG00000117748,RPA2,2,-4.6414,39,-0.4132,57,1.09082
ENSG00000126698,DNAJC8,77,-0.6719,146,0.36050,117,-0.0657
ENSG00000130770,ATP5IF1,578,0.04202,257,-1.2618,622,0.77127
ENSG00000204138,PHACTR4,33,1.97385,18,1.00156,6,-1.8148
ENSG00000180098,TRNAU1AP,2,-3.0399,16,-0.0560,18,0.66729
ENSG00000197989,SNHG12,2,-2.2050,8,-0.1019,10,0.62734
ENSG00000120656,TAF12,2,-3.0409,30,1.06718,15,-0.4163
ENSG00000198492,YTHDF2,2,-5.0475,49,-0.5006,77,1.18752
ENSG00000116350,SRSF4,2,-4.4957,56,0.35482,48,0.33320
ENSG00000116353,MECR,2,-4.1314,12,-1.6188,43,2.21678
ENSG00000060656,PTPRU,2,-3.1217,7,-1.4042,21,1.91345
ENSG00000162511,LAPTM5,2,-3.6163,83,1.91279,24,-1.2305
ENSG00000162512,SDC3,112,-0.5513,211,0.48333,155,-0.2013
ENSG00000134644,PUM1,3,-5.1185,82,-0.3193,113,1.01098
ENSG00000060688,SNRNP40,2,-3.3575,46,1.53542,17,-0.8641
ENSG00000121766,ZCCHC17,36,-1.5320,74,-0.5196,113,0.87527
ENSG00000121769,FABP3,2,-6.2950,29,-2.7694,219,3.43265
ENSG00000162517,PEF1,53,-0.5258,62,-0.3298,80,0.44003
ENSG00000084636,COL16A1,2,-3.8720,38,0.45838,30,0.21355
ENSG00000121753,ADGRB2,117,-0.9017,46,-2.3649,253,1.85070
ENSG00000184007,PTP4A2,105,-0.8696,449,1.70721,140,-1.2484
ENSG00000121774,KHDRBS1,112,0.17959,139,0.57004,91,-0.5062
ENSG00000121775,TMEM39B,2,-2.5376,12,0.09981,12,0.47800
ENSG00000025800,KPNA6,2,-4.2301,30,-0.3604,43,1.02508
ENSG00000084652,TXLNA,3,-2.6612,28,0.64912,19,-0.0331
ENSG00000160050,CCDC28B,2,-2.8507,15,0.05151,15,0.55090
ENSG00000084623,EIF3I,2,-5.7608,124,0.15452,122,0.55218
ENSG00000116478,HDAC1,2,-1.9656,29,2.78919,4,-2.1895
ENSG00000175130,MARCKSL1,160,-1.1359,1336,3.08489,157,-2.5874
ENSG00000160058,BSDC1,2,-4.8722,56,-0.0742,65,0.76436
ENSG00000176261,ZBTB8OS,30,-0.4358,38,-0.0658,41,0.20927
ENSG00000162521,RBBP4,99,0.23982,102,0.32366,80,-0.3380
ENSG00000162520,SYNC,2,-2.5012,18,0.80585,11,-0.1954
ENSG00000162522,KIAA1522,2,-2.5065,1,-2.9452,14,2.94424
ENSG00000134684,YARS,23,-2.3106,68,-0.7523,123,1.22219
ENSG00000116497,S100PBP,42,1.72838,15,-0.0135,12,-0.9630
ENSG00000160097,FNDC5,2,-3.2772,15,-0.3909,22,1.00174
ENSG00000121905,HPCA,167,-0.3767,46,-2.3845,251,1.53252
ENSG00000121900,TMEM54,72,0.90550,36,-0.2092,39,-0.3087
ENSG00000116514,RNF19B,2,-3.8923,23,-0.4294,34,1.07657
ENSG00000004455,AK2,2,-3.9489,90,2.12460,22,-1.4334
ENSG00000142920,AZIN2,128,2.47733,27,-0.1930,22,-1.4718
ENSG00000160094,ZNF362,2,-2.7775,15,0.17271,14,0.43030
ENSG00000134686,PHC2,2,-4.7997,104,1.12688,52,-0.4255
ENSG00000121904,CSMD2,34,1.36643,4,-1.9726,15,0.07949
ENSG00000163866,SMIM12,2,-4.6624,23,-1.2537,61,1.90585
ENSG00000116544,DLGAP3,103,1.36926,14,-1.8081,45,0.03488
ENSG00000163867,ZMYM6,96,2.61988,17,-0.4210,15,-1.4957
ENSG00000116560,SFPQ,103,-0.3835,159,0.33125,129,-0.1226
ENSG00000146463,ZMYM4,65,1.16093,30,-0.1126,29,-0.5216
ENSG00000142687,KIAA0319L,2,-4.5977,46,-0.1039,54,0.78686
ENSG00000020129,NCDN,345,-0.3785,82,-2.6115,522,1.61625
ENSG00000126067,PSMB2,47,-1.2580,104,-0.0600,115,0.42953
ENSG00000142686,C1orf216,2,-5.0485,22,-1.7438,82,2.39375
ENSG00000092847,AGO1,2,-3.0418,21,0.43188,17,0.20090
ENSG00000126070,AGO3,43,1.77365,24,0.84454,10,-1.5513
ENSG00000116863,ADPRHL2,2,-3.4122,31,0.63958,21,0.01853
ENSG00000054116,TRAPPC3,2,-4.6480,44,-0.2152,56,0.89735
ENSG00000116871,MAP7D1,170,-0.0835,199,0.17650,176,-0.1005
ENSG00000054118,THRAP3,32,-0.4786,44,0.03092,45,0.14781
ENSG00000196182,STK40,35,0.98907,14,-0.5031,18,-0.1950
ENSG00000181817,LSM10,2,-4.5458,34,-0.5304,54,1.20197
ENSG00000116885,OSCP1,2,-3.1025,4,-1.9920,21,2.41323
ENSG00000116898,MRPS15,2,-4.6813,41,-0.3925,59,1.07180
ENSG00000163873,GRIK3,2,-4.5511,8,-2.6649,59,3.20956
ENSG00000163875,MEAF6,216,1.15944,47,-1.2850,106,0.03605
ENSG00000134697,GNL2,2,-2.8791,18,0.36319,15,0.25636
ENSG00000116922,C1orf109,2,-2.8428,6,-1.2734,17,1.75869
ENSG00000185090,MANEAL,119,2.04233,5,-2.9996,33,-0.3583
ENSG00000196449,YRDC,2,-3.0596,7,-1.4096,20,1.90954
ENSG00000197982,C1orf122,152,-0.8770,519,1.20283,232,-0.7700
ENSG00000183431,SF3A3,2,-4.1432,41,0.26349,38,0.41338
ENSG00000183520,UTP11,2,-3.7649,27,-0.0299,30,0.68498
ENSG00000185668,POU3F1,2,-2.0135,1,-2.6944,10,2.58742
ENSG00000116954,RRAGC,2,-4.3874,42,-0.0131,46,0.69180
ENSG00000174574,AKIRIN1,51,-0.7350,81,-0.0204,85,0.26582
ENSG00000168653,NDUFS5,293,-1.1776,441,-0.6021,707,0.85223
ENSG00000127603,MACF1,8,-3.8636,172,0.84097,105,-0.1624
ENSG00000090621,PABPC4,2,-4.5368,76,0.87405,45,-0.1789
ENSG00000116983,HPCAL4,72,-1.3773,53,-1.9152,215,1.84503
ENSG00000084072,PPIE,2,-3.8347,37,0.42471,30,0.24521
ENSG00000168389,MFSD2A,35,1.41575,21,0.67358,11,-1.1921
ENSG00000131236,CAP1,107,-0.4668,195,0.52462,138,-0.2592
ENSG00000131238,PPT1,257,0.90039,113,-0.4291,142,-0.1794
ENSG00000259943,AL050341.2,2,-2.6634,16,0.37128,13,0.23269
ENSG00000084073,ZMPSTE24,49,0.40323,51,0.52668,34,-0.5611
ENSG00000049089,COL9A2,35,0.68028,89,3.01153,8,-3.0450
ENSG00000084070,SMAP2,6,-3.9854,33,-1.6546,117,2.23702
ENSG00000117016,RIMS3,2,-4.6480,9,-2.6738,64,3.22845
ENSG00000066136,NFYC,2,-3.9957,31,-0.0716,35,0.73532
ENSG00000179862,CITED4,2,-2.9885,16,0.01828,17,0.59300
ENSG00000171793,CTPS1,2,-2.6999,6,-1.1936,15,1.66736
ENSG00000127124,HIVEP3,2,-3.2233,17,-0.1583,21,0.77754
ENSG00000198815,FOXJ3,29,-0.8537,28,-0.9900,58,1.03196
ENSG00000177181,RIMKLA,2,-3.7250,3,-3.2562,34,3.55224
ENSG00000127125,PPCS,49,-0.3390,64,0.07777,62,0.06555
ENSG00000186409,CCDC30,2,-2.2210,12,0.47605,9,0.09397
ENSG00000171960,PPIH,2,-3.0802,19,0.21811,18,0.40873
ENSG00000065978,YBX1,333,1.55321,258,1.26731,84,-1.7423
ENSG00000164008,C1orf50,2,-3.4935,28,0.36120,23,0.29322
ENSG00000177868,SVBP,2,-4.2688,39,0.00932,42,0.66617
ENSG00000117394,SLC2A1,120,0.97918,157,1.68969,41,-1.7992
ENSG00000117395,EBNA1BP2,27,-1.6531,47,-0.9032,94,1.21542
ENSG00000179178,TMEM125,2,-3.8823,147,4.07628,9,-3.3978
ENSG00000066322,ELOVL1,48,-0.5931,316,3.60812,23,-3.2573
ENSG00000159479,MED8,2,-3.4619,22,0.02294,24,0.61881
ENSG00000178922,HYI,2,-3.3420,40,1.27108,18,-0.6036
ENSG00000142949,PTPRF,54,-0.8552,85,-0.1732,100,0.42259
ENSG00000066135,KDM4A,2,-3.1440,9,-1.0220,21,1.57449
ENSG00000126091,ST3GAL3,2,-3.8438,28,-0.0210,31,0.67988
ENSG00000117408,IPO13,2,-4.9941,148,1.58622,54,-0.8801
ENSG00000132768,DPH2,34,1.23230,8,-0.9793,15,-0.1378
ENSG00000117410,ATP6V0B,122,-1.9645,296,-0.6849,512,1.10355
ENSG00000117411,B4GALT2,47,-0.1703,43,-0.3270,55,0.30360
ENSG00000159214,CCDC24,2,-3.0843,14,-0.3501,19,0.94817
ENSG00000196517,SLC6A9,2,-2.7876,56,3.14516,6,-2.4959
ENSG00000178028,DMAP1,2,-4.3064,43,0.13055,43,0.54863
ENSG00000117419,ERI3,49,-1.8039,129,-0.3828,180,0.81498
ENSG00000187147,RNF220,48,-1.1351,101,-0.0008,106,0.35188
ENSG00000126106,TMEM53,2,-2.8065,12,-0.2412,15,0.82188
ENSG00000142937,RPS8,816,-0.1105,1683,1.20496,721,-0.9505
ENSG00000070785,EIF2B3,2,-3.7234,16,-0.8056,31,1.42518
ENSG00000126107,HECTD3,2,-2.8511,11,-0.4796,16,1.04724
ENSG00000126088,UROD,23,-1.7999,68,-0.1995,84,0.65473
ENSG00000132763,MMACHC,2,-2.5191,15,0.51615,11,0.08317
ENSG00000117450,PRDX1,285,-0.3927,777,1.40439,294,-1.0587
ENSG00000117448,AKR1A1,10,-2.2284,58,0.40626,47,0.16027
ENSG00000132780,NASP,2,-3.6012,36,0.62565,25,0.03992
ENSG00000159592,GPBP1L1,2,-3.9159,50,0.89957,29,-0.2186
ENSG00000159596,TMEM69,2,-3.1199,18,0.09333,19,0.53074
ENSG00000086015,MAST2,38,0.11506,21,-0.8857,38,0.52655
ENSG00000085998,POMGNT1,2,-4.8299,85,0.69947,57,-0.0008
ENSG00000132128,LRRC41,2,-4.3110,36,-0.1767,44,0.84932
ENSG00000173660,UQCRH,383,-0.6302,299,-1.0704,653,0.99583
ENSG00000117480,FAAH,2,-4.0254,53,0.87611,32,-0.1925
ENSG00000282881,TMEM275,2,-2.4537,1,-2.9849,14,2.94753
ENSG00000079277,MKNK1,41,0.97282,17,-0.4516,22,-0.2122
ENSG00000123472,ATPAF1,4,-4.5668,122,0.29435,109,0.39445
ENSG00000159658,EFCAB14,53,-0.3125,137,1.37376,52,-1.0499
ENSG00000186377,CYP4X1,2,-3.2472,8,-1.3910,23,1.91838
ENSG00000162368,CMPK1,2,-5.5540,87,-0.1374,106,0.83907
ENSG00000162373,BEND5,2,-3.7700,8,-1.9678,34,2.49625
ENSG00000162374,ELAVL4,49,-1.6750,13,-3.7142,186,2.88235
ENSG00000185104,FAF1,2,-3.9760,38,0.30113,33,0.37105
ENSG00000123091,RNF11,7,-5.5895,167,-1.1813,415,1.86788
ENSG00000085832,EPS15,7,-4.5155,142,-0.2832,190,0.95993
ENSG00000117859,OSBPL9,2,-2.7026,20,0.72201,13,-0.1003
ENSG00000078618,NRDC,100,0.44444,51,-0.6597,78,0.21781
ENSG00000169213,RAB3B,2,-6.0670,27,-2.5133,170,3.17704
ENSG00000117862,TXNDC12,43,0.28421,33,-0.1216,36,-0.0367
ENSG00000134717,BTF3L4,39,-0.9751,76,0.02652,78,0.29094
ENSG00000157077,ZFYVE9,51,1.13053,7,-1.9296,26,0.26437
ENSG00000154222,CC2D1B,2,-2.3378,22,1.49371,8,-0.8745
ENSG00000134748,PRPF38A,2,-3.1706,33,1.10466,16,-0.4470
ENSG00000134744,TUT4,2,-2.9503,23,0.70159,15,-0.0651
ENSG00000162377,COA7,37,1.10842,12,-0.7452,18,-0.1532
ENSG00000162378,ZYG11B,17,-2.8366,46,-1.4692,140,1.92639
ENSG00000116171,SCP2,98,0.25155,151,1.07222,69,-0.9494
ENSG00000157184,CPT2,8,-0.5406,24,1.27842,10,-0.9084
ENSG00000162384,CZIB,2,-4.6948,74,0.61897,53,0.07651
ENSG00000162385,MAGOH,2,-3.9510,24,-0.4253,35,1.07562
ENSG00000157193,LRP8,2,-5.1585,31,-1.3419,87,2.01152
ENSG00000058804,NDC1,2,-2.3533,7,-0.6744,12,1.16066
ENSG00000058799,YIPF1,20,0.16911,26,0.67585,16,-0.5877
ENSG00000081870,HSPB11,68,0.76804,36,-0.2448,40,-0.2076
ENSG00000116209,TMEM59,127,-0.8635,394,1.03180,199,-0.6148
ENSG00000116221,MRPL37,57,-0.3042,35,-1.1121,77,0.87232
ENSG00000157216,SSBP3,2,-6.0587,75,-0.9593,160,1.65892
ENSG00000243725,TTC4,2,-3.0909,11,-0.7207,20,1.29338
ENSG00000116133,DHCR24,5,-4.9932,229,0.48823,179,0.21108
ENSG00000162402,USP24,2,-3.7362,24,-0.2030,30,0.85083
ENSG00000162407,PLPP3,170,-0.1028,565,2.32408,107,-2.0181
ENSG00000162409,PRKAA2,2,-4.0056,11,-1.6528,39,2.23727
ENSG00000173406,DAB1,2,-2.7662,0,-4.1384,17,3.71604
ENSG00000162601,MYSM1,2,-3.0421,14,-0.2339,18,0.83558
