Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000130764,LRRC47,1,-6.0313,204,1.82197,81,-0.2804,63,-1.1412
ENSG00000196581,AJAP1,1,-5.9111,204,2.11807,32,-1.5456,56,-1.1831
ENSG00000069424,KCNAB2,196,-0.5182,204,-0.5517,157,-0.8570,340,0.81591
ENSG00000116254,CHD5,10,-4.6714,204,-0.4269,58,-2.2364,354,1.37793
ENSG00000116251,RPL22,587,0.80231,204,-1.0340,451,0.36608,384,0.21778
ENSG00000097021,ACOT7,1,-6.6556,204,0.64722,82,-0.9374,159,0.19898
ENSG00000171680,PLEKHG5,1,-5.8794,204,2.20298,21,-2.1167,55,-1.2037
ENSG00000162408,NOL9,1,-6.0384,204,1.80541,37,-1.4765,71,-0.8687
ENSG00000007923,DNAJC11,1,-5.8699,204,2.22883,0,-6.8380,57,-1.0929
ENSG00000171735,CAMTA1,350,0.72663,204,-0.1840,129,-0.8484,229,0.06870
ENSG00000049245,VAMP3,17,-2.5831,204,1.92446,183,1.09751,38,-2.0894
ENSG00000116288,PARK7,127,-0.5100,204,0.28855,98,-0.9078,185,0.14147
ENSG00000142599,RERE,1,-6.6074,204,0.72442,126,-0.2182,143,-0.0476
ENSG00000074800,ENO1,189,-1.4137,204,-1.5000,383,-0.3387,674,1.50876
ENSG00000171603,CLSTN1,186,-1.1403,204,-1.1703,218,-0.8948,545,1.42171
ENSG00000162441,LZIC,22,-2.1248,204,2.01783,49,-0.9675,55,-1.3110
ENSG00000130939,UBE4B,1,-5.8247,204,2.35676,21,-2.1074,49,-1.3642
ENSG00000054523,KIF1B,517,0.56400,204,-1.0604,286,-0.3814,433,0.61424
ENSG00000142657,PGD,1,-5.8545,204,2.27182,33,-1.4438,50,-1.3600
ENSG00000160049,DFFA,1,-5.8758,204,2.21257,62,-0.5306,48,-1.4938
ENSG00000120948,TARDBP,63,-0.7942,204,1.54523,155,0.60831,56,-1.5502
ENSG00000116649,SRM,33,-2.1391,204,0.88177,118,-0.2236,122,-0.3190
ENSG00000116661,FBXO2,1,-7.1735,204,-0.1207,49,-2.2296,287,1.11376
ENSG00000132879,FBXO44,1,-6.7688,204,0.47153,21,-3.0236,192,0.59746
ENSG00000011021,CLCN6,43,-1.3662,204,1.58652,61,-0.8256,73,-0.9719
ENSG00000116685,KIAA2013,1,-5.9401,204,2.04313,116,0.38983,46,-1.6588
ENSG00000116688,MFN2,2,-5.9809,204,1.03013,102,-0.3558,115,-0.3077
ENSG00000048707,VPS13D,234,0.99989,204,1.04063,113,-0.1839,74,-1.3707
ENSG00000162496,DHRS3,76,-0.5545,204,1.46606,227,1.22031,47,-1.9383
ENSG00000116731,PRDM2,1,-6.1074,204,1.65079,32,-1.7627,81,-0.6745
ENSG00000142634,EFHD2,1,-6.0711,204,1.73115,195,1.10796,49,-1.7227
ENSG00000116786,PLEKHM2,1,-6.2059,204,1.44475,55,-1.0587,90,-0.5660
ENSG00000065526,SPEN,171,0.45679,204,1.00780,246,1.06816,65,-1.6537
ENSG00000055070,SZRD1,1,-5.7897,204,2.46134,92,0.17780,33,-2.0654
ENSG00000159363,ATP13A2,82,-0.8291,204,0.80881,92,-0.6572,126,-0.3171
ENSG00000117118,SDHB,1,-5.9759,204,1.95403,0,-7.0707,69,-0.8159
ENSG00000117115,PADI2,69,-0.5840,204,1.73074,70,-0.5497,58,-1.3569
ENSG00000117154,IGSF21,1,-6.1124,204,1.64017,18,-2.6003,83,-0.5910
ENSG00000053372,MRTO4,1,-5.8096,204,2.40129,35,-1.3287,45,-1.5172
ENSG00000053371,AKR7A2,1,-5.7912,204,2.45670,14,-2.6074,46,-1.4241
ENSG00000077549,CAPZB,24,-3.2211,204,-0.0756,435,1.19887,210,-0.0303
ENSG00000173436,MICOS10,55,-1.8134,204,0.22760,183,0.01298,192,0.17640
ENSG00000158747,NBL1,390,0.74631,204,-0.3662,445,0.97075,211,-0.4530
ENSG00000162545,CAMK2N1,523,-0.4984,204,-2.1612,529,-0.4804,1042,1.64551
ENSG00000158828,PINK1,300,-0.0256,204,-0.7525,241,-0.3709,368,0.67282
ENSG00000127483,HP1BP3,30,-2.6445,204,0.28588,225,0.38487,180,0.05576
ENSG00000075151,EIF4G3,1,-6.3780,204,1.11614,40,-1.7108,118,-0.1431
ENSG00000076864,RAP1GAP,5,-4.8680,204,0.75842,30,-2.3317,154,0.25589
ENSG00000090686,USP48,309,1.82169,204,1.50946,43,-1.3937,36,-2.3945
ENSG00000070831,CDC42,175,-0.2582,204,-0.0294,272,0.43973,203,-0.0624
ENSG00000169641,LUZP1,231,1.11889,204,1.25256,65,-0.9082,64,-1.4915
ENSG00000125944,HNRNPR,93,-0.5271,204,0.99182,132,0.02856,99,-0.7561
ENSG00000142676,RPL11,739,0.72289,204,-1.4971,1167,1.52467,450,-0.1612
ENSG00000057757,PITHD1,1,-6.4750,204,0.94519,11,-3.6520,139,0.15355
ENSG00000011009,LYPLA2,56,-0.7868,204,1.96737,24,-2.0538,56,-1.3034
ENSG00000189266,PNRC2,1,-6.0072,204,1.87834,107,0.17401,55,-1.3673
ENSG00000188529,SRSF10,1,-5.7517,204,2.58068,1,-5.7606,44,-1.4537
ENSG00000001461,NIPAL3,1,-5.8014,204,1.90587,49,-1.0225,64,-1.0491
ENSG00000133226,SRRM1,189,0.78937,204,1.27830,103,-0.1909,63,-1.5146
ENSG00000169504,CLIC4,90,-0.4353,204,1.21447,471,2.47974,23,-3.3124
ENSG00000117614,SYF2,1,-6.0818,204,1.70711,149,0.63570,58,-1.3931
ENSG00000117616,RSRP1,171,0.79338,204,1.56821,99,-0.1040,46,-1.9209
ENSG00000183726,TMEM50A,83,-0.7688,204,0.86921,265,1.09654,90,-1.0814
ENSG00000162430,SELENON,55,-1.0967,204,1.37234,180,0.76254,65,-1.3658
ENSG00000117640,MTFR1L,1,-6.1728,204,1.51239,50,-1.1538,86,-0.6183
ENSG00000117632,STMN1,199,-1.0896,204,-1.2264,320,-0.3588,550,1.28113
ENSG00000158008,EXTL1,1,-6.1360,204,1.58949,73,-0.5619,77,-0.8183
ENSG00000142669,SH3BGRL3,89,-1.1979,204,0.08640,327,0.84247,186,-0.1393
ENSG00000198830,HMGN2,122,-0.4879,204,0.41025,303,0.97925,133,-0.6334
ENSG00000117713,ARID1A,1,-6.1634,204,1.53194,61,-0.8632,83,-0.6917
ENSG00000090273,NUDC,1,-6.5899,204,0.75279,167,0.24287,133,-0.2287
ENSG00000253368,TRNP1,1,-5.8003,204,2.42919,17,-2.3825,47,-1.4136
ENSG00000142784,WDTC1,62,-0.8438,204,1.52087,107,-0.0022,66,-1.2321
ENSG00000186501,TMEM222,1,-6.2575,204,1.34236,50,-1.2707,98,-0.4277
ENSG00000158195,WASF2,1,-5.9385,204,2.03489,183,1.15245,35,-2.1682
ENSG00000126705,AHDC1,57,-1.0033,204,1.45466,122,0.17340,69,-1.1925
ENSG00000126709,IFI6,206,-0.2109,204,-0.2766,952,2.53939,136,-1.3740
ENSG00000117758,STX12,48,-1.3296,204,1.34635,39,-1.6094,92,-0.5998
ENSG00000126698,DNAJC8,1,-6.3551,204,1.15782,51,-1.3189,113,-0.2359
ENSG00000130770,ATP5IF1,194,-0.0544,204,0.02568,186,-0.1240,203,0.03719
ENSG00000198492,YTHDF2,1,-6.0642,204,1.74660,74,-0.4551,68,-1.0103
ENSG00000116350,SRSF4,1,-6.0445,204,1.79125,103,0.07893,61,-1.2320
ENSG00000162512,SDC3,34,-2.6860,204,0.00197,205,0.01162,231,0.44398
ENSG00000134644,PUM1,1,-6.7435,204,0.51014,126,-0.3696,169,0.19723
ENSG00000121766,ZCCHC17,1,-6.3834,204,1.10654,34,-1.9428,120,-0.1087
ENSG00000121769,FABP3,1,-6.1018,204,1.66318,34,-1.6737,79,-0.6975
ENSG00000162517,PEF1,1,-6.1328,204,1.59631,65,-0.7203,78,-0.7882
ENSG00000121753,ADGRB2,50,-2.4126,204,-0.3886,116,-1.1736,328,1.07425
ENSG00000184007,PTP4A2,353,0.83561,204,-0.0762,239,0.19318,188,-0.3577
ENSG00000121774,KHDRBS1,1,-6.6560,204,0.64657,275,0.99886,127,-0.4795
ENSG00000025800,KPNA6,27,-1.6789,204,2.53968,16,-2.4240,39,-1.7285
ENSG00000084623,EIF3I,22,-2.7252,204,0.90593,244,0.97883,100,-0.8013
ENSG00000175130,MARCKSL1,1,-6.7798,204,0.45490,58,-1.5839,188,0.48816
ENSG00000160058,BSDC1,41,-1.5384,204,1.33999,164,0.59320,73,-1.1647
ENSG00000162521,RBBP4,1,-6.2820,204,1.29502,220,1.06090,73,-1.1758
ENSG00000134684,YARS,71,-0.7021,204,1.38669,85,-0.4306,77,-0.9819
ENSG00000121905,HPCA,1,-6.8305,204,0.37892,0,-7.9135,208,0.76462
ENSG00000134686,PHC2,285,1.21923,204,0.85939,231,0.85208,63,-1.8223
ENSG00000116544,DLGAP3,5,-4.9511,204,0.68637,21,-2.8865,164,0.36464
ENSG00000116560,SFPQ,14,-3.5923,204,0.58209,283,0.99705,132,-0.4604
ENSG00000146463,ZMYM4,77,-0.3434,204,1.87011,19,-2.3999,58,-1.2838
ENSG00000142687,KIAA0319L,128,0.22295,204,1.39872,101,-0.1533,64,-1.3783
ENSG00000020129,NCDN,218,-0.9746,204,-1.2563,216,-0.9896,577,1.46358
ENSG00000126067,PSMB2,1,-6.5062,204,0.89176,190,0.54897,114,-0.4887
ENSG00000142686,C1orf216,72,-0.7149,204,1.34652,17,-2.8506,92,-0.6064
ENSG00000092847,AGO1,45,-1.1868,204,1.82319,56,-0.8379,59,-1.2542
ENSG00000054116,TRAPPC3,59,-0.8540,204,1.65108,75,-0.4858,64,-1.2192
ENSG00000116871,MAP7D1,180,-0.2661,204,-0.0937,290,0.49213,211,-0.0323
ENSG00000054118,THRAP3,1,-6.1163,204,1.63155,47,-1.1923,79,-0.7335
ENSG00000163875,MEAF6,1,-6.2127,204,1.43097,25,-2.2339,96,-0.4069
ENSG00000197982,C1orf122,283,0.34728,204,-0.2194,154,-0.6134,243,0.21550
ENSG00000116954,RRAGC,1,-5.8978,204,2.15301,48,-0.9266,52,-1.3294
ENSG00000174574,AKIRIN1,1,-6.3150,204,1.06791,171,0.49370,100,-0.6392
ENSG00000168653,NDUFS5,141,-1.3191,204,-0.9107,383,0.21858,424,0.89762
ENSG00000127603,MACF1,1415,2.69383,204,-0.8724,231,-0.5410,223,-1.0133
ENSG00000090621,PABPC4,94,-0.4905,204,1.00752,243,1.04421,79,-1.2668
ENSG00000116983,HPCAL4,4,-6.3814,204,-1.0445,64,-2.5978,549,2.01150
ENSG00000168389,MFSD2A,1,-6.2644,204,1.32862,419,2.31452,38,-2.4362
ENSG00000131236,CAP1,188,0.22131,204,0.45540,224,0.50880,129,-0.6611
ENSG00000131238,PPT1,224,0.53217,204,0.48933,164,0.03357,129,-0.6347
ENSG00000084073,ZMPSTE24,1,-6.0521,204,1.77408,156,0.74042,53,-1.5307
ENSG00000084070,SMAP2,153,0.14641,204,0.82068,85,-0.7612,114,-0.5747
ENSG00000117016,RIMS3,1,-6.2295,204,1.39753,26,-2.2028,98,-0.3759
ENSG00000066136,NFYC,1,-5.7885,204,2.46463,6,-3.8660,48,-1.3696
ENSG00000198815,FOXJ3,189,0.81963,204,1.32531,77,-0.6153,64,-1.4563
ENSG00000065978,YBX1,303,1.20342,204,0.69677,280,1.06460,70,-1.7586
ENSG00000117394,SLC2A1,61,-2.7463,204,-1.1192,3050,4.78020,72,-3.3556
ENSG00000142949,PTPRF,15,-3.5619,204,0.35720,59,-1.6153,199,0.53901
ENSG00000126091,ST3GAL3,1,-6.0497,204,1.77946,80,-0.3311,65,-1.0803
ENSG00000117408,IPO13,1,-6.2344,204,1.38763,102,-0.1531,86,-0.7233
ENSG00000117410,ATP6V0B,1,-7.3547,204,-0.3446,151,-0.7399,320,1.06332
ENSG00000117411,B4GALT2,90,-0.5761,204,0.96843,10,-3.7109,122,-0.2264
ENSG00000117419,ERI3,51,-1.7360,204,0.51488,146,-0.1322,157,-0.0412
ENSG00000187147,RNF220,157,0.30313,204,0.99642,66,-1.0279,99,-0.7556
ENSG00000142937,RPS8,607,0.25500,204,-1.6396,1443,1.76124,506,-0.0734
ENSG00000126088,UROD,46,-1.1255,204,1.86665,31,-1.6850,61,-1.1663
ENSG00000117450,PRDX1,154,-1.1019,204,-0.8056,545,0.89996,359,0.45297
ENSG00000085998,POMGNT1,1,-6.1830,204,1.49127,112,0.06205,77,-0.9029
ENSG00000132128,LRRC41,1,-6.0521,204,1.77389,2,-5.5852,78,-0.6429
ENSG00000173660,UQCRH,47,-2.5768,204,-0.4564,228,-0.1995,327,0.88305
ENSG00000123472,ATPAF1,1,-6.4993,204,0.90363,4,-5.0985,144,0.22449
ENSG00000159658,EFCAB14,20,-2.7259,204,1.04456,178,0.54061,98,-0.7170
ENSG00000162368,CMPK1,1,-6.4257,204,1.03090,191,0.64768,101,-0.6722
ENSG00000162374,ELAVL4,1,-6.8848,204,0.29893,26,-2.8370,216,0.75642
ENSG00000123091,RNF11,163,-1.1679,204,-0.9788,286,-0.3058,461,1.11884
ENSG00000085832,EPS15,1,-6.6225,204,0.69885,38,-2.0494,161,0.30401
ENSG00000078618,NRDC,1,-6.1869,204,1.48312,68,-0.7212,85,-0.6717
ENSG00000169213,RAB3B,1,-6.7556,204,0.49162,0,-7.8499,193,0.65171
ENSG00000134717,BTF3L4,1,-6.0610,204,1.75387,88,-0.1876,65,-1.0972
ENSG00000162378,ZYG11B,117,-0.6097,204,0.33602,52,-1.8164,187,0.25976
ENSG00000116171,SCP2,41,-1.7711,204,0.94609,152,0.22300,108,-0.5666
ENSG00000157193,LRP8,1,-5.9386,204,2.04714,99,0.12565,49,-1.5395
ENSG00000116209,TMEM59,1,-6.5900,204,0.75259,176,0.32875,131,-0.2618
ENSG00000116221,MRPL37,37,-1.3900,204,1.96453,88,-0.0976,48,-1.5992
ENSG00000157216,SSBP3,131,-0.5142,204,0.22710,2,-6.1536,210,0.49319
ENSG00000116133,DHCR24,1,-6.7287,204,0.48405,124,-0.4164,173,0.23411
ENSG00000162407,PLPP3,7,-4.8888,204,-0.0921,259,0.31233,245,0.47969
ENSG00000162409,PRKAA2,100,-0.0662,204,1.59161,44,-1.3317,66,-1.1940
ENSG00000177606,JUN,158,-0.3116,204,0.11473,117,-0.7721,205,0.21055
ENSG00000162599,NFIA,927,2.28923,204,-0.4370,216,-0.2685,177,-0.9808
ENSG00000162604,TM2D1,1,-5.9554,204,2.00464,57,-0.7441,57,-1.2117
ENSG00000116641,DOCK7,27,-1.9239,204,1.81316,124,0.38676,52,-1.5538
ENSG00000079739,PGM1,1,-5.8210,204,2.36764,54,-0.6951,43,-1.6203
ENSG00000162434,JAK1,90,-0.4050,204,1.28205,202,0.90793,63,-1.5212
ENSG00000162433,AK4,35,-2.0066,204,0.95769,86,-0.6617,119,-0.2926
ENSG00000116675,DNAJC6,326,0.17253,204,-0.6793,71,-2.1481,369,0.87052
ENSG00000213625,LEPROT,187,0.73196,204,1.21364,246,1.20716,44,-2.2198
ENSG00000184588,PDE4B,275,1.12223,204,0.81505,122,-0.2063,88,-1.1945
ENSG00000118473,SGIP1,169,0.35289,204,0.88264,15,-3.3054,116,-0.4481
ENSG00000142864,SERBP1,367,1.27235,204,0.35830,205,0.29214,116,-1.0203
ENSG00000116729,WLS,163,0.29904,204,0.89019,108,-0.3547,101,-0.8008
ENSG00000033122,LRRC7,1,-6.3166,204,1.22918,18,-2.8170,112,-0.1653
ENSG00000116754,SRSF11,177,0.06048,204,0.36628,240,0.55265,141,-0.5421
ENSG00000132485,ZRANB2,232,0.81831,204,0.80313,97,-0.5692,101,-0.8997
ENSG00000172260,NEGR1,301,1.01563,204,0.46528,17,-3.3205,143,-0.3739
ENSG00000178965,ERICH3,1,-5.9812,204,1.94088,0,-7.0655,70,-0.8027
ENSG00000117069,ST6GALNAC5,90,-0.1239,204,1.82837,0,-7.1233,61,-1.1937
ENSG00000154027,AK5,1,-7.0521,204,0.06047,124,-0.7282,240,0.70161
ENSG00000077254,USP33,171,0.57828,204,1.20882,56,-1.1518,79,-1.0762
ENSG00000180488,MIGA1,69,-0.6560,204,1.58228,42,-1.3779,72,-1.0041
ENSG00000162613,FUBP1,1,-6.0559,204,1.76545,106,0.10405,62,-1.2133
ENSG00000162616,DNAJB4,267,1.42977,204,1.33120,71,-0.7276,51,-1.8840
ENSG00000137941,TTLL7,290,0.91622,204,0.42115,208,0.35985,120,-0.8887
ENSG00000142875,PRKACB,508,0.96052,204,-0.6187,145,-1.0274,308,0.28627
ENSG00000174021,GNG5,1,-6.2031,204,1.45047,253,1.40723,57,-1.6050
ENSG00000117155,SSX2IP,329,1.25882,204,0.57499,57,-1.5098,118,-0.7608
ENSG00000162642,C1orf52,156,0.45484,204,1.25074,1,-6.7893,88,-0.8060
ENSG00000153904,DDAH1,448,0.54439,204,-0.8334,79,-2.1156,397,0.80004
ENSG00000097033,SH3GLB1,1,-5.9490,204,2.02068,110,0.28835,48,-1.5821
ENSG00000183291,SELENOF,1,-6.3090,204,1.20733,174,0.60625,88,-0.8326
ENSG00000153936,HS2ST1,189,0.89069,204,1.45386,15,-2.9745,65,-1.3220
ENSG00000143013,LMO4,2,-7.4024,204,-1.4126,228,-1.0490,686,2.02294
ENSG00000197147,LRRC8B,1,-6.3737,204,1.12400,8,-3.9405,123,-0.0166
ENSG00000162664,ZNF326,166,0.74826,204,1.59028,1,-6.2253,62,-1.3206
ENSG00000122482,ZNF644,387,1.99330,204,1.12412,113,-0.1385,41,-2.4293
ENSG00000189195,BTBD8,276,0.83753,204,0.42964,75,-1.2147,143,-0.4276
ENSG00000122406,RPL5,22,-3.6382,204,-0.4720,743,1.80050,249,-0.1425
ENSG00000117505,DR1,1,-5.8904,204,2.17301,1,-6.1507,59,-1.0401
ENSG00000117528,ABCD3,1,-5.9652,204,1.98020,60,-0.6839,58,-1.2000
ENSG00000117525,F3,279,1.18380,204,0.86294,268,1.11219,58,-1.9928
ENSG00000117519,CNN3,9,-4.3777,204,0.15286,336,0.94913,187,-0.0366
ENSG00000152078,TLCD4,63,-0.5308,204,2.15060,0,-6.9931,50,-1.4193
ENSG00000117569,PTBP2,1,-6.0456,204,1.78885,66,-0.6128,67,-1.0142
ENSG00000117600,PLPPR4,146,-0.4907,204,0.03934,109,-0.9329,222,0.35580
ENSG00000162688,AGL,2,-5.1178,204,2.47921,11,-2.9263,46,-1.4331
ENSG00000156875,MFSD14A,1,-5.9380,204,2.04847,98,0.11257,49,-1.5354
ENSG00000170989,S1PR1,1,-6.5002,204,0.90209,344,1.59295,87,-1.1238
ENSG00000134186,PRPF38B,197,1.09033,204,1.67504,30,-1.8468,47,-1.8290
ENSG00000116266,STXBP3,152,0.63721,204,1.64815,95,-0.1265,45,-1.9166
ENSG00000085433,WDR47,1,-6.3919,204,1.09110,117,-0.1080,107,-0.4374
ENSG00000197780,TAF13,1,-6.1455,204,1.56936,177,0.84898,61,-1.3555
ENSG00000215717,TMEM167B,1,-6.0460,204,1.78790,66,-0.6233,67,-1.0106
ENSG00000031698,SARS,1,-6.6864,204,0.59859,168,0.14346,151,-0.0469
ENSG00000143126,CELSR2,55,-1.4893,204,0.69671,74,-1.0574,146,-0.0216
ENSG00000134243,SORT1,398,0.35920,204,-0.8246,702,1.32523,298,-0.1983
ENSG00000181754,AMIGO1,1,-5.9928,204,1.91301,28,-1.8394,67,-0.9338
ENSG00000116337,AMPD2,263,0.93590,204,0.66398,54,-1.5416,118,-0.6491
ENSG00000134201,GSTM5,1,-5.7755,204,2.50528,1,-5.8552,47,-1.3768
ENSG00000134202,GSTM3,30,-2.8330,204,0.05999,184,-0.1113,225,0.44555
ENSG00000168710,AHCYL1,306,0.36968,204,-0.3362,228,-0.0974,254,0.15004
ENSG00000143093,STRIP1,1,-5.9457,204,2.02896,79,-0.2238,53,-1.3858
ENSG00000197106,SLC6A17,47,-2.1413,204,0.07478,226,0.22346,212,0.26299
ENSG00000116396,KCNC4,1,-6.1289,204,1.60472,41,-1.4339,82,-0.6693
ENSG00000134248,LAMTOR5,80,-0.6915,204,1.08568,144,0.22159,90,-0.8836
ENSG00000177301,KCNA2,1,-6.3342,204,1.19647,0,-7.3986,118,-0.0550
ENSG00000116459,ATP5PB,39,-1.9256,204,0.82762,147,0.08958,122,-0.3866
ENSG00000116473,RAP1A,66,-0.7574,204,1.49444,147,0.50090,60,-1.4415
ENSG00000197852,INKA2,103,-0.0866,204,1.47083,7,-4.0247,79,-0.8590
ENSG00000171385,KCND3,3,-5.9021,204,0.39727,157,-0.1018,179,0.21738
ENSG00000116489,CAPZA1,1,-6.0147,204,1.86047,119,0.34879,54,-1.4247
ENSG00000155366,RHOC,40,-2.1912,204,0.35524,659,2.42299,96,-1.4491
ENSG00000155380,SLC16A1,1,-6.2679,204,1.32239,506,2.73807,24,-3.2132
ENSG00000163349,HIPK1,96,-0.3847,204,1.12159,149,0.30119,84,-1.0318
ENSG00000197323,TRIM33,112,0.06447,204,1.50538,66,-0.7433,65,-1.2631
ENSG00000116752,BCAS2,1,-5.9597,204,1.45121,62,-0.8768,88,-0.6081
ENSG00000009307,CSDE1,451,0.74831,204,-0.6289,316,0.16759,292,0.08509
ENSG00000163399,ATP1A1,16,-3.7666,204,-0.0617,311,0.63506,229,0.28570
ENSG00000198162,MAN1A2,147,-0.4606,204,0.05720,138,-0.5574,213,0.24994
ENSG00000092621,PHGDH,72,-0.9325,204,0.94987,109,-0.3006,110,-0.5231
ENSG00000134250,NOTCH2,1,-6.1233,204,1.61661,141,0.49643,64,-1.2195
ENSG00000265808,SEC22B,96,-0.2198,204,1.42381,144,0.42822,61,-1.4798
ENSG00000265491,RNF115,1,-6.1219,204,1.61962,131,0.37899,66,-1.1682
ENSG00000265241,RBM8A,56,-1.0911,204,1.32245,59,-1.0136,89,-0.7049
ENSG00000265972,TXNIP,475,1.36041,204,-0.0722,926,2.72215,52,-2.9397
ENSG00000178104,PDE4DIP,759,2.00981,204,-0.3167,28,-3.2131,207,-0.4316
ENSG00000159164,SV2A,230,-0.3571,204,-0.6552,162,-0.8906,363,0.85162
ENSG00000023902,PLEKHO1,14,-2.8847,204,1.68138,108,0.10483,64,-1.1973
ENSG00000143401,ANP32E,98,-0.2826,204,1.25918,69,-0.8079,85,-0.8661
ENSG00000117362,APH1A,1,-6.0131,204,1.86441,169,0.92377,46,-1.7589
ENSG00000266472,MRPS21,1,-6.7181,204,0.54931,195,0.34875,153,-0.0794
ENSG00000163125,RPRD2,1,-5.9519,204,2.01256,6,-3.8648,66,-0.9115
ENSG00000143384,MCL1,398,0.86145,204,-0.2776,1110,2.90620,78,-2.4357
ENSG00000143420,ENSA,265,-0.2583,204,-0.7894,289,-0.1182,378,0.69521
ENSG00000213190,MLLT11,1,-7.3743,204,-0.3699,123,-1.0743,330,1.16565
ENSG00000159352,PSMD4,253,1.07660,204,0.95666,65,-1.0768,87,-1.0972
ENSG00000143393,PI4KB,3,-5.4438,204,0.94247,165,0.34944,113,-0.4603
ENSG00000143416,SELENBP1,1,-5.9643,204,1.98121,58,-0.7134,58,-1.1939
ENSG00000159377,PSMB4,11,-4.0793,204,0.34798,186,0.12728,180,0.15869
ENSG00000143442,POGZ,20,-2.1436,204,2.41149,17,-2.3290,44,-1.5391
ENSG00000143376,SNX27,1,-6.1063,204,1.61965,0,-7.2165,88,-0.4799
ENSG00000159409,CELF3,1,-6.2809,204,1.29709,1,-6.8673,110,-0.1574
ENSG00000197956,S100A6,251,-0.2127,204,-0.6426,1602,3.36050,116,-2.0873
ENSG00000188643,S100A16,30,-2.0644,204,1.25210,221,1.03859,72,-1.2558
ENSG00000189171,S100A13,136,-1.0636,204,-0.5404,282,0.06143,326,0.66100
ENSG00000160678,S100A1,1,-6.7262,204,0.53670,51,-1.6982,178,0.42386
ENSG00000160679,CHTOP,1,-6.1242,204,1.61454,95,-0.1401,72,-0.9640
ENSG00000143621,ILF2,1,-6.1577,204,1.54367,49,-1.1947,84,-0.6433
ENSG00000143624,INTS3,1,-5.8578,204,2.26241,93,0.12269,40,-1.7921
ENSG00000143614,GATAD2B,69,-0.7103,204,1.45765,122,0.17761,67,-1.2625
ENSG00000198837,DENND4B,1,-5.5791,204,2.35029,1,-5.7839,52,-1.2233
ENSG00000143543,JTB,160,-0.1304,204,0.32484,196,0.19384,157,-0.2972
ENSG00000177954,RPS27,1910,0.76433,204,-2.9410,3303,1.74522,1221,0.06834
ENSG00000143549,TPM3,241,-0.0005,204,-0.3264,379,0.73458,237,-0.0534
ENSG00000143612,C1orf43,190,0.39453,204,0.66678,183,0.32870,109,-0.8535
ENSG00000143569,UBAP2L,31,-1.8685,204,1.52836,65,-0.7592,78,-0.8604
ENSG00000143575,HAX1,1,-6.1348,204,1.59193,55,-0.9766,80,-0.7310
ENSG00000160714,UBE2Q1,1,-6.3793,204,1.11393,37,-1.8317,119,-0.1275
