"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl","rank"
31,"enrichment","Oligo.1","KBTBD3",4.60157268379159,8.91682233480599e-06,0.000662891914791365,6284,0.406469941739328,"ENSG00000182359",31
32,"enrichment","Oligo.1","CDC42BPA",4.59579435799396,9.13585570264023e-06,0.000672298860747716,925,0.230709995868869,"ENSG00000143776",32
33,"enrichment","Oligo.1","DPYSL2",4.59089299410661,9.32570890244028e-06,0.000674273492668894,4657,0.218374792365502,"ENSG00000092964",33
34,"enrichment","Oligo.1","PSAT1",4.58188793924782,9.68448651533357e-06,0.000689073663051284,5115,0.250477333473522,"ENSG00000135069",34
35,"enrichment","Oligo.1","SUN2",4.56235171557708,1.05092028368866e-05,0.000718261635796378,10282,0.334540813906725,"ENSG00000100242",35
36,"enrichment","Oligo.1","ENSG00000260664",4.53726536443367,1.16679826609592e-05,0.000758832652592506,8323,0.310986464141007,"ENSG00000260664",36
37,"enrichment","Oligo.1","PTN",4.52852642245804,1.20998571454218e-05,0.000764710971590655,4505,0.267042940436909,"ENSG00000105894",37
38,"enrichment","Oligo.1","ANO4",4.50375766876425,1.34092894780277e-05,0.000827985092827183,6812,0.350217016845002,"ENSG00000151572",38
39,"enrichment","Oligo.1","PNPT1",4.50045361702381,1.35939619594599e-05,0.000834591584528214,1199,0.256267513356794,"ENSG00000138035",39
40,"enrichment","Oligo.1","SCARB2",4.49795868051664,1.37350320615445e-05,0.000838461275393378,2661,0.278980985083337,"ENSG00000138760",40
41,"enrichment","Oligo.1","IL1RAPL1",4.48843309081596,1.42867174704013e-05,0.000843387321439512,10436,0.317877723934407,"ENSG00000169306",41
42,"enrichment","Oligo.1","EDIL3",4.48676587051955,1.43854462250035e-05,0.000844575050499661,3152,0.328623548093177,"ENSG00000164176",42
43,"enrichment","Oligo.1","PALM2AKAP2",4.47411008257436,1.51566169203413e-05,0.000880230768606201,5219,0.343363069987721,"ENSG00000157654",43
44,"enrichment","Oligo.1","SAR1B",4.45425352176301,1.64473800740017e-05,0.000939950274016353,3293,0.305464034155153,"ENSG00000152700",44
45,"enrichment","Oligo.1","PRANCR",4.44833704820871,1.68520142716108e-05,0.000952937059653611,6732,0.339951791944341,"ENSG00000257815",45
46,"enrichment","Oligo.1","PPM1B",4.44381714873181,1.71675741644405e-05,0.000965698517396592,1158,0.259611769523462,"ENSG00000138032",46
47,"enrichment","Oligo.1","LRP6",4.42603921171838,1.84648272336578e-05,0.00101736463486369,6490,0.306531792944187,"ENSG00000070018",47
48,"enrichment","Oligo.1","MAP4K5",4.41765511476784,1.91088618839851e-05,0.00103639669182776,7347,0.27043146510374,"ENSG00000012983",48
49,"enrichment","Oligo.1","BTD",4.41174115683864,1.95760900972756e-05,0.00105162756002564,1873,0.292692714011199,"ENSG00000169814",49
50,"enrichment","Oligo.1","CACNA2D1",4.39461069183723,2.0992312740269e-05,0.00109659212209874,4294,0.198548351476268,"ENSG00000153956",50
51,"enrichment","Oligo.1","DIPK2A",4.39422273167531,2.10255004795551e-05,0.00109659212209874,2304,0.326291360710608,"ENSG00000181744",51
52,"enrichment","Oligo.1","CLASP2",4.39232338632598,2.11887079126595e-05,0.00109748419745389,1915,0.231052568131481,"ENSG00000163539",52
53,"enrichment","Oligo.1","FADS1",4.39164954881376,2.12469018122124e-05,0.00109748419745389,6061,0.31836134425198,"ENSG00000149485",53
54,"enrichment","Oligo.1","LINC00844",4.38663270868975,2.168502293877e-05,0.00109898059648182,5559,0.429841581188698,"ENSG00000237949",54
55,"enrichment","Oligo.1","ZNF397",4.38324663936497,2.19856245633687e-05,0.00110898380426682,9039,0.250753624961249,"ENSG00000186812",55
56,"enrichment","Oligo.1","PDE4B",4.37572073083027,2.2668158339681e-05,0.00112873704399909,381,0.303792679701129,"ENSG00000184588",56
57,"enrichment","Oligo.1","MIR181A1HG",4.37265517464999,2.29519760171168e-05,0.00113478798690035,801,0.365719570563776,"ENSG00000229989",57
58,"enrichment","Oligo.1","FCHSD2",4.37084292440991,2.3121362349411e-05,0.00113478798690035,6190,0.34878877261079,"ENSG00000137478",58
59,"enrichment","Oligo.1","KCTD4",4.37052005551173,2.3151665900442e-05,0.00113478798690035,7095,0.713520619152982,"ENSG00000180332",59
60,"enrichment","Oligo.1","NCAM1",4.35301382883359,2.48531340334854e-05,0.00120695609135199,6314,0.193817876090968,"ENSG00000149294",60
61,"enrichment","Oligo.1","CNP",4.34541288299674,2.56287281798987e-05,0.00122994971112609,8657,0.476100222167743,"ENSG00000173786",61
62,"enrichment","Oligo.1","ARHGAP5",4.33603740910517,2.66174546322855e-05,0.00126538908216494,7287,0.233217848110813,"ENSG00000100852",62
63,"enrichment","Oligo.1","YWHAQ",4.33304646043636,2.69405126703255e-05,0.00127370166707198,1028,0.220568158604579,"ENSG00000134308",63
64,"enrichment","Oligo.1","KAT2B",4.33114397309286,2.71479599552758e-05,0.00127370166707198,1885,0.19184106640382,"ENSG00000114166",64
65,"enrichment","Oligo.1","RAP1GDS1",4.32819289639513,2.74727840541354e-05,0.00128175908465489,2719,0.224088007045829,"ENSG00000138698",65
66,"enrichment","Oligo.1","PCDH17",4.32673802481564,2.76342917789632e-05,0.00128175908465489,7137,0.286787194508977,"ENSG00000118946",66
67,"enrichment","Oligo.1","PLP1",4.32186726448277,2.81816658831778e-05,0.00129950136587494,10588,0.557356885565452,"ENSG00000123560",67
68,"enrichment","Oligo.1","NUP133",4.30661026912004,2.99644412419326e-05,0.00136414388433612,937,0.271851453440609,"ENSG00000069248",68
69,"enrichment","Oligo.1","TCF12",4.28838730771468,3.22358334180054e-05,0.00144309080934604,7771,0.267884936493888,"ENSG00000140262",69
70,"enrichment","Oligo.1","KIF2A",4.2866591448401,3.24596185688245e-05,0.00144707942698527,3065,0.19554734494688,"ENSG00000068796",70
71,"enrichment","Oligo.1","WDR7",4.28397862331092,3.28096795929013e-05,0.00145064690348202,9089,0.181143918143102,"ENSG00000091157",71
72,"enrichment","Oligo.1","MKLN1",4.28267076402063,3.29817907749971e-05,0.00145228016428922,4487,0.151527254744321,"ENSG00000128585",72
73,"enrichment","Oligo.1","HDAC2-AS2",4.27351758952403,3.42108022294115e-05,0.00149213887193537,3864,0.343948866142621,"ENSG00000228624",73
74,"enrichment","Oligo.1","ALCAM",4.2574955149324,3.64686071216071e-05,0.00156103073671134,2146,0.261495645253333,"ENSG00000170017",74
75,"enrichment","Oligo.1","NFIA",4.25618013345841,3.66601860592006e-05,0.00156300412309544,360,0.186814969031858,"ENSG00000162599",75
76,"enrichment","Oligo.1","HECW2",4.24890480222065,3.77373572819273e-05,0.00159626049857097,1616,0.232958057288906,"ENSG00000138411",76
77,"enrichment","Oligo.1","SLITRK1",4.21953597783511,4.24022395556711e-05,0.0017388155030005,7166,0.339051085322982,"ENSG00000178235",77
78,"enrichment","Oligo.1","ZNF302",4.20878216921998,4.42447548425481e-05,0.00178039567800875,9453,0.303837457744763,"ENSG00000089335",78
79,"enrichment","Oligo.1","PCDH10-DT",4.20402129373449,4.50847393637198e-05,0.00179846282671749,2805,0.326297247911714,"ENSG00000250241",79
80,"enrichment","Oligo.1","PDE1C",4.20163172193485,4.55120801816466e-05,0.00179846282671749,4144,0.311012760660177,"ENSG00000154678",80
81,"enrichment","Oligo.1","ADD3",4.1969081111848,4.6368273759925e-05,0.00182483785083016,5766,0.189917416572338,"ENSG00000148700",81
82,"enrichment","Oligo.1","HS3ST5",4.19435480959261,4.68374823717676e-05,0.00183657631606668,3865,0.336821446092854,"ENSG00000249853",82
83,"enrichment","Oligo.1","SCD5",4.18470673637476,4.86518542421592e-05,0.00188705964612909,2681,0.21578925000989,"ENSG00000145284",83
84,"enrichment","Oligo.1","PTMA",4.18337593277852,4.89073397094124e-05,0.00188827402665591,1753,0.287443739834007,"ENSG00000187514",84
85,"enrichment","Oligo.1","MID1IP1",4.18265986706412,4.90453398842658e-05,0.00188827402665591,10445,0.482699812803801,"ENSG00000165175",85
86,"enrichment","Oligo.1","CPB2",4.18180582880159,4.92104176715985e-05,0.00188827402665591,7101,0.947596337487124,"ENSG00000080618",86
87,"enrichment","Oligo.1","ASXL3",4.17368919345743,5.08060707008962e-05,0.00194256378509049,9035,0.279460285499463,"ENSG00000141431",87
88,"enrichment","Oligo.1","AMD1",4.16949908892203,5.16490725315103e-05,0.00196083970063091,3852,0.276037171514684,"ENSG00000123505",88
89,"enrichment","Oligo.1","PMP22",4.16395640174007,5.27847874865784e-05,0.00198989388335368,8502,0.289631590118201,"ENSG00000109099",89
90,"enrichment","Oligo.1","ITGB8",4.1552010130587,5.46276361618281e-05,0.0020418940742192,4108,0.256728188794211,"ENSG00000105855",90
91,"enrichment","Oligo.1","IVNS1ABP",4.15186776020632,5.53452777516208e-05,0.00205044711780487,784,0.279372237749554,"ENSG00000116679",91
92,"enrichment","Oligo.1","RHOBTB3",4.14994701859066,5.57628965674472e-05,0.00205873021389543,3183,0.238742781387636,"ENSG00000164292",92
93,"enrichment","Oligo.1","SCD",4.14908140677019,5.59520869748199e-05,0.00205873021389543,5725,0.424497252291926,"ENSG00000099194",93
94,"enrichment","Oligo.1","APP",4.14442395548573,5.69806199157747e-05,0.00208353344122457,10045,0.173842890642804,"ENSG00000142192",94
95,"enrichment","Oligo.1","RICTOR",4.14200110976992,5.75227992290228e-05,0.00208353344122457,3015,0.227515624151376,"ENSG00000164327",95
96,"enrichment","Oligo.1","DOCK4",4.14167649531206,5.75958145982593e-05,0.00208353344122457,4429,0.198689337424335,"ENSG00000128512",96
97,"enrichment","Oligo.1","LRRTM3",4.13580730872923,5.89313613251818e-05,0.00211052848692585,5578,0.308340111816963,"ENSG00000198739",97
98,"enrichment","Oligo.1","GABPA",4.12768193933336,6.08292815538139e-05,0.00214983487175716,10044,0.321301840997158,"ENSG00000154727",98
99,"enrichment","Oligo.1","HNRNPR",4.11020699328596,6.51110540381331e-05,0.00227713201737532,129,0.223331043603632,"ENSG00000125944",99
100,"enrichment","Oligo.1","MFF",4.10758038170544,6.57790337325911e-05,0.00228257376781435,1739,0.247450605593316,"ENSG00000168958",100
1,"enrichment","Oligo.2","MTX2",11.3754953735095,5.79099913915647e-22,6.22184947510971e-18,1556,0.633475111542126,"ENSG00000128654",1
2,"enrichment","Oligo.2","LINC00609",10.4187777134143,1.99472526612638e-19,7.14377608642062e-16,7305,1.01021317984522,"ENSG00000257585",2
3,"enrichment","Oligo.2","ITGAV",9.98850460389916,2.70216391924058e-18,5.80640982966416e-15,1588,0.863190227094013,"ENSG00000138448",3
4,"enrichment","Oligo.2","ZDHHC14",9.77602462043614,9.71812791432673e-18,1.74019277185877e-14,3990,0.594277885045692,"ENSG00000175048",4
5,"enrichment","Oligo.2","RASGRF2",9.63977823363961,2.20181268822223e-17,3.37946793175137e-14,3143,0.821246313194417,"ENSG00000113319",5
6,"enrichment","Oligo.2","CEP170",9.50199752210209,5.02231500784491e-17,5.99552804936508e-14,980,0.388788590503683,"ENSG00000143702",6
7,"enrichment","Oligo.2","CPXM2",9.32507288444944,1.44231311332614e-16,1.54962120895761e-13,5817,2.16520265320908,"ENSG00000121898",7
8,"enrichment","Oligo.2","KIF5C",9.28903135761904,1.78706746421208e-16,1.74547753049951e-13,1475,0.443424378845343,"ENSG00000168280",8
9,"enrichment","Oligo.2","S100B",9.0142627508215,9.09405698558217e-16,7.51588832716114e-13,10146,0.735091300563964,"ENSG00000160307",9
10,"enrichment","Oligo.2","ACTN2",8.99514140761268,1.01794368849214e-15,7.81199070654256e-13,971,1.34711832506018,"ENSG00000077522",10
11,"enrichment","Oligo.2","TANC2",8.96421480435804,1.22140806913584e-15,8.2017551842472e-13,8796,0.50095701806597,"ENSG00000170921",11
12,"enrichment","Oligo.2","ENSG00000258342",8.94717463645328,1.35030621905025e-15,8.53393530439756e-13,7304,0.930560570596401,"ENSG00000258342",12
13,"enrichment","Oligo.2","FAR1",8.84592783857173,2.44815911727873e-15,1.39811274307934e-12,5939,0.518358145144015,"ENSG00000197601",13
14,"enrichment","Oligo.2","TNFRSF21",8.84424414550426,2.47246296709862e-15,1.39811274307934e-12,3709,1.34111125142892,"ENSG00000146072",14
15,"enrichment","Oligo.2","RAB30",8.79914852170251,3.2206872761492e-15,1.7228373288254e-12,6231,0.434905553872811,"ENSG00000137502",15
16,"enrichment","Oligo.2","RASGRF1",8.79154251112274,3.3674221803177e-15,1.7228373288254e-12,7889,1.25208626111485,"ENSG00000058335",16
17,"enrichment","Oligo.2","TTLL5",8.6721050838066,6.7683842495785e-15,3.30543274443052e-12,7490,0.504682781876188,"ENSG00000119685",17
18,"enrichment","Oligo.2","LINC01102",8.57243454530484,1.2092865462183e-14,5.41357277190393e-12,1378,0.672366604117541,"ENSG00000235597",18
19,"enrichment","Oligo.2","MVB12B",8.56102760988358,1.29216212615722e-14,5.55319595337325e-12,5291,0.537025143275475,"ENSG00000196814",19
20,"enrichment","Oligo.2","KCTD8",8.50888327796781,1.74887908162876e-14,7.22690648193054e-12,2599,0.651185460662388,"ENSG00000183783",20
21,"enrichment","Oligo.2","SNX29",8.4638465694897,2.27027927974391e-14,8.54576292602429e-12,8074,0.429292697225626,"ENSG00000048471",21
22,"enrichment","Oligo.2","CLCN3",8.39033970257606,3.47227029858112e-14,1.16581475274861e-11,2890,0.390438696481828,"ENSG00000109572",22
23,"enrichment","Oligo.2","DHCR24",8.31396029136236,5.39253055528665e-14,1.75567722078787e-11,347,0.935127289074699,"ENSG00000116133",23
24,"enrichment","Oligo.2","FAM169A",8.18447916692838,1.13375914646888e-13,3.12336109478505e-11,3113,0.500949152532554,"ENSG00000198780",24
25,"enrichment","Oligo.2","LGR4",8.14849515880111,1.39282275417731e-13,3.4801134118328e-11,5971,0.606816065672581,"ENSG00000205213",25
26,"enrichment","Oligo.2","AGPS",8.08845448005856,1.96204534302004e-13,4.61474299688416e-11,1561,0.426518218911971,"ENSG00000018510",26
27,"enrichment","Oligo.2","SLC25A13",8.08723020106224,1.97578348712464e-13,4.61474299688416e-11,4337,0.590356043395546,"ENSG00000004864",27
28,"enrichment","Oligo.2","EPB41L2",8.04768557565657,2.47474244518342e-13,5.53929850646888e-11,3914,0.462615516205525,"ENSG00000079819",28
29,"enrichment","Oligo.2","INTS13",8.02810955906177,2.76614698110337e-13,5.80055143204342e-11,6533,0.712189994276032,"ENSG00000064102",29
30,"enrichment","Oligo.2","MGAT5",8.0274572187112,2.77642240768613e-13,5.80055143204342e-11,1454,0.490027730698872,"ENSG00000152127",30
31,"enrichment","Oligo.2","PTCSC3",8.01497620655963,2.98047435883997e-13,6.04192764365596e-11,7306,1.79469752302365,"ENSG00000259104",31
32,"enrichment","Oligo.2","GPHN",7.98545094260856,3.52432198097544e-13,7.01209543770372e-11,7429,0.288819448292135,"ENSG00000171723",32
33,"enrichment","Oligo.2","FNTB",7.95957447307366,4.08120310887544e-13,7.8300796788853e-11,7425,0.564625128150428,"ENSG00000257365",33
34,"enrichment","Oligo.2","ENSG00000271860",7.95593605825241,4.16620342993052e-13,7.85292800897781e-11,3812,0.531260705612735,"ENSG00000271860",34
35,"enrichment","Oligo.2","ENSG00000258844",7.93219796387371,4.76551715290446e-13,8.82770970531129e-11,7307,1.05162158530849,"ENSG00000258844",35
36,"enrichment","Oligo.2","MYSM1",7.91924597573088,5.12778732593956e-13,9.3293138552553e-11,354,0.481188100750257,"ENSG00000162601",36
37,"enrichment","Oligo.2","ENPP6",7.91511554456035,5.24896129468114e-13,9.3293138552553e-11,2919,1.26748177939472,"ENSG00000164303",37
38,"enrichment","Oligo.2","PMP2",7.89425631991857,5.90565540241859e-13,1.02339292973525e-10,4794,0.597689392344617,"ENSG00000147588",38
39,"enrichment","Oligo.2","LMCD1-AS1",7.84433187561345,7.8268722418001e-13,1.31393617759219e-10,1820,0.463994801789579,"ENSG00000227110",39
40,"enrichment","Oligo.2","PAPSS1",7.83728485188359,8.14385835216218e-13,1.33812405285473e-10,2747,0.469953437917224,"ENSG00000138801",40
41,"enrichment","Oligo.2","CYRIB",7.78362669133374,1.10133321693521e-12,1.69038915467884e-10,4921,0.348630979553534,"ENSG00000153310",41
42,"enrichment","Oligo.2","KIDINS220",7.7783736750785,1.13431366639686e-12,1.71648817348842e-10,1020,0.276483071876728,"ENSG00000134313",42
43,"enrichment","Oligo.2","MPC1",7.75487939732421,1.29420943842765e-12,1.90479263102284e-10,4018,0.48458533523404,"ENSG00000060762",43
44,"enrichment","Oligo.2","CORO2B",7.73839119802468,1.41956961140115e-12,2.0335807873192e-10,7832,0.465455713836114,"ENSG00000103647",44
45,"enrichment","Oligo.2","SPIN1",7.73419765275704,1.45332735597009e-12,2.05454593586087e-10,5138,0.27717797713136,"ENSG00000106723",45
46,"enrichment","Oligo.2","ENSG00000287277",7.72655295086654,1.51692604082533e-12,2.11660433540615e-10,5430,0.927267760619703,"ENSG00000287277",46
47,"enrichment","Oligo.2","GAS2",7.71889347578655,1.58341223322239e-12,2.15344063718244e-10,5966,0.633322659556421,"ENSG00000148935",47
48,"enrichment","Oligo.2","ZDHHC20",7.70734574812492,1.68914456197847e-12,2.26852114673709e-10,7008,0.565982665297817,"ENSG00000180776",48
49,"enrichment","Oligo.2","PPP1R12B",7.65320624229916,2.28589877497216e-12,2.95899957087963e-10,822,0.418035365022016,"ENSG00000077157",49
50,"enrichment","Oligo.2","SNX24",7.61110424784705,2.89051307968053e-12,3.53403514488456e-10,3245,0.521960210557694,"ENSG00000064652",50
51,"enrichment","Oligo.2","LPCAT2",7.60600575198874,2.97373004213662e-12,3.58986017670964e-10,8223,0.617797369410954,"ENSG00000087253",51
52,"enrichment","Oligo.2","MAPRE2",7.55462254832502,3.95677328414701e-12,4.6208230613995e-10,9038,0.368656975775763,"ENSG00000166974",52
53,"enrichment","Oligo.2","KANK4",7.54167005698613,4.25161464069827e-12,4.91175781716798e-10,363,1.85487764538602,"ENSG00000132854",53
54,"enrichment","Oligo.2","MEIS1",7.53859364564779,4.3247810348169e-12,4.94313270617796e-10,1239,0.543233515047013,"ENSG00000143995",54
55,"enrichment","Oligo.2","SAMD12",7.5008201515881,5.33147592232919e-12,5.96681013640675e-10,4891,0.413172460759176,"ENSG00000177570",55
56,"enrichment","Oligo.2","MARCKSL1",7.48926836814307,5.68333196896664e-12,6.29502254377089e-10,204,0.803101176600763,"ENSG00000175130",56
57,"enrichment","Oligo.2","SEPTIN10",7.45817984473186,6.74854712414969e-12,7.39861125529227e-10,1394,0.486246577661601,"ENSG00000186522",57
58,"enrichment","Oligo.2","SLC4A8",7.44773639834324,7.14896869664636e-12,7.71187581568649e-10,6629,0.5716647165316,"ENSG00000050438",58
59,"enrichment","Oligo.2","RAPGEF5",7.42393379392151,8.15160203715335e-12,8.58635414580153e-10,4111,0.429223542712739,"ENSG00000136237",59
60,"enrichment","Oligo.2","KLHL2",7.4209521968923,8.28662070146705e-12,8.64383037054e-10,2881,0.415141156262559,"ENSG00000109466",60
61,"enrichment","Oligo.2","ATP8A1",7.41891441114271,8.38017055118439e-12,8.65736080787741e-10,2598,0.46582262677919,"ENSG00000124406",61
62,"enrichment","Oligo.2","REPS2",7.41708588048952,8.46500318000140e-12,8.66171373008906e-10,10412,0.456270299329979,"ENSG00000169891",62
63,"enrichment","Oligo.2","CHN2",7.39862796822836,9.37037353714895e-12,9.40890591431105e-10,4135,0.583141218633112,"ENSG00000106069",63
64,"enrichment","Oligo.2","CNTNAP4",7.39025934768091,9.81181498786391e-12,9.76093891014906e-10,8344,0.544335393007689,"ENSG00000152910",64
65,"enrichment","Oligo.2","LINC01505",7.37206892280003,1.08435704809498e-11,1.06428832333506e-09,5210,0.778331544200589,"ENSG00000234323",65
66,"enrichment","Oligo.2","ACSBG1",7.37118298392982,1.08964738986278e-11,1.06428832333506e-09,7883,1.46777292747663,"ENSG00000103740",66
67,"enrichment","Oligo.2","ENSG00000289605",7.36231627636468,1.14402144574943e-11,1.10733030748936e-09,6780,1.82000114028613,"ENSG00000289605",67
68,"enrichment","Oligo.2","ELOVL6",7.35371803142993,1.1993101863955e-11,1.14029987987905e-09,2762,0.517026203982641,"ENSG00000170522",68
69,"enrichment","Oligo.2","TMEM59",7.31571397932465,1.47708242920165e-11,1.37998031472543e-09,340,0.424177393736064,"ENSG00000116209",69
70,"enrichment","Oligo.2","MAGI1",7.25380033763639,2.071845696755e-11,1.87058068621309e-09,2077,0.274744274691824,"ENSG00000151276",70
71,"enrichment","Oligo.2","BACE2",7.24741042468085,2.14532229302458e-11,1.920778559688e-09,10108,1.20673978692314,"ENSG00000182240",71
72,"enrichment","Oligo.2","UBL3",7.23901897134743,2.24574034467881e-11,1.98490394202359e-09,7036,0.359564413831672,"ENSG00000122042",72
73,"enrichment","Oligo.2","JAKMIP3",7.23660475091829,2.2754818747435e-11,1.98490394202359e-09,5845,0.622200980908638,"ENSG00000188385",73
74,"enrichment","Oligo.2","MBOAT1",7.23395881985003,2.30852534110582e-11,1.98490394202359e-09,3556,1.7588981557081,"ENSG00000172197",74
75,"enrichment","Oligo.2","DMXL1",7.22157259691742,2.46962800348048e-11,2.0892663991649e-09,3238,0.293462884014884,"ENSG00000172869",75
76,"enrichment","Oligo.2","CRYBG3",7.18070618515106,3.08413055260541e-11,2.52945791276279e-09,2122,0.591244397715017,"ENSG00000080200",76
77,"enrichment","Oligo.2","TRIP12",7.17637178195272,3.1575738084784e-11,2.57007371199181e-09,1743,0.307955598967382,"ENSG00000153827",77
78,"enrichment","Oligo.2","CRYL1",7.15312271317569,3.58202440937059e-11,2.82979928340276e-09,6998,0.34928283050216,"ENSG00000165475",78
79,"enrichment","Oligo.2","GALNT15",7.14189025574166,3.8068301684188e-11,2.94584704879698e-09,1876,0.710869051677448,"ENSG00000131386",79
80,"enrichment","Oligo.2","IBTK",7.14184921532241,3.80767659213899e-11,2.94584704879698e-09,3773,0.357080582238083,"ENSG00000005700",80
81,"enrichment","Oligo.2","FGD4",7.14167964005284,3.81117591011522e-11,2.94584704879698e-09,6553,0.564212193549331,"ENSG00000139132",81
82,"enrichment","Oligo.2","USP31",7.13415785832522,3.96963259135709e-11,3.02480372776884e-09,8123,0.557885638194129,"ENSG00000103404",82
83,"enrichment","Oligo.2","CXADR",7.13265021467454,4.00216775778833e-11,3.0281190415266e-09,10033,0.419608657081732,"ENSG00000154639",83
84,"enrichment","Oligo.2","LINC01877",7.11579248073804,4.38440078012462e-11,3.2712501376152e-09,1631,1.06122351145774,"ENSG00000238217",84
85,"enrichment","Oligo.2","VPS41",7.10116083140224,4.74525234895536e-11,3.51606836118458e-09,4169,0.299046613767378,"ENSG00000006715",85
86,"enrichment","Oligo.2","DPYD",7.05621562376952,6.04740434564352e-11,4.39008866821581e-09,474,0.44865049906807,"ENSG00000188641",86
87,"enrichment","Oligo.2","ENSG00000270207",7.02667658822316,7.08945239700002e-11,5.07793843689121e-09,1819,0.584178031477968,"ENSG00000270207",87
88,"enrichment","Oligo.2","FEZ1",7.00870168508368,7.80837748132178e-11,5.51928997758692e-09,6384,0.424045798209135,"ENSG00000149557",88
89,"enrichment","Oligo.2","CPD",6.98054570296914,9.08170907475474e-11,6.33596638306266e-09,8584,0.434184055063234,"ENSG00000108582",89
90,"enrichment","Oligo.2","FAM171A1",6.97295332017367,9.4588325502168e-11,6.51446775125188e-09,5455,0.455394557842562,"ENSG00000148468",90
