Sample ID,Number of Spots Under Tissue,Number of Reads,Mean Reads per Spot,Mean Reads Under Tissue per Spot,Fraction of Spots Under Tissue,Median Genes per Spot,Median UMI Counts per Spot,Valid Barcodes,Valid UMIs,Sequencing Saturation,Q30 Bases in Barcode,Q30 Bases in RNA Read,Q30 Bases in UMI,Reads Mapped to Genome,Reads Mapped Confidently to Genome,Reads Mapped Confidently to Intergenic Regions,Reads Mapped Confidently to Intronic Regions,Reads Mapped Confidently to Exonic Regions,Reads Mapped Confidently to Transcriptome,Reads Mapped Antisense to Gene,Fraction Reads in Spots Under Tissue,Total Genes Detected
V13Y24-340_A1,3851,278461364,72308.8454946767,67177.42430537523,0.7714342948717948,1610.0,3474.0,0.975201608220234,0.9997157056229892,0.9175203651956572,0.9730832569387424,0.9527920108015776,0.9674075724111416,0.9296590136648184,0.8628360916884685,0.13071740537764517,0.01753505021256737,0.714583636098256,0.6912776272976958,0.014422794395275605,0.9586318532837228,23023
