Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000107404,DVL1,44,-0.5953,85,0.46353,82,0.39063,62,-0.0595,56,-0.2263,80,0.35218,51,-0.3774,60,-0.1143,60,-0.1188
ENSG00000175756,AURKAIP1,187,0.09306,189,0.11252,240,0.50364,160,-0.1606,128,-0.5074,126,-0.5371,223,0.38162,139,-0.3813,198,0.18522
ENSG00000221978,CCNL2,46,-0.2136,46,-0.2131,33,-0.7426,42,-0.3449,75,0.59455,67,0.40258,80,0.69561,38,-0.5207,46,-0.2161
ENSG00000242485,MRPL20,145,-0.3082,140,-0.3651,204,0.24659,234,0.47428,170,-0.0551,117,-0.6384,222,0.38595,152,-0.2308,196,0.18394
ENSG00000235098,ANKRD65,41,0.62597,21,-0.4863,38,0.50167,31,0.15534,21,-0.4948,13,-1.1284,30,0.08271,29,0.01856,30,0.11108
ENSG00000179403,VWA1,157,2.87317,28,-0.3784,13,-1.5863,33,-0.1430,14,-1.4635,10,-1.8923,13,-1.5315,39,0.12002,18,-1.0859
ENSG00000160072,ATAD3B,8,-0.5274,9,-0.3651,13,0.12850,8,-0.6276,21,0.92489,9,-0.4391,16,0.52906,7,-0.7841,15,0.38075
ENSG00000197785,ATAD3A,25,0.09958,12,-1.0071,21,-0.1345,19,-0.3180,30,0.41732,17,-0.4464,11,-1.0976,32,0.51865,41,0.96215
ENSG00000205090,TMEM240,20,-1.0459,30,-0.4086,37,-0.1047,39,-0.0312,38,-0.0821,43,0.14047,60,0.68777,40,0.03734,48,0.32907
ENSG00000160075,SSU72,104,-0.7278,139,-0.2715,194,0.26832,204,0.34985,184,0.17689,139,-0.2755,165,0.00148,172,0.06275,184,0.17429
ENSG00000228594,FNDC10,11,-1.9381,40,-0.0697,45,0.12570,35,-0.2790,53,0.39909,71,0.90619,48,0.23262,43,0.06995,27,-0.6619
ENSG00000272106,AL691432.2,17,-0.4819,14,-0.7841,31,0.43281,19,-0.3230,22,-0.1365,17,-0.5676,26,0.13492,33,0.50855,35,0.64397
ENSG00000197530,MIB2,35,-0.4965,57,0.29054,54,0.21068,51,0.12442,35,-0.5086,30,-0.7297,48,0.00205,61,0.39884,59,0.33383
ENSG00000215790,SLC35E2A,18,-1.6151,50,-0.0551,59,0.23051,66,0.40982,61,0.28696,54,0.07700,41,-0.3712,52,0.00972,62,0.31247
ENSG00000008130,NADK,13,-1.2278,24,-0.3038,36,0.31789,43,0.61070,28,-0.0606,28,-0.0800,20,-0.5849,31,0.10218,41,0.54554
ENSG00000078369,GNB1,234,-1.0056,436,-0.0325,433,-0.0436,533,0.29763,465,0.07137,595,0.48207,515,0.24109,396,-0.1886,396,-0.1881
ENSG00000187730,GABRD,19,-2.8642,66,-1.0613,101,-0.4056,155,0.27373,122,-0.1061,178,0.51068,268,1.23480,127,-0.0528,140,0.11224
ENSG00000067606,PRKCZ,89,-1.2477,196,-0.0294,220,0.16265,162,-0.3319,240,0.30752,279,0.55766,207,0.06670,189,-0.0870,210,0.08947
ENSG00000162585,FAAP20,91,0.25951,65,-0.2917,98,0.37587,86,0.15640,65,-0.2779,70,-0.1648,122,0.75455,50,-0.7099,53,-0.5953
ENSG00000157933,SKI,29,0.56090,19,-0.1290,19,-0.1112,18,-0.2045,18,-0.2168,20,-0.0746,24,0.24458,30,0.61992,9,-1.3483
ENSG00000157916,RER1,70,-0.0150,52,-0.4762,74,0.07844,81,0.22590,86,0.32296,62,-0.1996,70,-0.0030,79,0.17888,60,-0.2505
ENSG00000157911,PEX10,37,0.22307,28,-0.2211,27,-0.3031,31,-0.0772,29,-0.1660,35,0.11628,57,0.95054,13,-1.3312,34,0.07626
ENSG00000149527,PLCH2,18,0.29139,15,0.04738,3,-2.0774,12,-0.3286,30,1.22562,40,1.75930,8,-0.8551,3,-2.1166,2,-2.8157
ENSG00000157881,PANK4,4,-1.8030,3,-1.9010,21,0.80571,13,-0.0479,13,0.01859,21,0.76138,11,-0.2803,18,0.48162,14,0.07968
ENSG00000157870,PRXL2B,25,-0.8885,41,-0.1115,59,0.47003,25,-0.8711,61,0.52699,48,0.11779,41,-0.1206,47,0.08225,52,0.25043
ENSG00000177133,PRDM16-DT,13,-0.4422,33,1.10619,38,1.33771,21,0.31123,5,-1.8532,6,-1.6381,16,-0.1612,23,0.46167,1,-3.6426
ENSG00000158109,TPRG1L,58,-1.7463,157,-0.2257,176,-0.0434,227,0.37825,222,0.33971,232,0.40975,111,-0.7659,199,0.15796,244,0.49431
ENSG00000116213,WRAP73,9,-0.8832,12,-0.3393,10,-0.6294,10,-0.6675,25,0.83506,17,0.20502,9,-0.7307,24,0.71243,21,0.50405
ENSG00000130764,LRRC47,49,-0.9207,59,-0.6510,109,0.34489,84,-0.0887,98,0.16146,116,0.44781,94,0.09402,72,-0.3292,116,0.44737
ENSG00000116198,CEP104,34,1.30066,13,-0.3153,13,-0.2667,14,-0.1994,17,0.11295,16,-0.0358,13,-0.3683,8,-1.1075,16,-0.0146
ENSG00000198912,C1orf174,10,-0.2759,14,0.27541,9,-0.3675,12,0.07306,17,0.61823,13,0.13889,13,0.16276,3,-1.8696,14,0.29131
ENSG00000196581,AJAP1,10,-1.6020,11,-1.4913,27,-0.1096,28,-0.0651,28,-0.0354,34,0.26433,55,1.08290,38,0.46056,29,0.01241
ENSG00000069424,KCNAB2,51,-2.2526,246,0.14484,153,-0.6111,168,-0.4615,284,0.38468,326,0.61893,291,0.42506,286,0.39402,219,-0.0459
ENSG00000116254,CHD5,40,-1.4908,89,-0.2717,88,-0.2784,102,-0.0456,144,0.51668,128,0.31964,125,0.28839,115,0.14775,115,0.14464
ENSG00000116251,RPL22,1222,1.57515,527,0.08499,410,-0.3196,670,0.48572,295,-0.8312,271,-0.9638,338,-0.6210,406,-0.3326,361,-0.5193
ENSG00000116237,ICMT,15,-1.4595,37,-0.1043,26,-0.6763,43,0.13773,65,0.82106,48,0.31647,83,1.26826,18,-1.2497,22,-0.9196
ENSG00000097021,ACOT7,68,-2.0924,182,-0.6166,216,-0.3447,250,-0.1102,474,0.96482,425,0.77237,263,-0.0311,220,-0.3131,314,0.26086
ENSG00000215788,TNFRSF25,2,-3.2859,12,-0.6542,16,-0.1681,22,0.27801,12,-0.6091,18,-0.0260,32,0.94421,24,0.47040,26,0.55827
ENSG00000171680,PLEKHG5,12,-1.2287,15,-0.8798,16,-0.7841,17,-0.7220,28,0.09510,28,0.07119,25,-0.1123,45,0.86076,55,1.21668
ENSG00000162408,NOL9,18,-0.6063,19,-0.5810,34,0.35655,36,0.46512,25,-0.1455,27,0.01247,30,0.18421,28,0.06285,26,-0.0380
ENSG00000162413,KLHL21,25,-0.5789,23,-0.7120,31,-0.2262,39,0.12041,33,-0.1464,35,-0.0472,41,0.19105,48,0.45656,51,0.55361
ENSG00000116273,PHF13,7,-1.1109,6,-1.3831,22,0.68868,13,-0.2177,14,-0.0155,14,-0.0563,22,0.67795,9,-0.6618,24,0.78843
ENSG00000041988,THAP3,19,-0.0110,18,-0.1364,18,-0.0927,10,-1.0352,18,-0.1619,40,1.18463,24,0.29267,9,-1.2516,21,0.13517
ENSG00000007923,DNAJC11,20,-0.6935,31,-0.0088,25,-0.3258,39,0.36380,30,-0.0679,33,0.09687,36,0.25068,23,-0.4664,42,0.51557
ENSG00000171735,CAMTA1,103,-0.6852,124,-0.3985,221,0.54293,145,-0.1563,140,-0.2143,148,-0.1172,171,0.11604,187,0.26237,195,0.33328
ENSG00000049245,VAMP3,127,3.25241,27,0.09721,8,-1.6813,9,-1.6336,5,-2.4471,8,-1.7854,16,-0.7455,16,-0.7431,15,-0.8247
ENSG00000049246,PER3,27,0.44765,14,-0.6267,34,0.80257,12,-0.8689,12,-0.8745,14,-0.6404,32,0.73777,29,0.53556,13,-0.6782
ENSG00000116288,PARK7,318,-0.1383,325,-0.1039,433,0.36744,321,-0.1231,284,-0.3185,304,-0.2091,326,-0.0980,380,0.14927,427,0.34479
ENSG00000116285,ERRFI1,21,0.09137,12,-0.7351,21,0.12318,17,-0.2831,17,-0.2599,19,-0.0828,18,-0.1447,28,0.58264,25,0.38464
ENSG00000162426,SLC45A1,15,-1.4029,28,-0.4912,42,0.11396,36,-0.1356,46,0.28331,58,0.65382,39,0.00600,49,0.36196,37,-0.0827
ENSG00000142599,RERE,58,-0.5481,70,-0.2365,57,-0.5736,95,0.25504,82,0.00502,80,-0.0381,127,0.73876,79,-0.0494,86,0.09370
ENSG00000074800,ENO1,481,-0.5576,461,-0.6232,803,0.26628,753,0.15921,808,0.27608,672,-0.0257,546,-0.3586,806,0.27305,815,0.29047
ENSG00000171612,SLC25A33,26,-0.4255,29,-0.2778,51,0.63993,37,0.12494,26,-0.4326,28,-0.3317,37,0.12255,54,0.74575,22,-0.7267
ENSG00000188807,TMEM201,8,-0.6214,14,0.18572,7,-0.8976,18,0.56117,17,0.49490,14,0.18267,6,-1.2008,20,0.76094,9,-0.4963
ENSG00000171608,PIK3CD,6,-1.5586,11,-0.6221,24,0.54893,22,0.42006,24,0.52212,19,0.14005,15,-0.2011,18,0.03306,16,-0.1448
ENSG00000171603,CLSTN1,184,-1.9922,422,-0.7366,519,-0.4121,564,-0.2794,838,0.36385,971,0.61358,905,0.49402,601,-0.1797,1042,0.73598
ENSG00000178585,CTNNBIP1,39,-0.0955,47,0.18823,38,-0.1678,33,-0.3988,28,-0.6146,58,0.53096,58,0.52446,35,-0.2608,41,-0.0379
ENSG00000162441,LZIC,58,1.21203,24,-0.3072,20,-0.5935,42,0.61539,17,-0.8371,31,0.14594,33,0.20898,23,-0.3434,11,-1.4536
ENSG00000130939,UBE4B,37,-0.0493,18,-1.1289,27,-0.5441,29,-0.4190,40,0.05084,44,0.23502,31,-0.3107,67,0.93400,51,0.45735
ENSG00000054523,KIF1B,249,-0.0582,208,-0.3461,310,0.29783,251,-0.0447,240,-0.1161,233,-0.1659,227,-0.2049,339,0.44635,267,0.05563
ENSG00000142657,PGD,30,-0.8914,32,-0.7990,51,-0.0439,54,0.04373,61,0.24007,51,-0.0598,68,0.40631,81,0.70362,48,-0.1605
ENSG00000241563,CORT,67,-0.1797,49,-0.6808,24,-1.7334,50,-0.6562,59,-0.3877,357,3.13458,28,-1.5307,17,-2.2469,27,-1.5506
ENSG00000160049,DFFA,52,0.74663,23,-0.5667,28,-0.2425,31,-0.0904,34,0.06592,36,0.13391,46,0.53154,29,-0.2137,18,-0.9310
ENSG00000142655,PEX14,18,-0.7497,20,-0.6197,24,-0.3393,18,-0.7663,42,0.59766,31,0.09293,41,0.53024,38,0.39876,34,0.20711
ENSG00000120948,TARDBP,51,-0.3062,52,-0.2797,63,0.01953,44,-0.5404,81,0.42751,58,-0.1069,55,-0.2057,64,0.03056,92,0.65342
ENSG00000116649,SRM,63,-0.8160,113,0.10310,88,-0.2948,86,-0.3323,153,0.61232,135,0.40700,92,-0.2240,103,-0.0397,119,0.19063
ENSG00000171824,EXOSC10,39,0.77608,16,-0.6349,16,-0.6621,21,-0.2548,17,-0.5138,22,-0.1337,24,-0.0223,20,-0.2947,43,0.96642
ENSG00000198793,MTOR,16,-1.3048,37,-0.0542,44,0.20686,41,0.09442,55,0.59011,33,-0.2474,61,0.76777,22,-0.8483,37,-0.0683
ENSG00000116661,FBXO2,396,0.51781,362,0.36291,360,0.35468,289,-0.0083,261,-0.1681,234,-0.3422,212,-0.5019,276,-0.0817,221,-0.4329
ENSG00000132879,FBXO44,52,-1.5813,96,-0.6525,167,0.23128,128,-0.1993,203,0.56034,179,0.34249,112,-0.4127,208,0.60306,160,0.15599
ENSG00000116663,FBXO6,7,-1.1821,6,-1.3037,13,-0.1510,15,0.05125,11,-0.3556,13,-0.1071,31,1.27033,20,0.52524,14,-0.0667
ENSG00000116670,MAD2L2,33,1.01719,28,0.74724,11,-0.6691,16,-0.1958,23,0.40374,12,-0.5984,8,-1.1252,17,-0.0719,12,-0.6300
ENSG00000177000,MTHFR,9,-0.8736,9,-0.7843,15,-0.0602,21,0.45111,21,0.47989,19,0.27328,13,-0.2989,23,0.64928,11,-0.5307
ENSG00000011021,CLCN6,21,-1.4119,30,-0.8469,70,0.47348,46,-0.1901,63,0.30400,106,1.20775,31,-0.8179,42,-0.3546,61,0.26417
ENSG00000116685,KIAA2013,37,-0.0605,15,-1.4708,34,-0.1663,39,0.01547,39,0.03531,68,0.95810,38,-0.0034,30,-0.3808,45,0.25767
ENSG00000083444,PLOD1,27,0.24297,20,-0.2445,23,0.04117,20,-0.1781,17,-0.4196,20,-0.2304,22,-0.0247,30,0.45064,26,0.19476
ENSG00000116688,MFN2,64,-0.5637,66,-0.5159,109,0.28083,65,-0.5342,115,0.37692,116,0.38918,91,-0.0120,104,0.21481,93,0.02775
ENSG00000116691,MIIP,27,0.47342,14,-0.5716,19,-0.1138,17,-0.2347,13,-0.6329,23,0.22450,24,0.30093,26,0.39703,18,-0.1998
ENSG00000048707,VPS13D,28,-0.7440,31,-0.5955,47,0.06347,39,-0.2167,65,0.59715,41,-0.1493,46,0.04172,45,-0.0235,64,0.58268
ENSG00000162496,DHRS3,53,1.34965,16,-0.5887,38,0.75716,12,-1.0275,14,-0.7855,12,-1.0465,40,0.84148,10,-1.3883,21,-0.2315
ENSG00000116731,PRDM2,48,-0.4104,37,-0.7917,88,0.58102,85,0.52274,37,-0.8175,57,-0.1282,51,-0.2989,62,-0.0054,92,0.66161
ENSG00000189337,KAZN,53,0.13393,28,-0.8840,29,-0.8245,52,0.09834,51,0.06753,65,0.47388,68,0.54178,57,0.23828,38,-0.4135
ENSG00000142634,EFHD2,101,-0.8911,97,-0.9618,348,1.14417,154,-0.2345,14,-3.8089,10,-4.1858,15,-3.7213,317,0.97656,549,2.05321
ENSG00000116138,DNAJC16,9,-1.5028,18,-0.4235,31,0.41613,21,-0.2066,36,0.68653,21,-0.1799,24,0.01949,21,-0.2086,33,0.55221
ENSG00000197312,DDI2,12,-0.7083,13,-0.5797,23,0.28290,29,0.67941,19,-0.0731,18,-0.1036,11,-0.8075,27,0.53446,22,0.16048
ENSG00000116786,PLEKHM2,41,-0.9822,109,0.57969,101,0.44178,64,-0.2902,96,0.36404,78,0.00769,87,0.19111,47,-0.7809,71,-0.1337
ENSG00000065526,SPEN,44,1.03412,25,0.10451,18,-0.3973,16,-0.6198,17,-0.4653,22,-0.0800,26,0.13937,19,-0.3266,24,0.06150
ENSG00000116809,ZBTB17,22,0.32476,13,-0.5171,23,0.41065,20,0.18673,12,-0.6317,17,-0.1052,10,-0.9005,28,0.71180,17,-0.0790
ENSG00000185519,FAM131C,7,-1.8577,21,-0.2168,15,-0.7686,39,0.77947,22,-0.1478,56,1.42103,47,1.11475,5,-2.2941,7,-1.8070
ENSG00000037637,FBXO42,5,-1.7864,11,-0.5580,11,-0.5575,25,0.66715,17,0.03681,9,-0.9229,19,0.25394,14,-0.2486,36,1.35634
ENSG00000055070,SZRD1,55,1.33886,22,-0.2113,18,-0.4952,34,0.49358,10,-1.3729,18,-0.5287,24,-0.0803,20,-0.3676,25,0.00392
ENSG00000157191,NECAP2,34,1.69820,10,-0.3035,17,0.44721,11,-0.1775,12,-0.1324,5,-1.4071,6,-1.1543,12,-0.1122,8,-0.7290
ENSG00000219481,NBPF1,16,0.33899,12,-0.1677,8,-0.6798,6,-1.2705,10,-0.4763,24,0.97628,18,0.45270,8,-0.7509,18,0.45921
ENSG00000058453,CROCC,7,-0.9494,10,-0.4092,10,-0.4807,10,-0.4164,13,-0.1083,19,0.55155,22,0.78039,10,-0.4523,21,0.67235
ENSG00000159363,ATP13A2,49,-2.1699,151,-0.4812,221,0.12784,195,-0.0739,312,0.71122,206,0.01417,296,0.62149,209,0.04181,197,-0.0579
ENSG00000117118,SDHB,79,-0.3061,67,-0.5525,55,-0.8668,101,0.09416,115,0.30405,102,0.09694,146,0.70093,83,-0.2236,112,0.26500
ENSG00000117115,PADI2,261,3.65865,45,-0.0605,28,-0.8113,26,-0.9382,11,-2.1229,14,-1.8098,14,-1.7975,20,-1.3287,3,-3.8478
ENSG00000179051,RCC2,13,-0.9106,15,-0.6835,39,0.83471,10,-1.2873,32,0.51715,24,0.01466,55,1.47974,14,-0.8060,9,-1.3963
ENSG00000074964,ARHGEF10L,12,-0.5591,21,0.23339,17,-0.0577,23,0.39449,18,0.04283,15,-0.2374,17,-0.0969,28,0.74344,9,-1.0298
ENSG00000117154,IGSF21,8,-3.7845,76,-0.5826,161,0.63868,127,0.24016,71,-0.6974,40,-1.5579,109,-0.0169,136,0.35318,260,1.50954
ENSG00000159423,ALDH4A1,21,0.09737,24,0.34151,40,1.21073,32,0.83271,6,-1.6687,12,-0.7701,14,-0.4772,21,0.13726,5,-2.0422
ENSG00000127481,UBR4,10,-0.4401,8,-0.8799,6,-1.1820,15,0.07439,21,0.65902,19,0.47787,10,-0.5792,15,0.07053,23,0.78444
ENSG00000127463,EMC1,23,-0.3944,11,-1.4892,38,0.44031,28,-0.0761,30,0.03125,38,0.44367,35,0.30910,35,0.28345,25,-0.2554
ENSG00000053372,MRTO4,21,-0.7930,26,-0.5193,33,-0.1436,38,0.08802,54,0.69073,36,0.02595,38,0.11562,43,0.31046,32,-0.1812
ENSG00000053371,AKR7A2,66,0.96964,36,-0.0488,32,-0.2094,28,-0.4429,41,0.16862,25,-0.6202,22,-0.8016,47,0.41508,35,-0.0824
ENSG00000077549,CAPZB,144,-0.3463,138,-0.4172,169,-0.0915,146,-0.3194,209,0.25505,236,0.46162,136,-0.4324,207,0.23996,223,0.36636
ENSG00000173436,MICOS10,342,-0.0119,356,0.05273,346,0.00739,488,0.58152,282,-0.3217,321,-0.1140,288,-0.2829,382,0.17175,293,-0.2571
ENSG00000158747,NBL1,138,-0.7586,176,-0.3867,232,0.06228,210,-0.1007,282,0.38232,238,0.10089,257,0.22755,242,0.12546,238,0.09961
ENSG00000169914,OTUD3,2,-2.6080,12,-0.3197,25,0.91749,13,-0.1706,21,0.59422,22,0.69872,16,0.18079,11,-0.4736,8,-0.8748
ENSG00000162545,CAMK2N1,556,-0.9119,1091,0.15456,921,-0.1213,750,-0.4468,1331,0.48496,1496,0.68632,1966,1.17375,454,-1.2238,369,-1.5345
ENSG00000090432,MUL1,18,-0.2997,11,-1.0131,11,-1.0524,20,-0.1608,25,0.16009,20,-0.1418,29,0.41628,32,0.57210,34,0.69275
ENSG00000183114,FAM43B,22,0.14792,12,-0.8251,31,0.70513,18,-0.1428,3,-2.5286,3,-2.6944,6,-1.6583,23,0.26085,61,1.99753
ENSG00000158828,PINK1,251,-0.9765,394,-0.2749,516,0.16156,572,0.33334,485,0.05979,509,0.13874,490,0.07885,481,0.04739,507,0.13427
ENSG00000244038,DDOST,20,-0.8109,18,-0.9622,49,0.59059,23,-0.6408,47,0.51462,36,0.06757,39,0.21317,44,0.40629,32,-0.0984
ENSG00000117245,KIF17,8,-1.3406,11,-0.8296,44,1.38689,16,-0.3307,9,-1.1571,11,-0.8512,15,-0.3720,12,-0.7866,49,1.61572
ENSG00000189410,SH2D5,1,-4.8783,25,-0.5376,30,-0.2093,35,0.00580,51,0.63609,49,0.57827,32,-0.1393,49,0.58066,40,0.23240
ENSG00000127483,HP1BP3,145,0.13326,99,-0.4805,124,-0.1216,149,0.17792,146,0.14631,107,-0.3557,122,-0.1375,145,0.13696,164,0.34324
ENSG00000075151,EIF4G3,84,-0.6972,80,-0.7635,92,-0.5446,90,-0.5864,197,0.69203,168,0.41816,154,0.27427,168,0.41967,139,0.10291
ENSG00000117298,ECE1,38,1.51106,9,-0.8002,20,0.37078,8,-1.0765,13,-0.3170,13,-0.3021,23,0.59496,10,-0.6179,8,-1.0248
ENSG00000076864,RAP1GAP,55,-1.8919,118,-0.7501,208,0.15797,184,-0.0445,202,0.11009,157,-0.2944,148,-0.3966,215,0.21190,415,1.36222
ENSG00000090686,USP48,52,0.63522,36,0.03421,26,-0.4833,28,-0.3416,40,0.18643,25,-0.5437,33,-0.1278,27,-0.4073,51,0.60534
ENSG00000070831,CDC42,145,-0.8430,151,-0.7764,218,-0.2045,171,-0.5841,408,0.84019,328,0.46792,254,0.04447,313,0.38481,239,-0.0572
ENSG00000173372,C1QA,69,2.12539,35,0.78155,24,0.16618,13,-0.8084,12,-0.9458,14,-0.6289,14,-0.6626,9,-1.3924,5,-2.2146
ENSG00000159189,C1QC,62,2.64419,23,0.68416,10,-0.7162,10,-0.7027,7,-1.2280,6,-1.3848,4,-2.0446,7,-1.1194,10,-0.6898
ENSG00000173369,C1QB,111,2.10740,72,1.23693,33,-0.0847,28,-0.3751,13,-1.5168,11,-1.8012,13,-1.4537,21,-0.7794,13,-1.5478
ENSG00000004487,KDM1A,25,-0.9136,31,-0.5467,44,-0.0109,37,-0.2873,75,0.88059,30,-0.6324,44,-0.0307,31,-0.5840,83,1.07084
ENSG00000169641,LUZP1,11,-2.2949,30,-0.7922,44,-0.1735,77,0.73421,50,0.03253,78,0.76960,74,0.66302,38,-0.3927,42,-0.2562
ENSG00000125944,HNRNPR,87,-0.1360,60,-0.7177,83,-0.2192,100,0.07453,87,-0.1434,55,-0.8581,120,0.38382,150,0.76451,113,0.28778
ENSG00000125945,ZNF436,7,-0.8729,7,-0.9335,9,-0.5889,24,0.95442,16,0.32137,9,-0.6620,18,0.51336,16,0.28794,13,-0.0038
ENSG00000117318,ID3,155,4.20071,16,-0.6274,9,-1.4635,6,-2.1637,2,-3.2995,12,-1.1156,4,-2.5622,10,-1.3202,4,-2.4517
ENSG00000142676,RPL11,1304,1.83887,512,0.14472,484,0.05219,514,0.14963,250,-0.9881,225,-1.1492,303,-0.6881,316,-0.6233,309,-0.6580
ENSG00000011007,ELOA,13,0.03112,11,-0.1399,9,-0.4339,9,-0.5454,14,0.23806,11,-0.1044,8,-0.6035,8,-0.7020,27,1.34697
ENSG00000057757,PITHD1,96,-0.9864,134,-0.4764,136,-0.4531,222,0.33912,244,0.49776,240,0.47079,165,-0.1442,153,-0.2603,234,0.43107
ENSG00000011009,LYPLA2,18,-1.2461,29,-0.5466,42,0.02477,43,0.07752,33,-0.3531,41,0.00670,46,0.16089,60,0.62362,58,0.57470
ENSG00000117308,GALE,4,-1.9770,13,-0.3739,14,-0.3233,16,-0.0316,15,-0.1895,20,0.28749,23,0.49216,22,0.41487,24,0.58536
ENSG00000117305,HMGCL,20,0.15594,20,0.15716,17,-0.0490,25,0.53285,19,0.10894,10,-0.9403,22,0.30001,15,-0.3317,15,-0.3236
ENSG00000179163,FUCA1,14,-0.0705,5,-1.6698,17,0.23308,6,-1.2470,20,0.53570,10,-0.5351,10,-0.5347,11,-0.4848,38,1.66209
ENSG00000189266,PNRC2,57,0.78334,30,-0.2610,31,-0.2234,36,0.04193,34,-0.0809,35,0.00806,19,-0.9705,37,0.08022,39,0.17583
ENSG00000188529,SRSF10,40,0.09809,30,-0.3645,20,-0.9482,28,-0.4425,44,0.27510,31,-0.2757,41,0.16269,39,0.08380,62,0.84845
ENSG00000001461,NIPAL3,114,1.05945,39,-0.7064,50,-0.3289,54,-0.2166,53,-0.2373,57,-0.1294,61,-0.0181,53,-0.2335,72,0.25921
ENSG00000133226,SRRM1,94,1.40034,35,-0.3102,21,-1.0704,29,-0.5814,31,-0.4776,39,-0.1320,35,-0.2790,36,-0.2470,58,0.53785
ENSG00000169504,CLIC4,163,3.69250,23,-0.3389,16,-0.9503,11,-1.4387,7,-2.1567,6,-2.2926,12,-1.3326,9,-1.7399,13,-1.1890
ENSG00000117614,SYF2,110,1.20559,41,-0.4391,40,-0.4720,44,-0.3437,44,-0.3367,45,-0.3052,53,-0.0308,43,-0.3561,68,0.37581
ENSG00000117616,RSRP1,56,0.45712,40,-0.0970,34,-0.3231,53,0.36771,41,-0.0518,46,0.12763,16,-1.4697,30,-0.5182,64,0.69126
ENSG00000183726,TMEM50A,98,0.60263,42,-0.7474,43,-0.7317,67,-0.0242,98,0.60469,67,-0.0097,48,-0.5416,73,0.11875,75,0.16542
ENSG00000204178,MACO1,28,0.34756,16,-0.5260,13,-0.8545,32,0.59401,27,0.31090,12,-0.9273,28,0.37489,14,-0.6913,31,0.52289
ENSG00000117643,MAN1C1,17,-1.4190,17,-1.3591,22,-1.0135,36,-0.2612,70,0.83614,73,0.92135,69,0.82337,36,-0.2634,41,-0.0637
ENSG00000162430,SELENON,43,0.39322,35,0.04754,27,-0.3613,36,0.10004,29,-0.2724,28,-0.3222,39,0.21718,48,0.55576,21,-0.7100
ENSG00000117640,MTFR1L,43,-0.6228,61,-0.0453,78,0.34350,61,-0.0699,46,-0.5011,71,0.18754,64,0.01829,68,0.11229,78,0.33747
ENSG00000117632,STMN1,705,-0.8845,726,-0.8385,1363,0.15985,1296,0.07746,1463,0.27683,1037,-0.2814,1482,0.29854,1467,0.28133,1582,0.40820
