Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to12,Feature log2 fold change topic 3to12
ENSG00000189266,PNRC2,169,1.68831,78,0.36671,50,-1.3101
ENSG00000188529,SRSF10,16,-1.9150,69,0.31989,59,0.47950
ENSG00000001461,NIPAL3,66,0.21074,34,-0.7909,59,0.23664
ENSG00000133226,SRRM1,28,-0.6498,84,1.07860,40,-0.4607
ENSG00000169504,CLIC4,12,-1.2557,136,2.91461,18,-1.9937
ENSG00000117614,SYF2,112,0.83204,114,0.86430,57,-0.9685
ENSG00000117616,RSRP1,84,0.35260,64,-0.0899,66,-0.1605
ENSG00000183726,TMEM50A,145,0.74912,84,-0.1256,86,-0.4057
ENSG00000204178,MACO1,30,0.01995,18,-0.7629,30,0.35479
ENSG00000117643,MAN1C1,19,-1.3356,44,-0.0438,49,0.61068
ENSG00000162430,SELENON,99,1.16407,78,0.76284,41,-1.1192
ENSG00000117640,MTFR1L,60,-0.2479,58,-0.2846,72,0.29027
ENSG00000117632,STMN1,558,-1.0506,346,-1.7641,1239,1.45237
ENSG00000158008,EXTL1,38,-0.4826,8,-2.7669,58,1.31790
ENSG00000142684,ZNF593,82,1.42814,33,-0.0573,30,-0.9371
ENSG00000142669,SH3BGRL3,366,0.41953,236,-0.2746,278,-0.1176
ENSG00000158062,UBXN11,15,-0.8573,38,0.61284,26,-0.0326
ENSG00000117682,DHDDS,1,-3.9336,13,-0.3531,18,1.35844
ENSG00000198830,HMGN2,167,0.28783,320,1.37618,119,-1.0359
ENSG00000117713,ARID1A,42,-0.4560,53,-0.1092,59,0.29838
ENSG00000204160,ZDHHC18,7,-2.0185,16,-0.9029,32,1.44781
ENSG00000142751,GPN2,0,-4.3222,9,-0.8779,18,1.87638
ENSG00000090273,NUDC,198,0.29630,96,-0.8274,168,0.19013
ENSG00000253368,TRNP1,36,-0.8457,20,-1.7546,70,1.31545
ENSG00000090020,SLC9A1,0,-5.2462,5,-2.4553,35,3.39207
ENSG00000142784,WDTC1,23,-0.4806,26,-0.2940,33,0.41810
ENSG00000186501,TMEM222,50,-0.6109,58,-0.3872,79,0.53658
ENSG00000158195,WASF2,0,-4.8573,78,2.11926,19,-1.0039
ENSG00000126705,AHDC1,0,-6.0275,36,-0.5883,59,1.68892
ENSG00000126709,IFI6,175,0.44541,174,0.43227,124,-0.4910
ENSG00000009780,FAM76A,3,-2.1164,10,-0.6416,16,1.29018
ENSG00000117758,STX12,69,-0.4499,79,-0.2456,96,0.37499
ENSG00000117751,PPP1R8,27,-0.0511,23,-0.3203,29,0.19724
ENSG00000117748,RPA2,44,-0.4063,66,0.22904,57,0.06522
ENSG00000126698,DNAJC8,140,0.19567,137,0.16232,120,-0.1982
ENSG00000130770,ATP5IF1,376,-0.4933,256,-1.0764,557,0.81640
ENSG00000180098,TRNAU1AP,18,0.00406,14,-0.3561,19,0.18214
ENSG00000120656,TAF12,48,1.58338,18,0.00927,15,-1.0852
ENSG00000198492,YTHDF2,49,-0.8082,33,-1.4087,92,1.15406
ENSG00000116350,SRSF4,11,-2.0955,53,0.28014,47,0.54920
ENSG00000116353,MECR,27,-0.4052,15,-1.2617,38,0.83581
ENSG00000162511,LAPTM5,76,0.63169,151,1.82506,39,-1.5361
ENSG00000162512,SDC3,60,-1.8543,156,-0.4267,224,1.05387
ENSG00000134644,PUM1,121,-0.3699,57,-1.4986,166,0.89851
ENSG00000060688,SNRNP40,0,-4.6318,19,-0.0586,22,1.12620
ENSG00000121766,ZCCHC17,159,0.35077,47,-1.5146,132,0.36122
ENSG00000121769,FABP3,4,-4.9573,23,-2.5912,153,3.46586
ENSG00000162517,PEF1,20,-2.2989,48,-0.9942,104,1.60270
ENSG00000084636,COL16A1,19,-1.2653,90,1.17180,42,-0.3792
ENSG00000121753,ADGRB2,63,-2.2518,64,-2.2358,326,2.35337
ENSG00000184007,PTP4A2,229,0.49727,179,0.09804,161,-0.3434
ENSG00000121774,KHDRBS1,135,0.14280,133,0.11787,121,-0.1440
ENSG00000121775,TMEM39B,42,1.38712,6,-1.6547,17,-0.4973
ENSG00000025800,KPNA6,13,-1.8034,23,-0.9407,48,1.39658
ENSG00000084652,TXLNA,0,-4.8659,30,0.44403,24,0.64825
ENSG00000160050,CCDC28B,0,-4.2432,31,1.22698,14,-0.1366
ENSG00000084623,EIF3I,136,0.23298,88,-0.4477,118,0.08098
ENSG00000175130,MARCKSL1,105,-1.0968,543,1.54765,193,-0.7426
ENSG00000160058,BSDC1,39,-0.8600,52,-0.4148,73,0.67186
ENSG00000176261,ZBTB8OS,149,1.76058,45,-0.2252,44,-1.1517
ENSG00000162521,RBBP4,78,-0.1930,77,-0.2059,90,0.21799
ENSG00000162522,KIAA1522,0,-4.9426,8,-1.5705,28,2.56718
ENSG00000134684,YARS,40,-1.3480,50,-1.0025,107,1.24360
ENSG00000116497,S100PBP,33,1.15210,15,-0.1642,15,-0.6834
ENSG00000160097,FNDC5,2,-3.4001,21,0.07888,21,0.91088
ENSG00000121905,HPCA,105,-0.9044,22,-3.1695,214,1.74460
ENSG00000121900,TMEM54,6,-3.0254,62,0.42998,50,0.55044
ENSG00000116514,RNF19B,10,-0.9551,21,0.17774,19,0.32073
ENSG00000004455,AK2,5,-2.4450,72,1.73678,23,-0.7289
ENSG00000142920,AZIN2,12,-0.9396,28,0.35944,23,0.18395
ENSG00000160094,ZNF362,3,-2.2957,12,-0.5243,19,1.24879
ENSG00000134686,PHC2,28,-1.0430,59,0.05858,59,0.43666
ENSG00000163866,SMIM12,53,-0.1837,30,-1.0504,64,0.60581
ENSG00000116544,DLGAP3,16,-2.0720,41,-0.7204,73,1.33510
ENSG00000163867,ZMYM6,46,1.31836,16,-0.4152,18,-0.7264
ENSG00000116560,SFPQ,71,-1.1295,178,0.28125,154,0.30444
ENSG00000146463,ZMYM4,55,0.53402,39,-0.0075,38,-0.3152
ENSG00000142687,KIAA0319L,87,0.50273,50,-0.3743,62,-0.1308
ENSG00000020129,NCDN,377,-0.8481,129,-2.4343,733,1.53374
ENSG00000126067,PSMB2,21,-2.4104,69,-0.7037,121,1.41704
ENSG00000142686,C1orf216,110,0.05220,17,-2.7278,115,0.85318
ENSG00000134698,AGO4,0,-4.0013,18,0.61829,13,0.44489
ENSG00000092847,AGO1,33,0.23471,26,-0.1467,28,-0.0599
ENSG00000126070,AGO3,0,-4.1878,9,-0.6254,16,1.63212
ENSG00000116863,ADPRHL2,23,-0.0819,25,0.01995,24,0.03324
ENSG00000054116,TRAPPC3,78,0.33218,36,-0.8452,64,0.17088
ENSG00000116871,MAP7D1,37,-2.2624,100,-0.8044,188,1.45313
ENSG00000054118,THRAP3,27,-1.0251,58,0.13016,55,0.37956
ENSG00000196182,STK40,1,-4.1040,18,-0.1527,22,1.18499
ENSG00000181817,LSM10,10,-2.3391,43,-0.1445,51,0.95293
ENSG00000116885,OSCP1,28,0.20424,11,-1.1808,26,0.37820
ENSG00000116898,MRPS15,26,-1.0896,47,-0.1965,56,0.62969
ENSG00000163873,GRIK3,0,-4.8555,0,-4.9119,27,5.01650
ENSG00000163875,MEAF6,49,-1.2318,43,-1.4208,122,1.40761
ENSG00000163877,SNIP1,0,-4.1061,10,-0.4222,15,1.43704
ENSG00000134697,GNL2,0,-4.0498,16,0.37549,14,0.68039
ENSG00000116922,C1orf109,41,1.47597,8,-1.0306,15,-0.6938
ENSG00000183317,EPHA10,0,-4.5043,5,-1.7855,21,2.70891
ENSG00000185090,MANEAL,1,-5.3992,10,-1.9562,46,2.96111
ENSG00000196449,YRDC,0,-4.4463,11,-0.6789,19,1.70272
ENSG00000197982,C1orf122,278,0.13410,341,0.46305,244,-0.3405
ENSG00000183431,SF3A3,10,-1.7930,39,0.17888,37,0.56804
ENSG00000183520,UTP11,38,0.23793,20,-0.7182,33,0.18974
ENSG00000116954,RRAGC,1,-5.0371,38,-0.2218,49,1.30099
ENSG00000174574,AKIRIN1,32,-1.5653,41,-1.1934,102,1.45402
ENSG00000168653,NDUFS5,438,-0.5814,395,-0.7390,682,0.71024
ENSG00000127603,MACF1,93,-0.4997,187,0.60443,126,-0.1522
ENSG00000090621,PABPC4,65,0.18622,80,0.52004,54,-0.4023
ENSG00000116983,HPCAL4,125,-1.4642,86,-2.0194,373,1.81378
ENSG00000084072,PPIE,3,-3.4866,40,0.24108,37,0.76858
ENSG00000168389,MFSD2A,35,0.67902,27,0.27184,21,-0.5455
ENSG00000131236,CAP1,90,-0.6392,129,-0.0789,141,0.36532
ENSG00000131238,PPT1,34,-1.8578,111,-0.0963,127,0.80307
ENSG00000259943,AL050341.2,59,1.71508,13,-0.7311,18,-0.9721
ENSG00000084073,ZMPSTE24,2,-3.9897,39,0.17355,38,0.86919
ENSG00000084070,SMAP2,207,0.46310,41,-2.0122,161,0.37765
ENSG00000117016,RIMS3,11,-2.8492,19,-2.1217,92,2.55470
ENSG00000066136,NFYC,0,-5.4857,19,-0.9593,40,2.02985
ENSG00000179862,CITED4,50,1.48733,16,-0.3230,18,-0.8932
ENSG00000171793,CTPS1,0,-4.2576,5,-1.6312,17,2.54024
ENSG00000010803,SCMH1,36,1.37384,11,-0.4749,14,-0.7528
ENSG00000127124,HIVEP3,60,1.26782,14,-1.0401,26,-0.5121
ENSG00000198815,FOXJ3,48,-0.4728,31,-1.1345,71,0.82830
ENSG00000177181,RIMKLA,6,-2.2261,7,-2.0976,32,2.26837
ENSG00000127125,PPCS,76,0.12073,52,-0.4739,72,0.16496
ENSG00000171960,PPIH,8,-0.8491,19,0.39042,15,0.13011
ENSG00000065978,YBX1,355,1.86150,317,1.64789,75,-2.1488
ENSG00000164008,C1orf50,32,0.53761,18,-0.3285,22,-0.1738
ENSG00000177868,SVBP,13,-1.8108,59,0.48799,45,0.31698
ENSG00000117394,SLC2A1,25,-1.1462,176,2.07872,43,-1.2140
ENSG00000117395,EBNA1BP2,143,0.81676,57,-0.6395,83,-0.2595
ENSG00000066322,ELOVL1,1,-4.2075,86,2.88209,12,-1.7739
ENSG00000159479,MED8,0,-4.7308,25,0.29083,22,0.79282
ENSG00000178922,HYI,15,-0.6767,84,2.15084,19,-1.3740
ENSG00000142949,PTPRF,79,-0.8005,79,-0.8114,145,0.86647
ENSG00000066135,KDM4A,0,-4.2404,15,0.02751,16,1.02320
ENSG00000126091,ST3GAL3,8,-2.2811,28,-0.5689,45,1.27974
ENSG00000117408,IPO13,40,-0.5673,58,-0.0122,60,0.29110
ENSG00000132768,DPH2,9,-0.8103,9,-0.7712,17,0.85028
ENSG00000117410,ATP6V0B,112,-1.9158,183,-1.1891,448,1.60063
ENSG00000117411,B4GALT2,51,-0.5887,61,-0.3181,79,0.48588
ENSG00000159214,CCDC24,0,-4.9601,14,-0.8609,28,1.90850
ENSG00000178028,DMAP1,16,-1.6650,38,-0.3799,54,0.96103
ENSG00000117419,ERI3,188,-0.0048,133,-0.5433,195,0.27556
ENSG00000187147,RNF220,23,-2.3577,69,-0.7135,123,1.41090
ENSG00000126106,TMEM53,29,0.99193,12,-0.3398,14,-0.4971
ENSG00000142937,RPS8,2348,1.13687,2714,1.39146,903,-1.4866
ENSG00000070785,EIF2B3,19,-0.6438,21,-0.5103,31,0.62243
ENSG00000126107,HECTD3,30,0.74855,7,-1.4561,19,0.02188
ENSG00000126088,UROD,22,-1.6884,81,0.26904,72,0.47014
ENSG00000117450,PRDX1,131,-1.4903,739,1.23911,331,-0.3932
ENSG00000117448,AKR1A1,109,1.13817,63,0.22345,48,-0.8329
ENSG00000132780,NASP,1,-4.5127,48,1.09312,24,0.00272
ENSG00000159592,GPBP1L1,13,-1.2292,28,-0.0362,31,0.56951
ENSG00000159596,TMEM69,75,1.93115,12,-1.0598,20,-1.0942
ENSG00000086015,MAST2,2,-3.6797,11,-1.1498,27,2.03921
ENSG00000117461,PIK3R3,0,-4.6558,15,-0.4209,22,1.47357
ENSG00000085998,POMGNT1,21,-1.5906,45,-0.4509,66,0.98697
ENSG00000132128,LRRC41,5,-3.3017,35,-0.4571,52,1.38260
ENSG00000173660,UQCRH,316,-0.8130,330,-0.7455,577,0.83789
ENSG00000117480,FAAH,12,-1.7586,31,-0.3694,42,0.98267
ENSG00000079277,MKNK1,67,1.04795,25,-0.5117,33,-0.4804
ENSG00000123472,ATPAF1,129,0.02361,86,-0.6007,131,0.28328
ENSG00000159658,EFCAB14,69,0.36664,109,1.12264,48,-0.8881
ENSG00000186377,CYP4X1,44,0.96347,7,-1.7913,24,-0.0965
ENSG00000162368,CMPK1,23,-2.2042,79,-0.3987,112,1.12774
ENSG00000162373,BEND5,16,-0.5809,11,-1.1484,26,0.90189
ENSG00000162374,ELAVL4,73,-1.0529,19,-3.0190,165,1.83542
ENSG00000185104,FAF1,18,-0.8487,31,-0.0345,33,0.42600
ENSG00000123091,RNF11,435,-0.1806,122,-2.0954,530,0.92860
ENSG00000085832,EPS15,164,0.09419,95,-0.7509,160,0.30044
ENSG00000117859,OSBPL9,0,-4.3450,24,0.64732,16,0.43217
ENSG00000078618,NRDC,59,-0.2324,37,-0.9283,72,0.58821
ENSG00000169213,RAB3B,69,-0.3716,3,-4.6754,99,1.42778
ENSG00000117862,TXNDC12,28,-0.1975,31,-0.0631,32,0.14132
ENSG00000134717,BTF3L4,4,-4.0513,66,0.03699,71,1.00249
ENSG00000157077,ZFYVE9,52,0.94280,10,-1.6134,29,-0.1108
ENSG00000134748,PRPF38A,14,-0.7100,45,1.18574,20,-0.5294
ENSG00000134744,TUT4,9,-1.0359,54,1.78264,16,-0.9644
ENSG00000162377,COA7,0,-4.1939,14,-0.0690,16,1.11199
ENSG00000162378,ZYG11B,44,-1.6936,46,-1.6122,152,1.74755
ENSG00000121310,ECHDC2,0,-4.1304,54,2.40132,11,-1.2976
ENSG00000116171,SCP2,79,-0.2843,138,0.60088,92,-0.2359
ENSG00000162384,CZIB,100,0.87898,78,0.47251,52,-0.7770
ENSG00000162385,MAGOH,64,0.81637,36,-0.1019,36,-0.4628
ENSG00000157193,LRP8,39,0.17962,12,-1.6064,37,0.52083
ENSG00000058804,NDC1,0,-4.2876,7,-1.0810,17,2.05782
ENSG00000058799,YIPF1,0,-4.6573,10,-0.9648,23,1.98496
ENSG00000081870,HSPB11,170,1.74684,31,-0.9971,52,-0.9402
ENSG00000116209,TMEM59,191,0.08978,230,0.38648,175,-0.2711
ENSG00000116221,MRPL37,41,-0.7591,47,-0.5629,72,0.71001
ENSG00000157216,SSBP3,99,-1.0128,88,-1.2028,213,1.18018
ENSG00000243725,TTC4,37,1.04631,11,-0.8590,19,-0.3736
ENSG00000116133,DHCR24,129,-0.8319,81,-1.5311,245,1.21968
ENSG00000162402,USP24,54,0.71944,27,-0.3634,33,-0.2874
ENSG00000162407,PLPP3,30,-1.8767,278,1.63133,95,-0.6896
ENSG00000162409,PRKAA2,12,-2.1031,17,-1.5402,55,1.89504
ENSG00000173406,DAB1,35,0.55508,8,-1.6101,25,0.21771
ENSG00000162601,MYSM1,44,0.83588,13,-0.9879,25,-0.1676
ENSG00000177606,JUN,165,0.22402,256,0.93907,130,-0.6936
ENSG00000172456,FGGY,0,-4.1191,24,0.91953,14,0.15886
ENSG00000134709,HOOK1,46,0.50025,4,-2.9050,35,0.47322
ENSG00000134716,CYP2J2,1,-3.3137,25,1.09283,12,-0.0493
ENSG00000162599,NFIA,207,1.64268,207,1.63844,52,-1.9839
ENSG00000162604,TM2D1,97,0.45115,52,-0.5105,72,-0.0397
ENSG00000162607,USP1,57,1.32065,31,0.31308,22,-1.0057
ENSG00000116641,DOCK7,0,-5.1155,53,1.08919,27,0.02070
ENSG00000125703,ATG4C,21,0.06850,34,0.84634,18,-0.5584
ENSG00000079739,PGM1,27,-0.6543,59,0.56740,41,-0.0681
ENSG00000158966,CACHD1,0,-5.3999,32,-0.0504,37,1.14663
ENSG00000162437,RAVER2,36,0.77365,38,0.89376,19,-0.9523
ENSG00000162434,JAK1,60,-0.2619,72,0.02114,72,0.12553
ENSG00000162433,AK4,21,-1.6691,61,-0.0471,67,0.71421
ENSG00000116675,DNAJC6,170,-1.1902,50,-2.9802,423,1.93511
ENSG00000213625,LEPROT,130,2.36299,61,0.94720,21,-2.1357
ENSG00000184588,PDE4B,54,-0.2177,48,-0.3895,64,0.32838
ENSG00000118473,SGIP1,62,-0.7209,33,-1.6586,110,1.19654
