Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000116251,RPL22,1403,1.45036,661,0.25125,414,-0.9658
ENSG00000116237,ICMT,27,-0.6208,24,-1.0493,54,1.11798
ENSG00000158292,GPR153,4,-2.0602,18,0.18292,18,0.22119
ENSG00000097021,ACOT7,140,-1.0936,210,-0.6384,358,0.86923
ENSG00000171680,PLEKHG5,19,-0.3636,22,-0.2314,27,0.32496
ENSG00000162408,NOL9,19,-0.7274,25,-0.3382,35,0.51565
ENSG00000162413,KLHL21,26,-0.1852,17,-1.0221,37,0.95645
ENSG00000116273,PHF13,13,-0.2889,9,-1.1273,21,1.07814
ENSG00000041988,THAP3,12,-0.7882,18,-0.1723,22,0.37505
ENSG00000007923,DNAJC11,40,0.33447,29,-0.2629,33,0.11674
ENSG00000171735,CAMTA1,140,-0.0022,117,-0.3908,155,0.35617
ENSG00000049245,VAMP3,58,1.05690,31,0.05356,25,-0.5204
ENSG00000049246,PER3,28,0.30020,22,-0.0393,22,-0.0722
ENSG00000116288,PARK7,462,0.35869,379,0.05486,348,-0.1829
ENSG00000116285,ERRFI1,13,-0.5318,14,-0.6115,23,0.71397
ENSG00000162426,SLC45A1,20,-0.9529,22,-1.0670,51,1.22044
ENSG00000142599,RERE,121,0.28670,86,-0.3430,107,0.20677
ENSG00000074800,ENO1,458,-0.5168,619,-0.0636,679,0.20965
ENSG00000171612,SLC25A33,31,0.16990,33,0.39522,24,-0.4374
ENSG00000188807,TMEM201,4,-1.6283,11,-0.4565,17,0.78926
ENSG00000171603,CLSTN1,354,-0.7095,363,-0.8807,722,0.99759
ENSG00000178585,CTNNBIP1,36,0.10316,37,0.18050,32,-0.2055
ENSG00000162441,LZIC,42,0.53303,30,-0.0137,28,-0.1928
ENSG00000130939,UBE4B,20,-0.7817,28,-0.3591,39,0.54729
ENSG00000054523,KIF1B,141,-0.8774,230,-0.1739,280,0.39539
ENSG00000142657,PGD,42,-0.1547,32,-0.7518,56,0.72106
ENSG00000241563,CORT,57,-0.9369,45,-1.6229,152,1.68226
ENSG00000160049,DFFA,44,0.66020,29,-0.0395,27,-0.2271
ENSG00000142655,PEX14,4,-2.4275,16,-0.5442,27,0.96081
ENSG00000120948,TARDBP,32,-0.8170,43,-0.4729,65,0.65959
ENSG00000116649,SRM,70,-0.4911,88,-0.1928,106,0.32365
ENSG00000171824,EXOSC10,22,0.24759,14,-0.5693,21,0.41789
ENSG00000198793,MTOR,20,-0.8442,29,-0.4098,42,0.60778
ENSG00000116661,FBXO2,374,0.38405,339,0.33442,251,-0.4607
ENSG00000132879,FBXO44,68,-1.0694,107,-0.5091,167,0.74586
ENSG00000116670,MAD2L2,35,0.41535,24,-0.2595,27,0.08034
ENSG00000177674,AGTRAP,34,1.54598,18,0.80292,6,-1.6633
ENSG00000177000,MTHFR,7,-0.9854,10,-0.6245,17,0.83441
ENSG00000011021,CLCN6,21,-1.4075,32,-1.0077,73,1.26383
ENSG00000116685,KIAA2013,24,-0.4416,23,-0.6980,40,0.76482
ENSG00000083444,PLOD1,61,1.64494,14,-0.9599,22,-0.0623
ENSG00000116688,MFN2,58,-0.6289,68,-0.5168,104,0.65467
ENSG00000116691,MIIP,3,-2.2699,15,-0.0450,18,0.46316
ENSG00000048707,VPS13D,64,0.54891,33,-0.6646,51,0.36661
ENSG00000162496,DHRS3,50,0.98277,36,0.67823,18,-1.1097
ENSG00000116731,PRDM2,21,-1.4419,40,-0.6425,69,0.93566
ENSG00000189337,KAZN,16,-1.4114,34,-0.4014,51,0.70543
ENSG00000142634,EFHD2,35,-1.1856,48,-0.9669,104,1.18422
ENSG00000116138,DNAJC16,13,-0.5012,11,-0.9925,23,1.03503
ENSG00000197312,DDI2,16,-0.1172,12,-0.7713,21,0.72472
ENSG00000116786,PLEKHM2,51,-0.3435,72,0.27516,60,-0.1583
ENSG00000065526,SPEN,41,0.48165,26,-0.3407,32,0.12332
ENSG00000116809,ZBTB17,15,-0.1383,18,0.20266,16,-0.1476
ENSG00000185519,FAM131C,4,-2.0918,16,0.14667,17,0.25971
ENSG00000037637,FBXO42,22,0.24693,12,-0.9750,24,0.75016
ENSG00000055070,SZRD1,84,1.86151,28,-0.0059,19,-1.0260
ENSG00000219481,NBPF1,6,-1.0066,10,-0.5538,16,0.77437
ENSG00000238142,BX284668.5,45,1.73365,14,-0.2251,12,-0.7163
ENSG00000159363,ATP13A2,70,-1.0987,126,-0.2782,166,0.53648
ENSG00000117118,SDHB,77,-0.2082,70,-0.4914,102,0.51310
ENSG00000117115,PADI2,60,0.45258,59,0.65559,33,-0.8126
ENSG00000179051,RCC2,39,1.26813,10,-1.1046,20,0.29770
ENSG00000074964,ARHGEF10L,25,0.47603,22,0.44992,15,-0.6137
ENSG00000117154,IGSF21,16,-1.7402,36,-0.7477,68,1.07844
ENSG00000159423,ALDH4A1,40,0.77709,32,0.68132,17,-0.9967
ENSG00000127481,UBR4,12,0.03012,9,-0.5188,14,0.45701
ENSG00000127463,EMC1,22,-0.3003,20,-0.6448,33,0.67622
ENSG00000053372,MRTO4,41,0.02419,32,-0.4584,45,0.40648
ENSG00000053371,AKR7A2,78,0.92809,44,-0.0176,39,-0.3823
ENSG00000077549,CAPZB,271,0.47758,139,-0.7605,231,0.47730
ENSG00000173436,MICOS10,355,0.14034,360,0.24142,297,-0.2771
ENSG00000158747,NBL1,285,0.50431,184,-0.2666,211,0.04827
ENSG00000162545,CAMK2N1,749,-0.8348,1364,0.14064,1319,0.08742
ENSG00000090432,MUL1,22,-0.1063,14,-1.0757,31,0.97123
ENSG00000183114,FAM43B,13,-0.1053,11,-0.5825,17,0.55926
ENSG00000158828,PINK1,276,-0.6232,395,-0.0876,444,0.25810
ENSG00000244038,DDOST,49,0.80359,19,-0.8484,33,0.38526
ENSG00000117245,KIF17,27,0.73825,11,-0.8563,19,0.42562
ENSG00000189410,SH2D5,17,-0.7505,21,-0.5707,34,0.73299
ENSG00000127483,HP1BP3,146,0.07829,106,-0.5597,159,0.47481
ENSG00000075151,EIF4G3,104,-0.2204,83,-0.7659,147,0.75494
ENSG00000117298,ECE1,23,0.81189,16,0.32195,11,-0.6461
ENSG00000076864,RAP1GAP,84,-0.7349,77,-1.1302,183,1.21849
ENSG00000090686,USP48,34,0.00052,32,-0.1650,36,0.15224
ENSG00000070831,CDC42,205,0.07712,123,-0.9357,241,0.78854
ENSG00000173372,C1QA,254,2.87082,52,-0.0922,22,-2.0180
ENSG00000159189,C1QC,172,2.72946,42,0.17107,15,-2.1766
ENSG00000173369,C1QB,295,2.47789,75,0.00780,38,-1.6447
ENSG00000004487,KDM1A,12,-1.6969,30,-0.4334,45,0.77669
ENSG00000169641,LUZP1,25,-0.5737,24,-0.8046,46,0.89497
ENSG00000125944,HNRNPR,61,-0.5329,64,-0.6033,104,0.70694
ENSG00000125945,ZNF436,7,-1.4311,8,-1.5415,28,1.73835
ENSG00000117318,ID3,429,5.29243,16,-1.9950,7,-3.8279
ENSG00000142676,RPL11,1046,1.47590,498,0.30967,294,-1.0446
ENSG00000011007,ELOA,12,-0.2435,9,-0.9493,18,0.91680
ENSG00000057757,PITHD1,103,-0.7606,142,-0.3809,198,0.56252
ENSG00000011009,LYPLA2,36,-0.2751,33,-0.5684,51,0.60172
ENSG00000117308,GALE,7,-1.0962,8,-1.0003,19,1.19497
ENSG00000117305,HMGCL,16,-0.2469,17,-0.1817,20,0.24581
ENSG00000189266,PNRC2,87,1.08206,33,-0.6343,46,0.06273
ENSG00000188529,SRSF10,33,-0.3709,39,-0.1157,44,0.22006
ENSG00000001461,NIPAL3,15,-2.0820,50,-0.4083,75,0.79773
ENSG00000133226,SRRM1,68,0.57444,38,-0.4626,51,0.18647
ENSG00000169504,CLIC4,143,2.44110,26,-0.7169,26,-0.9077
ENSG00000117614,SYF2,135,1.27259,58,-0.1763,54,-0.4388
ENSG00000117616,RSRP1,71,1.06636,21,-1.0923,42,0.41566
ENSG00000183726,TMEM50A,127,0.77738,47,-1.0455,92,0.54746
ENSG00000204178,MACO1,33,0.59124,11,-1.3745,29,0.88109
ENSG00000117643,MAN1C1,28,-0.4642,20,-1.2731,51,1.25493
ENSG00000162430,SELENON,65,0.88701,31,-0.4292,38,0.00314
ENSG00000117640,MTFR1L,46,-0.2481,45,-0.3824,61,0.42837
ENSG00000117632,STMN1,550,-0.9937,823,-0.5135,1279,0.73477
ENSG00000158008,EXTL1,2,-3.9117,39,-0.0962,48,0.59875
ENSG00000142684,ZNF593,34,0.37935,27,0.04567,25,-0.1827
ENSG00000142669,SH3BGRL3,293,0.34685,242,0.05640,222,-0.1796
ENSG00000158062,UBXN11,31,0.39636,24,-0.0445,23,-0.1060
ENSG00000117682,DHDDS,23,0.50949,13,-0.5813,19,0.31607
ENSG00000198830,HMGN2,283,1.56269,104,-0.1829,90,-0.6277
ENSG00000117713,ARID1A,31,-0.7411,41,-0.3830,58,0.56001
ENSG00000204160,ZDHHC18,7,-1.6872,17,-0.6337,30,0.96429
ENSG00000142751,GPN2,9,-0.9519,11,-1.0065,24,1.16761
ENSG00000090273,NUDC,100,-0.5041,148,0.16401,138,-0.0095
ENSG00000253368,TRNP1,26,-1.3850,63,-0.0753,73,0.39127
ENSG00000090020,SLC9A1,2,-3.2372,12,-1.4042,37,1.84717
ENSG00000142784,WDTC1,4,-2.9208,34,0.25154,33,0.21512
ENSG00000186501,TMEM222,102,0.43834,70,-0.2214,78,0.03670
ENSG00000158195,WASF2,71,1.36380,33,0.14445,23,-0.7988
ENSG00000126705,AHDC1,23,-0.8707,30,-0.6571,51,0.83885
ENSG00000126709,IFI6,280,-0.0177,198,-0.7422,340,0.66493
ENSG00000117758,STX12,103,0.25434,65,-0.6248,100,0.46199
ENSG00000117751,PPP1R8,24,-0.1512,20,-0.5372,30,0.53506
ENSG00000117748,RPA2,41,-0.3279,34,-0.7945,63,0.81383
ENSG00000126698,DNAJC8,131,0.09840,110,-0.2370,130,0.18345
ENSG00000130770,ATP5IF1,367,-0.5792,481,-0.2243,595,0.37499
ENSG00000180098,TRNAU1AP,10,-0.6159,15,0.05182,15,0.12452
ENSG00000120656,TAF12,9,-0.6171,14,0.05662,14,0.12023
ENSG00000198492,YTHDF2,41,-0.7240,36,-1.1857,90,1.26217
ENSG00000116350,SRSF4,32,-0.2949,31,-0.4479,44,0.50110
ENSG00000116353,MECR,21,-0.6844,28,-0.3090,37,0.47870
ENSG00000162511,LAPTM5,101,1.26995,60,0.56906,30,-1.1758
ENSG00000162512,SDC3,168,0.07728,145,-0.2144,169,0.17060
ENSG00000134644,PUM1,67,-0.7498,65,-1.0462,146,1.15107
ENSG00000060688,SNRNP40,43,1.74427,12,-0.4361,13,-0.5402
ENSG00000121766,ZCCHC17,95,-0.4180,95,-0.5529,147,0.63041
ENSG00000121769,FABP3,124,-0.2599,118,-0.4519,168,0.49407
ENSG00000162517,PEF1,74,-0.0875,64,-0.4434,89,0.43166
ENSG00000084636,COL16A1,37,0.51729,28,0.06748,24,-0.2615
ENSG00000121753,ADGRB2,119,-1.0214,209,-0.2251,265,0.47209
ENSG00000184007,PTP4A2,105,-0.6658,162,0.00253,171,0.18287
ENSG00000121774,KHDRBS1,130,0.34335,77,-0.6392,119,0.43711
ENSG00000025800,KPNA6,29,-0.8136,28,-1.0692,65,1.18756
ENSG00000084652,TXLNA,18,-0.2820,19,-0.3251,25,0.38692
ENSG00000160050,CCDC28B,28,0.66993,21,0.30453,15,-0.5583
ENSG00000084623,EIF3I,83,-0.3849,90,-0.3672,121,0.45468
ENSG00000175130,MARCKSL1,106,-0.8189,228,0.58535,160,-0.3510
ENSG00000160058,BSDC1,34,-0.8453,51,-0.3345,69,0.53855
ENSG00000176261,ZBTB8OS,43,0.14230,37,-0.1194,40,0.06092
ENSG00000162521,RBBP4,72,0.08793,54,-0.4988,77,0.41865
ENSG00000162522,KIAA1522,7,-1.3923,23,0.53359,17,-0.2018
ENSG00000134684,YARS,64,-0.4449,63,-0.6298,104,0.70595
ENSG00000160097,FNDC5,11,-0.5622,13,-0.5342,20,0.65314
ENSG00000121905,HPCA,109,-1.1503,187,-0.4477,279,0.70438
ENSG00000121900,TMEM54,31,-0.4231,53,0.67545,33,-0.5325
ENSG00000116514,RNF19B,25,0.41470,16,-0.3367,20,0.14863
ENSG00000004455,AK2,41,0.81430,22,-0.2593,24,-0.1052
ENSG00000142920,AZIN2,2,-2.9832,18,-0.2358,24,0.69907
ENSG00000160094,ZNF362,28,0.72181,15,-0.2990,17,-0.0243
ENSG00000134686,PHC2,74,0.28436,48,-0.5161,68,0.35776
ENSG00000163866,SMIM12,57,0.25461,39,-0.4545,53,0.31673
ENSG00000116544,DLGAP3,44,-0.4333,70,0.42744,53,-0.2831
ENSG00000163867,ZMYM6,19,0.50745,11,-0.4149,14,0.17615
ENSG00000116560,SFPQ,105,-0.1205,97,-0.3429,126,0.35306
ENSG00000146463,ZMYM4,58,0.88817,34,0.03662,29,-0.4115
ENSG00000142687,KIAA0319L,33,-0.7074,37,-0.7278,66,0.86286
ENSG00000020129,NCDN,323,-0.7146,327,-0.9177,667,1.03102
ENSG00000126067,PSMB2,85,-0.3596,69,-0.8938,136,0.90818
ENSG00000142686,C1orf216,42,-1.0039,68,-0.3360,94,0.57252
ENSG00000092847,AGO1,10,-1.2277,21,-0.1101,25,0.39982
ENSG00000126070,AGO3,1,-3.2067,11,-0.0921,13,0.56887
ENSG00000116863,ADPRHL2,3,-2.8887,14,-0.7523,27,1.19674
ENSG00000054116,TRAPPC3,42,-0.2773,40,-0.4693,58,0.51483
ENSG00000116871,MAP7D1,104,-0.9503,183,-0.1041,213,0.34422
ENSG00000054118,THRAP3,40,-0.1345,38,-0.2996,49,0.31867
ENSG00000196182,STK40,36,1.05742,16,-0.2786,17,-0.2196
ENSG00000181817,LSM10,51,0.11565,44,-0.1964,50,0.14064
ENSG00000116885,OSCP1,1,-3.7589,12,-0.8229,25,1.31048
ENSG00000116898,MRPS15,38,-0.5354,64,0.42596,49,-0.2563
ENSG00000163873,GRIK3,0,-5.3014,9,-1.6215,34,2.13838
ENSG00000163875,MEAF6,67,-0.4776,74,-0.4430,106,0.54863
ENSG00000134697,GNL2,23,0.61551,10,-0.8941,18,0.51708
ENSG00000116922,C1orf109,18,0.38167,7,-1.4221,19,1.02157
ENSG00000183317,EPHA10,17,-0.1383,11,-0.9712,23,0.89817
ENSG00000185090,MANEAL,17,-0.9056,18,-1.0650,42,1.20720
ENSG00000196449,YRDC,17,0.03345,11,-0.9016,21,0.77778
ENSG00000197982,C1orf122,220,-0.0870,294,0.57202,194,-0.5254
ENSG00000183431,SF3A3,37,0.07482,29,-0.4297,40,0.36321
ENSG00000183520,UTP11,21,-0.5854,23,-0.6397,38,0.75327
ENSG00000116954,RRAGC,39,-0.0298,27,-0.7642,48,0.68774
ENSG00000174574,AKIRIN1,77,-0.3138,73,-0.5405,111,0.58891
ENSG00000168653,NDUFS5,709,0.06908,699,0.06977,659,-0.0888
ENSG00000127603,MACF1,125,0.37824,85,-0.3351,104,0.16254
ENSG00000090621,PABPC4,66,0.24982,57,-0.0066,55,-0.0830
ENSG00000116983,HPCAL4,130,-1.4609,333,-0.0370,377,0.36549
ENSG00000084072,PPIE,31,0.12467,26,-0.2470,30,0.18298
ENSG00000168389,MFSD2A,65,2.03410,12,-0.9927,18,-0.3418
ENSG00000131236,CAP1,249,0.76773,110,-0.7119,170,0.29724
ENSG00000131238,PPT1,83,-0.3804,88,-0.3975,122,0.48079
ENSG00000084073,ZMPSTE24,29,0.11867,19,-0.6681,31,0.55184
ENSG00000049089,COL9A2,5,-1.8344,20,0.37534,17,0.00917
ENSG00000084070,SMAP2,73,-0.7128,91,-0.5077,138,0.66710
ENSG00000117016,RIMS3,22,-1.3558,48,-0.1951,61,0.50138
ENSG00000066136,NFYC,17,-0.7528,18,-0.9036,37,1.02875
ENSG00000171793,CTPS1,2,-2.8939,8,-0.9790,19,1.41566
ENSG00000127124,HIVEP3,4,-2.0585,14,-0.3245,20,0.71461
ENSG00000198815,FOXJ3,14,-1.8113,29,-1.0047,66,1.32686
ENSG00000177181,RIMKLA,21,-0.6862,24,-0.6734,41,0.80926
ENSG00000127125,PPCS,64,0.15747,54,-0.1518,60,0.08497
ENSG00000171960,PPIH,27,0.90366,11,-0.5833,16,0.12194
ENSG00000065978,YBX1,388,2.37525,94,-0.1883,61,-1.3214
ENSG00000164008,C1orf50,17,-0.3634,23,0.14039,22,-0.0233
ENSG00000177868,SVBP,61,0.66616,35,-0.3008,40,0.00415
ENSG00000117394,SLC2A1,451,3.71091,37,-1.3225,32,-1.8710
ENSG00000117395,EBNA1BP2,64,-0.3664,74,-0.1705,87,0.26960
ENSG00000179178,TMEM125,0,-4.5403,12,-0.1699,15,0.68667
ENSG00000066322,ELOVL1,16,-0.9668,27,-0.2751,35,0.50834
ENSG00000159479,MED8,27,0.39224,18,-0.3917,23,0.20608
ENSG00000178922,HYI,56,2.09014,19,0.31630,9,-1.5854
ENSG00000142949,PTPRF,85,-0.6179,99,-0.5137,151,0.64907
ENSG00000066135,KDM4A,9,-0.5613,10,-0.7119,17,0.81053
ENSG00000126091,ST3GAL3,28,-0.4031,31,-0.3292,41,0.42527
ENSG00000117408,IPO13,34,-0.8440,67,0.28623,58,-0.0516
ENSG00000117410,ATP6V0B,248,-0.9535,302,-0.8597,599,1.03869
ENSG00000117411,B4GALT2,24,-1.4639,81,0.56844,59,-0.2265
ENSG00000159214,CCDC24,7,-1.2011,14,-0.2499,19,0.52808
ENSG00000178028,DMAP1,43,-0.1175,39,-0.3665,52,0.37320
ENSG00000117419,ERI3,177,-0.1209,174,-0.2148,206,0.23745
ENSG00000187147,RNF220,60,-0.7441,90,-0.1879,109,0.37990
ENSG00000126106,TMEM53,6,-1.3336,13,-0.1661,16,0.47027
ENSG00000142937,RPS8,2651,1.52381,1092,0.02633,809,-0.7952
ENSG00000070785,EIF2B3,12,-1.0918,22,-0.3322,30,0.58580
ENSG00000126107,HECTD3,14,-0.3476,12,-0.7354,22,0.76922
ENSG00000126088,UROD,59,-0.2993,64,-0.2183,77,0.29470
ENSG00000117450,PRDX1,391,0.55035,268,-0.0859,267,-0.1342
ENSG00000117448,AKR1A1,66,0.45048,40,-0.4701,54,0.24854
ENSG00000132780,NASP,24,-0.0505,22,-0.2967,27,0.28864
ENSG00000159592,GPBP1L1,47,1.09645,18,-0.5482,24,-0.0150
ENSG00000159596,TMEM69,17,0.33036,11,-0.5198,15,0.34202
ENSG00000086015,MAST2,18,-0.4614,23,-0.1580,27,0.28358
ENSG00000117461,PIK3R3,21,0.60465,11,-0.6431,16,0.32275
ENSG00000085998,POMGNT1,50,0.02736,44,-0.2386,52,0.20993
ENSG00000132128,LRRC41,26,-0.9573,30,-0.9971,66,1.16066
ENSG00000173660,UQCRH,436,-0.4230,512,-0.2384,633,0.34771
ENSG00000117480,FAAH,10,-1.5296,22,-0.5518,36,0.86475
ENSG00000079277,MKNK1,10,-0.9209,13,-0.7870,24,0.96662
ENSG00000123472,ATPAF1,95,-0.3481,124,0.09163,120,0.01891
ENSG00000159658,EFCAB14,114,1.43463,39,-0.4773,44,-0.2849
ENSG00000186377,CYP4X1,24,0.26432,7,-1.9968,28,1.46014
ENSG00000162368,CMPK1,112,0.33304,74,-0.4381,98,0.27085
ENSG00000162373,BEND5,21,-0.1442,19,-0.4646,27,0.46896
ENSG00000162374,ELAVL4,36,-1.8477,67,-1.2043,176,1.51512
ENSG00000185104,FAF1,29,-0.0572,28,-0.1485,32,0.15633
ENSG00000123091,RNF11,270,-0.5395,326,-0.3419,437,0.47321
ENSG00000085832,EPS15,89,-0.5521,115,-0.2221,141,0.36624
ENSG00000117859,OSBPL9,17,0.23873,8,-1.1472,18,0.88711
ENSG00000078618,NRDC,59,-0.2976,44,-0.9837,91,0.96338
ENSG00000169213,RAB3B,40,-1.9048,101,-0.7000,185,1.05526
ENSG00000117862,TXNDC12,24,-0.0881,19,-0.5992,30,0.56783
ENSG00000134717,BTF3L4,47,-0.6062,59,-0.3731,81,0.51858
ENSG00000157077,ZFYVE9,2,-3.5698,20,-0.4596,33,0.94635
ENSG00000134748,PRPF38A,43,1.18322,19,-0.1740,18,-0.3857
ENSG00000134744,TUT4,21,0.44433,17,0.16954,14,-0.3265
ENSG00000162377,COA7,17,-0.2243,15,-0.5462,23,0.56643
ENSG00000162378,ZYG11B,56,-1.4010,103,-0.6443,179,0.93063
ENSG00000116171,SCP2,187,1.47608,61,-0.5069,71,-0.2886
ENSG00000162384,CZIB,64,0.38194,49,-0.0747,50,-0.0723
ENSG00000162385,MAGOH,40,0.51045,20,-0.7763,33,0.47486
ENSG00000157193,LRP8,26,-0.7715,23,-1.2063,59,1.29263
ENSG00000058799,YIPF1,26,0.36941,11,-1.2115,26,0.87571
ENSG00000081870,HSPB11,70,0.66288,37,-0.4908,49,0.16854
ENSG00000116209,TMEM59,208,0.36371,125,-0.6036,186,0.39876
ENSG00000116221,MRPL37,38,-0.6219,50,-0.2956,65,0.45138
ENSG00000157216,SSBP3,50,-1.7002,133,-0.3221,186,0.67111
ENSG00000243725,TTC4,11,-0.2024,9,-0.6088,15,0.61408
ENSG00000116133,DHCR24,97,-1.0411,104,-1.2116,265,1.36660
ENSG00000162402,USP24,27,0.18039,20,-0.3610,26,0.26379
ENSG00000162407,PLPP3,86,0.65979,75,0.67467,40,-0.9293
ENSG00000162409,PRKAA2,24,-0.7634,34,-0.3259,46,0.51245
ENSG00000173406,DAB1,3,-2.3630,19,0.21646,19,0.21399
ENSG00000162601,MYSM1,1,-4.0583,11,-0.9660,25,1.46166
ENSG00000177606,JUN,381,1.97696,67,-1.1967,116,-0.1592
ENSG00000134709,HOOK1,4,-2.5029,9,-1.7121,36,2.06748
ENSG00000162599,NFIA,179,1.21178,102,0.38948,61,-0.9458
ENSG00000162604,TM2D1,46,-0.2821,35,-0.9091,70,0.89611
ENSG00000162607,USP1,15,-0.1893,17,-0.0416,18,0.09884
ENSG00000116641,DOCK7,28,0.64334,18,-0.0674,17,-0.1936
ENSG00000125703,ATG4C,19,0.06085,14,-0.5102,21,0.43847
ENSG00000142856,ITGB3BP,9,-0.4900,12,-0.0719,13,0.21068
ENSG00000079739,PGM1,37,0.52576,30,0.23194,23,-0.4215
ENSG00000158966,CACHD1,19,0.04950,19,-0.0166,19,-0.0012
ENSG00000162434,JAK1,62,0.09920,38,-0.8609,70,0.71920
ENSG00000162433,AK4,48,0.00650,45,-0.1492,50,0.13572
ENSG00000116675,DNAJC6,138,-1.4495,244,-0.7839,467,1.06754
ENSG00000213625,LEPROT,89,2.07915,25,-0.1542,18,-1.0700
ENSG00000184588,PDE4B,28,-0.9701,45,-0.3214,62,0.55222
ENSG00000118473,SGIP1,46,-0.9985,73,-0.4018,106,0.63267
ENSG00000198160,MIER1,57,1.43073,17,-0.7292,24,-0.0820
ENSG00000142864,SERBP1,185,0.84226,88,-0.4917,113,0.07916
ENSG00000116717,GADD45A,86,2.25069,17,-0.6497,18,-0.7847
ENSG00000172380,GNG12,68,2.59348,18,0.26444,6,-2.1177
ENSG00000116729,WLS,151,1.24482,43,-0.9947,77,0.23565
ENSG00000033122,LRRC7,21,-1.6737,47,-0.6345,82,0.96323
ENSG00000066557,LRRC40,30,0.60131,12,-1.0309,25,0.62836
ENSG00000116754,SRSF11,76,-0.2386,67,-0.5981,106,0.61634
ENSG00000118454,ANKRD13C,22,-0.4233,23,-0.4797,34,0.56669
ENSG00000132485,ZRANB2,69,-0.0223,53,-0.5773,81,0.52618
ENSG00000172260,NEGR1,55,-1.3794,85,-0.9681,185,1.22298
ENSG00000178965,ERICH3,29,-0.5551,30,-0.7313,53,0.82588
ENSG00000116791,CRYZ,8,-0.9226,9,-0.8340,18,1.00879
ENSG00000162623,TYW3,41,0.90458,20,-0.3311,23,-0.0899
ENSG00000117054,ACADM,39,0.17874,32,-0.2398,37,0.15668
ENSG00000137955,RABGGTB,61,0.54307,33,-0.5541,47,0.27803
ENSG00000117069,ST6GALNAC5,22,-1.4469,32,-1.1230,78,1.37466
ENSG00000142892,PIGK,32,0.28439,13,-1.2948,34,0.97676
ENSG00000154027,AK5,149,-1.2295,189,-1.1341,459,1.34145
