Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000197223,C1D,60,-0.1286,82,0.41401,69,0.15718,61,-0.0921,45,-0.5768
ENSG00000115946,PNO1,13,-0.3959,20,0.29910,21,0.55758,13,-0.3774,11,-0.7093
ENSG00000221823,PPP3R1,190,0.20216,158,-0.1304,210,0.50931,99,-0.8697,101,-0.8331
ENSG00000119865,CNRIP1,153,-0.3868,229,0.32154,212,0.28080,171,-0.1635,167,-0.1993
ENSG00000198380,GFPT1,39,-0.1845,58,0.50964,49,0.34087,21,-1.1453,38,-0.1834
ENSG00000169599,NFU1,48,-0.0399,63,0.39269,49,-0.0350,55,0.16316,35,-0.5305
ENSG00000115977,AAK1,152,0.17008,191,0.53532,153,0.21969,85,-0.7878,75,-0.9695
ENSG00000087338,GMCL1,19,0.26752,23,0.54119,18,0.23681,3,-2.5249,14,-0.3129
ENSG00000124380,SNRNP27,79,0.29990,78,0.21946,69,0.02515,56,-0.3023,45,-0.6486
ENSG00000059728,MXD1,10,-0.7293,23,0.70250,16,0.18505,16,0.07067,13,-0.2385
ENSG00000169564,PCBP1,158,-0.6551,255,0.19345,263,0.36218,265,0.25928,188,-0.3080
ENSG00000116001,TIA1,36,0.16909,36,0.14577,33,-0.0281,30,-0.1796,29,-0.2316
ENSG00000116005,PCYOX1,50,-0.4678,87,0.49223,77,0.39468,47,-0.5058,55,-0.2674
ENSG00000143977,SNRPG,101,-0.0584,92,-0.2009,94,-0.2278,133,0.41072,123,0.28891
ENSG00000035141,FAM136A,40,0.26638,46,0.43944,37,0.10839,22,-0.7155,22,-0.7414
ENSG00000075340,ADD2,182,0.27551,163,0.04613,182,0.33935,99,-0.7456,93,-0.8393
ENSG00000144043,TEX261,19,-0.5072,36,0.57179,24,-0.1240,30,0.26655,27,0.10469
ENSG00000124357,NAGK,46,-0.5024,68,0.17661,67,0.21200,69,0.19350,59,-0.0663
ENSG00000124383,MPHOSPH10,25,-0.2177,30,0.14133,34,0.48992,18,-0.6809,23,-0.3308
ENSG00000124374,PAIP2B,10,-1.0077,24,0.52021,14,-0.4832,2,-3.0308,54,2.04115
ENSG00000075292,ZNF638,44,-0.4854,64,0.16592,63,0.21050,55,-0.0802,65,0.19747
ENSG00000003137,CYP26B1,43,0.40837,34,-0.0520,46,0.68296,17,-1.1266,5,-2.7975
ENSG00000144036,EXOC6B,62,0.21422,50,-0.1433,50,-0.2115,68,0.34234,49,-0.1803
ENSG00000135638,EMX1,30,0.11378,20,-0.5714,36,0.55663,23,-0.3662,18,-0.7426
ENSG00000144040,SFXN5,197,0.10546,223,0.30082,105,-1.1498,305,0.85003,252,0.50722
ENSG00000135631,RAB11FIP5,49,-0.0208,46,-0.1089,62,0.54275,33,-0.6715,34,-0.5837
ENSG00000272702,AC010913.1,45,0.82877,21,-0.5582,22,-0.6132,36,0.27499,27,-0.2005
ENSG00000135632,SMYD5,25,-0.2874,34,0.24552,33,0.33372,27,-0.1004,21,-0.4871
ENSG00000135617,PRADC1,35,-0.2899,53,0.46110,43,0.12070,29,-0.5494,45,0.16059
ENSG00000135624,CCT7,123,-0.4469,167,0.10747,184,0.38378,155,-0.0131,134,-0.2532
ENSG00000163013,FBXO41,103,-0.0034,108,0.06737,105,0.03823,73,-0.5668,125,0.31689
ENSG00000135625,EGR4,26,-0.0846,40,0.64321,38,0.82956,7,-2.0052,6,-2.3090
ENSG00000144034,TPRKB,24,-0.0996,30,0.27706,27,0.16736,20,-0.3645,23,-0.1690
ENSG00000144048,DUSP11,11,-0.5356,18,0.35811,16,0.14247,20,0.49496,11,-0.4909
ENSG00000124356,STAMBP,12,-1.1229,27,0.31115,26,0.35977,30,0.49697,20,-0.1521
ENSG00000114956,DGUOK,108,0.34119,72,-0.3846,97,0.14957,88,-0.0481,61,-0.6492
ENSG00000163170,BOLA3,131,0.30875,100,-0.1866,112,-0.0052,80,-0.5446,119,0.10156
ENSG00000225439,BOLA3-AS1,23,0.54784,21,0.25177,16,-0.2079,16,-0.1899,10,-0.8418
ENSG00000114978,MOB1A,13,-0.7330,31,0.69707,18,-0.2903,31,0.70455,20,0.02517
ENSG00000204843,DCTN1,339,-0.0225,295,-0.2465,411,0.44454,267,-0.4034,270,-0.3874
ENSG00000005448,WDR54,34,-0.3375,39,-0.0987,55,0.73783,33,-0.3330,23,-0.8904
ENSG00000115274,INO80B,36,-0.2235,36,-0.2189,48,0.37202,45,0.15747,31,-0.4604
ENSG00000239779,WBP1,104,0.24703,74,-0.3486,85,-0.1801,75,-0.3380,124,0.49838
ENSG00000115275,MOGS,15,-0.8547,18,-0.5300,29,0.35994,43,0.94316,20,-0.3024
ENSG00000115289,PCGF1,16,0.01791,13,-0.3274,20,0.66971,12,-0.4293,7,-1.1319
ENSG00000115307,AUP1,57,-0.3925,78,0.16079,76,0.16747,96,0.52474,49,-0.5891
ENSG00000115317,HTRA2,24,-0.4923,51,0.79849,36,0.26930,18,-0.9044,30,-0.0830
ENSG00000135622,SEMA4F,29,-0.7095,35,-0.3788,60,0.82541,56,0.39918,20,-1.2184
ENSG00000115350,POLE4,118,0.46228,74,-0.3931,95,0.01882,59,-0.7554,99,0.07879
ENSG00000115364,MRPL19,28,0.23225,30,0.30795,20,-0.4298,18,-0.5036,33,0.50593
ENSG00000176204,LRRTM4,29,-0.3858,16,-1.2282,53,1.07387,26,-0.4935,25,-0.5475
ENSG00000066032,CTNNA2,156,-0.1515,197,0.25489,173,0.05570,186,0.15364,139,-0.3256
ENSG00000162951,LRRTM1,46,-0.6717,35,-1.0307,100,1.08616,61,-0.1621,47,-0.5629
ENSG00000163541,SUCLG1,72,-0.4622,121,0.44109,100,0.17472,108,0.25711,69,-0.4763
ENSG00000034510,TMSB10,5923,0.41309,4223,-0.2147,5370,0.26022,3093,-0.7109,3259,-0.6285
ENSG00000176407,KCMF1,61,0.20245,81,0.65140,55,-0.0068,21,-1.4914,52,-0.1046
ENSG00000152291,TGOLN2,97,-0.5688,152,0.23119,164,0.53700,122,-0.1251,97,-0.5011
ENSG00000042445,RETSAT,26,-0.4396,22,-0.6677,34,0.05028,46,0.54015,44,0.46807
ENSG00000168906,MAT2A,72,-0.7935,132,0.27583,116,0.08512,132,0.27257,139,0.36241
ENSG00000115486,GGCX,41,-0.1858,30,-0.6586,50,0.25508,47,0.06584,52,0.22454
ENSG00000168899,VAMP5,18,-1.2508,15,-1.3837,8,-2.6747,175,3.24788,49,0.45326
ENSG00000168894,RNF181,122,0.02930,99,-0.3104,117,-0.0597,155,0.42561,112,-0.1150
ENSG00000168883,USP39,18,-0.5446,22,-0.1878,28,0.29966,14,-0.9269,41,0.87720
ENSG00000115525,ST3GAL5,93,0.17333,69,-0.3465,90,0.11290,99,0.25025,59,-0.5832
ENSG00000068654,POLR1A,17,0.16119,30,1.12620,14,-0.2350,14,-0.1834,5,-1.7269
ENSG00000132300,PTCD3,30,-0.6937,46,0.09707,50,0.33785,39,-0.1910,54,0.35056
ENSG00000132305,IMMT,56,-0.3724,90,0.46071,74,0.17523,74,0.12968,50,-0.4974
ENSG00000132313,MRPL35,54,0.29170,53,0.21294,49,0.16298,44,-0.0844,17,-1.5154
ENSG00000068615,REEP1,111,-0.2342,160,0.40436,151,0.46298,116,-0.1273,52,-1.3849
ENSG00000115548,KDM3A,21,-0.3839,27,0.06157,23,-0.2117,40,0.74824,27,0.09007
ENSG00000115561,CHMP3,161,0.38455,105,-0.3834,131,-0.0325,134,0.01887,108,-0.3321
ENSG00000239305,RNF103,52,0.15895,44,-0.1141,54,0.27535,33,-0.5708,39,-0.3033
ENSG00000153561,RMND5A,73,0.27829,83,0.46337,56,-0.2859,65,0.04526,45,-0.5431
ENSG00000183281,PLGLB1,14,0.17577,8,-0.7820,19,0.90920,10,-0.4800,2,-2.3614
ENSG00000222041,CYTOR,38,0.61842,13,-1.1359,37,0.70882,9,-1.7835,15,-1.0275
ENSG00000172086,KRCC1,9,-0.6601,14,0.07312,12,-0.3337,18,0.44086,23,0.89764
ENSG00000172005,MAL,36,-0.7757,83,0.70600,17,-2.1355,108,1.17763,125,1.47092
ENSG00000144029,MRPS5,34,-0.5798,49,0.08803,60,0.64820,45,-0.0447,29,-0.7250
ENSG00000115041,KCNIP3,58,0.17541,50,-0.0939,56,0.14755,41,-0.4041,47,-0.1830
ENSG00000115042,FAHD2A,29,0.08530,35,0.41734,30,0.18884,19,-0.5400,18,-0.6596
ENSG00000158050,DUSP2,24,-0.0785,27,0.11687,34,0.74210,13,-0.9774,11,-1.2300
ENSG00000084090,STARD7,171,-0.0452,195,0.17321,182,0.09053,143,-0.3330,176,0.00563
ENSG00000135956,TMEM127,55,-0.5012,62,-0.2504,88,0.47153,87,0.31743,56,-0.4125
ENSG00000144021,CIAO1,83,-0.0766,99,0.22801,93,0.17242,87,0.00449,61,-0.5706
ENSG00000144028,SNRNP200,60,-0.3510,71,-0.0433,77,0.13348,89,0.32477,71,-0.0351
ENSG00000114982,KANSL3,23,-0.2891,24,-0.2175,28,0.08347,33,0.34253,29,0.11821
ENSG00000114988,LMAN2L,8,-1.2715,23,0.48094,18,0.12847,33,1.13876,10,-0.7747
ENSG00000158158,CNNM4,14,-0.1424,16,0.04398,19,0.54895,16,0.12382,4,-1.8736
ENSG00000213337,ANKRD39,52,0.19749,38,-0.3301,53,0.28419,33,-0.5385,41,-0.2133
ENSG00000168758,SEMA4C,11,-0.7312,28,0.80848,20,0.31804,20,0.23387,8,-1.1390
ENSG00000144199,FAHD2B,21,-0.7992,39,0.27663,34,0.03473,51,0.72782,32,-0.0707
ENSG00000135940,COX5B,1229,0.42483,1017,0.03730,810,-0.4476,1099,0.16655,949,-0.0767
ENSG00000115073,ACTR1B,95,-0.3625,138,0.29505,131,0.30236,141,0.33018,62,-0.9813
ENSG00000075568,TMEM131,31,-0.2129,27,-0.3638,42,0.48702,25,-0.5348,36,0.06711
ENSG00000040933,INPP4A,87,0.16311,78,-0.0568,87,0.19662,63,-0.3891,65,-0.3362
ENSG00000183513,COA5,77,0.03976,62,-0.3059,76,0.03454,78,0.06605,79,0.07105
ENSG00000115446,UNC50,39,-0.2375,41,-0.1218,46,0.04210,63,0.58288,38,-0.2779
ENSG00000071073,MGAT4A,35,0.06281,35,0.03388,36,0.14996,32,-0.1094,26,-0.4021
ENSG00000196872,KIAA1211L,102,-0.0727,94,-0.1917,132,0.55537,95,-0.1706,56,-0.9930
ENSG00000158411,MITD1,13,-0.2038,13,-0.2261,18,0.47256,9,-0.7621,16,0.12399
ENSG00000185414,MRPL30,41,-0.0606,78,1.04971,39,-0.1968,35,-0.3097,28,-0.6656
ENSG00000115514,TXNDC9,21,-0.5683,20,-0.5477,33,0.32155,47,0.83985,22,-0.4396
ENSG00000158417,EIF5B,48,-0.1191,48,-0.1071,45,-0.2668,58,0.21599,71,0.55021
ENSG00000135945,REV1,24,0.37834,19,-0.0189,22,0.34210,12,-0.7336,10,-1.0869
ENSG00000144218,AFF3,35,0.07396,45,0.48422,38,0.33482,17,-1.0315,20,-0.7632
ENSG00000170500,LONRF2,183,-0.1878,201,-0.0050,248,0.50968,175,-0.2313,129,-0.7199
ENSG00000115526,CHST10,34,-0.3786,48,0.22890,38,-0.1866,71,0.92939,31,-0.4707
ENSG00000115539,PDCL3,13,-0.5781,17,-0.1261,22,0.45618,15,-0.2714,21,0.24046
ENSG00000170485,NPAS2,44,-0.0697,67,0.66678,46,0.01015,36,-0.3916,36,-0.3749
ENSG00000071082,RPL31,1179,0.37414,795,-0.3353,848,-0.3139,770,-0.3852,1348,0.54495
ENSG00000158435,CNOT11,17,0.07802,15,-0.2144,19,0.31726,18,0.08842,9,-0.9142
ENSG00000163162,RNF149,14,-0.7686,19,-0.2125,29,0.66094,19,-0.2036,23,0.05745
ENSG00000175874,CREG2,325,-0.0767,223,-0.6680,469,0.85477,237,-0.5694,187,-0.9438
ENSG00000071054,MAP4K4,49,-0.2000,59,0.12500,48,-0.3005,28,-1.0487,109,1.20794
ENSG00000233639,PANTR1,27,-0.2572,32,0.06834,14,-1.5061,75,1.61596,42,0.54754
ENSG00000198914,POU3F3,21,-0.6683,44,0.63415,18,-0.9768,43,0.61962,56,1.07655
ENSG00000135972,MRPS9,25,-0.0099,16,-0.7126,29,0.32666,27,0.13020,21,-0.2608
ENSG00000135966,TGFBRAP1,29,0.12205,33,0.32928,29,0.15651,18,-0.6194,21,-0.4311
ENSG00000135974,C2orf49,13,-0.3512,25,0.80800,14,-0.2132,9,-0.7311,21,0.54486
ENSG00000115641,FHL2,26,-0.4135,36,0.17777,39,0.45811,41,0.40699,13,-1.4513
ENSG00000071051,NCK2,37,-0.2389,47,0.17708,56,0.70740,30,-0.5268,18,-1.2784
ENSG00000115652,UXS1,18,-0.8301,26,-0.2245,32,0.21683,50,0.89543,26,-0.1741
ENSG00000144057,ST6GAL2,25,-0.3788,38,0.36402,39,0.58697,20,-0.6374,20,-0.6677
ENSG00000135968,GCC2,75,0.20168,99,0.63786,65,-0.1017,35,-1.0332,64,-0.1064
ENSG00000153201,RANBP2,66,-0.0662,66,-0.0582,89,0.66734,33,-1.1346,48,-0.5511
ENSG00000172985,SH3RF3,13,-0.0784,18,0.43936,15,0.13578,11,-0.3229,11,-0.3952
ENSG00000175701,MTLN,195,0.67781,118,-0.2712,105,-0.6051,170,0.32822,125,-0.1881
ENSG00000175772,LINC01106,34,-0.3512,40,-0.0611,56,0.78027,35,-0.2577,19,-1.2098
ENSG00000172965,MIR4435-2HG,17,-0.0933,10,-0.9108,20,0.29437,21,0.27580,17,-0.0676
ENSG00000153107,ANAPC1,27,0.08786,21,-0.2937,34,0.75095,5,-2.3847,21,-0.2843
ENSG00000153208,MERTK,6,-2.1946,22,0.04770,4,-3.0425,110,3.49270,21,-0.0806
ENSG00000144161,ZC3H8,20,0.08005,13,-0.5974,26,0.64903,15,-0.3881,11,-0.9245
ENSG00000188177,ZC3H6,24,-0.2197,38,0.55744,20,-0.6767,23,-0.2480,49,1.01025
ENSG00000114999,TTL,94,0.42429,58,-0.4458,78,0.04479,77,0.02924,52,-0.5936
ENSG00000125611,CHCHD5,78,0.20922,58,-0.3201,59,-0.3852,75,0.10895,96,0.52877
ENSG00000144136,SLC20A1,42,-0.7550,125,1.17745,68,0.15761,59,-0.1172,37,-0.8476
ENSG00000136682,CBWD2,17,-0.0714,18,0.03440,20,0.20661,17,-0.1046,15,-0.2820
ENSG00000144134,RABL2A,17,-0.5208,22,-0.1242,29,0.51597,25,0.11374,19,-0.3635
ENSG00000115084,SLC35F5,11,-0.9899,29,0.61715,18,-0.1954,27,0.53336,26,0.42995
ENSG00000115091,ACTR3,96,0.33424,74,-0.1372,93,0.34629,41,-1.0770,60,-0.4781
ENSG00000175497,DPP10,64,-0.4460,87,0.11888,102,0.56452,66,-0.3319,63,-0.4106
ENSG00000235026,DPP10-AS1,32,0.26450,18,-0.6239,32,0.39172,23,-0.2599,18,-0.6736
ENSG00000088205,DDX18,38,0.28110,26,-0.3692,35,0.12085,24,-0.5015,33,0.00855
ENSG00000125633,CCDC93,15,0.25893,10,-0.4217,15,0.34177,6,-1.2806,14,0.07780
ENSG00000125629,INSIG2,30,-0.4346,37,-0.0529,55,0.91187,34,-0.2068,12,-1.7510
ENSG00000144119,C1QL2,29,0.18725,17,-0.7056,20,-0.6047,51,1.13608,26,-0.0336
ENSG00000155368,DBI,417,0.03953,373,-0.1488,222,-1.2274,594,0.63397,803,1.18560
ENSG00000144120,TMEM177,15,-0.1492,24,0.62076,18,0.18209,7,-1.1715,16,-0.0115
ENSG00000088179,PTPN4,51,0.13877,66,0.54822,50,0.11337,34,-0.5442,29,-0.7981
ENSG00000115109,EPB41L5,19,0.49913,11,-0.3944,9,-0.9715,23,0.76357,18,0.33013
ENSG00000226479,TMEM185B,8,-1.1565,36,1.39203,14,-0.3346,22,0.48994,14,-0.2426
ENSG00000144118,RALB,65,0.59676,48,-0.0101,45,-0.1634,52,0.11119,22,-1.2116
ENSG00000074054,CLASP1,61,-0.3568,82,0.16306,89,0.46406,69,-0.1227,51,-0.5888
ENSG00000155438,NIFK,29,0.43727,22,-0.0712,23,-0.0434,17,-0.4611,20,-0.2486
ENSG00000211460,TSN,63,-0.2189,62,-0.2159,87,0.49252,46,-0.6979,74,0.05410
ENSG00000136717,BIN1,181,-0.1771,207,0.06942,228,0.33476,163,-0.3189,172,-0.2321
ENSG00000163161,ERCC3,29,0.04536,25,-0.2050,36,0.56460,19,-0.6059,17,-0.7595
ENSG00000169967,MAP3K2,18,-0.4457,23,-0.0015,24,0.05869,23,-0.0136,31,0.51934
ENSG00000236682,MAP3K2-DT,15,-0.1651,22,0.39587,16,-0.1263,25,0.61765,10,-0.7534
ENSG00000163166,IWS1,24,-0.0825,27,0.11929,26,0.06558,20,-0.3138,27,0.15762
ENSG00000136709,WDR33,38,-0.4128,53,0.18995,58,0.50871,47,-0.0102,28,-0.8198
ENSG00000144231,POLR2D,28,0.32907,29,0.36113,23,-0.0328,14,-0.8435,20,-0.2629
ENSG00000136715,SAP130,25,0.39641,15,-0.4659,24,0.38399,12,-0.7808,14,-0.6131
ENSG00000136731,UGGT1,22,-0.1099,25,0.13526,22,-0.1397,30,0.45289,21,-0.1758
ENSG00000136720,HS6ST1,100,0.22442,92,0.05321,82,-0.1768,109,0.33788,65,-0.5139
ENSG00000136699,SMPD4,39,-0.5099,56,0.15195,58,0.30495,50,-0.0287,51,-0.0025
ENSG00000152082,MZT2B,868,0.30961,629,-0.2680,691,-0.1622,663,-0.1841,836,0.19896
ENSG00000136710,CCDC115,49,-0.2013,52,-0.0869,67,0.46226,42,-0.4301,48,-0.2343
ENSG00000136718,IMP4,54,-0.1463,45,-0.4103,64,0.22267,57,-0.0390,65,0.15944
ENSG00000072135,PTPN18,14,-0.7019,17,-0.2839,22,0.24003,29,0.60136,21,0.09102
ENSG00000178171,AMER3,16,-0.2948,13,-0.6099,26,0.74134,23,0.28034,8,-1.3767
ENSG00000136002,ARHGEF4,181,-0.2483,233,0.20343,216,0.10830,177,-0.2513,231,0.18491
ENSG00000152102,FAM168B,168,-0.1414,161,-0.1896,207,0.32046,214,0.28228,116,-0.7108
ENSG00000115762,PLEKHB2,218,-0.2588,316,0.39465,296,0.41058,191,-0.4311,169,-0.6299
ENSG00000173272,MZT2A,204,0.34980,141,-0.3134,159,-0.1638,149,-0.2298,194,0.20485
ENSG00000150551,LYPD1,38,0.56809,21,-0.4718,16,-1.1334,52,1.03854,31,0.11811
ENSG00000152127,MGAT5,51,-0.0451,45,-0.2368,57,0.19617,54,0.03713,47,-0.1727
ENSG00000152128,TMEM163,24,-0.0793,22,-0.2181,37,1.10590,10,-1.3602,6,-1.9996
ENSG00000082258,CCNT2,33,0.04705,35,0.17343,39,0.47231,27,-0.2450,11,-1.6603
ENSG00000115839,RAB3GAP1,89,-0.2136,103,0.04941,126,0.56741,79,-0.3862,63,-0.7409
ENSG00000048991,R3HDM1,114,0.10766,94,-0.2274,137,0.59058,76,-0.5586,55,-1.0647
ENSG00000144224,UBXN4,43,-0.5060,62,0.13839,56,-0.0145,64,0.19618,73,0.42304
ENSG00000076003,MCM6,13,-0.5973,33,0.99679,19,0.02566,7,-1.4755,25,0.51541
ENSG00000115866,DARS,54,-0.0834,54,-0.0513,47,-0.4016,67,0.30543,80,0.59157
ENSG00000150540,HNMT,14,-0.1491,21,0.56900,11,-0.6574,13,-0.2336,25,0.89679
ENSG00000144228,SPOPL,13,-0.0613,10,-0.4474,14,0.07133,14,0.12359,15,0.20905
ENSG00000168702,LRP1B,37,0.40107,23,-0.4528,34,0.30208,3,-3.4216,39,0.43105
ENSG00000121964,GTDC1,54,0.43121,37,-0.2773,46,0.13433,31,-0.5542,34,-0.3828
ENSG00000169554,ZEB2,75,0.03513,94,0.41294,62,-0.3713,45,-0.7772,113,0.73217
ENSG00000287115,AC009951.6,20,0.49935,21,0.54347,9,-1.0848,15,-0.0236,20,0.45419
ENSG00000121989,ACVR2A,20,-0.5186,48,1.04010,28,0.13403,22,-0.2881,17,-0.6692
ENSG00000115947,ORC4,55,-0.1668,70,0.26140,74,0.51630,32,-0.9872,46,-0.4313
ENSG00000204406,MBD5,21,0.44563,19,0.18447,16,-0.0751,11,-0.6643,14,-0.3222
ENSG00000135999,EPC2,23,0.02688,29,0.40034,24,0.11482,13,-0.9019,22,-0.0265
ENSG00000168280,KIF5C,392,0.22248,408,0.25536,352,0.01320,177,-1.0775,375,0.11226
ENSG00000168288,MMADHC,51,-0.1567,41,-0.5159,75,0.73490,37,-0.6709,43,-0.4113
ENSG00000115963,RND3,11,-0.5097,37,1.71703,15,0.05925,4,-1.8297,7,-0.9827
ENSG00000080345,RIF1,34,-0.3698,31,-0.4855,51,0.46160,44,0.06912,40,-0.0726
ENSG00000162980,ARL5A,30,-0.3106,36,0.02920,35,0.00883,33,-0.1176,47,0.50081
ENSG00000182389,CACNB4,87,-0.0206,99,0.19793,107,0.50128,43,-1.1062,63,-0.5234
ENSG00000115145,STAM2,18,-0.2162,30,0.69360,15,-0.6246,26,0.45988,23,0.24746
ENSG00000157827,FMNL2,48,-0.5976,58,-0.2136,65,-0.0323,76,0.22550,104,0.77943
ENSG00000196504,PRPF40A,27,-0.3414,27,-0.3264,33,0.02088,42,0.43344,39,0.29712
ENSG00000177519,RPRM,13,-0.3822,35,1.36595,14,-0.2673,17,0.14963,7,-1.2205
ENSG00000144278,GALNT13,24,0.88278,5,-1.6471,12,-0.4397,17,0.13859,16,0.10427
ENSG00000162989,KCNJ3,67,-0.3553,86,0.10214,105,0.67041,61,-0.4414,49,-0.7822
ENSG00000153234,NR4A2,20,-0.9768,92,1.78747,25,-0.6763,24,-0.6032,46,0.47815
ENSG00000115159,GPD2,47,0.10512,42,-0.0898,41,-0.1927,40,-0.1582,57,0.41511
ENSG00000136541,ERMN,12,-0.8977,25,0.35187,8,-1.6704,3,-2.8066,83,2.89644
ENSG00000123612,ACVR1C,17,0.14040,5,-1.7914,19,0.49943,14,-0.2042,15,-0.0342
ENSG00000115170,ACVR1,12,-0.2864,8,-0.8180,20,0.81218,10,-0.6299,13,-0.1673
ENSG00000144283,PKP4,65,-0.0963,75,0.14441,70,0.03159,32,-1.1883,103,0.68530
ENSG00000196151,WDSUB1,10,-0.4825,15,0.17487,13,-0.1241,20,0.63369,14,0.09044
ENSG00000123636,BAZ2B,14,-0.5514,8,-1.3905,13,-0.7636,34,0.98236,43,1.45751
ENSG00000136536,MARCH7,30,-0.2634,24,-0.6096,43,0.49602,41,0.26798,26,-0.4967
ENSG00000136560,TANK,13,-0.6543,38,1.21899,16,-0.3397,10,-0.9416,28,0.66625
ENSG00000115233,PSMD14,65,-0.3997,68,-0.2770,93,0.35179,97,0.30440,70,-0.2203
ENSG00000136535,TBR1,84,-0.1902,127,0.52230,120,0.64328,37,-1.4226,51,-0.9403
ENSG00000144290,SLC4A10,90,-0.5369,86,-0.5448,185,1.16899,68,-0.9096,76,-0.7356
ENSG00000115271,GCA,38,0.31361,31,-0.0753,35,0.12641,30,-0.1262,20,-0.7925
ENSG00000153253,SCN3A,50,-0.0878,45,-0.2654,57,0.20362,56,0.09599,48,-0.1518
ENSG00000136531,SCN2A,197,-0.2587,207,-0.1443,303,0.74353,167,-0.4889,134,-0.8357
ENSG00000178662,CSRNP3,99,-0.0265,140,0.55973,117,0.35980,41,-1.4120,75,-0.4693
ENSG00000123607,TTC21B,10,-0.8153,19,0.32990,18,0.22178,19,0.26794,17,0.06595
ENSG00000144285,SCN1A,26,-0.5552,85,1.59389,39,0.26579,10,-1.9222,16,-1.2035
ENSG00000172318,B3GALT1,18,0.41732,24,0.86750,10,-0.7121,17,0.25789,8,-0.8970
ENSG00000198648,STK39,62,0.07264,103,0.94316,60,0.03357,17,-1.9453,51,-0.2279
ENSG00000172292,CERS6,99,0.02411,100,0.04130,124,0.59775,64,-0.6767,47,-1.1430
ENSG00000163093,BBS5,13,-1.0955,37,0.70875,24,-0.0418,38,0.77327,22,-0.1898
ENSG00000138399,FASTKD1,14,0.07498,26,1.11635,12,-0.1911,9,-0.5930,8,-0.8667
ENSG00000138398,PPIG,53,-0.0509,83,0.69526,50,-0.2285,39,-0.5341,62,0.19135
ENSG00000213160,KLHL23,30,-0.4715,38,-0.0120,39,0.02424,65,0.91748,28,-0.5188
ENSG00000138385,SSB,77,-0.1841,103,0.31474,95,0.25606,77,-0.1561,62,-0.5091
ENSG00000138382,METTL5,107,0.35687,86,-0.0583,94,0.10959,62,-0.5752,71,-0.3669
ENSG00000144357,UBR3,65,-0.4129,88,0.13104,101,0.54579,72,-0.2036,57,-0.5803
ENSG00000239467,AC007405.3,9,-0.8379,18,0.40956,12,-0.2560,27,1.09246,13,-0.1305
ENSG00000128683,GAD1,109,-0.0678,306,1.82335,71,-0.9625,65,-0.8905,105,-0.1232
ENSG00000115806,GORASP2,34,-0.5207,51,0.18659,50,0.23672,64,0.58231,29,-0.6919
ENSG00000198586,TLK1,69,-0.1090,68,-0.1137,79,0.20094,75,0.04556,64,-0.1998
ENSG00000071967,CYBRD1,22,-0.5806,41,0.48679,9,-2.2380,74,1.58090,59,1.13400
ENSG00000077380,DYNC1I2,69,-0.3891,91,0.09864,91,0.13348,79,-0.1326,104,0.32993
ENSG00000115840,SLC25A12,49,-0.4359,83,0.49809,79,0.59897,36,-0.8403,42,-0.6316
ENSG00000144355,DLX1,34,0.71416,26,0.18622,13,-1.1976,36,0.71158,21,-0.2130
ENSG00000091409,ITGA6,10,-0.6255,17,0.26708,5,-1.8398,28,1.12240,35,1.54944
ENSG00000091428,RAPGEF4,224,0.82668,157,0.07227,123,-0.4352,43,-1.9454,186,0.35790
ENSG00000172845,SP3,30,0.16268,31,0.17665,24,-0.3100,27,-0.0144,31,0.17900
ENSG00000138430,OLA1,154,0.00715,152,-0.0171,189,0.50625,71,-1.2103,132,-0.2519
ENSG00000138433,CIR1,41,0.13562,32,-0.2732,35,-0.1731,41,0.11661,44,0.24531
ENSG00000144306,SCRN3,16,0.21254,16,0.19395,11,-0.4888,20,0.56269,12,-0.2511
ENSG00000163328,GPR155,56,-0.2897,63,-0.0785,80,0.49093,61,-0.1267,49,-0.4714
ENSG00000128656,CHN1,1226,-0.1839,1450,0.11735,1789,0.71676,783,-0.8701,756,-0.9250
ENSG00000115966,ATF2,75,0.36345,71,0.22792,62,-0.0003,49,-0.3843,41,-0.6592
ENSG00000154518,ATP5MC3,430,0.16299,381,-0.0613,450,0.31336,292,-0.4870,279,-0.5627
ENSG00000144320,LNPK,39,-0.2858,76,0.88876,46,0.01307,44,-0.0634,28,-0.7415
ENSG00000128654,MTX2,86,-0.0029,83,-0.0515,111,0.64834,58,-0.6381,41,-1.1489
ENSG00000170144,HNRNPA3,165,-0.2542,219,0.24434,197,0.09819,201,0.10459,170,-0.1708
ENSG00000116044,NFE2L2,20,-0.8903,42,0.36058,18,-1.2574,82,1.59673,51,0.71778
ENSG00000018510,AGPS,28,0.12675,42,0.77068,29,0.21207,10,-1.4449,16,-0.7697
ENSG00000079156,OSBPL6,26,-0.3116,33,0.14678,31,0.07514,42,0.54835,22,-0.5020
ENSG00000180228,PRKRA,67,0.04270,67,0.05417,68,0.11315,57,-0.2089,58,-0.1841
ENSG00000116095,PLEKHA3,59,0.41561,46,-0.0799,46,-0.0773,42,-0.2308,39,-0.3289
ENSG00000187231,SESTD1,24,-0.2632,35,0.40094,31,0.22023,16,-0.8285,31,0.16543
