Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9
ENSG00000117419,ERI3,16,-3.7674,226,3.76748
ENSG00000187147,RNF220,16,-3.5900,200,3.59007
ENSG00000142937,RPS8,113,-4.3427,2308,4.34279
ENSG00000117450,PRDX1,16,-4.5419,387,4.54199
ENSG00000173660,UQCRH,16,-4.3265,333,4.32655
ENSG00000162374,ELAVL4,16,-3.7936,230,3.79361
ENSG00000123091,RNF11,237,-0.6229,365,0.62294
ENSG00000169213,RAB3B,16,-3.0414,136,3.04149
ENSG00000162378,ZYG11B,16,-3.7206,219,3.72068
ENSG00000116209,TMEM59,16,-4.2373,313,4.23738
ENSG00000157216,SSBP3,16,-3.7480,223,3.74805
ENSG00000116133,DHCR24,16,-4.0984,285,4.09842
ENSG00000162407,PLPP3,16,-3.8299,236,3.82997
ENSG00000162599,NFIA,16,-3.6474,208,3.64740
ENSG00000116675,DNAJC6,16,-4.2514,316,4.25143
ENSG00000184588,PDE4B,16,-3.1847,151,3.18479
ENSG00000142864,SERBP1,16,-3.5713,198,3.57137
ENSG00000116754,SRSF11,16,-3.8814,245,3.88145
ENSG00000154027,AK5,16,-4.3536,340,4.35362
ENSG00000137941,TTLL7,16,-4.1508,295,4.15081
ENSG00000142875,PRKACB,16,-4.3438,337,4.34382
ENSG00000153904,DDAH1,16,-3.6226,204,3.62261
ENSG00000143013,LMO4,16,-4.7285,441,4.72850
ENSG00000122406,RPL5,18,-5.4618,802,5.46181
ENSG00000117519,CNN3,16,-3.6326,206,3.63267
ENSG00000134243,SORT1,16,-5.0560,553,5.05606
ENSG00000168710,AHCYL1,16,-3.9445,256,3.94459
ENSG00000197106,SLC6A17,16,-4.2993,327,4.29938
ENSG00000155366,RHOC,16,-4.4059,352,4.40596
ENSG00000009307,CSDE1,16,-4.6388,414,4.63887
ENSG00000163399,ATP1A1,16,-4.4393,361,4.43930
ENSG00000198162,MAN1A2,16,-3.8732,243,3.87322
ENSG00000092621,PHGDH,16,-3.1706,149,3.17067
ENSG00000265972,TXNIP,16,-4.0398,273,4.03981
ENSG00000159164,SV2A,16,-4.0602,277,4.06020
ENSG00000266472,MRPS21,173,0.32257,138,-0.3225
ENSG00000143420,ENSA,16,-4.8983,496,4.89834
ENSG00000143393,PI4KB,16,-3.3364,168,3.33647
ENSG00000159377,PSMB4,16,-4.0401,273,4.04011
ENSG00000197747,S100A10,16,-5.1954,609,5.19543
ENSG00000197956,S100A6,16,-4.1839,302,4.18392
ENSG00000189171,S100A13,16,-3.8214,235,3.82140
ENSG00000160678,S100A1,16,-3.5391,193,3.53915
ENSG00000143543,JTB,16,-3.4671,184,3.46719
ENSG00000177954,RPS27,2390,-0.6558,3765,0.65582
ENSG00000143549,TPM3,383,0.13803,348,-0.1380
ENSG00000160710,ADAR,16,-3.6764,212,3.67640
ENSG00000163346,PBXIP1,16,-3.4562,182,3.45622
ENSG00000132718,SYT11,16,-5.6398,829,5.63982
ENSG00000160781,PAQR6,36,-5.3839,1525,5.38391
ENSG00000125462,C1orf61,16,-5.0772,561,5.07722
ENSG00000132702,HAPLN2,16,-3.8647,242,3.86474
ENSG00000132692,BCAN,16,-4.2187,309,4.21872
ENSG00000162706,CADM3,16,-3.9902,264,3.99026
ENSG00000177807,KCNJ10,16,-3.5202,190,3.52026
ENSG00000162729,IGSF8,16,-3.4252,178,3.42525
ENSG00000018625,ATP1A2,16,-4.7743,455,4.77436
ENSG00000162734,PEA15,240,-2.4193,1287,2.41930
ENSG00000143256,PFDN2,16,-3.9212,252,3.92122
ENSG00000158864,NDUFS2,16,-3.2252,155,3.22523
ENSG00000143248,RGS5,16,-4.5946,402,4.59466
ENSG00000143198,MGST3,16,-4.1610,297,4.16109
ENSG00000143153,ATP1B1,18,-5.3396,744,5.33960
ENSG00000117523,PRRC2C,16,-5.3929,699,5.39293
ENSG00000117592,PRDX6,16,-3.4776,185,3.47765
ENSG00000234741,GAS5,16,-4.3665,343,4.36658
ENSG00000116147,TNR,16,-3.5386,193,3.53863
ENSG00000135821,GLUL,16,-6.0904,1134,6.09047
ENSG00000162704,ARPC5,16,-3.7102,217,3.71021
ENSG00000118200,CAMSAP2,16,-3.7562,224,3.75626
ENSG00000116857,TMEM9,16,-3.7035,216,3.70357
ENSG00000159176,CSRP1,16,-5.0308,543,5.03082
ENSG00000198892,SHISA4,16,-3.3449,169,3.34490
ENSG00000170075,GPR37L1,16,-4.0229,270,4.02296
ENSG00000143862,ARL8A,16,-3.8111,233,3.81119
ENSG00000163531,NFASC,16,-4.0540,276,4.05409
ENSG00000184144,CNTN2,16,-4.8172,469,4.81726
ENSG00000117266,CDK18,290,0.66729,182,-0.6672
ENSG00000069275,NUCKS1,16,-5.2234,621,5.22348
ENSG00000117691,NENF,16,-5.0197,539,5.01971
ENSG00000143819,EPHX1,16,-3.4194,178,3.41944
ENSG00000163041,H3F3A,16,-5.0539,552,5.05396
ENSG00000143799,PARP1,16,-3.2062,153,3.20627
ENSG00000143772,ITPKB,16,-3.5106,189,3.51066
ENSG00000143761,ARF1,16,-4.7433,445,4.74336
ENSG00000143774,GUK1,687,-0.3473,874,0.34736
ENSG00000168159,RNF187,16,-5.3916,698,5.39168
ENSG00000116574,RHOU,16,-3.4869,186,3.48692
ENSG00000135744,AGT,16,-4.2636,319,4.26363
ENSG00000119280,C1orf198,16,-3.9681,260,3.96811
ENSG00000168264,IRF2BP2,375,-0.1466,415,0.14666
ENSG00000173726,TOMM20,16,-4.2692,320,4.26929
ENSG00000153187,HNRNPU,16,-4.2533,317,4.25339
ENSG00000171863,RPS7,16,-5.7756,911,5.77565
ENSG00000134313,KIDINS220,525,1.77129,153,-1.7712
ENSG00000134308,YWHAQ,16,-4.5129,379,4.51295
ENSG00000163032,VSNL1,16,-4.8384,476,4.83841
ENSG00000143878,RHOB,16,-5.1055,572,5.10550
ENSG00000084731,KIF3C,16,-3.3677,171,3.36775
ENSG00000084754,HADHA,16,-3.0097,134,3.00978
ENSG00000084764,MAPRE3,16,-4.3869,348,4.38691
ENSG00000228474,OST4,16,-3.8991,248,3.89916
ENSG00000213639,PPP1CB,269,-0.4946,379,0.49468
ENSG00000138078,PREPL,16,-4.8904,493,4.89047
ENSG00000116016,EPAS1,280,-0.8666,510,0.86667
ENSG00000143933,CALM2,135,-3.3636,1390,3.36365
ENSG00000179915,NRXN1,16,-3.5658,197,3.56585
ENSG00000115306,SPTBN1,365,-1.7158,1201,1.71580
ENSG00000115310,RTN4,16,-5.4454,725,5.44545
ENSG00000143947,RPS27A,735,-1.6785,2354,1.67855
ENSG00000115355,CCDC88A,16,-4.5115,379,4.51152
ENSG00000221823,PPP3R1,16,-3.7312,221,3.73122
ENSG00000115977,AAK1,16,-3.5320,192,3.53209
ENSG00000169564,PCBP1,16,-4.1318,291,4.13181
ENSG00000124374,PAIP2B,16,-4.3407,337,4.34073
ENSG00000144040,SFXN5,16,-3.0444,137,3.04447
ENSG00000204843,DCTN1,16,-4.3874,348,4.38743
ENSG00000034510,TMSB10,1876,-1.1249,4093,1.12496
ENSG00000168906,MAT2A,16,-5.2903,651,5.29035
ENSG00000172005,MAL,377,0.16700,336,-0.1670
ENSG00000135940,COX5B,16,-5.1095,574,5.10959
ENSG00000158417,EIF5B,547,0.47540,393,-0.4754
ENSG00000071082,RPL31,914,-1.1719,2060,1.17194
ENSG00000071054,MAP4K4,16,-5.0909,567,5.09095
ENSG00000188177,ZC3H6,16,-2.9157,125,2.91576
ENSG00000155368,DBI,375,0.37649,289,-0.3764
ENSG00000136717,BIN1,16,-4.8699,486,4.86995
ENSG00000152082,MZT2B,16,-4.9316,507,4.93167
ENSG00000136002,ARHGEF4,592,1.77596,173,-1.7759
ENSG00000152102,FAM168B,16,-4.0876,283,4.08761
ENSG00000115762,PLEKHB2,16,-6.0601,1110,6.06012
ENSG00000173272,MZT2A,16,-3.7053,217,3.70535
ENSG00000144224,UBXN4,16,-3.6944,215,3.69442
ENSG00000169554,ZEB2,16,-4.8737,488,4.87378
ENSG00000168280,KIF5C,16,-5.0865,565,5.08655
ENSG00000157827,FMNL2,16,-4.0063,267,4.00632
ENSG00000136541,ERMN,16,-4.7386,444,4.73862
ENSG00000144283,PKP4,16,-4.9046,498,4.90460
ENSG00000136531,SCN2A,16,-4.2338,312,4.23380
ENSG00000138398,PPIG,16,-3.3029,164,3.30290
ENSG00000077380,DYNC1I2,16,-4.3341,335,4.33413
ENSG00000091428,RAPGEF4,16,-4.5468,388,4.54685
ENSG00000128656,CHN1,16,-6.0155,1076,6.01553
ENSG00000170144,HNRNPA3,16,-3.9050,249,3.90500
ENSG00000061676,NCKAP1,16,-3.9837,263,3.98370
ENSG00000115524,SF3B1,16,-5.3990,702,5.39901
ENSG00000144381,HSPD1,16,-3.6090,203,3.60909
ENSG00000115993,TRAK2,16,-4.0326,272,4.03261
ENSG00000138443,ABI2,16,-3.8659,242,3.86595
ENSG00000114942,EEF1B2,573,-0.1497,636,0.14977
ENSG00000078018,MAP2,16,-6.4425,1447,6.44251
ENSG00000197756,RPL37A,2602,-1.0120,5247,1.01200
ENSG00000127838,PNKD,16,-3.4059,176,3.40592
ENSG00000171450,CDK5R2,16,-3.5341,192,3.53413
ENSG00000144567,RETREG2,16,-3.7565,225,3.75659
ENSG00000135924,DNAJB2,16,-5.0260,542,5.02606
ENSG00000054356,PTPRN,16,-4.3769,345,4.37693
ENSG00000135919,SERPINE2,16,-3.1593,148,3.15936
ENSG00000187957,DNER,16,-4.0085,267,4.00850
ENSG00000135916,ITM2C,16,-5.2076,614,5.20766
ENSG00000173692,PSMD1,16,-3.1531,147,3.15313
ENSG00000115053,NCL,16,-4.0478,275,4.04781
ENSG00000187514,PTMA,925,-1.3615,2377,1.36156
ENSG00000115468,EFHD1,282,-1.6683,897,1.66834
ENSG00000132329,RAMP1,16,-3.1620,148,3.16206
ENSG00000172428,COPS9,16,-5.6799,853,5.67998
ENSG00000063660,GPC1,16,-3.6523,209,3.65235
ENSG00000130294,KIF1A,16,-5.2917,651,5.29170
ENSG00000168385,SEPTIN2,16,-4.4660,367,4.46609
ENSG00000115694,STK25,16,-4.2531,317,4.25316
ENSG00000176720,BOK,16,-4.0266,271,4.02665
ENSG00000134108,ARL8B,16,-3.5549,195,3.55498
ENSG00000241553,ARPC4,16,-3.9893,264,3.98938
ENSG00000254999,BRK1,16,-3.6309,206,3.63090
ENSG00000157087,ATP2B2,16,-3.9777,262,3.97774
ENSG00000157103,SLC6A1,16,-3.8721,243,3.87219
ENSG00000157152,SYN2,16,-3.9404,255,3.94047
ENSG00000144713,RPL32,844,-2.0130,3410,2.01306
ENSG00000144711,IQSEC1,16,-3.7354,221,3.73544
ENSG00000163517,HDAC11,16,-3.7919,230,3.79195
ENSG00000225733,FGD5-AS1,16,-3.4431,180,3.44316
ENSG00000174748,RPL15,16,-6.3043,1314,6.30432
ENSG00000163539,CLASP2,16,-3.8764,244,3.87644
ENSG00000168028,RPSA,323,-1.7318,1072,1.73187
ENSG00000168314,MOBP,1274,-0.8295,2265,0.82957
ENSG00000188846,RPL14,16,-5.7415,890,5.74153
ENSG00000168036,CTNNB1,16,-4.0289,271,4.02898
ENSG00000187094,CCK,16,-4.0957,284,4.09578
ENSG00000114853,ZBTB47,16,-3.5866,199,3.58666
ENSG00000010282,HHATL,16,-3.4982,188,3.49823
ENSG00000181061,HIGD1A,16,-4.5585,392,4.55851
ENSG00000114646,CSPG5,16,-3.6272,205,3.62724
ENSG00000047849,MAP4,302,-1.3702,781,1.37022
ENSG00000164050,PLXNB1,16,-4.2093,307,4.20936
ENSG00000232112,TMA7,1310,1.29646,533,-1.2964
ENSG00000164054,SHISA5,16,-3.5245,191,3.52457
ENSG00000010256,UQCRC1,16,-3.7852,229,3.78520
ENSG00000067560,RHOA,16,-4.5343,385,4.53434
ENSG00000176095,IP6K1,16,-3.3079,164,3.30793
ENSG00000164076,CAMKV,16,-3.9599,258,3.95996
ENSG00000114353,GNAI2,16,-5.7482,894,5.74824
ENSG00000012171,SEMA3B,16,-3.8386,238,3.83869
ENSG00000090097,PCBP4,16,-3.5621,196,3.56211
ENSG00000162244,RPL29,1573,-0.4850,2202,0.48500
ENSG00000164091,WDR82,16,-4.0249,270,4.02492
ENSG00000010322,NISCH,16,-3.3932,174,3.39323
ENSG00000168297,PXK,16,-3.4059,176,3.40593
ENSG00000168309,FAM107A,877,-1.0290,1790,1.02905
ENSG00000175161,CADM2,16,-3.8324,236,3.83243
ENSG00000269028,MTRNR2L12,6843,-1.6125,20927,1.61259
ENSG00000080822,CLDND1,16,-6.1164,1154,6.11640
ENSG00000081154,PCNP,16,-6.0099,1072,6.00993
ENSG00000114391,RPL24,19,-6.0438,1255,6.04380
ENSG00000144834,TAGLN3,16,-4.0645,278,4.06456
ENSG00000172020,GAP43,16,-4.1095,287,4.10953
ENSG00000185565,LSAMP,16,-3.0133,134,3.01334
ENSG00000114631,PODXL2,16,-4.0068,267,4.00683
ENSG00000074416,MGLL,16,-4.8790,489,4.87908
ENSG00000075785,RAB7A,16,-3.7802,228,3.78025
ENSG00000169714,CNBP,16,-3.6344,206,3.63440
ENSG00000184897,H1FX,16,-4.6348,413,4.63483
ENSG00000091513,TF,16,-6.0359,1091,6.03598
ENSG00000154917,RAB6B,143,-1.5709,426,1.57091
ENSG00000082996,RNF13,16,-3.4051,176,3.40518
ENSG00000070087,PFN2,16,-3.5333,192,3.53331
ENSG00000163536,SERPINI1,16,-4.1181,288,4.11810
ENSG00000008952,SEC62,16,-5.5868,799,5.58682
ENSG00000013297,CLDN11,486,-0.3202,607,0.32025
ENSG00000114757,PEX5L,16,-3.1283,145,3.12832
ENSG00000242808,SOX2-OT,780,-0.1335,856,0.13358
ENSG00000161203,AP2M1,16,-5.9131,1003,5.91319
ENSG00000175166,PSMD2,16,-3.3461,169,3.34619
ENSG00000175182,FAM131A,16,-4.0321,272,4.03212
ENSG00000156976,EIF4A2,16,-5.0559,553,5.05595
ENSG00000189058,APOD,1338,-0.4190,1788,0.41900
ENSG00000061938,TNK2,16,-3.4824,186,3.48248
ENSG00000182899,RPL35A,16,-6.4857,1491,6.48574
ENSG00000169020,ATP5ME,16,-6.0971,1139,6.09714
ENSG00000168993,CPLX1,16,-3.3948,175,3.39485
ENSG00000159692,CTBP1,16,-3.5369,193,3.53691
ENSG00000068078,FGFR3,16,-3.8874,246,3.88743
ENSG00000243449,C4orf48,419,-0.8309,745,0.83093
ENSG00000185818,NAT8L,16,-4.1312,291,4.13128
ENSG00000087274,ADD1,16,-4.6372,414,4.63720
ENSG00000163956,LRPAP1,16,-3.6369,206,3.63692
ENSG00000072832,CRMP1,16,-3.7926,230,3.79260
ENSG00000109501,WFS1,16,-3.4628,183,3.46284
ENSG00000074211,PPP2R2C,16,-4.0600,277,4.06001
ENSG00000179010,MRFAP1,16,-4.6528,418,4.65286
ENSG00000038219,BOD1L1,16,-3.3339,167,3.33393
ENSG00000151552,QDPR,16,-5.2079,615,5.20798
ENSG00000168214,RBPJ,16,-3.7187,219,3.71879
ENSG00000163682,RPL9,212,-3.1650,1903,3.16504
ENSG00000154277,UCHL1,16,-6.1281,1164,6.12813
ENSG00000064042,LIMCH1,16,-4.0199,269,4.01992
ENSG00000124406,ATP8A1,16,-5.3145,662,5.31456
ENSG00000109180,OCIAD1,16,-4.1092,287,4.10925
ENSG00000171476,HOPX,16,-4.0531,276,4.05316
ENSG00000163453,IGFBP7,61,-4.4321,1336,4.43218
ENSG00000018189,RUFY3,16,-3.9379,255,3.93795
ENSG00000132466,ANKRD17,16,-2.8562,120,2.85620
ENSG00000138760,SCARB2,16,-3.9035,249,3.90356
ENSG00000118816,CCNI,16,-4.8244,471,4.82445
ENSG00000152795,HNRNPDL,16,-4.6369,414,4.63698
ENSG00000145293,ENOPH1,220,0.32107,176,-0.3210
ENSG00000145284,SCD5,16,-5.1129,575,5.11295
ENSG00000109339,MAPK10,16,-3.4162,177,3.41626
ENSG00000152583,SPARCL1,16,-6.4368,1441,6.43682
ENSG00000118785,SPP1,16,-7.8642,3876,7.86428
ENSG00000163644,PPM1K,16,-3.2757,161,3.27572
ENSG00000138814,PPP3CA,16,-5.0144,537,5.01443
ENSG00000109332,UBE2D3,16,-4.2317,312,4.23177
ENSG00000109475,RPL34,2219,-0.9967,4429,0.99673
ENSG00000145362,ANK2,16,-4.8000,463,4.80001
ENSG00000269893,SNHG8,16,-4.1434,294,4.14340
ENSG00000164096,C4orf3,16,-5.1768,602,5.17682
ENSG00000153130,SCOC,16,-3.7352,221,3.73521
ENSG00000153147,SMARCA5,16,-3.1971,152,3.19718
ENSG00000145425,RPS3A,16,-6.6314,1649,6.63145
ENSG00000109670,FBXW7,300,-0.2381,354,0.23819
ENSG00000109654,TRIM2,16,-4.3752,345,4.37523
ENSG00000164114,MAP9,16,-3.0125,134,3.01258
ENSG00000061918,GUCY1B1,16,-3.2029,153,3.20299
ENSG00000120251,GRIA2,16,-4.5165,380,4.51652
ENSG00000164124,TMEM144,16,-5.4589,731,5.45891
ENSG00000109472,CPE,16,-5.5747,793,5.57472
ENSG00000164106,SCRG1,16,-3.3887,174,3.38875
ENSG00000150625,GPM6A,16,-6.5810,1593,6.58106
ENSG00000151729,SLC25A4,16,-3.7155,218,3.71557
ENSG00000171368,TPPP,16,-5.8384,952,5.83848
ENSG00000145494,NDUFS6,16,-4.5823,398,4.58239
ENSG00000145495,MARCH6,16,-3.4245,178,3.42452
ENSG00000169862,CTNND2,16,-4.0748,280,4.07484
ENSG00000145555,MYO10,16,-4.0555,276,4.05556
ENSG00000176788,BASP1,16,-6.0039,1067,6.00390
ENSG00000056097,ZFR,16,-3.2335,156,3.23351
ENSG00000113387,SUB1,16,-3.9915,264,3.99155
ENSG00000079215,SLC1A3,16,-4.9893,528,4.98939
ENSG00000145592,RPL37,3124,-0.3791,4063,0.37911
ENSG00000250722,SELENOP,16,-4.7489,447,4.74897
ENSG00000134352,IL6ST,16,-3.8241,235,3.82410
ENSG00000112851,ERBIN,16,-3.9885,264,3.98852
ENSG00000145675,PIK3R1,16,-3.9216,252,3.92166
ENSG00000131711,MAP1B,560,-1.8393,2007,1.83937
ENSG00000145741,BTF3,16,-3.9445,256,3.94457
ENSG00000171617,ENC1,16,-5.3204,664,5.32046
ENSG00000164346,NSA2,16,-3.6475,208,3.64758
ENSG00000171530,TBCA,16,-3.6858,214,3.68587
ENSG00000186468,RPS23,611,-2.4017,3232,2.40171
ENSG00000164176,EDIL3,1265,1.27347,523,-1.2734
ENSG00000127184,COX7C,275,-1.8287,978,1.82872
ENSG00000081189,MEF2C,16,-3.8570,241,3.85704
ENSG00000164292,RHOBTB3,16,-3.0772,140,3.07727
ENSG00000198961,PJA2,16,-4.2193,310,4.21939
ENSG00000134982,APC,16,-3.3197,166,3.31976
ENSG00000129625,REEP5,16,-3.7180,218,3.71801
ENSG00000164241,C5orf63,16,-5.5748,793,5.57488
ENSG00000169567,HINT1,16,-4.4451,362,4.44517
ENSG00000131437,KIF3A,16,-4.0206,270,4.02062
ENSG00000164402,SEPTIN8,16,-4.4403,361,4.44030
ENSG00000164405,UQCRQ,16,-4.2334,312,4.23342
ENSG00000113558,SKP1,16,-4.9126,501,4.91263
ENSG00000113575,PPP2CA,16,-4.2868,324,4.28689
ENSG00000152377,SPOCK1,16,-4.5595,392,4.55954
ENSG00000132563,REEP2,16,-3.3809,173,3.38093
ENSG00000113013,HSPA9,16,-3.5085,189,3.50856
ENSG00000044115,CTNNA1,336,0.48877,239,-0.4887
ENSG00000171604,CXXC5,16,-4.3745,345,4.37457
ENSG00000131495,NDUFA2,16,-3.6021,202,3.60213
ENSG00000131507,NDFIP1,50,-3.0881,429,3.08819
ENSG00000113578,FGF1,684,-1.3073,1695,1.30735
ENSG00000113712,CSNK1A1,16,-3.7430,222,3.74300
ENSG00000070808,CAMK2A,16,-4.4152,354,4.41520
ENSG00000019582,CD74,870,0.92910,457,-0.9291
ENSG00000164587,RPS14,16,-7.0047,2137,7.00473
ENSG00000171992,SYNPO,16,-4.3188,332,4.31889
ENSG00000113140,SPARC,929,0.60439,611,-0.6043
ENSG00000177556,ATOX1,832,2.10131,194,-2.1013
ENSG00000155506,LARP1,16,-4.0737,280,4.07372
ENSG00000055163,CYFIP2,16,-4.1624,298,4.16246
ENSG00000164609,SLU7,16,-3.5491,194,3.54915
ENSG00000145864,GABRB2,16,-3.5950,201,3.59505
ENSG00000022355,GABRA1,16,-5.3125,661,5.31258
ENSG00000181163,NPM1,16,-3.9093,249,3.90935
ENSG00000120129,DUSP1,16,-4.5349,385,4.53491
ENSG00000170091,NSG2,16,-5.3414,674,5.34148
ENSG00000145920,CPLX2,16,-5.1565,593,5.15656
ENSG00000175416,CLTB,16,-4.0278,271,4.02786
ENSG00000074317,SNCB,16,-4.7224,439,4.72240
ENSG00000169045,HNRNPH1,16,-3.5350,192,3.53506
ENSG00000127022,CANX,16,-4.9414,511,4.94141
ENSG00000161011,SQSTM1,16,-3.9405,255,3.94052
ENSG00000113269,RNF130,16,-4.0291,272,4.02919
ENSG00000204628,RACK1,147,-2.1770,665,2.17703
ENSG00000137267,TUBB2A,16,-4.9602,518,4.96028
ENSG00000137285,TUBB2B,16,-4.4764,370,4.47644
ENSG00000204681,GABBR1,16,-3.7253,220,3.72536
ENSG00000206503,HLA-A,16,-4.7138,436,4.71382
ENSG00000204592,HLA-E,16,-5.3020,656,5.30201
ENSG00000196230,TUBB,16,-5.2060,614,5.20605
ENSG00000137312,FLOT1,1072,1.98493,271,-1.9849
ENSG00000204580,DDR1,16,-3.6723,212,3.67236
ENSG00000204525,HLA-C,16,-5.7961,924,5.79610
ENSG00000234745,HLA-B,253,-1.7433,848,1.74337
ENSG00000204469,PRRC2A,16,-3.7609,225,3.76095
ENSG00000204387,SNHG32,16,-3.5334,192,3.53346
ENSG00000204310,AGPAT1,16,-3.3654,171,3.36548
ENSG00000231500,RPS18,191,-3.6067,2330,3.60679
ENSG00000231925,TAPBP,16,-4.1400,293,4.14007
ENSG00000112514,CUTA,334,0.63492,215,-0.6349
ENSG00000186577,SMIM29,16,-3.7647,226,3.76473
ENSG00000272325,NUDT3,16,-3.7947,230,3.79472
ENSG00000124614,RPS10,17,-5.7724,975,5.77248
ENSG00000198755,RPL10A,16,-5.7970,925,5.79700
ENSG00000112081,SRSF3,16,-4.0400,273,4.04007
ENSG00000137409,MTCH1,16,-4.7968,462,4.79688
ENSG00000146122,DAAM2,16,-4.1892,303,4.18921
ENSG00000124702,KLHDC3,336,0.61354,220,-0.6135
ENSG00000112715,VEGFA,318,0.63310,205,-0.6331
ENSG00000137216,TMEM63B,16,-3.8305,236,3.83053
ENSG00000096384,HSP90AB1,410,-1.9552,1592,1.95522
ENSG00000170915,PAQR8,16,-4.6741,424,4.67418
ENSG00000151914,DST,16,-4.4286,358,4.42869
ENSG00000156508,EEF1A1,1576,-1.7694,5375,1.76941
ENSG00000112695,COX7A2,16,-4.3790,346,4.37907
ENSG00000112697,TMEM30A,16,-4.1968,305,4.19687
ENSG00000196586,MYO6,16,-3.4149,177,3.41491
ENSG00000203875,SNHG5,475,1.42718,176,-1.4271
ENSG00000132424,PNISR,16,-3.8084,233,3.80847
ENSG00000112320,SOBP,16,-3.0885,141,3.08858
ENSG00000112335,SNX3,16,-4.2437,315,4.24372
ENSG00000155111,CDK19,16,-3.4508,181,3.45086
ENSG00000010810,FYN,16,-3.5363,193,3.53639
ENSG00000277443,MARCKS,16,-4.2195,310,4.21952
ENSG00000189241,TSPYL1,250,-1.7897,866,1.78979
ENSG00000152661,GJA1,16,-4.2198,310,4.21988
ENSG00000111897,SERINC1,16,-6.4426,1447,6.44265
ENSG00000111906,HDDC2,419,1.16977,186,-1.1697
ENSG00000111911,HINT3,626,0.87757,340,-0.8775
ENSG00000079819,EPB41L2,16,-3.4835,186,3.48357
ENSG00000112306,RPS12,50,-6.1153,3533,6.11537
ENSG00000092820,EZR,16,-3.2196,155,3.21960
ENSG00000112096,SOD2,16,-3.9915,264,3.99154
ENSG00000112531,QKI,16,-6.3004,1311,6.30044
ENSG00000176381,PRR18,16,-3.8391,238,3.83913
ENSG00000188191,PRKAR1B,16,-5.0603,555,5.06033
ENSG00000105963,ADAP1,244,0.31074,196,-0.3107
ENSG00000146540,C7orf50,16,-3.4562,182,3.45621
