Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7
ENSG00000159423,ALDH4A1,35,-1.4672,31,-1.6462,163,1.49561,74,-0.3991
ENSG00000127463,EMC1,23,-0.2881,35,0.42937,35,0.50189,21,-0.5742
ENSG00000053372,MRTO4,3,-3.7072,45,0.28314,37,-0.0354,48,0.63508
ENSG00000053371,AKR7A2,44,-1.0584,50,-0.8568,142,1.19412,72,-0.3914
ENSG00000077549,CAPZB,218,-0.0539,378,0.91865,197,-0.2661,196,-0.3373
ENSG00000173436,MICOS10,263,-0.4991,263,-0.5016,377,0.11441,405,0.34016
ENSG00000158747,NBL1,521,1.28974,225,-0.2157,181,-0.6660,230,-0.2688
ENSG00000162545,CAMK2N1,796,-0.4981,1538,0.62018,840,-0.4797,1176,0.22787
ENSG00000158828,PINK1,266,-0.4553,315,-0.1776,307,-0.2599,420,0.48883
ENSG00000127483,HP1BP3,214,0.30654,174,-0.0458,195,0.18044,158,-0.3023
ENSG00000075151,EIF4G3,135,0.08613,188,0.66449,94,-0.5921,129,0.01434
ENSG00000076864,RAP1GAP,57,-1.1183,246,1.39673,92,-0.4371,106,-0.1961
ENSG00000090686,USP48,34,-0.1113,29,-0.4098,28,-0.4980,46,0.61240
ENSG00000070831,CDC42,181,0.04266,223,0.39782,172,-0.0515,163,-0.2003
ENSG00000004487,KDM1A,1,-5.0980,77,1.13275,46,0.22126,39,-0.1130
ENSG00000169641,LUZP1,51,0.00017,69,0.52714,57,0.24268,41,-0.5276
ENSG00000125944,HNRNPR,104,0.14054,98,0.03973,98,0.05163,90,-0.1371
ENSG00000117318,ID3,478,4.05003,15,-2.7363,34,-1.7712,29,-2.2448
ENSG00000142676,RPL11,1128,0.99081,321,-1.1249,644,-0.0102,598,-0.1944
ENSG00000057757,PITHD1,70,-0.5359,157,0.85256,89,-0.1723,91,-0.1483
ENSG00000011009,LYPLA2,40,-0.4619,76,0.63136,54,0.04850,48,-0.2046
ENSG00000189266,PNRC2,154,1.30187,75,-0.0064,76,0.02417,49,-0.9668
ENSG00000188529,SRSF10,60,0.26654,62,0.33740,64,0.48899,35,-0.8107
ENSG00000001461,NIPAL3,28,-0.6430,46,0.17251,35,-0.3426,50,0.44758
ENSG00000133226,SRRM1,103,0.58445,79,0.12614,60,-0.3709,70,-0.1105
ENSG00000169504,CLIC4,275,2.88229,16,-2.2456,45,-0.8608,39,-1.2941
ENSG00000117614,SYF2,99,0.33815,71,-0.2277,80,-0.0400,80,-0.0429
ENSG00000117616,RSRP1,136,0.88983,86,0.08531,96,0.31875,54,-0.9407
ENSG00000183726,TMEM50A,154,0.51180,145,0.41127,110,-0.0677,93,-0.4759
ENSG00000117643,MAN1C1,28,0.01519,66,1.59104,19,-0.7028,21,-0.6439
ENSG00000162430,SELENON,75,0.03086,71,-0.0696,80,0.17140,70,-0.1286
ENSG00000117640,MTFR1L,111,0.34139,90,-0.0052,92,0.02550,83,-0.2066
ENSG00000117632,STMN1,379,-0.3445,888,1.16286,315,-0.7439,456,-0.0540
ENSG00000158008,EXTL1,18,-1.8302,89,0.75633,54,-0.1265,63,0.22657
ENSG00000142684,ZNF593,38,-0.3117,49,0.09558,45,-0.0755,49,0.15647
ENSG00000142669,SH3BGRL3,202,-0.2971,250,0.05546,213,-0.2508,272,0.30731
ENSG00000198830,HMGN2,210,0.84227,95,-0.5209,138,0.12327,110,-0.4000
ENSG00000117713,ARID1A,80,0.15578,98,0.49426,75,0.04114,62,-0.4043
ENSG00000204160,ZDHHC18,36,0.01688,66,1.07527,38,0.09064,25,-0.8274
ENSG00000090273,NUDC,189,0.30148,203,0.43220,146,-0.1617,141,-0.2752
ENSG00000253368,TRNP1,23,-0.8497,59,0.72087,38,-0.0397,38,-0.0522
ENSG00000090020,SLC9A1,42,0.45445,65,1.24029,23,-0.6080,24,-0.6479
ENSG00000142784,WDTC1,12,-2.2125,41,-0.3376,35,-0.6994,77,1.31528
ENSG00000186501,TMEM222,71,-0.6703,145,0.51338,117,0.17715,101,-0.1602
ENSG00000158195,WASF2,117,1.31229,26,-1.2571,79,0.69408,33,-1.1760
ENSG00000126705,AHDC1,30,-1.0915,110,1.10557,48,-0.3853,59,0.00279
ENSG00000126709,IFI6,173,0.56962,119,-0.0785,94,-0.5296,130,0.11621
ENSG00000117758,STX12,132,0.54258,90,-0.1202,94,-0.0553,88,-0.2075
ENSG00000117751,PPP1R8,77,1.23783,44,0.22932,32,-0.3930,29,-0.6664
ENSG00000117748,RPA2,38,-0.2103,59,0.53830,48,0.22786,36,-0.4137
ENSG00000126698,DNAJC8,145,0.01586,160,0.18776,118,-0.3717,154,0.18429
ENSG00000130770,ATP5IF1,186,-0.5665,306,0.25369,257,-0.0467,279,0.14837
ENSG00000198492,YTHDF2,12,-2.4245,103,0.96003,64,0.12647,59,-0.0440
ENSG00000116350,SRSF4,49,-0.0300,52,0.09113,47,-0.1126,51,0.06039
ENSG00000116353,MECR,28,-0.2817,35,0.08029,38,0.23843,32,-0.1158
ENSG00000162512,SDC3,162,-0.8951,289,0.04751,323,0.29241,290,0.07891
ENSG00000134644,PUM1,59,-1.1902,242,1.19713,95,-0.5133,127,0.04688
ENSG00000121766,ZCCHC17,63,-1.2926,220,0.78240,104,-0.5861,165,0.43303
ENSG00000121769,FABP3,34,-1.7076,165,0.86120,70,-0.6988,124,0.53828
ENSG00000162517,PEF1,59,-0.6526,129,0.65920,77,-0.2669,92,0.10387
ENSG00000084636,COL16A1,77,1.03454,46,0.11675,56,0.54886,22,-1.3835
ENSG00000121753,ADGRB2,195,-0.6039,418,0.68401,223,-0.4565,306,0.20848
ENSG00000184007,PTP4A2,165,-0.2047,170,-0.1493,136,-0.6014,232,0.61377
ENSG00000121774,KHDRBS1,112,0.12477,135,0.44012,111,0.12721,87,-0.4290
ENSG00000025800,KPNA6,29,-0.7229,66,0.65912,43,-0.1179,45,0.01201
ENSG00000160050,CCDC28B,19,-0.8307,22,-0.6265,51,1.06597,27,-0.4080
ENSG00000084623,EIF3I,158,0.45619,141,0.26064,107,-0.2407,111,-0.2027
ENSG00000175130,MARCKSL1,400,-0.0935,232,-0.9699,566,0.63020,399,-0.1452
ENSG00000160058,BSDC1,64,-0.4563,99,0.27039,79,-0.1359,90,0.16880
ENSG00000176261,ZBTB8OS,32,-0.5157,47,0.07982,47,0.13503,46,0.07086
ENSG00000162521,RBBP4,83,-0.0812,100,0.23291,100,0.28382,75,-0.3365
ENSG00000162522,KIAA1522,55,0.15381,45,-0.1605,40,-0.4216,56,0.32186
ENSG00000134684,YARS,63,-0.1526,113,0.85976,69,-0.0213,57,-0.4483
ENSG00000121905,HPCA,93,-1.4021,476,1.37406,137,-0.9237,244,0.21194
ENSG00000121900,TMEM54,63,-0.0728,43,-0.7080,66,0.00607,75,0.32305
ENSG00000004455,AK2,75,1.06113,27,-0.7201,55,0.59022,26,-0.9890
ENSG00000134686,PHC2,60,0.12948,78,0.59627,53,-0.0756,48,-0.3564
ENSG00000163866,SMIM12,35,-0.0513,51,0.61877,40,0.20785,28,-0.5311
ENSG00000116544,DLGAP3,128,-0.1569,143,0.02493,96,-0.7207,174,0.58638
ENSG00000116560,SFPQ,153,0.10696,173,0.32452,160,0.22816,119,-0.4395
ENSG00000146463,ZMYM4,46,0.27125,51,0.42102,32,-0.4100,39,-0.0581
ENSG00000142687,KIAA0319L,50,-0.3812,79,0.39473,58,-0.1509,64,0.07868
ENSG00000020129,NCDN,281,-0.6039,935,1.55322,262,-0.8243,368,-0.2397
ENSG00000126067,PSMB2,115,0.19035,137,0.49677,84,-0.3969,100,-0.0695
ENSG00000142686,C1orf216,24,-1.6949,183,1.78921,48,-0.7454,65,-0.2126
ENSG00000092847,AGO1,29,-0.4214,31,-0.3291,33,-0.2724,47,0.55030
ENSG00000054116,TRAPPC3,76,0.34081,87,0.57098,69,0.20023,45,-0.7231
ENSG00000116871,MAP7D1,166,-0.0048,252,0.71910,136,-0.3903,159,-0.1194
ENSG00000054118,THRAP3,74,0.35341,67,0.17173,48,-0.4391,62,0.05876
ENSG00000181817,LSM10,50,-0.2481,35,-0.7985,46,-0.4365,76,0.77092
ENSG00000116898,MRPS15,61,0.07610,83,0.59370,58,-0.0108,50,-0.3812
ENSG00000163875,MEAF6,62,-0.3311,140,1.10370,59,-0.4856,70,-0.1874
ENSG00000183317,EPHA10,4,-2.7078,54,1.31469,17,-0.7714,30,0.37005
ENSG00000185090,MANEAL,4,-3.0788,44,0.53428,22,-0.6780,44,0.91757
ENSG00000197982,C1orf122,215,-0.7296,195,-0.8829,351,0.08547,415,0.57580
ENSG00000183431,SF3A3,26,-0.4246,52,0.76697,33,-0.0571,31,-0.2248
ENSG00000116954,RRAGC,49,0.07316,44,-0.0970,44,-0.1129,49,0.10215
ENSG00000174574,AKIRIN1,43,-0.8160,114,0.82421,76,0.12827,64,-0.2822
ENSG00000168653,NDUFS5,448,-0.2582,445,-0.2675,524,0.00529,573,0.23942
ENSG00000127603,MACF1,158,-0.1080,124,-0.5079,206,0.41565,163,-0.0907
ENSG00000090621,PABPC4,128,0.79061,75,-0.1423,58,-0.6415,84,0.07264
ENSG00000116983,HPCAL4,284,-0.5682,486,0.32474,252,-0.8728,513,0.68698
ENSG00000084072,PPIE,110,1.59321,28,-0.7921,31,-0.7410,42,-0.2637
ENSG00000131236,CAP1,172,0.37745,187,0.52824,159,0.29732,96,-0.8163
ENSG00000131238,PPT1,69,-1.0085,162,0.39371,159,0.45124,117,-0.2283
ENSG00000084073,ZMPSTE24,4,-3.4753,47,0.15468,59,0.66585,44,0.07010
ENSG00000084070,SMAP2,43,-1.0697,171,1.29411,59,-0.6832,86,0.04883
ENSG00000117016,RIMS3,54,-0.0509,89,0.82698,33,-0.9682,60,0.20385
ENSG00000066136,NFYC,31,-0.3209,55,0.67240,47,0.45943,28,-0.6885
ENSG00000198815,FOXJ3,37,-0.2187,90,1.39537,39,-0.1202,29,-0.8011
ENSG00000177181,RIMKLA,13,-1.1882,40,0.68278,10,-1.6468,39,1.04530
ENSG00000127125,PPCS,1,-5.6502,33,-0.5982,48,-0.0365,70,1.10261
ENSG00000065978,YBX1,436,1.73660,81,-1.2310,139,-0.4340,141,-0.4895
ENSG00000177868,SVBP,32,-0.6888,43,-0.1982,46,-0.1340,58,0.48615
ENSG00000117394,SLC2A1,821,2.92450,61,-1.9295,149,-0.6508,96,-1.6169
ENSG00000117395,EBNA1BP2,26,-0.7710,56,0.50235,41,-0.0062,42,0.03896
ENSG00000178922,HYI,18,-0.9063,15,-1.1686,57,1.35667,25,-0.5207
ENSG00000142949,PTPRF,106,-1.0043,272,0.55720,178,-0.2001,215,0.23061
ENSG00000126091,ST3GAL3,53,-0.0554,69,0.37732,37,-0.7620,64,0.37446
ENSG00000117408,IPO13,68,-0.1945,116,0.73463,63,-0.3689,74,-0.0549
ENSG00000117410,ATP6V0B,279,-0.2736,529,0.83505,302,-0.1704,298,-0.2458
ENSG00000117411,B4GALT2,113,-0.2412,91,-0.5877,121,-0.1601,157,0.49003
ENSG00000178028,DMAP1,54,0.09279,86,0.91021,50,-0.0402,40,-0.6033
ENSG00000117419,ERI3,46,-2.1875,246,0.48333,211,0.25980,196,0.13661
ENSG00000187147,RNF220,50,-0.8000,113,0.55973,59,-0.6213,97,0.46730
ENSG00000142937,RPS8,2512,1.08808,688,-1.1105,1122,-0.3912,1385,0.02609
ENSG00000126088,UROD,96,0.49414,64,-0.1750,93,0.55955,52,-0.7368
ENSG00000117450,PRDX1,271,-0.9507,413,-0.2778,693,0.76911,449,-0.2036
ENSG00000117448,AKR1A1,107,1.47389,45,-0.1058,37,-0.4826,37,-0.6270
ENSG00000132780,NASP,74,1.31864,27,-0.4690,35,-0.0339,26,-0.6860
ENSG00000159592,GPBP1L1,62,0.82697,31,-0.3582,44,0.28804,29,-0.6156
ENSG00000085998,POMGNT1,59,-0.4799,78,-0.0131,79,0.00429,86,0.21385
ENSG00000132128,LRRC41,53,-0.1565,90,0.74864,61,0.08084,48,-0.4536
ENSG00000173660,UQCRH,239,-0.9448,442,0.05003,402,-0.1334,507,0.44938
ENSG00000117480,FAAH,41,0.37237,63,1.13064,25,-0.5461,26,-0.5409
ENSG00000123472,ATPAF1,111,-0.6304,125,-0.4481,178,0.17246,185,0.31817
ENSG00000159658,EFCAB14,136,0.54989,64,-0.7073,113,0.28277,88,-0.2673
ENSG00000162368,CMPK1,90,-0.0915,86,-0.1597,103,0.16563,94,-0.0198
ENSG00000162374,ELAVL4,74,-1.0425,248,0.98575,107,-0.5411,153,0.19166
ENSG00000185104,FAF1,42,0.18470,36,-0.0696,37,-0.0247,37,-0.0419
ENSG00000123091,RNF11,197,-1.0674,524,0.54133,298,-0.4865,455,0.46723
ENSG00000085832,EPS15,93,-0.6955,117,-0.3211,175,0.42586,146,0.06390
ENSG00000078618,NRDC,99,0.52609,110,0.71970,71,-0.0470,53,-0.7259
ENSG00000169213,RAB3B,41,-2.3616,130,-0.6002,110,-1.0012,309,1.65804
ENSG00000117862,TXNDC12,64,0.76409,38,-0.1599,55,0.59419,26,-0.9974
ENSG00000134717,BTF3L4,81,0.33148,76,0.22087,69,0.05570,58,-0.3507
ENSG00000157077,ZFYVE9,36,0.31635,45,0.73332,23,-0.5175,27,-0.2134
ENSG00000134748,PRPF38A,23,-0.7110,34,-0.1136,40,0.19120,39,0.18722
ENSG00000162378,ZYG11B,120,-0.5704,293,0.96891,116,-0.7259,182,0.17419
ENSG00000116171,SCP2,174,0.66103,107,-0.1758,141,0.34510,91,-0.6331
ENSG00000162384,CZIB,93,0.51409,52,-0.4661,80,0.30821,59,-0.3598
ENSG00000157193,LRP8,29,-0.5252,33,-0.3294,48,0.36123,41,0.06527
ENSG00000081870,HSPB11,52,0.56791,44,0.29877,37,-0.0178,30,-0.4872
ENSG00000116209,TMEM59,278,0.40981,182,-0.3025,285,0.55983,168,-0.6148
ENSG00000116221,MRPL37,49,0.05243,50,0.08886,48,0.01878,45,-0.0880
ENSG00000157216,SSBP3,121,-0.5200,244,0.67792,123,-0.5701,183,0.25980
ENSG00000116133,DHCR24,36,-1.8543,260,1.43805,67,-1.0683,135,0.32638
ENSG00000162402,USP24,43,0.00500,38,-0.1949,48,0.27344,40,-0.1476
ENSG00000162407,PLPP3,102,-2.2496,156,-1.6114,1024,2.38934,239,-1.2681
ENSG00000162409,PRKAA2,23,-1.2852,80,0.76614,30,-0.9732,66,0.68058
ENSG00000177606,JUN,398,1.77293,171,0.15072,93,-0.9701,113,-0.7297
ENSG00000172456,FGGY,28,-0.5695,21,-0.9896,61,0.95901,36,-0.2658
ENSG00000134709,HOOK1,47,0.74613,60,1.20790,14,-1.4322,27,-0.3252
ENSG00000134716,CYP2J2,3,-3.9103,16,-1.4534,81,1.69078,35,-0.3645
ENSG00000162599,NFIA,268,0.72170,61,-1.6711,233,0.58499,149,-0.4171
ENSG00000162604,TM2D1,39,-0.6845,54,-0.1874,66,0.20214,65,0.20243
ENSG00000116641,DOCK7,42,-0.1748,31,-0.6427,77,1.16985,33,-0.7989
ENSG00000079739,PGM1,58,-0.3739,41,-0.9226,147,1.74420,40,-1.3073
ENSG00000158966,CACHD1,21,-1.4730,37,-0.5965,84,1.03462,49,-0.2078
ENSG00000162437,RAVER2,3,-3.2101,25,-0.2463,54,1.41732,24,-0.5252
ENSG00000162434,JAK1,86,0.18809,71,-0.1525,79,0.03866,76,-0.0576
ENSG00000162433,AK4,61,-1.0290,104,-0.1737,186,1.07175,92,-0.5482
ENSG00000116675,DNAJC6,161,-0.6398,504,1.38257,150,-0.8647,233,-0.0485
ENSG00000213625,LEPROT,65,0.22163,37,-0.6712,82,0.82088,43,-0.6164
ENSG00000184588,PDE4B,47,-0.7982,83,0.11658,99,0.51178,72,-0.1921
ENSG00000118473,SGIP1,57,-0.5820,132,0.84110,79,-0.0654,75,-0.2099
ENSG00000198160,MIER1,65,1.02979,28,-0.3944,31,-0.3177,33,-0.2265
ENSG00000142864,SERBP1,211,0.74195,117,-0.2755,140,0.03348,119,-0.3495
ENSG00000172380,GNG12,63,0.65506,18,-1.4147,81,1.51401,20,-1.5846
ENSG00000116729,WLS,95,-0.5932,70,-1.0757,300,2.07935,63,-1.5947
ENSG00000033122,LRRC7,43,-0.5393,115,1.17796,40,-0.7363,60,0.00650
ENSG00000116754,SRSF11,190,0.64312,170,0.44048,107,-0.4034,116,-0.3107
ENSG00000132485,ZRANB2,98,-0.0392,145,0.64869,91,-0.1793,92,-0.2166
ENSG00000172260,NEGR1,154,0.34571,194,0.75761,77,-0.9044,126,0.00438
ENSG00000178965,ERICH3,34,-0.1252,83,1.49407,21,-1.0475,33,-0.2556
ENSG00000117054,ACADM,53,-0.1303,35,-0.7715,67,0.33463,59,0.08825
ENSG00000137955,RABGGTB,48,0.47101,33,-0.1458,32,-0.2787,37,0.02876
ENSG00000117069,ST6GALNAC5,0,-6.0550,131,1.98447,29,-0.8680,46,-0.0487
ENSG00000154027,AK5,100,-0.8415,416,1.70186,96,-1.0397,158,-0.1671
ENSG00000077254,USP33,58,-0.2235,136,1.28149,64,-0.0858,49,-0.7189
ENSG00000180488,MIGA1,67,-0.0019,77,0.21546,56,-0.3607,72,0.17005
ENSG00000162613,FUBP1,35,-0.4259,51,0.20586,63,0.73978,34,-0.6202
ENSG00000162616,DNAJB4,81,0.64989,72,0.43010,53,-0.0948,44,-0.5622
ENSG00000117114,ADGRL2,21,-0.2331,59,1.64047,10,-1.4810,23,-0.1187
ENSG00000137941,TTLL7,105,-0.0716,168,0.74317,56,-1.2167,127,0.40440
ENSG00000142875,PRKACB,248,-0.1112,437,0.88754,209,-0.4604,251,-0.1373
ENSG00000174021,GNG5,230,0.34506,86,-1.2475,234,0.46300,177,-0.1441
ENSG00000117155,SSX2IP,12,-3.1111,154,0.94126,75,-0.3737,106,0.43085
ENSG00000162642,C1orf52,47,-0.4732,101,0.83144,59,-0.1489,59,-0.1762
ENSG00000153904,DDAH1,144,-1.6097,302,-0.4517,635,1.06816,356,-0.2700
ENSG00000097033,SH3GLB1,74,0.18265,64,-0.0671,86,0.53909,52,-0.5670
ENSG00000183291,SELENOF,107,-0.0572,89,-0.3615,116,0.07975,117,0.12540
ENSG00000153936,HS2ST1,46,-0.4551,69,0.21064,79,0.57489,50,-0.4366
ENSG00000143013,LMO4,240,-2.0720,1138,0.40422,673,-0.5568,1191,0.80629
ENSG00000197147,LRRC8B,52,-0.6425,203,1.82614,42,-1.1136,68,-0.3153
ENSG00000162664,ZNF326,67,1.10554,37,0.02656,22,-0.9240,35,-0.0696
ENSG00000233593,LINC02609,32,-0.3599,36,-0.1269,23,-1.0017,54,0.91718
ENSG00000122482,ZNF644,77,1.10765,25,-0.8384,55,0.62316,26,-1.0253
ENSG00000189195,BTBD8,99,-0.0433,161,0.81917,78,-0.4919,97,-0.0975
ENSG00000122484,RPAP2,59,0.88516,35,-0.0507,15,-1.5086,42,0.43106
ENSG00000067208,EVI5,87,1.13466,46,0.00265,39,-0.3016,37,-0.5162
ENSG00000122406,RPL5,797,0.80564,350,-0.5977,468,-0.1491,482,-0.1094
ENSG00000117500,TMED5,69,0.65382,26,-0.9343,64,0.65578,36,-0.6363
ENSG00000117505,DR1,54,0.29969,72,0.81082,46,0.01788,33,-0.7037
ENSG00000067334,DNTTIP2,46,0.33600,39,0.05290,40,0.11904,33,-0.3161
ENSG00000023909,GCLM,28,-0.1767,37,0.31725,33,0.14112,28,-0.2093
ENSG00000117528,ABCD3,16,-2.0132,52,-0.2042,76,0.55018,64,0.21043
ENSG00000117525,F3,70,-1.0166,51,-1.5079,319,2.48987,54,-1.8068
ENSG00000117519,CNN3,278,-0.0154,137,-1.1539,471,1.20470,202,-0.7456
ENSG00000152078,TLCD4,27,-1.0583,53,0.00443,77,0.82575,45,-0.3663
ENSG00000228971,LINC02607,15,-1.2519,93,2.01262,23,-0.6833,25,-0.5866
