Sample ID,Number of Spots Under Tissue,Number of Reads,Mean Reads per Spot,Mean Reads Under Tissue per Spot,Fraction of Spots Under Tissue,Median Genes per Spot,Median UMI Counts per Spot,Valid Barcodes,Valid UMIs,Sequencing Saturation,Q30 Bases in Barcode,Q30 Bases in RNA Read,Q30 Bases in UMI,Reads Mapped to Genome,Reads Mapped Confidently to Genome,Reads Mapped Confidently to Intergenic Regions,Reads Mapped Confidently to Intronic Regions,Reads Mapped Confidently to Exonic Regions,Reads Mapped Confidently to Transcriptome,Reads Mapped Antisense to Gene,Fraction Reads in Spots Under Tissue,Total Genes Detected
V13Y24-342_B1,4840,369902446,76426.12520661157,74344.78367768595,0.969551282051282,1750.5,3610.0,0.9810693303715,0.9998343455128168,0.9227789904605814,0.9729618618268966,0.9563615930533402,0.9680533437303736,0.9763803102832144,0.8868043278632443,0.1106853859517328,0.022176890390176007,0.7539420515213354,0.7362084840066183,0.0073201462420175506,0.9935682752325772,23836
