"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Macro_down_ALL","Macro_down_ALL","GO:2000052","positive regulation of non-canonical Wnt signaling pathway","1/4","14/14318",0.0714285714285714,255.678571428571,15.9368752801942,0.00390583668473932,0.0193483576512549,0.00479664154266232,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","1/4","14/14318",0.0714285714285714,255.678571428571,15.9368752801942,0.00390583668473932,0.0193483576512549,0.00479664154266232,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0030900","forebrain development","2/4","378/14318",0.00529100529100529,18.9391534391534,5.90870025847477,0.00402646135869322,0.0197629066688153,0.00489941217957842,"P2RY12/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0035728","response to hepatocyte growth factor","1/4","15/14318",0.0666666666666667,238.633333333333,15.3927041377159,0.0041843865066955,0.0197910039079991,0.00490637775190926,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0071380","cellular response to prostaglandin E stimulus","1/4","15/14318",0.0666666666666667,238.633333333333,15.3927041377159,0.0041843865066955,0.0197910039079991,0.00490637775190926,"GNG2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0090030","regulation of steroid hormone biosynthetic process","1/4","15/14318",0.0666666666666667,238.633333333333,15.3927041377159,0.0041843865066955,0.0197910039079991,0.00490637775190926,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:2000846","regulation of corticosteroid hormone secretion","1/4","15/14318",0.0666666666666667,238.633333333333,15.3927041377159,0.0041843865066955,0.0197910039079991,0.00490637775190926,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0042327","positive regulation of phosphorylation","2/4","387/14318",0.00516795865633075,18.4987080103359,5.83372325053229,0.00421714849628391,0.0197910039079991,0.00490637775190926,"DAB2/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0046184","aldehyde biosynthetic process","1/4","16/14318",0.0625,223.71875,14.900261372986,0.00446287790388311,0.0202342345642158,0.00501625883933338,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0048485","sympathetic nervous system development","1/4","16/14318",0.0625,223.71875,14.900261372986,0.00446287790388311,0.0202342345642158,0.00501625883933338,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0071318","cellular response to ATP","1/4","16/14318",0.0625,223.71875,14.900261372986,0.00446287790388311,0.0202342345642158,0.00501625883933338,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:2000369","regulation of clathrin-dependent endocytosis","1/4","16/14318",0.0625,223.71875,14.900261372986,0.00446287790388311,0.0202342345642158,0.00501625883933338,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0033623","regulation of integrin activation","1/4","17/14318",0.0588235294117647,210.558823529412,14.4518255569985,0.00474131088447227,0.0206227749853062,0.00511258169827562,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0035930","corticosteroid hormone secretion","1/4","17/14318",0.0588235294117647,210.558823529412,14.4518255569985,0.00474131088447227,0.0206227749853062,0.00511258169827562,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0048841","regulation of axon extension involved in axon guidance","1/4","17/14318",0.0588235294117647,210.558823529412,14.4518255569985,0.00474131088447227,0.0206227749853062,0.00511258169827562,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060977","coronary vasculature morphogenesis","1/4","17/14318",0.0588235294117647,210.558823529412,14.4518255569985,0.00474131088447227,0.0206227749853062,0.00511258169827562,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1903975","regulation of glial cell migration","1/4","17/14318",0.0588235294117647,210.558823529412,14.4518255569985,0.00474131088447227,0.0206227749853062,0.00511258169827562,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0006700","C21-steroid hormone biosynthetic process","1/4","18/14318",0.0555555555555556,198.861111111111,14.0411985032979,0.00501968545663223,0.0210843328578774,0.00522700627662085,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0007350","blastoderm segmentation","1/4","18/14318",0.0555555555555556,198.861111111111,14.0411985032979,0.00501968545663223,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0010975","regulation of neuron projection development","2/4","425/14318",0.00470588235294118,16.8447058823529,5.54314361731855,0.00506888788195893,0.0210843328578774,0.00522700627662085,"DAB2/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0010566","regulation of ketone biosynthetic process","1/4","19/14318",0.0526315789473684,188.394736842105,13.6633394574489,0.00529800162853256,0.0210843328578774,0.00522700627662085,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021602","cranial nerve morphogenesis","1/4","19/14318",0.0526315789473684,188.394736842105,13.6633394574489,0.00529800162853256,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0031290","retinal ganglion cell axon guidance","1/4","19/14318",0.0526315789473684,188.394736842105,13.6633394574489,0.00529800162853256,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0033630","positive regulation of cell adhesion mediated by integrin","1/4","19/14318",0.0526315789473684,188.394736842105,13.6633394574489,0.00529800162853256,0.0210843328578774,0.00522700627662085,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060445","branching involved in salivary gland morphogenesis","1/4","19/14318",0.0526315789473684,188.394736842105,13.6633394574489,0.00529800162853256,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:2000641","regulation of early endosome to late endosome transport","1/4","19/14318",0.0526315789473684,188.394736842105,13.6633394574489,0.00529800162853256,0.0210843328578774,0.00522700627662085,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0010562","positive regulation of phosphorus metabolic process","2/4","436/14318",0.00458715596330275,16.4197247706422,5.46599648771196,0.00532943071187796,0.0210843328578774,0.00522700627662085,"DAB2/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0045937","positive regulation of phosphate metabolic process","2/4","436/14318",0.00458715596330275,16.4197247706422,5.46599648771196,0.00532943071187796,0.0210843328578774,0.00522700627662085,"DAB2/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0003148","outflow tract septum morphogenesis","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0046885","regulation of hormone biosynthetic process","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0048268","clathrin coat assembly","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0061298","retina vasculature development in camera-type eye","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0071379","cellular response to prostaglandin stimulus","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"GNG2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:2000831","regulation of steroid hormone secretion","1/4","20/14318",0.05,178.975,13.314101233595,0.00557625940834128,0.0210843328578774,0.00522700627662085,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0016049","cell growth","2/4","447/14318",0.00447427293064877,16.0156599552573,5.39162653572765,0.00559621545012819,0.0210843328578774,0.00522700627662085,"DAB2/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0007413","axonal fasciculation","1/4","21/14318",0.0476190476190476,170.452380952381,12.9900363366058,0.00585445880422664,0.0213070439473554,0.00528221846997892,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021854","hypothalamus development","1/4","21/14318",0.0476190476190476,170.452380952381,12.9900363366058,0.00585445880422664,0.0213070439473554,0.00528221846997892,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0048846","axon extension involved in axon guidance","1/4","21/14318",0.0476190476190476,170.452380952381,12.9900363366058,0.00585445880422664,0.0213070439473554,0.00528221846997892,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0106030","neuron projection fasciculation","1/4","21/14318",0.0476190476190476,170.452380952381,12.9900363366058,0.00585445880422664,0.0213070439473554,0.00528221846997892,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1902284","neuron projection extension involved in neuron projection guidance","1/4","21/14318",0.0476190476190476,170.452380952381,12.9900363366058,0.00585445880422664,0.0213070439473554,0.00528221846997892,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0034695","response to prostaglandin E","1/4","22/14318",0.0454545454545455,162.704545454545,12.6882521392477,0.00613259982435554,0.0221685196353393,0.00549578647132858,"GNG2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0044089","positive regulation of cellular component biogenesis","2/4","470/14318",0.00425531914893617,15.231914893617,5.24438107187258,0.00617411674150581,0.0221688084342658,0.00549585806732414,"P2RY12/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0008045","motor neuron axon guidance","1/4","23/14318",0.0434782608695652,155.630434782609,12.4063010894665,0.0064106824768948,0.0227133451995942,0.00563085390093235,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1902074","response to salt","1/4","23/14318",0.0434782608695652,155.630434782609,12.4063010894665,0.0064106824768948,0.0227133451995942,0.00563085390093235,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0010893","positive regulation of steroid biosynthetic process","1/4","24/14318",0.0416666666666667,149.145833333333,12.1420963549503,0.00668870677001054,0.0229388341151003,0.00568675474373366,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0035929","steroid hormone secretion","1/4","24/14318",0.0416666666666667,149.145833333333,12.1420963549503,0.00668870677001054,0.0229388341151003,0.00568675474373366,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0051894","positive regulation of focal adhesion assembly","1/4","24/14318",0.0416666666666667,149.145833333333,12.1420963549503,0.00668870677001054,0.0229388341151003,0.00568675474373366,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0120255","olefinic compound biosynthetic process","1/4","24/14318",0.0416666666666667,149.145833333333,12.1420963549503,0.00668870677001054,0.0229388341151003,0.00568675474373366,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:2000050","regulation of non-canonical Wnt signaling pathway","1/4","24/14318",0.0416666666666667,149.145833333333,12.1420963549503,0.00668870677001054,0.0229388341151003,0.00568675474373366,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060627","regulation of vesicle-mediated transport","2/4","492/14318",0.0040650406504065,14.5508130081301,5.11299218791604,0.00675216730979418,0.0230089777754133,0.00570414402302425,"DAB2/NRP1",2,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0033622","integrin activation","1/4","25/14318",0.04,143.18,11.8938462209385,0.00696667271186902,0.0235896829167717,0.0058481063404097,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0035767","endothelial cell chemotaxis","1/4","26/14318",0.0384615384615385,137.673076923077,11.6600025051868,0.00724458031063435,0.0239834366303202,0.00594572162404396,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0036010","protein localization to endosome","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060384","innervation","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060765","regulation of androgen receptor signaling pathway","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0061437","renal system vasculature development","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0061440","kidney vasculature development","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1900027","regulation of ruffle assembly","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1903077","negative regulation of protein localization to plasma membrane","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1905523","positive regulation of macrophage migration","1/4","27/14318",0.037037037037037,132.574074074074,11.4392195825834,0.00752242957447113,0.0239834366303202,0.00594572162404396,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0001569","branching involved in blood vessel morphogenesis","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021801","cerebral cortex radial glia-guided migration","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0022030","telencephalon glial cell migration","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0033198","response to ATP","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0035590","purinergic nucleotide receptor signaling pathway","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0045940","positive regulation of steroid metabolic process","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1902932","positive regulation of alcohol biosynthetic process","1/4","28/14318",0.0357142857142857,127.839285714286,11.2303215333023,0.00780022051154339,0.0239834366303202,0.00594572162404396,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0034694","response to prostaglandin","1/4","29/14318",0.0344827586206897,123.431034482759,11.0322755772226,0.00807795313001491,0.0242792411492021,0.00601905437245345,"GNG2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0051491","positive regulation of filopodium assembly","1/4","29/14318",0.0344827586206897,123.431034482759,11.0322755772226,0.00807795313001491,0.0242792411492021,0.00601905437245345,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0150117","positive regulation of cell-substrate junction organization","1/4","29/14318",0.0344827586206897,123.431034482759,11.0322755772226,0.00807795313001491,0.0242792411492021,0.00601905437245345,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1904376","negative regulation of protein localization to cell periphery","1/4","29/14318",0.0344827586206897,123.431034482759,11.0322755772226,0.00807795313001491,0.0242792411492021,0.00601905437245345,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0007435","salivary gland morphogenesis","1/4","30/14318",0.0333333333333333,119.316666666667,10.8441704207052,0.00835562743804763,0.0248347815519749,0.00615677811224562,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0008207","C21-steroid hormone metabolic process","1/4","30/14318",0.0333333333333333,119.316666666667,10.8441704207052,0.00835562743804763,0.0248347815519749,0.00615677811224562,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","1/4","32/14318",0.03125,111.859375,10.4946411673403,0.00891080115544551,0.0260507028314937,0.00645821654061625,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0032350","regulation of hormone metabolic process","1/4","32/14318",0.03125,111.859375,10.4946411673403,0.00891080115544551,0.0260507028314937,0.00645821654061625,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0048483","autonomic nervous system development","1/4","32/14318",0.03125,111.859375,10.4946411673403,0.00891080115544551,0.0260507028314937,0.00645821654061625,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0007431","salivary gland development","1/4","33/14318",0.0303030303030303,108.469696969697,10.331856690303,0.00918830058113362,0.0265715719508459,0.00658734494010149,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021884","forebrain neuron development","1/4","33/14318",0.0303030303030303,108.469696969697,10.331856690303,0.00918830058113362,0.0265715719508459,0.00658734494010149,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0007212","G protein-coupled dopamine receptor signaling pathway","1/4","34/14318",0.0294117647058824,105.279411764706,10.1762697853316,0.00946574172902825,0.0267945599207943,0.00664262577475667,"GNG2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0030517","negative regulation of axon extension","1/4","34/14318",0.0294117647058824,105.279411764706,10.1762697853316,0.00946574172902825,0.0267945599207943,0.00664262577475667,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","1/4","34/14318",0.0294117647058824,105.279411764706,10.1762697853316,0.00946574172902825,0.0267945599207943,0.00664262577475667,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0044060","regulation of endocrine process","1/4","34/14318",0.0294117647058824,105.279411764706,10.1762697853316,0.00946574172902825,0.0267945599207943,0.00664262577475667,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0120178","steroid hormone biosynthetic process","1/4","35/14318",0.0285714285714286,102.271428571429,10.0273631160113,0.00974312460728932,0.0271488107546864,0.00673044791950907,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0140058","neuron projection arborization","1/4","35/14318",0.0285714285714286,102.271428571429,10.0273631160113,0.00974312460728932,0.0271488107546864,0.00673044791950907,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1905476","negative regulation of protein localization to membrane","1/4","35/14318",0.0285714285714286,102.271428571429,10.0273631160113,0.00974312460728932,0.0271488107546864,0.00673044791950907,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0045773","positive regulation of axon extension","1/4","36/14318",0.0277777777777778,99.4305555555556,9.88466997932388,0.0100204492240769,0.0277768929268452,0.00688615545259713,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021799","cerebral cortex radially oriented cell migration","1/4","37/14318",0.027027027027027,96.7432432432432,9.74776810606692,0.0102977155875483,0.0283983393780328,0.00704021792746115,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060391","positive regulation of SMAD protein signal transduction","1/4","38/14318",0.0263157894736842,94.1973684210526,9.61627436456508,0.0105749237058629,0.0288652254216155,0.0071559634099824,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","1/4","38/14318",0.0263157894736842,94.1973684210526,9.61627436456508,0.0105749237058629,0.0288652254216155,0.0071559634099824,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0014911","positive regulation of smooth muscle cell migration","1/4","40/14318",0.025,89.4875,9.36814779936647,0.0111291652396501,0.0300712293091557,0.00745494322273214,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0097178","ruffle assembly","1/4","40/14318",0.025,89.4875,9.36814779936647,0.0111291652396501,0.0300712293091557,0.00745494322273214,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1905521","regulation of macrophage migration","1/4","41/14318",0.024390243902439,87.3048780487805,9.25090654289891,0.0114061986714361,0.0306649059759714,0.00760212130442184,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0035272","exocrine system development","1/4","42/14318",0.0238095238095238,85.2261904761905,9.13785022442305,0.011683173890692,0.0310970051319413,0.00770924278725942,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0050922","negative regulation of chemotaxis","1/4","42/14318",0.0238095238095238,85.2261904761905,9.13785022442305,0.011683173890692,0.0310970051319413,0.00770924278725942,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0045022","early endosome to late endosome transport","1/4","43/14318",0.0232558139534884,83.2441860465116,9.02873440804006,0.0119600909055727,0.0315204366230611,0.00781421547369542,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0071364","cellular response to epidermal growth factor stimulus","1/4","43/14318",0.0232558139534884,83.2441860465116,9.02873440804006,0.0119600909055727,0.0315204366230611,0.00781421547369542,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0030521","androgen receptor signaling pathway","1/4","44/14318",0.0227272727272727,81.3522727272727,8.92333420377193,0.0122369497242331,0.0317804276818674,0.00787866972536211,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0033628","regulation of cell adhesion mediated by integrin","1/4","44/14318",0.0227272727272727,81.3522727272727,8.92333420377193,0.0122369497242331,0.0317804276818674,0.00787866972536211,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0042181","ketone biosynthetic process","1/4","44/14318",0.0227272727272727,81.3522727272727,8.92333420377193,0.0122369497242331,0.0317804276818674,0.00787866972536211,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060976","coronary vasculature development","1/4","45/14318",0.0222222222222222,79.5444444444445,8.82144230242533,0.0125137503548272,0.0321868098068872,0.00797941571208614,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0140353","lipid export from cell","1/4","45/14318",0.0222222222222222,79.5444444444445,8.82144230242533,0.0125137503548272,0.0321868098068872,0.00797941571208614,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","1/4","46/14318",0.0217391304347826,77.8152173913043,8.72286724668699,0.0127904928055094,0.0327412136408972,0.00811685768569217,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0051489","regulation of filopodium assembly","1/4","47/14318",0.0212765957446809,76.1595744680851,8.62743190560497,0.0130671770844316,0.0328983166445363,0.0081558050117296,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0071526","semaphorin-plexin signaling pathway","1/4","47/14318",0.0212765957446809,76.1595744680851,8.62743190560497,0.0130671770844316,0.0328983166445363,0.0081558050117296,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0001954","positive regulation of cell-matrix adhesion","1/4","48/14318",0.0208333333333333,74.5729166666667,8.53497212476987,0.0133438031997465,0.0328983166445363,0.0081558050117296,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0008038","neuron recognition","1/4","48/14318",0.0208333333333333,74.5729166666667,8.53497212476987,0.0133438031997465,0.0328983166445363,0.0081558050117296,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0051496","positive regulation of stress fiber assembly","1/4","48/14318",0.0208333333333333,74.5729166666667,8.53497212476987,0.0133438031997465,0.0328983166445363,0.0081558050117296,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0060986","endocrine hormone secretion","1/4","48/14318",0.0208333333333333,74.5729166666667,8.53497212476987,0.0133438031997465,0.0328983166445363,0.0081558050117296,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0070849","response to epidermal growth factor","1/4","48/14318",0.0208333333333333,74.5729166666667,8.53497212476987,0.0133438031997465,0.0328983166445363,0.0081558050117296,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0072583","clathrin-dependent endocytosis","1/4","48/14318",0.0208333333333333,74.5729166666667,8.53497212476987,0.0133438031997465,0.0328983166445363,0.0081558050117296,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021795","cerebral cortex cell migration","1/4","49/14318",0.0204081632653061,73.0510204081633,8.44533552876904,0.0136203711596065,0.0329723917212193,0.00817416892646065,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0048260","positive regulation of receptor-mediated endocytosis","1/4","49/14318",0.0204081632653061,73.0510204081633,8.44533552876904,0.0136203711596065,0.0329723917212193,0.00817416892646065,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0098927","vesicle-mediated transport between endosomal compartments","1/4","49/14318",0.0204081632653061,73.0510204081633,8.44533552876904,0.0136203711596065,0.0329723917212193,0.00817416892646065,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:1902930","regulation of alcohol biosynthetic process","1/4","49/14318",0.0204081632653061,73.0510204081633,8.44533552876904,0.0136203711596065,0.0329723917212193,0.00817416892646065,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0010718","positive regulation of epithelial to mesenchymal transition","1/4","50/14318",0.02,71.59,8.35838045601942,0.0138968809721626,0.0332576007253391,0.0082448749461736,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0021545","cranial nerve development","1/4","50/14318",0.02,71.59,8.35838045601942,0.0138968809721626,0.0332576007253391,0.0082448749461736,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0001755","neural crest cell migration","1/4","51/14318",0.0196078431372549,70.1862745098039,8.27397500902419,0.0141733326455651,0.0332576007253391,0.0082448749461736,"NRP1",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0031529","ruffle organization","1/4","51/14318",0.0196078431372549,70.1862745098039,8.27397500902419,0.0141733326455651,0.0332576007253391,0.0082448749461736,"P2RY12",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0032091","negative regulation of protein binding","1/4","51/14318",0.0196078431372549,70.1862745098039,8.27397500902419,0.0141733326455651,0.0332576007253391,0.0082448749461736,"DAB2",1,"BP"
"Macro_down_ALL","Macro_down_ALL","GO:0042446","hormone biosynthetic process","1/4","51/14318",0.0196078431372549,70.1862745098039,8.27397500902419,0.0141733326455651,0.0332576007253391,0.0082448749461736,"DAB2",1,"BP"
