"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"vL5a_up_ALL","vL5a_up_ALL","GO:0043025","neuronal cell body","9/77","439/12930",0.020501138952164,3.44259385261663,4.03005053695667,0.00115167046610656,0.0266323795287143,0.0227303381468401,"CPLX2/SYNPO/ADCYAP1/DDN/FYN/GABRD/MAP2/GLRA3/RGS8",9,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0098685","Schaffer collateral - CA1 synapse","4/77","95/12930",0.0421052631578947,7.0704032809296,4.59628538782203,0.0024570833429896,0.0459237941861659,0.0391952724206252,"ADCY1/ADRB1/FYN/BSN",4,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0097060","synaptic membrane","8/77","403/12930",0.0198511166253102,3.33344075279559,3.68342082641083,0.00267260919063999,0.0459237941861659,0.0391952724206252,"CDH9/ADCY1/DDN/GABRD/GLRA3/NRXN3/NRXN2/AKAP5",8,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0044297","cell body","9/77","498/12930",0.0180722891566265,3.03473634798936,3.58408161351391,0.00273060397863689,0.0459237941861659,0.0391952724206252,"CPLX2/SYNPO/ADCYAP1/DDN/FYN/GABRD/MAP2/GLRA3/RGS8",9,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0016589","NURF complex","1/3","7/12930",0.142857142857143,615.714285714286,24.7819156589038,0.00162337631269049,0.0111239747889732,0.000650524841460421,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0005667","transcription regulator complex","2/3","401/12930",0.00498753117206983,21.4962593516209,6.35159517610131,0.00281924698131019,0.0111239747889732,0.000650524841460421,"JAZF1/RBBP7",2,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0035098","ESC/E(Z) complex","1/3","14/12930",0.0714285714285714,307.857142857143,17.4996941084813,0.00324499477355955,0.0111239747889732,0.000650524841460421,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0031010","ISWI-type complex","1/3","15/12930",0.0666666666666667,287.333333333333,16.9030296809097,0.00347651111110059,0.0111239747889732,0.000650524841460421,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0016581","NuRD complex","1/3","16/12930",0.0625,269.375,16.3631110740283,0.0037079915963244,0.0111239747889732,0.000650524841460421,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0090545","CHD-type complex","1/3","16/12930",0.0625,269.375,16.3631110740283,0.0037079915963244,0.0111239747889732,0.000650524841460421,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0070822","Sin3-type complex","1/3","21/12930",0.0476190476190476,205.238095238095,14.2690256667112,0.004864856334856,0.012509630575344,0.000731557343587369,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0031519","PcG protein complex","1/3","41/12930",0.024390243902439,105.121951219512,10.1722923979651,0.00948335984436266,0.021337559649816,0.00124781050583719,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0035097","histone methyltransferase complex","1/3","66/12930",0.0151515151515152,65.3030303030303,7.97828621865586,0.0152363655080681,0.0294917165064255,0.00172466178400149,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0017053","transcription repressor complex","1/3","71/12930",0.0140845070422535,60.7042253521127,7.6846636696888,0.0163842869480142,0.0294917165064255,0.00172466178400149,"JAZF1",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0000118","histone deacetylase complex","1/3","79/12930",0.0126582278481013,54.5569620253165,7.27369755036785,0.0182191051602043,0.0298130811712434,0.001743455039254,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0070603","SWI/SNF superfamily-type complex","1/3","94/12930",0.0106382978723404,45.8510638297872,6.64838317674945,0.0216532365504508,0.0312475160500247,0.00182734011988449,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0034708","methyltransferase complex","1/3","98/12930",0.0102040816326531,43.9795918367347,6.50612450412969,0.0225676504805734,0.0312475160500247,0.00182734011988449,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:1904949","ATPase complex","1/3","122/12930",0.00819672131147541,35.327868852459,5.80337078232292,0.0280421713252219,0.0353850125664296,0.00206929898049296,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0000781","chromosome, telomeric region","1/3","136/12930",0.00735294117647059,31.6911764705882,5.48117966749083,0.031226181657235,0.0353850125664296,0.00206929898049296,"RBBP7",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0001650","fibrillar center","1/3","137/12930",0.0072992700729927,31.4598540145985,5.46004374068029,0.031453344503493,0.0353850125664296,0.00206929898049296,"JAZF1",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0000228","nuclear chromosome","1/3","182/12930",0.00549450549450549,23.6813186813187,4.69436860727774,0.0416389581355791,0.0440883086141425,0.00257826366164576,"RBBP7",1,"CC"
"vWMd_down_ALL","vWMd_down_ALL","GO:0098992","neuronal dense core vesicle","1/1","25/12930",0.04,517.2,22.7200352112403,0.00193348801237425,0.00429234338747103,NA,"NPY",1,"CC"
"vWMd_down_ALL","vWMd_down_ALL","GO:0031045","dense core granule","1/1","37/12930",0.027027027027027,349.459459459459,18.6670688502362,0.00286156225831402,0.00429234338747103,NA,"NPY",1,"CC"
"vWMd_down_ALL","vWMd_down_ALL","GO:0098982","GABA-ergic synapse","1/1","104/12930",0.00961538461538462,124.326923076923,11.1052655563441,0.00804331013147708,0.00804331013147708,NA,"NPY",1,"CC"
"vWMuf_down_ALL","vWMuf_down_ALL","GO:0035749","myelin sheath adaxonal region","2/22","6/12930",0.333333333333333,195.909090909091,19.7139466147853,4.12835843744378e-05,0.00363295542495053,0.00286812270390831,"CNP/MAG",2,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0043203","axon hillock","1/4","6/12930",0.166666666666667,538.75,23.175971982514,0.00185507197843393,0.0194714765367516,0.00732010396118482,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0097441","basal dendrite","1/4","6/12930",0.166666666666667,538.75,23.175971982514,0.00185507197843393,0.0194714765367516,0.00732010396118482,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:1990635","proximal dendrite","1/4","7/12930",0.142857142857143,461.785714285714,21.4509604255989,0.00216399953275825,0.0194714765367516,0.00732010396118482,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0044294","dendritic growth cone","1/4","9/12930",0.111111111111111,359.166666666667,18.9077017960825,0.00278163950525023,0.0194714765367516,0.00732010396118482,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0044292","dendrite terminus","1/4","13/12930",0.0769230769230769,248.653846153846,15.7150696829433,0.00401605921637416,0.0224899316116953,0.00845486150815612,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0097440","apical dendrite","1/4","18/12930",0.0555555555555556,179.583333333333,13.3370815428585,0.00555747183222199,0.0259168157535571,0.00974316381712675,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0043194","axon initial segment","1/4","22/12930",0.0454545454545455,146.931818181818,12.0506991167932,0.00678931317170217,0.0259168157535571,0.00974316381712675,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0032839","dendrite cytoplasm","1/4","24/12930",0.0416666666666667,134.6875,11.5313719298186,0.00740480450101633,0.0259168157535571,0.00974316381712675,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0043198","dendritic shaft","1/4","39/12930",0.0256410256410256,82.8846153846154,9.00889863420107,0.0120118758793916,0.0373702805136626,0.0140489776367153,"MAP2",1,"CC"
"vWMuf_up_AA","vWMuf_up_AA","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","1/4","52/12930",0.0192307692307692,62.1634615384615,7.77409610763966,0.0159916820286865,0.0447767096803222,0.0168333495038805,"CDK14",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0030314","junctional membrane complex","1/3","5/12930",0.2,862,29.333717044171,0.00115973392334312,0.0132168762915582,0.00256282919780908,"JPH3",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0043203","axon hillock","1/3","6/12930",0.166666666666667,718.333333333333,26.772713063949,0.00139157305666837,0.0132168762915582,0.00256282919780908,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0097441","basal dendrite","1/3","6/12930",0.166666666666667,718.333333333333,26.772713063949,0.00139157305666837,0.0132168762915582,0.00256282919780908,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:1990635","proximal dendrite","1/3","7/12930",0.142857142857143,615.714285714286,24.7819156589038,0.00162337631269049,0.0132168762915582,0.00256282919780908,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0014701","junctional sarcoplasmic reticulum membrane","1/3","9/12930",0.111111111111111,478.888888888889,21.8471276027992,0.00208687520393025,0.0132168762915582,0.00256282919780908,"JPH3",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0044294","dendritic growth cone","1/3","9/12930",0.111111111111111,478.888888888889,21.8471276027992,0.00208687520393025,0.0132168762915582,0.00256282919780908,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0044292","dendrite terminus","1/3","13/12930",0.0769230769230769,331.538461538462,18.1638149372444,0.00301344258092529,0.0149513949959169,0.00289916246458223,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0043025","neuronal cell body","2/3","439/12930",0.00455580865603645,19.6355353075171,6.05159351827978,0.00337285453604666,0.0149513949959169,0.00289916246458223,"DDN/MAP2",2,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0032591","dendritic spine membrane","1/3","16/12930",0.0625,269.375,16.3631110740283,0.0037079915963244,0.0149513949959169,0.00289916246458223,"DDN",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0097440","apical dendrite","1/3","18/12930",0.0555555555555556,239.444444444444,15.4212977591217,0.00417084502092602,0.0149513949959169,0.00289916246458223,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0044297","cell body","2/3","498/12930",0.00401606425702811,17.3092369477912,5.65421129380452,0.0043280353935549,0.0149513949959169,0.00289916246458223,"DDN/MAP2",2,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0043194","axon initial segment","1/3","22/12930",0.0454545454545455,195.909090909091,13.9382477123595,0.00509612176447827,0.0161377189208478,0.00312919757467964,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0032839","dendrite cytoplasm","1/3","24/12930",0.0416666666666667,179.583333333333,13.3396653962232,0.00555854512784903,0.0162480549890972,0.00315059238015735,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0033017","sarcoplasmic reticulum membrane","1/3","33/12930",0.0303030303030303,130.606060606061,11.3561769519346,0.00763767713079067,0.0207308379264318,0.00401983006883719,"JPH3",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0043198","dendritic shaft","1/3","39/12930",0.0256410256410256,110.512820512821,10.4339363817404,0.00902215390230388,0.0225229796303613,0.00436733677043017,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0032590","dendrite membrane","1/3","41/12930",0.024390243902439,105.121951219512,10.1722923979651,0.00948335984436266,0.0225229796303613,0.00436733677043017,"DDN",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0032589","neuron projection membrane","1/3","59/12930",0.0169491525423729,73.0508474576271,8.44993123444612,0.0136277755637896,0.0297403860775583,0.00576683386545452,"DDN",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0016529","sarcoplasmic reticulum","1/3","61/12930",0.0163934426229508,70.655737704918,8.30698897033613,0.014087551299896,0.0297403860775583,0.00576683386545452,"JPH3",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0044304","main axon","1/3","69/12930",0.0144927536231884,62.463768115942,7.79831149578626,0.0159252254820128,0.0318504509640256,0.00617598772155621,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0016528","sarcoplasm","1/3","78/12930",0.0128205128205128,55.2564102564103,7.32162059255311,0.017989877774064,0.0341807677707216,0.00662784970623411,"JPH3",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0120111","neuron projection cytoplasm","1/3","86/12930",0.0116279069767442,50.1162790697674,6.96175533236136,0.019822698128795,0.0358206179414487,0.00694582619363271,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0030175","filopodium","1/3","90/12930",0.0111111111111111,47.8888888888889,6.79990593543627,0.0207382524924177,0.0358206179414487,0.00694582619363271,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0005875","microtubule associated complex","1/3","123/12930",0.00813008130081301,35.0406504065041,5.77857721864551,0.0282698316536125,0.0467066783842294,0.00905669663960127,"MAP2",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0043204","perikaryon","1/3","135/12930",0.00740740740740741,31.9259259259259,5.50254586446228,0.0309989832945842,0.0490817235497583,0.00951723171324953,"DDN",1,"CC"
"vL5a_down_ALL","vL5a_down_ALL","GO:0030201","heparan sulfate proteoglycan metabolic process","4/39","39/12315",0.102564102564103,32.3865877712032,11.0649996707231,6.52188797665544e-06,0.00673711027988507,0.00570493569326386,"SULF1/HS6ST2/HS3ST4/HS3ST2",4,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0031623","receptor internalization","2/5","121/12315",0.0165289256198347,40.7107438016529,8.84673792242648,0.000939112628968708,0.0462324216680953,0.0196370396743526,"ANKRD13A/CD9",2,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0061025","membrane fusion","2/5","152/12315",0.0131578947368421,32.4078947368421,7.85228072670374,0.00147697342462403,0.0462324216680953,0.0196370396743526,"CD9/OTOF",2,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0007342","fusion of sperm to egg plasma membrane involved in single fertilization","1/5","5/12315",0.2,492.6,22.1576348078065,0.00202872612917093,0.0462324216680953,0.0196370396743526,"CD9",1,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0014908","myotube differentiation involved in skeletal muscle regeneration","1/5","6/12315",0.166666666666667,410.5,20.2196528887276,0.00243407595608836,0.0462324216680953,0.0196370396743526,"CD9",1,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0030913","paranodal junction assembly","1/5","6/12315",0.166666666666667,410.5,20.2196528887276,0.00243407595608836,0.0462324216680953,0.0196370396743526,"CD9",1,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0045026","plasma membrane fusion","1/5","7/12315",0.142857142857143,351.857142857143,18.7129022507691,0.00283929405830796,0.0462324216680953,0.0196370396743526,"CD9",1,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0006898","receptor-mediated endocytosis","2/5","226/12315",0.00884955752212389,21.7964601769912,6.35922219712919,0.00323283012607989,0.0462324216680953,0.0196370396743526,"ANKRD13A/CD9",2,"BP"
"vL6_down_ALL","vL6_down_ALL","GO:0090331","negative regulation of platelet aggregation","1/5","8/12315",0.125,307.875,17.4979009175378,0.00324438046793651,0.0462324216680953,0.0196370396743526,"CD9",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0009071","serine family amino acid catabolic process","1/1","10/12315",0.1,1231.5,35.0784834335808,0.000812017864393,0.0107998375964271,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0046459","short-chain fatty acid metabolic process","1/1","14/12315",0.0714285714285714,879.642857142857,29.6419104840234,0.00113682501015022,0.0107998375964271,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0009069","serine family amino acid metabolic process","1/1","24/12315",0.0416666666666667,513.125,22.6301789652667,0.00194884287454333,0.0123426715387744,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:1901606","alpha-amino acid catabolic process","1/1","71/12315",0.0140845070422535,173.450704225352,13.1320487444021,0.00576532683719033,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0009063","amino acid catabolic process","1/1","84/12315",0.0119047619047619,146.607142857143,12.0667784788295,0.00682095006090122,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0006633","fatty acid biosynthetic process","1/1","119/12315",0.00840336134453781,103.487394957983,10.123605827865,0.00966301258627678,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0016311","dephosphorylation","1/1","149/12315",0.00671140939597315,82.6510067114094,9.0360946603834,0.0120990661794559,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:1901605","alpha-amino acid metabolic process","1/1","150/12315",0.00666666666666667,82.1,9.00555384193554,0.0121802679658951,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0072330","monocarboxylic acid biosynthetic process","1/1","162/12315",0.00617283950617284,76.0185185185185,8.66132313901972,0.0131546894031669,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0016054","organic acid catabolic process","1/1","189/12315",0.00529100529100529,65.1587301587302,8.00991449134947,0.015347137637028,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0046395","carboxylic acid catabolic process","1/1","189/12315",0.00529100529100529,65.1587301587302,8.00991449134947,0.015347137637028,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0006520","amino acid metabolic process","1/1","221/12315",0.00452488687782805,55.7239819004525,7.39756594431253,0.0179455948030856,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0046394","carboxylic acid biosynthetic process","1/1","239/12315",0.00418410041841004,51.5271966527197,7.10824849401874,0.0194072269589931,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0016053","organic acid biosynthetic process","1/1","240/12315",0.00416666666666667,51.3125,7.09313047955555,0.0194884287454323,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0044248","cellular catabolic process","1/1","248/12315",0.00403225806451613,49.6572580645161,6.97547547228977,0.0201380430369469,0.0255081878467994,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0044282","small molecule catabolic process","1/1","280/12315",0.00357142857142857,43.9821428571429,6.55607678853313,0.0227365002030044,0.02668195170882,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0006631","fatty acid metabolic process","1/1","294/12315",0.00340136054421769,41.8877551020408,6.39435337638145,0.0238733252131548,0.02668195170882,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0032787","monocarboxylic acid metabolic process","1/1","459/12315",0.00217864923747277,26.8300653594771,5.08232873390507,0.0372716199756394,0.037434023548518,NA,"THNSL2",1,"BP"
"vL6_up_AA","vL6_up_AA","GO:0044283","small molecule biosynthetic process","1/1","461/12315",0.00216919739696312,26.7136659436009,5.07086441778923,0.037434023548518,0.037434023548518,NA,"THNSL2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:1904020","regulation of G protein-coupled receptor internalization","1/5","5/12315",0.2,492.6,22.1576348078065,0.00202872612917093,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:1900449","regulation of glutamate receptor signaling pathway","1/5","7/12315",0.142857142857143,351.857142857143,18.7129022507691,0.00283929405830796,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0001973","G protein-coupled adenosine receptor signaling pathway","1/5","10/12315",0.1,246.3,15.639119189311,0.00405415833782308,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0002031","G protein-coupled receptor internalization","1/5","10/12315",0.1,246.3,15.639119189311,0.00405415833782308,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0035588","G protein-coupled purinergic receptor signaling pathway","1/5","10/12315",0.1,246.3,15.639119189311,0.00405415833782308,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0002029","desensitization of G protein-coupled receptor signaling pathway","1/5","13/12315",0.0769230769230769,189.461538461538,13.7013101450494,0.00526783825059862,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0022401","negative adaptation of signaling pathway","1/5","14/12315",0.0714285714285714,175.928571428571,13.1980603032818,0.00567213517863874,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0023058","adaptation of signaling pathway","1/5","14/12315",0.0714285714285714,175.928571428571,13.1980603032818,0.00567213517863874,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0042983","amyloid precursor protein biosynthetic process","1/5","14/12315",0.0714285714285714,175.928571428571,13.1980603032818,0.00567213517863874,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0042984","regulation of amyloid precursor protein biosynthetic process","1/5","14/12315",0.0714285714285714,175.928571428571,13.1980603032818,0.00567213517863874,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0002091","negative regulation of receptor internalization","1/5","15/12315",0.0666666666666667,164.2,12.7458492778114,0.00607630063869125,0.0344323702859171,0.0165232736666165,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0150011","regulation of neuron projection arborization","1/5","15/12315",0.0666666666666667,164.2,12.7458492778114,0.00607630063869125,0.0344323702859171,0.0165232736666165,"NTNG2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0035590","purinergic nucleotide receptor signaling pathway","1/5","19/12315",0.0526315789473684,129.631578947368,11.3083182978919,0.00769164844025738,0.0402332379951925,0.0193069717933586,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0048261","negative regulation of receptor-mediated endocytosis","1/5","26/12315",0.0384615384615385,94.7307692307692,9.64197793770333,0.0105134529790718,0.0470607371271353,0.0225833258659627,"NECAB2",1,"BP"
"vL6_up_ALL","vL6_up_ALL","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/5","29/12315",0.0344827586206897,84.9310344827586,9.11951768303554,0.0117208308878727,0.0470607371271353,0.0225833258659627,"NECAB2",1,"BP"
