Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8
ENSG00000074800,ENO1,719,-0.2963,883,0.29639
ENSG00000171612,SLC25A33,52,0.79880,30,-0.7988
ENSG00000171603,CLSTN1,576,-0.6829,925,0.68295
ENSG00000178585,CTNNBIP1,27,-0.1705,31,0.17053
ENSG00000162441,LZIC,31,0.43839,23,-0.4383
ENSG00000130939,UBE4B,22,-0.9167,42,0.91677
ENSG00000054523,KIF1B,192,-0.3729,249,0.37296
ENSG00000142657,PGD,42,-0.5735,63,0.57353
ENSG00000241563,CORT,49,-1.4056,131,1.40560
ENSG00000160049,DFFA,26,-0.0431,27,0.04316
ENSG00000142655,PEX14,20,-0.4685,27,0.46858
ENSG00000120948,TARDBP,52,-0.4115,69,0.41153
ENSG00000116649,SRM,99,-0.2635,119,0.26358
ENSG00000171824,EXOSC10,16,-0.7234,27,0.72346
ENSG00000198793,MTOR,37,-0.3174,46,0.31746
ENSG00000116661,FBXO2,327,0.45227,239,-0.4522
ENSG00000132879,FBXO44,122,-0.6585,193,0.65850
ENSG00000116670,MAD2L2,41,0.21154,35,-0.2115
ENSG00000011021,CLCN6,44,-0.5919,66,0.59193
ENSG00000116685,KIAA2013,32,-0.4589,44,0.45894
ENSG00000083444,PLOD1,23,0.46695,17,-0.4669
ENSG00000116688,MFN2,77,-0.2673,93,0.26733
ENSG00000116691,MIIP,21,-0.0388,21,0.03887
ENSG00000048707,VPS13D,37,-0.4652,51,0.46525
ENSG00000162496,DHRS3,24,0.49856,17,-0.4985
ENSG00000116731,PRDM2,53,-0.4475,73,0.44759
ENSG00000189337,KAZN,21,-1.0009,43,1.00093
ENSG00000142634,EFHD2,37,-1.6332,115,1.63321
ENSG00000116138,DNAJC16,16,-0.8523,29,0.85233
ENSG00000116786,PLEKHM2,61,-0.4375,83,0.43750
ENSG00000065526,SPEN,33,0.73612,20,-0.7361
ENSG00000037637,FBXO42,13,-0.7303,23,0.73039
ENSG00000055070,SZRD1,29,0.93686,15,-0.9368
ENSG00000159363,ATP13A2,159,-0.2476,189,0.24761
ENSG00000117118,SDHB,91,-0.2436,107,0.24368
ENSG00000117115,PADI2,50,1.16006,22,-1.1600
ENSG00000117154,IGSF21,40,-0.8293,71,0.82938
ENSG00000159423,ALDH4A1,36,0.56836,24,-0.5683
ENSG00000127463,EMC1,17,-1.0654,36,1.06546
ENSG00000053372,MRTO4,32,-0.3066,40,0.30668
ENSG00000053371,AKR7A2,52,0.01764,51,-0.0176
ENSG00000077549,CAPZB,155,-0.6580,245,0.65802
ENSG00000173436,MICOS10,401,0.31147,323,-0.3114
ENSG00000158747,NBL1,170,-0.2377,200,0.23774
ENSG00000162545,CAMK2N1,1745,0.23230,1485,-0.2323
ENSG00000090432,MUL1,22,-0.2918,27,0.29185
ENSG00000158828,PINK1,400,-0.2320,470,0.23201
ENSG00000244038,DDOST,34,-0.2436,41,0.24364
ENSG00000117245,KIF17,12,-1.3620,31,1.36202
ENSG00000189410,SH2D5,27,-0.7088,45,0.70884
ENSG00000127483,HP1BP3,105,-0.3727,136,0.37270
ENSG00000075151,EIF4G3,72,-0.9832,143,0.98324
ENSG00000076864,RAP1GAP,85,-1.3690,221,1.36906
ENSG00000090686,USP48,33,-0.2450,39,0.24503
ENSG00000070831,CDC42,161,-0.6431,251,0.64317
ENSG00000173372,C1QA,62,2.08224,14,-2.0822
ENSG00000159189,C1QC,50,1.90758,13,-1.9075
ENSG00000173369,C1QB,80,1.96298,20,-1.9629
ENSG00000004487,KDM1A,39,-0.7664,67,0.76642
ENSG00000169641,LUZP1,31,-0.2084,35,0.20847
ENSG00000125944,HNRNPR,74,-0.5056,106,0.50565
ENSG00000125945,ZNF436,18,-0.5798,27,0.57988
ENSG00000142676,RPL11,674,0.85822,371,-0.8582
ENSG00000057757,PITHD1,166,-0.4885,234,0.48856
ENSG00000011009,LYPLA2,43,-0.3022,53,0.30221
ENSG00000117308,GALE,15,-0.2133,17,0.21333
ENSG00000117305,HMGCL,17,-0.0669,18,0.06693
ENSG00000179163,FUCA1,15,-0.5425,22,0.54255
ENSG00000189266,PNRC2,45,0.04146,44,-0.0414
ENSG00000188529,SRSF10,39,-0.2402,47,0.24023
ENSG00000001461,NIPAL3,31,-0.7180,52,0.71809
ENSG00000133226,SRRM1,46,0.12356,42,-0.1235
ENSG00000169504,CLIC4,39,1.06324,19,-1.0632
ENSG00000117614,SYF2,58,0.18207,51,-0.1820
ENSG00000117616,RSRP1,34,-0.0360,35,0.03605
ENSG00000183726,TMEM50A,81,-0.1331,89,0.13314
ENSG00000204178,MACO1,23,-0.0761,24,0.07611
ENSG00000117643,MAN1C1,36,-0.3569,46,0.35694
ENSG00000162430,SELENON,57,0.85310,31,-0.8531
ENSG00000117640,MTFR1L,63,-0.0505,65,0.05051
ENSG00000117632,STMN1,1053,-0.7468,1767,0.74689
ENSG00000158008,EXTL1,59,0.07906,56,-0.0790
ENSG00000142684,ZNF593,28,-0.3122,35,0.31229
ENSG00000142669,SH3BGRL3,249,-0.3417,315,0.34170
ENSG00000158062,UBXN11,19,-0.4782,26,0.47820
ENSG00000117682,DHDDS,17,-0.5604,25,0.56043
ENSG00000198830,HMGN2,132,0.24130,111,-0.2413
ENSG00000117713,ARID1A,45,-0.3858,59,0.38580
ENSG00000204160,ZDHHC18,29,-0.1196,31,0.11964
ENSG00000142751,GPN2,12,-0.7883,21,0.78832
ENSG00000090273,NUDC,148,-0.3319,186,0.33197
ENSG00000253368,TRNP1,51,-0.4087,68,0.40879
ENSG00000090020,SLC9A1,14,-1.0405,30,1.04056
ENSG00000142784,WDTC1,30,0.05044,29,-0.0504
ENSG00000186501,TMEM222,63,-0.4711,87,0.47117
ENSG00000158195,WASF2,28,0.82165,15,-0.8216
ENSG00000126705,AHDC1,29,-0.8745,53,0.87457
ENSG00000126709,IFI6,76,-0.3911,99,0.39113
ENSG00000117758,STX12,74,-0.3631,96,0.36315
ENSG00000117751,PPP1R8,18,-0.5252,26,0.52528
ENSG00000117748,RPA2,44,-0.6419,69,0.64199
ENSG00000126698,DNAJC8,112,-0.2310,132,0.23104
ENSG00000130770,ATP5IF1,536,-0.4267,721,0.42677
ENSG00000180098,TRNAU1AP,13,-0.5995,20,0.59955
ENSG00000198492,YTHDF2,43,-0.8318,77,0.83188
ENSG00000116350,SRSF4,43,-0.0734,45,0.07345
ENSG00000116353,MECR,38,-0.2564,45,0.25643
ENSG00000162511,LAPTM5,49,1.44518,18,-1.4451
ENSG00000162512,SDC3,106,-0.3226,133,0.32260
ENSG00000134644,PUM1,94,-0.4446,128,0.44463
ENSG00000060688,SNRNP40,18,-0.3906,24,0.39061
ENSG00000121766,ZCCHC17,103,-0.3861,135,0.38616
ENSG00000121769,FABP3,148,-0.6731,237,0.67317
ENSG00000162517,PEF1,83,-0.4695,116,0.46956
ENSG00000084636,COL16A1,16,-1.0240,33,1.02409
ENSG00000121753,ADGRB2,253,-0.4088,336,0.40880
ENSG00000184007,PTP4A2,141,0.02666,138,-0.0266
ENSG00000121774,KHDRBS1,98,-0.0529,102,0.05294
ENSG00000025800,KPNA6,29,-0.2472,35,0.24726
ENSG00000084652,TXLNA,19,-0.2461,23,0.24616
ENSG00000084623,EIF3I,115,-0.1198,125,0.11987
ENSG00000175130,MARCKSL1,275,0.40402,208,-0.4040
ENSG00000160058,BSDC1,41,-0.6931,67,0.69314
ENSG00000176261,ZBTB8OS,37,-0.1021,40,0.10214
ENSG00000162521,RBBP4,77,-0.1931,88,0.19315
ENSG00000162522,KIAA1522,21,-0.2173,24,0.21736
ENSG00000134684,YARS,78,-0.7149,129,0.71493
ENSG00000121905,HPCA,178,-0.5757,266,0.57573
ENSG00000121900,TMEM54,46,0.16003,42,-0.1600
ENSG00000116514,RNF19B,25,-0.4493,34,0.44931
ENSG00000004455,AK2,23,0.15099,20,-0.1509
ENSG00000142920,AZIN2,25,0.00542,25,-0.0054
ENSG00000134686,PHC2,47,-0.4318,64,0.43186
ENSG00000163866,SMIM12,48,-0.5525,71,0.55257
ENSG00000116544,DLGAP3,82,0.32303,65,-0.3230
ENSG00000116560,SFPQ,111,-0.2366,131,0.23661
ENSG00000146463,ZMYM4,34,-0.0134,34,0.01343
ENSG00000142687,KIAA0319L,55,0.04697,54,-0.0469
ENSG00000020129,NCDN,472,-0.6962,765,0.69626
ENSG00000126067,PSMB2,96,-0.6749,153,0.67499
ENSG00000142686,C1orf216,77,-0.4803,108,0.48037
ENSG00000092847,AGO1,20,0.02728,20,-0.0272
ENSG00000116863,ADPRHL2,18,-0.2886,23,0.28869
ENSG00000054116,TRAPPC3,43,-0.6192,66,0.61926
ENSG00000116871,MAP7D1,181,-0.2439,214,0.24397
ENSG00000054118,THRAP3,52,0.13439,47,-0.1343
ENSG00000196182,STK40,18,0.02613,18,-0.0261
ENSG00000181817,LSM10,48,-0.2985,59,0.29856
ENSG00000116885,OSCP1,14,-0.9494,28,0.94949
ENSG00000116898,MRPS15,51,-0.2169,60,0.21693
ENSG00000163875,MEAF6,82,-0.6699,130,0.66996
ENSG00000183317,EPHA10,9,-1.0713,20,1.07139
ENSG00000185090,MANEAL,28,-1.0052,57,1.00526
ENSG00000197982,C1orf122,288,0.34023,227,-0.3402
ENSG00000183431,SF3A3,24,-0.7451,41,0.74510
ENSG00000183520,UTP11,33,0.08202,32,-0.0820
ENSG00000116954,RRAGC,27,-0.8048,48,0.80485
ENSG00000174574,AKIRIN1,82,-0.3076,102,0.30764
ENSG00000168653,NDUFS5,754,0.03322,737,-0.0332
ENSG00000127603,MACF1,88,-0.0041,88,0.00413
ENSG00000090621,PABPC4,49,0.14477,44,-0.1447
ENSG00000116983,HPCAL4,289,-0.1048,311,0.10486
ENSG00000084072,PPIE,24,-0.5590,35,0.55903
ENSG00000168389,MFSD2A,18,-0.0950,19,0.09506
ENSG00000131236,CAP1,114,-0.5040,162,0.50400
ENSG00000131238,PPT1,92,-0.6078,141,0.60783
ENSG00000084073,ZMPSTE24,30,-0.3577,38,0.35772
ENSG00000084070,SMAP2,123,-0.5644,182,0.56442
ENSG00000117016,RIMS3,64,-0.1211,70,0.12117
ENSG00000066136,NFYC,24,-0.8964,44,0.89644
ENSG00000179862,CITED4,18,-0.2779,22,0.27799
ENSG00000127124,HIVEP3,18,-0.1308,19,0.13086
ENSG00000198815,FOXJ3,36,-0.6697,58,0.66973
ENSG00000177181,RIMKLA,25,-0.1732,29,0.17325
ENSG00000127125,PPCS,59,-0.1571,66,0.15714
ENSG00000171960,PPIH,10,-1.0995,22,1.09958
ENSG00000065978,YBX1,124,0.91869,65,-0.9186
ENSG00000164008,C1orf50,25,0.08498,23,-0.0849
ENSG00000177868,SVBP,32,-0.3948,42,0.39482
ENSG00000117394,SLC2A1,106,1.66643,33,-1.6664
ENSG00000117395,EBNA1BP2,75,-0.6005,114,0.60056
ENSG00000066322,ELOVL1,25,0.07972,23,-0.0797
ENSG00000159479,MED8,20,-0.4071,26,0.40715
ENSG00000142949,PTPRF,121,-0.5394,176,0.53940
ENSG00000126091,ST3GAL3,34,-0.5275,50,0.52753
ENSG00000117408,IPO13,61,-0.1615,69,0.16157
ENSG00000132768,DPH2,11,-0.7165,19,0.71652
ENSG00000117410,ATP6V0B,348,-0.8748,639,0.87489
ENSG00000117411,B4GALT2,65,-0.0609,68,0.06091
ENSG00000159214,CCDC24,14,-0.8542,26,0.85427
ENSG00000178028,DMAP1,43,-0.4495,58,0.44958
ENSG00000117419,ERI3,190,-0.2163,221,0.21637
ENSG00000187147,RNF220,83,-0.4627,114,0.46275
ENSG00000126106,TMEM53,15,-0.4711,21,0.47115
ENSG00000142937,RPS8,1123,0.67678,702,-0.6767
ENSG00000070785,EIF2B3,23,-0.8151,41,0.81510
ENSG00000126107,HECTD3,14,-0.3402,18,0.34027
ENSG00000126088,UROD,74,-0.1950,85,0.19502
ENSG00000117450,PRDX1,365,0.13769,332,-0.1376
ENSG00000117448,AKR1A1,50,-0.0421,52,0.04219
ENSG00000132780,NASP,26,-0.0484,27,0.04841
ENSG00000159592,GPBP1L1,19,-0.5892,28,0.58928
ENSG00000086015,MAST2,28,-0.0244,29,0.02442
ENSG00000085998,POMGNT1,49,-0.5472,71,0.54726
ENSG00000132128,LRRC41,49,-0.2234,57,0.22343
ENSG00000173660,UQCRH,548,-0.2155,636,0.21551
ENSG00000117480,FAAH,32,-0.3813,42,0.38135
ENSG00000079277,MKNK1,18,-0.2368,22,0.23688
ENSG00000123472,ATPAF1,109,-0.0985,117,0.09851
ENSG00000159658,EFCAB14,63,0.73519,38,-0.7351
ENSG00000186377,CYP4X1,14,-1.2504,33,1.25049
ENSG00000162368,CMPK1,86,-0.2274,100,0.22746
ENSG00000162373,BEND5,18,-1.0007,36,1.00072
ENSG00000162374,ELAVL4,47,-1.7233,157,1.72332
ENSG00000185104,FAF1,27,-0.4569,38,0.45694
ENSG00000123091,RNF11,326,-0.4869,456,0.48693
ENSG00000085832,EPS15,128,-0.1996,147,0.19961
ENSG00000078618,NRDC,61,-0.3398,78,0.33985
ENSG00000169213,RAB3B,55,-0.7490,93,0.74906
ENSG00000117862,TXNDC12,28,-0.3455,35,0.34557
ENSG00000134717,BTF3L4,57,-0.6378,89,0.63782
ENSG00000157077,ZFYVE9,17,-0.2989,21,0.29892
ENSG00000162377,COA7,17,-0.2136,19,0.21367
ENSG00000162378,ZYG11B,97,-0.4287,131,0.42877
ENSG00000116171,SCP2,77,-0.1463,85,0.14639
ENSG00000162384,CZIB,60,0.08624,57,-0.0862
ENSG00000162385,MAGOH,30,-0.3098,38,0.30980
ENSG00000157193,LRP8,24,-0.6878,39,0.68781
ENSG00000058799,YIPF1,15,-0.7181,25,0.71810
ENSG00000081870,HSPB11,48,-0.1354,52,0.13541
ENSG00000116209,TMEM59,159,-0.3260,200,0.32603
ENSG00000116221,MRPL37,61,-0.5316,89,0.53162
ENSG00000157216,SSBP3,128,-0.5669,190,0.56696
ENSG00000243725,TTC4,13,-0.4038,18,0.40388
ENSG00000116133,DHCR24,137,-1.0414,283,1.04146
ENSG00000162402,USP24,20,-0.4207,27,0.42073
ENSG00000162407,PLPP3,140,1.01129,69,-1.0112
ENSG00000162409,PRKAA2,34,-0.5563,50,0.55639
ENSG00000173406,DAB1,16,-0.2081,19,0.20813
ENSG00000162601,MYSM1,17,-0.3937,23,0.39373
ENSG00000177606,JUN,87,-0.5205,126,0.52051
ENSG00000134709,HOOK1,13,-1.3319,35,1.33191
ENSG00000162599,NFIA,79,1.05015,38,-1.0501
ENSG00000162604,TM2D1,58,-0.3259,73,0.32594
ENSG00000116641,DOCK7,23,0.42915,17,-0.4291
ENSG00000079739,PGM1,43,0.06585,41,-0.0658
ENSG00000158966,CACHD1,29,-0.0365,29,0.03657
ENSG00000162434,JAK1,55,-0.4853,77,0.48538
ENSG00000162433,AK4,56,-0.0019,56,0.00198
ENSG00000116675,DNAJC6,228,-0.7821,392,0.78210
ENSG00000213625,LEPROT,37,1.42949,13,-1.4294
ENSG00000184588,PDE4B,47,-0.2004,54,0.20049
ENSG00000118473,SGIP1,60,-0.8948,112,0.89489
ENSG00000198160,MIER1,18,-0.1432,20,0.14320
ENSG00000142864,SERBP1,118,-0.0152,119,0.01528
ENSG00000116717,GADD45A,21,-0.2940,26,0.29404
ENSG00000116729,WLS,69,-0.1766,78,0.17664
ENSG00000033122,LRRC7,57,-0.6516,89,0.65161
ENSG00000066557,LRRC40,16,-1.0983,34,1.09836
ENSG00000116754,SRSF11,65,-0.4925,92,0.49255
ENSG00000118454,ANKRD13C,21,-0.7860,36,0.78600
ENSG00000050628,PTGER3,19,-0.4589,27,0.45891
ENSG00000132485,ZRANB2,43,-0.8999,81,0.89993
ENSG00000172260,NEGR1,110,-0.7814,189,0.78144
ENSG00000178965,ERICH3,32,-0.9250,61,0.92501
ENSG00000117054,ACADM,40,0.33858,32,-0.3385
ENSG00000137955,RABGGTB,32,-0.2720,38,0.27207
ENSG00000117069,ST6GALNAC5,47,-1.2332,111,1.23323
ENSG00000142892,PIGK,19,-1.0133,38,1.01339
ENSG00000154027,AK5,277,-0.9207,526,0.92075
ENSG00000036549,AC118549.1,20,0.25685,17,-0.2568
ENSG00000077254,USP33,60,-0.8191,107,0.81914
ENSG00000180488,MIGA1,51,-0.7348,86,0.73486
ENSG00000162613,FUBP1,37,-0.3547,47,0.35477
ENSG00000162616,DNAJB4,23,-0.7007,37,0.70077
ENSG00000117114,ADGRL2,15,-1.1368,34,1.13682
ENSG00000137941,TTLL7,69,-0.6540,109,0.65407
ENSG00000142875,PRKACB,274,-0.6711,437,0.67112
ENSG00000117133,RPF1,19,-0.3121,24,0.31213
ENSG00000174021,GNG5,76,1.47086,27,-1.4708
ENSG00000117155,SSX2IP,48,-1.2318,113,1.23187
ENSG00000162642,C1orf52,43,-0.8129,76,0.81296
ENSG00000153904,DDAH1,253,0.25428,212,-0.2542
ENSG00000117174,ZNHIT6,26,0.48930,18,-0.4893
ENSG00000122417,ODF2L,17,-0.9395,33,0.93958
ENSG00000097033,SH3GLB1,47,0.68497,29,-0.6849
ENSG00000183291,SELENOF,84,-0.4073,111,0.40735
ENSG00000153936,HS2ST1,34,-0.0957,36,0.09574
ENSG00000143013,LMO4,225,-1.3438,573,1.34389
ENSG00000137947,GTF2B,17,-1.1283,38,1.12834
ENSG00000137944,KYAT3,17,-1.0020,35,1.00200
ENSG00000197147,LRRC8B,78,-0.6878,125,0.68787
ENSG00000171492,LRRC8D,24,-0.4656,34,0.46560
ENSG00000162664,ZNF326,18,-0.5129,26,0.51299
ENSG00000233593,LINC02609,47,0.04793,46,-0.0479
ENSG00000122482,ZNF644,16,-0.3647,20,0.36479
ENSG00000172031,EPHX4,23,-0.6738,37,0.67385
ENSG00000189195,BTBD8,63,-0.6201,97,0.62014
ENSG00000067208,EVI5,23,0.14519,20,-0.1451
ENSG00000122406,RPL5,488,0.35091,383,-0.3509
ENSG00000154511,DIPK1A,25,-0.7616,43,0.76164
ENSG00000117500,TMED5,33,-0.0096,33,0.00960
ENSG00000117505,DR1,50,0.00023,50,-0.0002
ENSG00000137942,FNBP1L,18,-0.2319,21,0.23196
ENSG00000067334,DNTTIP2,36,-0.0898,38,0.08981
ENSG00000023909,GCLM,21,-0.2198,24,0.21981
ENSG00000117528,ABCD3,36,0.31854,29,-0.3185
ENSG00000117525,F3,74,1.29177,30,-1.2917
ENSG00000117519,CNN3,135,0.72565,82,-0.7256
ENSG00000152078,TLCD4,34,0.01430,33,-0.0143
ENSG00000228971,LINC02607,48,-0.7937,84,0.79370
ENSG00000117569,PTBP2,30,-0.9219,58,0.92192
ENSG00000117598,PLPPR5,30,-0.3837,40,0.38374
ENSG00000117600,PLPPR4,132,-0.9322,251,0.93221
ENSG00000156875,MFSD14A,28,-0.9164,54,0.91640
ENSG00000137992,DBT,22,0.00131,22,-0.0013
ENSG00000137996,RTCA,36,-0.5284,52,0.52846
ENSG00000181656,GPR88,23,-0.5170,33,0.51702
ENSG00000162694,EXTL2,23,-0.4745,32,0.47454
ENSG00000170989,S1PR1,59,0.88848,32,-0.8884
ENSG00000118733,OLFM3,33,-1.0184,67,1.01846
ENSG00000162631,NTNG1,15,-0.9247,30,0.92476
ENSG00000162636,FAM102B,30,-0.8598,55,0.85982
ENSG00000162639,HENMT1,12,-1.1233,26,1.12339
ENSG00000134186,PRPF38B,26,0.15862,23,-0.1586
ENSG00000116266,STXBP3,27,-0.1968,31,0.19686
ENSG00000121940,CLCC1,21,-0.3378,27,0.33787
ENSG00000085433,WDR47,71,-1.0422,147,1.04221
ENSG00000197780,TAF13,62,-0.1538,69,0.15387
ENSG00000215717,TMEM167B,46,0.21811,40,-0.2181
ENSG00000116299,KIAA1324,19,-0.5172,27,0.51725
ENSG00000031698,SARS,156,-0.7485,263,0.74854
ENSG00000143126,CELSR2,115,-0.5875,173,0.58750
ENSG00000134222,PSRC1,32,-0.1547,36,0.15475
ENSG00000134243,SORT1,144,-0.8006,251,0.80065
ENSG00000143106,PSMA5,68,-0.5009,97,0.50094
ENSG00000174151,CYB561D1,11,-0.8238,20,0.82388
ENSG00000181754,AMIGO1,22,-1.1199,48,1.11994
ENSG00000116337,AMPD2,62,-0.1571,70,0.15717
ENSG00000168765,GSTM4,28,0.06308,27,-0.0630
ENSG00000134202,GSTM3,101,0.11303,94,-0.1130
ENSG00000168710,AHCYL1,203,0.70177,125,-0.7017
ENSG00000143093,STRIP1,27,-0.7774,46,0.77742
ENSG00000197106,SLC6A17,88,-0.4820,123,0.48208
ENSG00000116396,KCNC4,52,-0.2306,61,0.23066
ENSG00000134248,LAMTOR5,183,0.10373,170,-0.1037
ENSG00000177301,KCNA2,45,-0.6636,71,0.66366
ENSG00000259834,AL365361.1,13,-0.9766,25,0.97669
ENSG00000121931,LRIF1,17,-0.4635,24,0.46353
ENSG00000134255,CEPT1,13,-0.8853,25,0.88535
ENSG00000116455,WDR77,20,-0.1256,22,0.12564
ENSG00000116459,ATP5PB,159,-0.6873,256,0.68736
ENSG00000116473,RAP1A,49,0.33612,39,-0.3361
ENSG00000197852,INKA2,35,-0.1576,39,0.15760
ENSG00000171385,KCND3,54,-0.5059,77,0.50593
ENSG00000116489,CAPZA1,43,-0.2101,50,0.21017
ENSG00000155366,RHOC,105,1.46081,38,-1.4608
ENSG00000081019,RSBN1,18,-0.2916,23,0.29164
ENSG00000134262,AP4B1,15,-0.6596,23,0.65960
ENSG00000163349,HIPK1,43,0.02567,43,-0.0256
ENSG00000197323,TRIM33,27,-0.5585,40,0.55852
ENSG00000116752,BCAS2,73,-0.4490,100,0.44901
ENSG00000213281,NRAS,16,-0.6775,26,0.67753
ENSG00000009307,CSDE1,181,-0.5736,269,0.57362
ENSG00000163399,ATP1A1,341,-1.0411,702,1.04115
ENSG00000198162,MAN1A2,303,1.68592,94,-1.6859
ENSG00000092621,PHGDH,86,0.96859,44,-0.9685
ENSG00000134250,NOTCH2,32,0.89530,17,-0.8953
ENSG00000265808,SEC22B,55,-0.1743,62,0.17431
ENSG00000226067,LINC00623,27,0.54576,18,-0.5457
ENSG00000171943,SRGAP2C,31,0.10755,29,-0.1075
ENSG00000232527,LINC02802,38,-0.3695,50,0.36959
ENSG00000265491,RNF115,38,-0.2449,45,0.24496
ENSG00000186141,POLR3C,13,-0.6462,20,0.64629
ENSG00000131788,PIAS3,18,-0.0458,18,0.04583
ENSG00000198483,ANKRD35,27,0.81725,15,-0.8172
ENSG00000131779,PEX11B,37,-0.6257,57,0.62572
ENSG00000265241,RBM8A,84,-0.0214,85,0.02149
ENSG00000272031,ANKRD34A,46,-0.3462,59,0.34623
ENSG00000121851,POLR3GL,25,0.14313,23,-0.1431
ENSG00000265972,TXNIP,51,2.82679,7,-2.8267
ENSG00000178104,PDE4DIP,137,-0.2430,163,0.24309
ENSG00000178096,BOLA1,14,-0.7335,24,0.73353
ENSG00000159164,SV2A,220,-0.8948,409,0.89480
ENSG00000143368,SF3B4,26,-0.2514,31,0.25141
ENSG00000136631,VPS45,39,-0.3843,51,0.38435
ENSG00000023902,PLEKHO1,51,0.20385,45,-0.2038
ENSG00000143401,ANP32E,51,-0.0074,51,0.00743
ENSG00000117362,APH1A,34,0.10508,32,-0.1050
ENSG00000266472,MRPS21,220,-0.0427,227,0.04272
ENSG00000163125,RPRD2,22,-0.9123,41,0.91237
ENSG00000143384,MCL1,33,0.45342,24,-0.4534
ENSG00000143420,ENSA,236,-0.2442,280,0.24421
ENSG00000143418,CERS2,24,-0.1470,26,0.14705
ENSG00000143363,PRUNE1,10,-1.0410,22,1.04106
ENSG00000197622,CDC42SE1,21,-0.1228,23,0.12281
ENSG00000213190,MLLT11,330,-0.6082,503,0.60825
ENSG00000163156,SCNM1,29,0.31254,23,-0.3125
ENSG00000163159,VPS72,33,0.02578,32,-0.0257
ENSG00000143398,PIP5K1A,12,-0.7048,19,0.70486
ENSG00000159352,PSMD4,123,-0.2297,145,0.22970
ENSG00000143393,PI4KB,43,-0.5872,64,0.58723
ENSG00000143416,SELENBP1,55,1.49618,19,-1.4961
