"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Astro_up_ALL","Astro_up_ALL","GO:0097060","synaptic membrane","12/53","419/15407",0.0286396181384248,8.32548295582474,8.93189368152226,1.36099319047848e-08,1.94622026238422e-06,1.18907826115488e-06,"CNR1/DCC/DNM1/GABRB2/GABRG2/KCNC2/SLC12A5/CACNG8/SCN2A/NETO1/GABBR2/PLPPR4",12,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0098982","GABA-ergic synapse","7/53","97/15407",0.0721649484536082,20.9782143551838,11.5965032427532,3.83119646714799e-08,2.73930547401081e-06,1.6736279303857e-06,"CNR1/CBLN4/GABRB2/GABRG2/NXPH1/KCNC2/SLC4A10",7,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0099572","postsynaptic specialization","10/53","375/15407",0.0266666666666667,7.75194968553459,7.77693664681966,4.9676046233908e-07,1.90698351543812e-05,1.16510586515542e-05,"DCC/MAPK8IP2/GABRB2/GABRG2/SLC12A5/ADGRB1/CACNG8/NETO1/NEURL1/PLPPR4",10,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0099634","postsynaptic specialization membrane","7/53","147/15407",0.0476190476190476,13.8427672955975,9.19204469590224,6.6595988129069e-07,1.90698351543812e-05,1.16510586515542e-05,"DCC/GABRB2/GABRG2/SLC12A5/CACNG8/NETO1/PLPPR4",7,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0045211","postsynaptic membrane","9/53","296/15407",0.0304054054054054,8.83879398266191,8.00056424070717,6.66777452950392e-07,1.90698351543812e-05,1.16510586515542e-05,"DCC/GABRB2/GABRG2/KCNC2/SLC12A5/CACNG8/NETO1/GABBR2/PLPPR4",9,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0043204","perikaryon","6/53","143/15407",0.041958041958042,12.1971236310859,7.90337205248852,9.22699478034003e-06,0.000219910042264771,0.000134357994169864,"RTN4RL1/KCNC2/PCSK2/SLC4A10/SLC12A5/NEURL1",6,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0034702","monoatomic ion channel complex","8/53","328/15407",0.024390243902439,7.09019788311091,6.55019408734151,1.49080498085312e-05,0.00030455016037428,0.00018607039610648,"GABRB2/GABRG2/KCNH5/KCNC2/CACNG8/SCN2A/SCN3A/KCNIP4",8,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:1902710","GABA receptor complex","3/53","17/15407",0.176470588235294,51.299667036626,12.1910854238656,2.52626940236339e-05,0.000451570655672456,0.000275895211047581,"GABRB2/GABRG2/GABBR2",3,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0098984","neuron to neuron synapse","8/53","393/15407",0.0203562340966921,5.91751884391954,5.80184624899881,5.41731125398625e-05,0.000860750565911149,0.0005258910340127,"DCC/MAPK8IP2/ADGRB1/CACNG8/NETO1/LNX1/NEURL1/PLPPR4",8,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0034703","cation channel complex","6/53","211/15407",0.028436018957346,8.26629705803452,6.24398494404696,8.24913103086795e-05,0.00117962573741412,0.0007207135532232,"KCNH5/KCNC2/CACNG8/SCN2A/SCN3A/KCNIP4",6,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:1902495","transmembrane transporter complex","8/53","448/15407",0.0178571428571429,5.19103773584906,5.28909552230606,0.000134903868955037,0.00175375029641548,0.00107148527495388,"GABRB2/GABRG2/KCNH5/KCNC2/CACNG8/SCN2A/SCN3A/KCNIP4",8,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0014069","postsynaptic density","7/53","342/15407",0.0204678362573099,5.94996138144102,5.43879148724793,0.000160046633936406,0.00188814711523984,0.00115359742778731,"DCC/MAPK8IP2/ADGRB1/CACNG8/NETO1/NEURL1/PLPPR4",7,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0043025","neuronal cell body","8/53","464/15407",0.0172413793103448,5.01203643461288,5.1555745814079,0.000171649737749076,0.00188814711523984,0.00115359742778731,"RTN4RL1/MAPK8IP2/KCNC2/PCSK2/SLC4A10/SLC12A5/KCNIP4/NEURL1",8,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:1990351","transporter complex","8/53","473/15407",0.0169133192389006,4.91666999082532,5.08313437680304,0.000195715964317255,0.00198612004643611,0.00121345575159512,"GABRB2/GABRG2/KCNH5/KCNC2/CACNG8/SCN2A/SCN3A/KCNIP4",8,"CC"
"Astro_up_ALL","Astro_up_ALL","GO:0032279","asymmetric synapse","7/53","357/15407",0.0196078431372549,5.69996300406955,5.27876600141655,0.000208334270605186,0.00198612004643611,0.00121345575159512,"DCC/MAPK8IP2/ADGRB1/CACNG8/NETO1/NEURL1/PLPPR4",7,"CC"
