"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"vL5a_down_ALL","vL5a_down_ALL","GO:0005852","eukaryotic translation initiation factor 3 complex","2/39","15/12508",0.133333333333333,42.7623931623932,9.05087783759556,0.00096953232706878,0.0365150777455833,0.0340018942570209,"EIF3CL/EIF3C",2,"CC"
"vL5a_down_ALL","vL5a_down_ALL","GO:0033290","eukaryotic 48S preinitiation complex","2/39","16/12508",0.125,40.0897435897436,8.74983556006982,0.00110585681170268,0.0365150777455833,0.0340018942570209,"EIF3CL/EIF3C",2,"CC"
"vL5a_down_ALL","vL5a_down_ALL","GO:0016282","eukaryotic 43S preinitiation complex","2/39","17/12508",0.117647058823529,37.7315233785822,8.47535431021364,0.00125083889782631,0.0365150777455833,0.0340018942570209,"EIF3CL/EIF3C",2,"CC"
"vL5a_down_ALL","vL5a_down_ALL","GO:0070993","translation preinitiation complex","2/39","18/12508",0.111111111111111,35.6353276353276,8.223702663418,0.00140442606713782,0.0365150777455833,0.0340018942570209,"EIF3CL/EIF3C",2,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0032279","asymmetric synapse","11/74","350/12508",0.0314285714285714,5.31227799227799,6.31243190066705,6.07340443327888e-06,0.000920026499928202,0.000779994017008831,"ADCY1/SYNPO/DTNB/NCS1/FYN/PSD/CAMK2A/BSN/PLXNA4/AKAP5/ARHGAP32",11,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0043204","perikaryon","7/74","128/12508",0.0546875,9.24366554054054,7.23189362075078,1.01543456785115e-05,0.000920026499928202,0.000779994017008831,"CPLX2/SYNPO/ADCYAP1/DDN/FYN/GLRA3/RGS8",7,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0098984","neuron to neuron synapse","11/74","385/12508",0.0285714285714286,4.82934362934363,5.88757774933975,1.49193486474844e-05,0.000920026499928202,0.000779994017008831,"ADCY1/SYNPO/DTNB/NCS1/FYN/PSD/CAMK2A/BSN/PLXNA4/AKAP5/ARHGAP32",11,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0014069","postsynaptic density","10/74","335/12508",0.0298507462686567,5.04558289632917,5.79017513936635,2.6044482379547e-05,0.00120455731005405,0.00102121786172434,"ADCY1/SYNPO/DTNB/NCS1/FYN/PSD/CAMK2A/BSN/AKAP5/ARHGAP32",10,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0099572","postsynaptic specialization","10/74","365/12508",0.0273972602739726,4.63087745279526,5.43102784086127,5.39137631096161e-05,0.0019948092350558,0.00169118962175427,"ADCY1/SYNPO/DTNB/NCS1/FYN/PSD/CAMK2A/BSN/AKAP5/ARHGAP32",10,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0043197","dendritic spine","6/74","164/12508",0.0365853658536585,6.18391562294001,5.15512137261515,0.000411375499644166,0.011597168279731,0.00983202317883311,"SYNPO/DDN/PSD/CAMK2A/AKAP5/ARHGAP32",6,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0044309","neuron spine","6/74","166/12508",0.036144578313253,6.10941061543471,5.11233238406195,0.000438811772746578,0.011597168279731,0.00983202317883311,"SYNPO/DDN/PSD/CAMK2A/AKAP5/ARHGAP32",6,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0043025","neuronal cell body","9/74","419/12508",0.0214797136038186,3.63065213184545,4.22534571353991,0.000783112863661039,0.0181094849721615,0.0153531337744072,"CPLX2/SYNPO/ADCYAP1/DDN/FYN/GABRD/MAP2/GLRA3/RGS8",9,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0097060","synaptic membrane","8/74","380/12508",0.0210526315789474,3.55846372688478,3.90718047036495,0.00176578188252158,0.0344083126147498,0.0291712010218932,"CDH9/ADCY1/DDN/GABRD/GLRA3/NRXN3/NRXN2/AKAP5",8,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0044297","cell body","9/74","476/12508",0.0189075630252101,3.1958891664774,3.76818298418842,0.00190561551893418,0.0344083126147498,0.0291712010218932,"CPLX2/SYNPO/ADCYAP1/DDN/FYN/GABRD/MAP2/GLRA3/RGS8",9,"CC"
"vL5a_up_ALL","vL5a_up_ALL","GO:0098685","Schaffer collateral - CA1 synapse","4/74","91/12508",0.043956043956044,7.42975942975943,4.74891157335703,0.00204589966898512,0.0344083126147498,0.0291712010218932,"ADCY1/ADRB1/FYN/BSN",4,"CC"
"vL6_down_M","vL6_down_M","GO:0005614","interstitial matrix","1/3","7/12508",0.142857142857143,595.619047619048,24.3731024299724,0.00167812016183622,0.0151030814565259,0.00883221137808535,"VWA1",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0017053","transcription repressor complex","1/2","69/12508",0.0144927536231884,90.6376811594203,9.44179974948075,0.0110029461211988,0.0312565992785009,0.0109672278170179,"JAZF1",1,"CC"
"vVasc_up_ALL","vVasc_up_ALL","GO:0001650","fibrillar center","1/2","131/12508",0.00763358778625954,47.7404580152672,6.80069466850981,0.0208377328523339,0.0312565992785009,0.0109672278170179,"JAZF1",1,"CC"
"vWMd_down_ALL","vWMd_down_ALL","GO:0098992","neuronal dense core vesicle","1/1","25/12508",0.04,500.32,22.3454693394433,0.00199872081867603,0.00443716021746082,NA,"NPY",1,"CC"
"vWMd_down_ALL","vWMd_down_ALL","GO:0031045","dense core granule","1/1","37/12508",0.027027027027027,338.054054054054,18.3590319476288,0.00295810681164055,0.00443716021746082,NA,"NPY",1,"CC"
"vWMd_down_ALL","vWMd_down_ALL","GO:0098982","GABA-ergic synapse","1/1","94/12508",0.0106382978723404,133.063829787234,11.4919027922809,0.00751519027822201,0.00751519027822201,NA,"NPY",1,"CC"
"vWMd_down_F","vWMd_down_F","GO:0031838","haptoglobin-hemoglobin complex","3/4","7/12508",0.428571428571429,1340.14285714286,63.3848752142486,4.29255272044166e-10,9.27135765031755e-09,5.0603901405242e-09,"HBA1/HBA2/HBB",3,"CC"
"vWMd_down_F","vWMd_down_F","GO:0005833","hemoglobin complex","3/4","8/12508",0.375,1172.625,59.2871679222403,6.86767233356855e-10,9.27135765031755e-09,5.0603901405242e-09,"HBA1/HBA2/HBB",3,"CC"
"vWMd_down_F","vWMd_down_F","GO:0071682","endocytic vesicle lumen","3/4","15/12508",0.2,625.4,43.2770094216543,5.5776404121765e-09,5.01987637095885e-08,2.739893535806e-08,"HBA1/HBA2/HBB",3,"CC"
"vWMd_down_F","vWMd_down_F","GO:0072562","blood microparticle","3/4","63/12508",0.0476190476190476,148.904761904762,21.0492714602245,4.85396862461999e-07,3.2764288216185e-06,1.78830423012316e-06,"HBA1/HBA2/HBB",3,"CC"
"vWMd_down_F","vWMd_down_F","GO:0030139","endocytic vesicle","3/4","282/12508",0.0106382978723404,33.2659574468085,9.80187146613544,4.46051837190258e-05,0.00024086799208274,0.000131467909908708,"HBA1/HBA2/HBB",3,"CC"
"vWMpv_down_M","vWMpv_down_M","GO:0090443","FAR/SIN/STRIPAK complex","1/1","16/12508",0.0625,781.75,27.9419040152957,0.00127918132395277,0.00127918132395277,NA,"PDCD10",1,"CC"
"vWMuf_down_ALL","vWMuf_down_ALL","GO:0035749","myelin sheath adaxonal region","2/21","6/12508",0.333333333333333,198.539682539683,19.8471154433244,4.01087674456984e-05,0.00340924523288437,0.00265984457797789,"CNP/MAG",2,"CC"
"vWMuf_down_M","vWMuf_down_M","GO:0005925","focal adhesion","7/47","373/12508",0.0187667560321716,4.99435286064685,4.80983312743085,0.000445522302614112,0.0327718672242342,0.026747443119703,"CSRP1/GJA1/GSN/HSPA1B/RHOG/CD9/SCARB2",7,"CC"
"vWMuf_down_M","vWMuf_down_M","GO:0030055","cell-substrate junction","7/47","377/12508",0.0185676392572944,4.94136237936678,4.77219077103776,0.00047495459745267,0.0327718672242342,0.026747443119703,"CSRP1/GJA1/GSN/HSPA1B/RHOG/CD9/SCARB2",7,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0030314","junctional membrane complex","1/3","5/12508",0.2,833.866666666667,28.850192929184,0.0011988489822593,0.0136625073280837,0.00264923964810488,"JPH3",1,"CC"
"vWMuf_up_ALL","vWMuf_up_ALL","GO:0043203","axon hillock","1/3","6/12508",0.166666666666667,694.888888888889,26.3312311415409,0.00143850374136112,0.0136625073280837,0.00264923964810488,"MAP2",1,"CC"
