Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000126698,DNAJC8,119,0.13193,108,-0.1319
ENSG00000130770,ATP5IF1,410,0.94476,213,-0.9447
ENSG00000198492,YTHDF2,64,1.09039,30,-1.0903
ENSG00000116350,SRSF4,43,-0.6008,65,0.60084
ENSG00000116353,MECR,26,0.35725,20,-0.3572
ENSG00000162511,LAPTM5,32,-1.7285,106,1.72853
ENSG00000162512,SDC3,215,0.98765,108,-0.9876
ENSG00000134644,PUM1,120,1.13790,54,-1.1379
ENSG00000121766,ZCCHC17,94,1.02254,46,-1.0225
ENSG00000121769,FABP3,118,1.38465,45,-1.3846
ENSG00000162517,PEF1,89,0.67966,55,-0.6796
ENSG00000084636,COL16A1,24,-1.1446,53,1.14462
ENSG00000121753,ADGRB2,236,1.76453,69,-1.7645
ENSG00000184007,PTP4A2,151,-0.0037,151,0.00372
ENSG00000121774,KHDRBS1,107,0.56613,72,-0.5661
ENSG00000025800,KPNA6,50,1.10997,23,-1.1099
ENSG00000084652,TXLNA,21,1.18696,9,-1.1869
ENSG00000160050,CCDC28B,20,-0.2738,24,0.27380
ENSG00000084623,EIF3I,110,-0.1220,120,0.12204
ENSG00000175130,MARCKSL1,271,0.17669,240,-0.1766
ENSG00000160058,BSDC1,66,0.58524,44,-0.5852
ENSG00000176261,ZBTB8OS,41,0.73441,24,-0.7344
ENSG00000162521,RBBP4,76,-0.2044,87,0.20442
ENSG00000162522,KIAA1522,21,0.83904,12,-0.8390
ENSG00000134684,YARS,93,0.63496,60,-0.6349
ENSG00000160097,FNDC5,23,-0.1757,27,0.17579
ENSG00000121905,HPCA,201,1.86823,55,-1.8682
ENSG00000121900,TMEM54,40,-0.6727,64,0.67273
ENSG00000116514,RNF19B,15,-0.8574,28,0.85746
ENSG00000004455,AK2,24,-1.4659,66,1.46595
ENSG00000142920,AZIN2,23,0.83985,13,-0.8398
ENSG00000160094,ZNF362,16,0.40205,12,-0.4020
ENSG00000134686,PHC2,57,-0.3393,72,0.33939
ENSG00000163866,SMIM12,45,0.18827,39,-0.1882
ENSG00000116544,DLGAP3,71,1.58529,23,-1.5852
ENSG00000116560,SFPQ,123,-0.1229,134,0.12295
ENSG00000146463,ZMYM4,44,0.32462,35,-0.3246
ENSG00000142687,KIAA0319L,52,0.18287,46,-0.1828
ENSG00000020129,NCDN,454,1.22214,194,-1.2221
ENSG00000126067,PSMB2,99,0.04375,96,-0.0437
ENSG00000142686,C1orf216,80,0.82942,45,-0.8294
ENSG00000092847,AGO1,27,-0.3791,35,0.37913
ENSG00000116863,ADPRHL2,16,1.81089,4,-1.8108
ENSG00000054116,TRAPPC3,53,0.33351,42,-0.3335
ENSG00000116871,MAP7D1,162,0.76791,95,-0.7679
ENSG00000054118,THRAP3,55,-0.8822,102,0.88224
ENSG00000196182,STK40,20,-0.7615,34,0.76154
ENSG00000181817,LSM10,40,0.34142,32,-0.3414
ENSG00000116885,OSCP1,21,-0.1294,23,0.12942
ENSG00000116898,MRPS15,58,0.25454,49,-0.2545
ENSG00000163873,GRIK3,18,3.40175,1,-3.4017
ENSG00000163875,MEAF6,113,1.69281,35,-1.6928
ENSG00000183317,EPHA10,17,0.15267,16,-0.1526
ENSG00000185090,MANEAL,32,1.89865,8,-1.8986
ENSG00000197982,C1orf122,229,0.17015,204,-0.1701
ENSG00000183431,SF3A3,30,-0.7042,50,0.70424
ENSG00000183520,UTP11,28,0.27871,23,-0.2787
ENSG00000116954,RRAGC,40,0.34161,31,-0.3416
ENSG00000174574,AKIRIN1,69,0.99445,34,-0.9944
ENSG00000168653,NDUFS5,600,0.61193,393,-0.6119
ENSG00000127603,MACF1,126,-0.1712,142,0.17123
ENSG00000183682,BMP8A,17,2.34636,3,-2.3463
ENSG00000090621,PABPC4,57,0.19880,49,-0.1988
ENSG00000116983,HPCAL4,280,1.06184,134,-1.0618
ENSG00000084072,PPIE,26,-0.2513,31,0.25132
ENSG00000168389,MFSD2A,16,-1.1574,37,1.15746
ENSG00000131236,CAP1,127,-0.1236,138,0.12368
ENSG00000131238,PPT1,120,0.76617,71,-0.7661
ENSG00000084073,ZMPSTE24,29,0.25977,24,-0.2597
ENSG00000084070,SMAP2,114,0.86722,62,-0.8672
ENSG00000117016,RIMS3,79,1.43546,29,-1.4354
ENSG00000066136,NFYC,32,0.71917,19,-0.7191
ENSG00000179862,CITED4,16,-0.6045,24,0.60453
ENSG00000127124,HIVEP3,17,1.03710,8,-1.0371
ENSG00000198815,FOXJ3,56,1.00075,28,-1.0007
ENSG00000177181,RIMKLA,34,2.08005,8,-2.0800
ENSG00000127125,PPCS,49,0.12254,45,-0.1225
ENSG00000186409,CCDC30,19,0.10993,18,-0.1099
ENSG00000065978,YBX1,97,-2.1135,422,2.11357
ENSG00000164008,C1orf50,19,0.46551,14,-0.4655
ENSG00000177868,SVBP,38,0.53450,26,-0.5345
ENSG00000117394,SLC2A1,47,-2.5133,269,2.51336
ENSG00000117395,EBNA1BP2,54,0.26084,45,-0.2608
ENSG00000066322,ELOVL1,14,-1.8785,52,1.87858
ENSG00000159479,MED8,20,0.97988,10,-0.9798
ENSG00000178922,HYI,16,-1.2532,40,1.25320
ENSG00000142949,PTPRF,115,0.27285,95,-0.2728
ENSG00000126091,ST3GAL3,42,0.67110,26,-0.6711
ENSG00000117408,IPO13,53,0.91960,28,-0.9196
ENSG00000117410,ATP6V0B,371,1.03035,182,-1.0303
ENSG00000117411,B4GALT2,75,1.12426,34,-1.1242
ENSG00000159214,CCDC24,17,1.27314,7,-1.2731
ENSG00000178028,DMAP1,46,-0.0882,49,0.08823
ENSG00000117419,ERI3,162,0.96181,83,-0.9618
ENSG00000187147,RNF220,96,0.69194,59,-0.6919
ENSG00000142937,RPS8,842,-1.7418,2818,1.74187
ENSG00000070785,EIF2B3,22,0.45700,16,-0.4570
ENSG00000126088,UROD,69,0.19869,60,-0.1986
ENSG00000117450,PRDX1,353,-0.3040,436,0.30407
ENSG00000117448,AKR1A1,38,0.17646,34,-0.1764
ENSG00000132780,NASP,27,0.57281,18,-0.5728
ENSG00000159592,GPBP1L1,29,0.56825,19,-0.5682
ENSG00000086015,MAST2,29,0.92669,15,-0.9266
ENSG00000117461,PIK3R3,17,-1.3204,44,1.32040
ENSG00000085998,POMGNT1,55,-0.1369,60,0.13695
ENSG00000132128,LRRC41,51,0.42985,38,-0.4298
ENSG00000173660,UQCRH,517,1.22762,221,-1.2276
ENSG00000117480,FAAH,32,0.64546,20,-0.6454
ENSG00000079277,MKNK1,27,0.48129,19,-0.4812
ENSG00000123472,ATPAF1,125,0.01528,124,-0.0152
ENSG00000159658,EFCAB14,63,-0.4946,89,0.49467
ENSG00000186377,CYP4X1,17,-0.2613,20,0.26132
ENSG00000162368,CMPK1,96,0.39294,73,-0.3929
ENSG00000162373,BEND5,21,0.56669,14,-0.5666
ENSG00000162374,ELAVL4,153,2.90343,20,-2.9034
ENSG00000185104,FAF1,31,-0.2578,37,0.25788
ENSG00000123091,RNF11,415,1.06943,197,-1.0694
ENSG00000085832,EPS15,170,0.56274,115,-0.5627
ENSG00000117859,OSBPL9,19,0.12252,17,-0.1225
ENSG00000078618,NRDC,73,0.11720,67,-0.1172
ENSG00000169213,RAB3B,162,1.79889,46,-1.7988
ENSG00000117862,TXNDC12,32,0.61261,21,-0.6126
ENSG00000134717,BTF3L4,71,0.44069,52,-0.4406
ENSG00000157077,ZFYVE9,25,0.40531,19,-0.4053
ENSG00000134748,PRPF38A,28,-0.9461,55,0.94619
ENSG00000134744,TUT4,26,-0.1417,28,0.14176
ENSG00000162377,COA7,18,1.48667,6,-1.4866
ENSG00000162378,ZYG11B,145,0.83166,81,-0.8316
ENSG00000116171,SCP2,93,-0.2494,110,0.24946
ENSG00000162384,CZIB,51,-0.0839,54,0.08397
ENSG00000162385,MAGOH,28,-0.1400,30,0.14008
ENSG00000157193,LRP8,41,0.97224,21,-0.9722
ENSG00000058799,YIPF1,17,-0.2688,21,0.26889
ENSG00000081870,HSPB11,30,-0.0613,31,0.06138
ENSG00000116209,TMEM59,160,-0.6385,250,0.63858
ENSG00000116221,MRPL37,52,0.46798,37,-0.4679
ENSG00000157216,SSBP3,139,1.94505,36,-1.9450
ENSG00000243725,TTC4,19,2.22996,4,-2.2299
ENSG00000116133,DHCR24,152,0.85687,84,-0.8568
ENSG00000162402,USP24,34,1.03939,16,-1.0393
ENSG00000162407,PLPP3,213,0.96387,109,-0.9638
ENSG00000162409,PRKAA2,43,-0.0132,44,0.01326
ENSG00000173406,DAB1,22,0.62696,14,-0.6269
ENSG00000162601,MYSM1,24,-0.0768,25,0.07684
ENSG00000177606,JUN,113,-0.6261,174,0.62618
ENSG00000172456,FGGY,19,0.46716,13,-0.4671
ENSG00000134709,HOOK1,28,0.89805,15,-0.8980
ENSG00000162599,NFIA,72,-1.0395,148,1.03956
ENSG00000162604,TM2D1,58,-0.3672,75,0.36721
ENSG00000162607,USP1,21,-0.8941,39,0.89413
ENSG00000116641,DOCK7,30,-0.1583,33,0.15833
ENSG00000079739,PGM1,50,2.30501,10,-2.3050
ENSG00000158966,CACHD1,27,0.83218,15,-0.8321
ENSG00000162437,RAVER2,22,0.31182,18,-0.3118
ENSG00000162434,JAK1,70,0.40150,53,-0.4015
ENSG00000162433,AK4,57,0.44791,42,-0.4479
ENSG00000116675,DNAJC6,322,1.93864,84,-1.9386
ENSG00000213625,LEPROT,29,-1.7172,95,1.71726
ENSG00000184588,PDE4B,62,0.28546,50,-0.2854
ENSG00000118473,SGIP1,96,2.29847,19,-2.2984
ENSG00000198160,MIER1,25,0.28988,20,-0.2898
ENSG00000142864,SERBP1,103,-0.4677,142,0.46773
ENSG00000116717,GADD45A,23,-1.6060,70,1.60600
ENSG00000172380,GNG12,19,-1.4573,52,1.45737
ENSG00000116729,WLS,111,-0.4025,147,0.40256
ENSG00000033122,LRRC7,71,2.17466,15,-2.1746
ENSG00000066557,LRRC40,28,1.76955,8,-1.7695
ENSG00000116754,SRSF11,94,-0.1438,104,0.14383
ENSG00000118454,ANKRD13C,35,0.45062,25,-0.4506
ENSG00000132485,ZRANB2,70,0.08596,66,-0.0859
ENSG00000172260,NEGR1,137,0.96279,70,-0.9627
ENSG00000178965,ERICH3,37,2.09634,8,-2.0963
ENSG00000162623,TYW3,18,-0.5063,26,0.50634
ENSG00000117054,ACADM,39,-0.3082,48,0.30823
ENSG00000137955,RABGGTB,38,-0.2056,44,0.20568
ENSG00000117069,ST6GALNAC5,53,2.94354,6,-2.9435
ENSG00000142892,PIGK,31,0.60873,20,-0.6087
ENSG00000154027,AK5,238,2.81693,33,-2.8169
ENSG00000036549,AC118549.1,19,-0.5916,29,0.59160
ENSG00000077254,USP33,93,1.09513,43,-1.0951
ENSG00000180488,MIGA1,71,2.17872,15,-2.1787
ENSG00000162613,FUBP1,41,-0.9398,80,0.93983
ENSG00000162616,DNAJB4,32,0.29942,26,-0.2994
ENSG00000117114,ADGRL2,29,0.85202,16,-0.8520
ENSG00000137941,TTLL7,93,1.79224,27,-1.7922
ENSG00000142875,PRKACB,351,1.65203,111,-1.6520
ENSG00000117133,RPF1,18,1.78925,5,-1.7892
ENSG00000174021,GNG5,56,-1.3192,141,1.31928
ENSG00000117155,SSX2IP,95,2.10072,22,-2.1007
ENSG00000162642,C1orf52,61,1.19154,26,-1.1915
ENSG00000153904,DDAH1,235,0.77033,138,-0.7703
ENSG00000142871,CCN1,24,-3.0933,212,3.09334
ENSG00000117174,ZNHIT6,21,-0.1333,23,0.13338
ENSG00000122417,ODF2L,30,0.42753,22,-0.4275
ENSG00000097033,SH3GLB1,40,0.09944,37,-0.0994
ENSG00000183291,SELENOF,107,-0.1110,116,0.11105
ENSG00000153936,HS2ST1,40,1.46105,14,-1.4610
ENSG00000143013,LMO4,659,1.32349,263,-1.3234
ENSG00000065243,PKN2,16,-1.6545,52,1.65450
ENSG00000137947,GTF2B,24,0.71395,14,-0.7139
ENSG00000137944,KYAT3,21,0.09977,19,-0.0997
ENSG00000197147,LRRC8B,89,2.82209,12,-2.8220
ENSG00000171492,LRRC8D,29,0.99967,14,-0.9996
ENSG00000162664,ZNF326,27,-0.8026,47,0.80267
ENSG00000233593,LINC02609,36,0.85254,20,-0.8525
ENSG00000122482,ZNF644,30,-0.2737,36,0.27372
ENSG00000172031,EPHX4,23,2.43142,4,-2.4314
ENSG00000189195,BTBD8,128,0.95913,66,-0.9591
ENSG00000122484,RPAP2,17,-0.6469,27,0.64698
ENSG00000067208,EVI5,36,1.01270,17,-1.0127
ENSG00000122406,RPL5,432,-1.4828,1208,1.48280
ENSG00000154511,DIPK1A,32,0.42910,23,-0.4291
ENSG00000117500,TMED5,30,0.34683,24,-0.3468
ENSG00000117505,DR1,47,0.80456,27,-0.8045
ENSG00000137942,FNBP1L,25,0.02280,24,-0.0228
ENSG00000067334,DNTTIP2,31,-0.2721,38,0.27210
ENSG00000023909,GCLM,26,0.90702,14,-0.9070
ENSG00000117528,ABCD3,40,0.23232,34,-0.2323
ENSG00000117525,F3,72,-0.6720,116,0.67206
ENSG00000117519,CNN3,129,-0.7481,217,0.74813
ENSG00000172339,ALG14,16,-0.4067,22,0.40675
ENSG00000152078,TLCD4,42,0.89240,22,-0.8924
ENSG00000122481,RWDD3,20,0.66034,12,-0.6603
ENSG00000228971,LINC02607,37,1.82082,10,-1.8208
ENSG00000117569,PTBP2,53,0.04616,51,-0.0461
ENSG00000117598,PLPPR5,38,1.87114,10,-1.8711
ENSG00000117600,PLPPR4,163,1.97463,41,-1.9746
ENSG00000162688,AGL,27,-0.0638,29,0.06383
ENSG00000156875,MFSD14A,39,0.72630,24,-0.7263
ENSG00000137992,DBT,32,0.36841,25,-0.3684
ENSG00000137996,RTCA,40,0.20723,35,-0.2072
ENSG00000181656,GPR88,39,2.01513,9,-2.0151
ENSG00000162694,EXTL2,40,0.64631,26,-0.6463
ENSG00000170989,S1PR1,69,0.02664,67,-0.0266
ENSG00000118733,OLFM3,43,2.77627,6,-2.7762
ENSG00000185946,RNPC3,22,-0.8255,39,0.82552
ENSG00000198890,PRMT6,18,1.00004,9,-1.0000
ENSG00000162631,NTNG1,50,0.50415,35,-0.5041
ENSG00000162636,FAM102B,46,1.49407,16,-1.4940
ENSG00000162639,HENMT1,19,1.18367,8,-1.1836
ENSG00000134186,PRPF38B,28,-1.1790,65,1.17901
ENSG00000116266,STXBP3,32,-0.5202,45,0.52023
ENSG00000121957,GPSM2,17,-0.0225,17,0.02258
ENSG00000121940,CLCC1,22,0.14378,20,-0.1437
ENSG00000085433,WDR47,101,1.59340,33,-1.5934
ENSG00000197780,TAF13,69,0.72917,41,-0.7291
ENSG00000215717,TMEM167B,41,-0.0336,42,0.03369
ENSG00000116299,KIAA1324,25,0.45669,18,-0.4566
ENSG00000031698,SARS,150,0.74374,89,-0.7437
ENSG00000143126,CELSR2,113,2.61104,18,-2.6110
ENSG00000134222,PSRC1,19,-0.1158,21,0.11587
ENSG00000134243,SORT1,169,0.39270,129,-0.3927
ENSG00000143106,PSMA5,69,1.82990,19,-1.8299
ENSG00000174151,CYB561D1,19,3.03792,2,-3.0379
ENSG00000181754,AMIGO1,39,1.09705,18,-1.0970
ENSG00000065135,GNAI3,23,-0.1787,26,0.17876
ENSG00000116337,AMPD2,82,0.51007,58,-0.5100
ENSG00000168765,GSTM4,29,-0.8405,52,0.84051
ENSG00000134201,GSTM5,50,-0.8637,91,0.86375
ENSG00000134202,GSTM3,132,-0.2316,156,0.23164
ENSG00000168710,AHCYL1,261,-0.4489,356,0.44892
ENSG00000143093,STRIP1,36,0.54927,24,-0.5492
ENSG00000197106,SLC6A17,147,1.68555,45,-1.6855
ENSG00000116396,KCNC4,53,1.06716,25,-1.0671
ENSG00000134248,LAMTOR5,157,0.40871,118,-0.4087
ENSG00000177301,KCNA2,83,2.14692,18,-2.1469
ENSG00000259834,AL365361.1,28,2.65534,4,-2.6553
ENSG00000121931,LRIF1,18,0.11697,16,-0.1169
ENSG00000134255,CEPT1,21,0.32052,17,-0.3205
ENSG00000116455,WDR77,18,-0.3444,23,0.34447
ENSG00000116459,ATP5PB,184,0.52297,128,-0.5229
ENSG00000116473,RAP1A,43,-0.9799,85,0.97996
ENSG00000197852,INKA2,27,1.05066,13,-1.0506
ENSG00000171385,KCND3,86,2.65412,13,-2.6541
ENSG00000116489,CAPZA1,53,-0.3942,70,0.39423
ENSG00000155366,RHOC,75,-1.4763,208,1.47638
ENSG00000155367,PPM1J,17,2.49711,3,-2.4971
ENSG00000081026,MAGI3,19,1.48448,7,-1.4844
ENSG00000081019,RSBN1,27,-0.5747,41,0.57479
ENSG00000134262,AP4B1,16,-0.5622,24,0.56226
ENSG00000163349,HIPK1,58,0.25138,49,-0.2513
ENSG00000197323,TRIM33,51,0.15016,46,-0.1501
ENSG00000116752,BCAS2,83,1.15354,37,-1.1535
ENSG00000213281,NRAS,26,0.82371,14,-0.8237
ENSG00000009307,CSDE1,239,0.00305,239,-0.0030
ENSG00000163399,ATP1A1,347,0.80853,198,-0.8085
ENSG00000198162,MAN1A2,247,-0.0990,264,0.09902
ENSG00000260941,LINC00622,20,2.25960,4,-2.2596
ENSG00000092621,PHGDH,92,-0.1276,100,0.12765
ENSG00000134250,NOTCH2,35,-0.9522,68,0.95226
ENSG00000265808,SEC22B,49,-0.1759,56,0.17591
ENSG00000226067,LINC00623,25,0.27883,21,-0.2788
ENSG00000171943,SRGAP2C,30,-0.9900,60,0.99005
ENSG00000232527,LINC02802,18,-0.3074,22,0.30744
ENSG00000265491,RNF115,49,0.32967,39,-0.3296
ENSG00000131788,PIAS3,18,-0.8867,34,0.88672
ENSG00000198483,ANKRD35,24,0.43508,18,-0.4350
