Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000126698,DNAJC8,30,-2.0924,122,0.04755,149,0.67734,105,-0.2511
ENSG00000130770,ATP5IF1,417,-0.0823,239,-0.9562,448,0.05759,499,0.29100
ENSG00000198492,YTHDF2,30,-1.4412,30,-1.4519,115,1.35307,55,-0.6562
ENSG00000116350,SRSF4,30,-0.6888,82,0.95634,47,0.02446,39,-0.3326
ENSG00000162512,SDC3,30,-1.9615,75,-0.5786,146,0.91777,94,-0.2927
ENSG00000134644,PUM1,132,-0.2576,56,-1.5654,217,1.03504,113,-0.6338
ENSG00000121766,ZCCHC17,30,-1.9313,100,-0.0974,120,0.32951,115,0.18455
ENSG00000121769,FABP3,613,2.53383,25,-2.8037,158,-0.0674,63,-1.7481
ENSG00000162517,PEF1,30,-1.2363,27,-1.4137,94,1.05270,56,-0.3567
ENSG00000084636,COL16A1,30,-0.5501,69,0.81218,33,-0.5985,50,0.38900
ENSG00000121753,ADGRB2,429,0.77250,39,-2.9209,345,0.70378,196,-0.6470
ENSG00000184007,PTP4A2,30,-2.3981,163,0.19081,147,0.03804,175,0.42110
ENSG00000121774,KHDRBS1,30,-2.1753,107,-0.2591,160,0.69010,119,-0.1204
ENSG00000025800,KPNA6,30,-0.8256,28,-0.9181,68,0.89130,42,-0.4009
ENSG00000084623,EIF3I,30,-1.5935,30,-1.5958,120,1.10722,73,-0.3079
ENSG00000175130,MARCKSL1,30,-1.8326,133,0.48495,73,-0.7117,146,0.93675
ENSG00000160058,BSDC1,30,-1.1047,60,-0.0236,72,0.44383,57,-0.1244
ENSG00000176261,ZBTB8OS,30,-0.3394,33,-0.1605,26,-0.8035,55,0.97239
ENSG00000162521,RBBP4,58,-0.5700,101,0.31834,97,0.41813,68,-0.4288
ENSG00000162522,KIAA1522,219,2.65124,23,-1.3722,36,-0.9378,36,-0.8302
ENSG00000134684,YARS,30,-1.5370,13,-2.6910,128,1.54412,58,-0.6649
ENSG00000121905,HPCA,30,-2.4478,17,-3.2981,218,1.17160,145,-0.0746
ENSG00000134686,PHC2,30,-0.7234,28,-0.8255,59,0.64144,44,-0.1638
ENSG00000163866,SMIM12,30,-0.6488,11,-2.1493,68,1.33131,31,-0.7379
ENSG00000116544,DLGAP3,30,-1.2822,58,-0.2752,74,0.18600,78,0.30008
ENSG00000116560,SFPQ,231,0.44813,265,0.67800,152,-0.3691,161,-0.1870
ENSG00000146463,ZMYM4,30,-0.9248,102,1.07826,59,0.21329,40,-0.5986
ENSG00000142687,KIAA0319L,30,-0.9574,52,-0.1105,76,0.97558,37,-0.7893
ENSG00000020129,NCDN,1266,0.99559,138,-2.4885,869,0.60000,487,-0.7378
ENSG00000126067,PSMB2,30,-2.0390,86,-0.4431,179,1.53974,64,-1.1206
ENSG00000142686,C1orf216,355,1.69505,18,-3.0594,138,0.01856,102,-0.5889
ENSG00000092847,AGO1,30,-0.3648,36,-0.0581,48,0.70898,27,-0.6815
ENSG00000054116,TRAPPC3,278,2.37535,27,-1.6412,66,-0.3919,44,-1.0984
ENSG00000116871,MAP7D1,30,-2.7594,99,-0.9836,221,0.48662,219,0.37833
ENSG00000054118,THRAP3,30,-1.4510,146,1.06212,78,0.00268,71,-0.1923
ENSG00000181817,LSM10,30,-0.4771,35,-0.2197,43,0.14404,43,0.11611
ENSG00000116898,MRPS15,30,-0.8114,46,-0.1245,50,-0.0279,59,0.36059
ENSG00000163875,MEAF6,559,2.27051,37,-2.2758,158,-0.1034,85,-1.2691
ENSG00000197982,C1orf122,30,-2.6210,174,0.04649,151,-0.2857,238,0.82391
ENSG00000116954,RRAGC,30,-0.6409,52,0.24168,59,0.81403,29,-0.8892
ENSG00000174574,AKIRIN1,51,-1.0706,56,-0.9344,123,0.53393,105,0.07999
ENSG00000168653,NDUFS5,1066,0.74407,425,-0.7526,641,-0.1645,701,0.05158
ENSG00000127603,MACF1,304,0.42209,396,0.87914,191,-0.5046,218,-0.1607
ENSG00000090621,PABPC4,30,-1.0751,94,0.74801,50,-0.4172,71,0.39004
ENSG00000116983,HPCAL4,709,0.66775,88,-2.5583,536,0.32934,445,-0.1391
ENSG00000131236,CAP1,30,-2.2912,220,0.81694,157,0.42313,112,-0.3833
ENSG00000131238,PPT1,30,-2.0718,154,0.46509,141,0.54790,99,-0.3277
ENSG00000084073,ZMPSTE24,30,-0.4763,43,0.11585,50,0.62670,30,-0.6186
ENSG00000084070,SMAP2,57,-1.3859,130,-0.1149,176,0.67475,121,-0.2915
ENSG00000117016,RIMS3,30,-2.0103,17,-2.8546,143,0.73074,128,0.30930
ENSG00000066136,NFYC,30,-0.4724,54,0.48551,57,1.09215,16,-1.6427
ENSG00000198815,FOXJ3,332,2.28540,58,-0.8059,98,0.01367,31,-2.0483
ENSG00000177181,RIMKLA,405,3.37126,35,-1.2533,44,-1.2714,32,-1.6516
ENSG00000127125,PPCS,30,-0.8241,11,-2.2427,68,0.87393,48,-0.1286
ENSG00000065978,YBX1,175,0.71183,316,1.82062,64,-1.2577,94,-0.4125
ENSG00000117394,SLC2A1,30,-2.2737,830,4.14891,44,-2.1969,55,-1.6545
ENSG00000117395,EBNA1BP2,30,-1.3256,61,-0.2233,76,0.20887,80,0.26526
ENSG00000142949,PTPRF,30,-2.4104,32,-2.3261,220,1.31810,126,-0.3154
ENSG00000126091,ST3GAL3,30,-0.5168,8,-2.5203,54,0.78562,40,-0.0963
ENSG00000117408,IPO13,325,2.55974,34,-1.4161,63,-0.6934,51,-1.0000
ENSG00000117410,ATP6V0B,342,-0.0796,153,-1.3283,522,1.17725,219,-0.9749
ENSG00000117411,B4GALT2,30,-1.3795,32,-1.2782,83,0.34356,88,0.42344
ENSG00000178028,DMAP1,30,-0.7751,40,-0.3281,58,0.46608,47,-0.1112
ENSG00000117419,ERI3,128,-0.3154,96,-0.7661,197,0.67960,130,-0.3726
ENSG00000187147,RNF220,357,1.70321,70,-1.0446,118,-0.3701,111,-0.4256
ENSG00000142937,RPS8,30,-4.5649,1938,2.01207,407,-1.0272,728,0.27945
ENSG00000126088,UROD,254,1.81691,30,-1.7371,92,0.00133,59,-0.8817
ENSG00000117450,PRDX1,30,-3.3973,378,0.45290,303,0.13883,322,0.25600
ENSG00000117448,AKR1A1,30,-0.3837,21,-0.9163,39,0.04577,46,0.40395
ENSG00000085998,POMGNT1,30,-1.1829,70,0.13388,89,0.98635,41,-0.8763
ENSG00000132128,LRRC41,30,-0.7102,24,-1.0360,72,1.41268,27,-1.0819
ENSG00000173660,UQCRH,307,-0.5311,249,-0.8560,472,0.26407,470,0.20619
ENSG00000123472,ATPAF1,289,1.14219,148,0.00011,115,-0.5934,145,-0.0468
ENSG00000159658,EFCAB14,30,-1.4330,200,1.72571,59,-0.5925,72,-0.1099
ENSG00000162368,CMPK1,414,1.94796,76,-0.9744,122,-0.3649,98,-0.7297
ENSG00000162374,ELAVL4,485,1.47216,15,-3.9034,254,0.55837,121,-1.0608
ENSG00000185104,FAF1,309,2.93905,57,-0.3231,44,-1.0384,29,-1.6259
ENSG00000123091,RNF11,344,-0.5076,275,-0.8550,615,0.77289,393,-0.3838
ENSG00000085832,EPS15,30,-2.5603,118,-0.5097,209,0.73961,159,-0.0435
ENSG00000078618,NRDC,82,0.04481,52,-0.6736,97,0.55655,65,-0.4163
ENSG00000169213,RAB3B,1246,3.30171,35,-2.9501,170,-0.8852,97,-1.7454
ENSG00000134717,BTF3L4,30,-1.3125,53,-0.4321,83,0.48414,71,0.03799
ENSG00000157077,ZFYVE9,30,-0.3765,8,-2.3399,46,0.55470,40,0.09313
ENSG00000162378,ZYG11B,148,0.00156,101,-0.5975,188,0.69254,110,-0.5957
ENSG00000116171,SCP2,30,-1.8776,210,1.24471,94,-0.2045,101,-0.0294
ENSG00000162384,CZIB,30,-0.5020,43,0.06952,38,-0.2145,49,0.38394
ENSG00000162385,MAGOH,30,-0.3269,33,-0.1648,49,0.84780,24,-0.8349
ENSG00000157193,LRP8,761,3.88539,50,-1.4872,53,-1.8332,48,-1.8048
ENSG00000116209,TMEM59,345,1.01514,250,0.45491,180,-0.1385,132,-0.7337
ENSG00000116221,MRPL37,30,-0.9000,0,-6.5559,76,1.09359,49,-0.1863
ENSG00000157216,SSBP3,36,-2.4844,119,-0.6787,251,0.96504,162,-0.2493
ENSG00000116133,DHCR24,35,-2.3846,49,-1.8688,273,1.75438,107,-0.8780
ENSG00000162402,USP24,30,-0.3644,53,0.57524,35,-0.1952,39,0.06340
ENSG00000162407,PLPP3,30,-1.6410,131,0.68043,26,-2.3715,173,1.96128
ENSG00000162409,PRKAA2,30,-0.9226,37,-0.5826,71,0.80240,45,-0.3726
ENSG00000162601,MYSM1,30,-0.6028,40,-0.1556,55,0.62708,35,-0.4321
ENSG00000177606,JUN,30,-2.3214,286,1.25556,164,0.48781,90,-0.8510
ENSG00000134709,HOOK1,30,-0.2480,20,-0.8752,40,0.34639,35,0.02201
ENSG00000162599,NFIA,30,-1.6781,251,1.85144,30,-2.1691,134,1.00310
ENSG00000162604,TM2D1,30,-0.8820,29,-0.9104,65,0.58790,52,-0.0336
ENSG00000116641,DOCK7,30,-0.3011,49,0.48845,27,-0.6457,46,0.53649
ENSG00000162434,JAK1,30,-1.5510,156,1.09540,91,0.28176,63,-0.5447
ENSG00000162433,AK4,30,-1.2639,53,-0.4019,63,-0.1837,92,0.71534
ENSG00000116675,DNAJC6,721,0.81719,90,-2.4400,579,0.78916,288,-0.8536
ENSG00000184588,PDE4B,30,-1.2495,28,-1.3470,94,1.01806,57,-0.3278
ENSG00000118473,SGIP1,260,1.12990,76,-0.9000,132,-0.0398,115,-0.3285
ENSG00000142864,SERBP1,30,-2.2309,215,0.85250,124,-0.1069,141,0.19298
ENSG00000116729,WLS,30,-1.4448,122,0.77639,89,0.43596,59,-0.5090
ENSG00000033122,LRRC7,30,-1.7593,33,-1.6339,129,0.96027,90,-0.1085
ENSG00000116754,SRSF11,30,-2.4002,221,0.69765,175,0.52967,119,-0.4176
ENSG00000118454,ANKRD13C,37,-0.4006,16,-1.6535,59,0.65802,45,-0.1053
ENSG00000132485,ZRANB2,913,2.95379,109,-0.9972,144,-0.8301,85,-1.6340
ENSG00000172260,NEGR1,30,-2.6082,102,-0.7883,234,1.03423,146,-0.2817
ENSG00000178965,ERICH3,30,-1.0814,21,-1.6290,88,1.20282,46,-0.5292
ENSG00000117054,ACADM,30,-0.6850,60,0.43409,43,-0.1563,51,0.20432
ENSG00000137955,RABGGTB,210,2.11749,79,0.29904,42,-1.0088,45,-0.7385
ENSG00000117069,ST6GALNAC5,30,-1.3401,31,-1.2787,118,1.79246,36,-1.2965
ENSG00000154027,AK5,30,-2.9950,59,-2.0036,347,1.58935,162,-0.6017
ENSG00000077254,USP33,315,1.46444,92,-0.6150,145,0.17518,79,-1.0595
ENSG00000180488,MIGA1,30,-1.5234,21,-2.0257,109,0.91000,79,-0.0345
ENSG00000162613,FUBP1,30,-0.9526,49,-0.1984,69,0.63527,47,-0.3127
ENSG00000162616,DNAJB4,30,-0.7907,46,-0.1051,62,0.61869,41,-0.3823
ENSG00000117114,ADGRL2,122,1.15799,68,0.14476,66,0.17254,34,-1.1264
ENSG00000137941,TTLL7,30,-2.3852,146,0.02502,186,0.74981,125,-0.2904
ENSG00000142875,PRKACB,32,-3.7229,200,-1.0075,525,0.99075,363,-0.0992
ENSG00000174021,GNG5,30,-0.8036,140,1.84629,21,-1.8080,66,0.63510
ENSG00000117155,SSX2IP,233,0.90050,43,-1.7748,165,0.51903,99,-0.6514
ENSG00000162642,C1orf52,1013,3.64077,43,-2.2137,113,-1.0834,50,-2.3298
ENSG00000153904,DDAH1,37,-2.8104,82,-1.6263,251,0.17968,330,0.81629
ENSG00000122417,ODF2L,30,-0.7425,53,0.14995,53,0.23907,47,-0.0673
ENSG00000097033,SH3GLB1,30,-0.6767,104,1.41648,29,-1.0317,55,0.39123
ENSG00000183291,SELENOF,292,1.54671,163,0.48567,103,-0.4018,75,-0.9429
ENSG00000153936,HS2ST1,345,2.88558,44,-0.9331,53,-0.9074,38,-1.3989
ENSG00000143013,LMO4,30,-4.3994,135,-2.2093,876,1.40171,497,-0.2991
ENSG00000197147,LRRC8B,30,-2.1811,17,-3.0216,204,1.70750,88,-0.7042
ENSG00000162664,ZNF326,30,-0.6508,82,1.01322,43,-0.1278,41,-0.2079
ENSG00000122482,ZNF644,30,-0.4783,71,0.93443,39,-0.0902,36,-0.2514
ENSG00000189195,BTBD8,1403,3.28804,69,-2.1583,172,-1.1119,130,-1.4702
ENSG00000067208,EVI5,30,-0.6158,96,1.33254,34,-0.6175,45,0.05862
ENSG00000122406,RPL5,30,-3.6855,791,1.42101,290,-0.4599,391,0.24370
ENSG00000154511,DIPK1A,30,-0.2321,11,-1.6635,45,0.76393,30,-0.2927
ENSG00000117505,DR1,30,-0.7024,52,0.17827,55,0.47258,39,-0.3721
ENSG00000067334,DNTTIP2,30,-0.5842,55,0.39481,43,-0.0270,44,0.05634
ENSG00000117528,ABCD3,30,-0.3835,26,-0.5865,41,0.21717,40,0.13132
ENSG00000117525,F3,30,-0.7614,124,1.65510,15,-2.3470,75,1.07487
ENSG00000117519,CNN3,30,-2.0006,261,1.49422,75,-0.9052,137,0.47477
ENSG00000152078,TLCD4,30,-0.8215,39,-0.4146,57,0.31057,53,0.10804
ENSG00000228971,LINC02607,30,-0.9265,36,-0.6384,82,1.34838,31,-1.0618
ENSG00000117569,PTBP2,369,2.61220,38,-1.4220,71,-0.6606,52,-1.1276
ENSG00000117598,PLPPR5,30,-0.5441,0,-6.7528,61,1.17202,35,-0.3863
ENSG00000117600,PLPPR4,178,-0.5090,49,-2.4407,382,1.50006,149,-0.9710
ENSG00000156875,MFSD14A,30,-0.4982,49,0.30194,60,1.17991,17,-1.6102
ENSG00000137996,RTCA,559,3.33605,38,-1.6474,80,-0.7671,28,-2.4487
ENSG00000162694,EXTL2,37,-0.3061,21,-1.1530,71,1.61619,19,-1.5644
ENSG00000118733,OLFM3,152,1.24327,12,-2.6801,108,1.20763,23,-2.1117
ENSG00000162631,NTNG1,30,-0.3906,15,-1.3855,58,1.32979,23,-1.0052
ENSG00000134186,PRPF38B,30,-0.5063,87,1.27339,40,-0.0785,32,-0.5389
ENSG00000116266,STXBP3,210,2.32791,25,-1.3535,46,-0.6457,41,-0.7477
ENSG00000085433,WDR47,30,-2.0760,31,-2.0184,185,1.57022,83,-0.6826
ENSG00000197780,TAF13,408,2.25350,26,-2.3376,103,-0.3998,81,-0.7846
ENSG00000215717,TMEM167B,30,-0.7411,77,0.78240,55,0.35974,35,-0.6088
ENSG00000031698,SARS,335,0.90140,167,-0.2601,204,0.09906,150,-0.5487
ENSG00000143126,CELSR2,54,-1.4960,29,-2.4285,220,1.46041,105,-0.6063
ENSG00000134243,SORT1,31,-3.2951,268,-0.0486,404,1.20801,191,-0.7374
ENSG00000143106,PSMA5,30,-1.3446,68,-0.0859,91,0.71134,60,-0.3578
ENSG00000181754,AMIGO1,33,-0.6025,28,-0.8403,74,1.42685,25,-1.2265
ENSG00000116337,AMPD2,30,-1.4530,46,-0.8038,93,0.52743,82,0.13200
ENSG00000134201,GSTM5,30,-0.7040,89,1.09540,12,-2.6525,85,1.61551
ENSG00000134202,GSTM3,352,1.60244,101,-0.5359,100,-0.8164,142,-0.0014
ENSG00000168710,AHCYL1,30,-2.7091,232,0.42367,124,-0.8546,286,1.17876
ENSG00000143093,STRIP1,30,-0.5862,45,0.06771,59,0.91664,27,-0.9492
ENSG00000197106,SLC6A17,30,-2.3122,44,-1.7382,232,1.91740,77,-1.1110
ENSG00000116396,KCNC4,30,-1.0630,29,-1.0892,61,0.06471,77,0.60816
ENSG00000134248,LAMTOR5,30,-2.2446,112,-0.2457,130,-0.0236,172,0.64349
ENSG00000177301,KCNA2,30,-2.0531,53,-1.2160,175,1.39357,83,-0.6464
ENSG00000116459,ATP5PB,30,-2.4046,116,-0.3695,195,0.86583,129,-0.2529
ENSG00000116473,RAP1A,30,-0.7943,114,1.44351,38,-0.6583,51,0.06019
ENSG00000197852,INKA2,30,-0.9396,13,-2.1586,64,0.44196,64,0.35949
ENSG00000171385,KCND3,30,-1.9606,48,-1.2718,148,0.96592,100,-0.1550
ENSG00000116489,CAPZA1,30,-1.0252,60,0.04959,73,0.69099,46,-0.4793
ENSG00000155366,RHOC,53,-0.4943,252,2.31006,30,-1.8102,77,0.10744
ENSG00000163349,HIPK1,465,2.74904,62,-0.9454,75,-0.9251,63,-1.1295
ENSG00000197323,TRIM33,30,-1.0358,53,-0.1652,67,0.36524,59,0.00911
ENSG00000116752,BCAS2,37,-1.2320,21,-2.0952,110,0.86004,82,-0.0290
ENSG00000009307,CSDE1,61,-2.4492,460,0.69752,357,0.46344,258,-0.3300
ENSG00000163399,ATP1A1,181,-1.2037,235,-0.7993,623,1.60659,202,-1.2618
ENSG00000198162,MAN1A2,30,-2.9459,335,0.77269,146,-0.8421,317,0.99712
ENSG00000092621,PHGDH,30,-0.7606,52,0.10030,25,-1.3951,85,1.46508
ENSG00000265808,SEC22B,30,-1.4073,103,0.54212,82,0.25987,70,-0.1424
ENSG00000265491,RNF115,30,-1.0230,85,0.63888,61,0.14055,54,-0.1508
ENSG00000131779,PEX11B,30,-0.8819,13,-2.1512,72,0.95841,47,-0.2184
ENSG00000265241,RBM8A,30,-1.4872,92,0.25555,78,-0.0172,91,0.33020
ENSG00000272031,ANKRD34A,30,-0.9749,10,-2.5200,84,1.28996,43,-0.5304
ENSG00000265972,TXNIP,30,-1.4270,522,4.69848,5,-4.6888,36,-1.3812
ENSG00000178104,PDE4DIP,30,-2.7307,164,-0.1670,206,0.33918,207,0.28360
