"","Sp11D01","Sp11D02","Sp11D03","Sp11D04","Sp11D05","Sp11D06","Sp11D07","Sp11D08","Sp11D09","Sp11D10","Sp11D11"
"Sp09D01",0.936340953536988,0.0106306699504318,0.00344405326802388,6.83737308126218e-05,0.000102774922918808,0.00222434064188116,0.00010160536476326,7.49962501874906e-05,0.000203086921202275,0.014385923195815,0.000175185039197653
"Sp09D02",0.00178902306561881,0.83743842364532,0.00104036620890553,0.00248287133069332,9.4238864107558e-05,0.0167757287328971,0.000627352572145546,0.000375388185510016,0.000716589036187746,0.02710027100271,0.000628313371293933
"Sp09D03",0.000272044071139525,0.00479354388519766,0.0084275975728519,0.912771392081737,0.00700666981068517,0.000434418344866106,0.000392560969625595,0.000219258176502832,0.000932195074084977,0.0222695361951893,0.000807857476933543
"Sp09D04",3.43819838404676e-05,0.000854648678346865,7.52105896510229e-05,0.00399905107262683,0.926686217008798,0.00150640220938991,0.00169796244506592,0.000999444752915047,0.000747868574562497,0.00495677233429395,0.0192349918756313
"Sp09D05",0.000320615581917281,0.000917641660931406,0.000104511409162167,0.000220597504096811,6.31372920415443e-05,0.893594523902276,0.00158106337805484,0.00120188180350949,0.00139923267885353,0.0144777126251881,0.0259287768909776
"Sp09D06",0,0.000305126118795769,0,0.000227842333105491,0.00324489406375262,0.000699129583668333,0.411868686868687,0.00329405802609908,0.00352702056432329,0.00148619957537155,0.490982563795555
"Sp09D07",7.51992780869304e-05,6.6006600660066e-05,0,3.68514150943396e-05,0.000924146089013751,0.00255545333742206,0.00251055574574917,0.933994959042218,0.000910746812386157,0.00113857075882392,0.0241696322657177
"Sp09D08",0.000105301953351235,8.81173723399568e-05,0,5.1195412891005e-05,5.13531556514148e-05,0.000137501145842882,0.000803293503363792,0.000118001062009558,0.957058823529412,0.000136165577342048,0.00190941724585656
"Sp09D09",0.00381111393415847,0.0405122930422376,0.80555356245964,0.00355935219789998,3.5544181417502e-05,0.00144556146921611,0.000161073825503356,0.000234320081230961,0.000751556796220743,0.0571994715984148,0
