"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
1,"enrichment","dacc_Oligo.1","ANK3",8.1247088069974,1.14206632738261e-11,1.42518456994076e-07,317,1.68337110889807,"ENSG00000151150"
2,"enrichment","dacc_Oligo.1","TMIGD3",6.95211356983753,1.58755776438576e-09,9.90556667088497e-06,11493,3.18076615406632,"ENSG00000121933"
3,"enrichment","dacc_Oligo.1","NFASC",6.54360739930942,8.67359914518887e-09,3.60792812442706e-05,1154,1.26911314363618,"ENSG00000163531"
4,"enrichment","dacc_Oligo.1","GNAO1",6.44945437102319,1.27939943454031e-08,3.96450590892119e-05,1110,1.23710188033228,"ENSG00000087258"
5,"enrichment","dacc_Oligo.1","AUTS2",6.39691743167365,1.58847099483981e-08,3.96450590892119e-05,387,1.48041758721147,"ENSG00000158321"
6,"enrichment","dacc_Oligo.1","LAMA2",6.28645370073879,2.50044596841304e-08,5.20051087330438e-05,534,4.78535150657077,"ENSG00000196569"
7,"enrichment","dacc_Oligo.1","IFNG-AS1",6.20242965442029,3.52667473500371e-08,6.28705343115876e-05,1191,4.09564168678893,"ENSG00000255733"
8,"enrichment","dacc_Oligo.1","PLLP",6.03356397198531,7.01474287329185e-08,9.94285818540386e-05,1183,1.06818525593213,"ENSG00000102934"
9,"enrichment","dacc_Oligo.1","CCNH",6.02192885364262,7.35378018241725e-08,9.94285818540386e-05,609,1.20928281524702,"ENSG00000134480"
10,"enrichment","dacc_Oligo.1","EXOC6B",6.00215091860699,7.9676722376824e-08,9.94285818540386e-05,768,1.21325670790624,"ENSG00000144036"
1,"enrichment","dacc_Oligo.2","PCDH9",4.1711712347115,8.6294095708551e-05,0.363890697917649,8,0.900157195642739,"ENSG00000184226"
2,"enrichment","dacc_Oligo.2","SDCCAG8",4.08852264742353,0.000115119546035467,0.363890697917649,1532,0.6584093450825,"ENSG00000054282"
3,"enrichment","dacc_Oligo.2","AC105383.1",4.06037501517977,0.00012690568725499,0.363890697917649,2797,1.04103325578148,"ENSG00000250241"
4,"enrichment","dacc_Oligo.2","MEGF9",3.84527615480952,0.000264128160371108,0.363890697917649,1619,0.813680340571256,"ENSG00000106780"
5,"enrichment","dacc_Oligo.2","AC068707.1",3.75021715661206,0.00036264357039753,0.363890697917649,12084,2.45334347105362,"ENSG00000285712"
6,"enrichment","dacc_Oligo.2","HSD17B4",3.71884158244662,0.000402251524783303,0.363890697917649,2761,0.919591147797469,"ENSG00000133835"
7,"enrichment","dacc_Oligo.2","AC004052.1",3.71859181302395,0.000402582803600334,0.363890697917649,12043,2.17742832116354,"ENSG00000251170"
8,"enrichment","dacc_Oligo.2","LINC01098",3.6914534427716,0.000440170436926966,0.363890697917649,11557,2.3113043753991,"ENSG00000231171"
9,"enrichment","dacc_Oligo.2","NIPAL3",3.68524423442923,0.000449229147581117,0.363890697917649,1984,0.791188866263245,"ENSG00000001461"
10,"enrichment","dacc_Oligo.2","PSME4",3.6501117401392,0.000503926420887634,0.363890697917649,1560,0.860622476638276,"ENSG00000068878"
1,"enrichment","dacc_Oligo.3","AC011944.1",5.34567756162985,1.08891281542012e-06,0.0135885430236277,12337,2.70471084904199,"ENSG00000177699"
2,"enrichment","dacc_Oligo.3","CPXM2",5.02264641208491,3.79289844811188e-06,0.0184200411431051,9739,4.11806239440307,"ENSG00000121898"
3,"enrichment","dacc_Oligo.3","GPC4",4.90613278981967,5.90433244430004e-06,0.0184200411431051,8014,2.87499767335219,"ENSG00000076716"
4,"enrichment","dacc_Oligo.3","AL606923.2",4.77782222726402,9.56394824712081e-06,0.0238697020351641,9147,3.09435390683373,"ENSG00000288088"
5,"enrichment","dacc_Oligo.3","MBOAT1",4.573344370917,2.03883502013022e-05,0.0368270440586835,8657,4.46318654760358,"ENSG00000172197"
6,"enrichment","dacc_Oligo.3","AL158198.1",4.56976097671048,2.06578498606286e-05,0.0368270440586835,12411,2.48943248868752,"ENSG00000227803"
7,"enrichment","dacc_Oligo.3","SSBP3",4.34091716178407,4.73047021059895e-05,0.06901555141923,1384,0.96095718259714,"ENSG00000157216"
8,"enrichment","dacc_Oligo.3","KANK4",4.28242860768346,5.82678282813826e-05,0.06901555141923,6108,3.76194324318663,"ENSG00000132854"
9,"enrichment","dacc_Oligo.3","AC135893.1",4.20155953409474,7.75501636638595e-05,0.06901555141923,12167,2.52729144402058,"ENSG00000286755"
10,"enrichment","dacc_Oligo.3","RAMP3",4.19235686199424,8.01005480885561e-05,0.06901555141923,11787,2.99270390163805,"ENSG00000122679"
1,"enrichment","dacc_Oligo.4","CALM3",7.59695126690603,1.07311707013475e-10,5.82235996443978e-08,1989,1.85701016264154,"ENSG00000160014"
2,"enrichment","dacc_Oligo.4","ANXA11",7.43870592897663,2.08821960047485e-10,8.98582496356056e-08,4318,3.26870779644759,"ENSG00000122359"
3,"enrichment","dacc_Oligo.4","CKB",7.30327175864143,3.68847351907477e-10,1.25403228028095e-07,1990,1.52984938739949,"ENSG00000166165"
4,"enrichment","dacc_Oligo.4","PCSK1N",7.22234383065819,5.17938447930705e-10,1.46894406630165e-07,2871,1.91490648268701,"ENSG00000102109"
5,"enrichment","dacc_Oligo.4","CFL1",7.13949176405239,7.32880673323825e-10,1.94587615370383e-07,4694,1.31015950282102,"ENSG00000172757"
6,"enrichment","dacc_Oligo.4","NRGN",7.011430405109,1.25210582572589e-09,2.58743021379282e-07,1091,2.11459172205816,"ENSG00000154146"
7,"enrichment","dacc_Oligo.4","STMN2",6.9468351731818,1.63968687885727e-09,2.96545689293621e-07,1378,2.11137030514054,"ENSG00000104435"
8,"enrichment","dacc_Oligo.4","UCHL1",6.86925653560594,2.26577633834551e-09,3.44812474709922e-07,2245,1.71904822171291,"ENSG00000154277"
9,"enrichment","dacc_Oligo.4","CLU",6.82926136838019,2.67630491223941e-09,3.90578848215567e-07,922,1.69018231375596,"ENSG00000120885"
10,"enrichment","dacc_Oligo.4","ROBO2",6.77506221547224,3.35298141638558e-09,4.54802772772561e-07,4,1.98479595173875,"ENSG00000185008"
1,"enrichment","dacc_Oligo.5","EPN1",4.20183609351221,7.74799435467462e-05,0.000607331793668245,8965,0.91656763742959,"ENSG00000063245"
2,"enrichment","dacc_Oligo.5","HOOK1",4.0284512611611,0.000141672014581604,0.000954088003218479,6446,2.04227538664736,"ENSG00000134709"
3,"enrichment","dacc_Oligo.5","GOLGB1",3.96041425053415,0.000178873765531932,0.00114596102163564,2568,0.831741144375562,"ENSG00000173230"
4,"enrichment","dacc_Oligo.5","NEFL",3.71445093437749,0.000408096711914577,0.00214854098132151,2721,1.38465436042296,"ENSG00000277586"
5,"enrichment","dacc_Oligo.5","TMEM25",3.54839009533296,0.000700305282020049,0.00328509316990087,10149,1.47505348359907,"ENSG00000149582"
6,"enrichment","dacc_Oligo.5","TUBA4A",3.48349229460015,0.000861507611155731,0.00387308239582751,8099,1.27474969029512,"ENSG00000127824"
7,"enrichment","dacc_Oligo.5","MT-CO3",3.41843064463302,0.00105799119883994,0.00455893376047085,1123,1.16649287617902,"ENSG00000198938"
8,"enrichment","dacc_Oligo.5","LUC7L3",3.38819995797194,0.00116305901830707,0.00490706311611156,1584,0.559092675369275,"ENSG00000108848"
9,"enrichment","dacc_Oligo.5","NEUROD2",3.32178141350687,0.00142948973983981,0.00574697244312531,9857,1.69335265430085,"ENSG00000171532"
10,"enrichment","dacc_Oligo.5","SRRM1",3.27761760226623,0.00163740973545916,0.00636286007988876,2121,0.933677596164453,"ENSG00000133226"
1,"enrichment","dacc_Oligo.6","AC110809.1",11.9045588537223,1.96259945188688e-18,8.16375952003212e-15,12468,5.53444250745077,"ENSG00000287383"
2,"enrichment","dacc_Oligo.6","LINC02343",8.73717961681574,8.54299641741991e-13,7.10720348619887e-10,8586,6.62884014945788,"ENSG00000271850"
3,"enrichment","dacc_Oligo.6","AC009623.1",8.3672554128819,4.0684572456131e-12,2.67211989305294e-09,12478,4.38240718910437,"ENSG00000253100"
4,"enrichment","dacc_Oligo.6","RAMP3",7.71227831743058,6.47027656991721e-11,3.36427422149987e-08,11787,4.5214912358941,"ENSG00000122679"
5,"enrichment","dacc_Oligo.6","ADAMTS12",7.62885455515813,9.19983662407539e-11,4.59219044927347e-08,9621,4.97376953866913,"ENSG00000151388"
